osmid,oneway,name,highway,reversed,length,access,geometry,lanes,maxspeed,junction,ref,bridge,tunnel
49042119,True,Church Way,trunk,False,62.715,,"LINESTRING (-1.1318682 53.5267774, -1.1321173 53.5267469, -1.132324 53.52673, -1.1325392 53.526698, -1.1327823 53.5266368)",,40 mph,,A630,,
56760404,True,Market Road,unclassified,False,31.903999999999996,,"LINESTRING (-1.1311521 53.5270562, -1.1313259 53.5268475, -1.1313388 53.526794)",,,,,,
1000201322,True,Church Way,trunk,False,28.746000000000002,,"LINESTRING (-1.1311521 53.5270562, -1.1314258 53.5269507, -1.1315127 53.5269119)",,40 mph,,A630,,
266192350,False,,unclassified,False,12.217,,"LINESTRING (-1.1328897 53.52139, -1.1327467 53.5213204)",,,,,,
24980976,False,Young Street,unclassified,True,74.887,,"LINESTRING (-1.1328897 53.52139, -1.1327542 53.5214854, -1.1326388 53.5215668, -1.1320518 53.5212953)",,,,,,
223515101,False,Young Street,unclassified,False,73.646,,"LINESTRING (-1.1328897 53.52139, -1.1335123 53.5216931, -1.1336319 53.5218627)",,,,,,
51492574,False,Nether Hall Road,unclassified,False,67.655,,"LINESTRING (-1.1302134 53.5250336, -1.1310816 53.5247114)",,,,,,
57690199,False,,unclassified,True,53.007,,"LINESTRING (-1.1302134 53.5250336, -1.1297918 53.5246281)",,20 mph,,,,
51492574,False,Nether Hall Road,unclassified,True,135.95,,"LINESTRING (-1.1302134 53.5250336, -1.130099 53.5250793, -1.1289605 53.525534, -1.1285062 53.5257154)",,,,,,
56694499,False,Christ Church Road,residential,True,44.849,,"LINESTRING (-1.1285062 53.5257154, -1.1281097 53.5253881)",,20 mph,,,,
32323767,False,Christ Church Road,residential,False,77.346,,"LINESTRING (-1.1285062 53.5257154, -1.1288857 53.5260129, -1.1292109 53.5262707)",,,,,,
51492574,False,Nether Hall Road,unclassified,False,135.95,,"LINESTRING (-1.1285062 53.5257154, -1.1289605 53.525534, -1.130099 53.5250793, -1.1302134 53.5250336)",,,,,,
51492574,False,Nether Hall Road,unclassified,True,122.19800000000001,,"LINESTRING (-1.1285062 53.5257154, -1.1280276 53.5259498, -1.1271157 53.5264392)",,,,,,
56694498,True,Thorne Road,tertiary,False,7.052,,"LINESTRING (-1.1262443 53.523927, -1.1261504 53.5239571)",,,,,,
56694499,False,Christ Church Road,residential,False,76.57900000000001,,"LINESTRING (-1.1262443 53.523927, -1.126807 53.524397, -1.1269228 53.5244851)",,20 mph,,,,
28603444,False,Chequer Road,unclassified,True,87.472,,"LINESTRING (-1.1283868 53.5204435, -1.1281379 53.5203122, -1.1277384 53.5201013, -1.1273974 53.5199212)",,30 mph,,,,
56760067,False,College Road,tertiary,True,105.39500000000001,,"LINESTRING (-1.1283868 53.5204435, -1.1288802 53.5200737, -1.1289456 53.5200247, -1.1293775 53.5197009)",,,,,,
439224115,False,Chequer Road,tertiary_link,False,25.040999999999997,,"LINESTRING (-1.1283868 53.5204435, -1.1285796 53.5205401, -1.1286661 53.5205951)",,30 mph,,,,
56760069,False,Spring Gardens,unclassified,False,57.589,,"LINESTRING (-1.1367511 53.5214386, -1.1361032 53.5210924)",,,,,,
56760069,False,Spring Gardens,unclassified,True,15.8,,"LINESTRING (-1.1367511 53.5214386, -1.1369435 53.5215229)",,,,,,
56760071,True,Chancery Place,unclassified,False,9.241,,"LINESTRING (-1.1367511 53.5214386, -1.1366737 53.5215078)",,,,,,
56760069,False,Spring Gardens,unclassified,False,4.16,,"LINESTRING (-1.135664 53.5208674, -1.1356166 53.5208428)",,,,,,
56760069,False,Spring Gardens,unclassified,True,38.327,,"LINESTRING (-1.135664 53.5208674, -1.1361032 53.5210924)",,,,,,
56760070,False,Portland Place,unclassified,True,54.153,,"LINESTRING (-1.135664 53.5208674, -1.1359951 53.5206484, -1.1361475 53.5205476, -1.1362116 53.5205052)",,,,,,
56760069,False,Spring Gardens,unclassified,True,12.912,,"LINESTRING (-1.1354701 53.520766, -1.1356166 53.5208428)",,,,,,
56760070,False,Portland Place,unclassified,False,54.153000000000006,,"LINESTRING (-1.1362116 53.5205052, -1.1361475 53.5205476, -1.1359951 53.5206484, -1.135664 53.5208674)",,,,,,
32041944,False,Market Road,unclassified,False,55.739000000000004,,"LINESTRING (-1.1311443 53.5256135, -1.1311954 53.5260331, -1.1312128 53.526113)",,,,,,
32041944,False,Market Road,unclassified,True,42.298,,"LINESTRING (-1.1311443 53.5256135, -1.1311353 53.5254519, -1.1311195 53.5252334)",,,,,,
56760398,True,Copley Road,unclassified,False,148.887,,"LINESTRING (-1.1311443 53.5256135, -1.1308221 53.5256481, -1.1306773 53.5256835, -1.1305583 53.5257241, -1.1292109 53.5262707)",,,,,,
32323767,False,Christ Church Road,residential,False,45.699,,"LINESTRING (-1.1292109 53.5262707, -1.1296161 53.5266037)",,,,,,
56760398,True,Copley Road,unclassified,False,54.25,,"LINESTRING (-1.1292109 53.5262707, -1.1285241 53.5265378)",,,,,,
32323767,False,Christ Church Road,residential,True,77.346,,"LINESTRING (-1.1292109 53.5262707, -1.1288857 53.5260129, -1.1285062 53.5257154)",,,,,,
56760398,True,Copley Road,unclassified,False,86.167,,"LINESTRING (-1.1285241 53.5265378, -1.1278247 53.526812, -1.1276035 53.5268933, -1.1275392 53.5269017, -1.1274006 53.5268905)",,,,,,
51492505,False,Broxholme Lane,residential,True,55.92700000000001,,"LINESTRING (-1.1274006 53.5268905, -1.1274104 53.5268297, -1.1274134 53.5267686, -1.1273902 53.5266803, -1.1273129 53.5266024, -1.1271157 53.5264392)",,,,,,
32323767,False,Christ Church Road,residential,True,42.714,,"LINESTRING (-1.1299912 53.5269165, -1.1296161 53.5266037)",,,,,,
56760399,False,Allerton Street,residential,True,88.385,,"LINESTRING (-1.1299912 53.5269165, -1.1306661 53.5267161, -1.1308793 53.5266587, -1.1310684 53.5266292, -1.1312213 53.5266236)",,,,,,
32323767,False,Christ Church Road,residential,False,42.714,,"LINESTRING (-1.1296161 53.5266037, -1.1299912 53.5269165)",,,,,,
32323767,False,Christ Church Road,residential,True,45.699,,"LINESTRING (-1.1296161 53.5266037, -1.1292109 53.5262707)",,,,,,
56760400,True,Harrington Street,residential,False,121.73299999999998,,"LINESTRING (-1.1296161 53.5266037, -1.1298173 53.5265247, -1.1299063 53.526537, -1.1303399 53.5263687, -1.1305601 53.5262856, -1.1306732 53.5262468, -1.1307881 53.5262122, -1.1309706 53.5261754, -1.1310077 53.5261418, -1.1312128 53.526113)",,,,,,
57690199,False,,unclassified,False,53.007,,"LINESTRING (-1.1297918 53.5246281, -1.1302134 53.5250336)",,20 mph,,,,
57690199,False,,unclassified,True,65.32900000000001,,"LINESTRING (-1.1297918 53.5246281, -1.1296639 53.5245334, -1.1291728 53.5241701)",,20 mph,,,,
57690207,False,Coopers Terrace,residential,False,139.661,,"LINESTRING (-1.1297918 53.5246281, -1.1293844 53.5248122, -1.1293441 53.5248304, -1.1291093 53.5249365, -1.128499 53.5252122, -1.1281097 53.5253881)",,,,,,
56694499,False,Christ Church Road,residential,False,44.849,,"LINESTRING (-1.1281097 53.5253881, -1.1285062 53.5257154)",,20 mph,,,,
56694499,False,Christ Church Road,residential,True,28.611,,"LINESTRING (-1.1281097 53.5253881, -1.1278281 53.5251927)",,20 mph,,,,
57690207,False,Coopers Terrace,residential,True,139.661,,"LINESTRING (-1.1281097 53.5253881, -1.128499 53.5252122, -1.1291093 53.5249365, -1.1293441 53.5248304, -1.1293844 53.5248122, -1.1297918 53.5246281)",,,,,,
51492505,False,Broxholme Lane,residential,False,55.927,,"LINESTRING (-1.1271157 53.5264392, -1.1273129 53.5266024, -1.1273902 53.5266803, -1.1274134 53.5267686, -1.1274104 53.5268297, -1.1274006 53.5268905)",,,,,,
51492574,False,Nether Hall Road,unclassified,False,122.19800000000001,,"LINESTRING (-1.1271157 53.5264392, -1.1280276 53.5259498, -1.1285062 53.5257154)",,,,,,
56760405,False,Broxholme Lane,residential,False,66.49199999999999,,"LINESTRING (-1.1271157 53.5264392, -1.1267265 53.5262101, -1.1265964 53.5261269, -1.1264151 53.5260103)",,,,,,
56760405,False,Broxholme Lane,residential,True,66.49199999999999,,"LINESTRING (-1.1264151 53.5260103, -1.1265964 53.5261269, -1.1267265 53.5262101, -1.1271157 53.5264392)",,,,,,
56694499,False,Christ Church Road,residential,False,36.844,,"LINESTRING (-1.1271731 53.5246797, -1.1275167 53.5249406)",,20 mph,,,,
56694499,False,Christ Church Road,residential,True,27.239,,"LINESTRING (-1.1271731 53.5246797, -1.1269228 53.5244851)",,20 mph,,,,
56694499,False,Christ Church Road,residential,False,34.778,,"LINESTRING (-1.1275167 53.5249406, -1.1278281 53.5251927)",,20 mph,,,,
56694499,False,Christ Church Road,residential,True,36.844,,"LINESTRING (-1.1275167 53.5249406, -1.1271731 53.5246797)",,20 mph,,,,
265297232,True,Park Road,residential,False,139.664,,"LINESTRING (-1.1275167 53.5249406, -1.1278008 53.5248244, -1.1278334 53.5247829, -1.1291265 53.5241846, -1.1291728 53.5241701)",,,,,,
56694499,False,Christ Church Road,residential,False,28.611,,"LINESTRING (-1.1278281 53.5251927, -1.1281097 53.5253881)",,20 mph,,,,
56694499,False,Christ Church Road,residential,True,34.778,,"LINESTRING (-1.1278281 53.5251927, -1.1275167 53.5249406)",,20 mph,,,,
57690229,False,Vaughan Avenue,residential,False,97.73,,"LINESTRING (-1.1278281 53.5251927, -1.127334 53.5254241, -1.126671 53.5257398)",,,,,,
68405566,False,Princegate,unclassified,True,6.276,,"LINESTRING (-1.1320518 53.5212953, -1.1321123 53.5212518)",,,,,,
24980976,False,Young Street,unclassified,False,74.887,,"LINESTRING (-1.1320518 53.5212953, -1.1326388 53.5215668, -1.1327542 53.5214854, -1.1328897 53.52139)",,,,,,
"[1134988404, 1134988405, 68405566]",False,Princegate,unclassified,False,70.796,,"LINESTRING (-1.1320518 53.5212953, -1.1319192 53.5213905, -1.1316532 53.5216059, -1.1315072 53.521724, -1.131412 53.5218056)",,,,,,yes
57390638,False,Apley Road,residential,False,123.577,,"LINESTRING (-1.127409 53.518444, -1.1263723 53.5190068, -1.1260287 53.5191934)",,20 mph,,,,
28603444,False,Chequer Road,unclassified,False,60.259,,"LINESTRING (-1.1267064 53.5195678, -1.1271084 53.5197734, -1.1273974 53.5199212)",,30 mph,,,,
28603444,False,Chequer Road,unclassified,True,61.19800000000001,,"LINESTRING (-1.1267064 53.5195678, -1.1264767 53.5194532, -1.1263766 53.5193952, -1.1260287 53.5191934)",,30 mph,,,,
57390649,False,Beechfield Road,residential,True,172.30200000000002,,"LINESTRING (-1.1267064 53.5195678, -1.1284662 53.5185821, -1.1286102 53.5185098)",,,,,,
28270876,False,East Laith Gate,unclassified,True,28.411,,"LINESTRING (-1.1297406 53.5238798, -1.1300395 53.5240634)",,,,,,
28270876,False,East Laith Gate,unclassified,False,123.06299999999999,,"LINESTRING (-1.1297406 53.5238798, -1.1295799 53.5237797, -1.1291581 53.5234914, -1.1289148 53.5233345, -1.1288041 53.5232733, -1.1286375 53.5232112, -1.1283665 53.5231708)",,,,,,
57690196,False,Park Road,unclassified,False,49.595,,"LINESTRING (-1.1297406 53.5238798, -1.1292263 53.5241524, -1.1291728 53.5241701)",,,,,,
57690229,False,Vaughan Avenue,residential,True,97.73,,"LINESTRING (-1.126671 53.5257398, -1.127334 53.5254241, -1.1278281 53.5251927)",,,,,,
176000246,False,Friarsgate,unclassified,False,46.908,,"LINESTRING (-1.1374657 53.5270491, -1.1376087 53.5271678, -1.137686 53.5272048, -1.1378189 53.5272317, -1.1380419 53.5272467)",,,,,,
"[176000248, 176000250, 176000252]",True,Friarsgate,unclassified,False,103.622,,"LINESTRING (-1.1374657 53.5270491, -1.1372939 53.5267547, -1.1371813 53.5264669, -1.1370768 53.5261481)",,,,,yes,
31503382,False,,residential,False,52.302,,"LINESTRING (-1.1390637 53.5208738, -1.1393719 53.5204406)",,,,,,
223515103,False,Gordon Street,residential,False,18.734,,"LINESTRING (-1.1390637 53.5208738, -1.1388566 53.5207588)",,,,,,
31503382,False,,residential,True,71.192,,"LINESTRING (-1.1390637 53.5208738, -1.1389717 53.5210122, -1.1389373 53.5210497, -1.1386208 53.5212486, -1.1384617 53.521331, -1.1383795 53.5213386)",,,,,,
223515103,False,Gordon Street,residential,True,18.734,,"LINESTRING (-1.1388566 53.5207588, -1.1390637 53.5208738)",,,,,,
"[223515106, 64136980]",False,"['Burnaby Street', 'Stewart Street']",residential,False,109.67699999999999,,"LINESTRING (-1.1388566 53.5207588, -1.1389396 53.5206862, -1.1390108 53.5206394, -1.139062 53.5206026, -1.1391055 53.5205438, -1.1391349 53.5204949, -1.1391564 53.5204638, -1.1391523 53.520439, -1.1391313 53.5204212, -1.1387614 53.520209, -1.1385875 53.5201148, -1.138469 53.5200626, -1.1383988 53.5200222)",,,,,,
223515103,False,Gordon Street,residential,False,66.919,,"LINESTRING (-1.1388566 53.5207588, -1.138333 53.5204738, -1.1382441 53.5204311, -1.1380821 53.5203743)",,,,,,
223515103,False,Gordon Street,residential,True,66.919,,"LINESTRING (-1.1380821 53.5203743, -1.1382441 53.5204311, -1.138333 53.5204738, -1.1388566 53.5207588)",,,,,,
68405280,False,Frances Street,unclassified,False,85.033,,"LINESTRING (-1.1308146 53.5234538, -1.1307891 53.5234744, -1.1306895 53.5235549, -1.1302281 53.5239353, -1.1300395 53.5240634)",,,,,,
28270876,False,East Laith Gate,unclassified,False,28.411,,"LINESTRING (-1.1300395 53.5240634, -1.1297406 53.5238798)",,,,,,
28270876,False,East Laith Gate,unclassified,True,92.67099999999999,,"LINESTRING (-1.1300395 53.5240634, -1.1308574 53.5245222, -1.1310744 53.5246249)",,,,,,
68405280,False,Frances Street,unclassified,True,85.03299999999999,,"LINESTRING (-1.1300395 53.5240634, -1.1302281 53.5239353, -1.1306895 53.5235549, -1.1307891 53.5234744, -1.1308146 53.5234538)",,,,,,
68405566,False,Princegate,unclassified,False,6.276,,"LINESTRING (-1.1321123 53.5212518, -1.1320518 53.5212953)",,,,,,
25075974,True,Duke Street,unclassified,False,97.747,,"LINESTRING (-1.1351344 53.5213077, -1.1352255 53.5213538, -1.1358428 53.521666, -1.1362606 53.5218773)",,,,,,
"[523702962, 150718619, 523702979]",True,,unclassified,False,43.849000000000004,,"LINESTRING (-1.1351344 53.5213077, -1.1352451 53.5212312, -1.1353893 53.5211365, -1.1355764 53.5210137)",,,,,,building_passage
56760069,False,Spring Gardens,unclassified,False,12.912,,"LINESTRING (-1.1356166 53.5208428, -1.1354701 53.520766)",,,,,,
56760069,False,Spring Gardens,unclassified,True,4.16,,"LINESTRING (-1.1356166 53.5208428, -1.135664 53.5208674)",,,,,,
150718618,False,,unclassified,True,26.387,,"LINESTRING (-1.1356166 53.5208428, -1.1354731 53.5209297, -1.1354601 53.5209437, -1.1354698 53.520957, -1.1355764 53.5210137)",,,,,,
150718618,False,,unclassified,False,26.387,,"LINESTRING (-1.1355764 53.5210137, -1.1354698 53.520957, -1.1354601 53.5209437, -1.1354731 53.5209297, -1.1356166 53.5208428)",,,,,,
150718618,False,,unclassified,True,46.387,,"LINESTRING (-1.1355764 53.5210137, -1.1358598 53.5211744, -1.1358984 53.5211876, -1.1359394 53.5211821, -1.1359832 53.5211645, -1.1361032 53.5210924)",,,,,,
56760069,False,Spring Gardens,unclassified,False,38.327,,"LINESTRING (-1.1361032 53.5210924, -1.135664 53.5208674)",,,,,,
56760069,False,Spring Gardens,unclassified,True,57.589,,"LINESTRING (-1.1361032 53.5210924, -1.1367511 53.5214386)",,,,,,
150718618,False,,unclassified,False,46.387,,"LINESTRING (-1.1361032 53.5210924, -1.1359832 53.5211645, -1.1359394 53.5211821, -1.1358984 53.5211876, -1.1358598 53.5211744, -1.1355764 53.5210137)",,,,,,
176000246,False,Friarsgate,unclassified,True,46.908,,"LINESTRING (-1.1380419 53.5272467, -1.1378189 53.5272317, -1.137686 53.5272048, -1.1376087 53.5271678, -1.1374657 53.5270491)",,,,,,
25076309,False,Greyfriars Road,unclassified,False,15.061,,"LINESTRING (-1.1370768 53.5261481, -1.1372037 53.5260356)",,,,,,
25076309,False,Greyfriars Road,unclassified,True,160.978,,"LINESTRING (-1.1370768 53.5261481, -1.1362326 53.5262993, -1.1352402 53.5264671, -1.134856 53.5265321, -1.1347367 53.5265485)",,,,,,
"[1221383362, 718918347, 39531184, 215416728, 25075516]",True,Trafford Way,trunk,False,345.345,,"LINESTRING (-1.1372068 53.5243044, -1.1374183 53.524186, -1.1374711 53.524154, -1.1375179 53.5241239, -1.137548 53.5241031, -1.1378583 53.5238407, -1.138066 53.5236445, -1.1381667 53.5235365, -1.1382476 53.5234387, -1.1383334 53.5233138, -1.1384093 53.5231695, -1.1384754 53.5230203, -1.1384999 53.522948, -1.1385107 53.5228956, -1.1385156 53.5228532, -1.1385163 53.5228203, -1.1385151 53.522812, -1.1385094 53.5227736, -1.1384912 53.5227044, -1.1384638 53.5226285, -1.1384094 53.5225324, -1.1382686 53.5223362, -1.138025 53.5220368, -1.1378214 53.5218092, -1.1377044 53.521693, -1.1375727 53.5215565)",2,40 mph,,A630,,yes
32427198,True,Greyfriars Road,unclassified,False,14.695,,"LINESTRING (-1.1386953 53.525282, -1.1386987 53.5252446, -1.1387107 53.5252138, -1.1387267 53.525188, -1.1387495 53.5251551)",,,,,,
"[718913987, 545463990]",False,"['Greyfriars Road', 'French Gate']",unclassified,False,187.96700000000004,,"LINESTRING (-1.1386953 53.525282, -1.1387096 53.5253067, -1.1387401 53.5253259, -1.1388386 53.5253627, -1.1389004 53.5253866, -1.1389411 53.5254031, -1.1389753 53.5254262, -1.1390211 53.525467, -1.139046 53.525499, -1.1390534 53.5255149, -1.1390567 53.5255312, -1.1390584 53.5255519, -1.1390584 53.5255619, -1.1390584 53.5255867, -1.1390493 53.5256174, -1.1390375 53.525638, -1.1390195 53.5256655, -1.1389989 53.5256882, -1.1389725 53.5257136, -1.1388923 53.5257706, -1.138721 53.525872, -1.1386811 53.5258891, -1.1386518 53.5258986, -1.1386072 53.5259078, -1.1385608 53.525916, -1.1378954 53.5260103, -1.1374909 53.5260631, -1.1374354 53.5260691, -1.1373923 53.5260699, -1.1373537 53.526068, -1.1372955 53.5260586, -1.1372037 53.5260356)",,,,,,
16793491,True,,trunk,False,56.673,,"LINESTRING (-1.132857 53.526589, -1.1329329 53.5265548, -1.133017 53.5265282, -1.1331072 53.52651, -1.1332012 53.5265006, -1.1332964 53.5265002, -1.1333906 53.5265089, -1.1334812 53.5265264, -1.1335659 53.5265524, -1.1336425 53.526586)",3,40 mph,roundabout,,,
"[23023386, 536757158]",True,Church Way,trunk,False,293.986,,"LINESTRING (-1.132857 53.526589, -1.133056 53.5264227, -1.1331508 53.5263362, -1.1332106 53.5262768, -1.1332605 53.5262142, -1.1333235 53.5261199, -1.1333941 53.5260018, -1.1334452 53.5259295, -1.1335168 53.5258449, -1.1335944 53.52577, -1.1336526 53.5257203, -1.1337498 53.5256519, -1.1338264 53.5256047, -1.1339071 53.5255585, -1.1340414 53.5254879, -1.1341577 53.5254329, -1.134192 53.5254182, -1.134516 53.5252793, -1.1348888 53.5251254, -1.1350239 53.5250775, -1.1354924 53.5249158, -1.1359201 53.5247871)","['2', '3']",40 mph,,A630,,
439224114,False,Waterdale,unclassified,False,55.754999999999995,,"LINESTRING (-1.1343754 53.519125, -1.1340098 53.5192702, -1.1336741 53.5194035)",2,30 mph,,,,
439224116,True,Waterdale,unclassified,False,21.908,,"LINESTRING (-1.1343754 53.519125, -1.1344196 53.519098, -1.134441 53.5190757, -1.1344491 53.5190534, -1.1344545 53.5190342, -1.1344545 53.5190103, -1.1344522 53.5189897, -1.1344282 53.5189451)",2,30 mph,,,,
1221383359,True,,unclassified,False,15.271,,"LINESTRING (-1.1349175 53.5204723, -1.134969 53.5204884, -1.1350069 53.520493, -1.1350437 53.5204903, -1.135085 53.5204817, -1.1351305 53.5204652)",,,,,,
1221383361,True,College Road,unclassified,False,11.501,,"LINESTRING (-1.1349175 53.5204723, -1.1349305 53.5204798, -1.1349536 53.5204948, -1.1349729 53.5205107, -1.1349922 53.520531, -1.1350056 53.52055, -1.13501 53.5205584)",,,,,,
49041277,True,Cleveland Street,unclassified,False,45.18600000000001,,"LINESTRING (-1.1350091 53.5206832, -1.1348938 53.5207611, -1.1345953 53.5210062)",,,,,,
25076026,True,,tertiary,False,9.607,,"LINESTRING (-1.1296565 53.5214232, -1.1296159 53.5213983, -1.1295969 53.5213762, -1.1295874 53.5213499)",,,roundabout,,,
28767676,True,Waterdale,tertiary,False,30.753999999999998,,"LINESTRING (-1.1296565 53.5214232, -1.1295735 53.5214004, -1.1293938 53.5214194, -1.1292139 53.521458)",,,,,,
25076041,False,Wood Street,unclassified,False,80.63499999999999,,"LINESTRING (-1.1302944 53.5215162, -1.1303326 53.5215255, -1.1304507 53.5215541, -1.1308788 53.5216783, -1.131412 53.5218056)",,,,,,
454292999,True,Wood Street,unclassified,False,34.123,,"LINESTRING (-1.1302944 53.5215162, -1.1298866 53.5214396, -1.1297981 53.5214388)",,,,,,
56760067,False,College Road,tertiary,False,229.168,,"LINESTRING (-1.1320252 53.5185621, -1.1319418 53.5185603, -1.131842 53.5185569, -1.1317429 53.5185569, -1.1315379 53.5185722, -1.131118 53.5186363, -1.1309202 53.5186758, -1.1307404 53.518728, -1.1306237 53.518778, -1.1305382 53.5188309, -1.1302579 53.519041, -1.1301063 53.5191546, -1.1297897 53.519392, -1.129718 53.5194457, -1.129535 53.5195829, -1.1293775 53.5197009)",,,,,,
56760067,False,College Road,tertiary,True,20.777,,"LINESTRING (-1.1320252 53.5185621, -1.1321082 53.5185444, -1.1321742 53.5185197, -1.1322315 53.5184794, -1.1322619 53.5184491)",,,,,,
246999034,True,College Road,unclassified,False,51.18,,"LINESTRING (-1.1320252 53.5185621, -1.1324749 53.5186581, -1.1327439 53.518732)",,,,,,
25076026,True,,tertiary,False,4.034,,"LINESTRING (-1.1297629 53.5212424, -1.1298223 53.5212507)",,,roundabout,,,
25076026,True,,tertiary,False,6.165,,"LINESTRING (-1.1295874 53.5213499, -1.1295909 53.5213207, -1.1296059 53.5212961)",,,roundabout,,,
25076026,True,,tertiary,False,13.177,,"LINESTRING (-1.1299218 53.5213542, -1.1299141 53.5213743, -1.129888 53.5214032, -1.129845 53.5214266, -1.1297981 53.5214388)",,,roundabout,,,
246841836,True,Wood Street,unclassified,False,30.520000000000003,,"LINESTRING (-1.1299218 53.5213542, -1.1299698 53.5213768, -1.1302944 53.5215162)",,,,,,
205036301,False,St. James Street,residential,False,27.529000000000003,,"LINESTRING (-1.1355035 53.5185614, -1.1353532 53.5185822, -1.1352724 53.5185877, -1.1352037 53.5185977, -1.1351085 53.5186305)",,,,,,
28768039,False,Waterdale,unclassified,False,44.539,permit,"LINESTRING (-1.1329574 53.5197378, -1.1332901 53.5195819, -1.1334843 53.5194882)",,,,,,
"[701939721, 28767602, 664793098, 28768039]",False,Waterdale,"['unclassified', 'living_street']","[False, True]",248.20199999999997,permit,"LINESTRING (-1.1329574 53.5197378, -1.1326986 53.5199053, -1.1323135 53.52015, -1.1318947 53.520444, -1.1316981 53.5205729, -1.131525 53.5206555, -1.1314764 53.5206789, -1.1309865 53.5209003, -1.1307119 53.5210117, -1.1305954 53.521059, -1.130503 53.5210964, -1.1301669 53.5212048)",,,,,,
439224117,True,College Road,unclassified,False,97.914,,"LINESTRING (-1.1327439 53.518732, -1.1329331 53.5188038, -1.1330098 53.5188476, -1.1330901 53.5189041, -1.1331886 53.5189733, -1.1334393 53.5191643, -1.1335705 53.5192938, -1.1336741 53.5194035)",,,,,,
31503382,False,,residential,True,52.302,,"LINESTRING (-1.1393719 53.5204406, -1.1390637 53.5208738)",,,,,,
"[683793296, 51069185]",True,Cleveland Street,trunk,False,89.33399999999999,,"LINESTRING (-1.1373555 53.5192706, -1.1372889 53.5193187, -1.1370965 53.5194701, -1.1367939 53.5196814, -1.1367344 53.5197265, -1.1366787 53.5197878, -1.136592 53.5199121, -1.1365892 53.5199191, -1.1365878 53.5199241)","['4', '3']",,,A630,,
247068870,True,St Sepulchre Gate West,tertiary,False,31.962,,"LINESTRING (-1.137941 53.5193881, -1.1379047 53.5193921, -1.1378296 53.5193794, -1.1377237 53.5193443, -1.1375107 53.5192697)",,,,,,
672534611,True,,tertiary,False,9.045000000000002,,"LINESTRING (-1.1283212 53.5230991, -1.1283478 53.5231145, -1.128365 53.5231341, -1.1283707 53.523156, -1.1283665 53.5231708)",,,roundabout,,,
251385807,True,Church Way,trunk_link,False,44.149,,"LINESTRING (-1.1321683 53.5268975, -1.1320317 53.5268878, -1.131892 53.5269006, -1.1317319 53.5269235, -1.1316374 53.5269306, -1.1315784 53.5269251, -1.1315127 53.5269119)",,,,,,
"[223515106, 64136980]",False,"['Burnaby Street', 'Stewart Street']",residential,True,109.677,,"LINESTRING (-1.1383988 53.5200222, -1.138469 53.5200626, -1.1385875 53.5201148, -1.1387614 53.520209, -1.1391313 53.5204212, -1.1391523 53.520439, -1.1391564 53.5204638, -1.1391349 53.5204949, -1.1391055 53.5205438, -1.139062 53.5206026, -1.1390108 53.5206394, -1.1389396 53.5206862, -1.1388566 53.5207588)",,,,,,
249596231,False,Allerton Street,residential,False,9.485,,"LINESTRING (-1.1312213 53.5267089, -1.1312213 53.5266236)",,,,,,
249596231,False,Allerton Street,residential,True,38.158,,"LINESTRING (-1.1311717 53.5262824, -1.1312012 53.526378, -1.1312186 53.5265319, -1.1312213 53.5266068, -1.1312213 53.5266236)",,,,,,
249596231,False,Allerton Street,residential,True,9.485,,"LINESTRING (-1.1312213 53.5266236, -1.1312213 53.5267089)",,,,,,
56760399,False,Allerton Street,residential,False,88.38499999999999,,"LINESTRING (-1.1312213 53.5266236, -1.1310684 53.5266292, -1.1308793 53.5266587, -1.1306661 53.5267161, -1.1299912 53.5269165)",,,,,,
249596231,False,Allerton Street,residential,False,38.158,,"LINESTRING (-1.1312213 53.5266236, -1.1312213 53.5266068, -1.1312186 53.5265319, -1.1312012 53.526378, -1.1311717 53.5262824)",,,,,,
56694499,False,Christ Church Road,residential,False,27.239,,"LINESTRING (-1.1269228 53.5244851, -1.1271731 53.5246797)",,20 mph,,,,
56694499,False,Christ Church Road,residential,True,76.57900000000001,,"LINESTRING (-1.1269228 53.5244851, -1.126807 53.524397, -1.1262443 53.523927)",,20 mph,,,,
529445652,True,Church Way,trunk,False,27.871000000000002,,"LINESTRING (-1.1315127 53.5269119, -1.1316916 53.526839, -1.1318682 53.5267774)",,40 mph,,A630,,
529445653,True,Church Way,trunk_link,False,17.745,,"LINESTRING (-1.1315127 53.5269119, -1.1314322 53.526874, -1.1313759 53.526839, -1.1313388 53.526794)",,,,,,
56760404,True,Market Road,unclassified,False,34.474,,"LINESTRING (-1.1313388 53.526794, -1.1313444 53.5267706, -1.1313459 53.5267617, -1.1313919 53.5264856)",,,,,,
57690196,False,Park Road,unclassified,True,49.595,,"LINESTRING (-1.1291728 53.5241701, -1.1292263 53.5241524, -1.1297406 53.5238798)",,,,,,
57690199,False,,unclassified,False,65.32900000000001,,"LINESTRING (-1.1291728 53.5241701, -1.1296639 53.5245334, -1.1297918 53.5246281)",,20 mph,,,,
"[57690203, 150720341]",True,Park Terrace,"['unclassified', 'residential']",False,199.249,,"LINESTRING (-1.1291728 53.5241701, -1.1286581 53.5237615, -1.1286179 53.5237504, -1.1285723 53.5237504, -1.1277245 53.5241364, -1.127605 53.5241725, -1.1274865 53.5242096, -1.1269228 53.5244851)",,,,,,
266192350,False,,unclassified,True,12.217,,"LINESTRING (-1.1327467 53.5213204, -1.1328897 53.52139)",,,,,,
