osmid,oneway,highway,reversed,length,geometry,name,maxspeed,ref,lanes,access,junction,tunnel
"[317117858, 1072010372]",True,primary,False,83.586,"LINESTRING (-0.3664206 51.4669043, -0.3662209 51.4667805, -0.3660946 51.4667389, -0.3659386 51.4667222, -0.3658075 51.4667333, -0.3653298 51.4668052)",Staines Road,20 mph,A315,,,,
"[665233208, 1205221078]",False,primary,True,46.068,"LINESTRING (-0.3664206 51.4669043, -0.3664578 51.4669741, -0.3664877 51.46704, -0.3666066 51.467302)",Staines Road,20 mph,A315,,,,
4750668,False,residential,True,55.262,"LINESTRING (-0.3646607 51.4686929, -0.3646703 51.4687182, -0.3647132 51.4688311, -0.3648263 51.469179)",Montague Road,20 mph,,,,,
4750661,False,residential,False,71.038,"LINESTRING (-0.3648263 51.469179, -0.3638284 51.4693264)",York Road,,,,,,
4750668,False,residential,False,55.26199999999999,"LINESTRING (-0.3648263 51.469179, -0.3647132 51.4688311, -0.3646703 51.4687182, -0.3646607 51.4686929)",Montague Road,20 mph,,,,,
4750668,False,residential,True,79.949,"LINESTRING (-0.3648263 51.469179, -0.3648515 51.4692506, -0.3649047 51.4694267, -0.3649519 51.4695556, -0.36507 51.4698817)",Montague Road,20 mph,,,,,
22376965,False,residential,False,68.676,"LINESTRING (-0.363129 51.4662489, -0.3633062 51.4663342, -0.363645 51.4667632)",,,,,,,
51830023,False,primary,False,63.802,"LINESTRING (-0.363129 51.4662489, -0.3627557 51.4666371, -0.3627158 51.4666912, -0.3626867 51.4667502)",Hanworth Road,30 mph,A314,,,,
"[1072010368, 1072010367, 51830023]",False,primary,True,93.712,"LINESTRING (-0.363129 51.4662489, -0.3633525 51.4660357, -0.3635653 51.4658221, -0.3636792 51.4657107, -0.3638557 51.4655381)",Hanworth Road,30 mph,A314,,,,
22376965,False,residential,False,22.816,"LINESTRING (-0.363645 51.4667632, -0.36349 51.4667977, -0.3633363 51.4668347)",,,,,,,
22376965,False,residential,True,68.676,"LINESTRING (-0.363645 51.4667632, -0.3633062 51.4663342, -0.363129 51.4662489)",,,,,,,
848470708,False,residential,True,41.855000000000004,"LINESTRING (-0.363645 51.4667632, -0.3637507 51.4667364, -0.3638497 51.4667103, -0.36402 51.4666568, -0.364185 51.4665958)",,,,,,,
22376965,False,residential,True,22.816,"LINESTRING (-0.3633363 51.4668347, -0.36349 51.4667977, -0.363645 51.4667632)",,,,,,,
624862832,False,residential,True,103.337,"LINESTRING (-0.360192 51.4708125, -0.3600994 51.4706513, -0.3600431 51.4705886, -0.3599746 51.4705284, -0.3599089 51.4704869, -0.359829 51.4704504, -0.3593198 51.4702351, -0.359246 51.4702273, -0.3591461 51.470233)",Prince Regent Road,20 mph,,,,,
1204206941,True,residential,False,34.684000000000005,"LINESTRING (-0.360192 51.4708125, -0.3602807 51.4707963, -0.3603592 51.470789, -0.3604475 51.470796, -0.3605444 51.4708077, -0.3605951 51.4708154, -0.3606829 51.4708246)",Prince Regent Road,,,,,,
183140102,False,residential,True,87.479,"LINESTRING (-0.3671706 51.4720238, -0.3670965 51.4720236, -0.366327 51.4720217, -0.3663347 51.4717605)",Concorde Close,20 mph,,,,,
454496714,False,primary,False,50.727999999999994,"LINESTRING (-0.3671706 51.4720238, -0.367173 51.4718818, -0.367173 51.4715676)",Lampton Road,20 mph,A3005,,,,
44600916,True,residential,False,129.547,"LINESTRING (-0.3627073 51.464653, -0.3614338 51.4646811, -0.3610042 51.464682, -0.3608411 51.4646622)",Pownall Gardens,20 mph,,,,,
505421746,False,secondary,False,56.336,"LINESTRING (-0.3627073 51.464653, -0.3626782 51.4648522, -0.3626987 51.465047, -0.3627501 51.4650925, -0.3628016 51.4651381)",Whitton Road,20 mph,B361,,,,
183140100,False,residential,True,56.328,"LINESTRING (-0.3675475 51.4697269, -0.3669987 51.4697245, -0.3667343 51.4697234)",Bulstrode Road,20 mph,,,,,
684023440,False,residential,False,70.048,"LINESTRING (-0.3675475 51.4697269, -0.3675825 51.4693963, -0.3676224 51.4691455, -0.3675627 51.4691174)",,,,,,,
3451035,False,primary,False,32.102,"LINESTRING (-0.3650878 51.4643567, -0.364985 51.4644609, -0.3648377 51.4645997)",Hanworth Road,30 mph,A314,2,,,
4821887,False,primary,False,25.091,"LINESTRING (-0.3618576 51.4675901, -0.3618235 51.4676315, -0.3617762 51.4676694, -0.361642 51.4677704)",Hanworth Road,20 mph,,,,,
223713904,True,primary,False,112.50099999999999,"LINESTRING (-0.3618576 51.4675901, -0.3618629 51.4675367, -0.3618607 51.4675005, -0.3620759 51.4672855, -0.3625167 51.4668231, -0.3625454 51.4668057, -0.3626145 51.466767, -0.3626867 51.4667502)",Hanworth Road,30 mph,A314,,,,
"[871830312, 528253855]",False,primary,True,36.805,"LINESTRING (-0.3618576 51.4675901, -0.3619798 51.4675207, -0.3621306 51.4674547, -0.3622892 51.4673995)",Grove Road,20 mph,A315,,,,
223713902,False,primary,True,28.932,"LINESTRING (-0.3622892 51.4673995, -0.3626826 51.4673121)",Grove Road,20 mph,A315,,,,
223713900,True,primary,False,48.041,"LINESTRING (-0.3622892 51.4673995, -0.3624054 51.4673327, -0.3624966 51.4672488, -0.3625234 51.4672186, -0.3625658 51.4671709, -0.3626533 51.4670385)",Hanworth Road,20 mph,A314,,,,
"[871830312, 528253855]",False,primary,False,36.805,"LINESTRING (-0.3622892 51.4673995, -0.3621306 51.4674547, -0.3619798 51.4675207, -0.3618576 51.4675901)",Grove Road,20 mph,A315,,,,
183140095,True,residential,False,127.499,"LINESTRING (-0.3635041 51.4708648, -0.365314 51.4706558)",Lansdowne Road,20 mph,,,,,
1098071140,False,residential,False,8.626,"LINESTRING (-0.3635041 51.4708648, -0.363499 51.470821, -0.3635057 51.4707876)",Alexandra Road,20 mph,,,,,
"[1262729832, 1205920681, 1205920682]",False,residential,True,222.93600000000004,"LINESTRING (-0.3635041 51.4708648, -0.36353 51.4709405, -0.3635587 51.4710519, -0.3636106 51.4712156, -0.3636207 51.4712514, -0.363639 51.4713243, -0.3636698 51.4714381, -0.3638076 51.4720125, -0.3638468 51.4721315, -0.3638888 51.4722034, -0.3640854 51.472417, -0.3641882 51.4725464, -0.3642564 51.4726474, -0.3642793 51.4727276, -0.3642824 51.4727688, -0.364284 51.4727894)",Alexandra Road,20 mph,,,,,yes
317121886,False,residential,True,48.263,"LINESTRING (-0.364284 51.4727894, -0.3644204 51.4728055, -0.3646138 51.4728547, -0.3649343 51.4729409)",Alexandra Road,20 mph,,,,,
"[1262729832, 1205920681, 1205920682]",False,residential,False,222.936,"LINESTRING (-0.364284 51.4727894, -0.3642824 51.4727688, -0.3642793 51.4727276, -0.3642564 51.4726474, -0.3641882 51.4725464, -0.3640854 51.472417, -0.3638888 51.4722034, -0.3638468 51.4721315, -0.3638076 51.4720125, -0.3636698 51.4714381, -0.363639 51.4713243, -0.3636207 51.4712514, -0.3636106 51.4712156, -0.3635587 51.4710519, -0.36353 51.4709405, -0.3635041 51.4708648)",Alexandra Road,20 mph,,,,,yes
4750658,False,residential,False,147.699,"LINESTRING (-0.3649343 51.4729409, -0.3653394 51.4716368)",Lampton Park Road,20 mph,,,,,
317121886,False,residential,False,48.263,"LINESTRING (-0.3649343 51.4729409, -0.3646138 51.4728547, -0.3644204 51.4728055, -0.364284 51.4727894)",Alexandra Road,20 mph,,,,,
183140084,False,residential,False,79.889,"LINESTRING (-0.3638612 51.4642175, -0.3648377 51.4645997)",Anderson's Place,,,,,,
183140084,False,residential,True,79.889,"LINESTRING (-0.3648377 51.4645997, -0.3638612 51.4642175)",Anderson's Place,,,,,,
3451035,False,primary,False,124.563,"LINESTRING (-0.3648377 51.4645997, -0.364634 51.46479, -0.3644231 51.4649927, -0.3638557 51.4655381)",Hanworth Road,30 mph,A314,2,,,
3451035,False,primary,True,32.102,"LINESTRING (-0.3648377 51.4645997, -0.364985 51.4644609, -0.3650878 51.4643567)",Hanworth Road,30 mph,A314,2,,,
183140100,False,residential,False,56.328,"LINESTRING (-0.3667343 51.4697234, -0.3669987 51.4697245, -0.3675475 51.4697269)",Bulstrode Road,20 mph,,,,,
373890252,False,primary,False,91.46699999999998,"LINESTRING (-0.3667343 51.4697234, -0.3667065 51.4696336, -0.3666769 51.4695379, -0.3665045 51.4689833, -0.3665095 51.4689585, -0.3665515 51.4689234)",Lampton Road,20 mph,A3005,3,,,
373890252,False,primary,True,104.631,"LINESTRING (-0.3667343 51.4697234, -0.3667895 51.4699114, -0.3670062 51.470649)",Lampton Road,20 mph,A3005,3,,,
"[4828960, 1072010377, 1072010378]",False,residential,True,116.747,"LINESTRING (-0.3667343 51.4697234, -0.3664404 51.4697325, -0.3661309 51.4697656, -0.3658343 51.4697973, -0.3657204 51.4698085, -0.36507 51.4698817)",Balfour Road,20 mph,,,,,
4750668,False,residential,False,87.72,"LINESTRING (-0.365314 51.4706558, -0.36507 51.4698817)",Montague Road,20 mph,,,,,
4750668,False,residential,True,21.978,"LINESTRING (-0.365314 51.4706558, -0.3653747 51.4708498)",Montague Road,20 mph,,,,,
1165132733,True,residential,False,26.626,"LINESTRING (-0.3632386 51.4703654, -0.3632577 51.4703492, -0.3632838 51.4703271, -0.3633168 51.4702945, -0.3633539 51.4702341, -0.3633882 51.470148)",Prince Regent Road,,,,,,
1204206944,True,unclassified,False,17.714000000000002,"LINESTRING (-0.3632386 51.4703654, -0.3632745 51.4703531, -0.363317 51.4703499, -0.3633615 51.470354, -0.3633929 51.4703644, -0.3634189 51.470382, -0.363452 51.4704078)",,20 mph,,,,roundabout,
4750668,False,residential,False,30.061,"LINESTRING (-0.3654598 51.4711149, -0.3653747 51.4708498)",Montague Road,20 mph,,,,,
373890252,False,primary,False,8.254,"LINESTRING (-0.3670229 51.4707225, -0.3670062 51.470649)",Lampton Road,20 mph,A3005,3,,,
"[454496714, 373890252, 373890253]",False,primary,True,94.648,"LINESTRING (-0.3670229 51.4707225, -0.3671223 51.4711411, -0.3671679 51.4714087, -0.367173 51.4715676)",Lampton Road,20 mph,A3005,3,,,
183140091,True,unclassified,False,17.759999999999998,"LINESTRING (-0.3631928 51.4705179, -0.3631895 51.4704853, -0.3631913 51.4704527, -0.3631991 51.4704141, -0.3632136 51.4703848, -0.3632386 51.4703654)",,20 mph,,,,roundabout,
1204206943,True,residential,False,20.041,"LINESTRING (-0.3631928 51.4705179, -0.3631619 51.4705022, -0.3631022 51.4704897, -0.3630533 51.4704824, -0.3630004 51.4704815, -0.3629176 51.470487)",Prince Regent Road,,,,permissive,,
4750668,False,residential,False,21.978,"LINESTRING (-0.3653747 51.4708498, -0.365314 51.4706558)",Montague Road,20 mph,,,,,
4750668,False,residential,True,30.061,"LINESTRING (-0.3653747 51.4708498, -0.3654598 51.4711149)",Montague Road,20 mph,,,,,
183140101,False,residential,False,115.205,"LINESTRING (-0.3653747 51.4708498, -0.3660661 51.4707563, -0.3663508 51.4707242, -0.3669261 51.4706581, -0.3670062 51.470649)",Queen's Road,20 mph,,,,,
373890252,False,primary,True,8.254,"LINESTRING (-0.3670062 51.470649, -0.3670229 51.4707225)",Lampton Road,20 mph,A3005,3,,,
183140101,False,residential,True,115.20500000000001,"LINESTRING (-0.3670062 51.470649, -0.3669261 51.4706581, -0.3663508 51.4707242, -0.3660661 51.4707563, -0.3653747 51.4708498)",Queen's Road,20 mph,,,,,
373890252,False,primary,False,104.631,"LINESTRING (-0.3670062 51.470649, -0.3667895 51.4699114, -0.3667343 51.4697234)",Lampton Road,20 mph,A3005,3,,,
183140102,False,residential,False,87.47900000000001,"LINESTRING (-0.3663347 51.4717605, -0.366327 51.4720217, -0.3670965 51.4720236, -0.3671706 51.4720238)",Concorde Close,20 mph,,,,,
183140098,False,residential,False,10.871,"LINESTRING (-0.3680459 51.471584, -0.3679493 51.4715917, -0.3678901 51.4715958)",Thamesvale Close,20 mph,,,,,
183140098,False,residential,True,51.285999999999994,"LINESTRING (-0.367173 51.4715676, -0.3672359 51.4715823, -0.3672662 51.4715883, -0.3673017 51.4716029, -0.3673328 51.4716189, -0.3678231 51.4716004, -0.3678901 51.4715958)",Thamesvale Close,20 mph,,,,,
"[454496714, 373890252, 373890253]",False,primary,False,94.648,"LINESTRING (-0.367173 51.4715676, -0.3671679 51.4714087, -0.3671223 51.4711411, -0.3670229 51.4707225)",Lampton Road,20 mph,A3005,3,,,
454496714,False,primary,True,50.727999999999994,"LINESTRING (-0.367173 51.4715676, -0.367173 51.4718818, -0.3671706 51.4720238)",Lampton Road,20 mph,A3005,,,,
317117857,True,residential,False,36.653,"LINESTRING (-0.3658352 51.4666655, -0.3663404 51.4665675)",Grove Road,20 mph,,,,,
317117856,True,primary,False,25.964,"LINESTRING (-0.3658352 51.4666655, -0.3660509 51.4666471, -0.3662024 51.466673)",Staines Road,20 mph,A315,,,,
317117859,False,primary,False,14.832,"LINESTRING (-0.3653298 51.4668052, -0.3651246 51.4668433)",Staines Road,20 mph,A315,,,,
868387862,True,primary,False,38.367000000000004,"LINESTRING (-0.3653298 51.4668052, -0.3655623 51.4667299, -0.3658352 51.4666655)",Staines Road,20 mph,A315,,,,
4943859,False,residential,True,73.762,"LINESTRING (-0.3663404 51.4665675, -0.3663708 51.466563, -0.3669901 51.4664707, -0.367376 51.4664131)",Grove Road,20 mph,,,,,
317117860,True,residential,False,15.265,"LINESTRING (-0.3663404 51.4665675, -0.3662649 51.466611, -0.3662024 51.466673)",Grove Road,20 mph,,,,,
100772165,False,primary,True,80.444,"LINESTRING (-0.3572889 51.4697404, -0.3574459 51.4696464, -0.3576912 51.4694996, -0.3579145 51.4693804, -0.3581685 51.4692704)",Hanworth Road,20 mph,A315,,,,
599996825,True,primary,False,32.932,"LINESTRING (-0.3572889 51.4697404, -0.3572791 51.4697837, -0.3572028 51.4698473, -0.357178 51.4698701, -0.3571011 51.4699296, -0.3570352 51.4699852)",Hanworth Road,20 mph,A315,,,,
4823707,False,residential,False,37.699,"LINESTRING (-0.3572067 51.4702114, -0.3575124 51.4704919)",Laurence Road,20 mph,,,,,
1064305813,True,residential,False,27.691000000000003,"LINESTRING (-0.3572067 51.4702114, -0.3571121 51.4701442, -0.3570687 51.4701116, -0.3570359 51.4700883, -0.3569535 51.4700189)",Laurence Road,,,,,,
624862834,False,primary,True,6.787,"LINESTRING (-0.3569535 51.4700189, -0.3570352 51.4699852)",High Street,30 mph,A315,,,,
781696326,False,residential,True,11.526,"LINESTRING (-0.3569535 51.4700189, -0.3569105 51.4699715, -0.3568688 51.4699297)",School Road,20 mph,,,,,
"[1131068225, 1131068226, 504587124]",True,primary,False,148.451,"LINESTRING (-0.3569535 51.4700189, -0.3568933 51.4700647, -0.3568687 51.4700712, -0.3567834 51.4700936, -0.3558225 51.4703322, -0.3555553 51.4703984, -0.3553192 51.4704628, -0.3552636 51.470478, -0.3551411 51.4705115, -0.3549884 51.4705267)",High Street,20 mph,A315,,,,
781696326,False,residential,False,11.526,"LINESTRING (-0.3568688 51.4699297, -0.3569105 51.4699715, -0.3569535 51.4700189)",School Road,20 mph,,,,,
781696327,True,primary,False,37.04,"LINESTRING (-0.3568688 51.4699297, -0.3570059 51.4698561, -0.3572015 51.4697436, -0.3572889 51.4697404)",Hanworth Road,20 mph,A315,,,,
1112828499,False,residential,True,32.150999999999996,"LINESTRING (-0.3568688 51.4699297, -0.3568032 51.4698459, -0.3566684 51.4696689)",School Road,20 mph,,,,,
4823707,False,residential,True,37.699,"LINESTRING (-0.3575124 51.4704919, -0.3572067 51.4702114)",Laurence Road,20 mph,,,,,
1147924630,True,residential,False,17.698,"LINESTRING (-0.3575124 51.4704919, -0.3577546 51.4705426)",Laurence Road,20 mph,,,,,
663268346,False,primary,False,19.104,"LINESTRING (-0.3626867 51.4667502, -0.3626844 51.466922)",Hanworth Road,20 mph,A314,,,,
51830023,False,primary,True,63.80200000000001,"LINESTRING (-0.3626867 51.4667502, -0.3627158 51.4666912, -0.3627557 51.4666371, -0.363129 51.4662489)",Hanworth Road,30 mph,A314,,,,
4872143,False,residential,True,31.755,"LINESTRING (-0.362551 51.4664829, -0.3626075 51.4661995)",Whitton Road,,,,,,
663268346,False,primary,True,2.146,"LINESTRING (-0.3626842 51.4669413, -0.3626844 51.466922)",Hanworth Road,20 mph,A314,,,,
"[1072010366, 4707231]",True,primary,False,40.146,"LINESTRING (-0.3626842 51.4669413, -0.3627183 51.4671177, -0.362738 51.4672034, -0.3627693 51.4672982)",Hanworth Road,20 mph,,,,,
684023440,False,residential,True,70.048,"LINESTRING (-0.3675627 51.4691174, -0.3676224 51.4691455, -0.3675825 51.4693963, -0.3675475 51.4697269)",,,,,,,
223713903,False,tertiary,True,14.279,"LINESTRING (-0.3566145 51.472876, -0.3565234 51.4727608)",Kingsley Road,20 mph,,2,,,
848470708,False,residential,False,41.855000000000004,"LINESTRING (-0.364185 51.4665958, -0.36402 51.4666568, -0.3638497 51.4667103, -0.3637507 51.4667364, -0.363645 51.4667632)",,,,,,,
4823711,False,residential,True,9.641,"LINESTRING (-0.3633879 51.4700613, -0.3633882 51.470148)",Alexandra Road,20 mph,,,,,
4828960,False,residential,False,118.212,"LINESTRING (-0.3633879 51.4700613, -0.36507 51.4698817)",Balfour Road,20 mph,,,,,
4823711,False,residential,False,125.688,"LINESTRING (-0.3633879 51.4700613, -0.363341 51.4699502, -0.3632944 51.4698399, -0.3632388 51.4697259, -0.3632094 51.4696881, -0.3631987 51.4696744, -0.3631687 51.4696274, -0.3631613 51.469613, -0.363132 51.4695558, -0.3631066 51.4695064, -0.3629848 51.4691781, -0.3629705 51.4691395, -0.3629447 51.4690813, -0.3628896 51.4689763)",Alexandra Road,20 mph,,,,,
8152141,False,residential,True,155.34799999999998,"LINESTRING (-0.3591461 51.470233, -0.3592481 51.4701336, -0.3593182 51.4700751, -0.3594111 51.4700217, -0.3595514 51.4699738, -0.3596997 51.4699354, -0.3601209 51.4698387, -0.3605437 51.4697552, -0.3605824 51.4697468, -0.3608745 51.4696837, -0.3610706 51.4696406, -0.3611076 51.4696336)",Matisse Road,20 mph,,,,,
624862832,False,residential,False,103.33699999999999,"LINESTRING (-0.3591461 51.470233, -0.359246 51.4702273, -0.3593198 51.4702351, -0.359829 51.4704504, -0.3599089 51.4704869, -0.3599746 51.4705284, -0.3600431 51.4705886, -0.3600994 51.4706513, -0.360192 51.4708125)",Prince Regent Road,20 mph,,,,,
624862832,False,residential,True,32.64,"LINESTRING (-0.3591461 51.470233, -0.3589964 51.4702503, -0.3587917 51.4702903, -0.3586913 51.4703082)",Prince Regent Road,20 mph,,,,,
223713902,False,primary,False,28.932,"LINESTRING (-0.3626826 51.4673121, -0.3622892 51.4673995)",Grove Road,20 mph,A315,,,,
223713902,False,primary,True,6.201,"LINESTRING (-0.3626826 51.4673121, -0.3627693 51.4672982)",Grove Road,20 mph,A315,,,,
1057751937,True,primary,False,30.64,"LINESTRING (-0.3626826 51.4673121, -0.3626684 51.4672765, -0.362658 51.4672416, -0.3626487 51.4671732, -0.3626533 51.4670385)",,,,,,,
223713900,True,primary,False,11.018,"LINESTRING (-0.3626533 51.4670385, -0.3626842 51.4669413)",Hanworth Road,20 mph,A314,,,,
732037283,True,residential,False,11.514,"LINESTRING (-0.3635057 51.4707876, -0.3634758 51.4707506, -0.3634782 51.4707195, -0.3634863 51.4707065, -0.3635038 51.4706934)",Alexandra Road,20 mph,,,,,
1098071140,False,residential,True,8.626,"LINESTRING (-0.3635057 51.4707876, -0.363499 51.470821, -0.3635041 51.4708648)",Alexandra Road,20 mph,,,,,
1148067305,False,residential,True,12.755,"LINESTRING (-0.3577546 51.4705426, -0.3576143 51.4706169)",Prince Regent Road,20 mph,,,,,
624862832,False,residential,False,70.52600000000001,"LINESTRING (-0.3577546 51.4705426, -0.3579179 51.4704698, -0.3580047 51.4704411, -0.3582576 51.4703877, -0.3586913 51.4703082)",Prince Regent Road,20 mph,,,,,
1148067305,False,residential,False,12.755,"LINESTRING (-0.3576143 51.4706169, -0.3577546 51.4705426)",Prince Regent Road,20 mph,,,,,
4740533,False,residential,True,103.01100000000001,"LINESTRING (-0.3576143 51.4706169, -0.3571766 51.4708578, -0.3567828 51.471043, -0.3567089 51.4710729, -0.3564393 51.4711821)",Prince Regent Road,20 mph,,,,,
1147924631,True,residential,False,15.732,"LINESTRING (-0.3576143 51.4706169, -0.3575468 51.4705551, -0.3575124 51.4704919)",Laurence Road,,,,,,
1204206945,True,residential,False,26.06,"LINESTRING (-0.3629176 51.470487, -0.3630226 51.4704538, -0.3631507 51.4704031, -0.3631611 51.4703986, -0.3632386 51.4703654)",Prince Regent Road,,,,,,
"[624853553, 1205374346, 1205374347]",False,residential,True,159.32099999999997,"LINESTRING (-0.3629176 51.470487, -0.3627239 51.4705192, -0.3626421 51.4705328, -0.362188 51.4705937, -0.3620031 51.4706174, -0.361944 51.4706267, -0.3613602 51.4707243, -0.3611182 51.4707647, -0.3606829 51.4708246)",Prince Regent Road,,,,permissive,,
4823711,False,residential,False,9.641,"LINESTRING (-0.3633882 51.470148, -0.3633879 51.4700613)",Alexandra Road,20 mph,,,,,
1204206946,True,residential,False,29.243,"LINESTRING (-0.3633882 51.470148, -0.3634018 51.4702327, -0.363452 51.4704078)",Alexandra Road,20 mph,,,,,
1203146842,False,residential,False,10.196,"LINESTRING (-0.3678901 51.4715958, -0.3679069 51.4716869)",,,,,,,
183140098,False,residential,False,51.28599999999999,"LINESTRING (-0.3678901 51.4715958, -0.3678231 51.4716004, -0.3673328 51.4716189, -0.3673017 51.4716029, -0.3672662 51.4715883, -0.3672359 51.4715823, -0.367173 51.4715676)",Thamesvale Close,20 mph,,,,,
183140098,False,residential,True,10.871,"LINESTRING (-0.3678901 51.4715958, -0.3679493 51.4715917, -0.3680459 51.471584)",Thamesvale Close,20 mph,,,,,
1203146842,False,residential,True,10.196,"LINESTRING (-0.3679069 51.4716869, -0.3678901 51.4715958)",,,,,,,
"[1204206942, 4872159]",False,residential,True,286.101,"LINESTRING (-0.3602418 51.4716414, -0.3601512 51.4716657, -0.3596947 51.4717967, -0.3585376 51.4721393, -0.3575634 51.4724277, -0.3573316 51.4724963, -0.3565234 51.4727608)",Myrtle Road,20 mph,,,,,
663268346,False,primary,False,2.146,"LINESTRING (-0.3626844 51.466922, -0.3626842 51.4669413)",Hanworth Road,20 mph,A314,,,,
663268346,False,primary,True,19.104,"LINESTRING (-0.3626844 51.466922, -0.3626867 51.4667502)",Hanworth Road,20 mph,A314,,,,
1205920669,True,primary,False,52.769999999999996,"LINESTRING (-0.3626844 51.466922, -0.36274 51.4670062, -0.3627969 51.4670866, -0.362832 51.4671211, -0.3628732 51.4671531, -0.3629031 51.467174, -0.3629413 51.4671936, -0.3629844 51.4672063, -0.3630317 51.4672139, -0.3631191 51.4672209, -0.3631832 51.4672203)",,,,,,,
50905237,False,primary,False,29.988,"LINESTRING (-0.3631832 51.4672203, -0.3628795 51.4672836, -0.3627693 51.4672982)",Grove Road,20 mph,A315,,,,
"[868387861, 50905237, 868391639]",False,primary,True,140.898,"LINESTRING (-0.3631832 51.4672203, -0.3642033 51.4670075, -0.3647208 51.4669151, -0.3648387 51.4668941, -0.3651246 51.4668433)",Grove Road,20 mph,A315,,,,
