osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,access,bridge
"[5027658, 665100438]","['High Street, Lewisham', ""St. Stephen's Grove""]",residential,20 mph,False,True,165.005,"LINESTRING (-0.0089172 51.4641713, -0.0098074 51.4640116, -0.0104743 51.4638958, -0.0105426 51.4638937, -0.0105882 51.4639223, -0.0106597 51.4640684, -0.0107719 51.4642978)",,,,
22797853,Lockmead Road,residential,20 mph,False,False,33.031,"LINESTRING (-0.0089172 51.4641713, -0.0088315 51.464041, -0.0087346 51.4638969)",,,,
"[40389096, 276815336]",Lewisham Road,primary,30 mph,False,False,61.267,"LINESTRING (-0.0108952 51.4659192, -0.0110083 51.4657876, -0.0110701 51.4656461, -0.0110983 51.46557, -0.0111135 51.465527, -0.0111261 51.465487, -0.0111549 51.4653966)",2,A2211,,
41540157,Lewisham Road,primary,20 mph,False,True,102.025,"LINESTRING (-0.0108952 51.4659192, -0.0109903 51.4660663, -0.0110548 51.4662403, -0.011171 51.4664764, -0.0112625 51.4666458, -0.0113403 51.4667927)",2,A2211,,
"[4392619, 665100438]","High Street, Lewisham",residential,20 mph,False,False,62.42999999999999,"LINESTRING (-0.0109372 51.4648495, -0.0109217 51.4647988, -0.0108334 51.4644652, -0.0107719 51.4642978)",,,,
4392619,"High Street, Lewisham",residential,20 mph,False,True,33.483000000000004,"LINESTRING (-0.0109372 51.4648495, -0.0109561 51.464913, -0.0109799 51.464959, -0.0110001 51.4649788, -0.011028 51.464993, -0.0110775 51.4650043, -0.011145 51.4650183, -0.0112427 51.4650415)",,,,
54426581,Kings Hall Mews,residential,20 mph,False,False,63.973000000000006,"LINESTRING (-0.0109372 51.4648495, -0.0107295 51.464873, -0.0106458 51.4648856, -0.0105885 51.4649044, -0.0105387 51.4649377, -0.0104803 51.4649729, -0.0104142 51.4650002, -0.0103492 51.4650123, -0.0102841 51.4650105, -0.0100921 51.4649897)",,,,
5027614,Caterham Road,residential,20 mph,False,True,215.348,"LINESTRING (-0.0053971 51.4639323, -0.0059429 51.463838, -0.0077005 51.463556, -0.0083749 51.4633865)",,,,
5027627,Boyne Road,residential,20 mph,False,False,82.039,"LINESTRING (-0.0053971 51.4639323, -0.0053195 51.4638134, -0.0052689 51.4637027, -0.005247 51.4635902, -0.00525 51.4634673, -0.0052802 51.4633614, -0.0053567 51.4632186)",,,,
5027627,Boyne Road,residential,20 mph,False,True,262.922,"LINESTRING (-0.0053971 51.4639323, -0.0054835 51.464052, -0.0055631 51.4641368, -0.0056559 51.4642117, -0.0057421 51.4642671, -0.0058318 51.4643078, -0.0059521 51.4643419, -0.0061241 51.4643637, -0.0062925 51.4643699, -0.006455 51.4643615, -0.0065891 51.4643426, -0.0076399 51.4641537, -0.0087346 51.4638969)",,,,
5027607,Cressingham Road,residential,20 mph,False,False,17.997,"LINESTRING (-0.0066172 51.4646413, -0.0066109 51.4648031)",,,,
22797855,Cressingham Road,residential,20 mph,False,False,39.287,"LINESTRING (-0.0066172 51.4646413, -0.0062065 51.4646958, -0.006204 51.4647875)",,,,
22797855,Cressingham Road,residential,20 mph,False,True,45.397,"LINESTRING (-0.0066172 51.4646413, -0.0068395 51.4646118, -0.0069232 51.4646105, -0.0069945 51.4646253, -0.0070533 51.4646601, -0.0071583 51.4647573)",,,,
22797855,Cressingham Road,residential,20 mph,False,True,39.287,"LINESTRING (-0.006204 51.4647875, -0.0062065 51.4646958, -0.0066172 51.4646413)",,,,
5027607,Cressingham Road,residential,20 mph,False,True,17.997,"LINESTRING (-0.0066109 51.4648031, -0.0066172 51.4646413)",,,,
133061997,Lee High Road,trunk,30 mph,False,True,23.564,"LINESTRING (-0.0080425 51.462111, -0.0083545 51.4621954)",2,A20,,
5027603,Marischal Road,residential,20 mph,True,False,80.50899999999999,"LINESTRING (-0.0080425 51.462111, -0.0079936 51.4621725, -0.0079499 51.4622011, -0.0079051 51.4622145, -0.0078423 51.4622243, -0.00765 51.4622293, -0.007308 51.4622213, -0.0071191 51.4622085, -0.0069711 51.4621958)",1,,,
"[1244692979, 837135294, 1069315455]",Lee High Road,trunk,30 mph,False,False,190.672,"LINESTRING (-0.0080425 51.462111, -0.0077362 51.4620265, -0.0074248 51.4619308, -0.007181 51.4618463, -0.0069653 51.4617601, -0.0067524 51.4616556, -0.0065347 51.4615451, -0.0061036 51.4612954, -0.005818 51.461126)",2,A20,,
10055714,Marischal Road,residential,20 mph,False,False,118.94800000000001,"LINESTRING (-0.0067405 51.4621513, -0.0055118 51.4617662, -0.0052741 51.4616991, -0.0052019 51.4616768)",,,,
22797891,Purelake Mews,residential,20 mph,False,False,67.416,"LINESTRING (-0.0067405 51.4621513, -0.006714 51.4621847, -0.0064185 51.4624918, -0.0063112 51.4626919)",,,,
22797893,Marischal Road,residential,20 mph,False,True,16.728,"LINESTRING (-0.0067405 51.4621513, -0.006772 51.4621586, -0.0069711 51.4621958)",,,,
5027606,Blessington Road,residential,20 mph,False,False,7.009,"LINESTRING (-0.0044906 51.4614911, -0.0043915 51.4614784)",,,,
5027600,Mercator Road,residential,20 mph,False,False,116.216,"LINESTRING (-0.0044906 51.4614911, -0.0045584 51.4613136, -0.0045678 51.4612499, -0.004555 51.461191, -0.0044806 51.4611304, -0.0036624 51.4607065)",,,,
"[10055714, 5027606]","['Blessington Road', 'Marischal Road']",residential,20 mph,False,True,53.498000000000005,"LINESTRING (-0.0044906 51.4614911, -0.0048974 51.4615842, -0.0052019 51.4616768)",,,,
5027737,Freshfield Close,residential,20 mph,False,True,35.765,"LINESTRING (-0.0036624 51.4607065, -0.0039852 51.4604555)",,,,
5027600,Mercator Road,residential,20 mph,False,True,116.21599999999998,"LINESTRING (-0.0036624 51.4607065, -0.0044806 51.4611304, -0.004555 51.461191, -0.0045678 51.4612499, -0.0045584 51.4613136, -0.0044906 51.4614911)",,,,
5027737,Freshfield Close,residential,20 mph,False,False,15.294,"LINESTRING (-0.0041233 51.4603482, -0.0039852 51.4604555)",,,,
5027737,Freshfield Close,residential,20 mph,False,False,35.765,"LINESTRING (-0.0039852 51.4604555, -0.0036624 51.4607065)",,,,
5027737,Freshfield Close,residential,20 mph,False,True,15.294,"LINESTRING (-0.0039852 51.4604555, -0.0041233 51.4603482)",,,,
5027738,Wood Pecker Mews,residential,20 mph,False,True,37.359,"LINESTRING (-0.0039852 51.4604555, -0.0044034 51.4606676)",,,,
5027738,Wood Pecker Mews,residential,20 mph,False,False,37.359,"LINESTRING (-0.0044034 51.4606676, -0.0039852 51.4604555)",,,,
5027606,Blessington Road,residential,20 mph,False,True,7.009,"LINESTRING (-0.0043915 51.4614784, -0.0044906 51.4614911)",,,,
5027699,Saxton Close,residential,20 mph,False,False,117.37700000000001,"LINESTRING (-0.0043915 51.4614784, -0.0042668 51.4618295, -0.004229 51.4618626, -0.0041625 51.4618757, -0.0031804 51.4618688)",,,,
5027699,Saxton Close,residential,20 mph,False,True,117.377,"LINESTRING (-0.0031804 51.4618688, -0.0041625 51.4618757, -0.004229 51.4618626, -0.0042668 51.4618295, -0.0043915 51.4614784)",,,,
780705112,Belmont Hill,secondary,20 mph,False,False,25.621,"LINESTRING (-0.0041554 51.4628047, -0.0037971 51.4627476)",2,B220,,
5027695,The Squirrels,residential,20 mph,False,True,118.46100000000001,"LINESTRING (-0.0041554 51.4628047, -0.0041692 51.4627665, -0.004199 51.4627196, -0.0042321 51.462687, -0.0042636 51.4626383, -0.0045059 51.4620506, -0.0042189 51.4620287, -0.0040631 51.4620402)",,,,
780705112,Belmont Hill,secondary,20 mph,False,True,93.27199999999999,"LINESTRING (-0.0041554 51.4628047, -0.0042806 51.4628241, -0.0043473 51.4628344, -0.0044145 51.4628461, -0.0047768 51.4629092, -0.0053015 51.4630006, -0.0054527 51.4630288)",2,B220,,
5027771,Lewisham Road,primary,30 mph,False,False,4.561,"LINESTRING (-0.0111549 51.4653966, -0.0111672 51.4653563)",3,A2211,,
"[1080567243, 5027743]",Granville Park,residential,20 mph,False,False,129.46300000000002,"LINESTRING (-0.0111549 51.4653966, -0.0110019 51.4653767, -0.0108016 51.4653473, -0.0106161 51.465323, -0.0105057 51.4653097, -0.010154 51.4652702, -0.0099903 51.4652667, -0.0098776 51.4652875, -0.0098227 51.4653036, -0.0094605 51.4654098, -0.0093654 51.4654377)",,,,
"[276815336, 40389096]",Lewisham Road,primary,30 mph,False,True,61.26700000000001,"LINESTRING (-0.0111549 51.4653966, -0.0111261 51.465487, -0.0111135 51.465527, -0.0110983 51.46557, -0.0110701 51.4656461, -0.0110083 51.4657876, -0.0108952 51.4659192)",2,A2211,,
145430452,William Close,residential,20 mph,False,True,43.022999999999996,"LINESTRING (-0.0093654 51.4654377, -0.0093889 51.4654665, -0.009427 51.4655131, -0.0094423 51.4655318, -0.009487 51.4655861, -0.009592 51.4656584, -0.0096327 51.4656837, -0.0097303 51.4657459)",,,,
1080567243,Granville Park,residential,20 mph,False,False,77.514,"LINESTRING (-0.0093654 51.4654377, -0.0092693 51.4654629, -0.0091412 51.4654966, -0.0090482 51.4655122, -0.0089093 51.4655356, -0.0085929 51.4655514, -0.008536 51.4655479, -0.0082764 51.4655321)",,,,
"[1080567243, 5027743]",Granville Park,residential,20 mph,False,True,129.46300000000002,"LINESTRING (-0.0093654 51.4654377, -0.0094605 51.4654098, -0.0098227 51.4653036, -0.0098776 51.4652875, -0.0099903 51.4652667, -0.010154 51.4652702, -0.0105057 51.4653097, -0.0106161 51.465323, -0.0108016 51.4653473, -0.0110019 51.4653767, -0.0111549 51.4653966)",,,,
5027819,Eliot Park,residential,20 mph,False,True,12.11,"LINESTRING (-0.0082764 51.4655321, -0.0082717 51.4655533, -0.008265 51.4655841, -0.0082527 51.46564)",,,,
1080567243,Granville Park,residential,20 mph,False,True,77.514,"LINESTRING (-0.0082764 51.4655321, -0.008536 51.4655479, -0.0085929 51.4655514, -0.0089093 51.4655356, -0.0090482 51.4655122, -0.0091412 51.4654966, -0.0092693 51.4654629, -0.0093654 51.4654377)",,,,
22725299,Eliot Park,residential,20 mph,False,False,57.400999999999996,"LINESTRING (-0.0075645 51.4668639, -0.0075469 51.4668191, -0.0075394 51.4668027, -0.0075247 51.4667707, -0.0074946 51.4667152, -0.0074433 51.4666103, -0.0073588 51.4664061, -0.0073518 51.4663908, -0.007341 51.466367)",,,,
22725299,Eliot Park,residential,20 mph,False,True,57.401,"LINESTRING (-0.007341 51.466367, -0.0073518 51.4663908, -0.0073588 51.4664061, -0.0074433 51.4666103, -0.0074946 51.4667152, -0.0075247 51.4667707, -0.0075394 51.4668027, -0.0075469 51.4668191, -0.0075645 51.4668639)",,,,
22725300,Eliot Park,residential,20 mph,False,False,102.585,"LINESTRING (-0.007341 51.466367, -0.007391 51.4663277, -0.0074088 51.4663137, -0.0076019 51.4661616, -0.0077868 51.4660118, -0.0081801 51.4656979, -0.0082527 51.46564)",,,,
5027819,Eliot Park,residential,20 mph,False,False,12.11,"LINESTRING (-0.0082527 51.46564, -0.008265 51.4655841, -0.0082717 51.4655533, -0.0082764 51.4655321)",,,,
22725300,Eliot Park,residential,20 mph,False,True,102.58500000000001,"LINESTRING (-0.0082527 51.46564, -0.0081801 51.4656979, -0.0077868 51.4660118, -0.0076019 51.4661616, -0.0074088 51.4663137, -0.007391 51.4663277, -0.007341 51.466367)",,,,
5027816,Belmont Grove,residential,20 mph,False,False,254.048,"LINESTRING (-0.0047957 51.4647691, -0.0047842 51.4646836, -0.0047677 51.4646082, -0.0047358 51.4645393, -0.0046896 51.4644818, -0.0046315 51.4644311, -0.0045727 51.464384, -0.0044998 51.4643416, -0.0044329 51.464308, -0.0040629 51.4641353, -0.0039744 51.4640918, -0.0038334 51.4639857, -0.0037581 51.4638605, -0.0037145 51.4637134, -0.0037025 51.4635695, -0.0036983 51.4635188, -0.0037003 51.4632945, -0.0037047 51.4632483, -0.0037201 51.4630858, -0.0037865 51.4627807, -0.0037971 51.4627476)",,,,
"[42959061, 42959062, 42959063]","['Smead Way', 'Bankside Avenue']",residential,20 mph,False,True,25.320000000000004,"LINESTRING (-0.01541 51.4621299, -0.0153271 51.4621238, -0.0152253 51.4621165, -0.0151011 51.4621123, -0.015046 51.4621107)",,,,yes
54426516,Smead Way,residential,20 mph,False,False,73.769,"LINESTRING (-0.01541 51.4621299, -0.0154984 51.4621349, -0.015556 51.4621455, -0.0155628 51.4621467, -0.0156989 51.4621931, -0.0157683 51.4622424, -0.0157872 51.4622627, -0.0158342 51.4623131, -0.015855 51.4623426, -0.0159425 51.4624138, -0.0162415 51.4624877)",,,,
354142589,Waterway Avenue,residential,20 mph,False,True,56.245,"LINESTRING (-0.01541 51.4621299, -0.0154084 51.4621525, -0.0154076 51.4621808, -0.0153663 51.4622282, -0.0149036 51.4625069)",,,,
"[10055714, 5027606]","['Blessington Road', 'Marischal Road']",residential,20 mph,False,False,53.498000000000005,"LINESTRING (-0.0052019 51.4616768, -0.0048974 51.4615842, -0.0044906 51.4614911)",,,,
10055714,Marischal Road,residential,20 mph,False,True,118.94800000000001,"LINESTRING (-0.0052019 51.4616768, -0.0052741 51.4616991, -0.0055118 51.4617662, -0.0067405 51.4621513)",,,,
22797892,Marischal Road,residential,20 mph,False,False,75.11500000000001,"LINESTRING (-0.0052019 51.4616768, -0.0052271 51.4616465, -0.0054764 51.4613708, -0.0055783 51.461284, -0.0057094 51.4611976, -0.005818 51.461126)",,,,
22797891,Purelake Mews,residential,20 mph,False,True,67.416,"LINESTRING (-0.0063112 51.4626919, -0.0064185 51.4624918, -0.006714 51.4621847, -0.0067405 51.4621513)",,,,
22797854,Lockmead Road,residential,20 mph,False,True,21.284,"LINESTRING (-0.00862 51.4637193, -0.0087346 51.4638969)",,,,
22797866,Granville Grove,residential,20 mph,False,False,53.98,"LINESTRING (-0.00862 51.4637193, -0.0093534 51.4635553)",,,,
22797854,Lockmead Road,residential,20 mph,False,False,40.717,"LINESTRING (-0.00862 51.4637193, -0.0085159 51.463575, -0.0083749 51.4633865)",,,,
22797866,Granville Grove,residential,20 mph,False,True,53.98,"LINESTRING (-0.0093534 51.4635553, -0.00862 51.4637193)",,,,
22797893,Marischal Road,residential,20 mph,False,False,16.728,"LINESTRING (-0.0069711 51.4621958, -0.006772 51.4621586, -0.0067405 51.4621513)",,,,
38891822,Pine Tree Way,residential,20 mph,False,False,90.029,"LINESTRING (-0.0149036 51.4625069, -0.015033 51.4625852, -0.0150916 51.46262, -0.0151585 51.4626506, -0.015239 51.4626735, -0.015321 51.462698, -0.0153663 51.462709, -0.0154116 51.4627201, -0.0155781 51.462743, -0.0157348 51.4627612, -0.015925 51.462772, -0.0160207 51.4627814, -0.0160808 51.4627867)",,,,
354142589,Waterway Avenue,residential,20 mph,False,False,56.245,"LINESTRING (-0.0149036 51.4625069, -0.0153663 51.4622282, -0.0154076 51.4621808, -0.0154084 51.4621525, -0.01541 51.4621299)",,,,
"[54277904, 42959060, 788013717]",Waterway Avenue,residential,20 mph,False,True,149.031,"LINESTRING (-0.0149036 51.4625069, -0.0147737 51.4625793, -0.0147487 51.4626222, -0.0145485 51.4627496, -0.0143953 51.4628634, -0.0143736 51.4628881, -0.0143602 51.4629301, -0.0143743 51.462976, -0.0144369 51.463006, -0.0149353 51.4631573, -0.0151343 51.4632317, -0.0152497 51.4632852, -0.0153785 51.4633643)",,,,
24954660,Elmira Street,residential,20 mph,False,False,35.062,"LINESTRING (-0.0162415 51.4624877, -0.0160808 51.4627867)",,,,
54426480,Elmira Street,residential,20 mph,False,True,20.113,"LINESTRING (-0.0162415 51.4624877, -0.0163085 51.4623749, -0.0163517 51.4623206)",,,,
54426516,Smead Way,residential,20 mph,False,True,73.76899999999999,"LINESTRING (-0.0162415 51.4624877, -0.0159425 51.4624138, -0.015855 51.4623426, -0.0158342 51.4623131, -0.0157872 51.4622627, -0.0157683 51.4622424, -0.0156989 51.4621931, -0.0155628 51.4621467, -0.015556 51.4621455, -0.0154984 51.4621349, -0.01541 51.4621299)",,,,
"[34910336, 628867534]",Lewisham High Street,tertiary,20 mph,True,False,27.645999999999997,"LINESTRING (-0.0120752 51.4595633, -0.0119841 51.4595672, -0.0119195 51.4595754, -0.0118847 51.4595854, -0.011718 51.4596581)",,,,
34910535,Molesworth Street,primary,30 mph,True,False,14.952,"LINESTRING (-0.0120752 51.4595633, -0.0120243 51.4595272, -0.0119926 51.4594903, -0.0119778 51.4594467)",,A21,,
"[42959065, 24954662, 548926703]",Elmira Street,residential,20 mph,False,False,75.144,"LINESTRING (-0.0153785 51.4633643, -0.0151575 51.4634871, -0.0150843 51.4635428, -0.0150629 51.4635752, -0.0150366 51.4636149, -0.0150217 51.4636913, -0.015023 51.4638737, -0.0150275 51.4639556)",,,,
24954662,Elmira Street,residential,20 mph,False,True,82.018,"LINESTRING (-0.0153785 51.4633643, -0.0155225 51.4632834, -0.0156821 51.4631931, -0.0158457 51.4630814, -0.0159685 51.4629694, -0.0160808 51.4627867)",,,,
"[54277904, 42959060, 788013717]",Waterway Avenue,residential,20 mph,False,False,149.03099999999998,"LINESTRING (-0.0153785 51.4633643, -0.0152497 51.4632852, -0.0151343 51.4632317, -0.0149353 51.4631573, -0.0144369 51.463006, -0.0143743 51.462976, -0.0143602 51.4629301, -0.0143736 51.4628881, -0.0143953 51.4628634, -0.0145485 51.4627496, -0.0147487 51.4626222, -0.0147737 51.4625793, -0.0149036 51.4625069)",,,,
"[54277899, 54277885]",Silk Mills Path,residential,20 mph,False,True,99.868,"LINESTRING (-0.0123127 51.4658535, -0.0122406 51.4658235, -0.0120102 51.4656627, -0.0117385 51.4654779, -0.0116373 51.4654408, -0.0112805 51.4653758, -0.0111672 51.4653563)",1,,,
5027771,Lewisham Road,primary,30 mph,False,True,4.561,"LINESTRING (-0.0111672 51.4653563, -0.0111549 51.4653966)",3,A2211,,
"[447031689, 5027771]",Lewisham Road,primary,30 mph,False,False,35.414,"LINESTRING (-0.0111672 51.4653563, -0.011204 51.4651934, -0.0112167 51.4651271, -0.0112385 51.4650649, -0.0112427 51.4650415)",3,A2211,,
"[54277899, 54277885]",Silk Mills Path,residential,20 mph,False,False,99.868,"LINESTRING (-0.0111672 51.4653563, -0.0112805 51.4653758, -0.0116373 51.4654408, -0.0117385 51.4654779, -0.0120102 51.4656627, -0.0122406 51.4658235, -0.0123127 51.4658535)",1,,,
54426501,Yew Tree Close,residential,20 mph,False,False,9.877,"LINESTRING (-0.0139507 51.4620369, -0.0140317 51.4619638)",,,,
54426501,Yew Tree Close,residential,20 mph,False,True,7.639,"LINESTRING (-0.0140958 51.4619079, -0.0140317 51.4619638)",,,,
54426581,Kings Hall Mews,residential,20 mph,False,False,11.932,"LINESTRING (-0.0100921 51.4649897, -0.009922 51.4649728)",,,,
54426588,Kings Hall Mews,residential,20 mph,False,False,12.174,"LINESTRING (-0.0100921 51.4649897, -0.0101209 51.4648817)",,,,
54426581,Kings Hall Mews,residential,20 mph,False,True,63.97299999999999,"LINESTRING (-0.0100921 51.4649897, -0.0102841 51.4650105, -0.0103492 51.4650123, -0.0104142 51.4650002, -0.0104803 51.4649729, -0.0105387 51.4649377, -0.0105885 51.4649044, -0.0106458 51.4648856, -0.0107295 51.464873, -0.0109372 51.4648495)",,,,
54426581,Kings Hall Mews,residential,20 mph,False,True,11.932,"LINESTRING (-0.009922 51.4649728, -0.0100921 51.4649897)",,,,
54426588,Kings Hall Mews,residential,20 mph,False,True,12.174,"LINESTRING (-0.0101209 51.4648817, -0.0100921 51.4649897)",,,,
54439570,Curness Street,residential,20 mph,False,True,76.88999999999999,"LINESTRING (-0.0139439 51.4585847, -0.0135053 51.4583269, -0.0133271 51.4582677, -0.0132424 51.4582371, -0.0131556 51.4582065, -0.0130606 51.4581755)",,,,
"[390070563, 849958821, 612035855, 1065392403, 1065392404, 1065392406]",Molesworth Street,primary,30 mph,True,False,390.036,"LINESTRING (-0.012167 51.4593585, -0.0122208 51.4593973, -0.0122911 51.4594325, -0.0124713 51.459514, -0.0125347 51.4595528, -0.0126079 51.4596093, -0.012659 51.4596626, -0.0127162 51.459733, -0.0127476 51.4597737, -0.0127676 51.4598124, -0.0127809 51.4598376, -0.0128597 51.46004, -0.0129814 51.460361, -0.0130311 51.4605179, -0.0130742 51.4606922, -0.0131086 51.4608187, -0.0131241 51.4608682, -0.0131312 51.4608971, -0.0131785 51.4610543, -0.0132468 51.4613326, -0.013294 51.4616037, -0.0132953 51.4616877, -0.0132973 51.4617659, -0.0132871 51.4618936, -0.01327 51.462012, -0.013238 51.4621279, -0.0131669 51.4622747, -0.0131473 51.4623116, -0.0130819 51.4624241, -0.0128847 51.4626363)",2,A21,,
484639334,Molesworth Street,primary,30 mph,True,False,12.147,"LINESTRING (-0.0119778 51.4594467, -0.0119621 51.4593379)",,A21,,
34910335,,primary_link,30 mph,True,False,16.462,"LINESTRING (-0.0119778 51.4594467, -0.0120559 51.4594014, -0.0121208 51.4593738, -0.012167 51.4593585)",,A21,,
40379814,Lee High Road,trunk,30 mph,False,True,10.097,"LINESTRING (-0.0092967 51.4624165, -0.0091532 51.4624006)",4,A20,,
"[1065390417, 665119198]",Lewis Grove,tertiary,20 mph,True,False,99.593,"LINESTRING (-0.0092967 51.4624165, -0.0093686 51.4623087, -0.009422 51.462226, -0.0094912 51.4621277, -0.0095734 51.4619972, -0.0097011 51.4617656, -0.0097639 51.4616594, -0.0098159 51.4615817)",,,,
"[665184637, 1069315454, 207811279]",Lewisham High Street,trunk,30 mph,False,False,69.943,"LINESTRING (-0.0092967 51.4624165, -0.0093846 51.462425, -0.0094914 51.4624435, -0.009556 51.4624601, -0.0098359 51.4625487, -0.009976 51.462609, -0.0100599 51.462655, -0.0101353 51.4627081, -0.010153 51.4627233)",4,A20,,
"[681008916, 681008917, 681008919, 681008921, 236432794]",Viney Road,residential,20 mph,False,False,238.50700000000003,"LINESTRING (-0.0167718 51.4621216, -0.0168272 51.4622403, -0.0169109 51.4624872, -0.0169616 51.4625144, -0.017034 51.4625181, -0.0175083 51.4624618, -0.017592 51.4624723, -0.0176402 51.4625077, -0.0177824 51.4629788, -0.0177663 51.4630195, -0.0177114 51.4630481, -0.0171363 51.4631137, -0.0171172 51.4631153, -0.0172111 51.4634497)",,,,
"[761308417, 54426479]",Elmira Street,residential,20 mph,False,False,36.586999999999996,"LINESTRING (-0.0167718 51.4621216, -0.0167057 51.4621589, -0.0163517 51.4623206)",,,,
"[761308417, 5027139]",Elmira Street,residential,20 mph,False,True,21.69,"LINESTRING (-0.0167718 51.4621216, -0.0169696 51.462043, -0.0170329 51.4620141)",,,,
373755290,Odell Walk,residential,20 mph,False,True,6.685,"LINESTRING (-0.0145943 51.4614936, -0.01454 51.4615433)",,,,
373755291,Odell Walk,residential,20 mph,False,True,6.995,"LINESTRING (-0.0144696 51.4615884, -0.01454 51.4615433)",,,,
665153128,Molesworth Street,primary,30 mph,True,False,13.379,"LINESTRING (-0.0127234 51.462964, -0.0127375 51.463084)",2,A21,,
"[665153130, 665153131]",Molesworth Street,primary,30 mph,False,False,38.125,"LINESTRING (-0.0127234 51.462964, -0.0127387 51.4629264, -0.0128344 51.462728, -0.0128847 51.4626363)","['4', '5']",A21,,
494024488,Lewisham Road,primary,30 mph,True,False,53.45,"LINESTRING (-0.0112377 51.4648257, -0.0111783 51.4647959, -0.0110962 51.4644154, -0.0111314 51.4643713)",2,A2211,,
665095263,Lewisham Road,primary,30 mph,False,False,24.009,"LINESTRING (-0.0112377 51.4648257, -0.0112454 51.4649373, -0.0112427 51.4650415)",,A2211,,
4392619,"High Street, Lewisham",residential,20 mph,False,False,33.483,"LINESTRING (-0.0112427 51.4650415, -0.011145 51.4650183, -0.0110775 51.4650043, -0.011028 51.464993, -0.0110001 51.4649788, -0.0109799 51.464959, -0.0109561 51.464913, -0.0109372 51.4648495)",,,,
"[447031689, 5027771]",Lewisham Road,primary,30 mph,False,True,35.414,"LINESTRING (-0.0112427 51.4650415, -0.0112385 51.4650649, -0.0112167 51.4651271, -0.011204 51.4651934, -0.0111672 51.4653563)",3,A2211,,
665095263,Lewisham Road,primary,30 mph,False,True,24.009,"LINESTRING (-0.0112427 51.4650415, -0.0112454 51.4649373, -0.0112377 51.4648257)",,A2211,,
132091784,Lewisham High Street,trunk,30 mph,False,True,11.363,"LINESTRING (-0.010806 51.4637007, -0.0108581 51.4637976)",2,A20,,
"[439463817, 665132473]",Rennell Street,trunk,30 mph,True,False,121.86699999999999,"LINESTRING (-0.010806 51.4637007, -0.0114654 51.4635731, -0.0115832 51.4635513, -0.0119266 51.4634682, -0.0122229 51.4634063, -0.0122943 51.4633945, -0.0123581 51.4633932, -0.0124826 51.4634094)","['2', '3']",A20,,
665132474,Lewisham High Street,trunk,30 mph,False,False,70.72,"LINESTRING (-0.010806 51.4637007, -0.0107286 51.4635922, -0.0106975 51.4635514, -0.0105176 51.4633033, -0.0104083 51.4631154)",4,A20,,
"[503215171, 505830493, 1136834245, 465919365]",Loampit Vale,trunk,30 mph,False,False,54.262,"LINESTRING (-0.0127506 51.4643214, -0.0127005 51.4641989, -0.0126406 51.4640301, -0.012584 51.4638628, -0.0125796 51.4638453)",5,A20,,
"[1136834248, 439463816]",Loampit Vale,trunk,30 mph,True,False,77.28599999999999,"LINESTRING (-0.0127506 51.4643214, -0.0128038 51.4643382, -0.0128622 51.4643707, -0.0128802 51.4643884, -0.0129023 51.4644057, -0.0129256 51.4644176, -0.0129739 51.4644319, -0.0130331 51.4644416, -0.0130765 51.4644482, -0.0133374 51.4644838, -0.0134031 51.4644917, -0.0136393 51.4645132, -0.0137675 51.4645572)",2,A20,,
484636041,Thurston Road,primary,20 mph,True,False,10.488,"LINESTRING (-0.015891 51.4659214, -0.0158386 51.4659148, -0.0158021 51.4659017, -0.0157561 51.465882)",1,A2210,,
484636040,Jerrard Street,primary_link,20 mph,True,False,14.597,"LINESTRING (-0.0159312 51.4658206, -0.0158554 51.4658278, -0.0158198 51.4658386, -0.0157773 51.4658664, -0.0157561 51.465882)",1,,,
"[687881436, 484636045]",Jerrard Street,primary,20 mph,True,False,11.818999999999999,"LINESTRING (-0.0159312 51.4658206, -0.0159347 51.4658459, -0.0159119 51.465871, -0.015891 51.4659214)",1,A2210,,
54277902,Vian Street,unclassified,20 mph,False,False,108.307,"LINESTRING (-0.0165698 51.4640824, -0.0161796 51.4640075, -0.0151081 51.4639606, -0.0150275 51.4639556)",,,,
41969940,Brookbank Road,residential,20 mph,False,True,27.303,"LINESTRING (-0.0168243 51.4634968, -0.0172111 51.4634497)",,,,
"[665123562, 2955462]","['Lewis Grove', 'Lewisham High Street']",tertiary,20 mph,False,False,56.968,"LINESTRING (-0.0107317 51.460825, -0.0105691 51.4610323, -0.0104962 51.4610995, -0.0104663 51.4611248, -0.0103919 51.4611784, -0.0102832 51.4612495)",2,,,
630017159,Loampit Vale,trunk,30 mph,True,False,37.825,"LINESTRING (-0.0171247 51.4649248, -0.0168513 51.4648601, -0.0167883 51.4648396, -0.0166395 51.4647738)",2,,,
1064857037,Loampit Vale,trunk,30 mph,False,False,6.387,"LINESTRING (-0.0166395 51.4647738, -0.016593 51.4647242)",,,,
"[4311290, 630017166]",Jerrard Street,primary,20 mph,True,False,126.34100000000001,"LINESTRING (-0.0166395 51.4647738, -0.0166096 51.4648175, -0.0165863 51.4648476, -0.0164061 51.4651204, -0.0163414 51.4652234, -0.0162431 51.4653797, -0.0159312 51.4658206)",2,A2210,,
"[38392289, 38392290, 628864474]",Eastdown Park,residential,20 mph,False,True,102.122,"LINESTRING (-0.003179 51.4591043, -0.0032392 51.4590732, -0.003732 51.458837, -0.0039154 51.4587442, -0.0043308 51.4585314)",2,,,yes
