osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,ref,bridge
59214268,False,Trevor Street,residential,True,74.476,"LINESTRING (-3.5094712 51.6630924, -3.5091068 51.6633462, -3.5090886 51.6633543, -3.5087718 51.6636018)",2,20 mph,,
59214262,False,Stuart Street,residential,False,70.607,"LINESTRING (-3.5076061 51.6621255, -3.5068251 51.661715)",2,20 mph,,
59214262,False,Stuart Street,residential,True,85.815,"LINESTRING (-3.5076061 51.6621255, -3.5081412 51.6623945, -3.5085678 51.6626151)",2,20 mph,,
59214285,False,Luton Street,residential,False,63.221999999999994,"LINESTRING (-3.5076061 51.6621255, -3.5078925 51.6619357, -3.5082283 51.661708)",,,,
59214285,False,Luton Street,residential,True,64.348,"LINESTRING (-3.5076061 51.6621255, -3.507236 51.6623717, -3.5069691 51.6625483)",,,,
59214262,False,Stuart Street,residential,True,70.607,"LINESTRING (-3.5068251 51.661715, -3.5076061 51.6621255)",2,20 mph,,
59214284,False,Column Street,residential,False,30.874,"LINESTRING (-3.5068251 51.661715, -3.5071151 51.6615035)",,,,
59214284,False,Column Street,residential,True,54.501000000000005,"LINESTRING (-3.5068251 51.661715, -3.5064775 51.6619747, -3.5063404 51.6621014)",,,,
59214266,False,Cemetery Road,residential,True,64.037,"LINESTRING (-3.5104427 51.6629416, -3.5102496 51.6635049)",2,20 mph,,
59214264,False,Dumfries Street,residential,False,205.37300000000002,"LINESTRING (-3.5104427 51.6629416, -3.5100402 51.6627006, -3.5094716 51.6623878, -3.5087528 51.6620152, -3.5082283 51.661708)",2,20 mph,,
59214266,False,Cemetery Road,residential,False,79.78899999999999,"LINESTRING (-3.5104427 51.6629416, -3.5105512 51.6625983, -3.5105882 51.6625187, -3.5107479 51.6622516)",2,20 mph,,
59214264,False,Dumfries Street,residential,False,164.008,"LINESTRING (-3.5082283 51.661708, -3.5075833 51.6613496, -3.5067307 51.6608686, -3.5064572 51.660724)",2,20 mph,,
59214264,False,Dumfries Street,residential,True,205.373,"LINESTRING (-3.5082283 51.661708, -3.5087528 51.6620152, -3.5094716 51.6623878, -3.5100402 51.6627006, -3.5104427 51.6629416)",2,20 mph,,
59214285,False,Luton Street,residential,False,63.705,"LINESTRING (-3.5082283 51.661708, -3.5085252 51.6614974, -3.5088308 51.6612738)",,,,
59214285,False,Luton Street,residential,True,63.221999999999994,"LINESTRING (-3.5082283 51.661708, -3.5078925 51.6619357, -3.5076061 51.6621255)",,,,
27821193,True,Chapel Street,residential,False,29.42,"LINESTRING (-3.5052506 51.66013, -3.504987 51.660338)",,,,
264616348,False,Horeb Street,residential,True,105.86599999999999,"LINESTRING (-3.5052506 51.66013, -3.5060117 51.6604893, -3.5062315 51.6605909, -3.5065005 51.6606791)",,,,
59214281,False,Cadwgan Road,residential,False,89.707,"LINESTRING (-3.5034618 51.6614883, -3.5039034 51.6616491, -3.5045816 51.6618986)",2,20 mph,,
59214281,False,Cadwgan Road,residential,True,46.024,"LINESTRING (-3.5051504 51.662115, -3.5045816 51.6618986)",2,20 mph,,
59214283,False,Glyncoli Road,residential,True,55.591,"LINESTRING (-3.5051504 51.662115, -3.504736 51.6625438)",2,20 mph,,
59214283,False,Glyncoli Road,residential,False,179.036,"LINESTRING (-3.5051504 51.662115, -3.505287 51.6619758, -3.5056144 51.6616364, -3.5056401 51.6616098, -3.5056803 51.6615639, -3.5060492 51.6611579, -3.5062196 51.6609814, -3.5064572 51.660724)",2,20 mph,,
59214283,False,Glyncoli Road,residential,False,55.591,"LINESTRING (-3.504736 51.6625438, -3.5051504 51.662115)",2,20 mph,,
1089009491,False,Bute Street,primary,True,17.151,"LINESTRING (-3.5069713 51.6602575, -3.5071602 51.6603578)",2,20 mph,A4061,
59214283,False,Glyncoli Road,residential,True,57.153,"LINESTRING (-3.5069713 51.6602575, -3.5068308 51.660362, -3.5067065 51.6604666, -3.5065005 51.6606791)",2,20 mph,,
1040595087,False,High Street,primary,False,105.781,"LINESTRING (-3.5069713 51.6602575, -3.5060797 51.6597824, -3.5057811 51.6596597)",2,20 mph,A4061,
59214284,False,Column Street,residential,False,71.985,"LINESTRING (-3.5058388 51.6626689, -3.5060408 51.6624386, -3.5062018 51.6622693, -3.5063404 51.6621014)",,,,
59214284,False,Column Street,residential,True,30.874,"LINESTRING (-3.5071151 51.6615035, -3.5068251 51.661715)",,,,
76376786,False,,residential,True,14.624,"LINESTRING (-3.5080786 51.6568845, -3.5082795 51.6569265)",2,30 mph,,
"[493113755, 687398739, 687398740]",False,Station Road,primary,True,228.62299999999996,"LINESTRING (-3.5080786 51.6568845, -3.5080383 51.6570038, -3.5080191 51.6570597, -3.5079497 51.6572664, -3.5078547 51.6573806, -3.5077079 51.6574634, -3.5072882 51.6576519, -3.5069906 51.6577806, -3.50677 51.6578507, -3.5066919 51.6578755, -3.506459 51.6579955, -3.5063211 51.6581403, -3.5062074 51.6584356)",2,20 mph,A4061,yes
59213705,False,Troedyrhiw Terrace,residential,True,20.588,"LINESTRING (-3.5003766 51.659053, -3.5006453 51.6591336)",2,20 mph,,
125164960,False,James Street,residential,False,42.026,"LINESTRING (-3.5003766 51.659053, -3.5006565 51.6587173)",2,20 mph,,
59213705,False,Troedyrhiw Terrace,residential,False,245.80999999999997,"LINESTRING (-3.5003766 51.659053, -3.4999935 51.6589425, -3.4996346 51.6588192, -3.4993775 51.658711, -3.4988558 51.6584146, -3.498726 51.6583561, -3.4985883 51.6583103, -3.4982171 51.6582083, -3.4977235 51.6580818, -3.4975975 51.6580088, -3.4975918 51.6579092, -3.497677 51.6578543)",2,20 mph,,
125164967,False,Myrtle Row,residential,False,26.34,"LINESTRING (-3.4974258 51.6576759, -3.497677 51.6578543)",,,,
125164967,False,Myrtle Row,residential,True,26.34,"LINESTRING (-3.497677 51.6578543, -3.4974258 51.6576759)",,,,
59213705,False,Troedyrhiw Terrace,residential,False,50.394,"LINESTRING (-3.497677 51.6578543, -3.497733 51.6578182, -3.4978569 51.6577666, -3.497981 51.6577357, -3.4981205 51.6578156, -3.4982922 51.657789)",2,20 mph,,
59213705,False,Troedyrhiw Terrace,residential,True,245.81000000000003,"LINESTRING (-3.497677 51.6578543, -3.4975918 51.6579092, -3.4975975 51.6580088, -3.4977235 51.6580818, -3.4982171 51.6582083, -3.4985883 51.6583103, -3.498726 51.6583561, -3.4988558 51.6584146, -3.4993775 51.658711, -3.4996346 51.6588192, -3.4999935 51.6589425, -3.5003766 51.659053)",2,20 mph,,
264763754,False,Prospect Place,residential,False,165.334,"LINESTRING (-3.5051394 51.6613297, -3.504209 51.6607189, -3.503276 51.6604307)",2,20 mph,,
59214281,False,Cadwgan Road,residential,False,46.024,"LINESTRING (-3.5045816 51.6618986, -3.5051504 51.662115)",2,20 mph,,
125165107,True,Gethin Road,residential,False,74.04,"LINESTRING (-3.5045816 51.6618986, -3.5051394 51.6613297)",2,20 mph,,
59214281,False,Cadwgan Road,residential,True,89.707,"LINESTRING (-3.5045816 51.6618986, -3.5039034 51.6616491, -3.5034618 51.6614883)",2,20 mph,,
59214283,False,Glyncoli Road,residential,True,5.818,"LINESTRING (-3.5065005 51.6606791, -3.5064572 51.660724)",2,20 mph,,
59214283,False,Glyncoli Road,residential,False,57.153,"LINESTRING (-3.5065005 51.6606791, -3.5067065 51.6604666, -3.5068308 51.660362, -3.5069713 51.6602575)",2,20 mph,,
264616348,False,Horeb Street,residential,False,105.86599999999999,"LINESTRING (-3.5065005 51.6606791, -3.5062315 51.6605909, -3.5060117 51.6604893, -3.5052506 51.66013)",,,,
59214283,False,Glyncoli Road,residential,False,5.818,"LINESTRING (-3.5064572 51.660724, -3.5065005 51.6606791)",2,20 mph,,
59214264,False,Dumfries Street,residential,True,164.008,"LINESTRING (-3.5064572 51.660724, -3.5067307 51.6608686, -3.5075833 51.6613496, -3.5082283 51.661708)",2,20 mph,,
59214283,False,Glyncoli Road,residential,True,179.036,"LINESTRING (-3.5064572 51.660724, -3.5062196 51.6609814, -3.5060492 51.6611579, -3.5056803 51.6615639, -3.5056401 51.6616098, -3.5056144 51.6616364, -3.505287 51.6619758, -3.5051504 51.662115)",2,20 mph,,
59214266,False,Cemetery Road,residential,False,5.817,"LINESTRING (-3.5102339 51.6635563, -3.5102496 51.6635049)",2,20 mph,,
59214266,False,Cemetery Road,residential,True,36.36,"LINESTRING (-3.5102339 51.6635563, -3.5101195 51.6638755)",2,20 mph,,
59214259,False,Treasure Street,residential,True,123.61,"LINESTRING (-3.5102339 51.6635563, -3.5106019 51.6636103, -3.5106774 51.6636303, -3.5112138 51.66376, -3.5115051 51.6638281, -3.5113463 51.6640859)",2,20 mph,,
59214266,False,Cemetery Road,residential,False,64.037,"LINESTRING (-3.5102496 51.6635049, -3.5104427 51.6629416)",2,20 mph,,
59214266,False,Cemetery Road,residential,True,5.817,"LINESTRING (-3.5102496 51.6635049, -3.5102339 51.6635563)",2,20 mph,,
59214262,False,Stuart Street,residential,False,70.62100000000001,"LINESTRING (-3.5102496 51.6635049, -3.5099993 51.6633772, -3.5098491 51.6632937, -3.5094712 51.6630924)",2,20 mph,,
264763698,False,,residential,True,32.543,"LINESTRING (-3.502039 51.6603749, -3.5022406 51.6601103)",2,20 mph,,
76376786,False,,residential,False,67.76500000000001,"LINESTRING (-3.5092161 51.6569048, -3.5091542 51.6568913, -3.509088 51.6568866, -3.5089899 51.6568944, -3.508917 51.6569009, -3.5087585 51.6569264, -3.5084328 51.6569748, -3.5083848 51.6569737, -3.5083386 51.656959, -3.5083068 51.6569421, -3.5082795 51.6569265)",2,30 mph,,
76376786,False,,residential,False,14.624,"LINESTRING (-3.5082795 51.6569265, -3.5080786 51.6568845)",2,30 mph,,
76376786,False,,residential,True,67.765,"LINESTRING (-3.5082795 51.6569265, -3.5083068 51.6569421, -3.5083386 51.656959, -3.5083848 51.6569737, -3.5084328 51.6569748, -3.5087585 51.6569264, -3.508917 51.6569009, -3.5089899 51.6568944, -3.509088 51.6568866, -3.5091542 51.6568913, -3.5092161 51.6569048)",2,30 mph,,
59213707,False,Hermon Street,residential,True,68.649,"LINESTRING (-3.4994449 51.658205, -3.4995957 51.6579933, -3.4998442 51.6576395)",2,20 mph,,
125164960,False,James Street,residential,True,42.026,"LINESTRING (-3.5006565 51.6587173, -3.5003766 51.659053)",2,20 mph,,
