osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,tunnel,bridge,width
105275768,The Lawns,residential,20 mph,False,False,65.702,"LINESTRING (0.8538398 52.829921, 0.8538413 52.8298658, 0.8538436 52.829778, 0.8537872 52.829731, 0.8536558 52.8296953, 0.8535635 52.8297085, 0.8533958 52.8297326, 0.8533073 52.829731, 0.8531644 52.829715)",,,,
4180662,Bridge Street,tertiary,20 mph,False,False,66.559,"LINESTRING (0.8485996 52.8293843, 0.8486034 52.8293463, 0.8486109 52.8292479, 0.8486189 52.8290572, 0.8486275 52.8289714, 0.8486445 52.8287864)",,,,
106762586,Rosemary Terrace,residential,20 mph,False,True,111.372,"LINESTRING (0.8502717 52.8337763, 0.8486139 52.8337874)",,,,
"[507570253, 407471230]",Queens Road,tertiary,20 mph,False,True,64.899,"LINESTRING (0.8502717 52.8337763, 0.8502764 52.8337203, 0.8502775 52.833704, 0.8503135 52.8331932)",,,,
104376060,Ratcliffe Road,residential,20 mph,False,False,139.385,"LINESTRING (0.8512178 52.8290118, 0.8512143 52.8290969, 0.8512116 52.8291639, 0.8511537 52.8302328, 0.851154 52.8302647)",,,,
"[1073837904, 104376062]",Oak Street,tertiary,20 mph,True,False,55.992000000000004,"LINESTRING (0.8467715 52.8305226, 0.8468192 52.8304926, 0.8469214 52.8304268, 0.8469642 52.8304049, 0.8469995 52.8303914, 0.8470354 52.8303823, 0.8470631 52.830371, 0.8471128 52.8303325, 0.8471281 52.8302903, 0.8471388 52.8301616, 0.8471375 52.8301393, 0.8471212 52.8301156)",1,,,
506032643,Olive Fisher Court,residential,none,False,True,11.936,"LINESTRING (0.8436379 52.832933, 0.8434769 52.8329784)",,,,
506032644,Olive Fisher Court,residential,none,False,True,13.508,"LINESTRING (0.8435225 52.8327386, 0.8433385 52.8327876)",,,,
506032644,Olive Fisher Court,residential,none,False,False,13.508,"LINESTRING (0.8433385 52.8327876, 0.8435225 52.8327386)",,,,
506032645,Olive Fisher Court,residential,none,False,False,10.48,"LINESTRING (0.8433385 52.8327876, 0.8432758 52.8327013)",,,,
506032645,Olive Fisher Court,residential,none,False,True,23.164,"LINESTRING (0.8433385 52.8327876, 0.8434769 52.8329784)",,,,
506032645,Olive Fisher Court,residential,none,False,True,10.48,"LINESTRING (0.8432758 52.8327013, 0.8433385 52.8327876)",,,,
506032643,Olive Fisher Court,residential,none,False,False,11.936,"LINESTRING (0.8434769 52.8329784, 0.8436379 52.832933)",,,,
506032645,Olive Fisher Court,residential,none,False,False,23.164,"LINESTRING (0.8434769 52.8329784, 0.8433385 52.8327876)",,,,
"[506032642, 506032645]",Olive Fisher Court,residential,none,False,True,39.289,"LINESTRING (0.8434769 52.8329784, 0.8436754 52.8332457, 0.8437244 52.8332983)",,,,
116529580,Hayes Lane,residential,20 mph,False,True,10.229,"LINESTRING (0.8437244 52.8332983, 0.8438648 52.8332627)",,,,
"[506032642, 506032645]",Olive Fisher Court,residential,none,False,False,39.289,"LINESTRING (0.8437244 52.8332983, 0.8436754 52.8332457, 0.8434769 52.8329784)",,,,
573202613,Chapel Court,residential,,False,False,55.04600000000001,"LINESTRING (0.8451663 52.8315246, 0.8452358 52.8315354, 0.8453327 52.8315506, 0.8455121 52.831566, 0.8456603 52.831554, 0.8457984 52.8315696, 0.8459688 52.8315969)",,,,
105275743,Oak Street,tertiary,20 mph,False,False,108.199,"LINESTRING (0.8459688 52.8315969, 0.8460362 52.8314783, 0.846129 52.831354, 0.8463556 52.8310432, 0.8464242 52.8309386, 0.8465861 52.8306986)",,,,
105275743,Oak Street,tertiary,20 mph,False,True,47.152,"LINESTRING (0.8459688 52.8315969, 0.8459187 52.8316792, 0.8458487 52.8318627, 0.8458091 52.8320088)",,,,
573202613,Chapel Court,residential,,False,True,55.046,"LINESTRING (0.8459688 52.8315969, 0.8457984 52.8315696, 0.8456603 52.831554, 0.8455121 52.831566, 0.8453327 52.8315506, 0.8452358 52.8315354, 0.8451663 52.8315246)",,,,
"[692888332, 229876236]",Hall Staithe,"['residential', 'unclassified']",20 mph,False,"[False, True]",180.49400000000003,"LINESTRING (0.8452472 52.8300434, 0.8449173 52.8299481, 0.8448994 52.8299191, 0.8451144 52.8296013, 0.8451681 52.8295925, 0.8453657 52.8296769, 0.8454556 52.8297152, 0.8455747 52.8297639, 0.8456874 52.8298174, 0.8458622 52.8298851, 0.8460426 52.8299347, 0.8461748 52.8299645, 0.8462705 52.8299828, 0.8464167 52.8300108, 0.8466169 52.8300402)",,,,
973113157,The Lawns,residential,20 mph,False,True,9.338,"LINESTRING (0.8531356 52.829282, 0.8532469 52.8293323)",,,,
973113157,The Lawns,residential,20 mph,False,False,9.338,"LINESTRING (0.8532469 52.8293323, 0.8531356 52.829282)",,,,
105275795,The Lawns,residential,20 mph,False,False,43.866,"LINESTRING (0.8532469 52.8293323, 0.8532107 52.8293599, 0.8531919 52.8294393, 0.8532134 52.8295025, 0.8531644 52.829715)",,,,
105275795,The Lawns,residential,20 mph,False,True,43.642,"LINESTRING (0.8532469 52.8293323, 0.8532858 52.8293031, 0.8533904 52.8292756, 0.8535058 52.8292918, 0.8536505 52.8293372, 0.8538382 52.8293615)",,,,
106762586,Rosemary Terrace,residential,20 mph,False,False,111.372,"LINESTRING (0.8486139 52.8337874, 0.8502717 52.8337763)",,,,
106762555,Lichfield Street,residential,20 mph,False,False,121.815,"LINESTRING (0.8485063 52.8332833, 0.8498555 52.8332169, 0.8503135 52.8331932)",,,,
116529806,Howland Close,residential,none,False,False,134.31,"LINESTRING (0.8480685 52.8335698, 0.8475316 52.8336131, 0.8461895 52.8337124, 0.8460847 52.8337201)",,,,
1103846668,Cattle Market Street,unclassified,20 mph,False,True,8.53,"LINESTRING (0.8500269 52.8289052, 0.8500123 52.8289814)",,,,
104376074,Cattle Market Street,unclassified,20 mph,False,True,10.767,"LINESTRING (0.8500123 52.8289814, 0.8501663 52.8290082)",,,,
1103846668,Cattle Market Street,unclassified,20 mph,False,False,8.53,"LINESTRING (0.8500123 52.8289814, 0.8500269 52.8289052)",,,,
104376074,Cattle Market Street,unclassified,20 mph,False,False,94.587,"LINESTRING (0.8500123 52.8289814, 0.8498724 52.828957, 0.8496969 52.8289264, 0.8491735 52.8288408, 0.8489031 52.8288056, 0.848714 52.8287886, 0.8486445 52.8287864)",,,,
