osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,access,tunnel,bridge
22737295,False,,,Coningsby Court,residential,,True,28.399,"LINESTRING (-2.7119464 52.0591964, -2.711854 52.0594454)",,,,
22737297,False,,,Coningsby Court,residential,,True,26.425,"LINESTRING (-2.7119464 52.0591964, -2.7123326 52.0592059)",,,,
10305265,False,,,Coningsby Street,unclassified,,True,26.024,"LINESTRING (-2.711638 52.0589866, -2.7120186 52.0589831)",,,,
22737299,False,,,Monkmoor Street,residential,,False,31.609,"LINESTRING (-2.711638 52.0589866, -2.7116342 52.0589368, -2.7116038 52.0588152, -2.7115734 52.0587054)",,,,
157436515,False,2,A4193,Commercial Road,primary,30 mph,True,16.127,"LINESTRING (-2.7111823 52.0581966, -2.7113798 52.0581173)",,,,
157436515,False,2,A4193,Commercial Road,primary,30 mph,False,72.782,"LINESTRING (-2.7111823 52.0581966, -2.7105505 52.0584504, -2.7104515 52.0584902, -2.7103937 52.0585134, -2.7102911 52.0585546)",,,,
10305272,False,,,Canonmoor Street,unclassified,,True,9.144,"LINESTRING (-2.7192387 52.059578, -2.7191071 52.0595633)",,,,
10305272,False,,,Canonmoor Street,unclassified,,False,70.164,"LINESTRING (-2.7192387 52.059578, -2.7195698 52.0596222, -2.719939 52.0596747, -2.7202396 52.0597174)",,,,
10305272,False,,,Canonmoor Street,unclassified,,False,9.144,"LINESTRING (-2.7191071 52.0595633, -2.7192387 52.059578)",,,,
"[714432333, 4891965]",True,"['2', '3']",A49,Edgar Street,trunk,30 mph,False,168.36200000000002,"LINESTRING (-2.7191071 52.0595633, -2.7191985 52.0593552, -2.7192486 52.0591076, -2.7192795 52.0590363, -2.719617 52.0584448, -2.7196264 52.0583375, -2.7195661 52.058252, -2.7194241 52.0581328)",,,,
157152120,True,2,A49,Victoria Street,trunk,30 mph,False,151.909,"LINESTRING (-2.7200799 52.0574007, -2.7202886 52.0569508, -2.7203756 52.056759, -2.7204545 52.0565774, -2.7204801 52.0565024, -2.7204996 52.0564056, -2.7205335 52.0560692)",,,,
"[442095745, 10305260]",True,1,,,trunk_link,,False,91.507,"LINESTRING (-2.7200799 52.0574007, -2.7202307 52.0572495, -2.7202891 52.0571791, -2.7203413 52.0571014, -2.7203894 52.0570112, -2.7204266 52.0569345, -2.7204642 52.0568224, -2.7204976 52.0567655, -2.720531 52.0567298, -2.7205789 52.0566992, -2.7206511 52.0566787)",,,,
"[157152120, 936924711]",True,"['2', '3']",A49,Victoria Street,trunk,30 mph,False,220.61899999999997,"LINESTRING (-2.7205335 52.0560692, -2.7205351 52.0558554, -2.720463 52.0554115, -2.7203253 52.0547901, -2.7202776 52.0545439, -2.7202566 52.0544387, -2.7202274 52.0542925, -2.7202076 52.0540971)",,,,
157468410,False,,,West Street,unclassified,20 mph,False,86.501,"LINESTRING (-2.7205335 52.0560692, -2.7203007 52.0560603, -2.7200184 52.0560495, -2.7192708 52.0560209)",,,,
23597246,False,,,Eaton Mews,residential,,False,15.116,"LINESTRING (-2.721889 52.0578178, -2.7220504 52.0579107)",,,,
23597246,False,,,Eaton Mews,residential,,True,25.265,"LINESTRING (-2.721889 52.0578178, -2.7216504 52.0579913)",,,,
23597247,False,,,Eaton Mews,residential,,True,9.236,"LINESTRING (-2.721889 52.0578178, -2.7219733 52.0577529)",,,,
23597246,False,,,Eaton Mews,residential,,True,15.116,"LINESTRING (-2.7220504 52.0579107, -2.721889 52.0578178)",,,,
23597247,False,,,Eaton Mews,residential,,False,9.236,"LINESTRING (-2.7219733 52.0577529, -2.721889 52.0578178)",,,,
35151628,False,,,St Nicholas Street,unclassified,20 mph,False,33.391999999999996,"LINESTRING (-2.719306 52.0543471, -2.7189994 52.0543978, -2.7189329 52.0543966, -2.7188861 52.0543771, -2.7188612 52.054352)",,,,
35151628,False,,,St Nicholas Street,unclassified,20 mph,True,67.78200000000001,"LINESTRING (-2.719306 52.0543471, -2.7195675 52.0542931, -2.7200587 52.0541359, -2.7202076 52.0540971)",,,,
157468427,True,,,Berrington Street,unclassified,20 mph,False,80.62700000000001,"LINESTRING (-2.719306 52.0543471, -2.7194081 52.054854, -2.7194496 52.0550668)",,,,
157468415,False,,,Aubrey Street,unclassified,20 mph,True,97.05699999999999,"LINESTRING (-2.7180463 52.0544199, -2.7180598 52.0544683, -2.7183122 52.0552773)",,,,
157468429,True,,,King Street,unclassified,20 mph,False,58.644999999999996,"LINESTRING (-2.7180463 52.0544199, -2.7184444 52.0543749, -2.7185274 52.054373, -2.7186494 52.0544023, -2.7186921 52.0544054, -2.7187413 52.0544027, -2.7187811 52.0543917, -2.7188612 52.054352)",,,,
157468425,True,,,West Street,unclassified,20 mph,False,56.2,"LINESTRING (-2.7183716 52.0559916, -2.7175508 52.0559648)",,,,
157468412,False,,,Aubrey Street,unclassified,20 mph,False,79.74900000000001,"LINESTRING (-2.7183716 52.0559916, -2.7183426 52.055556, -2.7183009 52.0552956, -2.7183122 52.0552773)",,,,
157468411,False,,,Little Berrington Street,unclassified,20 mph,False,81.661,"LINESTRING (-2.7183122 52.0552773, -2.7183451 52.055256, -2.7189476 52.0551528, -2.7194496 52.0550668)",,,,
157468412,False,,,Aubrey Street,unclassified,20 mph,True,79.749,"LINESTRING (-2.7183122 52.0552773, -2.7183009 52.0552956, -2.7183426 52.055556, -2.7183716 52.0559916)",,,,
157468415,False,,,Aubrey Street,unclassified,20 mph,False,97.05699999999999,"LINESTRING (-2.7183122 52.0552773, -2.7180598 52.0544683, -2.7180463 52.0544199)",,,,
442095702,True,4,,Edgar Street Roundabout,trunk,30 mph,False,16.746,"LINESTRING (-2.7200589 52.0578135, -2.7200643 52.0578921, -2.7200419 52.0579627)",circular,,,
442095707,True,4,A49,Victoria Street,trunk,30 mph,False,32.461,"LINESTRING (-2.7201914 52.057534, -2.7201458 52.0576016, -2.7201123 52.0576654, -2.7200589 52.0578135)",,,,
157468425,True,,,West Street,unclassified,20 mph,False,61.567,"LINESTRING (-2.7192708 52.0560209, -2.7183716 52.0559916)",,,,
157468410,False,,,West Street,unclassified,20 mph,True,86.501,"LINESTRING (-2.7192708 52.0560209, -2.7200184 52.0560495, -2.7203007 52.0560603, -2.7205335 52.0560692)",,,,
33791044,False,,,,residential,,True,25.903,"LINESTRING (-2.7218378 52.0595914, -2.7219526 52.0593694)",,,,
34311388,False,,,Greyfriars Avenue,residential,,True,208.788,"LINESTRING (-2.7217686 52.0523827, -2.7208961 52.052696, -2.7208155 52.0527411, -2.7207867 52.0527859, -2.7207763 52.0528478, -2.7208173 52.053529, -2.7208228 52.0538081, -2.7208395 52.0538652, -2.7208743 52.0539214)",,,,
157152113,False,2,A438,Eign Street,trunk,20 mph,True,33.864000000000004,"LINESTRING (-2.7218051 52.0568774, -2.7215749 52.0568398, -2.7213304 52.0567909)",,,,
34311386,True,,,Friars Street,unclassified,20 mph,False,93.27799999999999,"LINESTRING (-2.7213919 52.0553305, -2.7214946 52.0557665, -2.7215148 52.055852, -2.7215875 52.0561607)",,,,
157440600,False,,,Nelson Street,residential,20 mph,False,10.915,"LINESTRING (-2.7109959 52.0513626, -2.7110113 52.0513796, -2.7110215 52.0514047, -2.711011 52.0514312, -2.7109951 52.0514548)",,,,
157440600,False,,,Nelson Street,residential,20 mph,True,54.634,"LINESTRING (-2.7109959 52.0513626, -2.7109429 52.0513392, -2.7102881 52.0511356)",,,,
34893485,False,,,Wye Street,residential,20 mph,False,115.488,"LINESTRING (-2.7185441 52.0518006, -2.7169669 52.0521721)",,,,
"[249993900, 34893484, 157440598, 872776143]",False,,,"[""St Martin's Street"", 'Bridge Street', 'Wye Bridge']",unclassified,20 mph,True,154.376,"LINESTRING (-2.7185441 52.0518006, -2.7186097 52.0520693, -2.7186329 52.0521602, -2.7186412 52.0521903, -2.7188109 52.0528706, -2.7188193 52.0529362, -2.7188231 52.0529746, -2.7188159 52.0531761)",,,,yes
"[36395955, 442130014]",False,,,Castle Hill,unclassified,20 mph,False,88.34700000000001,"LINESTRING (-2.7144682 52.0533708, -2.7141222 52.0533245, -2.71336 52.0531841, -2.7133951 52.0530993)",,,,
157443801,False,,,Quay Street,unclassified,20 mph,True,101.66,"LINESTRING (-2.7144682 52.0533708, -2.7145605 52.0534111, -2.71458 52.0534399, -2.7145884 52.0534747, -2.7145137 52.0538647, -2.7143261 52.0542326)",,,,
270094007,False,,,Quay Street,unclassified,20 mph,False,91.23599999999999,"LINESTRING (-2.7144682 52.0533708, -2.7143038 52.0531315, -2.7141314 52.0529188, -2.7140536 52.0528189, -2.7138421 52.0526511)",,,,
270094007,False,,,Quay Street,unclassified,20 mph,True,91.23599999999999,"LINESTRING (-2.7138421 52.0526511, -2.7140536 52.0528189, -2.7141314 52.0529188, -2.7143038 52.0531315, -2.7144682 52.0533708)",,,,
35340580,True,,,Ferrers Street,unclassified,20 mph,False,99.63900000000001,"LINESTRING (-2.7136459 52.0540579, -2.7134259 52.0543119, -2.7131227 52.0545828, -2.7128743 52.0548168)",,,,
"[66539187, 209100775]",False,,,"['Castle Street', 'St. Ethelbert Street']",unclassified,20 mph,False,178.861,"LINESTRING (-2.7136459 52.0540579, -2.7127231 52.0537537, -2.7126512 52.0537305, -2.7124184 52.0536558, -2.7123529 52.0536526, -2.7122786 52.0536861, -2.711652 52.0542173)",,,,
209100775,False,,,Castle Street,unclassified,20 mph,True,50.422,"LINESTRING (-2.7136459 52.0540579, -2.7141437 52.0541916, -2.7143261 52.0542326)",,,,
155212209,True,,,East Street,unclassified,20 mph,False,106.929,"LINESTRING (-2.7128743 52.0548168, -2.7126355 52.05471, -2.711652 52.0542173)",,,,
157440612,False,,,Gaol Street,unclassified,20 mph,False,220.18900000000002,"LINESTRING (-2.7131648 52.0565499, -2.7124155 52.0564631, -2.7121843 52.0564045, -2.7119435 52.056318, -2.7117777 52.0562179, -2.7117583 52.0562062, -2.711504 52.0560523, -2.7113534 52.0559617, -2.7112855 52.0559109, -2.7112253 52.0558704, -2.7108975 52.0556503, -2.7107715 52.0555676, -2.710631 52.0554509)",,,,
"[157440616, 157468424]",True,,,"['Union Street', ""St. Peter's Square""]",unclassified,20 mph,False,54.592,"LINESTRING (-2.7131648 52.0565499, -2.7131973 52.056412, -2.7132364 52.0563227, -2.7133152 52.0562661, -2.7133667 52.056242, -2.7133823 52.0562347, -2.7134942 52.0562036, -2.7135392 52.0561924, -2.7135797 52.0561809)",,,,
36393752,False,,,,unclassified,20 mph,False,12.368,"LINESTRING (-2.710631 52.0554509, -2.7105518 52.0553509)",,,,
157440607,False,,,,unclassified,20 mph,False,29.604,"LINESTRING (-2.710631 52.0554509, -2.7105242 52.0554913, -2.7102335 52.0555531)",,,,
157440612,False,,,Gaol Street,unclassified,20 mph,True,220.18900000000002,"LINESTRING (-2.710631 52.0554509, -2.7107715 52.0555676, -2.7108975 52.0556503, -2.7112253 52.0558704, -2.7112855 52.0559109, -2.7113534 52.0559617, -2.711504 52.0560523, -2.7117583 52.0562062, -2.7117777 52.0562179, -2.7119435 52.056318, -2.7121843 52.0564045, -2.7124155 52.0564631, -2.7131648 52.0565499)",,,,
66539056,False,2,A438,Bath Street,trunk,30 mph,True,9.809,"LINESTRING (-2.7102335 52.0555531, -2.7102747 52.0556376)",,,,
"[66539056, 209238487]",False,2,A438,Bath Street,trunk,30 mph,False,127.032,"LINESTRING (-2.7102335 52.0555531, -2.7101039 52.0552923, -2.7100558 52.055198, -2.7100208 52.0551278, -2.7099673 52.0550202, -2.7098788 52.054872, -2.7097834 52.054742, -2.7096225 52.0545544, -2.7095714 52.0544892)",,,,
157440607,False,,,,unclassified,20 mph,True,29.604,"LINESTRING (-2.7102335 52.0555531, -2.7105242 52.0554913, -2.710631 52.0554509)",,,,
36393754,True,,,,unclassified,20 mph,False,35.626999999999995,"LINESTRING (-2.7104006 52.0546075, -2.7104144 52.0545643, -2.7104449 52.0545174, -2.7106394 52.0543258)",,,,
209238499,True,,,St. Owen's Street,unclassified,30 mph,False,31.513,"LINESTRING (-2.7106394 52.0543258, -2.7102741 52.054153)",,,,
36393763,False,,,Daw's Road,residential,,False,46.254,"LINESTRING (-2.7095714 52.0544892, -2.7094697 52.054511, -2.7093812 52.0545208, -2.7093051 52.0545184, -2.7092548 52.0545062, -2.7091934 52.0544813, -2.7089778 52.0543763)",,,,
"[442130018, 209238487]",False,"['2', '3']",A438,Bath Street,trunk,30 mph,False,61.705,"LINESTRING (-2.7095714 52.0544892, -2.7095477 52.0544273, -2.7095424 52.0543639, -2.7095462 52.0543039, -2.7095607 52.0542429, -2.7096423 52.0540576, -2.7096545 52.054006, -2.7096457 52.0539442)",,,,
"[66539056, 209238487]",False,2,A438,Bath Street,trunk,30 mph,True,127.03200000000001,"LINESTRING (-2.7095714 52.0544892, -2.7096225 52.0545544, -2.7097834 52.054742, -2.7098788 52.054872, -2.7099673 52.0550202, -2.7100208 52.0551278, -2.7100558 52.055198, -2.7101039 52.0552923, -2.7102335 52.0555531)",,,,
36393763,False,,,Daw's Road,residential,,False,27.965,"LINESTRING (-2.7089778 52.0543763, -2.7086344 52.0542397)",,,,
36393764,False,,,,residential,,False,50.018,"LINESTRING (-2.7089778 52.0543763, -2.7093835 52.054002)",,,,
36393763,False,,,Daw's Road,residential,,True,46.254,"LINESTRING (-2.7089778 52.0543763, -2.7091934 52.0544813, -2.7092548 52.0545062, -2.7093051 52.0545184, -2.7093812 52.0545208, -2.7094697 52.054511, -2.7095714 52.0544892)",,,,
"[36393763, 122233563]",False,,,Daw's Road,residential,,True,42.9,"LINESTRING (-2.7080657 52.0540776, -2.7082058 52.0541255, -2.7086344 52.0542397)",,,,
36393764,False,,,,residential,,True,50.018,"LINESTRING (-2.7093835 52.054002, -2.7089778 52.0543763)",,,,
36393763,False,,,Daw's Road,residential,,True,27.965,"LINESTRING (-2.7086344 52.0542397, -2.7089778 52.0543763)",,,,
36393765,False,,,,residential,,False,27.615,"LINESTRING (-2.7086344 52.0542397, -2.70885 52.0540297)",,,,
"[36393763, 122233563]",False,,,Daw's Road,residential,,False,42.9,"LINESTRING (-2.7086344 52.0542397, -2.7082058 52.0541255, -2.7080657 52.0540776)",,,,
36393765,False,,,,residential,,True,27.615,"LINESTRING (-2.70885 52.0540297, -2.7086344 52.0542397)",,,,
36393776,False,,,Cross Street,residential,,False,48.912,"LINESTRING (-2.7215875 52.0561607, -2.7208777 52.0562155)",,,,
"[34311386, 1207846210]",True,,,Friars Street,unclassified,20 mph,False,81.353,"LINESTRING (-2.7215875 52.0561607, -2.7215991 52.056242, -2.7216257 52.0564276, -2.7216784 52.0566063, -2.7218051 52.0568774)",,,,
36393776,False,,,Cross Street,residential,,True,48.912,"LINESTRING (-2.7208777 52.0562155, -2.7215875 52.0561607)",,,,
4304956,False,2,B4359,Widemarsh Street,secondary,20 mph,False,18.799,"LINESTRING (-2.7149318 52.0595071, -2.7148526 52.059669)",,,,
4304956,False,2,B4359,Widemarsh Street,secondary,20 mph,True,105.794,"LINESTRING (-2.7149318 52.0595071, -2.7150955 52.0592227, -2.7151275 52.0591671, -2.7155549 52.058638)",,,,
122233548,False,,,Saint Owen Place,residential,,False,41.99,"LINESTRING (-2.7092996 52.0532579, -2.7089684 52.0535759)",,,,
122233547,False,,,Saint Owen Gate,residential,,False,42.162,"LINESTRING (-2.709712 52.0534287, -2.7093944 52.0537244, -2.7093722 52.0537451)",,,,
122233548,False,,,Saint Owen Place,residential,,True,41.99,"LINESTRING (-2.7089684 52.0535759, -2.7092996 52.0532579)",,,,
5009460,False,2,A438,St. Owen's Street,trunk,,True,33.411,"LINESTRING (-2.7089684 52.0535759, -2.7092597 52.053698, -2.7093722 52.0537451)",,,,
5009460,False,2,A438,St. Owen's Street,trunk,,False,33.411,"LINESTRING (-2.7093722 52.0537451, -2.7092597 52.053698, -2.7089684 52.0535759)",,,,
5009460,False,2,A438,St. Owen's Street,trunk,,True,29.569000000000003,"LINESTRING (-2.7093722 52.0537451, -2.7094783 52.0537928, -2.7095364 52.0538274, -2.7095705 52.0538561, -2.7096044 52.0538874, -2.7096457 52.0539442)",,,,
122233547,False,,,Saint Owen Gate,residential,,True,42.162,"LINESTRING (-2.7093722 52.0537451, -2.7093944 52.0537244, -2.709712 52.0534287)",,,,
"[157440575, 35151631]",False,,,"['Harley Court', 'St. John Street']","['residential', 'unclassified']",20 mph,True,147.247,"LINESTRING (-2.7142064 52.0550074, -2.714211 52.0549415, -2.7142283 52.0549074, -2.7142716 52.0548798, -2.7145019 52.0548687, -2.7147981 52.0548379, -2.7148271 52.0548433, -2.7148445 52.0548604, -2.7147314 52.0555041, -2.714706 52.0555767, -2.7146577 52.0556146, -2.7145942 52.0556438)",,,,
122233554,False,,,Venn's Close,residential,,False,59.65599999999999,"LINESTRING (-2.7100277 52.0563519, -2.7099432 52.0562279, -2.7099552 52.0562015, -2.709996 52.0561814, -2.7105181 52.0560621)",,,,
157440600,False,,,Nelson Street,residential,20 mph,False,64.35900000000001,"LINESTRING (-2.7094035 52.0509384, -2.709527 52.0509614, -2.7098813 52.0510399, -2.7102881 52.0511356)",,,,
157440600,False,,,Nelson Street,residential,20 mph,False,54.634,"LINESTRING (-2.7102881 52.0511356, -2.7109429 52.0513392, -2.7109959 52.0513626)",,,,
157440600,False,,,Nelson Street,residential,20 mph,True,64.359,"LINESTRING (-2.7102881 52.0511356, -2.7098813 52.0510399, -2.709527 52.0509614, -2.7094035 52.0509384)",,,,
10305271,False,,,Walmer Street,residential,,False,35.865,"LINESTRING (-2.7212898 52.0586636, -2.7217827 52.058774)",,,,
10305271,False,,,Walmer Street,residential,,True,40.021,"LINESTRING (-2.7212898 52.0586636, -2.7207398 52.0585404)",,,,
142710351,False,,,,residential,,True,16.511,"LINESTRING (-2.7212898 52.0586636, -2.7212146 52.0588047)",,,,
142710351,False,,,,residential,,False,16.511,"LINESTRING (-2.7212146 52.0588047, -2.7212898 52.0586636)",,,,
157436538,False,,,Kyrle Street,unclassified,,False,70.994,"LINESTRING (-2.7100831 52.057108, -2.7098589 52.0572406, -2.7095704 52.0574063, -2.7094507 52.0574751, -2.7093036 52.0575258)",,,,
157436538,False,,,Kyrle Street,unclassified,,True,77.95500000000001,"LINESTRING (-2.7100831 52.057108, -2.7104902 52.0568544, -2.7106726 52.0567408, -2.7109018 52.0566208)",,,,
157436560,False,,,Vaughan Street,residential,,False,161.542,"LINESTRING (-2.7100831 52.057108, -2.7091921 52.0565758, -2.7084217 52.0560755)",,,,
35151628,False,,,St Nicholas Street,unclassified,20 mph,True,33.391999999999996,"LINESTRING (-2.7188612 52.054352, -2.7188861 52.0543771, -2.7189329 52.0543966, -2.7189994 52.0543978, -2.719306 52.0543471)",,,,
249993900,False,,,Bridge Street,unclassified,20 mph,False,130.99,"LINESTRING (-2.7188612 52.054352, -2.7188341 52.0542108, -2.7187888 52.0536984, -2.718796 52.0534557, -2.718808 52.0533574, -2.7188159 52.0531761)",,,,
157468411,False,,,Little Berrington Street,unclassified,20 mph,True,81.66100000000002,"LINESTRING (-2.7194496 52.0550668, -2.7189476 52.0551528, -2.7183451 52.055256, -2.7183122 52.0552773)",,,,
157468427,True,,,Berrington Street,unclassified,20 mph,False,107.47099999999999,"LINESTRING (-2.7194496 52.0550668, -2.7194467 52.0551875, -2.7193958 52.0553474, -2.7193126 52.0555124, -2.7192778 52.0556559, -2.7192708 52.0560209)",,,,
5009460,False,2,A438,St. Owen's Street,trunk,,False,29.569000000000003,"LINESTRING (-2.7096457 52.0539442, -2.7096044 52.0538874, -2.7095705 52.0538561, -2.7095364 52.0538274, -2.7094783 52.0537928, -2.7093722 52.0537451)",,,,
157514224,False,,,St. Owen Street,unclassified,30 mph,True,12.572,"LINESTRING (-2.7096457 52.0539442, -2.7097533 52.0539336, -2.7098281 52.0539359)",,,,
"[442130018, 209238487]",False,"['2', '3']",A438,Bath Street,trunk,30 mph,True,61.70499999999999,"LINESTRING (-2.7096457 52.0539442, -2.7096545 52.054006, -2.7096423 52.0540576, -2.7095607 52.0542429, -2.7095462 52.0543039, -2.7095424 52.0543639, -2.7095477 52.0544273, -2.7095714 52.0544892)",,,,
"[4304968, 35151634, 209100790]",False,,,Castle Street,unclassified,20 mph,"[False, True]",74.493,"LINESTRING (-2.715241 52.0540825, -2.7152244 52.054106, -2.7149994 52.0542537, -2.7149373 52.0542847, -2.714881 52.0543015, -2.7147928 52.0543146, -2.7146946 52.0542974, -2.7143261 52.0542326)",,,,
157152113,False,2,A438,Eign Street,trunk,20 mph,False,33.864000000000004,"LINESTRING (-2.7213304 52.0567909, -2.7215749 52.0568398, -2.7218051 52.0568774)",,,,
1191846281,True,2,A438,Eign Street,trunk,20 mph,False,58.867000000000004,"LINESTRING (-2.7213304 52.0567909, -2.7210935 52.0567734, -2.7209888 52.0567759, -2.7208973 52.0567859, -2.7208049 52.0568046, -2.7207134 52.0568384, -2.7206626 52.0568771, -2.7205986 52.0569535)",,,,
442095707,True,4,A49,Victoria Street,trunk,30 mph,False,70.489,"LINESTRING (-2.7205986 52.0569535, -2.7205369 52.057087, -2.7204547 52.0572086, -2.7201914 52.057534)",,,,
4304984,False,2,,Barton Road,tertiary,30 mph,False,7.889,"LINESTRING (-2.7208743 52.0539214, -2.720981 52.0538944)",,,,
4304984,False,2,,Barton Road,tertiary,30 mph,True,39.991,"LINESTRING (-2.7208743 52.0539214, -2.7204996 52.0540205, -2.7203358 52.0540617)",,,,
34311388,False,,,Greyfriars Avenue,residential,,False,208.788,"LINESTRING (-2.7208743 52.0539214, -2.7208395 52.0538652, -2.7208228 52.0538081, -2.7208173 52.053529, -2.7207763 52.0528478, -2.7207867 52.0527859, -2.7208155 52.0527411, -2.7208961 52.052696, -2.7217686 52.0523827)",,,,
"[36395955, 442130014]",False,,,Castle Hill,unclassified,20 mph,True,88.34700000000001,"LINESTRING (-2.7133951 52.0530993, -2.71336 52.0531841, -2.7141222 52.0533245, -2.7144682 52.0533708)",,,,
10305268,True,,,Moorfield Street,unclassified,,False,34.904,"LINESTRING (-2.7209737 52.0580855, -2.7211276 52.0577862)",,,,
471807251,False,,,Fraser Court,residential,,False,69.628,"LINESTRING (-2.7209737 52.0580855, -2.7213983 52.0583247, -2.7217258 52.0585077)",,,,
34893485,False,,,Wye Street,residential,20 mph,True,115.488,"LINESTRING (-2.7169669 52.0521721, -2.7185441 52.0518006)",,,,
36393752,False,,,,unclassified,20 mph,True,12.368,"LINESTRING (-2.7105518 52.0553509, -2.710631 52.0554509)",,,,
"[712235521, 36393754]",True,,,,unclassified,20 mph,False,85.41999999999999,"LINESTRING (-2.7105518 52.0553509, -2.7104647 52.0552408, -2.7103808 52.0550879, -2.7103503 52.0549321, -2.7103481 52.0548431, -2.7103472 52.0548055, -2.7103716 52.054691, -2.7104006 52.0546075)",,,,
255906617,True,,,Portland Street,unclassified,,False,21.369999999999997,"LINESTRING (-2.7204956 52.0575774, -2.7203924 52.0575587, -2.7201914 52.057534)",,,,
966508482,False,,,Portland Street,unclassified,,True,49.052,"LINESTRING (-2.7204956 52.0575774, -2.7210014 52.0577445, -2.7211276 52.0577862)",,,,
471807251,False,,,Fraser Court,residential,,True,69.628,"LINESTRING (-2.7217258 52.0585077, -2.7213983 52.0583247, -2.7209737 52.0580855)",,,,
157440585,False,,,Green Street,residential,,True,129.006,"LINESTRING (-2.7098568 52.0534315, -2.709809 52.0533404, -2.7096771 52.0531153, -2.7094965 52.0528711, -2.7093268 52.0526175, -2.7092826 52.0525326, -2.7091933 52.052347)",,,,
1254555299,True,,,,residential,,False,15.844000000000001,"LINESTRING (-2.7098568 52.0534315, -2.7098866 52.0534489, -2.7099207 52.0534594, -2.7099484 52.0534658, -2.7100029 52.0534679, -2.7100659 52.0534517)",,,,
157514223,True,,,Mill Street,residential,,False,65.923,"LINESTRING (-2.7100659 52.0534517, -2.7100931 52.0534297, -2.7101239 52.0533757, -2.7102027 52.0531223, -2.7102207 52.0530542, -2.7102533 52.0530059, -2.7102949 52.0529638, -2.7104113 52.0529293)",,,,
