osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,junction,geometry,bridge
"[25675098, 25675099, 25675150, 31112927]",,,"['Moorside', 'Drury Lane']",residential,,False,False,293.281,,"LINESTRING (-2.3719792 53.3052047, -2.3720334 53.3053765, -2.3720868 53.3055493, -2.3721197 53.305602, -2.3721499 53.3056553, -2.3722301 53.3058029, -2.3722984 53.3059413, -2.3722946 53.3060245, -2.3722548 53.306147, -2.3721639 53.3063652, -2.3720888 53.3064622, -2.3719558 53.3065834, -2.3718623 53.3066685, -2.3718607 53.3066858, -2.3718685 53.30671, -2.3719008 53.3067337, -2.3719401 53.3067595, -2.3719844 53.3067797, -2.3720393 53.3067936, -2.3724587 53.3068233, -2.3732127 53.3068994, -2.3734225 53.3069245, -2.3734759 53.3069924)",
203161895,,,Moorside,residential,,False,True,32.925,,"LINESTRING (-2.3719792 53.3052047, -2.3719411 53.3050306, -2.371915 53.3049111)",
25675243,,,Hillside Road,residential,,False,False,45.712999999999994,,"LINESTRING (-2.372803 53.3070361, -2.3732105 53.3070404, -2.3733347 53.3070307, -2.3734471 53.3070019, -2.3734759 53.3069924)",
25675257,,,Tatton Court,residential,,False,True,34.327,,"LINESTRING (-2.3745843 53.3062888, -2.3747785 53.3063146, -2.3749339 53.3062939, -2.3750822 53.3062605)",
25675785,,A537,Chelford Road,trunk,30 mph,False,False,28.018,,"LINESTRING (-2.3654424 53.3002371, -2.3651567 53.3000518)",
25675785,,A537,Chelford Road,trunk,30 mph,False,True,215.65999999999997,,"LINESTRING (-2.3654424 53.3002371, -2.3656362 53.3003557, -2.366687 53.3008922, -2.3667946 53.3009384, -2.3672839 53.3011487, -2.3680021 53.3014212)",
25938734,,B5085,Mobberley Road,secondary,30 mph,False,False,73.95400000000001,,"LINESTRING (-2.3654424 53.3002371, -2.3654386 53.3003698, -2.3654409 53.3005177, -2.3654386 53.3007008, -2.3654627 53.3008093, -2.3654843 53.3009003)",
25938734,,B5085,Mobberley Road,secondary,30 mph,False,True,73.954,,"LINESTRING (-2.3654843 53.3009003, -2.3654627 53.3008093, -2.3654386 53.3007008, -2.3654409 53.3005177, -2.3654386 53.3003698, -2.3654424 53.3002371)",
25938735,,B5085,Mobberley Road,secondary,30 mph,True,False,169.968,,"LINESTRING (-2.3654843 53.3009003, -2.365898 53.3016166, -2.3660733 53.3019973, -2.3660987 53.3020788, -2.3661436 53.3022858, -2.3661563 53.3023114, -2.3661808 53.3023319, -2.3662273 53.3023486)",
25938912,,,Manor Park South,residential,,False,False,106.079,,"LINESTRING (-2.3654843 53.3009003, -2.3652905 53.3009814, -2.3649148 53.3011441, -2.3647158 53.3012188, -2.364524 53.301273, -2.3643245 53.3013161, -2.3640916 53.3013406)",
25938912,,,Manor Park South,residential,,False,True,106.079,,"LINESTRING (-2.3640916 53.3013406, -2.3643245 53.3013161, -2.364524 53.301273, -2.3647158 53.3012188, -2.3649148 53.3011441, -2.3652905 53.3009814, -2.3654843 53.3009003)",
31112908,,B5085,Mobberley Road,secondary,30 mph,False,True,13.383,,"LINESTRING (-2.3662379 53.3027875, -2.3662669 53.3029066)",
25938920,,,Thorneyholme Drive,residential,,False,False,69.276,,"LINESTRING (-2.3662379 53.3027875, -2.3658062 53.3028132, -2.3652125 53.3028935)",
46737537,,B5085,Mobberley Road,secondary,30 mph,False,False,49.129,,"LINESTRING (-2.3662379 53.3027875, -2.3661965 53.3025129, -2.3661962 53.3024543, -2.3662077 53.3023965, -2.3662273 53.3023486)",
25938920,,,Thorneyholme Drive,residential,,False,False,21.714,,"LINESTRING (-2.3652125 53.3028935, -2.3648897 53.3029239)",
25938920,,,Thorneyholme Drive,residential,,False,True,69.276,,"LINESTRING (-2.3652125 53.3028935, -2.3658062 53.3028132, -2.3662379 53.3027875)",
25938934,,,The Shambles,residential,,False,False,26.2,,"LINESTRING (-2.3652125 53.3028935, -2.3651586 53.3027814, -2.3651128 53.3026656)",
25938920,,,Thorneyholme Drive,residential,,False,True,21.714,,"LINESTRING (-2.3648897 53.3029239, -2.3652125 53.3028935)",
25938934,,,The Shambles,residential,,False,False,8.773,,"LINESTRING (-2.3651128 53.3026656, -2.3650745 53.3025901)",
25938935,,,The Shambles,residential,,False,True,7.515,,"LINESTRING (-2.3651128 53.3026656, -2.365223 53.3026504)",
25938934,,,The Shambles,residential,,False,True,26.2,,"LINESTRING (-2.3651128 53.3026656, -2.3651586 53.3027814, -2.3652125 53.3028935)",
25938934,,,The Shambles,residential,,False,True,8.773,,"LINESTRING (-2.3650745 53.3025901, -2.3651128 53.3026656)",
25938935,,,The Shambles,residential,,False,False,7.515,,"LINESTRING (-2.365223 53.3026504, -2.3651128 53.3026656)",
25939206,,,Church Mews,residential,,False,True,39.269999999999996,,"LINESTRING (-2.3658679 53.3037679, -2.366313 53.3037898, -2.3664564 53.3037797)",
25675785,,A537,Chelford Road,trunk,30 mph,False,True,28.018,,"LINESTRING (-2.3651567 53.3000518, -2.3654424 53.3002371)",
27716801,,,,residential,,True,False,16.28,roundabout,"LINESTRING (-2.3710875 53.2999717, -2.3710009 53.299968, -2.370937 53.2999425, -2.3708991 53.2998995)",
27716805,,,Grove Park,residential,,False,False,223.52999999999997,,"LINESTRING (-2.3710875 53.2999717, -2.3712819 53.3003198, -2.3714046 53.3004696, -2.371681 53.3007088, -2.3717566 53.3008199, -2.3717746 53.3009136, -2.3717766 53.300996, -2.3717201 53.3010507, -2.3716028 53.3010996, -2.3711607 53.3012153, -2.3708854 53.3012598, -2.3707429 53.3012547, -2.3705714 53.3012087, -2.3704735 53.30115)",
27716808,,,Grove Park,residential,,False,False,67.447,,"LINESTRING (-2.3708991 53.2998995, -2.3699261 53.3000721)",
27716801,,,,residential,,True,False,15.007000000000001,roundabout,"LINESTRING (-2.3708991 53.2998995, -2.3708999 53.2998541, -2.3709281 53.2998194, -2.3709962 53.2997887)",
27716801,,,,residential,,True,False,13.357,roundabout,"LINESTRING (-2.3709962 53.2997887, -2.3710676 53.2997822, -2.3711284 53.2997924, -2.3711795 53.299817)",
27716805,,,Grove Park,residential,,False,True,178.181,,"LINESTRING (-2.3709962 53.2997887, -2.3709602 53.2997225, -2.370938 53.2996755, -2.3708768 53.2995116, -2.370863 53.2993976, -2.3708698 53.2992827, -2.3708594 53.2991851, -2.370812 53.2990569, -2.370766 53.298993, -2.3706753 53.298945, -2.3705586 53.2989313, -2.3703615 53.2989536, -2.3695833 53.2990941, -2.3695319 53.299118)",
27716801,,,,residential,,True,False,12.612,roundabout,"LINESTRING (-2.3712133 53.2998948, -2.3711926 53.2999275, -2.3711452 53.2999572, -2.3710875 53.2999717)",
1156477606,,A50,Toft Road,primary,30 mph,False,False,26.438,,"LINESTRING (-2.3719859 53.2998049, -2.3718783 53.299576)",
27716802,,,Grove Park,residential,,True,False,24.448999999999998,,"LINESTRING (-2.3719859 53.2998049, -2.3718791 53.2998271, -2.3717607 53.2998287, -2.3716308 53.2998038)",
1156477606,,A50,Toft Road,primary,30 mph,False,True,83.245,,"LINESTRING (-2.3719859 53.2998049, -2.3722746 53.3002975, -2.372404 53.3005106)",
28563161,,,Grove Park,residential,,True,False,29.532,,"LINESTRING (-2.3716308 53.2998038, -2.3712133 53.2998948)",
27716802,,,Grove Park,residential,,True,False,6.832,,"LINESTRING (-2.3716308 53.2998038, -2.3716099 53.2997772, -2.3716032 53.2997454)",
27716802,,,Grove Park,residential,,True,False,27.804000000000002,,"LINESTRING (-2.3716032 53.2997454, -2.3716177 53.2997062, -2.3716608 53.299659, -2.3717119 53.2996294, -2.3717764 53.299602, -2.3718192 53.2995892, -2.3718783 53.299576)",
27716804,,,Grove Park,residential,,True,False,29.26,,"LINESTRING (-2.3711795 53.299817, -2.3716032 53.2997454)",
27716801,,,,residential,,True,False,9.148,roundabout,"LINESTRING (-2.3711795 53.299817, -2.3712086 53.2998493, -2.3712133 53.2998948)",
27716806,,,Grove Park,residential,,False,False,52.185,,"LINESTRING (-2.3704735 53.30115, -2.369711 53.3012623)",
27716805,,,Grove Park,residential,,False,False,60.946,,"LINESTRING (-2.3704735 53.30115, -2.3703863 53.3010507, -2.3701791 53.3006327)",
27716805,,,Grove Park,residential,,False,True,223.52999999999997,,"LINESTRING (-2.3704735 53.30115, -2.3705714 53.3012087, -2.3707429 53.3012547, -2.3708854 53.3012598, -2.3711607 53.3012153, -2.3716028 53.3010996, -2.3717201 53.3010507, -2.3717766 53.300996, -2.3717746 53.3009136, -2.3717566 53.3008199, -2.371681 53.3007088, -2.3714046 53.3004696, -2.3712819 53.3003198, -2.3710875 53.2999717)",
27716805,,,Grove Park,residential,,False,False,64.563,,"LINESTRING (-2.3701791 53.3006327, -2.3699261 53.3000721)",
27716807,,,Grove Park,residential,,False,False,54.29,,"LINESTRING (-2.3701791 53.3006327, -2.3693886 53.300756)",
27716805,,,Grove Park,residential,,False,True,60.946,,"LINESTRING (-2.3701791 53.3006327, -2.3703863 53.3010507, -2.3704735 53.30115)",
27716805,,,Grove Park,residential,,False,False,58.147,,"LINESTRING (-2.3699261 53.3000721, -2.3696892 53.2995687)",
27716805,,,Grove Park,residential,,False,True,64.563,,"LINESTRING (-2.3699261 53.3000721, -2.3701791 53.3006327)",
27716808,,,Grove Park,residential,,False,True,67.447,,"LINESTRING (-2.3699261 53.3000721, -2.3708991 53.2998995)",
28563160,,,Grove Park,residential,,False,False,57.861,,"LINESTRING (-2.3699261 53.3000721, -2.3690913 53.30022)",
27716805,,,Grove Park,residential,,False,True,58.147,,"LINESTRING (-2.3696892 53.2995687, -2.3699261 53.3000721)",
27716809,,,Grove Park,residential,,False,False,67.104,,"LINESTRING (-2.3696892 53.2995687, -2.3687228 53.2997437)",
27716805,,,Grove Park,residential,,False,False,52.131,,"LINESTRING (-2.3696892 53.2995687, -2.369513 53.2992094, -2.3695105 53.2991438, -2.3695319 53.299118)",
27716805,,,Grove Park,residential,,False,False,178.18100000000004,,"LINESTRING (-2.3695319 53.299118, -2.3695833 53.2990941, -2.3703615 53.2989536, -2.3705586 53.2989313, -2.3706753 53.298945, -2.370766 53.298993, -2.370812 53.2990569, -2.3708594 53.2991851, -2.3708698 53.2992827, -2.370863 53.2993976, -2.3708768 53.2995116, -2.370938 53.2996755, -2.3709602 53.2997225, -2.3709962 53.2997887)",
27716805,,,Grove Park,residential,,False,True,52.131,,"LINESTRING (-2.3695319 53.299118, -2.3695105 53.2991438, -2.369513 53.2992094, -2.3696892 53.2995687)",
27716810,,,Grove Park,residential,,False,False,70.427,,"LINESTRING (-2.3695319 53.299118, -2.3694442 53.2991036, -2.3693504 53.2990995, -2.3692154 53.2991145, -2.3685065 53.299236)",
27716806,,,Grove Park,residential,,False,True,52.185,,"LINESTRING (-2.369711 53.3012623, -2.3704735 53.30115)",
27716807,,,Grove Park,residential,,False,True,54.29,,"LINESTRING (-2.3693886 53.300756, -2.3701791 53.3006327)",
28563160,,,Grove Park,residential,,False,True,57.861,,"LINESTRING (-2.3690913 53.30022, -2.3699261 53.3000721)",
27716809,,,Grove Park,residential,,False,True,67.104,,"LINESTRING (-2.3687228 53.2997437, -2.3696892 53.2995687)",
27716810,,,Grove Park,residential,,False,True,70.427,,"LINESTRING (-2.3685065 53.299236, -2.3692154 53.2991145, -2.3693504 53.2990995, -2.3694442 53.2991036, -2.3695319 53.299118)",
28564497,2,,Church Hill,residential,30 mph,False,False,14.262,,"LINESTRING (-2.3742762 53.3028869, -2.374094 53.3029547)",
154486128,4,A50,Toft Road,trunk,30 mph,False,True,26.894,,"LINESTRING (-2.3742762 53.3028869, -2.3745729 53.3030514)",
711669097,,A50,Toft Road,trunk,30 mph,False,False,73.327,,"LINESTRING (-2.3742762 53.3028869, -2.3740429 53.3027095, -2.3738802 53.3025459, -2.3737038 53.3023264)",
28565193,,,Marcliff Grove,residential,,False,False,158.89499999999998,,"LINESTRING (-2.3737038 53.3023264, -2.3734702 53.3024099, -2.3730754 53.3025661, -2.3725276 53.3027828, -2.3724796 53.3027881, -2.372441 53.3027859, -2.3724153 53.3027804, -2.3723822 53.3027639, -2.3718803 53.3023684)",
"[711669097, 274919862]",,A50,Toft Road,trunk,30 mph,False,False,131.293,,"LINESTRING (-2.3737038 53.3023264, -2.3736031 53.3021819, -2.3734996 53.3020334, -2.3734326 53.3019372, -2.3734103 53.3019066, -2.3732407 53.301674, -2.3731037 53.3014896, -2.373005 53.3013672, -2.3729063 53.3012464)",yes
711669097,,A50,Toft Road,trunk,30 mph,False,True,73.327,,"LINESTRING (-2.3737038 53.3023264, -2.3738802 53.3025459, -2.3740429 53.3027095, -2.3742762 53.3028869)",
28564497,2,,Church Hill,residential,30 mph,False,True,14.262,,"LINESTRING (-2.374094 53.3029547, -2.3742762 53.3028869)",
28564497,2,,Church Hill,residential,30 mph,False,False,77.467,,"LINESTRING (-2.374094 53.3029547, -2.374056 53.3029684, -2.3731513 53.3032954, -2.3730964 53.3033152)",
28564499,,,Holford Crescent,residential,,False,False,109.917,,"LINESTRING (-2.3697837 53.3018823, -2.3692206 53.3017283, -2.3689153 53.3016193, -2.36861 53.3014795, -2.3684752 53.3014226, -2.3683554 53.3013931)",
28564500,,,Lilybrook Drive,residential,,False,False,15.176,,"LINESTRING (-2.3683554 53.3013931, -2.3682967 53.3012612)",
28564499,,,Holford Crescent,residential,,False,True,109.917,,"LINESTRING (-2.3683554 53.3013931, -2.3684752 53.3014226, -2.36861 53.3014795, -2.3689153 53.3016193, -2.3692206 53.3017283, -2.3697837 53.3018823)",
28564500,,,Lilybrook Drive,residential,,False,True,15.077000000000002,,"LINESTRING (-2.3683554 53.3013931, -2.3682923 53.3014515, -2.3682265 53.3015046)",
25674989,,A537,Brook Street,trunk,30 mph,False,False,17.56,,"LINESTRING (-2.3682265 53.3015046, -2.3680021 53.3014212)",
25674989,,A537,Brook Street,trunk,30 mph,False,True,140.754,,"LINESTRING (-2.3682265 53.3015046, -2.3685491 53.3016247, -2.3692523 53.3018674, -2.3695776 53.3019577, -2.3697392 53.3019954, -2.36986 53.3020131, -2.3699798 53.3020192, -2.3701289 53.3020148)",
28564500,,,Lilybrook Drive,residential,,False,False,15.077000000000002,,"LINESTRING (-2.3682265 53.3015046, -2.3682923 53.3014515, -2.3683554 53.3013931)",
28564500,,,Lilybrook Drive,residential,,False,True,15.176,,"LINESTRING (-2.3682967 53.3012612, -2.3683554 53.3013931)",
28564500,,,Lilybrook Drive,residential,,False,False,94.881,,"LINESTRING (-2.3682967 53.3012612, -2.3681452 53.3010799, -2.3679521 53.3009293, -2.3677715 53.3007964, -2.3676918 53.3006935, -2.3675569 53.3005367)",
28564503,,,Brook Lane,residential,,False,True,67.45500000000001,,"LINESTRING (-2.3682967 53.3012612, -2.3683623 53.3012401, -2.368408 53.3012161, -2.3685396 53.3010748, -2.368588 53.3009977, -2.3686644 53.3009002, -2.3686841 53.3008486, -2.3686399 53.3007304)",
28564500,,,Lilybrook Drive,residential,,False,False,9.262,,"LINESTRING (-2.3675569 53.3005367, -2.3674708 53.3004712)",
28564500,,,Lilybrook Drive,residential,,False,True,94.881,,"LINESTRING (-2.3675569 53.3005367, -2.3676918 53.3006935, -2.3677715 53.3007964, -2.3679521 53.3009293, -2.3681452 53.3010799, -2.3682967 53.3012612)",
"[28564505, 28564506, 28564507]",,,Lilybrook Drive,residential,,False,True,31.524,,"LINESTRING (-2.3675569 53.3005367, -2.3676285 53.3005017, -2.3676984 53.3004852, -2.3677682 53.300477, -2.3678428 53.3004724, -2.3679174 53.3004747, -2.3679927 53.3004994)",yes
28564500,,,Lilybrook Drive,residential,,False,True,9.262,,"LINESTRING (-2.3674708 53.3004712, -2.3675569 53.3005367)",
28564508,,,Lilybrook Drive,residential,,False,False,5.902,,"LINESTRING (-2.3674708 53.3004712, -2.367398 53.3005016)",
28564508,,,Lilybrook Drive,residential,,False,True,8.601,,"LINESTRING (-2.3674708 53.3004712, -2.3675727 53.3004235)",
28564503,,,Brook Lane,residential,,False,False,67.455,,"LINESTRING (-2.3686399 53.3007304, -2.3686841 53.3008486, -2.3686644 53.3009002, -2.368588 53.3009977, -2.3685396 53.3010748, -2.368408 53.3012161, -2.3683623 53.3012401, -2.3682967 53.3012612)",
28564504,,,Lilybrook Drive,residential,,False,False,7.678,,"LINESTRING (-2.3680344 53.300435, -2.3679927 53.3004994)",
28564504,,,Lilybrook Drive,residential,,False,False,11.401,,"LINESTRING (-2.3679927 53.3004994, -2.367984 53.3006018)",
28564504,,,Lilybrook Drive,residential,,False,True,7.678,,"LINESTRING (-2.3679927 53.3004994, -2.3680344 53.300435)",
"[28564505, 28564506, 28564507]",,,Lilybrook Drive,residential,,False,False,31.524,,"LINESTRING (-2.3679927 53.3004994, -2.3679174 53.3004747, -2.3678428 53.3004724, -2.3677682 53.300477, -2.3676984 53.3004852, -2.3676285 53.3005017, -2.3675569 53.3005367)",yes
28564504,,,Lilybrook Drive,residential,,False,True,11.401,,"LINESTRING (-2.367984 53.3006018, -2.3679927 53.3004994)",
28564508,,,Lilybrook Drive,residential,,False,False,8.601,,"LINESTRING (-2.3675727 53.3004235, -2.3674708 53.3004712)",
28564508,,,Lilybrook Drive,residential,,False,True,5.902,,"LINESTRING (-2.367398 53.3005016, -2.3674708 53.3004712)",
958911788,2,,Bexton Road,tertiary,,True,False,13.34,,"LINESTRING (-2.3753283 53.3028909, -2.3751655 53.3029611)",
"[24742465, 54978509]",2,,Bexton Road,tertiary,,False,True,83.255,,"LINESTRING (-2.3753283 53.3028909, -2.3758932 53.3026342, -2.3763079 53.3024245)",
28565186,,,Glebelands Road,residential,,False,False,3.544,,"LINESTRING (-2.3759777 53.2989163, -2.3759438 53.2989409)",
28565186,,,Glebelands Road,residential,,False,True,3.544,,"LINESTRING (-2.3759438 53.2989409, -2.3759777 53.2989163)",
28565186,,,Glebelands Road,residential,,False,False,101.348,,"LINESTRING (-2.3759438 53.2989409, -2.3757478 53.2990798, -2.375559 53.2991926, -2.3753896 53.2992881, -2.3751379 53.2993936, -2.3748026 53.2995385)",
28565187,,,Glebelands Road,residential,,False,False,154.199,,"LINESTRING (-2.3759438 53.2989409, -2.375414 53.2986571, -2.3752964 53.2986132, -2.3742778 53.2984669, -2.3741848 53.2984728, -2.3741064 53.2984962, -2.3740428 53.2985313, -2.3740155 53.2985769, -2.3739995 53.29862)",
28565186,,,Glebelands Road,residential,,False,False,68.62,,"LINESTRING (-2.3748026 53.2995385, -2.3739519 53.2998883)",
28565186,,,Glebelands Road,residential,,False,True,101.34800000000001,,"LINESTRING (-2.3748026 53.2995385, -2.3751379 53.2993936, -2.3753896 53.2992881, -2.375559 53.2991926, -2.3757478 53.2990798, -2.3759438 53.2989409)",
28565187,,,Glebelands Road,residential,,False,True,117.789,,"LINESTRING (-2.3748026 53.2995385, -2.3744929 53.2992566, -2.374174 53.2989641, -2.3740236 53.2988178, -2.3739955 53.2987711, -2.3739875 53.2987327, -2.3739995 53.29862)",
28565186,,,Glebelands Road,residential,,False,True,68.62,,"LINESTRING (-2.3739519 53.2998883, -2.3748026 53.2995385)",
28565186,,,Glebelands Road,residential,,False,False,123.982,,"LINESTRING (-2.3739519 53.2998883, -2.3732313 53.3001866, -2.3731794 53.3002081, -2.372404 53.3005106)",
28565188,,,Trevone Close,residential,,False,False,92.14800000000001,,"LINESTRING (-2.3739519 53.2998883, -2.3738916 53.2998343, -2.3738374 53.2997583, -2.3737621 53.2996443, -2.3736867 53.2995486, -2.3736066 53.299481, -2.3735289 53.2994275, -2.3733617 53.2993586, -2.3732981 53.2993177, -2.3732439 53.2992699, -2.3731968 53.2992122)",
28565186,,,Glebelands Road,residential,,False,True,123.982,,"LINESTRING (-2.372404 53.3005106, -2.3731794 53.3002081, -2.3732313 53.3001866, -2.3739519 53.2998883)",
1156477606,,A50,Toft Road,primary,30 mph,False,False,83.245,,"LINESTRING (-2.372404 53.3005106, -2.3722746 53.3002975, -2.3719859 53.2998049)",
1156477606,,A50,Toft Road,primary,30 mph,False,True,77.684,,"LINESTRING (-2.372404 53.3005106, -2.3727195 53.3009821, -2.372838 53.3011593)",
28565187,,,Glebelands Road,residential,,False,False,117.78899999999999,,"LINESTRING (-2.3739995 53.29862, -2.3739875 53.2987327, -2.3739955 53.2987711, -2.3740236 53.2988178, -2.374174 53.2989641, -2.3744929 53.2992566, -2.3748026 53.2995385)",
28565187,,,Glebelands Road,residential,,False,True,154.199,,"LINESTRING (-2.3739995 53.29862, -2.3740155 53.2985769, -2.3740428 53.2985313, -2.3741064 53.2984962, -2.3741848 53.2984728, -2.3742778 53.2984669, -2.3752964 53.2986132, -2.375414 53.2986571, -2.3759438 53.2989409)",
28565190,,,Glebelands Road,residential,,False,False,100.164,,"LINESTRING (-2.3739995 53.29862, -2.3735871 53.2985777, -2.3729894 53.2985074, -2.3725178 53.2984551)",
28565189,,,Trevone Close,residential,,False,False,7.796,,"LINESTRING (-2.3731968 53.2992122, -2.3730814 53.2992248)",
28565189,,,Trevone Close,residential,,False,True,8.57,,"LINESTRING (-2.3731968 53.2992122, -2.373324 53.2991995)",
28565188,,,Trevone Close,residential,,False,True,92.148,,"LINESTRING (-2.3731968 53.2992122, -2.3732439 53.2992699, -2.3732981 53.2993177, -2.3733617 53.2993586, -2.3735289 53.2994275, -2.3736066 53.299481, -2.3736867 53.2995486, -2.3737621 53.2996443, -2.3738374 53.2997583, -2.3738916 53.2998343, -2.3739519 53.2998883)",
28565189,,,Trevone Close,residential,,False,False,8.57,,"LINESTRING (-2.373324 53.2991995, -2.3731968 53.2992122)",
28565189,,,Trevone Close,residential,,False,True,7.796,,"LINESTRING (-2.3730814 53.2992248, -2.3731968 53.2992122)",
28565192,,,Glebelands Road,residential,,False,False,6.475,,"LINESTRING (-2.3725178 53.2984551, -2.3724949 53.2985117)",
28565192,,,Glebelands Road,residential,,False,True,7.299,,"LINESTRING (-2.3725178 53.2984551, -2.3725429 53.2983912)",
28565190,,,Glebelands Road,residential,,False,True,100.164,,"LINESTRING (-2.3725178 53.2984551, -2.3729894 53.2985074, -2.3735871 53.2985777, -2.3739995 53.29862)",
28565192,,,Glebelands Road,residential,,False,False,7.299,,"LINESTRING (-2.3725429 53.2983912, -2.3725178 53.2984551)",
28565192,,,Glebelands Road,residential,,False,True,6.475,,"LINESTRING (-2.3724949 53.2985117, -2.3725178 53.2984551)",
28565193,,,Marcliff Grove,residential,,False,True,158.89499999999998,,"LINESTRING (-2.3718803 53.3023684, -2.3723822 53.3027639, -2.3724153 53.3027804, -2.372441 53.3027859, -2.3724796 53.3027881, -2.3725276 53.3027828, -2.3730754 53.3025661, -2.3734702 53.3024099, -2.3737038 53.3023264)",
28565201,,,Heritage Way,unclassified,,False,False,63.272999999999996,,"LINESTRING (-2.3754506 53.30514, -2.3753972 53.3051078, -2.3753289 53.3051007, -2.3752323 53.3050852, -2.3751057 53.3051114, -2.3748541 53.3051929, -2.3746018 53.3052745)",
29230584,,,Tatton Street,tertiary,,False,False,51.405,,"LINESTRING (-2.3754506 53.30514, -2.3753317 53.3052644, -2.3751224 53.3055579)",
29230584,,,Tatton Street,tertiary,,False,True,9.908000000000001,,"LINESTRING (-2.3754506 53.30514, -2.3755118 53.3050929, -2.375542 53.3050696)",
28565195,,,Princess Street,residential,,True,False,111.897,,"LINESTRING (-2.3754559 53.3048732, -2.3753629 53.3045856, -2.3753192 53.3043565, -2.3752873 53.3042901, -2.3752404 53.3042216, -2.3749928 53.3039158)",
28565197,,,Red Cow Yard,unclassified,,False,False,60.587999999999994,,"LINESTRING (-2.3754559 53.3048732, -2.3748564 53.3050092, -2.374602 53.3050643)",
28565195,,,Princess Street,residential,,True,False,61.079,,"LINESTRING (-2.3749928 53.3039158, -2.3745414 53.3034373)",
28565199,,,Silk Mill Street,residential,,False,False,110.467,,"LINESTRING (-2.3749928 53.3039158, -2.3749408 53.3039324, -2.3747922 53.30398, -2.3746684 53.3040192, -2.374618 53.3040351, -2.3746109 53.3040367, -2.3744168 53.3040936, -2.3742258 53.3041469, -2.3736489 53.3043291, -2.3735187 53.3043745)",
28565200,,,Church View,residential,,False,False,89.428,,"LINESTRING (-2.3745414 53.3034373, -2.3733905 53.3038542)",
28565195,,,Princess Street,residential,,True,False,13.374,,"LINESTRING (-2.3745414 53.3034373, -2.3744944 53.3033957, -2.3744554 53.3033296)",
28565195,,,Princess Street,residential,,True,False,32.119,,"LINESTRING (-2.3744554 53.3033296, -2.3744849 53.3031996, -2.3745248 53.3031155, -2.3745729 53.3030514)",
28565196,,,Princess Street,residential,,True,False,48.11,,"LINESTRING (-2.3744554 53.3033296, -2.3744263 53.3032993, -2.374094 53.3029547)",
28565197,,,Red Cow Yard,unclassified,,False,True,60.587999999999994,,"LINESTRING (-2.374602 53.3050643, -2.3748564 53.3050092, -2.3754559 53.3048732)",
28565199,,,Silk Mill Street,residential,,False,True,110.46700000000001,,"LINESTRING (-2.3735187 53.3043745, -2.3736489 53.3043291, -2.3742258 53.3041469, -2.3744168 53.3040936, -2.3746109 53.3040367, -2.374618 53.3040351, -2.3746684 53.3040192, -2.3747922 53.30398, -2.3749408 53.3039324, -2.3749928 53.3039158)",
28565200,,,Church View,residential,,False,True,89.428,,"LINESTRING (-2.3733905 53.3038542, -2.3745414 53.3034373)",
28565201,,,Heritage Way,unclassified,,False,True,63.27300000000001,,"LINESTRING (-2.3746018 53.3052745, -2.3748541 53.3051929, -2.3751057 53.3051114, -2.3752323 53.3050852, -2.3753289 53.3051007, -2.3753972 53.3051078, -2.3754506 53.30514)",
28565205,,,Malt Street,unclassified,,False,False,64.07900000000001,,"LINESTRING (-2.3728138 53.3047616, -2.3724755 53.3048774, -2.3722923 53.3049205, -2.372078 53.3049158, -2.371915 53.3049111)",
28565205,,,Malt Street,unclassified,,False,True,64.07900000000001,,"LINESTRING (-2.371915 53.3049111, -2.372078 53.3049158, -2.3722923 53.3049205, -2.3724755 53.3048774, -2.3728138 53.3047616)",
203161895,,,Moorside,residential,,False,False,32.925,,"LINESTRING (-2.371915 53.3049111, -2.3719411 53.3050306, -2.3719792 53.3052047)",
"[25675149, 203161895]",,,"['Moorside', 'Church Walk']",residential,,False,True,304.428,,"LINESTRING (-2.371915 53.3049111, -2.3718513 53.3046059, -2.3718439 53.3045704, -2.371823 53.3044852, -2.3717213 53.3043705, -2.3714238 53.3041355, -2.3711933 53.3039319, -2.3711168 53.3038607, -2.3708195 53.3036087, -2.3707044 53.3035096, -2.3703654 53.3030909, -2.3703824 53.3029154, -2.3705292 53.3027533, -2.3706845 53.3026487, -2.3708616 53.3025295)",
28565209,,,Cotton Shop Yard,unclassified,,False,True,32.729,,"LINESTRING (-2.3723485 53.3042217, -2.3727779 53.3040775)",
28565415,,,Woodvale Road,residential,,False,True,202.704,,"LINESTRING (-2.3683462 53.2984883, -2.3697893 53.298275, -2.3699851 53.2982486, -2.3701809 53.2982392, -2.3706293 53.2982637, -2.3708125 53.2982637, -2.3709641 53.2982486, -2.3713276 53.2981838)",
958911786,1,A50,King Edward Road,trunk,30 mph,True,False,28.488,,"LINESTRING (-2.3765035 53.3047865, -2.3764713 53.3046925, -2.3764176 53.3045355)",
1155546636,1,A50,,trunk,30 mph,True,False,11.624999999999998,roundabout,"LINESTRING (-2.3765035 53.3047865, -2.3765383 53.3047707, -2.3765789 53.3047609, -2.3766223 53.3047578, -2.3766656 53.3047616)",
4900868,2,A50,Manchester Road,primary,30 mph,False,True,58.513,,"LINESTRING (-2.3773409 53.3055399, -2.3767895 53.3051296)",
4900868,2,A50,Manchester Road,primary,30 mph,False,False,61.352999999999994,,"LINESTRING (-2.3773409 53.3055399, -2.377371 53.3055621, -2.3776174 53.3057439, -2.3779303 53.3059646)",
