osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction,lanes,bridge
115640703,Glanmor Terrace,residential,20 mph,False,False,98.997,"LINESTRING (-4.1652725 51.6754585, -4.1649572 51.675851, -4.1648055 51.676031, -4.1646671 51.6761804, -4.1645819 51.6762356)",,,,
25829095,Station Road,secondary,20 mph,False,True,134.287,"LINESTRING (-4.1611272 51.675732, -4.1612527 51.6759784, -4.1613054 51.6760819, -4.1613187 51.6761081, -4.1613227 51.676116, -4.1613419 51.6761535, -4.161352 51.6761734, -4.161478 51.676421, -4.1615478 51.6765579, -4.1617137 51.6768836)",B4304,,,
102155917,Marsh Street,residential,30 mph,False,False,39.362,"LINESTRING (-4.1611272 51.675732, -4.1610123 51.6757564, -4.1608572 51.6757762, -4.1607964 51.6757716, -4.1607363 51.675767, -4.1606085 51.6756982)",,,,
115640703,Glanmor Terrace,residential,20 mph,False,True,38.594,"LINESTRING (-4.164124 51.6764352, -4.1645819 51.6762356)",,,,
102155073,Paddock Street,residential,20 mph,False,False,103.03200000000001,"LINESTRING (-4.164124 51.6764352, -4.1638406 51.6765251, -4.1630798 51.6766818, -4.1627212 51.6767482)",,,,
"[1205507845, 102155070]",Charles Terrace,residential,20 mph,False,False,74.136,"LINESTRING (-4.164124 51.6764352, -4.1643283 51.676759, -4.1645157 51.6770561)",,,,
102155070,Charles Terrace,residential,20 mph,False,False,68.082,"LINESTRING (-4.1645157 51.6770561, -4.1646989 51.6773465, -4.1648754 51.6776263)",,,,
"[1205507845, 102155070]",Charles Terrace,residential,20 mph,False,True,74.136,"LINESTRING (-4.1645157 51.6770561, -4.1643283 51.676759, -4.164124 51.6764352)",,,,
102155072,Pemberton Street,residential,20 mph,False,False,178.48000000000002,"LINESTRING (-4.1645157 51.6770561, -4.1634033 51.6772853, -4.1626558 51.67743, -4.1621865 51.6775159, -4.1620487 51.6775416)",,,,
"[1205507843, 102155071]",Ralph Terrace,residential,20 mph,False,True,148.105,"LINESTRING (-4.1645157 51.6770561, -4.1646269 51.677031, -4.1649717 51.6768594, -4.166009 51.6763623, -4.1661811 51.6762281)",,,,
"[1205507843, 102155071]",Ralph Terrace,residential,20 mph,False,False,148.105,"LINESTRING (-4.1661811 51.6762281, -4.166009 51.6763623, -4.1649717 51.6768594, -4.1646269 51.677031, -4.1645157 51.6770561)",,,,
25829095,Station Road,secondary,20 mph,False,False,28.275000000000002,"LINESTRING (-4.1620487 51.6775416, -4.162029 51.6775028, -4.1620087 51.677463, -4.1619588 51.6773526, -4.1619253 51.6772993)",B4304,,,
25829095,Station Road,secondary,20 mph,False,True,80.705,"LINESTRING (-4.1620487 51.6775416, -4.1621331 51.6777073, -4.1621744 51.6777884, -4.1622266 51.6778909, -4.1624012 51.6782337)",B4304,,,
102155072,Pemberton Street,residential,20 mph,False,True,178.48000000000002,"LINESTRING (-4.1620487 51.6775416, -4.1621865 51.6775159, -4.1626558 51.67743, -4.1634033 51.6772853, -4.1645157 51.6770561)",,,,
102155073,Paddock Street,residential,20 mph,False,False,70.784,"LINESTRING (-4.1627212 51.6767482, -4.1623617 51.6768182, -4.1618834 51.6769136, -4.161743 51.6769413)",,,,
102155073,Paddock Street,residential,20 mph,False,True,103.032,"LINESTRING (-4.1627212 51.6767482, -4.1630798 51.6766818, -4.1638406 51.6765251, -4.164124 51.6764352)",,,,
114945563,,residential,20 mph,False,True,175.141,"LINESTRING (-4.1627212 51.6767482, -4.1625197 51.6761083, -4.1629596 51.6760218, -4.1627557 51.6754829, -4.1628201 51.6754097)",,,,
25829095,Station Road,secondary,20 mph,False,False,6.727,"LINESTRING (-4.161743 51.6769413, -4.1617137 51.6768836)",B4304,,,
25829095,Station Road,secondary,20 mph,False,True,41.745,"LINESTRING (-4.161743 51.6769413, -4.1617695 51.6769933, -4.1619253 51.6772993)",B4304,,,
102155073,Paddock Street,residential,20 mph,False,True,70.78399999999999,"LINESTRING (-4.161743 51.6769413, -4.1618834 51.6769136, -4.1623617 51.6768182, -4.1627212 51.6767482)",,,,
410613709,Llewellyn Street,residential,30 mph,False,False,66.74600000000001,"LINESTRING (-4.157738 51.6752579, -4.1581229 51.6754801, -4.1584465 51.6756669)",,,,
410613710,Emma Street,residential,30 mph,False,False,48.605000000000004,"LINESTRING (-4.157738 51.6752579, -4.1573031 51.6755437, -4.1572542 51.6755758)",,,,
410613708,Dilwyn Street,residential,30 mph,False,False,127.339,"LINESTRING (-4.1572542 51.6755758, -4.1586178 51.6763481)",,,,
410613710,Emma Street,residential,30 mph,False,True,48.605000000000004,"LINESTRING (-4.1572542 51.6755758, -4.1573031 51.6755437, -4.157738 51.6752579)",,,,
410613709,Llewellyn Street,residential,30 mph,False,False,60.308,"LINESTRING (-4.1584465 51.6756669, -4.1587806 51.6758598, -4.1590866 51.6760365)",,,,
410613709,Llewellyn Street,residential,30 mph,False,True,66.74600000000001,"LINESTRING (-4.1584465 51.6756669, -4.1581229 51.6754801, -4.157738 51.6752579)",,,,
102155894,Hick Street,residential,30 mph,False,False,97.267,"LINESTRING (-4.1600482 51.6753965, -4.1591089 51.6760217, -4.1590866 51.6760365)",,,,
102155917,Marsh Street,residential,30 mph,False,True,51.168,"LINESTRING (-4.1600482 51.6753965, -4.1602283 51.6754928, -4.1603428 51.6755551, -4.1606085 51.6756982)",,,,
102155894,Hick Street,residential,30 mph,False,True,97.267,"LINESTRING (-4.1590866 51.6760365, -4.1591089 51.6760217, -4.1600482 51.6753965)",,,,
410613707,Hick Street,residential,30 mph,False,False,47.385999999999996,"LINESTRING (-4.1590866 51.6760365, -4.1586522 51.6763252, -4.1586178 51.6763481)",,,,
410613709,Llewellyn Street,residential,30 mph,False,True,60.308,"LINESTRING (-4.1590866 51.6760365, -4.1587806 51.6758598, -4.1584465 51.6756669)",,,,
156275751,,residential,30 mph,False,True,7.178,"LINESTRING (-4.1586178 51.6763481, -4.1586929 51.6763928)",,,,
410613708,Dilwyn Street,residential,30 mph,False,True,127.339,"LINESTRING (-4.1586178 51.6763481, -4.1572542 51.6755758)",,,,
410613707,Hick Street,residential,30 mph,False,True,47.385999999999996,"LINESTRING (-4.1586178 51.6763481, -4.1586522 51.6763252, -4.1590866 51.6760365)",,,,
102155931,Bigyn Park Terrace,residential,20 mph,False,True,54.89,"LINESTRING (-4.1579839 51.6766075, -4.158425 51.6765017, -4.1585678 51.6764593, -4.1586929 51.6763928)",,,,
156275747,Mansel Street,residential,30 mph,False,True,170.905,"LINESTRING (-4.1579839 51.6766075, -4.1565588 51.6757878, -4.1561668 51.6755622)",,,,
156275761,Bigyn Park Terrace,residential,20 mph,False,False,47.464,"LINESTRING (-4.1579839 51.6766075, -4.1577285 51.6766804, -4.1575813 51.6768358, -4.1575341 51.6769019)",,,,
156275761,Bigyn Park Terrace,residential,20 mph,False,True,30.714,"LINESTRING (-4.1571596 51.6772877, -4.1573916 51.6770519)",,,,
156266404,Margam Place,residential,30 mph,False,True,76.63900000000001,"LINESTRING (-4.1571596 51.6772877, -4.1569499 51.6772261, -4.1569063 51.677214, -4.1565147 51.677046, -4.1561912 51.6769546)",,,,
"[156275761, 442043673]",Bigyn Park Terrace,residential,20 mph,False,False,150.291,"LINESTRING (-4.1571596 51.6772877, -4.1569195 51.6775233, -4.1566218 51.6777356, -4.1563995 51.6778315, -4.156165 51.6779297, -4.1560751 51.6779622, -4.1556627 51.6782482)",,,,
102155899,Margam Place,residential,30 mph,False,False,48.466,"LINESTRING (-4.1558152 51.6764484, -4.1556924 51.6763775, -4.1553009 51.6761513)",,,,
26585992,Bigyn Road,residential,30 mph,False,True,118.06200000000001,"LINESTRING (-4.1548538 51.6788063, -4.1549927 51.6789344, -4.155479 51.679383, -4.1556394 51.679531, -4.155809 51.6796875)",,,,
442043673,Bigyn Park Terrace,residential,20 mph,False,True,83.438,"LINESTRING (-4.1548538 51.6788063, -4.155203 51.678567, -4.1556159 51.6782806, -4.1556627 51.6782482)",,,,
102156457,Christopher Street,residential,30 mph,False,False,49.865,"LINESTRING (-4.1561668 51.6755622, -4.1556796 51.6758936)",,,,
156275747,Mansel Street,residential,30 mph,False,False,170.905,"LINESTRING (-4.1561668 51.6755622, -4.1565588 51.6757878, -4.1579839 51.6766075)",,,,
102156457,Christopher Street,residential,30 mph,False,True,38.768,"LINESTRING (-4.1553009 51.6761513, -4.1556796 51.6758936)",,,,
102155899,Margam Place,residential,30 mph,False,True,48.466,"LINESTRING (-4.1553009 51.6761513, -4.1556924 51.6763775, -4.1558152 51.6764484)",,,,
102156457,Christopher Street,residential,30 mph,False,False,38.768,"LINESTRING (-4.1556796 51.6758936, -4.1553009 51.6761513)",,,,
102156457,Christopher Street,residential,30 mph,False,True,49.865,"LINESTRING (-4.1556796 51.6758936, -4.1561668 51.6755622)",,,,
102156454,Talbot Street,residential,30 mph,False,False,170.063,"LINESTRING (-4.1556796 51.6758936, -4.1560821 51.6761125, -4.156653 51.6764229, -4.1575341 51.6769019)",,,,
156275761,Bigyn Park Terrace,residential,20 mph,False,False,19.358,"LINESTRING (-4.1575341 51.6769019, -4.1573916 51.6770519)",,,,
102156454,Talbot Street,residential,30 mph,False,True,170.063,"LINESTRING (-4.1575341 51.6769019, -4.156653 51.6764229, -4.1560821 51.6761125, -4.1556796 51.6758936)",,,,
156275761,Bigyn Park Terrace,residential,20 mph,False,True,47.464,"LINESTRING (-4.1575341 51.6769019, -4.1575813 51.6768358, -4.1577285 51.6766804, -4.1579839 51.6766075)",,,,
102157603,Ann Street,residential,30 mph,False,False,8.381,"LINESTRING (-4.157071 51.6790704, -4.1571224 51.6790021)",,,,
102157603,Ann Street,residential,30 mph,False,True,36.119,"LINESTRING (-4.157071 51.6790704, -4.1568389 51.6793616)",,,,
102157606,Columbia Row,residential,30 mph,False,True,98.403,"LINESTRING (-4.157071 51.6790704, -4.1571161 51.6790835, -4.1573279 51.6791452, -4.1577405 51.6791465, -4.1584712 51.6791534)",,,,
102157606,Columbia Row,residential,30 mph,False,False,98.403,"LINESTRING (-4.1584712 51.6791534, -4.1577405 51.6791465, -4.1573279 51.6791452, -4.1571161 51.6790835, -4.157071 51.6790704)",,,,
"[26701040, 102157607]","['Arthur Street', 'Robinson Street']",residential,30 mph,False,False,89.473,"LINESTRING (-4.1584712 51.6791534, -4.1589196 51.6791455, -4.1590013 51.6791671, -4.1593206 51.6795278, -4.1594171 51.679524)",,,,
"[1252975369, 102157611]",Elizabeth Street,residential,30 mph,False,False,190.36200000000002,"LINESTRING (-4.1584712 51.6791534, -4.1584596 51.6791978, -4.1584417 51.6792668, -4.158012 51.6794882, -4.1568701 51.680071, -4.1564853 51.6802541, -4.1564432 51.6802741)",,,,
102157608,Cwrt Neville,residential,30 mph,False,False,47.092,"LINESTRING (-4.1605515 51.6773104, -4.1607317 51.6777189)",,,,
102157608,Cwrt Neville,residential,30 mph,False,True,47.092,"LINESTRING (-4.1607317 51.6777189, -4.1605515 51.6773104)",,,,
102157608,Cwrt Neville,residential,30 mph,False,False,77.374,"LINESTRING (-4.1607317 51.6777189, -4.1607493 51.6777601, -4.160809 51.6778958, -4.1608325 51.6779633, -4.160838 51.6779863, -4.160835 51.6780096, -4.1608239 51.6780318, -4.1608032 51.6780535, -4.1607746 51.6780715, -4.16074 51.6780848, -4.1606635 51.6780979, -4.1604932 51.6781309, -4.1604223 51.6781627, -4.1603196 51.6782172)",,,,
102157609,Cwrt Neville,residential,30 mph,False,True,64.168,"LINESTRING (-4.1607317 51.6777189, -4.1610735 51.6776612, -4.1616297 51.6775674)",,,,
102157608,Cwrt Neville,residential,30 mph,False,True,77.37400000000001,"LINESTRING (-4.1603196 51.6782172, -4.1604223 51.6781627, -4.1604932 51.6781309, -4.1606635 51.6780979, -4.16074 51.6780848, -4.1607746 51.6780715, -4.1608032 51.6780535, -4.1608239 51.6780318, -4.160835 51.6780096, -4.160838 51.6779863, -4.1608325 51.6779633, -4.160809 51.6778958, -4.1607493 51.6777601, -4.1607317 51.6777189)",,,,
368350275,Old Lodge,residential,30 mph,False,False,28.575,"LINESTRING (-4.1603196 51.6782172, -4.1604562 51.6783254, -4.160566 51.6784237)",,,,
"[102157610, 368350275]",Old Lodge,residential,30 mph,False,True,44.494,"LINESTRING (-4.1603196 51.6782172, -4.1601071 51.6780672, -4.1599432 51.6779488, -4.1598893 51.6779195)",,,,
1036110533,Cwrt Neville,residential,30 mph,False,False,10.746,"LINESTRING (-4.1616297 51.6775674, -4.1615879 51.6774743)",,,,
1036110533,Cwrt Neville,residential,30 mph,False,True,10.298,"LINESTRING (-4.1616297 51.6775674, -4.161671 51.6776564)",,,,
102157609,Cwrt Neville,residential,30 mph,False,False,64.168,"LINESTRING (-4.1616297 51.6775674, -4.1610735 51.6776612, -4.1607317 51.6777189)",,,,
442045593,Pottery Street,residential,,False,False,39.512,"LINESTRING (-4.1564432 51.6802741, -4.1561461 51.6799986, -4.1561247 51.6799787)",,,,
"[442045593, 161121813]",Pottery Street,residential,,False,True,93.254,"LINESTRING (-4.1564432 51.6802741, -4.1569652 51.6807593, -4.1570364 51.6807998, -4.1570954 51.6808214, -4.1572466 51.6808634, -4.1573239 51.6808786)",,,,
"[1252975369, 102157611]",Elizabeth Street,residential,30 mph,False,True,190.362,"LINESTRING (-4.1564432 51.6802741, -4.1564853 51.6802541, -4.1568701 51.680071, -4.158012 51.6794882, -4.1584417 51.6792668, -4.1584596 51.6791978, -4.1584712 51.6791534)",,,,
114945609,Clos Sant Paul,residential,30 mph,False,False,31.019,"LINESTRING (-4.160358 51.6759216, -4.1603822 51.6758824, -4.1604316 51.6758023, -4.1606085 51.6756982)",,,,
"[368350248, 390392898, 390392899, 390392900]",Clos Sant Paul,residential,30 mph,False,False,102.276,"LINESTRING (-4.160358 51.6759216, -4.1601575 51.6759568, -4.1596255 51.6760502, -4.1595589 51.6760619, -4.1594819 51.6761057, -4.1594029 51.6762055, -4.1593818 51.6762609, -4.1592747 51.6763308, -4.1591942 51.6763874)",,,,
"[368350248, 368350246]",Clos Sant Paul,residential,30 mph,False,True,72.071,"LINESTRING (-4.160358 51.6759216, -4.1605409 51.6759917, -4.1605705 51.6760031, -4.1606986 51.6761151, -4.1606506 51.6762468, -4.1607559 51.6764578)",,,,
474196127,Clos Sant Paul,residential,30 mph,False,False,49.189,"LINESTRING (-4.1611567 51.676877, -4.1609981 51.676601, -4.1607606 51.6765761)",,,,
102155917,Marsh Street,residential,30 mph,False,False,51.16799999999999,"LINESTRING (-4.1606085 51.6756982, -4.1603428 51.6755551, -4.1602283 51.6754928, -4.1600482 51.6753965)",,,,
102155917,Marsh Street,residential,30 mph,False,True,39.362,"LINESTRING (-4.1606085 51.6756982, -4.1607363 51.675767, -4.1607964 51.6757716, -4.1608572 51.6757762, -4.1610123 51.6757564, -4.1611272 51.675732)",,,,
114945609,Clos Sant Paul,residential,30 mph,False,True,31.019,"LINESTRING (-4.1606085 51.6756982, -4.1604316 51.6758023, -4.1603822 51.6758824, -4.160358 51.6759216)",,,,
114945563,,residential,20 mph,False,False,175.14100000000002,"LINESTRING (-4.1628201 51.6754097, -4.1627557 51.6754829, -4.1629596 51.6760218, -4.1625197 51.6761083, -4.1627212 51.6767482)",,,,
102156994,Tunnel Road,residential,,False,True,62.844,"LINESTRING (-4.1550939 51.6802746, -4.1555406 51.6801504, -4.1556622 51.6801199, -4.1558887 51.6800754, -4.1559395 51.6800851)",,,,
115640709,Old Lodge,residential,30 mph,False,False,63.25999999999999,"LINESTRING (-4.1601841 51.6774491, -4.159994 51.6775282, -4.1598998 51.6776106, -4.1598862 51.6776398, -4.1598916 51.6776794, -4.1599268 51.67776, -4.1599553 51.6778495, -4.1598893 51.6779195)",,,,
115640705,Station Road,residential,,False,False,7.689,"LINESTRING (-4.1616594 51.676944, -4.1617137 51.6768836)",,,,
156271067,,residential,,False,True,16.811,"LINESTRING (-4.1616594 51.676944, -4.1614218 51.6769779)",,,,
115640705,Station Road,residential,,False,True,46.9,"LINESTRING (-4.1616594 51.676944, -4.161812 51.6772798, -4.1619253 51.6772993)",,,,
115640697,Ger y Llan,residential,30 mph,False,True,29.244,"LINESTRING (-4.1573916 51.6770519, -4.1577353 51.677206)",,,,
156275761,Bigyn Park Terrace,residential,20 mph,False,False,30.714,"LINESTRING (-4.1573916 51.6770519, -4.1571596 51.6772877)",,,,
156275761,Bigyn Park Terrace,residential,20 mph,False,True,19.358,"LINESTRING (-4.1573916 51.6770519, -4.1575341 51.6769019)",,,,
115640697,Ger y Llan,residential,30 mph,False,False,29.244,"LINESTRING (-4.1577353 51.677206, -4.1573916 51.6770519)",,,,
25829095,Station Road,secondary,20 mph,False,True,6.727,"LINESTRING (-4.1617137 51.6768836, -4.161743 51.6769413)",B4304,,,
115640705,Station Road,residential,,False,True,7.689,"LINESTRING (-4.1617137 51.6768836, -4.1616594 51.676944)",,,,
25829095,Station Road,secondary,20 mph,False,False,134.287,"LINESTRING (-4.1617137 51.6768836, -4.1615478 51.6765579, -4.161478 51.676421, -4.161352 51.6761734, -4.1613419 51.6761535, -4.1613227 51.676116, -4.1613187 51.6761081, -4.1613054 51.6760819, -4.1612527 51.6759784, -4.1611272 51.675732)",B4304,,,
102157603,Ann Street,residential,30 mph,False,False,36.119,"LINESTRING (-4.1568389 51.6793616, -4.157071 51.6790704)",,,,
102157603,Ann Street,residential,30 mph,False,True,84.654,"LINESTRING (-4.1568389 51.6793616, -4.1566891 51.6795215, -4.1565326 51.6796681, -4.1563299 51.6798266, -4.1561247 51.6799787)",,,,
176258591,Pleasant Row,residential,30 mph,False,False,97.028,"LINESTRING (-4.1568389 51.6793616, -4.156545 51.6792544, -4.1564956 51.6792532, -4.1564481 51.6792602, -4.1564155 51.6792716, -4.1563955 51.6792933, -4.1563526 51.6793798, -4.1562882 51.6794513, -4.1561514 51.6795228, -4.155809 51.6796875)",,,,
"[236828712, 116108327]","['Prendergast Street', 'Bigyn Lane']",residential,20 mph,False,True,130.98399999999998,"LINESTRING (-4.1556627 51.6782482, -4.1557018 51.6782684, -4.1561371 51.6784932, -4.156693 51.6787803, -4.1571224 51.6790021)",,,,
442043673,Bigyn Park Terrace,residential,20 mph,False,False,83.43799999999999,"LINESTRING (-4.1556627 51.6782482, -4.1556159 51.6782806, -4.155203 51.678567, -4.1548538 51.6788063)",,,,
"[442043673, 156275761]",Bigyn Park Terrace,residential,20 mph,False,True,150.291,"LINESTRING (-4.1556627 51.6782482, -4.1560751 51.6779622, -4.156165 51.6779297, -4.1563995 51.6778315, -4.1566218 51.6777356, -4.1569195 51.6775233, -4.1571596 51.6772877)",,,,
26585992,Bigyn Road,residential,30 mph,False,False,118.062,"LINESTRING (-4.155809 51.6796875, -4.1556394 51.679531, -4.155479 51.679383, -4.1549927 51.6789344, -4.1548538 51.6788063)",,,,
26585992,Bigyn Road,residential,30 mph,False,True,39.016,"LINESTRING (-4.155809 51.6796875, -4.1560916 51.6799482, -4.1561247 51.6799787)",,,,
176258591,Pleasant Row,residential,30 mph,False,True,97.02800000000002,"LINESTRING (-4.155809 51.6796875, -4.1561514 51.6795228, -4.1562882 51.6794513, -4.1563526 51.6793798, -4.1563955 51.6792933, -4.1564155 51.6792716, -4.1564481 51.6792602, -4.1564956 51.6792532, -4.156545 51.6792544, -4.1568389 51.6793616)",,,,
117672360,Llys Arthur,residential,30 mph,False,False,55.313,"LINESTRING (-4.1595377 51.6789556, -4.1594561 51.6791053, -4.1596182 51.6792929, -4.159678 51.6793225, -4.1597061 51.6793997)",,,,
26701040,Robinson Street,residential,30 mph,False,True,24.25,"LINESTRING (-4.1597061 51.6793997, -4.1594171 51.679524)",,,,
26701040,Robinson Street,residential,30 mph,False,False,65.224,"LINESTRING (-4.1597061 51.6793997, -4.1600634 51.679246, -4.1604833 51.6790653)",,,,
117672360,Llys Arthur,residential,30 mph,False,True,55.313,"LINESTRING (-4.1597061 51.6793997, -4.159678 51.6793225, -4.1596182 51.6792929, -4.1594561 51.6791053, -4.1595377 51.6789556)",,,,
55593767,Inkerman Street,residential,30 mph,False,True,35.923,"LINESTRING (-4.1611778 51.6802165, -4.161432 51.6804985)",,,,
131602083,Upper Inkerman Street,residential,30 mph,False,True,84.532,"LINESTRING (-4.1611778 51.6802165, -4.1601439 51.6806251)",,,,
55593767,Inkerman Street,residential,30 mph,False,False,53.128,"LINESTRING (-4.1611778 51.6802165, -4.1611437 51.6801323, -4.1611506 51.6799953, -4.1612215 51.6798641, -4.161312 51.6797631)",,,,
131602083,Upper Inkerman Street,residential,30 mph,False,False,84.532,"LINESTRING (-4.1601439 51.6806251, -4.1611778 51.6802165)",,,,
161121795,,primary,20 mph,True,False,32.142,"LINESTRING (-4.1589088 51.6800019, -4.1589189 51.6799745, -4.158936 51.6799563, -4.1589487 51.6799492, -4.1589695 51.6799375, -4.1590114 51.6799269, -4.1590567 51.6799258, -4.1590934 51.6799324, -4.1591306 51.6799484, -4.1591568 51.6799713, -4.1591692 51.6800022, -4.1591633 51.6800301, -4.1591515 51.6800442)",A4214,roundabout,1,
"[161121825, 442045594, 26701007]",Upper Robinson Street,primary,20 mph,False,True,142.92600000000002,"LINESTRING (-4.1589088 51.6800019, -4.158816 51.6799991, -4.1586531 51.680019, -4.1585475 51.6800552, -4.1584271 51.6801046, -4.1576588 51.6804732, -4.1575781 51.6805688, -4.1575434 51.6806734, -4.1575338 51.6807133, -4.1575236 51.680756, -4.1575096 51.6808153)",A4214,,2,
61118716,Amos Street,residential,20 mph,False,True,77.07,"LINESTRING (-4.1670595 51.6767182, -4.1673696 51.6769481, -4.1677773 51.6772495)",,,,
372807848,Lakefield Road,residential,20 mph,True,False,52.486999999999995,"LINESTRING (-4.1670595 51.6767182, -4.1671986 51.6766472, -4.1672784 51.6766065, -4.1676472 51.6764182)",,,,
120017120,Cwrt Neville,residential,30 mph,False,False,10.902,"LINESTRING (-4.1594622 51.6776547, -4.1594112 51.6777475)",,,,
120017120,Cwrt Neville,residential,30 mph,False,True,10.902,"LINESTRING (-4.1594112 51.6777475, -4.1594622 51.6776547)",,,,
102157610,Old Lodge,residential,30 mph,False,False,38.690999999999995,"LINESTRING (-4.1594112 51.6777475, -4.1595094 51.6777879, -4.1595947 51.6778402, -4.1596806 51.6778734, -4.1597784 51.677893, -4.1598319 51.6779022, -4.1598893 51.6779195)",,,,
"[102157610, 102157603]","['Old Lodge', 'Ann Street']",residential,30 mph,False,True,218.80499999999998,"LINESTRING (-4.1594112 51.6777475, -4.1593605 51.677738, -4.1593082 51.6777363, -4.1592492 51.6777363, -4.1591875 51.6777488, -4.1591245 51.6777712, -4.1586811 51.6779581, -4.1584843 51.6780459, -4.1577921 51.678369, -4.1576868 51.6784332, -4.1574615 51.6786261, -4.1571224 51.6790021)",,,,
"[137918297, 176259801, 176259803, 176259807]",Stepney Place,primary,20 mph,False,True,208.43200000000002,"LINESTRING (-4.1582385 51.6818073, -4.1581349 51.68193, -4.1580825 51.6819818, -4.1580136 51.6820296, -4.1578023 51.6821293, -4.157746 51.6821547, -4.1576017 51.6822211, -4.1560116 51.6829315, -4.1559288 51.682988)",A4214,,2,
343052090,,primary,20 mph,True,False,22.264,"LINESTRING (-4.1582385 51.6818073, -4.1581939 51.6817929, -4.1581592 51.6817704, -4.1581381 51.6817422, -4.1581328 51.6817113, -4.1581439 51.6816809, -4.1581702 51.6816544, -4.1581869 51.6816458)",A4214,roundabout,1,
131602080,,primary,20 mph,True,False,43.903999999999996,"LINESTRING (-4.1581869 51.6816458, -4.1582089 51.6816346, -4.1582558 51.6816235, -4.1583066 51.6816225, -4.1583551 51.6816319, -4.158396 51.6816505, -4.1584249 51.6816764, -4.1584386 51.6817068, -4.1584355 51.6817382, -4.1584161 51.6817673, -4.1583824 51.6817908, -4.1583381 51.6818063, -4.1582881 51.6818119, -4.1582385 51.6818073)",A4214,roundabout,1,
131602081,,primary,20 mph,False,False,87.331,"LINESTRING (-4.1581869 51.6816458, -4.1578654 51.6813627, -4.1576359 51.6811033, -4.1575271 51.6809769)",A4214,,2,
131602085,,primary,20 mph,True,False,16.448,"LINESTRING (-4.1573239 51.6808786, -4.1573355 51.6808587, -4.1573544 51.6808411, -4.1573795 51.6808268, -4.1574093 51.6808167, -4.1574423 51.6808112, -4.1574763 51.6808107, -4.1575096 51.6808153)",A4214,roundabout,1,
"[442045593, 161121813]",Pottery Street,residential,,False,False,93.25399999999999,"LINESTRING (-4.1573239 51.6808786, -4.1572466 51.6808634, -4.1570954 51.6808214, -4.1570364 51.6807998, -4.1569652 51.6807593, -4.1564432 51.6802741)",,,,
"[161121825, 442045594, 26701007]",Upper Robinson Street,primary,20 mph,False,False,142.92600000000002,"LINESTRING (-4.1575096 51.6808153, -4.1575236 51.680756, -4.1575338 51.6807133, -4.1575434 51.6806734, -4.1575781 51.6805688, -4.1576588 51.6804732, -4.1584271 51.6801046, -4.1585475 51.6800552, -4.1586531 51.680019, -4.158816 51.6799991, -4.1589088 51.6800019)",A4214,,2,
343052082,,primary,20 mph,True,False,22.760999999999996,"LINESTRING (-4.1575096 51.6808153, -4.1575461 51.6808272, -4.1575756 51.6808451, -4.1575955 51.6808675, -4.1576042 51.6808925, -4.157601 51.6809181, -4.1575861 51.6809419, -4.1575607 51.6809621, -4.1575271 51.6809769)",A4214,roundabout,1,
131602081,,primary,20 mph,False,True,87.331,"LINESTRING (-4.1575271 51.6809769, -4.1576359 51.6811033, -4.1578654 51.6813627, -4.1581869 51.6816458)",A4214,,2,
343048852,,primary,20 mph,True,False,22.156,"LINESTRING (-4.1575271 51.6809769, -4.1574834 51.6809856, -4.1574375 51.6809852, -4.1573942 51.6809758, -4.157358 51.6809583, -4.1573327 51.6809345, -4.1573209 51.680907, -4.1573239 51.6808786)",A4214,roundabout,1,
161121780,Murray Street,primary,20 mph,False,False,107.973,"LINESTRING (-4.1601095 51.6809768, -4.160223 51.6809847, -4.1603744 51.6809598, -4.1604351 51.6809449, -4.1604745 51.6809279, -4.1606036 51.680872, -4.1606835 51.6808328, -4.1607378 51.6808081, -4.1608202 51.6807702, -4.1613125 51.6805557, -4.161432 51.6804985)",A4214,,2,
343052086,,primary,20 mph,True,False,43.388,"LINESTRING (-4.1601095 51.6809768, -4.1601033 51.6810079, -4.1600926 51.6810236, -4.1600573 51.6810499, -4.1600086 51.6810657, -4.1599571 51.681069, -4.1599108 51.6810616, -4.1598634 51.6810401, -4.1598369 51.6810132, -4.159828 51.680975, -4.1598359 51.680952, -4.1598548 51.6809301, -4.1598695 51.6809195, -4.1598991 51.6809057, -4.1599287 51.6808979)",A4214,roundabout,1,
161121849,,primary,20 mph,False,True,113.017,"LINESTRING (-4.1599287 51.6808979, -4.1598962 51.6808018, -4.1598088 51.6805784, -4.1597389 51.680463, -4.1596348 51.6803345, -4.1595423 51.6802499, -4.1594131 51.6801702, -4.1593068 51.6801088, -4.1592118 51.6800683, -4.1591515 51.6800442)",A4214,,2,
343052093,,primary,20 mph,True,False,17.414,"LINESTRING (-4.1599287 51.6808979, -4.1599716 51.6808943, -4.1600215 51.6809007, -4.1600739 51.6809236, -4.1601006 51.6809508, -4.1601095 51.6809768)",A4214,roundabout,1,
176259805,,primary,20 mph,False,True,131.981,"LINESTRING (-4.1560679 51.6836383, -4.1562653 51.6837167, -4.1565236 51.6837966, -4.1568259 51.683868, -4.1571298 51.683898, -4.1574248 51.683898, -4.1577389 51.6838674, -4.1578828 51.6838484)",A484,,2,
678514399,Swansea Castle Roundabout,primary,20 mph,True,False,13.05,"LINESTRING (-4.1560679 51.6836383, -4.1560036 51.6836814, -4.1559225 51.6837116)",A484,roundabout,,
28852932,Wern Road,residential,,False,False,17.408,"LINESTRING (-4.1559395 51.6800851, -4.1561247 51.6799787)",,,,
