osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,est_width,width,bridge,access
28468119,False,2,Windmill Lane,residential,30 mph,True,158.206,"LINESTRING (-3.481124 51.4123423, -3.4812002 51.4121689, -3.481286 51.4119912, -3.4813115 51.4119226, -3.4813655 51.4118186, -3.4813772 51.411779, -3.4813671 51.4117381, -3.4812628 51.4116406, -3.481176 51.4115675, -3.4811315 51.4115035, -3.4811251 51.4114492, -3.4811663 51.4113787, -3.4814044 51.4110196)",,,,
28468123,False,2,Windmill Close,residential,30 mph,True,68.276,"LINESTRING (-3.482101 51.410902, -3.4819693 51.4111006, -3.4819277 51.4111317, -3.4818688 51.4111449, -3.4818077 51.4111457, -3.4815033 51.4110481, -3.4814044 51.4110196)",,,,
640122776,False,2,Windmill Close,residential,30 mph,False,53.064,"LINESTRING (-3.482101 51.410902, -3.4820676 51.4108878, -3.4820435 51.4108678, -3.4820311 51.4108439, -3.4820318 51.4108187, -3.4820455 51.4107951, -3.4820708 51.4107756, -3.4821049 51.4107622, -3.4821441 51.4107565, -3.4821842 51.410759, -3.4822208 51.4107695, -3.4822499 51.4107868, -3.4822684 51.4108091, -3.4822744 51.410834, -3.482267 51.4108587, -3.4822472 51.4108806, -3.4822171 51.4108972, -3.48218 51.4109069, -3.4821398 51.4109085, -3.482101 51.410902)",,,,
640122776,False,2,Windmill Close,residential,30 mph,True,53.06399999999999,"LINESTRING (-3.482101 51.410902, -3.4821398 51.4109085, -3.48218 51.4109069, -3.4822171 51.4108972, -3.4822472 51.4108806, -3.482267 51.4108587, -3.4822744 51.410834, -3.4822684 51.4108091, -3.4822499 51.4107868, -3.4822208 51.4107695, -3.4821842 51.410759, -3.4821441 51.4107565, -3.4821049 51.4107622, -3.4820708 51.4107756, -3.4820455 51.4107951, -3.4820318 51.4108187, -3.4820311 51.4108439, -3.4820435 51.4108678, -3.4820676 51.4108878, -3.482101 51.410902)",,,,
31766390,False,1,West End,unclassified,,False,43.479,"LINESTRING (-3.4912178 51.4091465, -3.4910499 51.4090877, -3.4908225 51.4090431, -3.4907261 51.4090233, -3.4906878 51.4090079, -3.4906541 51.4089858)",2.5,,,
31766390,False,1,West End,unclassified,,True,53.109,"LINESTRING (-3.4912178 51.4091465, -3.4914324 51.4092321, -3.4917101 51.4094013, -3.4917878 51.4094606)",2.5,,,
31766407,False,,,residential,,False,33.423,"LINESTRING (-3.4912178 51.4091465, -3.4912218 51.4090848, -3.4912612 51.4090317, -3.4913899 51.4089882, -3.4914596 51.4089773, -3.4915194 51.4089536)",,,,
29000562,False,,Stag Lane,residential,,True,53.867,"LINESTRING (-3.4851768 51.4085951, -3.4848265 51.4089706, -3.4847782 51.4090105)",2m,,,
31258066,False,,Turkey Street,residential,,False,25.118000000000002,"LINESTRING (-3.4871852 51.4115343, -3.4872828 51.4117022, -3.4873164 51.4117446)",,,,
31258066,False,,Turkey Street,residential,,True,25.118000000000002,"LINESTRING (-3.4873164 51.4117446, -3.4872828 51.4117022, -3.4871852 51.4115343)",,,,
31769432,False,,Old Wick Road,unclassified,,True,8.862,"LINESTRING (-3.4873164 51.4117446, -3.4873673 51.4117227, -3.4874331 51.41172)",,,yes,
31769433,False,,Old Wick Road,unclassified,,False,86.98700000000001,"LINESTRING (-3.4873164 51.4117446, -3.4872875 51.4117883, -3.487246 51.4119362, -3.487215 51.4120535, -3.487195 51.4121474, -3.4871802 51.4122591, -3.4871661 51.4123588, -3.4871265 51.4124002, -3.4870662 51.4124314, -3.4869871 51.412469)",,,,
"[31258072, 31258073, 30600947]",False,"['1', '2']",High Street,tertiary,30 mph,False,145.47,"LINESTRING (-3.4865904 51.4119988, -3.4864898 51.4118124, -3.4864446 51.4117189, -3.4864215 51.4116257, -3.4864111 51.411552, -3.4864151 51.4114692, -3.4864104 51.4113442, -3.4863929 51.4112827, -3.4863561 51.411143, -3.486341 51.4111004, -3.4862484 51.4108453, -3.4862093 51.4107191)",,,,
30600947,False,2,High Street,tertiary,30 mph,True,59.565000000000005,"LINESTRING (-3.4865904 51.4119988, -3.4866724 51.4121306, -3.486747 51.4122522, -3.4868178 51.4123299, -3.4869026 51.4124044, -3.4869871 51.412469)",,,,
31258063,False,2,Great House Meadows,residential,30 mph,False,57.834999999999994,"LINESTRING (-3.4865904 51.4119988, -3.4865315 51.4120118, -3.486297 51.412061, -3.4862287 51.4120648, -3.4861612 51.4120595, -3.4859544 51.4120138, -3.4858987 51.4120062, -3.4858438 51.4120037, -3.4857881 51.4120071)",,,,
31258063,False,2,Great House Meadows,residential,30 mph,False,37.47899999999999,"LINESTRING (-3.4857881 51.4120071, -3.4857398 51.4120192, -3.4856815 51.4120497, -3.4855977 51.4120995, -3.4854046 51.4121928, -3.4853648 51.4122139)",,,,
31258063,False,2,Great House Meadows,residential,30 mph,True,57.835,"LINESTRING (-3.4857881 51.4120071, -3.4858438 51.4120037, -3.4858987 51.4120062, -3.4859544 51.4120138, -3.4861612 51.4120595, -3.4862287 51.4120648, -3.486297 51.412061, -3.4865315 51.4120118, -3.4865904 51.4119988)",,,,
31258847,False,2,Great House Meadows,residential,30 mph,False,19.003,"LINESTRING (-3.4857881 51.4120071, -3.485778 51.4119753, -3.485763 51.4119082, -3.4857739 51.4118378)",,,,
31258064,False,2,Great House Meadows,residential,30 mph,False,12.786,"LINESTRING (-3.4853648 51.4122139, -3.4852367 51.4121312)",,,,
31258064,False,2,Great House Meadows,residential,30 mph,True,9.92,"LINESTRING (-3.4853648 51.4122139, -3.4854454 51.4122876)",,,,
31258063,False,2,Great House Meadows,residential,30 mph,True,37.479,"LINESTRING (-3.4853648 51.4122139, -3.4854046 51.4121928, -3.4855977 51.4120995, -3.4856815 51.4120497, -3.4857398 51.4120192, -3.4857881 51.4120071)",,,,
31258064,False,2,Great House Meadows,residential,30 mph,False,9.92,"LINESTRING (-3.4854454 51.4122876, -3.4853648 51.4122139)",,,,
31258064,False,2,Great House Meadows,residential,30 mph,True,12.786,"LINESTRING (-3.4852367 51.4121312, -3.4853648 51.4122139)",,,,
31258072,False,2,High Street,tertiary,30 mph,False,15.936,"LINESTRING (-3.4862093 51.4107191, -3.4861656 51.4105784)",,,,
31258071,False,2,Court Close,residential,30 mph,False,62.494,"LINESTRING (-3.4862093 51.4107191, -3.4861361 51.4107273, -3.486051 51.4107415, -3.4854992 51.4109055, -3.4854401 51.4109067, -3.4853826 51.4108838)",,,,
"[31258072, 31258073, 30600947]",False,"['1', '2']",High Street,tertiary,30 mph,True,145.47,"LINESTRING (-3.4862093 51.4107191, -3.4862484 51.4108453, -3.486341 51.4111004, -3.4863561 51.411143, -3.4863929 51.4112827, -3.4864104 51.4113442, -3.4864151 51.4114692, -3.4864111 51.411552, -3.4864215 51.4116257, -3.4864446 51.4117189, -3.4864898 51.4118124, -3.4865904 51.4119988)",,,,
31258071,False,2,Court Close,residential,30 mph,True,62.494,"LINESTRING (-3.4853826 51.4108838, -3.4854401 51.4109067, -3.4854992 51.4109055, -3.486051 51.4107415, -3.4861361 51.4107273, -3.4862093 51.4107191)",,,,
"[468906378, 31258125, 31258126]",False,2,Castle Court,residential,30 mph,"[False, True]",57.068,"LINESTRING (-3.4871679 51.4103846, -3.4870524 51.4103334, -3.4869904 51.4102831, -3.4869817 51.4102492, -3.4870048 51.4102146, -3.48704 51.4101957, -3.4871037 51.4101909, -3.487154 51.4102111, -3.487196 51.4102547, -3.4872023 51.4102823, -3.4871679 51.4103846)",,,,
"[468906378, 31258125, 31258126]",False,2,Castle Court,residential,30 mph,"[False, True]",57.068,"LINESTRING (-3.4871679 51.4103846, -3.4872023 51.4102823, -3.487196 51.4102547, -3.487154 51.4102111, -3.4871037 51.4101909, -3.48704 51.4101957, -3.4870048 51.4102146, -3.4869817 51.4102492, -3.4869904 51.4102831, -3.4870524 51.4103334, -3.4871679 51.4103846)",,,,
31258125,False,2,Castle Court,residential,30 mph,True,56.00900000000001,"LINESTRING (-3.4871679 51.4103846, -3.4877844 51.4106047, -3.4878232 51.410629, -3.4878487 51.41065)",,,,
23679079,False,2,Wine Street,residential,30 mph,False,81.66300000000001,"LINESTRING (-3.4868778 51.4088356, -3.4866848 51.4086141, -3.4866035 51.408531, -3.4865434 51.4084427, -3.486498 51.408379, -3.4864507 51.4083339, -3.486342 51.4082144, -3.4863342 51.4081868)",,,,
31258208,False,2,Wesley Street,residential,30 mph,False,128.439,"LINESTRING (-3.4868778 51.4088356, -3.4868914 51.408903, -3.4868898 51.40902, -3.4868721 51.4090398, -3.4868141 51.4090568, -3.4867285 51.409075, -3.4863706 51.4091156, -3.486162 51.4091392, -3.4854133 51.4091333, -3.4853743 51.409128)",,,,
"[23626731, 1167850847]",False,"['1', '2']",Westhill Street,residential,30 mph,True,94.23,"LINESTRING (-3.4868778 51.4088356, -3.4869462 51.408843, -3.4869921 51.4088513, -3.4873223 51.4089589, -3.487469 51.4090001, -3.4876563 51.4090693, -3.4877387 51.4091174, -3.4878041 51.4091887, -3.487844 51.4092395, -3.4879531 51.4093082)",,,,
"[31258139, 1167850846]",False,,River Walk,residential,,True,77.29399999999998,"LINESTRING (-3.4878317 51.4099323, -3.4877461 51.4098292, -3.4877082 51.4097891, -3.4876913 51.4097641, -3.4876841 51.4097356, -3.4876891 51.4096988, -3.4876982 51.4096509, -3.4877375 51.4095449, -3.48779 51.4094395, -3.4878491 51.409372, -3.487902 51.4093207, -3.4879531 51.4093082)",,,,
31258847,False,2,Great House Meadows,residential,30 mph,True,19.003,"LINESTRING (-3.4857739 51.4118378, -3.485763 51.4119082, -3.485778 51.4119753, -3.4857881 51.4120071)",,,,
473050996,False,,Llanmaes Road,tertiary,,False,81.196,"LINESTRING (-3.4787285 51.4114451, -3.4790276 51.4113471, -3.4793079 51.4112605, -3.4797805 51.4111251)",,,,
31258208,False,2,Wesley Street,residential,30 mph,True,128.439,"LINESTRING (-3.4853743 51.409128, -3.4854133 51.4091333, -3.486162 51.4091392, -3.4863706 51.4091156, -3.4867285 51.409075, -3.4868141 51.4090568, -3.4868721 51.4090398, -3.4868898 51.40902, -3.4868914 51.408903, -3.4868778 51.4088356)",,,,
"[31718024, 31542709]",True,1,"['Commercial Street', 'The Strand']",residential,30 mph,False,83.54799999999999,"LINESTRING (-3.4853743 51.409128, -3.4854105 51.408995, -3.4854044 51.4088144, -3.4854048 51.408717, -3.4853877 51.4084964, -3.4853442 51.4084302, -3.4853287 51.4083852)",2.5,,,
31542745,False,,College Gardens,unclassified,,True,62.129,"LINESTRING (-3.4885148 51.4081243, -3.4884341 51.4081646, -3.4878232 51.4083808, -3.4877633 51.4084227)",,,,
31545594,False,,Church Lane,unclassified,,False,98.444,"LINESTRING (-3.4885148 51.4081243, -3.488627 51.4081634, -3.4890687 51.4083687, -3.4891746 51.4084379, -3.489338 51.4087426, -3.4893487 51.4087867)",,,,
31545594,False,,Church Lane,unclassified,,True,21.792,"LINESTRING (-3.4885148 51.4081243, -3.4885321 51.4080916, -3.4885307 51.4080546, -3.4884359 51.407945)",,,,
31542753,False,,Hill Head,unclassified,,False,48.115,"LINESTRING (-3.488373 51.407516, -3.4883691 51.4075594, -3.4884451 51.4079078, -3.4884359 51.407945)",,,,
31542753,False,,Hill Head,unclassified,,True,52.234,"LINESTRING (-3.488373 51.407516, -3.4883592 51.4074742, -3.4882778 51.4073826, -3.4881681 51.4072709, -3.4880298 51.4071001)",,,,
31542756,False,,Hill Head,unclassified,,False,86.078,"LINESTRING (-3.488373 51.407516, -3.4884207 51.4075029, -3.4886425 51.4074421, -3.4891489 51.4071958, -3.4893463 51.4070512)",,,,
31542753,False,,Hill Head,unclassified,,True,48.115,"LINESTRING (-3.4884359 51.407945, -3.4884451 51.4079078, -3.4883691 51.4075594, -3.488373 51.407516)",,,,
31545594,False,,Church Lane,unclassified,,False,21.792,"LINESTRING (-3.4884359 51.407945, -3.4885307 51.4080546, -3.4885321 51.4080916, -3.4885148 51.4081243)",,,,
"[31766690, 31545594, 31544850]",False,1,"['Burial Lane', 'Church Lane']",unclassified,30 mph,True,123.15000000000002,"LINESTRING (-3.4884359 51.407945, -3.488363 51.4078844, -3.4881282 51.4076789, -3.4880425 51.4076217, -3.4879572 51.4075938, -3.4878949 51.4075841, -3.487834 51.4075803, -3.4877744 51.4075892, -3.4876621 51.4076459, -3.4876441 51.4076581, -3.4876385 51.4076769, -3.4876234 51.4077497, -3.4876045 51.4077763, -3.4875737 51.4077937, -3.4874124 51.4078431, -3.4873093 51.4078697, -3.4871752 51.407899)",,,yes,
31542756,False,,Hill Head,unclassified,,True,86.07799999999999,"LINESTRING (-3.4893463 51.4070512, -3.4891489 51.4071958, -3.4886425 51.4074421, -3.4884207 51.4075029, -3.488373 51.407516)",,,,
23679024,False,1,The Square,tertiary,20 mph,True,17.017,"LINESTRING (-3.4860842 51.4081377, -3.4859899 51.4081383, -3.4859189 51.4081437, -3.4858414 51.4081548)",,,,
31544850,False,1,Burial Lane,unclassified,30 mph,False,71.944,"LINESTRING (-3.4860842 51.4081377, -3.4861182 51.4080945, -3.486619 51.4079781, -3.4869019 51.4079308, -3.4870302 51.4079095)",,,,
310381660,False,1,The Square,tertiary,20 mph,False,18.205,"LINESTRING (-3.4860842 51.4081377, -3.486173 51.4081516, -3.4862518 51.408171, -3.4863342 51.4081868)",,,,
"[31766690, 31545594, 31544850]",False,1,"['Burial Lane', 'Church Lane']",unclassified,30 mph,False,123.14999999999999,"LINESTRING (-3.4871752 51.407899, -3.4873093 51.4078697, -3.4874124 51.4078431, -3.4875737 51.4077937, -3.4876045 51.4077763, -3.4876234 51.4077497, -3.4876385 51.4076769, -3.4876441 51.4076581, -3.4876621 51.4076459, -3.4877744 51.4075892, -3.487834 51.4075803, -3.4878949 51.4075841, -3.4879572 51.4075938, -3.4880425 51.4076217, -3.4881282 51.4076789, -3.488363 51.4078844, -3.4884359 51.407945)",,,yes,
31544850,False,1,Burial Lane,unclassified,30 mph,True,10.155,"LINESTRING (-3.4871752 51.407899, -3.4871 51.4079009, -3.4870302 51.4079095)",,,,
31544857,False,1,,unclassified,,True,30.171,"LINESTRING (-3.4871752 51.407899, -3.4871832 51.4079318, -3.4872238 51.4079896, -3.4873002 51.4080749, -3.4873123 51.4080981, -3.4873061 51.4081509)",,,,
31542753,False,,Hill Head,unclassified,,False,52.234,"LINESTRING (-3.4880298 51.4071001, -3.4881681 51.4072709, -3.4882778 51.4073826, -3.4883592 51.4074742, -3.488373 51.407516)",,,,
31766390,False,1,West End,unclassified,,False,36.845,"LINESTRING (-3.4921628 51.409675, -3.4920238 51.4096438, -3.4919679 51.4096256, -3.4919216 51.4095908, -3.4917878 51.4094606)",2.5,,,
31766390,False,1,West End,unclassified,,False,53.109,"LINESTRING (-3.4917878 51.4094606, -3.4917101 51.4094013, -3.4914324 51.4092321, -3.4912178 51.4091465)",2.5,,,
31766390,False,1,West End,unclassified,,True,36.845,"LINESTRING (-3.4917878 51.4094606, -3.4919216 51.4095908, -3.4919679 51.4096256, -3.4920238 51.4096438, -3.4921628 51.409675)",2.5,,,
31766405,False,,West End,residential,,False,61.333,"LINESTRING (-3.4917878 51.4094606, -3.4918452 51.4094662, -3.492066 51.4094639, -3.4921905 51.4094721, -3.4923152 51.409492, -3.4926467 51.4095648)",,,,permissive
31766405,False,,West End,residential,,True,61.333000000000006,"LINESTRING (-3.4926467 51.4095648, -3.4923152 51.409492, -3.4921905 51.4094721, -3.492066 51.4094639, -3.4918452 51.4094662, -3.4917878 51.4094606)",,,,permissive
31766407,False,,,residential,,True,33.423,"LINESTRING (-3.4915194 51.4089536, -3.4914596 51.4089773, -3.4913899 51.4089882, -3.4912612 51.4090317, -3.4912218 51.4090848, -3.4912178 51.4091465)",,,,
4597019,False,1,Colhugh Street,residential,30 mph,False,25.348,"LINESTRING (-3.4853044 51.4076096, -3.4851759 51.4073962)",,,,
4597019,False,1,Colhugh Street,residential,30 mph,True,30.535999999999998,"LINESTRING (-3.4853044 51.4076096, -3.4853465 51.4077203, -3.4853763 51.4078201, -3.4853804 51.4078517, -3.4853783 51.4078793)",,,,
31766488,False,,Colhugh Close,residential,,False,20.643,"LINESTRING (-3.4853044 51.4076096, -3.4852208 51.4076388, -3.4850294 51.4076787)",,,,
31766488,False,,Colhugh Close,residential,,True,20.643,"LINESTRING (-3.4850294 51.4076787, -3.4852208 51.4076388, -3.4853044 51.4076096)",,,,
4597019,False,1,Colhugh Street,residential,30 mph,False,52.833,"LINESTRING (-3.4849023 51.4071059, -3.484873 51.4070396, -3.4848366 51.4069119, -3.4848285 51.4068282, -3.4848318 51.4067118, -3.4848318 51.4066354)",,,,
4597019,False,1,Colhugh Street,residential,30 mph,True,37.451,"LINESTRING (-3.4849023 51.4071059, -3.4850228 51.4072281, -3.4851759 51.4073962)",,,,
31766497,False,1,Spitzkop,residential,30 mph,False,148.57899999999998,"LINESTRING (-3.4849023 51.4071059, -3.4848581 51.4071231, -3.4840117 51.4073951, -3.4839119 51.407436, -3.4838264 51.4074859, -3.4837671 51.4075527, -3.4837409 51.4076347, -3.4837531 51.4077067, -3.483792 51.4077734, -3.4837939 51.407786, -3.4837799 51.4077989, -3.4835115 51.4078559, -3.4834294 51.4078725)",,,,
31544850,False,1,Burial Lane,unclassified,30 mph,False,10.155,"LINESTRING (-3.4870302 51.4079095, -3.4871 51.4079009, -3.4871752 51.407899)",,,,
31544850,False,1,Burial Lane,unclassified,30 mph,True,71.944,"LINESTRING (-3.4870302 51.4079095, -3.4869019 51.4079308, -3.486619 51.4079781, -3.4861182 51.4080945, -3.4860842 51.4081377)",,,,
31767545,False,1,,unclassified,,True,53.448,"LINESTRING (-3.4870302 51.4079095, -3.4869011 51.4078721, -3.4865245 51.4077682, -3.4863314 51.4077072)",,,,
31258178,False,1,,unclassified,30 mph,True,128.372,"LINESTRING (-3.4860253 51.4067185, -3.4860768 51.406719, -3.4862807 51.4067555, -3.486328 51.4067697, -3.4863722 51.4068118, -3.4864081 51.4069181, -3.4864366 51.4069646, -3.4864452 51.4070905, -3.4864362 51.407203, -3.4864033 51.407413, -3.4863633 51.4076501, -3.4863314 51.4077072)",,2,,
"[639151400, 31766511]",False,"['1', '2']",Methodist Lane,residential,30 mph,False,94.01500000000001,"LINESTRING (-3.4860253 51.4067185, -3.4860178 51.4066737, -3.4859868 51.4066095, -3.4859478 51.4065931, -3.4858535 51.4065885, -3.4857143 51.4065915, -3.4855724 51.406607, -3.4853301 51.4066354, -3.4851947 51.4066509, -3.4851057 51.4066509, -3.4850387 51.4066444, -3.4849747 51.4066325, -3.4848318 51.4066354)",,,,
31766511,False,2,Methodist Lane,residential,30 mph,True,97.12599999999999,"LINESTRING (-3.4860253 51.4067185, -3.4860214 51.406756, -3.486008 51.4067915, -3.4859704 51.4068248, -3.4858483 51.4069126, -3.4856302 51.4070531, -3.4854575 51.4071995, -3.4853727 51.4072673, -3.4852235 51.4073766, -3.4851759 51.4073962)",,,,
31258178,False,1,,unclassified,30 mph,False,128.372,"LINESTRING (-3.4863314 51.4077072, -3.4863633 51.4076501, -3.4864033 51.407413, -3.4864362 51.407203, -3.4864452 51.4070905, -3.4864366 51.4069646, -3.4864081 51.4069181, -3.4863722 51.4068118, -3.486328 51.4067697, -3.4862807 51.4067555, -3.4860768 51.406719, -3.4860253 51.4067185)",,2,,
31258178,False,1,,unclassified,30 mph,True,61.634,"LINESTRING (-3.4863314 51.4077072, -3.4862374 51.407799, -3.4861505 51.4078644, -3.4860263 51.4079431, -3.485926 51.4080046, -3.4858759 51.4080508, -3.4858478 51.4081173, -3.4858414 51.4081548)",,2,,
31767545,False,1,,unclassified,,False,53.448,"LINESTRING (-3.4863314 51.4077072, -3.4865245 51.4077682, -3.4869011 51.4078721, -3.4870302 51.4079095)",,,,
4597019,False,1,Colhugh Street,residential,30 mph,False,30.535999999999998,"LINESTRING (-3.4853783 51.4078793, -3.4853804 51.4078517, -3.4853763 51.4078201, -3.4853465 51.4077203, -3.4853044 51.4076096)",,,,
4597019,False,1,Colhugh Street,residential,30 mph,True,44.033,"LINESTRING (-3.4853783 51.4078793, -3.4853657 51.407932, -3.4853657 51.4079817, -3.4853771 51.4080207, -3.4854009 51.408108, -3.4854562 51.4082349, -3.4854655 51.4082677)",,,,
31766467,False,1,,unclassified,30 mph,True,41.978,"LINESTRING (-3.4853783 51.4078793, -3.4854133 51.4078844, -3.4854435 51.4078966, -3.4855276 51.4079816, -3.4855819 51.408044, -3.4857143 51.4081353, -3.4857463 51.4081684)",,,,
31766497,False,1,Spitzkop,residential,30 mph,True,148.579,"LINESTRING (-3.4834294 51.4078725, -3.4835115 51.4078559, -3.4837799 51.4077989, -3.4837939 51.407786, -3.483792 51.4077734, -3.4837531 51.4077067, -3.4837409 51.4076347, -3.4837671 51.4075527, -3.4838264 51.4074859, -3.4839119 51.407436, -3.4840117 51.4073951, -3.4848581 51.4071231, -3.4849023 51.4071059)",,,,
31962705,False,2,Spitzkop,residential,30 mph,False,50.37699999999999,"LINESTRING (-3.4834294 51.4078725, -3.4834264 51.4079027, -3.483404 51.4079295, -3.4833661 51.4079483, -3.4833191 51.4079558, -3.48327 51.4079504, -3.4832289 51.4079326, -3.4832036 51.4079058, -3.4831986 51.4078748, -3.4832149 51.4078453, -3.4832495 51.4078228, -3.483296 51.4078115, -3.4833417 51.4078126, -3.4833831 51.4078247, -3.483414 51.4078457, -3.4834294 51.4078725)",,,,
31962705,False,2,Spitzkop,residential,30 mph,True,50.376999999999995,"LINESTRING (-3.4834294 51.4078725, -3.483414 51.4078457, -3.4833831 51.4078247, -3.4833417 51.4078126, -3.483296 51.4078115, -3.4832495 51.4078228, -3.4832149 51.4078453, -3.4831986 51.4078748, -3.4832036 51.4079058, -3.4832289 51.4079326, -3.48327 51.4079504, -3.4833191 51.4079558, -3.4833661 51.4079483, -3.483404 51.4079295, -3.4834264 51.4079027, -3.4834294 51.4078725)",,,,
45019902,False,,,unclassified,,False,54.125,"LINESTRING (-3.4802983 51.408065, -3.4802923 51.4080065, -3.4804197 51.4075858)",,,,
407830455,False,2,Boverton Road,tertiary,20 mph,False,103.821,"LINESTRING (-3.4802983 51.408065, -3.4803721 51.4080634, -3.4804391 51.4080688, -3.4808861 51.40813, -3.4809659 51.40814, -3.4817623 51.408252)",,,,
407830455,False,2,Boverton Road,tertiary,20 mph,True,10.508,"LINESTRING (-3.4802983 51.408065, -3.4802413 51.4080743, -3.4801535 51.4080926)",,,,
45019902,False,,,unclassified,,True,54.125,"LINESTRING (-3.4804197 51.4075858, -3.4802923 51.4080065, -3.4802983 51.408065)",,,,
23626481,False,2,Illtyd Avenue,residential,30 mph,False,22.834,"LINESTRING (-3.4792565 51.405911, -3.4789322 51.4058757)",,,,
23626481,False,2,Illtyd Avenue,residential,30 mph,True,21.324,"LINESTRING (-3.4792565 51.405911, -3.4795587 51.4059462)",,,,
56019090,False,2,St. David's Avenue,residential,30 mph,False,78.09799999999998,"LINESTRING (-3.4792565 51.405911, -3.4792656 51.4058741, -3.4793575 51.4055608, -3.4794597 51.4052202)",,,,
56019090,False,2,St. David's Avenue,residential,30 mph,False,80.36,"LINESTRING (-3.4794597 51.4052202, -3.4794769 51.4051664, -3.4796666 51.404541, -3.4796759 51.4045102)",,,,
56019090,False,2,St. David's Avenue,residential,30 mph,True,78.098,"LINESTRING (-3.4794597 51.4052202, -3.4793575 51.4055608, -3.4792656 51.4058741, -3.4792565 51.405911)",,,,
56019091,False,2,Stradling Place,residential,30 mph,True,46.928000000000004,"LINESTRING (-3.4794597 51.4052202, -3.4795573 51.4052312, -3.480124 51.4053001)",,,,
56019091,False,2,Stradling Place,residential,30 mph,False,46.928000000000004,"LINESTRING (-3.480124 51.4053001, -3.4795573 51.4052312, -3.4794597 51.4052202)",,,,
31258072,False,2,High Street,tertiary,30 mph,False,58.94099999999999,"LINESTRING (-3.4855555 51.4098007, -3.4854487 51.4096827, -3.4853737 51.4095825, -3.4853328 51.4095001, -3.4853152 51.4094189, -3.485304 51.4093324, -3.4853106 51.4093037)",,,,
31258072,False,2,High Street,tertiary,30 mph,True,96.55799999999999,"LINESTRING (-3.4855555 51.4098007, -3.4857411 51.4100057, -3.4859524 51.4102438, -3.4860698 51.4103984, -3.4861133 51.4104726, -3.4861656 51.4105784)",,,,
62072955,False,2,Ashgrove,residential,30 mph,True,83.78800000000001,"LINESTRING (-3.4855555 51.4098007, -3.4857649 51.4097716, -3.4859894 51.4097463, -3.4867511 51.4096995)",,,,
62072955,False,2,Ashgrove,residential,30 mph,False,83.788,"LINESTRING (-3.4867511 51.4096995, -3.4859894 51.4097463, -3.4857649 51.4097716, -3.4855555 51.4098007)",,,,
4597019,False,1,Colhugh Street,residential,30 mph,False,15.495,"LINESTRING (-3.4853446 51.4051302, -3.4854128 51.4049975)",,,,
4597019,False,1,Colhugh Street,residential,30 mph,True,118.43499999999999,"LINESTRING (-3.4853446 51.4051302, -3.485272 51.4052576, -3.4851934 51.4054043, -3.4851548 51.4054911, -3.4851115 51.4055855, -3.4850713 51.4056838, -3.4850267 51.4058813, -3.484992 51.405998, -3.4849452 51.4061628)",,,,
126879714,False,,Flanders Meadow,residential,,True,19.558,"LINESTRING (-3.4859022 51.4041009, -3.4861824 51.4040813)",,,,
4597019,False,1,Colhugh Street,residential,30 mph,True,105.79499999999999,"LINESTRING (-3.4859022 51.4041009, -3.4858177 51.4043577, -3.4857474 51.4045065, -3.4856351 51.4047035, -3.4855755 51.4047849, -3.4854814 51.4049057, -3.4854128 51.4049975)",,,,
126879720,False,1,Eurgan Close,residential,30 mph,True,78.341,"LINESTRING (-3.4838499 51.4040572, -3.4839749 51.4041343, -3.4844839 51.4042202, -3.4845664 51.4042415, -3.4846491 51.404274, -3.4847769 51.4043532, -3.4848207 51.404378)",,,,
126879714,False,,Flanders Meadow,residential,,False,19.558,"LINESTRING (-3.4861824 51.4040813, -3.4859022 51.4041009)",,,,
126879711,False,2,Flanders Meadow,residential,30 mph,False,24.977,"LINESTRING (-3.4861824 51.4040813, -3.486181 51.4040115, -3.4862048 51.4038574)",,,,
126879711,False,2,Flanders Meadow,residential,30 mph,True,17.111,"LINESTRING (-3.4861824 51.4040813, -3.4861992 51.4041649, -3.4862503 51.4042268)",,,,
126879713,False,2,Tresilian Close,residential,30 mph,False,55.724,"LINESTRING (-3.4848207 51.404378, -3.4847525 51.4044234, -3.4846942 51.4044989, -3.4845623 51.4047924, -3.4845421 51.4048411)",,,,
126879720,False,1,Eurgan Close,residential,30 mph,False,78.341,"LINESTRING (-3.4848207 51.404378, -3.4847769 51.4043532, -3.4846491 51.404274, -3.4845664 51.4042415, -3.4844839 51.4042202, -3.4839749 51.4041343, -3.4838499 51.4040572)",,,,
126879711,False,2,Flanders Meadow,residential,30 mph,True,24.977,"LINESTRING (-3.4862048 51.4038574, -3.486181 51.4040115, -3.4861824 51.4040813)",,,,
126879711,False,2,Flanders Meadow,residential,30 mph,False,17.111,"LINESTRING (-3.4862503 51.4042268, -3.4861992 51.4041649, -3.4861824 51.4040813)",,,,
249552529,False,1,Le Pouliguen Close,residential,30 mph,False,80.251,"LINESTRING (-3.47934 51.4083862, -3.4794319 51.4083043, -3.4794963 51.408298, -3.4800032 51.408505, -3.4800495 51.4085113, -3.4800978 51.4085122, -3.4802547 51.4084926, -3.4803233 51.408484)",,,,
4597016,False,,Le Pouliguen Way,residential,,False,45.104,"LINESTRING (-3.4803233 51.408484, -3.4802037 51.4082286, -3.4801791 51.408164, -3.4801535 51.4080926)",,,,
