osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,junction,width,tunnel,access,bridge
"[8049313, 243483281]","['Northgate Street', 'The Oxebode']","['residential', 'unclassified']",,False,True,173.91899999999998,,,"LINESTRING (-2.2436614 51.8653231, -2.2449152 51.8660144, -2.2445452 51.8662883, -2.2443739 51.8664207)",,,,,
287907325,The Oxebode,residential,,False,True,12.425,,,"LINESTRING (-2.2435264 51.8652487, -2.2436614 51.8653231)",,,,,
32800280,Southgate Street,primary,20 mph,False,True,71.689,,A4301,"LINESTRING (-2.2504769 51.8611656, -2.2501332 51.8616382, -2.2500502 51.861754)",,,,,
4231687,,residential,,False,False,63.726,,,"LINESTRING (-2.2500502 51.861754, -2.2508855 51.8620037)",,,,,
32800280,Southgate Street,primary,20 mph,False,False,71.689,,A4301,"LINESTRING (-2.2500502 51.861754, -2.2501332 51.8616382, -2.2504769 51.8611656)",,,,,
32800280,Southgate Street,primary,20 mph,False,True,164.78599999999997,,A4301,"LINESTRING (-2.2500502 51.861754, -2.2494997 51.8624105, -2.249347 51.862586, -2.2492523 51.8626948, -2.2491698 51.8627897, -2.2489909 51.8629415, -2.2488856 51.8630476)",,,,,
4231687,,residential,,False,True,63.726,,,"LINESTRING (-2.2508855 51.8620037, -2.2500502 51.861754)",,,,,
8353423,,unclassified,,True,False,43.087999999999994,,,"LINESTRING (-2.2440362 51.8690305, -2.2438518 51.8690163, -2.2435931 51.8689467, -2.2435398 51.8689463, -2.2434916 51.8689536, -2.2434373 51.8689635)",,,,,
"[372049577, 4238647]",Gouda Way,primary,30 mph,False,True,234.67900000000003,,A430,"LINESTRING (-2.2440362 51.8690305, -2.2444826 51.8691857, -2.2450559 51.8693556, -2.2460909 51.8696455, -2.2463399 51.8696698, -2.2466072 51.8696662, -2.2470503 51.8695788, -2.2471988 51.8695838)",,,,,
372049627,Gouda Way,primary,30 mph,False,False,46.573,,A430,"LINESTRING (-2.2440362 51.8690305, -2.243667 51.8688217, -2.2435429 51.8687432)",,,,,
27088964,Park Street,unclassified,,True,False,69.294,,,"LINESTRING (-2.2434373 51.8689635, -2.2431143 51.8695539)",,,,,
244172439,Longsmith Street,residential,,False,False,59.054,2,,"LINESTRING (-2.2474164 51.8647532, -2.2475481 51.8648063, -2.2480828 51.8650879)",,,,,
"[4229901, 1086371317]",Clarence Street,unclassified,,True,False,83.393,2,,"LINESTRING (-2.2432279 51.863935, -2.2432207 51.8639549, -2.2432094 51.8639724, -2.2431911 51.8639902, -2.242618 51.8643935, -2.2424562 51.8645095)",,,,,
"[1088651652, 180554477, 4229902]","['New Inn Lane', 'Station Road']",unclassified,,False,False,93.55899999999998,2,,"LINESTRING (-2.2415336 51.8651946, -2.2415564 51.8652075, -2.2416629 51.8652829, -2.241797 51.865388, -2.2418963 51.8653533, -2.2419794 51.8653036, -2.2422232 51.865128, -2.2422552 51.8650912, -2.2422613 51.8650545, -2.2422476 51.864998, -2.242243 51.8649607, -2.2422711 51.8649224)",,,,,
"[8352946, 8353533]",Station Road,unclassified,,False,False,79.277,2,,"LINESTRING (-2.2415336 51.8651946, -2.2412828 51.8650377, -2.241175 51.8649615, -2.2407325 51.8646814)",,,,,
4238646,Eastgate Street,primary,30 mph,False,False,12.63,,,"LINESTRING (-2.2389188 51.8616984, -2.2387794 51.8616243)",,,,,
9557734,Eastgate Street,unclassified,,False,False,165.802,,,"LINESTRING (-2.2389188 51.8616984, -2.2407592 51.8626636)",,,,,
4233532,Cromwell Street,residential,,False,False,22.084,,,"LINESTRING (-2.2430398 51.8622036, -2.2428675 51.8623713)",,,,,
4233532,Cromwell Street,residential,,False,True,29.156,,,"LINESTRING (-2.2430398 51.8622036, -2.2432466 51.8619746)",,,,,
8135964,Cromwell Street,residential,,False,False,31.238,,,"LINESTRING (-2.2430398 51.8622036, -2.2434342 51.8623436)",,,,,
4233532,Cromwell Street,residential,,False,True,22.084,,,"LINESTRING (-2.2428675 51.8623713, -2.2430398 51.8622036)",,,,,
4233532,Cromwell Street,residential,,False,False,29.156,,,"LINESTRING (-2.2432466 51.8619746, -2.2430398 51.8622036)",,,,,
8135965,Cromwell Street,residential,,False,False,62.843,,,"LINESTRING (-2.2432466 51.8619746, -2.2424415 51.8617059)",,,,,
4233532,Cromwell Street,residential,,False,True,134.683,,,"LINESTRING (-2.2432466 51.8619746, -2.2434059 51.8617908, -2.2441252 51.8608918)",,,,,
4233533,Wellington Street,residential,,False,False,18.513,,,"LINESTRING (-2.2424415 51.8617059, -2.2423245 51.8618559)",,,,,
8135965,Cromwell Street,residential,,False,True,62.843,,,"LINESTRING (-2.2424415 51.8617059, -2.2432466 51.8619746)",,,,,
8135964,Cromwell Street,residential,,False,True,31.238,,,"LINESTRING (-2.2434342 51.8623436, -2.2430398 51.8622036)",,,,,
4233533,Wellington Street,residential,,False,True,18.513,,,"LINESTRING (-2.2423245 51.8618559, -2.2424415 51.8617059)",,,,,
4233538,Arthur Street,residential,,False,False,79.668,,,"LINESTRING (-2.2423245 51.8618559, -2.2413 51.8615197)",,,,,
4233533,Wellington Street,residential,,False,False,68.66,,,"LINESTRING (-2.2423245 51.8618559, -2.2421344 51.8620502, -2.2417818 51.8623743)",,,,,
4233533,Wellington Street,residential,,False,False,69.963,,,"LINESTRING (-2.2417818 51.8623743, -2.2414267 51.8626941, -2.2412111 51.8628955)",,,,,
4233533,Wellington Street,residential,,False,True,68.66,,,"LINESTRING (-2.2417818 51.8623743, -2.2421344 51.8620502, -2.2423245 51.8618559)",,,,,
4233534,Hampden Way,residential,,False,False,93.411,,,"LINESTRING (-2.2417818 51.8623743, -2.2425217 51.8626881, -2.242625 51.8627338, -2.2428987 51.8628538)",,,,,
4233534,Hampden Way,residential,,False,True,13.877,,,"LINESTRING (-2.2430506 51.8630791, -2.243164 51.8629758)",,,,,
9557734,Eastgate Street,unclassified,,False,True,40.347,,,"LINESTRING (-2.2412111 51.8628955, -2.2407592 51.8626636)",,,,,
4233533,Wellington Street,residential,,False,True,69.963,,,"LINESTRING (-2.2412111 51.8628955, -2.2414267 51.8626941, -2.2417818 51.8623743)",,,,,
"[1084146427, 9557734]",Eastgate Street,unclassified,,False,False,102.184,,,"LINESTRING (-2.2412111 51.8628955, -2.2414905 51.8630374, -2.2421881 51.8633994, -2.2423544 51.8634837)",,,,,
3495845,Park Road,unclassified,,False,True,58.741,2,,"LINESTRING (-2.2441252 51.8608918, -2.244725 51.8609438, -2.2449722 51.8609656)",,,,,
4233532,Cromwell Street,residential,,False,False,134.683,,,"LINESTRING (-2.2441252 51.8608918, -2.2434059 51.8617908, -2.2432466 51.8619746)",,,,,
4233538,Arthur Street,residential,,False,True,79.668,,,"LINESTRING (-2.2413 51.8615197, -2.2423245 51.8618559)",,,,,
4233538,Arthur Street,residential,,False,False,68.467,,,"LINESTRING (-2.2413 51.8615197, -2.2408433 51.8614049, -2.2403886 51.8612707)",,,,,
4233534,Hampden Way,residential,,False,False,13.877,,,"LINESTRING (-2.243164 51.8629758, -2.2430506 51.8630791)",,,,,
4233534,Hampden Way,residential,,False,True,22.714,,,"LINESTRING (-2.243164 51.8629758, -2.2428987 51.8628538)",,,,,
8135967,Hampden Way,residential,,False,False,51.373000000000005,,,"LINESTRING (-2.243164 51.8629758, -2.2435359 51.8631689, -2.2435777 51.8632337, -2.2435002 51.8633125)",,,,,
4233538,Arthur Street,residential,,False,False,46.065999999999995,,,"LINESTRING (-2.2403886 51.8612707, -2.2403533 51.8612606, -2.2397793 51.8610974)",,,,,
4233538,Arthur Street,residential,,False,True,68.467,,,"LINESTRING (-2.2403886 51.8612707, -2.2408433 51.8614049, -2.2413 51.8615197)",,,,,
"[8135968, 4233539]",Kings Barton Street,residential,,False,"[False, True]",200.41899999999998,,,"LINESTRING (-2.2403886 51.8612707, -2.2402274 51.8615332, -2.2402401 51.861567, -2.2412874 51.8621825, -2.2412939 51.8622347, -2.2410084 51.8624825, -2.2407592 51.8626636)",,,,,
4233538,Arthur Street,residential,,False,True,46.065999999999995,,,"LINESTRING (-2.2397793 51.8610974, -2.2403533 51.8612606, -2.2403886 51.8612707)",,,,,
344255959,Trier Way,primary,30 mph,True,False,89.219,2,A430,"LINESTRING (-2.2397793 51.8610974, -2.2393227 51.8614071, -2.239136 51.8615387, -2.2389188 51.8616984)",,,,,
8049311,Station Road,unclassified,,False,False,56.817,,,"LINESTRING (-2.2406143 51.8646113, -2.2400801 51.8642791, -2.2400619 51.8642378)",,,,,
625248175,Station Road,unclassified,,False,True,11.253,,,"LINESTRING (-2.2406143 51.8646113, -2.2406889 51.8646554, -2.2407325 51.8646814)",,,,,
273461533,Pitt Street,residential,,False,True,9.427,,,"LINESTRING (-2.2440986 51.8674007, -2.2442349 51.8674109)",,,,,
4238664,Park Street,residential,,False,False,25.631,,,"LINESTRING (-2.2440986 51.8674007, -2.2441058 51.8674353, -2.2440897 51.8674781, -2.2440986 51.8675663, -2.244043 51.8676195)",,,,,
4238664,Park Street,residential,,False,False,91.388,,,"LINESTRING (-2.244043 51.8676195, -2.2439324 51.8678935, -2.243648 51.8684036)",,,,,
4238664,Park Street,residential,,False,True,25.631,,,"LINESTRING (-2.244043 51.8676195, -2.2440986 51.8675663, -2.2440897 51.8674781, -2.2441058 51.8674353, -2.2440986 51.8674007)",,,,,
247898796,,residential,,False,True,50.171,,,"LINESTRING (-2.244043 51.8676195, -2.2439249 51.8675879, -2.2435534 51.867522, -2.2435034 51.8675318, -2.2434418 51.867625)",,,,,
"[31003680, 205144584, 205144583]",,residential,,False,False,92.335,,,"LINESTRING (-2.2479465 51.8679568, -2.2478532 51.8679985, -2.2478179 51.868036, -2.2477636 51.8680866, -2.2477194 51.8681139, -2.2475776 51.8681589, -2.2470699 51.8682698, -2.2470196 51.8682705, -2.2467781 51.8682299)",,,yes,,
"[205144585, 205144579, 233903879]",Cathedral Close,residential,,False,False,37.080999999999996,,,"LINESTRING (-2.2479465 51.8679568, -2.2479721 51.8679963, -2.2481409 51.8680815, -2.248262 51.8681405, -2.2482913 51.8681529, -2.2483497 51.8681681)",,,yes,,
"[164767088, 4235378, 233903879]",Cathedral Close,residential,,False,"[False, True]",169.82999999999998,,,"LINESTRING (-2.2479465 51.8679568, -2.2479547 51.8679376, -2.2479966 51.8678895, -2.2482749 51.8676149, -2.2482836 51.8675882, -2.2482796 51.8675525, -2.24826 51.8675226, -2.247728 51.8672832, -2.2477018 51.867275, -2.247529 51.8672063, -2.2473408 51.8671498, -2.2471487 51.8671492, -2.2467847 51.8670831)",,,,,
4235371,Saint Mary's Square,residential,,False,False,119.46199999999999,,,"LINESTRING (-2.2483497 51.8681681, -2.2487715 51.8675355, -2.2488115 51.8674894, -2.2488605 51.8674671, -2.2489017 51.8674632, -2.2489495 51.8674669, -2.2489936 51.8674733, -2.2493116 51.8675654)",,,,,
4235371,Saint Mary's Square,residential,,False,True,99.595,,,"LINESTRING (-2.2483497 51.8681681, -2.2483137 51.868224, -2.2482982 51.8682564, -2.2483007 51.8682843, -2.248316 51.868307, -2.2483714 51.8683442, -2.2487775 51.8685528, -2.2489491 51.8688128, -2.2489911 51.8689008)",,,,,
"[205144585, 205144579, 233903879]",Cathedral Close,residential,,False,True,37.081,,,"LINESTRING (-2.2483497 51.8681681, -2.2482913 51.8681529, -2.248262 51.8681405, -2.2481409 51.8680815, -2.2479721 51.8679963, -2.2479465 51.8679568)",,,yes,,
4236505,Bull Lane,residential,,False,False,40.632,,,"LINESTRING (-2.2480828 51.8650879, -2.2478342 51.8653495, -2.2477718 51.8653982)",,6,,,
244172439,Longsmith Street,residential,,False,False,26.625,2,,"LINESTRING (-2.2480828 51.8650879, -2.2483314 51.8652171, -2.2483942 51.8652183)",,,,,
244172439,Longsmith Street,residential,,False,True,59.054,2,,"LINESTRING (-2.2480828 51.8650879, -2.2475481 51.8648063, -2.2474164 51.8647532)",,,,,
"[4236505, 1151231972]",Bull Lane,residential,,False,True,61.824,,,"LINESTRING (-2.2474715 51.86592, -2.2474971 51.8658925, -2.2475903 51.865771, -2.2476557 51.8656125, -2.2476795 51.865563, -2.2477287 51.865461, -2.2477718 51.8653982)",,6,,destination,
"[4236505, 1151231972]",Bull Lane,residential,,False,False,61.824,,,"LINESTRING (-2.2477718 51.8653982, -2.2477287 51.865461, -2.2476795 51.865563, -2.2476557 51.8656125, -2.2475903 51.865771, -2.2474971 51.8658925, -2.2474715 51.86592)",,6,,destination,
4236505,Bull Lane,residential,,False,True,40.632,,,"LINESTRING (-2.2477718 51.8653982, -2.2478342 51.8653495, -2.2480828 51.8650879)",,6,,,
4236529,Cross Keys Lane,residential,,False,False,60.512,,,"LINESTRING (-2.2477718 51.8653982, -2.2476995 51.8653769, -2.2474216 51.8652595, -2.2471557 51.8651323, -2.2470593 51.8650802)",,,,,
4229901,Clarence Street,unclassified,,True,False,99.262,2,,"LINESTRING (-2.2424562 51.8645095, -2.2423612 51.8645773, -2.2416817 51.8650646, -2.2416134 51.8651402, -2.2415336 51.8651946)",,,,,
4236513,Russell Street,residential,,False,False,86.423,,,"LINESTRING (-2.2424562 51.8645095, -2.2422447 51.864409, -2.2419964 51.8643004, -2.2414652 51.8641099, -2.241405 51.8640842)",,,,,
8049311,Station Road,unclassified,,False,False,44.236,,,"LINESTRING (-2.2395622 51.8639936, -2.2390105 51.8637882)",,,,,
8049311,Station Road,unclassified,,False,True,44.092999999999996,,,"LINESTRING (-2.2395622 51.8639936, -2.2399616 51.864212, -2.2400619 51.8642378)",,,,,
4236513,Russell Street,residential,,False,True,45.102,,,"LINESTRING (-2.2402426 51.8634751, -2.2407447 51.8637366)",,,,,
4236510,Saint Kilda Parade,residential,,True,False,74.209,,,"LINESTRING (-2.2402426 51.8634751, -2.2398773 51.8637535, -2.2395622 51.8639936)",,,,,
"[4236513, 26804211]","['Nettleton Road', 'Russell Street']",residential,,False,False,128.724,,,"LINESTRING (-2.2402426 51.8634751, -2.2398768 51.8632729, -2.2398467 51.8632353, -2.2398732 51.8631879, -2.2400076 51.8631349, -2.2401608 51.8630584, -2.2404623 51.8628887, -2.2407592 51.8626636)",,,,,
"[1084146427, 9557734]",Eastgate Street,unclassified,,False,True,102.184,,,"LINESTRING (-2.2423544 51.8634837, -2.2421881 51.8633994, -2.2414905 51.8630374, -2.2412111 51.8628955)",,,,,
29416137,Bruton Way,primary,30 mph,True,False,7.66,,A430,"LINESTRING (-2.2396871 51.8653682, -2.2396002 51.865325)",,,,,
1148207221,Saint Catherine Street,unclassified,20 mph,False,False,23.13,,,"LINESTRING (-2.2429058 51.8694929, -2.2425713 51.8694682)",,,,,
1148207221,Saint Catherine Street,unclassified,20 mph,False,True,15.841,,,"LINESTRING (-2.2429058 51.8694929, -2.2431143 51.8695539)",,,,,
4238663,Hare Lane,unclassified,,False,False,76.053,,,"LINESTRING (-2.2429058 51.8694929, -2.2429465 51.8694101, -2.2430102 51.8692715, -2.2431832 51.8688951, -2.2432191 51.8688371)",,,,,
4238663,Hare Lane,unclassified,,False,True,9.332,,,"LINESTRING (-2.2432676 51.8687587, -2.2432191 51.8688371)",,,,,
8135711,London Road,secondary,,False,False,23.061,2,B4063,"LINESTRING (-2.2389161 51.8674762, -2.2392361 51.8674132)",,,,,
167624527,London Road,secondary,30 mph,False,True,12.392,2,B4063,"LINESTRING (-2.2389161 51.8674762, -2.2387479 51.8675166)",,,,,
4273201,Alvin Street,residential,,False,False,62.09,,,"LINESTRING (-2.2416372 51.8693281, -2.2408386 51.8690661)",,,,,
4273201,Alvin Street,residential,,False,True,34.073,,,"LINESTRING (-2.2416372 51.8693281, -2.2421283 51.8693722)",,,,,
4273201,Alvin Street,residential,,False,True,62.09,,,"LINESTRING (-2.2408386 51.8690661, -2.2416372 51.8693281)",,,,,
"[4273201, 1034636634]",Alvin Street,residential,,False,False,226.54299999999998,,,"LINESTRING (-2.2408386 51.8690661, -2.2402121 51.8687565, -2.2400766 51.8686618, -2.2397493 51.8684438, -2.2392869 51.8680885, -2.2388824 51.8676874, -2.2387479 51.8675166)",,,,,
4273202,Clarence Row,residential,,False,False,101.798,,,"LINESTRING (-2.2408386 51.8690661, -2.241178 51.8687625, -2.2405027 51.8684091)",,,,,
167624527,London Road,secondary,30 mph,False,False,12.392,2,B4063,"LINESTRING (-2.2387479 51.8675166, -2.2389161 51.8674762)",,,,,
"[4273201, 1034636634]",Alvin Street,residential,,False,True,226.54299999999998,,,"LINESTRING (-2.2387479 51.8675166, -2.2388824 51.8676874, -2.2392869 51.8680885, -2.2397493 51.8684438, -2.2400766 51.8686618, -2.2402121 51.8687565, -2.2408386 51.8690661)",,,,,
4273202,Clarence Row,residential,,False,True,101.798,,,"LINESTRING (-2.2405027 51.8684091, -2.241178 51.8687625, -2.2408386 51.8690661)",,,,,
4273201,Alvin Street,residential,,False,False,34.073,,,"LINESTRING (-2.2421283 51.8693722, -2.2416372 51.8693281)",,,,,
372049350,Worcester Street,primary,30 mph,False,True,0.818,,A430,"LINESTRING (-2.2421283 51.8693722, -2.2421298 51.8693649)",,,,,
"[23118273, 23118275]",,residential,,False,False,118.314,,,"LINESTRING (-2.2517693 51.8628377, -2.2515974 51.8630494, -2.2515882 51.8630627, -2.2514512 51.8632073, -2.2513616 51.8633188, -2.2512511 51.8634582, -2.2509863 51.8637851)",,,,,movable
"[23118273, 23118275]",,residential,,False,True,118.31400000000001,,,"LINESTRING (-2.2509863 51.8637851, -2.2512511 51.8634582, -2.2513616 51.8633188, -2.2514512 51.8632073, -2.2515882 51.8630627, -2.2515974 51.8630494, -2.2517693 51.8628377)",,,,,movable
"[23324296, 23324297]",,residential,,False,False,66.756,,,"LINESTRING (-2.2509863 51.8637851, -2.250941 51.8638684, -2.2509168 51.8639141, -2.2508069 51.8641214, -2.2506264 51.864341)",,,,,
"[164767128, 299115778]",,residential,,False,False,104.33999999999999,,,"LINESTRING (-2.2509863 51.8637851, -2.2513384 51.8639082, -2.2514477 51.8639987, -2.2514732 51.8640719, -2.2514661 51.8641465, -2.2513856 51.8642488, -2.2513766 51.8643012, -2.2513111 51.864396, -2.2512505 51.8644778, -2.2512122 51.86454)",,,,,
"[164767088, 4235378, 233903879]",Cathedral Close,residential,,False,"[False, True]",169.83,,,"LINESTRING (-2.2467847 51.8670831, -2.2471487 51.8671492, -2.2473408 51.8671498, -2.247529 51.8672063, -2.2477018 51.867275, -2.247728 51.8672832, -2.24826 51.8675226, -2.2482796 51.8675525, -2.2482836 51.8675882, -2.2482749 51.8676149, -2.2479966 51.8678895, -2.2479547 51.8679376, -2.2479465 51.8679568)",,,,,
"[23324296, 23324297]",,residential,,False,True,66.756,,,"LINESTRING (-2.2506264 51.864341, -2.2508069 51.8641214, -2.2509168 51.8639141, -2.250941 51.8638684, -2.2509863 51.8637851)",,,,,
"[547431091, 23320803]",Commercial Road,primary,"['20 mph', '30 mph']",False,False,74.11900000000001,2,A4301,"LINESTRING (-2.2506264 51.864341, -2.250473 51.8642629, -2.2502704 51.8641598, -2.2501296 51.8640908, -2.249945 51.8640003, -2.249791 51.863919)",,,,,
"[23320802, 547431091]",Commercial Road,primary,30 mph,False,True,46.305,2,A4301,"LINESTRING (-2.2506264 51.864341, -2.2509825 51.8644917, -2.2512122 51.86454)",,,,,
"[205144584, 31003680, 205144583]",,residential,,False,True,92.335,,,"LINESTRING (-2.2467781 51.8682299, -2.2470196 51.8682705, -2.2470699 51.8682698, -2.2475776 51.8681589, -2.2477194 51.8681139, -2.2477636 51.8680866, -2.2478179 51.868036, -2.2478532 51.8679985, -2.2479465 51.8679568)",,,yes,,
"[59287632, 8135627, 4221980]","['Commercial Road', 'Kimbrose Way']",primary,20 mph,False,"[False, True]",120.91,,A4301,"LINESTRING (-2.2488856 51.8630476, -2.2488717 51.8631139, -2.2488773 51.8631955, -2.2489048 51.8632911, -2.2490203 51.8634129, -2.249192 51.8635775, -2.2492947 51.8636562, -2.249791 51.863919)",,,,,
"[4238636, 4238637]","['Chillingworth Mews', 'Parliament Street']",residential,20 mph,False,"[False, True]",166.795,,,"LINESTRING (-2.2488856 51.8630476, -2.248698 51.863042, -2.2485842 51.8630196, -2.2484922 51.8629791, -2.2477828 51.8625987, -2.2472687 51.8623363, -2.2474645 51.8621193)",,,,,
32800280,Southgate Street,primary,20 mph,False,False,164.786,,A4301,"LINESTRING (-2.2488856 51.8630476, -2.2489909 51.8629415, -2.2491698 51.8627897, -2.2492523 51.8626948, -2.249347 51.862586, -2.2494997 51.8624105, -2.2500502 51.861754)",,,,,
4218592,Mount Street,residential,,False,False,31.997,,,"LINESTRING (-2.2500301 51.8690407, -2.2499714 51.868968, -2.2499297 51.8689314, -2.2498182 51.8688666, -2.2497294 51.8688277)",,,,,
4218592,Mount Street,residential,,False,True,56.067,,,"LINESTRING (-2.2500301 51.8690407, -2.2501912 51.8692405, -2.2503636 51.8694736, -2.2503811 51.8694959)",,,,,
106928001,Archdeacon Court,residential,,False,True,40.093,,,"LINESTRING (-2.2500301 51.8690407, -2.2502004 51.8689859, -2.2503184 51.8689022, -2.2503908 51.8689379, -2.2504512 51.8690016)",,,,,
106928001,Archdeacon Court,residential,,False,False,40.093,,,"LINESTRING (-2.2504512 51.8690016, -2.2503908 51.8689379, -2.2503184 51.8689022, -2.2502004 51.8689859, -2.2500301 51.8690407)",,,,,
"[281925897, 4221974]",Spread Eagle Road,unclassified,,False,True,198.607,,,"LINESTRING (-2.2433566 51.8663264, -2.2429792 51.8661447, -2.2428059 51.8661923, -2.2426197 51.8661906, -2.2424659 51.866287, -2.2422494 51.8662606, -2.2420852 51.8661745, -2.2420324 51.8662194, -2.2419635 51.866278, -2.2418251 51.8663737, -2.2417863 51.8664495, -2.2418188 51.8665364, -2.2418283 51.8665619, -2.2418458 51.8666088, -2.2418851 51.866714, -2.2419112 51.8667837, -2.2419791 51.8669538)",,,,,
273461533,Pitt Street,residential,,False,False,9.427,,,"LINESTRING (-2.2442349 51.8674109, -2.2440986 51.8674007)",,,,,
"[247897779, 4238660]",Worcester Street,"['unclassified', 'residential']",,False,False,126.239,,,"LINESTRING (-2.2428917 51.8673309, -2.2428659 51.8674738, -2.2428291 51.8676108, -2.2426859 51.8679368, -2.2425663 51.8682093, -2.2425444 51.8682521, -2.2424527 51.868431)",,,,,
4238660,Worcester Street,unclassified,,False,True,57.153999999999996,,,"LINESTRING (-2.2428917 51.8673309, -2.2428662 51.8671927, -2.2427887 51.866949, -2.2427367 51.8668266)",,,,,
130044429,,residential,,False,True,42.089999999999996,,,"LINESTRING (-2.2428917 51.8673309, -2.2427009 51.867333, -2.2422919 51.8673976)",,,,,
130044429,,residential,,False,False,42.089999999999996,,,"LINESTRING (-2.2422919 51.8673976, -2.2427009 51.867333, -2.2428917 51.8673309)",,,,,
120142338,Northgate Street,unclassified,,False,False,11.923,,,"LINESTRING (-2.2427367 51.8668266, -2.2428753 51.866762)",,,,,
4238660,Worcester Street,unclassified,,False,False,57.153999999999996,,,"LINESTRING (-2.2427367 51.8668266, -2.2427887 51.866949, -2.2428662 51.8671927, -2.2428917 51.8673309)",,,,,
281925887,Northgate Street,unclassified,,False,True,53.918,,,"LINESTRING (-2.2427367 51.8668266, -2.2421315 51.8669323, -2.2419791 51.8669538)",,,,,
"[1088651652, 180554477, 4229902]","['New Inn Lane', 'Station Road']",unclassified,,False,True,93.55900000000001,2,,"LINESTRING (-2.2422711 51.8649224, -2.242243 51.8649607, -2.2422476 51.864998, -2.2422613 51.8650545, -2.2422552 51.8650912, -2.2422232 51.865128, -2.2419794 51.8653036, -2.2418963 51.8653533, -2.241797 51.865388, -2.2416629 51.8652829, -2.2415564 51.8652075, -2.2415336 51.8651946)",,,,,
4236529,Cross Keys Lane,residential,,False,True,60.512,,,"LINESTRING (-2.2470593 51.8650802, -2.2471557 51.8651323, -2.2474216 51.8652595, -2.2476995 51.8653769, -2.2477718 51.8653982)",,,,,
332253321,,residential,,True,False,28.625999999999998,,,"LINESTRING (-2.2500412 51.8661611, -2.2501271 51.8662376, -2.2501813 51.8663035, -2.2502251 51.8663898)",,,,,
"[190433262, 1147449343]",Bearland,residential,,False,True,67.02600000000001,2,,"LINESTRING (-2.2500412 51.8661611, -2.2498376 51.8660478, -2.2496686 51.8659537, -2.2493275 51.86575)",,,,,
372049350,Worcester Street,primary,30 mph,False,False,0.818,,A430,"LINESTRING (-2.2421298 51.8693649, -2.2421283 51.8693722)",,,,,
40760881,Worcester Street,primary,30 mph,False,True,106.386,,A430,"LINESTRING (-2.2421298 51.8693649, -2.2421973 51.8690443, -2.2422309 51.8689393, -2.2423779 51.8686023, -2.242394 51.8685655, -2.2424527 51.868431)",,,,,
191569985,Saint Catherine Street,unclassified,20 mph,True,False,33.411,,,"LINESTRING (-2.2421298 51.8693649, -2.2423885 51.8693884, -2.2425188 51.8694368, -2.2425713 51.8694682)",,,,,
4238663,Hare Lane,unclassified,,False,False,9.332,,,"LINESTRING (-2.2432191 51.8688371, -2.2432676 51.8687587)",,,,,
205144911,Hare Lane,unclassified,,False,False,7.57,,,"LINESTRING (-2.2432191 51.8688371, -2.2433219 51.8688617)",,,,,
4238663,Hare Lane,unclassified,,False,True,76.053,,,"LINESTRING (-2.2432191 51.8688371, -2.2431832 51.8688951, -2.2430102 51.8692715, -2.2429465 51.8694101, -2.2429058 51.8694929)",,,,,
205144911,Hare Lane,unclassified,,False,True,7.57,,,"LINESTRING (-2.2433219 51.8688617, -2.2432191 51.8688371)",,,,,
4221964,Archdeacon Street,residential,,False,False,94.85,2,,"LINESTRING (-2.2505461 51.8675939, -2.2504293 51.8677554, -2.2504169 51.8677718, -2.2502971 51.8679298, -2.2499652 51.8683678)",,,,,
1094429969,Archdeacon Street,residential,,True,False,21.564,1,,"LINESTRING (-2.2505461 51.8675939, -2.250548 51.8675484, -2.2505346 51.867509, -2.2504995 51.8674648, -2.2504613 51.8674108)",,,,,
190333220,Westgate Street,unclassified,,True,False,30.179000000000002,1,,"LINESTRING (-2.2508476 51.8675402, -2.2506543 51.8674731, -2.2504613 51.8674108)",,,,,
243446409,Archdeacon Street,residential,,True,False,22.218,1,,"LINESTRING (-2.2508476 51.8675402, -2.2507323 51.8675403, -2.2506559 51.8675523, -2.2506043 51.8675673, -2.2505461 51.8675939)",,,,,
"[4081819, 190333220]","['Westgate Street', 'Upper Quay Street']",unclassified,,True,False,188.54,1,,"LINESTRING (-2.2504613 51.8674108, -2.2501768 51.8673201, -2.2492976 51.8670307, -2.2492557 51.8670138, -2.2492301 51.8669963, -2.2492156 51.8669729, -2.2492069 51.8669488, -2.2492134 51.8669082, -2.2492509 51.8668656, -2.2493018 51.8668236, -2.2499147 51.8664063, -2.2500213 51.866374)",,,,,
120142338,Northgate Street,unclassified,,False,True,11.923,,,"LINESTRING (-2.2428753 51.866762, -2.2427367 51.8668266)",,,,,
243483283,Northgate Street,unclassified,,True,False,47.73,,,"LINESTRING (-2.2428753 51.866762, -2.2433629 51.866684, -2.2434247 51.8666822, -2.2435542 51.8666794)",,,,,
243483279,Northgate Street,unclassified,,True,False,58.839999999999996,,,"LINESTRING (-2.2435542 51.8666794, -2.2434333 51.866714, -2.2433802 51.8667292, -2.2433614 51.8667327, -2.2428932 51.8668188, -2.2427367 51.8668266)",,,,,
243483281,Northgate Street,unclassified,,False,False,31.259,,,"LINESTRING (-2.2435542 51.8666794, -2.2437698 51.866654, -2.2439976 51.8666165)",,,,,
247898796,,residential,,False,False,50.17100000000001,,,"LINESTRING (-2.2434418 51.867625, -2.2435034 51.8675318, -2.2435534 51.867522, -2.2439249 51.8675879, -2.244043 51.8676195)",,,,,
247898900,,residential,20 mph,False,True,12.872,,,"LINESTRING (-2.2434728 51.8683624, -2.243648 51.8684036)",,,,,
