osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,tunnel,access,bridge
8326637,False,,,Sulgrave Road,residential,20 mph,True,159.365,"LINESTRING (-0.2251808 51.5013105, -0.2248288 51.5015559, -0.2247174 51.5015877, -0.2237756 51.5018283, -0.2231897 51.5019779)",,,,
25366531,False,,,Sulgrave Road,residential,20 mph,False,23.25,"LINESTRING (-0.2251808 51.5013105, -0.2251362 51.5012874, -0.2248585 51.5012812)",,,,
8326638,False,,,Woodger Road,residential,20 mph,True,29.038,"LINESTRING (-0.224752 51.502173, -0.2243634 51.5022714)",,,,
8326639,False,,,Woodger Road,residential,20 mph,False,36.641999999999996,"LINESTRING (-0.224752 51.502173, -0.2248804 51.5021339, -0.2249096 51.5021175, -0.2249311 51.5020964, -0.224946 51.5020762, -0.2249532 51.5020536, -0.2248635 51.5019189)",,,,
8326639,False,,,Woodger Road,residential,20 mph,True,66.055,"LINESTRING (-0.224752 51.502173, -0.2247877 51.5022322, -0.2250377 51.5026471, -0.2250872 51.5027292)",,,,
8326638,False,,,Woodger Road,residential,20 mph,False,29.038,"LINESTRING (-0.2243634 51.5022714, -0.224752 51.502173)",,,,
8326639,False,,,Woodger Road,residential,20 mph,True,36.642,"LINESTRING (-0.2248635 51.5019189, -0.2249532 51.5020536, -0.224946 51.5020762, -0.2249311 51.5020964, -0.2249096 51.5021175, -0.2248804 51.5021339, -0.224752 51.502173)",,,,
"[8361697, 8361691]",False,,,"['Sterne Street', ""Shepherd's Bush Place""]",residential,20 mph,True,260.034,"LINESTRING (-0.2188492 51.5055706, -0.2189016 51.5051416, -0.2189673 51.5047484, -0.21906 51.5047552, -0.2197957 51.5048099, -0.2197321 51.5052524, -0.2197306 51.5052875, -0.2197307 51.5053224, -0.2197455 51.5053493, -0.2197787 51.5053779, -0.2198428 51.5054164, -0.2198952 51.5054313, -0.2199465 51.5054278, -0.2200141 51.5054184, -0.2203945 51.5053408)",,,,
8361689,False,,,Bulwer Street,residential,20 mph,False,73.327,"LINESTRING (-0.22273 51.5058445, -0.2217871 51.5059986, -0.2217618 51.5059999, -0.2217026 51.5059993)",,,,
8361698,True,,,Bulwer Street,residential,20 mph,False,135.76800000000003,"LINESTRING (-0.22273 51.5058445, -0.223161 51.5057803, -0.2233873 51.5057442, -0.2237317 51.5056902, -0.2239299 51.5056591, -0.2245171 51.505567, -0.2245319 51.5055645, -0.2245543 51.5055606, -0.2246353 51.5055577)",,,,
8361700,False,,,Aldine Street,residential,20 mph,False,115.075,"LINESTRING (-0.22273 51.5058445, -0.222722 51.5058244, -0.2227139 51.5058041, -0.2226314 51.5055858, -0.2226168 51.5055282, -0.2226045 51.5054801, -0.2225925 51.5053945, -0.2225944 51.5053033, -0.2226078 51.5052291, -0.2227412 51.5048893, -0.2227536 51.5048608, -0.2227665 51.504831)",,,,
"[1134949025, 8361690]",False,,,Caxton Road,residential,20 mph,False,34.246,"LINESTRING (-0.2217293 51.5063015, -0.2216934 51.5062607, -0.2217026 51.5059993)",,,,
8361700,False,,,Aldine Street,residential,20 mph,True,115.07499999999999,"LINESTRING (-0.2227665 51.504831, -0.2227536 51.5048608, -0.2227412 51.5048893, -0.2226078 51.5052291, -0.2225944 51.5053033, -0.2225925 51.5053945, -0.2226045 51.5054801, -0.2226168 51.5055282, -0.2226314 51.5055858, -0.2227139 51.5058041, -0.222722 51.5058244, -0.22273 51.5058445)",,,,
"[651028696, 313584689]",True,"['2', '3']",A402,Uxbridge Road,primary,20 mph,False,72.665,"LINESTRING (-0.2227665 51.504831, -0.2222785 51.5047482, -0.2220618 51.5047139, -0.221959 51.5046976, -0.2217491 51.5046704)",,,,
9364321,False,,,Anley Road,residential,20 mph,True,148.512,"LINESTRING (-0.2198472 51.5013056, -0.2199237 51.5012974, -0.2209245 51.5011926, -0.2218568 51.5010934, -0.2219629 51.5010837)",,,,
383309238,False,2,,Rockley Road,residential,20 mph,False,55.503,"LINESTRING (-0.2198472 51.5013056, -0.2199745 51.5017471, -0.2199982 51.5017955)",,,,
383309238,False,2,,Rockley Road,residential,20 mph,True,25.398999999999997,"LINESTRING (-0.2198472 51.5013056, -0.2198148 51.5011787, -0.2198144 51.5011418, -0.2198153 51.5011311, -0.2198136 51.5010788)",,,,
"[1134788769, 1065580330, 317599814]",False,"['2', '4']",A402,Goldhawk Road,primary,20 mph,False,103.227,"LINESTRING (-0.2264982 51.5024311, -0.2264233 51.5024446, -0.2263013 51.5024665, -0.2261929 51.502486, -0.2260811 51.5025061, -0.2259816 51.5025241, -0.2255902 51.5026231, -0.2250872 51.5027292)",,,,
"[1134788769, 317599812, 148379761]",False,2,A402,Goldhawk Road,primary,20 mph,"[False, True]",78.447,"LINESTRING (-0.2264982 51.5024311, -0.2265262 51.502426, -0.2266207 51.502409, -0.2267986 51.502377, -0.2269091 51.5023571, -0.2275807 51.5022224)",,,,
1134788778,False,,,Wells Road,residential,20 mph,True,79.792,"LINESTRING (-0.2264982 51.5024311, -0.2264868 51.5023828, -0.2264844 51.5023687, -0.226433 51.5021342, -0.2264107 51.5019659, -0.2263904 51.5018118, -0.226378 51.5017177)",,,,
1070366899,False,2,A402,Goldhawk Road,primary,20 mph,False,13.766,"LINESTRING (-0.2250872 51.5027292, -0.2249034 51.5027765)",,,,
8326639,False,,,Woodger Road,residential,20 mph,False,66.055,"LINESTRING (-0.2250872 51.5027292, -0.2250377 51.5026471, -0.2247877 51.5022322, -0.224752 51.502173)",,,,
"[1134788769, 1065580330, 317599814]",False,"['2', '4']",A402,Goldhawk Road,primary,20 mph,True,103.227,"LINESTRING (-0.2250872 51.5027292, -0.2255902 51.5026231, -0.2259816 51.5025241, -0.2260811 51.5025061, -0.2261929 51.502486, -0.2263013 51.5024665, -0.2264233 51.5024446, -0.2264982 51.5024311)",,,,
14388226,False,,,Bamborough Gardens,residential,20 mph,False,58.896,"LINESTRING (-0.223879 51.5024935, -0.2241495 51.5028985, -0.2241724 51.5029328, -0.2242056 51.5029826)",,,,
1070366899,False,2,A402,Goldhawk Road,primary,20 mph,True,53.46,"LINESTRING (-0.2242056 51.5029826, -0.2249034 51.5027765)",,,,
14388226,False,,,Bamborough Gardens,residential,20 mph,True,58.896,"LINESTRING (-0.2242056 51.5029826, -0.2241724 51.5029328, -0.2241495 51.5028985, -0.223879 51.5024935)",,,,
1070366899,False,2,A402,Goldhawk Road,primary,20 mph,False,25.963,"LINESTRING (-0.2242056 51.5029826, -0.2239141 51.5030667, -0.2238659 51.5030816)",,,,
716992853,True,2,A402,Goldhawk Road,primary,20 mph,False,50.194,"LINESTRING (-0.2301073 51.5017774, -0.2296111 51.5018761, -0.2294157 51.5019131)",,,,
1065580322,False,2,A4020,Uxbridge Road,primary,20 mph,True,19.4,"LINESTRING (-0.2294072 51.5060345, -0.2291349 51.5059931)",,,,
"[936670714, 17936994, 8326644]",False,,,"['Thornfield Road', 'Coverdale Road']",residential,20 mph,"[False, True]",258.346,"LINESTRING (-0.2294072 51.5060345, -0.2294014 51.5059517, -0.2293688 51.5054902, -0.2293442 51.5051426, -0.2293116 51.5048309, -0.2292939 51.5046619, -0.2292468 51.5042888, -0.2292548 51.5042655, -0.2292757 51.5042436, -0.229317 51.504228, -0.2297171 51.5042096, -0.2301105 51.5041916)",,,,
"[936670714, 8326644, 17936994]",False,,,"['Thornfield Road', 'Coverdale Road']",residential,20 mph,"[False, True]",258.346,"LINESTRING (-0.2301105 51.5041916, -0.2297171 51.5042096, -0.229317 51.504228, -0.2292757 51.5042436, -0.2292548 51.5042655, -0.2292468 51.5042888, -0.2292939 51.5046619, -0.2293116 51.5048309, -0.2293442 51.5051426, -0.2293688 51.5054902, -0.2294014 51.5059517, -0.2294072 51.5060345)",,,,
17940402,False,,,Stanlake Villas,residential,20 mph,False,54.44,"LINESTRING (-0.2275008 51.5065494, -0.2276032 51.5065509, -0.227806 51.5065541, -0.2282873 51.5065545)",,,,
17940560,False,,,Tunis Road,residential,20 mph,True,18.653,"LINESTRING (-0.2290925 51.5065689, -0.229086 51.5067366)",,,,
17940402,False,,,Stanlake Villas,residential,20 mph,True,55.763999999999996,"LINESTRING (-0.2290925 51.5065689, -0.2290325 51.5065686, -0.2287045 51.5065674, -0.2282873 51.5065545)",,,,
17940560,False,,,Tunis Road,residential,20 mph,False,64.236,"LINESTRING (-0.2290925 51.5065689, -0.2290982 51.5064201, -0.2290924 51.5062066, -0.2291128 51.5060702, -0.2291181 51.5060514, -0.2291349 51.5059931)",,,,
17940560,False,,,Tunis Road,residential,20 mph,False,18.653,"LINESTRING (-0.229086 51.5067366, -0.2290925 51.5065689)",,,,
17940560,False,,,Tunis Road,residential,20 mph,True,130.737,"LINESTRING (-0.229086 51.5067366, -0.229078 51.5069558, -0.2290422 51.507857, -0.2290405 51.507912)",,,,
"[931811501, 17940447]",False,,,Abdale Road,residential,20 mph,False,172.03,"LINESTRING (-0.229086 51.5067366, -0.2291432 51.5067377, -0.2291813 51.5067385, -0.2296631 51.5067507, -0.2296811 51.5067583, -0.2296964 51.5067686, -0.2296996 51.5067896, -0.2296672 51.5076482, -0.2296269 51.5079272)",,,,
17940488,False,,,Stanlake Road,residential,20 mph,True,76.182,"LINESTRING (-0.22834 51.5058703, -0.2283367 51.5059356, -0.2283188 51.5062837, -0.2282873 51.5065545)",,,,
"[1065580322, 1065580323, 1065580324]",False,2,A4020,Uxbridge Road,primary,20 mph,False,56.706,"LINESTRING (-0.22834 51.5058703, -0.2285215 51.5059021, -0.2286149 51.5059184, -0.2286904 51.5059302, -0.2287241 51.5059352, -0.2287809 51.5059436, -0.2288971 51.5059617, -0.2291349 51.5059931)",,,,
1065580324,False,2,A4020,Uxbridge Road,primary,20 mph,True,51.341,"LINESTRING (-0.22834 51.5058703, -0.2277952 51.5057572, -0.2276357 51.5057254)",,,,
17940447,False,,,Abdale Road,residential,20 mph,False,51.365,"LINESTRING (-0.2296269 51.5079272, -0.2296447 51.508389)",,,,
"[931811501, 17940447]",False,,,Abdale Road,residential,20 mph,True,172.03,"LINESTRING (-0.2296269 51.5079272, -0.2296672 51.5076482, -0.2296996 51.5067896, -0.2296964 51.5067686, -0.2296811 51.5067583, -0.2296631 51.5067507, -0.2291813 51.5067385, -0.2291432 51.5067377, -0.229086 51.5067366)",,,,
17940500,False,,,Swindon Street,residential,20 mph,True,40.619,"LINESTRING (-0.2296269 51.5079272, -0.2295749 51.5079261, -0.2295577 51.5079258, -0.2291291 51.5079145, -0.2290996 51.5079134, -0.2290405 51.507912)",,,,
1065580322,False,2,A4020,Uxbridge Road,primary,20 mph,False,19.4,"LINESTRING (-0.2291349 51.5059931, -0.2294072 51.5060345)",,,,
17940560,False,,,Tunis Road,residential,20 mph,True,64.236,"LINESTRING (-0.2291349 51.5059931, -0.2291181 51.5060514, -0.2291128 51.5060702, -0.2290924 51.5062066, -0.2290982 51.5064201, -0.2290925 51.5065689)",,,,
"[1065580322, 1065580323, 1065580324]",False,2,A4020,Uxbridge Road,primary,20 mph,True,56.706,"LINESTRING (-0.2291349 51.5059931, -0.2288971 51.5059617, -0.2287809 51.5059436, -0.2287241 51.5059352, -0.2286904 51.5059302, -0.2286149 51.5059184, -0.2285215 51.5059021, -0.22834 51.5058703)",,,,
25366531,False,,,Sulgrave Road,residential,20 mph,True,23.25,"LINESTRING (-0.2248585 51.5012812, -0.2251362 51.5012874, -0.2251808 51.5013105)",,,,
312263586,False,3,A219,Shepherds Bush Road,primary,20 mph,False,33.969,"LINESTRING (-0.2220067 51.5012993, -0.2220313 51.5013904, -0.2220748 51.501498, -0.2221091 51.5015979)",,,,
312263586,False,3,A219,Shepherds Bush Road,primary,20 mph,True,24.201,"LINESTRING (-0.2220067 51.5012993, -0.2219806 51.5012152, -0.2219696 51.5011497, -0.2219629 51.5010837)",,,,
8326637,False,,,Sulgrave Road,residential,20 mph,False,159.365,"LINESTRING (-0.2231897 51.5019779, -0.2237756 51.5018283, -0.2247174 51.5015877, -0.2248288 51.5015559, -0.2251808 51.5013105)",,,,
8326637,False,,,Sulgrave Road,residential,20 mph,True,53.760999999999996,"LINESTRING (-0.2231897 51.5019779, -0.2229903 51.5020277, -0.2226039 51.5021243, -0.2224689 51.502158)",,,,
25366536,False,,,Sulgrave Gardens,residential,20 mph,False,45.569,"LINESTRING (-0.2231897 51.5019779, -0.2232528 51.502082, -0.2232596 51.5020932, -0.2233335 51.5022151, -0.2233699 51.5022751, -0.2234222 51.5023613)",,,,
25366536,False,,,Sulgrave Gardens,residential,20 mph,True,45.569,"LINESTRING (-0.2234222 51.5023613, -0.2233699 51.5022751, -0.2233335 51.5022151, -0.2232596 51.5020932, -0.2232528 51.502082, -0.2231897 51.5019779)",,,,
25366537,False,,,Gainsborough Court,residential,20 mph,False,26.755000000000003,"LINESTRING (-0.2277857 51.503493, -0.2277192 51.5034923, -0.2273992 51.5034892)",,,,
"[700436497, 1164574419, 1164574420]",True,,,Lime Grove,residential,20 mph,False,248.893,"LINESTRING (-0.2277857 51.503493, -0.227786 51.5035595, -0.2277781 51.5040987, -0.2277776 51.5041364, -0.227771 51.5046567, -0.2277383 51.5051594, -0.2277366 51.5051837, -0.227717 51.5054113, -0.227691 51.5055798, -0.2276724 51.5056507, -0.2276639 51.5056678, -0.2276357 51.5057254)",,,,
25366537,False,,,Gainsborough Court,residential,20 mph,True,26.755000000000003,"LINESTRING (-0.2273992 51.5034892, -0.2277192 51.5034923, -0.2277857 51.503493)",,,,
205701843,False,,,Gainsborough Court,residential,20 mph,False,68.749,"LINESTRING (-0.2273992 51.5034892, -0.2273606 51.5035239, -0.2273561 51.5039919, -0.2271825 51.503992)",,,,
205701843,False,,,Gainsborough Court,residential,20 mph,True,64.184,"LINESTRING (-0.2273992 51.5034892, -0.2273454 51.5034556, -0.2273 51.5034232, -0.2272807 51.5033899, -0.2272789 51.5033615, -0.2272723 51.503061, -0.2272669 51.5029386)",,,,
205701843,False,,,Gainsborough Court,residential,20 mph,True,68.749,"LINESTRING (-0.2271825 51.503992, -0.2273561 51.5039919, -0.2273606 51.5035239, -0.2273992 51.5034892)",,,,
25366554,True,,,Titmuss Street,residential,20 mph,False,94.316,"LINESTRING (-0.2294157 51.5019131, -0.2294432 51.5019738, -0.2295207 51.5021454, -0.2295244 51.5021687, -0.2295161 51.5021975, -0.2294924 51.5022212, -0.2294561 51.5022382, -0.2293938 51.502251, -0.2291416 51.5022935, -0.2289325 51.5023191, -0.2288247 51.5023269, -0.2287745 51.5023277, -0.2287293 51.5023253, -0.2286776 51.502312)",,,,
"[1070105337, 1070105338, 716992853]",True,2,A402,Goldhawk Road,primary,20 mph,False,42.296,"LINESTRING (-0.2294157 51.5019131, -0.2290856 51.5019741, -0.229017 51.5019854, -0.2289422 51.5019993, -0.2288281 51.5019813)",,,,
25366554,True,,,Titmuss Street,residential,20 mph,False,31.625,"LINESTRING (-0.2286776 51.502312, -0.2285974 51.5021252, -0.2285471 51.5020397)",,,,
97441544,False,,,Titmuss Street,residential,20 mph,True,13.981000000000002,"LINESTRING (-0.2286776 51.502312, -0.2285948 51.5023381, -0.2284885 51.5023536)",,,,
"[1070105339, 1070105340, 67070086]",False,3,A402,Goldhawk Road,primary,20 mph,False,20.506,"LINESTRING (-0.2285471 51.5020397, -0.2285587 51.5020372, -0.2285953 51.5020293, -0.2286306 51.5020217, -0.2286663 51.502014, -0.2287054 51.5020056, -0.2288281 51.5019813)",,,,
"[148379761, 67070086]",False,"['2', '3']",A402,Goldhawk Road,primary,20 mph,True,59.748999999999995,"LINESTRING (-0.2285471 51.5020397, -0.2279244 51.5021577, -0.2278299 51.5021764, -0.2277212 51.5021959)",,,,
1065580320,False,2,,Westfield Way,unclassified,10 mph,False,29.811999999999998,"LINESTRING (-0.2180327 51.5055153, -0.2180762 51.5055865, -0.2181702 51.5057693)",,,permissive,
"[194911569, 109353147, 28082719]",True,,A3220,,trunk_link,30 mph,False,377.83299999999997,"LINESTRING (-0.2176842 51.5059997, -0.2182091 51.5067595, -0.2184185 51.5070987, -0.2185219 51.5073019, -0.218639 51.50758, -0.2191303 51.509002, -0.2191487 51.5090447, -0.2191777 51.5090997, -0.2192134 51.5091252, -0.2192732 51.5091618, -0.219365 51.5091911)",,,,yes
"[109353144, 162969897, 830043730, 162969899]",True,,,,unclassified,,False,156.995,"LINESTRING (-0.2218525 51.509178, -0.2218479 51.5091226, -0.2218161 51.5090924, -0.2217313 51.5090718, -0.2216399 51.5090615, -0.2215295 51.509063, -0.2210061 51.50913, -0.2202207 51.5092036, -0.2197284 51.509252)",,yes,yes,yes
830043728,False,,,Ariel Way,unclassified,10 mph,True,60.056,"LINESTRING (-0.2218525 51.509178, -0.221484 51.5094183, -0.2212438 51.5095379, -0.2212247 51.5095493)",,yes,,
"[247512336, 1150829148, 1150829149, 1150829150, 1150829151]",True,2,,Ariel Way,unclassified,10 mph,False,53.859,"LINESTRING (-0.2218525 51.509178, -0.2218834 51.5091641, -0.2219818 51.509123, -0.2220031 51.5091164, -0.2220418 51.5091045, -0.2221549 51.5090673, -0.2222869 51.5090399, -0.2224729 51.5090126, -0.2225618 51.5090359)",,yes,,
247512602,True,,,,unclassified,,False,52.95,"LINESTRING (-0.2197284 51.509252, -0.2193064 51.5092972, -0.2192395 51.5093038, -0.2190638 51.5093197, -0.2189934 51.5092832)",,,,yes
"[1190626624, 1190626625, 28082722, 1190626626, 1190626628, 247526311, 1190718365, 247518517, 1190626621, 1190626623]",False,2,,Westfield Way,unclassified,10 mph,True,339.79600000000005,"LINESTRING (-0.2197311 51.5090179, -0.2196616 51.508823, -0.2196365 51.5087712, -0.2196039 51.5086934, -0.2195589 51.5085855, -0.2195145 51.5084731, -0.2194943 51.5084182, -0.2193515 51.50803, -0.2192432 51.5077416, -0.2192232 51.5076882, -0.2192169 51.5076715, -0.2192071 51.5076481, -0.2191882 51.5076027, -0.2191615 51.5075387, -0.2190742 51.5073205, -0.2189722 51.5070653, -0.21894 51.5069731, -0.2189269 51.5069356, -0.218731 51.5066227, -0.2187044 51.5065802, -0.2186758 51.5065369, -0.2183832 51.5060866)",,,permissive,
"[1150837296, 438889922, 1150837299]",True,,,Westfield Way,unclassified,10 mph,False,54.096999999999994,"LINESTRING (-0.2197311 51.5090179, -0.2197949 51.5090468, -0.219813 51.5090671, -0.2199142 51.5093438, -0.2199441 51.5094337, -0.2199074 51.5094648)",,yes,,
"[131709168, 231875912, 976499080, 131709167]",True,"['4', '3']",A3220,West Cross Route,trunk,30 mph,False,190.33700000000002,"LINESTRING (-0.2178881 51.5066615, -0.2177335 51.5064025, -0.2169414 51.5053246, -0.2168962 51.5052625, -0.2168453 51.5052014, -0.216811 51.5051626, -0.2167499 51.5051052)",,,,
8187236,False,,,Hammersmith Grove,residential,20 mph,True,112.872,"LINESTRING (-0.2284708 51.5009914, -0.2286249 51.5014384, -0.2287372 51.5017696, -0.2287502 51.5018125, -0.2287646 51.501854, -0.2288281 51.5019813)",,,,
43688447,False,,,Astrop Terrace,residential,20 mph,False,52.423,"LINESTRING (-0.2284708 51.5009914, -0.2283912 51.5010027, -0.22773 51.5010894)",,,,
43688447,False,,,Astrop Terrace,residential,20 mph,True,33.785,"LINESTRING (-0.2272526 51.5011525, -0.2273205 51.5011451, -0.22773 51.5010894)",,,,
474790851,True,,,Richford Street,residential,20 mph,False,121.308,"LINESTRING (-0.2272526 51.5011525, -0.2273118 51.501391, -0.2274579 51.5018988, -0.2275085 51.5020711, -0.2275342 51.5021025, -0.2275471 51.5021368, -0.2275551 51.5021571, -0.2275807 51.5022224)",,,,
43688447,False,,,Astrop Terrace,residential,20 mph,False,33.785,"LINESTRING (-0.22773 51.5010894, -0.2273205 51.5011451, -0.2272526 51.5011525)",,,,
43688447,False,,,Astrop Terrace,residential,20 mph,True,52.423,"LINESTRING (-0.22773 51.5010894, -0.2283912 51.5010027, -0.2284708 51.5009914)",,,,
"[313584692, 97390997, 313584694]",True,1,A219,Wood Lane,primary,20 mph,False,31.116,"LINESTRING (-0.2247484 51.5051913, -0.2247366 51.5052246, -0.2247155 51.5052714, -0.2246872 51.5053728, -0.2246762 51.5054049, -0.2246729 51.5054232, -0.2246365 51.5054597)",,,,
209683252,True,1,A4020,Uxbridge Road,primary,20 mph,False,14.261000000000001,"LINESTRING (-0.2247484 51.5051913, -0.2246192 51.5051695, -0.2245491 51.5051588)",,,,
97441544,False,,,Titmuss Street,residential,20 mph,False,13.981000000000002,"LINESTRING (-0.2284885 51.5023536, -0.2285948 51.5023381, -0.2286776 51.502312)",,,,
171965399,True,,,Ariel Way,unclassified,20 mph,False,38.514,"LINESTRING (-0.2238728 51.5093278, -0.2240196 51.5093002, -0.2241565 51.5093005, -0.22429 51.5093008, -0.2244078 51.5093389)",,,,
"[679608786, 933669148, 162969892, 933669149]",False,,,Ariel Way,unclassified,20 mph,"[False, True]",98.804,"LINESTRING (-0.2238728 51.5093278, -0.223835 51.5093128, -0.2235093 51.5091972, -0.2232033 51.5090838, -0.2231595 51.5090736, -0.2231252 51.5090656, -0.2230876 51.5090575, -0.2229991 51.5090447, -0.2228587 51.5090381, -0.2227568 51.509037, -0.2226607 51.5090361, -0.2226086 51.5090356, -0.2225618 51.5090359)",,yes,,
167169180,True,2,A219,Shepherds Bush Road,primary,20 mph,False,28.278000000000002,"LINESTRING (-0.223079 51.5030931, -0.2231777 51.5031442, -0.2232231 51.5031678, -0.22326 51.5031902, -0.2232971 51.5032086, -0.2234023 51.5032471)",,,,
"[648155025, 313596138]",False,3,A219,Shepherds Bush Road,primary,20 mph,True,112.24799999999999,"LINESTRING (-0.223079 51.5030931, -0.2229598 51.5028895, -0.2227959 51.5026504, -0.2224689 51.502158)",,,,
8361690,False,,,Caxton Road,residential,20 mph,False,3.415,"LINESTRING (-0.2217026 51.5059993, -0.2217037 51.5059686)",,,,
8361689,False,,,Bulwer Street,residential,20 mph,True,73.327,"LINESTRING (-0.2217026 51.5059993, -0.2217618 51.5059999, -0.2217871 51.5059986, -0.22273 51.5058445)",,,,
"[1134949025, 8361690]",False,,,Caxton Road,residential,20 mph,True,34.246,"LINESTRING (-0.2217026 51.5059993, -0.2216934 51.5062607, -0.2217293 51.5063015)",,,,
"[8361697, 8361691]",False,,,"['Sterne Street', ""Shepherd's Bush Place""]",residential,20 mph,False,260.034,"LINESTRING (-0.2203945 51.5053408, -0.2200141 51.5054184, -0.2199465 51.5054278, -0.2198952 51.5054313, -0.2198428 51.5054164, -0.2197787 51.5053779, -0.2197455 51.5053493, -0.2197307 51.5053224, -0.2197306 51.5052875, -0.2197321 51.5052524, -0.2197957 51.5048099, -0.21906 51.5047552, -0.2189673 51.5047484, -0.2189016 51.5051416, -0.2188492 51.5055706)",,,,
8361691,False,,,Sterne Street,residential,20 mph,True,96.18799999999999,"LINESTRING (-0.2203945 51.5053408, -0.2211366 51.5052085, -0.2216436 51.5051202, -0.2216734 51.5051144, -0.2217335 51.5051146)",,,,
8361692,False,,,Tadmor Street,residential,20 mph,False,115.95800000000001,"LINESTRING (-0.2203945 51.5053408, -0.2204134 51.505372, -0.2204362 51.5053847, -0.2210114 51.5056662, -0.2215817 51.5059499, -0.2216242 51.5059658, -0.2216458 51.5059683, -0.2217037 51.5059686)",,,,
201479773,False,,,,unclassified,,False,10.471,"LINESTRING (-0.2188439 51.5092977, -0.2189934 51.5092832)",,,,yes
"[201479777, 194911570, 231875911]",True,"['1', '2']",A3220,,trunk_link,30 mph,False,300.553,"LINESTRING (-0.2188439 51.5092977, -0.2187993 51.5091668, -0.2187916 51.5091475, -0.2187436 51.5090132, -0.2186253 51.5086419, -0.218492 51.5082248, -0.218246 51.5075834, -0.2178881 51.5066615)",,,,yes
8181040,False,,,Richmond Way,residential,20 mph,False,16.113,"LINESTRING (-0.2173735 51.5021686, -0.2174424 51.502176, -0.217488 51.5021918, -0.2175663 51.5022405)",,,,
571854278,False,,,Richmond Way,residential,20 mph,True,61.042,"LINESTRING (-0.2173735 51.5021686, -0.2173696 51.501898, -0.2173745 51.5017793, -0.2173878 51.5016199)",,,,
620512333,False,,,Sinclair Gardens,residential,20 mph,False,113.793,"LINESTRING (-0.2173735 51.5021686, -0.2169606 51.5021143, -0.2167538 51.5020757, -0.2165514 51.5020316, -0.2162641 51.5019543, -0.2160472 51.5018895, -0.2158571 51.5018003)",,,,
"[313584680, 313584682]",True,1,A219,Shepherds Bush Green,primary,20 mph,False,31.536,"LINESTRING (-0.2247629 51.5049094, -0.2247523 51.5049397, -0.2247525 51.5049744, -0.224756 51.5050107, -0.224762 51.5050947, -0.2247609 51.5051559, -0.2247484 51.5051913)",,,,
"[313584681, 313584691]",True,1,A4020,"['Uxbridge Road', 'Shepherds Bush Green']",primary,20 mph,False,46.81,"LINESTRING (-0.2247629 51.5049094, -0.224808 51.504932, -0.2248236 51.5049654, -0.2248417 51.5050059, -0.224873 51.505075, -0.2248927 51.505107, -0.2249179 51.5051401, -0.2249436 51.5051606, -0.2249821 51.5051783, -0.2250621 51.5052092, -0.2251332 51.5052346)",,,,
313584689,True,2,A402,Uxbridge Road,primary,20 mph,False,122.055,"LINESTRING (-0.2244672 51.5051208, -0.2242563 51.5050886, -0.2232558 51.5049106, -0.2227665 51.504831)",,,,
"[648155021, 313596134]",True,1,A219,Shepherds Bush Green,primary,20 mph,False,50.683000000000014,"LINESTRING (-0.2228386 51.5034525, -0.2228589 51.5034295, -0.2229029 51.5034061, -0.2229657 51.5033882, -0.2230382 51.5033617, -0.2230798 51.503346, -0.2231022 51.5033327, -0.2231176 51.5033152, -0.2231279 51.5032987, -0.2231374 51.5032689, -0.2231367 51.5032537, -0.2231339 51.5032229, -0.2231131 51.5031889, -0.223099 51.5031572, -0.223079 51.5030931)",,,,
313596135,True,2,A402,Shepherds Bush Green,primary,20 mph,False,21.489,"LINESTRING (-0.2228386 51.5034525, -0.2228776 51.5034593, -0.2229364 51.5034536, -0.2230001 51.5034335, -0.2230778 51.5034069, -0.2231214 51.5033912)",,,,
321465560,True,3,A402,Shepherds Bush Green,primary,20 mph,False,79.67299999999999,"LINESTRING (-0.2217413 51.5036684, -0.2220842 51.5036051, -0.2223825 51.5035501, -0.2227858 51.5034638, -0.2228386 51.5034525)",,,,
"[24538757, 1070108453, 1070108454, 1070108455, 1070108458]",False,"['1', '2']",,Rockley Road,residential,20 mph,"[False, True]",96.57499999999999,"LINESTRING (-0.2205959 51.503797, -0.2205839 51.5037658, -0.2205735 51.503743, -0.2205592 51.5037058, -0.2205526 51.5036871, -0.2205366 51.5036505, -0.2204969 51.5035636, -0.2204754 51.5035213, -0.220275 51.5029521)",,,,
1070108457,True,1,,Shepherds Bush Green,primary_link,20 mph,False,17.602,"LINESTRING (-0.2205959 51.503797, -0.2206491 51.50379, -0.220715 51.5037893, -0.2208387 51.5038214)",,,,
"[1070108456, 321465562]",True,"['4', '3']",A402,Shepherds Bush Green,primary,20 mph,False,65.00200000000001,"LINESTRING (-0.2208387 51.5038214, -0.2210351 51.5037823, -0.2212029 51.5037743, -0.2215278 51.5037113, -0.2217413 51.5036684)",,,,
648155025,False,3,A219,Shepherds Bush Road,primary,20 mph,False,2.079,"LINESTRING (-0.2224579 51.5021406, -0.2224689 51.502158)",,,,
302130035,False,2,,Minford Gardens,residential,20 mph,True,162.12099999999998,"LINESTRING (-0.2224579 51.5021406, -0.2223781 51.5021604, -0.2223397 51.5021645, -0.221813 51.5022248, -0.221449 51.5022647, -0.2210489 51.5022981, -0.220852 51.5023098, -0.2201454 51.5023574)",,,,
