osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,est_width,geometry,junction,access,bridge
4518082,,Brentnall Street,unclassified,30 mph,False,True,74.806,2,,"LINESTRING (-1.2411475 54.5757627, -1.2413139 54.5750969)",,,
4518082,,Brentnall Street,unclassified,30 mph,False,False,16.57,2,,"LINESTRING (-1.2411475 54.5757627, -1.2411434 54.5757946, -1.2411282 54.5759113)",,,
4520132,,Gilkes Street,unclassified,,False,False,86.07,2,,"LINESTRING (-1.2411475 54.5757627, -1.2404868 54.5757153, -1.2398222 54.5756676)",,,
4518082,,Brentnall Street,unclassified,30 mph,False,True,16.57,2,,"LINESTRING (-1.2411282 54.5759113, -1.2411434 54.5757946, -1.2411475 54.5757627)",,,
4519967,,Westward Close,residential,20 mph,False,True,46.183,1,,"LINESTRING (-1.2399297 54.5738707, -1.2406425 54.573913)",,,
4519968,,Head Street,residential,,False,True,36.24,,,"LINESTRING (-1.2399297 54.5738707, -1.2398689 54.5741947)",,,
127004333,,St Aidans Drive,residential,20 mph,False,False,32.245,1,,"LINESTRING (-1.2399297 54.5738707, -1.2397731 54.5738638, -1.2394329 54.5738375)",,,
4519968,,Head Street,residential,,False,False,36.24,,,"LINESTRING (-1.2398689 54.5741947, -1.2399297 54.5738707)",,,
4519968,,Head Street,residential,,False,True,48.465,,,"LINESTRING (-1.2398689 54.5741947, -1.2396168 54.5742963, -1.2395461 54.5745509)",,,
4519969,,Monkland Close,residential,30 mph,False,False,110.00299999999999,,,"LINESTRING (-1.2398689 54.5741947, -1.2399336 54.574239, -1.2410249 54.5743346, -1.2411587 54.5742798, -1.2412022 54.5740849)",,,
4519969,,Monkland Close,residential,30 mph,False,True,110.003,,,"LINESTRING (-1.2412022 54.5740849, -1.2411587 54.5742798, -1.2410249 54.5743346, -1.2399336 54.574239, -1.2398689 54.5741947)",,,
4519967,,Westward Close,residential,20 mph,False,False,46.183,1,,"LINESTRING (-1.2406425 54.573913, -1.2399297 54.5738707)",,,
4519966,,St Aidans Drive,residential,20 mph,False,False,289.80199999999996,1,,"LINESTRING (-1.2394329 54.5738375, -1.2394795 54.573515, -1.2394212 54.5734586, -1.2387248 54.5734077, -1.2385937 54.57343, -1.2383063 54.5735738, -1.2382683 54.5736464, -1.2381675 54.5740192, -1.2381976 54.5740731, -1.2383816 54.5741974, -1.2384551 54.5742224, -1.2387245 54.5742471, -1.2388156 54.5742298, -1.2388573 54.5740854, -1.2389087 54.5740394, -1.2393445 54.5738406, -1.2394329 54.5738375)",,,
4519966,,St Aidans Drive,residential,20 mph,False,True,289.802,1,,"LINESTRING (-1.2394329 54.5738375, -1.2393445 54.5738406, -1.2389087 54.5740394, -1.2388573 54.5740854, -1.2388156 54.5742298, -1.2387245 54.5742471, -1.2384551 54.5742224, -1.2383816 54.5741974, -1.2381976 54.5740731, -1.2381675 54.5740192, -1.2382683 54.5736464, -1.2383063 54.5735738, -1.2385937 54.57343, -1.2387248 54.5734077, -1.2394212 54.5734586, -1.2394795 54.573515, -1.2394329 54.5738375)",,,
127004333,,St Aidans Drive,residential,20 mph,False,True,32.245,1,,"LINESTRING (-1.2394329 54.5738375, -1.2397731 54.5738638, -1.2399297 54.5738707)",,,
4520132,,Gilkes Street,unclassified,,False,True,86.07,2,,"LINESTRING (-1.2398222 54.5756676, -1.2404868 54.5757153, -1.2411475 54.5757627)",,,
32388222,,,unclassified,,False,True,13.85,,,"LINESTRING (-1.2412307 54.5765322, -1.2414223 54.5765886)",,,
35694847,,Newport Road,unclassified,30 mph,False,False,44.504999999999995,2,,"LINESTRING (-1.2412307 54.5765322, -1.2409612 54.5765057, -1.2405443 54.5764969)",,,
32388222,,,unclassified,,False,False,13.85,,,"LINESTRING (-1.2414223 54.5765886, -1.2412307 54.5765322)",,,
4518078,,Boundary Road,tertiary,30 mph,True,False,99.583,3,,"LINESTRING (-1.2414223 54.5765886, -1.2413486 54.576689, -1.2412953 54.5768436, -1.2412864 54.5770002, -1.2412573 54.5772803, -1.2412251 54.5773903, -1.2411624 54.5774615)",,,
4520154,,Dale Street,unclassified,,False,True,36.584,2,,"LINESTRING (-1.2405443 54.5764969, -1.24054 54.5768259)",,,
35694847,,Newport Road,unclassified,30 mph,False,False,106.852,2,,"LINESTRING (-1.2405443 54.5764969, -1.2396638 54.5764898, -1.2391849 54.576484, -1.2388866 54.5764829)",,,
35694847,,Newport Road,unclassified,30 mph,False,True,44.504999999999995,2,,"LINESTRING (-1.2405443 54.5764969, -1.2409612 54.5765057, -1.2412307 54.5765322)",,,
4520153,,Hill Street,unclassified,,False,False,42.443,2,,"LINESTRING (-1.2388866 54.5764829, -1.2388652 54.5768644)",,,
"[4519872, 35694846, 35694847]",,"['Newport Crescent', 'Park Street', 'Newport Road']",unclassified,30 mph,False,False,175.649,2,,"LINESTRING (-1.2388866 54.5764829, -1.2386948 54.5764789, -1.2378149 54.5764651, -1.2378404 54.5760648, -1.238802 54.576082)",,,
35694847,,Newport Road,unclassified,30 mph,False,True,106.852,2,,"LINESTRING (-1.2388866 54.5764829, -1.2391849 54.576484, -1.2396638 54.5764898, -1.2405443 54.5764969)",,,
"[4519872, 35694846, 35694847]",,"['Newport Crescent', 'Park Street', 'Newport Road']",unclassified,30 mph,False,True,175.649,2,,"LINESTRING (-1.238802 54.576082, -1.2378404 54.5760648, -1.2378149 54.5764651, -1.2386948 54.5764789, -1.2388866 54.5764829)",,,
4520153,,Hill Street,unclassified,,False,True,42.443,2,,"LINESTRING (-1.2388652 54.5768644, -1.2388866 54.5764829)",,,
4520154,,Dale Street,unclassified,,False,False,36.584,2,,"LINESTRING (-1.24054 54.5768259, -1.2405443 54.5764969)",,,
4520220,,Bolckow Street,unclassified,30 mph,False,True,128.245,2,,"LINESTRING (-1.2367366 54.5778421, -1.2380488 54.5778514, -1.2380311 54.578244)",,,
4520220,,Bolckow Street,unclassified,30 mph,False,False,128.245,2,,"LINESTRING (-1.2380311 54.578244, -1.2380488 54.5778514, -1.2367366 54.5778421)",,,
39999122,,Boundary Road,tertiary,30 mph,True,False,139.49200000000002,2,,"LINESTRING (-1.2380311 54.578244, -1.2396116 54.5782615, -1.2399743 54.5782389, -1.2401841 54.5782028)",,,
4520426,,Boundary Road,tertiary,,False,True,112.303,4,,"LINESTRING (-1.2401841 54.5782028, -1.2403797 54.5781678, -1.2405308 54.5781245, -1.2407033 54.5780555, -1.2408739 54.5779596, -1.2409966 54.5778463, -1.2410588 54.5777649, -1.2411166 54.5776517, -1.2411437 54.5775613, -1.2411513 54.5775567, -1.2411624 54.5774615)",,,
4518079,,Boundary Road,tertiary,30 mph,True,False,105.22300000000001,2,,"LINESTRING (-1.2411624 54.5774615, -1.2410913 54.5773771, -1.2410953 54.5772612, -1.2411282 54.5767859, -1.241178 54.5766406, -1.2412307 54.5765322)",,,
4520426,,Boundary Road,tertiary,,False,False,112.303,4,,"LINESTRING (-1.2411624 54.5774615, -1.2411513 54.5775567, -1.2411437 54.5775613, -1.2411166 54.5776517, -1.2410588 54.5777649, -1.2409966 54.5778463, -1.2408739 54.5779596, -1.2407033 54.5780555, -1.2405308 54.5781245, -1.2403797 54.5781678, -1.2401841 54.5782028)",,,
4518161,,Corporation Road,unclassified,,False,False,41.351,2,,"LINESTRING (-1.2352471 54.5763272, -1.2346107 54.57628)",,,
4517942,,Albert Road,unclassified,30 mph,False,False,201.60500000000002,2,,"LINESTRING (-1.2341703 54.578075, -1.2342621 54.5777218, -1.2346107 54.57628)",,,
4519420,,Albert Road,tertiary,30 mph,False,False,56.036,4,,"LINESTRING (-1.2341703 54.578075, -1.2341568 54.5781281, -1.2341136 54.5782948, -1.2341087 54.5783136, -1.2340428 54.5785735)",,,
4520429,,Wilson Street,tertiary,30 mph,False,False,41.528,2,,"LINESTRING (-1.2341703 54.578075, -1.2339619 54.5780545, -1.2335381 54.5780031)",,,
"[35765003, 223435838]",,Wilson Street,tertiary,30 mph,True,False,249.857,2,,"LINESTRING (-1.2341703 54.578075, -1.2343557 54.5780929, -1.2348186 54.5781221, -1.2353671 54.578164, -1.2357699 54.578195, -1.2364017 54.5782259, -1.2368969 54.5782303, -1.2380311 54.578244)",,,
"[457413416, 24729275]",A178,"['Cleveland Street', ""Queen's Square""]",primary,30 mph,False,False,78.16799999999999,2,,"LINESTRING (-1.2339956 54.5795672, -1.2340063 54.5796984, -1.2340147 54.5799317, -1.2340178 54.5800178, -1.234023 54.5801598, -1.2340178 54.5802699)",,,
35327432,A178,Bridge Street West,primary,30 mph,False,True,96.997,2,,"LINESTRING (-1.2339956 54.5795672, -1.2342205 54.5795409, -1.2346041 54.579538, -1.2347844 54.579535, -1.2354958 54.5795463)",,,
43056034,,Bridge Street East,living_street,,False,False,45.95099999999999,1,,"LINESTRING (-1.2339956 54.5795672, -1.2338651 54.5795828, -1.2332855 54.5795744)",,,
"[400937162, 400937163, 453038338, 58769619]",,Exchange Place,tertiary,30 mph,False,True,110.86200000000002,"['2', '3']",,"LINESTRING (-1.2339956 54.5795672, -1.2339876 54.5794387, -1.2339792 54.5792866, -1.2339656 54.5790211, -1.2339665 54.5789715, -1.23398 54.578806, -1.233993 54.578762, -1.2340119 54.5786846, -1.2340428 54.5785735)",,,
4518064,,,tertiary,30 mph,True,False,15.152,2,,"LINESTRING (-1.2298012 54.576512, -1.2298453 54.5765025, -1.2298922 54.5765008, -1.229938 54.5765071, -1.2299786 54.5765208, -1.2300107 54.5765407)",roundabout,,
170636140,,Wilson Street,unclassified,30 mph,True,False,55.297,1,,"LINESTRING (-1.2298012 54.576512, -1.2298194 54.576439, -1.2298782 54.576325, -1.2299256 54.5761271, -1.2300206 54.576038)",,,
5074369,,Wilson Street,unclassified,,False,False,8.024,2,,"LINESTRING (-1.2300613 54.5759698, -1.2300206 54.576038)",,,
4519394,,Corporation Road,unclassified,,False,True,146.39200000000002,2,,"LINESTRING (-1.2300613 54.5759698, -1.230154 54.5759357, -1.2304868 54.5759625, -1.2307982 54.5759865, -1.2315046 54.5760409, -1.2317097 54.5760567, -1.2321473 54.5760903, -1.2322606 54.576099, -1.2322965 54.5761018)",,,
36073633,,Corporation Road,unclassified,,False,False,42.528,2,,"LINESTRING (-1.2300613 54.5759698, -1.2298872 54.5759216, -1.2294238 54.5758885)",,,
36073633,,Corporation Road,unclassified,,False,True,42.528,2,,"LINESTRING (-1.2294238 54.5758885, -1.2298872 54.5759216, -1.2300613 54.5759698)",,,
"[4519396, 441756942]",,"['Corporation Road', 'Elliot Street']",unclassified,30 mph,True,False,41.372,"['1', '2']",,"LINESTRING (-1.2294238 54.5758885, -1.2288548 54.5758479, -1.2288627 54.5758084)",,,
4519398,,Oak Street,unclassified,30 mph,True,False,37.593,1,,"LINESTRING (-1.2283803 54.5753666, -1.2289579 54.5754136)",,,
742328939,,Oak Street,unclassified,30 mph,False,True,18.114,1,,"LINESTRING (-1.2283803 54.5753666, -1.228102 54.5753439)",,,
"[95811274, 4519398]",,Oak Street,unclassified,30 mph,True,False,85.362,1,,"LINESTRING (-1.2289579 54.5754136, -1.2292604 54.5754381, -1.2295303 54.5754603, -1.2295054 54.5755606, -1.2294238 54.5758885)",,,
"[58379848, 742328938, 367349341, 4518054]",A66,,trunk_link,"['50 mph', '30 mph']",True,False,248.03,"['1', '2']",,"LINESTRING (-1.2292959 54.5769932, -1.2293824 54.5770636, -1.2294923 54.5771314, -1.2296546 54.5771978, -1.2298337 54.577256, -1.2310455 54.5775557, -1.2314326 54.5776676, -1.2319925 54.5777972, -1.2327053 54.5779835)",,,yes
4518062,,Marton Road Interchange,tertiary,30 mph,True,False,61.769999999999996,2,,"LINESTRING (-1.2292959 54.5769932, -1.229283 54.5770855, -1.2292296 54.5771727, -1.2291394 54.5772491, -1.2290183 54.5773096, -1.2288746 54.57735, -1.2287178 54.5773676)",roundabout,,
4518064,,,tertiary,30 mph,True,False,10.492,2,,"LINESTRING (-1.2299921 54.5766595, -1.2299478 54.5766777, -1.2298956 54.5766863, -1.2298415 54.5766843)",roundabout,,
4520429,,Wilson Street,tertiary,30 mph,False,True,279.1550000000001,2,,"LINESTRING (-1.2299921 54.5766595, -1.2301052 54.5767178, -1.2303334 54.5768759, -1.2305007 54.5769775, -1.2309136 54.5772363, -1.2312015 54.5773793, -1.2314334 54.5774791, -1.2316391 54.5775627, -1.2320169 54.577692, -1.2323137 54.5777694, -1.2326452 54.577844, -1.2332438 54.5779615, -1.2335381 54.5780031)",,,
4518153,,Albert Mews,residential,,False,False,99.824,,,"LINESTRING (-1.2335381 54.5780031, -1.2336307 54.5776729, -1.2337867 54.577117)",,,
4520429,,Wilson Street,tertiary,30 mph,False,False,279.155,2,,"LINESTRING (-1.2335381 54.5780031, -1.2332438 54.5779615, -1.2326452 54.577844, -1.2323137 54.5777694, -1.2320169 54.577692, -1.2316391 54.5775627, -1.2314334 54.5774791, -1.2312015 54.5773793, -1.2309136 54.5772363, -1.2305007 54.5769775, -1.2303334 54.5768759, -1.2301052 54.5767178, -1.2299921 54.5766595)",,,
4520429,,Wilson Street,tertiary,30 mph,False,True,41.528,2,,"LINESTRING (-1.2335381 54.5780031, -1.2339619 54.5780545, -1.2341703 54.578075)",,,
4518153,,Albert Mews,residential,,False,True,87.25999999999999,,,"LINESTRING (-1.2339871 54.5763409, -1.2338983 54.5766823, -1.2337867 54.577117)",,,
4518154,,,residential,,False,False,51.784,,,"LINESTRING (-1.2337867 54.577117, -1.2329908 54.5770532)",,,
4518153,,Albert Mews,residential,,False,False,87.25999999999999,,,"LINESTRING (-1.2337867 54.577117, -1.2338983 54.5766823, -1.2339871 54.5763409)",,,
4518153,,Albert Mews,residential,,False,True,99.824,,,"LINESTRING (-1.2337867 54.577117, -1.2336307 54.5776729, -1.2335381 54.5780031)",,,
4518154,,,residential,,False,True,51.784,,,"LINESTRING (-1.2329908 54.5770532, -1.2337867 54.577117)",,,
4519769,,Eshwood Square,residential,,False,False,32.982,,,"LINESTRING (-1.2419044 54.5731941, -1.2416132 54.5729502)",,,
4519769,,Eshwood Square,residential,,False,True,32.982,,,"LINESTRING (-1.2416132 54.5729502, -1.2419044 54.5731941)",,,
4517912,,Union Street,residential,30 mph,False,True,62.39,2,,"LINESTRING (-1.2416132 54.5729502, -1.240956 54.573191, -1.240795 54.57325)",,,
4518062,,Marton Road Interchange,tertiary,30 mph,True,False,61.18600000000001,2,,"LINESTRING (-1.2282563 54.5772711, -1.2281397 54.5771842, -1.2280741 54.5770809, -1.2280658 54.576971, -1.2281156 54.5768648, -1.2282187 54.5767724)",roundabout,,
4518062,,Marton Road Interchange,tertiary,30 mph,True,False,32.421,2,,"LINESTRING (-1.2287178 54.5773676, -1.2285505 54.5773605, -1.2283928 54.5773275, -1.2282563 54.5772711)",roundabout,,
4518062,,Marton Road Interchange,tertiary,30 mph,True,False,23.439,2,,"LINESTRING (-1.2284268 54.576684, -1.2286019 54.5766556, -1.2287837 54.5766579)",roundabout,,
46340486,,Marton Road,tertiary,30 mph,True,False,122.148,2,,"LINESTRING (-1.2284268 54.576684, -1.2284981 54.5765242, -1.2284885 54.5763945, -1.2284054 54.5762536, -1.2282711 54.5761276, -1.2279258 54.5759478, -1.2277691 54.5758718, -1.2276173 54.5757915)",,,
4517921,A66,,trunk,50 mph,True,False,433.844,2,,"LINESTRING (-1.2403149 54.5784906, -1.2397824 54.578474, -1.2383639 54.5784269, -1.2374421 54.57842, -1.2363579 54.5783992, -1.2357036 54.578366, -1.2347364 54.5782899, -1.2340606 54.5782387, -1.2336093 54.5781986)",,,yes
"[367349348, 58379847, 742328937, 341824729, 46340474]",,Marton Road Interchange,trunk_link,"['30 mph', '50 mph']",True,False,331.192,"['1', '2']",,"LINESTRING (-1.2336093 54.5781986, -1.2329019 54.5781505, -1.2325221 54.5780987, -1.2319704 54.5779958, -1.23168 54.5779447, -1.2311352 54.5778705, -1.2304466 54.5777989, -1.2299765 54.5777338, -1.2297191 54.577676, -1.2294594 54.5776034, -1.2291069 54.5774941, -1.2288806 54.5774133, -1.2287178 54.5773676)",,,yes
"[48365539, 48560270]",A66,,trunk,50 mph,True,False,552.9509999999999,2,,"LINESTRING (-1.2327053 54.5779835, -1.2332917 54.5780722, -1.2338027 54.5781335, -1.234691 54.5782041, -1.2355698 54.5782705, -1.2363651 54.578319, -1.2372271 54.5783328, -1.2383161 54.5783425, -1.2402442 54.5784089, -1.2406944 54.578412, -1.2411817 54.5783982, -1.2412299 54.5783959)",,,yes
4518062,,Marton Road Interchange,tertiary,30 mph,True,False,11.921,2,,"LINESTRING (-1.2287837 54.5766579, -1.2288734 54.5766709, -1.2289588 54.5766915)",roundabout,,
4518064,,,tertiary,30 mph,True,False,14.322,2,,"LINESTRING (-1.2300107 54.5765407, -1.2300339 54.57657, -1.2300385 54.5766021, -1.230024 54.5766331, -1.2299921 54.5766595)",roundabout,,
4518064,,,tertiary,30 mph,True,False,17.917,2,,"LINESTRING (-1.2298415 54.5766843, -1.2297904 54.5766716, -1.2297499 54.5766495, -1.2297247 54.5766208, -1.2297179 54.5765888, -1.2297304 54.5765574)",roundabout,,
46340489,,,tertiary,30 mph,True,False,47.947,2,,"LINESTRING (-1.2298415 54.5766843, -1.2296289 54.5766913, -1.2294856 54.5767218, -1.2293754 54.5767739, -1.2293051 54.5768407, -1.229263 54.576894)",,,
4518062,,Marton Road Interchange,tertiary,30 mph,True,False,11.233,2,,"LINESTRING (-1.229263 54.576894, -1.2292959 54.5769932)",roundabout,,
4520127,,,residential,,False,False,16.18,,,"LINESTRING (-1.229602 54.5737589, -1.2295791 54.5739038)",,,
4520126,,Elder Court,residential,,False,False,39.928000000000004,,,"LINESTRING (-1.229602 54.5737589, -1.229458 54.5737379, -1.229392 54.5737381, -1.2293332 54.5737401, -1.229273 54.573749, -1.2291867 54.5737575, -1.2291085 54.5737602, -1.2289904 54.5737599)",,,
4520126,,Elder Court,residential,,False,True,44.025,,,"LINESTRING (-1.229602 54.5737589, -1.2296762 54.573758, -1.2297843 54.5737451, -1.2298663 54.5737204, -1.2299215 54.5736872, -1.2299661 54.5736471, -1.2299897 54.5735884, -1.2300102 54.573508)",,,
4020789,B1272,Linthorpe Road,secondary,30 mph,False,True,23.297,,,"LINESTRING (-1.2382915 54.571584, -1.2382137 54.5717886)",,,
4520703,,Clarendon Road,unclassified,30 mph,False,False,30.681,2,,"LINESTRING (-1.2382915 54.571584, -1.2378178 54.571557)",,,
124360525,A178,North Road,primary,30 mph,False,False,59.045,2,,"LINESTRING (-1.2419434 54.5796161, -1.2410272 54.5796144)",,,
27510890,,Snowdon Road,unclassified,30 mph,False,False,45.539,2,,"LINESTRING (-1.2419434 54.5796161, -1.2419227 54.5797145, -1.2416733 54.5799892)",,,
"[55214409, 55214407]",,"['Zetland Place', 'Wood Street']",unclassified,30 mph,False,True,165.26999999999998,,,"LINESTRING (-1.2302957 54.5779415, -1.2304419 54.5780202, -1.2304893 54.5780431, -1.2305825 54.578088, -1.2307113 54.5781847, -1.2308829 54.5782703, -1.231846 54.578776, -1.2321512 54.5785881)",,,
27550644,,Exchange Square,unclassified,,False,False,31.733,2,,"LINESTRING (-1.2325854 54.5783107, -1.2322133 54.5781238)",,,
55214409,,Zetland Place,unclassified,,False,False,41.647,,,"LINESTRING (-1.2325854 54.5783107, -1.2321512 54.5785881)",,,
27550644,,Exchange Square,unclassified,,False,True,102.62899999999999,2,,"LINESTRING (-1.2325854 54.5783107, -1.2329004 54.5784678, -1.2329704 54.5784987, -1.2331121 54.5785301, -1.2337826 54.5785751, -1.2338859 54.5785836, -1.2340428 54.5785735)",,,
46340478,,Grange Road,unclassified,,False,True,37.935,2,,"LINESTRING (-1.2333304 54.57408, -1.2339136 54.5741259)",,,
46340478,,Grange Road,unclassified,,False,False,109.11200000000001,2,,"LINESTRING (-1.2333304 54.57408, -1.2328074 54.5740328, -1.2323241 54.5739938, -1.2316553 54.5739384)",,,
103410128,,,residential,,False,True,54.938,,,"LINESTRING (-1.2333304 54.57408, -1.2333906 54.5738116, -1.2334203 54.5736797, -1.2334381 54.5735899)",,,
32612389,,Russell Street,residential,,False,True,12.756,,,"LINESTRING (-1.2291334 54.5747877, -1.2289367 54.574775)",,,
32612389,,Russell Street,residential,,False,False,12.756,,,"LINESTRING (-1.2289367 54.574775, -1.2291334 54.5747877)",,,
32612394,,Russell Street,residential,20 mph,False,True,67.669,2,,"LINESTRING (-1.2289367 54.574775, -1.2278964 54.5746929)",,,
57032032,,,residential,,False,False,25.759,,,"LINESTRING (-1.2289367 54.574775, -1.2289858 54.5745451)",,,
49902983,A178,Cleveland Street,primary,30 mph,False,True,17.715,2,,"LINESTRING (-1.2339854 54.5804276, -1.2340049 54.5803818, -1.2340178 54.5802699)",,,
49902983,A178,Cleveland Street,primary,30 mph,False,False,17.715,2,,"LINESTRING (-1.2340178 54.5802699, -1.2340049 54.5803818, -1.2339854 54.5804276)",,,
"[457413416, 24729275]",A178,"['Cleveland Street', ""Queen's Square""]",primary,30 mph,False,True,78.168,2,,"LINESTRING (-1.2340178 54.5802699, -1.234023 54.5801598, -1.2340178 54.5800178, -1.2340147 54.5799317, -1.2340063 54.5796984, -1.2339956 54.5795672)",,,
38234269,,Amber Street,residential,30 mph,False,True,118.91299999999998,2,5,"LINESTRING (-1.2385157 54.5729328, -1.2385453 54.5728258, -1.2386027 54.5726786, -1.2386691 54.5725153, -1.2388241 54.5721344, -1.2389234 54.5718901)",,,
43056034,,Bridge Street East,living_street,,False,True,87.454,1,,"LINESTRING (-1.2314497 54.5795479, -1.2323796 54.5795613, -1.2328063 54.5795675)",,,
43056036,,Redcar Street,unclassified,30 mph,False,False,75.724,1,,"LINESTRING (-1.2324884 54.5799134, -1.2319215 54.5805099)",,,
43056038,,Lower Gosford Street,unclassified,30 mph,False,False,51.408,2,,"LINESTRING (-1.2324884 54.5799134, -1.2318042 54.5796757)",,,
43056038,,Lower Gosford Street,unclassified,30 mph,False,True,22.668,2,,"LINESTRING (-1.2324884 54.5799134, -1.2327901 54.5800182)",,,
43056038,,Lower Gosford Street,unclassified,30 mph,False,False,31.841,2,,"LINESTRING (-1.2336954 54.5803327, -1.2332716 54.5801855)",,,
43056039,,Lower Gosford Street,unclassified,,True,False,22.810000000000002,1,,"LINESTRING (-1.2336954 54.5803327, -1.2337962 54.5803378, -1.2339109 54.5803133, -1.2340178 54.5802699)",,,
43056036,,Redcar Street,unclassified,30 mph,False,True,75.724,1,,"LINESTRING (-1.2319215 54.5805099, -1.2324884 54.5799134)",,,
"[841931995, 841931996, 27992229]",,"['Lower Feversham Street', 'Winward Way']","['unclassified', 'tertiary']","['20 mph', '30 mph']",False,True,439.83199999999994,2,,"LINESTRING (-1.2319215 54.5805099, -1.2311105 54.5802288, -1.2308113 54.5800846, -1.2306574 54.5799388, -1.2305919 54.5797653, -1.230597 54.5796156, -1.2305998 54.5795356, -1.2306013 54.5794901, -1.2306037 54.5794186, -1.2305819 54.5793555, -1.2305296 54.5792653, -1.2304304 54.5791534, -1.2303418 54.5790656, -1.2302131 54.5789669, -1.2300642 54.5788728, -1.2298796 54.5787813, -1.229648 54.578699, -1.2290129 54.5784677, -1.22864 54.5783295, -1.2281736 54.5781494, -1.2274075 54.5778523)",,,
4518050,,,residential,,False,False,59.377,,,"LINESTRING (-1.2315172 54.5725239, -1.2316193 54.5719932)",,,
48424164,,Borough Road,tertiary,30 mph,False,False,9.062,4,,"LINESTRING (-1.2315172 54.5725239, -1.2313779 54.5725129)",,,
48424164,,Borough Road,tertiary,30 mph,False,True,29.305,4,,"LINESTRING (-1.2315172 54.5725239, -1.2319677 54.5725594)",,,
4518050,,,residential,,False,True,59.377,,,"LINESTRING (-1.2316193 54.5719932, -1.2315172 54.5725239)",,,
742328939,,Oak Street,unclassified,30 mph,False,False,18.114,1,,"LINESTRING (-1.228102 54.5753439, -1.2283803 54.5753666)",,,
46340478,,Grange Road,unclassified,,False,False,37.935,2,,"LINESTRING (-1.2339136 54.5741259, -1.2333304 54.57408)",,,
46340488,,,unclassified,,False,True,12.394,1,,"LINESTRING (-1.2277565 54.5757146, -1.2276173 54.5757915)",,,
46340487,,Marton Road,tertiary,30 mph,True,False,127.64299999999999,2,,"LINESTRING (-1.2277565 54.5757146, -1.2279395 54.5758215, -1.2281646 54.5759513, -1.2284478 54.576117, -1.2285909 54.5762666, -1.228642 54.5763852, -1.2286804 54.5765168, -1.2287837 54.5766579)",,,
182833438,,Marton Road,tertiary,30 mph,False,True,30.967,2,,"LINESTRING (-1.2269894 54.574933, -1.2268903 54.5746605)",,,
182833436,,Marton Road,tertiary,30 mph,False,False,18.2,2,,"LINESTRING (-1.2269894 54.574933, -1.2270319 54.5750494, -1.2270481 54.5750931)",,,
46340488,,,unclassified,,False,False,12.394,1,,"LINESTRING (-1.2276173 54.5757915, -1.2277565 54.5757146)",,,
"[367349352, 237109714]",,Marton Road,tertiary,30 mph,True,False,89.602,"['1', '2']",,"LINESTRING (-1.2276173 54.5757915, -1.2274511 54.5757037, -1.2273109 54.575608, -1.2271865 54.5754835, -1.2270757 54.5753381, -1.2270402 54.5752344, -1.2270481 54.5750931)",,,
27510890,,Snowdon Road,unclassified,30 mph,False,True,45.539,2,,"LINESTRING (-1.2416733 54.5799892, -1.2419227 54.5797145, -1.2419434 54.5796161)",,,
35327432,A178,Bridge Street West,primary,30 mph,False,False,96.997,2,,"LINESTRING (-1.2354958 54.5795463, -1.2347844 54.579535, -1.2346041 54.579538, -1.2342205 54.5795409, -1.2339956 54.5795672)",,,
35327432,A178,Bridge Street West,primary,30 mph,False,True,59.983000000000004,2,,"LINESTRING (-1.2354958 54.5795463, -1.2358532 54.5795547, -1.2362265 54.5795634, -1.2364259 54.5795662)",,,
55214381,,Nile Street,unclassified,30 mph,False,False,50.624,2,,"LINESTRING (-1.2403174 54.5799508, -1.239532 54.5799423)",,,
55214452,,Stockton Street,unclassified,30 mph,False,True,42.582,,,"LINESTRING (-1.2403174 54.5799508, -1.2405928 54.5796806, -1.2405939 54.5796611, -1.2405967 54.5796115)",,,
55214381,,Nile Street,unclassified,30 mph,False,True,50.624,2,,"LINESTRING (-1.239532 54.5799423, -1.2403174 54.5799508)",,,
55214409,,Zetland Place,unclassified,,False,True,41.647,,,"LINESTRING (-1.2321512 54.5785881, -1.2325854 54.5783107)",,,
55214411,,School Croft,unclassified,30 mph,False,True,77.383,2,,"LINESTRING (-1.2321512 54.5785881, -1.2312537 54.5781258)",,,
"[55214409, 55214407]",,"['Zetland Place', 'Wood Street']",unclassified,30 mph,False,False,165.27,,,"LINESTRING (-1.2321512 54.5785881, -1.231846 54.578776, -1.2308829 54.5782703, -1.2307113 54.5781847, -1.2305825 54.578088, -1.2304893 54.5780431, -1.2304419 54.5780202, -1.2302957 54.5779415)",,,
55214411,,School Croft,unclassified,30 mph,False,False,73.945,2,,"LINESTRING (-1.2321512 54.5785881, -1.232423 54.5787235, -1.2326566 54.578794, -1.2331739 54.5788479)",,,
55214411,,School Croft,unclassified,30 mph,False,False,77.383,2,,"LINESTRING (-1.2312537 54.5781258, -1.2321512 54.5785881)",,,
55214411,,School Croft,unclassified,30 mph,False,True,73.945,2,,"LINESTRING (-1.2331739 54.5788479, -1.2326566 54.578794, -1.232423 54.5787235, -1.2321512 54.5785881)",,,
35327432,A178,Bridge Street West,primary,30 mph,False,False,183.028,2,,"LINESTRING (-1.2405967 54.5796115, -1.237757 54.5795858)",,,
35327432,A178,Bridge Street West,primary,30 mph,False,True,27.746000000000002,2,,"LINESTRING (-1.2405967 54.5796115, -1.2407184 54.5796123, -1.2410272 54.5796144)",,,
