osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,width,tunnel,junction
194703764,2,Society Street,residential,30 mph,False,False,81.28200000000001,"LINESTRING (-3.8677497 57.5880103, -3.8672443 57.5880921, -3.8671503 57.5881043, -3.8670178 57.5881137, -3.866414 57.5881377)",,,,,
41361242,2,Park Street,residential,30 mph,False,False,120.169,"LINESTRING (-3.8648473 57.5890557, -3.8652663 57.5891561, -3.8656435 57.5892448, -3.8662102 57.5893799, -3.8662688 57.5893886, -3.8662953 57.5893814, -3.8663136 57.5893596, -3.8664693 57.5891679)",,,,,
41361242,2,Park Street,residential,30 mph,False,True,121.679,"LINESTRING (-3.8648473 57.5890557, -3.8644327 57.5889764, -3.8640571 57.5888866, -3.8637612 57.5888045, -3.8635107 57.588735, -3.8630373 57.5885602)",,,,,
1007325812,,Park Street,residential,30 mph,False,True,53.461999999999996,"LINESTRING (-3.8648473 57.5890557, -3.8648202 57.5890921, -3.8645005 57.5894991)",,,,,
1007325812,,Park Street,residential,30 mph,False,False,53.461999999999996,"LINESTRING (-3.8645005 57.5894991, -3.8648202 57.5890921, -3.8648473 57.5890557)",,,,,
126423762,,Wellington Square,tertiary,30 mph,False,True,91.969,"LINESTRING (-3.8635898 57.5877889, -3.8633986 57.5880938, -3.8633211 57.5882175, -3.8630373 57.5885602)",,,,,
126423763,,Harbour Street,tertiary,30 mph,False,False,85.176,"LINESTRING (-3.8635898 57.5877889, -3.863685 57.5876612, -3.8639376 57.5873226, -3.8640006 57.5872672, -3.8641937 57.5870973)",,,,,
194703764,2,Society Street,residential,30 mph,False,True,176.69899999999998,"LINESTRING (-3.8635898 57.5877889, -3.8642032 57.5879514, -3.8644879 57.5880081, -3.8645518 57.5880231, -3.8648649 57.5880917, -3.864937 57.5881075, -3.8651285 57.5881428, -3.8653098 57.5881567, -3.8656787 57.5881577, -3.8658673 57.5881508, -3.8660658 57.5881462, -3.866414 57.5881377)",,,,,
55248680,2,Links Road,residential,,True,False,214.311,"LINESTRING (-3.8748882 57.5880555, -3.8749884 57.5882987, -3.8748715 57.5884316, -3.8740036 57.588643, -3.8739512 57.5886433, -3.8731796 57.5878383, -3.8731375 57.587754)",,,,,
55248723,2,Marine Road,tertiary,30 mph,False,False,110.31,"LINESTRING (-3.8748882 57.5880555, -3.8744382 57.5880287, -3.8733848 57.5878076, -3.8731375 57.587754)",,,,,
55248723,2,Marine Road,tertiary,30 mph,False,True,60.167,"LINESTRING (-3.8748882 57.5880555, -3.8755319 57.5879635, -3.8758752 57.5879635)",,,,,
"[55248672, 41361242]",2,"['Union Street', 'Park Street']",residential,30 mph,False,"[False, True]",116.828,"LINESTRING (-3.8664693 57.5891679, -3.8666062 57.5889744, -3.866611 57.5889555, -3.8665997 57.5889033, -3.8665914 57.5888786, -3.86642 57.5881566, -3.866414 57.5881377)",,,,,
41361242,2,Park Street,residential,30 mph,False,True,120.169,"LINESTRING (-3.8664693 57.5891679, -3.8663136 57.5893596, -3.8662953 57.5893814, -3.8662688 57.5893886, -3.8662102 57.5893799, -3.8656435 57.5892448, -3.8652663 57.5891561, -3.8648473 57.5890557)",,,,,
55248689,2,Firth Street,residential,30 mph,False,True,80.869,"LINESTRING (-3.8664693 57.5891679, -3.8665253 57.5891733, -3.8677921 57.5891381, -3.8678233 57.5891358)",,,,,
55248714,2,Glebe Road,residential,30 mph,False,False,306.78200000000004,"LINESTRING (-3.8758752 57.5879635, -3.8758576 57.5878194, -3.8756986 57.587709, -3.8745176 57.5873553, -3.8738696 57.5871612, -3.8729745 57.58694, -3.8716614 57.5865121)",,,,,
55248723,2,Marine Road,tertiary,30 mph,False,False,60.167,"LINESTRING (-3.8758752 57.5879635, -3.8755319 57.5879635, -3.8748882 57.5880555)",,,,,
55248714,2,Glebe Road,residential,30 mph,False,True,306.782,"LINESTRING (-3.8716614 57.5865121, -3.8729745 57.58694, -3.8738696 57.5871612, -3.8745176 57.5873553, -3.8756986 57.587709, -3.8758576 57.5878194, -3.8758752 57.5879635)",,,,,
150917441,2,Academy Street,trunk,30 mph,False,False,136.248,"LINESTRING (-3.8729733 57.5841401, -3.8735456 57.5840037, -3.8745124 57.5838258, -3.8751101 57.5837073)",A96,,,,
150917441,2,Academy Street,trunk,30 mph,False,True,49.414,"LINESTRING (-3.8729733 57.5841401, -3.8725506 57.5842613, -3.8722579 57.5843638)",A96,,,,
34607473,,High Street,secondary,20 mph,True,False,61.645,"LINESTRING (-3.8675656 57.5852854, -3.8679177 57.5850881, -3.8682225 57.5849224, -3.8682872 57.5848883)",B9090,,,,
55276743,2,Douglas Street,residential,20 mph,True,False,129.94299999999998,"LINESTRING (-3.8675656 57.5852854, -3.8678414 57.5854504, -3.8679247 57.5855029, -3.8681758 57.5856492, -3.8682982 57.5857055, -3.8685217 57.5857896, -3.8687246 57.5858594, -3.8692259 57.5860281)",,,,,
26700321,2,King Street,trunk,30 mph,False,False,21.647,"LINESTRING (-3.8692259 57.5860281, -3.8694373 57.5858698)",A96,,,,
26700321,2,King Street,trunk,30 mph,False,True,21.092,"LINESTRING (-3.8692259 57.5860281, -3.8690388 57.5861891)",A96,,,,
26700321,2,King Street,trunk,30 mph,False,True,21.647,"LINESTRING (-3.8694373 57.5858698, -3.8692259 57.5860281)",A96,,,,
55276748,2,Claymore Gardens,residential,30 mph,False,False,118.814,"LINESTRING (-3.8694373 57.5858698, -3.8711977 57.5863711)",,,5.5,,
26700321,2,King Street,trunk,30 mph,False,False,104.408,"LINESTRING (-3.8694373 57.5858698, -3.8696624 57.5856996, -3.8698574 57.5855677, -3.8701918 57.5853735, -3.8703228 57.58531, -3.8706038 57.5851738)",A96,,,,
"[1185784426, 1185784427, 191145058]",2,Royal Walk,residential,30 mph,False,True,83.016,"LINESTRING (-3.8694373 57.5858698, -3.8692536 57.5858043, -3.869168 57.5857738, -3.8689771 57.5857057, -3.8687436 57.5856208, -3.8683332 57.5854182)",,,,yes,
55276748,2,Claymore Gardens,residential,30 mph,False,True,118.814,"LINESTRING (-3.8711977 57.5863711, -3.8694373 57.5858698)",,,5.5,,
26700321,2,King Street,trunk,30 mph,False,False,21.092,"LINESTRING (-3.8690388 57.5861891, -3.8692259 57.5860281)",A96,,,,
26700321,2,King Street,trunk,30 mph,False,True,27.337,"LINESTRING (-3.8690388 57.5861891, -3.8687734 57.5863896)",A96,,,,
55285218,1,Bath Street,residential,30 mph,False,False,119.00999999999999,"LINESTRING (-3.8690388 57.5861891, -3.8699074 57.5864078, -3.8708515 57.5866378)",,,,,
55285218,1,Bath Street,residential,30 mph,False,True,119.00999999999999,"LINESTRING (-3.8708515 57.5866378, -3.8699074 57.5864078, -3.8690388 57.5861891)",,,,,
26700321,2,King Street,trunk,30 mph,False,False,32.827,"LINESTRING (-3.8706038 57.5851738, -3.8710049 57.5849715)",A96,,,,
26700321,2,King Street,trunk,30 mph,False,True,104.408,"LINESTRING (-3.8706038 57.5851738, -3.8703228 57.58531, -3.8701918 57.5853735, -3.8698574 57.5855677, -3.8696624 57.5856996, -3.8694373 57.5858698)",A96,,,,
"[191145057, 55285226]",2,"['Falconers Lane', 'Fairlie Street']","['unclassified', 'residential']",30 mph,True,False,195.45500000000004,"LINESTRING (-3.8706038 57.5851738, -3.8698865 57.5849943, -3.8696843 57.5849468, -3.8696671 57.584871, -3.8696753 57.5848395, -3.8697393 57.5847261, -3.8697595 57.5846992, -3.8698084 57.5846178, -3.8698732 57.5845738, -3.8699841 57.5845676, -3.8705144 57.5846452, -3.8712192 57.5847661, -3.8713222 57.5848036)",,,6.5,,
34607473,,High Street,secondary,20 mph,True,False,9.351,"LINESTRING (-3.867452 57.5853434, -3.8675656 57.5852854)",B9090,,,,
55288945,,Castle Lane,residential,20 mph,False,False,57.126999999999995,"LINESTRING (-3.867452 57.5853434, -3.8671119 57.5852261, -3.8666721 57.5850455)",,,,,
55288945,,Castle Lane,residential,20 mph,False,True,57.126999999999995,"LINESTRING (-3.8666721 57.5850455, -3.8671119 57.5852261, -3.867452 57.5853434)",,,,,
26700321,2,King Street,trunk,30 mph,False,True,32.827,"LINESTRING (-3.8710049 57.5849715, -3.8706038 57.5851738)",A96,,,,
26700321,2,King Street,trunk,30 mph,False,False,26.575,"LINESTRING (-3.8710049 57.5849715, -3.8712849 57.5848228, -3.8713222 57.5848036)",A96,,,,
55464310,2,Viewfield Drive,residential,30 mph,False,False,181.522,"LINESTRING (-3.8710049 57.5849715, -3.8720206 57.5852818, -3.8727003 57.5854895, -3.8736115 57.585814)",,,,,
55464310,2,Viewfield Drive,residential,30 mph,False,True,181.522,"LINESTRING (-3.8736115 57.585814, -3.8727003 57.5854895, -3.8720206 57.5852818, -3.8710049 57.5849715)",,,,,
298745773,,Viewfield Drive,residential,30 mph,False,False,73.133,"LINESTRING (-3.8736115 57.585814, -3.8737139 57.5858102, -3.8738312 57.5858189, -3.8739534 57.5858464, -3.8740128 57.5858749, -3.8740466 57.5859179, -3.8740353 57.5859438, -3.8740032 57.5859679, -3.8739357 57.5859911, -3.8738907 57.5859989, -3.873828 57.5859955, -3.8737702 57.5859756, -3.8737348 57.5859472, -3.8736882 57.5859084, -3.8736432 57.5858637, -3.8736115 57.585814)",,,,,
298745773,,Viewfield Drive,residential,30 mph,False,True,73.133,"LINESTRING (-3.8736115 57.585814, -3.8736432 57.5858637, -3.8736882 57.5859084, -3.8737348 57.5859472, -3.8737702 57.5859756, -3.873828 57.5859955, -3.8738907 57.5859989, -3.8739357 57.5859911, -3.8740032 57.5859679, -3.8740353 57.5859438, -3.8740466 57.5859179, -3.8740128 57.5858749, -3.8739534 57.5858464, -3.8738312 57.5858189, -3.8737139 57.5858102, -3.8736115 57.585814)",,,,,
116470367,,Leopold Street,secondary,20 mph,True,False,31.083,"LINESTRING (-3.8717473 57.5843288, -3.8720761 57.5843728, -3.8722579 57.5843638)",B9090,,,,
116473203,,,secondary,20 mph,True,False,23.435000000000002,"LINESTRING (-3.8717473 57.5843288, -3.8718519 57.5844166, -3.871889 57.5844712, -3.871874 57.584519)",B9090,,,,
481798657,,High Street,secondary,20 mph,False,False,12.23,"LINESTRING (-3.8699869 57.5839239, -3.870118 57.5838393)",B9090,,,,
116474360,,,secondary,30 mph,True,False,17.734,"LINESTRING (-3.8699869 57.5839239, -3.8699529 57.5839536, -3.8699556 57.5840126, -3.8699744 57.5840385, -3.8700288 57.5840626)",B9090,,,,
116470367,,Leopold Street,secondary,20 mph,True,False,106.685,"LINESTRING (-3.8700288 57.5840626, -3.8700741 57.5840675, -3.8702808 57.5840901, -3.8711168 57.5842262, -3.8717473 57.5843288)",B9090,,,,
26700442,,King Street,residential,20 mph,False,False,58.426,"LINESTRING (-3.8649829 57.5874067, -3.8648133 57.5873578, -3.8645319 57.5872459, -3.8641937 57.5870973)",,,,,
26700442,,King Street,residential,20 mph,False,True,21.715,"LINESTRING (-3.8649829 57.5874067, -3.8652768 57.5874328, -3.865342 57.5874396)",,,,,
116482042,1,King Street,living_street,20 mph,False,False,38.364000000000004,"LINESTRING (-3.8649829 57.5874067, -3.8648975 57.5875385, -3.864854 57.5876055, -3.8648762 57.5876784, -3.8648496 57.5877374)",,,,,
116482042,1,King Street,living_street,20 mph,False,True,38.364000000000004,"LINESTRING (-3.8648496 57.5877374, -3.8648762 57.5876784, -3.864854 57.5876055, -3.8648975 57.5875385, -3.8649829 57.5874067)",,,,,
55248723,2,Marine Road,tertiary,30 mph,False,False,155.57600000000002,"LINESTRING (-3.8731375 57.587754, -3.871906 57.5875802, -3.8706578 57.587425, -3.8706084 57.5874115)",,,,,
55248723,2,Marine Road,tertiary,30 mph,False,True,110.31,"LINESTRING (-3.8731375 57.587754, -3.8733848 57.5878076, -3.8744382 57.5880287, -3.8748882 57.5880555)",,,,,
116482035,2,Watson's Place,residential,30 mph,False,True,122.751,"LINESTRING (-3.8657215 57.5861405, -3.8658447 57.586217, -3.8664689 57.5864754, -3.867328 57.5868282)",,,,,
126423763,,Harbour Street,tertiary,30 mph,False,False,15.227,"LINESTRING (-3.8657215 57.5861405, -3.8658182 57.5860933, -3.8658795 57.5860351)",,,,,
126423763,,Harbour Street,tertiary,30 mph,False,True,61.294,"LINESTRING (-3.8657215 57.5861405, -3.8654946 57.5862629, -3.8652585 57.5864028, -3.865009 57.5865378)",,,,,
116474356,2,Cawdor Street,secondary,20 mph,False,True,19.25,"LINESTRING (-3.8714539 57.5816391, -3.8714582 57.5818122)",B9090,,,,
"[26718889, 116524716]",2,"['Chattan Drive', 'Cawdor Street']",residential,20 mph,False,False,195.25,"LINESTRING (-3.8714539 57.5816391, -3.8715101 57.5816221, -3.8715475 57.5815818, -3.8715628 57.5815298, -3.8715978 57.5807249, -3.8716243 57.5807042, -3.8716609 57.580701, -3.8717388 57.5807157, -3.8729475 57.5810503)",,,,,
120459611,2,St Ninian Road,trunk,30 mph,False,True,10.359,"LINESTRING (-3.8660487 57.5860564, -3.8658795 57.5860351)",A96,,,,
116524711,,High Street,secondary,20 mph,True,False,38.261,"LINESTRING (-3.8660487 57.5860564, -3.8660923 57.5859974, -3.8661521 57.5859488, -3.8662623 57.585909, -3.8664958 57.5858242)",B9090,,,,
120459611,2,St Ninian Road,trunk,30 mph,False,False,144.13699999999997,"LINESTRING (-3.8660487 57.5860564, -3.8661841 57.5860747, -3.8662523 57.5860956, -3.8677019 57.5866631, -3.8678936 57.5866932, -3.86806 57.5867054, -3.8680968 57.5867021)",A96,,,,
55248723,2,Marine Road,tertiary,30 mph,False,True,62.559,"LINESTRING (-3.8683755 57.5867853, -3.8684439 57.5868227, -3.8692935 57.5870528)",,,,,
116524713,,,trunk,30 mph,True,False,14.812000000000001,"LINESTRING (-3.8683755 57.5867853, -3.8683356 57.5868012, -3.8682887 57.58681, -3.868239 57.586811, -3.868191 57.5868041, -3.8681491 57.5867898)",A96,,,,roundabout
116474356,2,Cawdor Street,secondary,20 mph,False,False,11.778,"LINESTRING (-3.8710047 57.5830653, -3.8710783 57.582967)",B9090,,,,
116524707,2,Lodgehill Road,residential,20 mph,False,False,95.175,"LINESTRING (-3.8710047 57.5830653, -3.8711426 57.5830995, -3.8712318 57.5831051, -3.8713211 57.5830939, -3.8714078 57.5830629, -3.8716105 57.5829575, -3.8722395 57.5826302)",,,,,
481798657,,High Street,secondary,20 mph,False,True,26.716,"LINESTRING (-3.8710047 57.5830653, -3.8709292 57.5831548, -3.8709059 57.5831791, -3.8708197 57.5832841)",B9090,,,,
26700321,2,King Street,trunk,30 mph,False,False,38.599000000000004,"LINESTRING (-3.8683902 57.5866694, -3.8684878 57.5866016, -3.8687734 57.5863896)",A96,,,,
116524713,,,trunk,30 mph,True,False,14.032000000000002,"LINESTRING (-3.8683902 57.5866694, -3.8684129 57.5866916, -3.868423 57.5867162, -3.8684198 57.5867414, -3.8684035 57.5867651, -3.8683755 57.5867853)",A96,,,,roundabout
26700442,,King Street,residential,20 mph,False,False,132.204,"LINESTRING (-3.8681491 57.5867898, -3.86811 57.5868162, -3.8679867 57.5869035, -3.8678742 57.5869833, -3.8678162 57.5870244, -3.8677349 57.587082, -3.8675723 57.5871963, -3.8671692 57.5872539, -3.8666626 57.5873299, -3.8663543 57.5873798)",,,,,
116524713,,,trunk,30 mph,True,False,10.729000000000001,"LINESTRING (-3.8681491 57.5867898, -3.8681195 57.5867716, -3.8681001 57.5867498, -3.8680923 57.5867261, -3.8680968 57.5867021)",A96,,,,roundabout
26700321,2,King Street,trunk,30 mph,False,False,28.661,"LINESTRING (-3.871874 57.584519, -3.8720461 57.5844494, -3.8722579 57.5843638)",A96,,,,
26700321,2,King Street,trunk,30 mph,False,True,45.643,"LINESTRING (-3.871874 57.584519, -3.8714109 57.5847579, -3.8713222 57.5848036)",A96,,,,
55248675,,Links Place,residential,30 mph,False,True,34.265,"LINESTRING (-3.8678726 57.5894396, -3.8678671 57.5893324, -3.8678538 57.5891659, -3.8678233 57.5891358)",,,,,
116524713,,,trunk,30 mph,True,False,22.243000000000002,"LINESTRING (-3.8680968 57.5867021, -3.8681155 57.5866774, -3.8681471 57.5866568, -3.8681887 57.5866421, -3.8682315 57.5866352, -3.8682763 57.5866346, -3.8683198 57.5866405, -3.8683587 57.5866524, -3.8683902 57.5866694)",A96,,,,roundabout
120459611,2,St Ninian Road,trunk,30 mph,False,True,144.137,"LINESTRING (-3.8680968 57.5867021, -3.86806 57.5867054, -3.8678936 57.5866932, -3.8677019 57.5866631, -3.8662523 57.5860956, -3.8661841 57.5860747, -3.8660487 57.5860564)",A96,,,,
116473209,2,Crescent Road,residential,30 mph,False,False,46.949,"LINESTRING (-3.8692317 57.5867269, -3.8692287 57.5867126, -3.8691187 57.5865976, -3.8689283 57.5864755, -3.8687734 57.5863896)",,,,,
116473209,2,Crescent Road,residential,30 mph,False,True,36.429,"LINESTRING (-3.8692317 57.5867269, -3.8692707 57.5869098, -3.8692935 57.5870528)",,,,,
116540784,2,Crescent Road,residential,30 mph,False,True,134.39299999999997,"LINESTRING (-3.8692317 57.5867269, -3.8693253 57.5867228, -3.8707013 57.5870736, -3.8706084 57.5874115)",,,,,
55248723,2,Marine Road,tertiary,30 mph,False,False,87.937,"LINESTRING (-3.8706084 57.5874115, -3.8692935 57.5870528)",,,,,
55248723,2,Marine Road,tertiary,30 mph,False,True,155.57600000000002,"LINESTRING (-3.8706084 57.5874115, -3.8706578 57.587425, -3.871906 57.5875802, -3.8731375 57.587754)",,,,,
116540784,2,Crescent Road,residential,30 mph,False,False,134.393,"LINESTRING (-3.8706084 57.5874115, -3.8707013 57.5870736, -3.8693253 57.5867228, -3.8692317 57.5867269)",,,,,
26700321,2,King Street,trunk,30 mph,False,False,45.643,"LINESTRING (-3.8713222 57.5848036, -3.8714109 57.5847579, -3.871874 57.584519)",A96,,,,
26700321,2,King Street,trunk,30 mph,False,True,26.575,"LINESTRING (-3.8713222 57.5848036, -3.8712849 57.5848228, -3.8710049 57.5849715)",A96,,,,
1007325809,,Brochers Brae,residential,,False,False,23.810000000000002,"LINESTRING (-3.8646555 57.5864396, -3.8649103 57.5865014, -3.865009 57.5865378)",,,,,
126423763,,Harbour Street,tertiary,30 mph,False,False,61.294,"LINESTRING (-3.865009 57.5865378, -3.8652585 57.5864028, -3.8654946 57.5862629, -3.8657215 57.5861405)",,,,,
126423763,,Harbour Street,tertiary,30 mph,False,True,78.968,"LINESTRING (-3.865009 57.5865378, -3.8649836 57.5865515, -3.8646943 57.586743, -3.8641937 57.5870973)",,,,,
1007325809,,Brochers Brae,residential,,False,True,23.810000000000002,"LINESTRING (-3.865009 57.5865378, -3.8649103 57.5865014, -3.8646555 57.5864396)",,,,,
120459512,,King Street Lane,residential,,False,False,27.788,"LINESTRING (-3.8652253 57.5872489, -3.8654077 57.5873093, -3.865342 57.5874396)",,,,,
26700442,,King Street,residential,20 mph,False,False,21.715,"LINESTRING (-3.865342 57.5874396, -3.8652768 57.5874328, -3.8649829 57.5874067)",,,,,
26700442,,King Street,residential,20 mph,False,True,62.181,"LINESTRING (-3.865342 57.5874396, -3.8656692 57.5874737, -3.8659051 57.5874578, -3.8663543 57.5873798)",,,,,
120459512,,King Street Lane,residential,,False,True,27.788,"LINESTRING (-3.865342 57.5874396, -3.8654077 57.5873093, -3.8652253 57.5872489)",,,,,
39653578,2,Lochloy Road,tertiary,30 mph,False,True,12.848,"LINESTRING (-3.861867 57.5854072, -3.8616829 57.5854673)",,,,,
120459855,,The Orchard,residential,,False,True,40.629,"LINESTRING (-3.861867 57.5854072, -3.8623648 57.5856568)",,,,,
39653578,2,Lochloy Road,tertiary,30 mph,False,False,65.89800000000001,"LINESTRING (-3.861867 57.5854072, -3.8621517 57.585283, -3.8625878 57.5851116, -3.8627186 57.5850321)",,,,,
120459855,,The Orchard,residential,,False,False,40.629,"LINESTRING (-3.8623648 57.5856568, -3.861867 57.5854072)",,,,,
"[191145058, 1185784427, 1185784426]",2,Royal Walk,residential,30 mph,False,False,83.016,"LINESTRING (-3.8683332 57.5854182, -3.8687436 57.5856208, -3.8689771 57.5857057, -3.869168 57.5857738, -3.8692536 57.5858043, -3.8694373 57.5858698)",,,,yes,
192300759,1,Water Lane,residential,20 mph,False,False,82.759,"LINESTRING (-3.8674175 57.5844015, -3.8679575 57.5846266, -3.8678686 57.584677, -3.8682872 57.5848883)",,,,,
34607473,,High Street,secondary,20 mph,True,False,47.522,"LINESTRING (-3.8682872 57.5848883, -3.8684789 57.584788, -3.8687567 57.5846268, -3.86884 57.5845805)",B9090,,,,
192300759,1,Water Lane,residential,20 mph,False,True,82.759,"LINESTRING (-3.8682872 57.5848883, -3.8678686 57.584677, -3.8679575 57.5846266, -3.8674175 57.5844015)",,,,,
116482035,2,Watson's Place,residential,30 mph,False,False,122.751,"LINESTRING (-3.867328 57.5868282, -3.8664689 57.5864754, -3.8658447 57.586217, -3.8657215 57.5861405)",,,,,
296253233,1,Ballark Place,residential,20 mph,False,False,52.67399999999999,"LINESTRING (-3.8671756 57.5861262, -3.8667123 57.5859328, -3.8664958 57.5858242)",,,,,
116524711,,High Street,secondary,20 mph,True,False,42.606,"LINESTRING (-3.8664958 57.5858242, -3.8665452 57.5858063, -3.8670698 57.5855959)",B9090,,,,
296253233,1,Ballark Place,residential,20 mph,False,True,52.67399999999999,"LINESTRING (-3.8664958 57.5858242, -3.8667123 57.5859328, -3.8671756 57.5861262)",,,,,
"[364013043, 364013044, 364013045]",,Colin Young Place,residential,20 mph,False,False,43.082,"LINESTRING (-3.8687142 57.586094, -3.868424 57.5859961, -3.868349 57.5860555, -3.8682598 57.5861328, -3.8682193 57.5861676)",,,,building_passage,
26718885,2,Gordon Street,residential,20 mph,True,False,94.429,"LINESTRING (-3.8682193 57.5861676, -3.8677809 57.5859919, -3.8674386 57.5858332, -3.8673385 57.5857867, -3.8671932 57.5857027, -3.8671353 57.5856729, -3.8670698 57.5855959)",,,,,
"[364013043, 364013044, 364013045]",,Colin Young Place,residential,20 mph,False,True,43.081999999999994,"LINESTRING (-3.8682193 57.5861676, -3.8682598 57.5861328, -3.868349 57.5860555, -3.868424 57.5859961, -3.8687142 57.586094)",,,,building_passage,
41361241,2,Shore Street,residential,30 mph,False,False,23.657,"LINESTRING (-3.8624579 57.5894209, -3.8621646 57.5893108, -3.8621331 57.5892986)",,,,,
