osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,width,tunnel
8392394,False,,Allen Street,residential,20 mph,True,139.883,"LINESTRING (-0.1952977 51.4987464, -0.1953413 51.4988134, -0.1958055 51.4995698, -0.196022 51.4999208)",,8.3,
10235702,False,,Adam and Eve Mews,residential,20 mph,True,55.638,"LINESTRING (-0.1952977 51.4987464, -0.1945988 51.4989097, -0.1945653 51.4989386)",1,4.2,
10236498,True,,Pembroke Square,residential,20 mph,False,123.485,"LINESTRING (-0.1989831 51.4965363, -0.1973002 51.4969045)",,7.3,
"[828220872, 1123996414]",True,,Pembroke Square,residential,20 mph,False,39.382000000000005,"LINESTRING (-0.1989831 51.4965363, -0.1991512 51.4968224, -0.1991571 51.4968718)",,9.5,
824795213,False,B316,Earl's Court Road,secondary,20 mph,True,38.741,"LINESTRING (-0.1973002 51.4969045, -0.1974985 51.4972303)",2,,
1123996413,False,B316,Earl's Court Road,secondary,20 mph,False,16.516,"LINESTRING (-0.1973002 51.4969045, -0.1972157 51.4967656)",2,,
10236682,False,,Pembroke Walk,residential,20 mph,False,78.204,"LINESTRING (-0.1985351 51.4957748, -0.1974708 51.4960106)",,2.5,
123519999,False,,Pembroke Villas,residential,20 mph,False,56.437,"LINESTRING (-0.1985351 51.4957748, -0.1982539 51.4952984)",,9.2,
123519999,False,,Pembroke Villas,residential,20 mph,True,55.658,"LINESTRING (-0.1985351 51.4957748, -0.1986234 51.4959247, -0.1988151 51.496244)",,9.2,
10236682,False,,Pembroke Walk,residential,20 mph,True,78.204,"LINESTRING (-0.1974708 51.4960106, -0.1985351 51.4957748)",,2.5,
10237043,False,,Earl's Walk,residential,20 mph,False,44.702,"LINESTRING (-0.1974985 51.4972303, -0.1981085 51.4970984)",,,
824795213,False,B316,Earl's Court Road,secondary,20 mph,False,38.741,"LINESTRING (-0.1974985 51.4972303, -0.1973002 51.4969045)",2,,
824795213,False,B316,Earl's Court Road,secondary,20 mph,True,15.339,"LINESTRING (-0.1974985 51.4972303, -0.197577 51.4973593)",2,,
663502522,False,A315,Kensington High Street,primary,20 mph,False,23.774,"LINESTRING (-0.2003393 51.4986251, -0.2000243 51.4987103)",,,
794777680,False,A315,Kensington High Street,primary,20 mph,True,13.765,"LINESTRING (-0.2003393 51.4986251, -0.2005187 51.4985717)",,,
10237043,False,,Earl's Walk,residential,20 mph,True,35.751,"LINESTRING (-0.1991571 51.4968718, -0.1986692 51.4969772)",,,
123520000,True,,Edwardes Square,residential,20 mph,False,41.823,"LINESTRING (-0.1991571 51.4968718, -0.1991823 51.496917, -0.1993176 51.497169, -0.1993356 51.4971902, -0.1993534 51.4971982, -0.1993929 51.4972023)",,,
10237213,True,,Edwardes Square,residential,20 mph,False,171.14,"LINESTRING (-0.2020403 51.4972171, -0.1998793 51.4979647)",,,
10237131,True,,Edwardes Square,residential,20 mph,False,80.04400000000001,"LINESTRING (-0.1998793 51.4979647, -0.200058 51.4982295, -0.2001317 51.4983331, -0.2001647 51.4983782, -0.2003393 51.4986251)",,,
123520399,True,,Edwardes Square,residential,20 mph,False,93.595,"LINESTRING (-0.1998793 51.4979647, -0.1993744 51.4972624, -0.1993586 51.4972354, -0.1993593 51.497218, -0.1993929 51.4972023)",,,
123520397,True,,Edwardes Square,residential,20 mph,False,92.675,"LINESTRING (-0.2013301 51.4965106, -0.2020403 51.4972171)",,,
8364129,False,,Edwardes Square,residential,20 mph,True,37.629999999999995,"LINESTRING (-0.2013301 51.4965106, -0.2010971 51.49627, -0.2010494 51.4962208)",,,
10237278,True,,South Edwardes Square,residential,20 mph,False,154.594,"LINESTRING (-0.1993929 51.4972023, -0.2013301 51.4965106)",,,
96747980,True,A3220,Kensington High Street,trunk_link,20 mph,False,23.174999999999997,"LINESTRING (-0.2040812 51.4972761, -0.2041192 51.497233, -0.2041512 51.4971963, -0.2041727 51.4971561, -0.2041833 51.4971261, -0.2041941 51.4970822)",,,
854068962,True,A315,Kensington High Street,primary,20 mph,False,29.758,"LINESTRING (-0.2040812 51.4972761, -0.2042785 51.4972154, -0.2043287 51.4971999, -0.2043776 51.4971812, -0.2044585 51.4971486)",,,
10237499,False,,St. Mary Abbot's Place,residential,20 mph,True,89.58000000000001,"LINESTRING (-0.202807 51.4968948, -0.2029343 51.4968505, -0.2032523 51.4972038, -0.2034621 51.4973982, -0.203525 51.4974629)",,,
1203819312,False,A315,Kensington High Street,primary,20 mph,False,14.106,"LINESTRING (-0.2024554 51.4978708, -0.2022804 51.4979358)",,,
1203819312,False,A315,Kensington High Street,primary,20 mph,True,14.097,"LINESTRING (-0.2024554 51.4978708, -0.2026323 51.497808)",,,
10237615,True,,Earl's Terrace,residential,20 mph,False,203.86799999999997,"LINESTRING (-0.2024554 51.4978708, -0.2023722 51.4977833, -0.202264 51.4976696, -0.2004572 51.4982931, -0.2004136 51.4983122, -0.2003962 51.4983424, -0.2003887 51.4983728, -0.2003879 51.4984026, -0.2004668 51.4985018, -0.2005187 51.4985717)",,,
794777680,False,A315,Kensington High Street,primary,20 mph,False,13.765,"LINESTRING (-0.2005187 51.4985717, -0.2003393 51.4986251)",,,
"[1203819323, 663502518, 854061462]",False,A315,Kensington High Street,primary,20 mph,True,52.29900000000001,"LINESTRING (-0.2005187 51.4985717, -0.2006317 51.4985331, -0.2007614 51.4984893, -0.2010482 51.4983903, -0.2011804 51.4983447)",,,
8364112,False,,Oakwood Court,residential,20 mph,False,95.837,"LINESTRING (-0.206318 51.4999911, -0.205028 51.5003041)",,,
10238043,False,,Oakwood Court,residential,20 mph,False,124.194,"LINESTRING (-0.206318 51.4999911, -0.206222 51.4998544, -0.2061901 51.4998228, -0.206148 51.4997988, -0.2060998 51.4997888, -0.2060281 51.4997972, -0.2048034 51.5000931)",,,
792995050,False,,Abbotsbury Road,residential,20 mph,True,28.146,"LINESTRING (-0.2048034 51.5000931, -0.205028 51.5003041)",,,
10238043,False,,Oakwood Court,residential,20 mph,True,124.194,"LINESTRING (-0.2048034 51.5000931, -0.2060281 51.4997972, -0.2060998 51.4997888, -0.206148 51.4997988, -0.2061901 51.4998228, -0.206222 51.4998544, -0.206318 51.4999911)",,,
"[792995050, 792995051]",False,,Abbotsbury Road,residential,20 mph,False,98.163,"LINESTRING (-0.2048034 51.5000931, -0.2046062 51.4998919, -0.2044105 51.4996921, -0.2041087 51.4993242)",,,
"[23592065, 1116258596]",False,,Ilchester Place,residential,20 mph,True,296.948,"LINESTRING (-0.2048034 51.5000931, -0.2027783 51.5006915, -0.2021745 51.4994731)",,,
10578611,False,,Phillimore Walk,residential,20 mph,False,63.51,"LINESTRING (-0.1986763 51.4995918, -0.1984066 51.4996829, -0.1983642 51.4996979, -0.1978711 51.4998656)",,,
10578606,False,,Drayson Mews,residential,20 mph,False,151.371,"LINESTRING (-0.1938888 51.5028693, -0.1938156 51.5027229, -0.1938188 51.502684, -0.1938451 51.5026031, -0.1938542 51.502569, -0.1938462 51.502534, -0.1938173 51.5024799, -0.1937658 51.5024098, -0.1937108 51.5023404, -0.1931251 51.5016226)",,,
"[1176480312, 1176480313, 802515218]",True,,Holland Street,residential,20 mph,False,71.02199999999999,"LINESTRING (-0.1938888 51.5028693, -0.1947077 51.5027274, -0.1948326 51.5027057, -0.1948773 51.502698)",,,
10578613,False,,Hornton Place,residential,20 mph,False,8.836,"LINESTRING (-0.1931251 51.5016226, -0.1930147 51.5016625)",,,
10578606,False,,Drayson Mews,residential,20 mph,True,151.371,"LINESTRING (-0.1931251 51.5016226, -0.1937108 51.5023404, -0.1937658 51.5024098, -0.1938173 51.5024799, -0.1938462 51.502534, -0.1938542 51.502569, -0.1938451 51.5026031, -0.1938188 51.502684, -0.1938156 51.5027229, -0.1938888 51.5028693)",,,
10578613,False,,Hornton Place,residential,20 mph,True,45.75600000000001,"LINESTRING (-0.1931251 51.5016226, -0.1933841 51.501529, -0.1935984 51.5014625, -0.1936491 51.50144, -0.1936921 51.5014141)",,,
10578613,False,,Hornton Place,residential,20 mph,True,8.836,"LINESTRING (-0.1930147 51.5016625, -0.1931251 51.5016226)",,,
802515217,True,,Holland Street,residential,20 mph,False,44.941,"LINESTRING (-0.1929887 51.5030332, -0.193611 51.5029179)",,,
10578636,False,,Kensington Church Walk,residential,20 mph,False,83.57900000000001,"LINESTRING (-0.1929887 51.5030332, -0.1928443 51.5027899, -0.1926449 51.5024537, -0.1925704 51.5023281)",,,
10578636,False,,Kensington Church Walk,residential,20 mph,True,83.57900000000001,"LINESTRING (-0.1925704 51.5023281, -0.1926449 51.5024537, -0.1928443 51.5027899, -0.1929887 51.5030332)",,,
10578668,False,,Gordon Place,residential,20 mph,True,24.334,"LINESTRING (-0.1934789 51.5027151, -0.193611 51.5029179)",,,
8364380,False,,Holland Park Road,residential,20 mph,False,34.058,"LINESTRING (-0.20459 51.4978857, -0.2041605 51.4980351)",,,
8364380,False,,Holland Park Road,residential,20 mph,True,40.879,"LINESTRING (-0.20459 51.4978857, -0.2046726 51.4978566, -0.205104 51.4977047)",,,
"[23494426, 794694900]",False,,"['St Mary Abbots Terrace', 'Strangways Terrace']",residential,20 mph,False,70.92099999999999,"LINESTRING (-0.20459 51.4978857, -0.204493 51.4977796, -0.2043086 51.4975949, -0.2038921 51.4977423)",,,
8364380,False,,Holland Park Road,residential,20 mph,True,60.011,"LINESTRING (-0.2026558 51.4985671, -0.2034103 51.4983013)",,,
"[794318122, 8364380]",False,,Holland Park Road,residential,20 mph,False,79.46199999999999,"LINESTRING (-0.2026558 51.4985671, -0.2021295 51.4987525, -0.2016101 51.4988515)",,,
"[794694899, 794694900]",False,,St Mary Abbots Terrace,residential,20 mph,True,97.665,"LINESTRING (-0.2026558 51.4985671, -0.2024145 51.4983077, -0.2023818 51.4982725, -0.2031358 51.4980098)",,,
23494429,False,,St Mary Abbots Terrace,residential,20 mph,False,37.573,"LINESTRING (-0.2031358 51.4980098, -0.2034103 51.4983013)",,,
794694900,False,,St Mary Abbots Terrace,residential,20 mph,True,60.214,"LINESTRING (-0.2031358 51.4980098, -0.2038921 51.4977423)",,,
"[794694899, 794694900]",False,,St Mary Abbots Terrace,residential,20 mph,False,97.665,"LINESTRING (-0.2031358 51.4980098, -0.2023818 51.4982725, -0.2024145 51.4983077, -0.2026558 51.4985671)",,,
8364380,False,,Holland Park Road,residential,20 mph,False,60.011,"LINESTRING (-0.2034103 51.4983013, -0.2026558 51.4985671)",,,
23494429,False,,St Mary Abbots Terrace,residential,20 mph,True,37.573,"LINESTRING (-0.2034103 51.4983013, -0.2031358 51.4980098)",,,
8364380,False,,Holland Park Road,residential,20 mph,True,59.778999999999996,"LINESTRING (-0.2034103 51.4983013, -0.2037085 51.4981971, -0.2039645 51.4981077, -0.2041605 51.4980351)",,,
8364379,False,,Melbury Road,residential,20 mph,True,8.107,"LINESTRING (-0.2021745 51.4994731, -0.2021023 51.4994157)",,,
8364379,False,,Melbury Road,residential,20 mph,False,150.53899999999996,"LINESTRING (-0.2021745 51.4994731, -0.2024815 51.4996125, -0.2026621 51.4996616, -0.2028323 51.4996885, -0.2029607 51.4996865, -0.2031091 51.4996584, -0.2032595 51.4996079, -0.2040722 51.499325, -0.2041087 51.4993242)",,,
"[23592065, 1116258596]",False,,Ilchester Place,residential,20 mph,False,296.948,"LINESTRING (-0.2021745 51.4994731, -0.2027783 51.5006915, -0.2048034 51.5000931)",,,
32954704,False,,Stratford Road,residential,20 mph,False,20.057,"LINESTRING (-0.193043 51.4967051, -0.1933325 51.4966979)",,,
32954704,False,,Stratford Road,residential,20 mph,True,49.698,"LINESTRING (-0.193043 51.4967051, -0.1923256 51.4967221)",,,
32954760,False,,Blithfield Street,residential,20 mph,False,59.980999999999995,"LINESTRING (-0.193043 51.4967051, -0.1930601 51.4969107, -0.1932057 51.4972317)",,7.8,
32954760,False,,Blithfield Street,residential,20 mph,True,59.980999999999995,"LINESTRING (-0.1932057 51.4972317, -0.1930601 51.4969107, -0.193043 51.4967051)",,7.8,
113679299,False,,Iverna Court,residential,20 mph,False,40.117,"LINESTRING (-0.1935964 51.5001305, -0.193096 51.5003125)",,8,
"[113679298, 33202316]",True,,"['Iverna Gardens', 'Iverna Court']",residential,20 mph,False,67.208,"LINESTRING (-0.1935964 51.5001305, -0.1935424 51.5000132, -0.193459 51.4998351, -0.1939158 51.4997498)",,"['10.5', '10']",
8392385,False,,Iverna Gardens,residential,20 mph,True,169.485,"LINESTRING (-0.1939158 51.4997498, -0.1933838 51.498262)",,8,
33202314,True,,Iverna Gardens,residential,20 mph,False,59.687000000000005,"LINESTRING (-0.1939158 51.4997498, -0.1939311 51.4997906, -0.1940064 51.4999873, -0.1936864 51.5000991, -0.1935964 51.5001305)",,10.6,
58111702,False,,Radnor Terrace,unclassified,,False,46.554,"LINESTRING (-0.205036 51.4958601, -0.2049306 51.4959137, -0.2045151 51.4961249)",,,
35168765,True,A3220,Warwick Road,trunk,30 mph,False,111.844,"LINESTRING (-0.2045151 51.4961249, -0.2047795 51.4963196, -0.2049269 51.4964157, -0.2049447 51.4964273, -0.2050522 51.4964684, -0.2051642 51.4965028, -0.2053505 51.4965453, -0.2055908 51.4965891, -0.2056594 51.4966034, -0.2057384 51.4966233, -0.2058292 51.4966614)",2,,
58111702,False,,Radnor Terrace,unclassified,,True,46.554,"LINESTRING (-0.2045151 51.4961249, -0.2049306 51.4959137, -0.205036 51.4958601)",,,
10237043,False,,Earl's Walk,residential,20 mph,False,35.751,"LINESTRING (-0.1986692 51.4969772, -0.1991571 51.4968718)",,,
10237043,False,,Earl's Walk,residential,20 mph,True,41.088,"LINESTRING (-0.1986692 51.4969772, -0.1981085 51.4970984)",,,
74979690,False,,Pembroke Mews,residential,20 mph,False,53.593,"LINESTRING (-0.1986692 51.4969772, -0.1987308 51.4970849, -0.1981795 51.4972167)",,,
824795213,False,B316,Earl's Court Road,secondary,20 mph,False,33.47,"LINESTRING (-0.1977482 51.4976408, -0.197577 51.4973593)",2,,
824795213,False,B316,Earl's Court Road,secondary,20 mph,True,16.208,"LINESTRING (-0.1977482 51.4976408, -0.1977897 51.497709, -0.1978312 51.4977771)",2,,
"[74979688, 828220873]",False,,Pembroke Mews,residential,20 mph,True,53.428000000000004,"LINESTRING (-0.1977482 51.4976408, -0.1980295 51.4975678, -0.1983401 51.4974872, -0.1982947 51.497411)",,,
74979688,False,,Pembroke Mews,residential,20 mph,False,23.03,"LINESTRING (-0.1981795 51.4972167, -0.1982947 51.497411)",,,
74979688,False,,Pembroke Mews,residential,20 mph,True,14.043,"LINESTRING (-0.1981795 51.4972167, -0.1981085 51.4970984)",,,
74979690,False,,Pembroke Mews,residential,20 mph,True,53.593,"LINESTRING (-0.1981795 51.4972167, -0.1987308 51.4970849, -0.1986692 51.4969772)",,,
10237043,False,,Earl's Walk,residential,20 mph,False,41.088,"LINESTRING (-0.1981085 51.4970984, -0.1986692 51.4969772)",,,
10237043,False,,Earl's Walk,residential,20 mph,True,44.702,"LINESTRING (-0.1981085 51.4970984, -0.1974985 51.4972303)",,,
74979688,False,,Pembroke Mews,residential,20 mph,False,14.043,"LINESTRING (-0.1981085 51.4970984, -0.1981795 51.4972167)",,,
3997276,True,A3220,Addison Road,trunk,30 mph,False,121.984,"LINESTRING (-0.2060329 51.4986366, -0.2059757 51.4985725, -0.2059417 51.4985345, -0.2055703 51.4981539, -0.2051229 51.4977206, -0.205104 51.4977047)",2,,
"[496556786, 570305547, 25407822]",True,,Melbury Road,residential,20 mph,False,155.185,"LINESTRING (-0.2060329 51.4986366, -0.2059676 51.4986332, -0.2058519 51.4986483, -0.2055995 51.4987455, -0.2052717 51.4988718, -0.2044826 51.4991757, -0.2042106 51.4992761, -0.2041859 51.4992969, -0.2041604 51.4993113, -0.2041087 51.4993242)",,,
"[78335485, 1135183934]",False,,Holland Green Place,residential,,"[False, True]",48.068000000000005,"LINESTRING (-0.1994852 51.4988561, -0.1997016 51.4991886, -0.1997441 51.4992572)",,,
"[854061464, 1203819329, 1203819330, 1203819327]",False,A315,Kensington High Street,primary,20 mph,False,62.019,"LINESTRING (-0.1994852 51.4988561, -0.1993609 51.4988897, -0.1991383 51.4989499, -0.1990906 51.4989628, -0.1988447 51.4990293, -0.1988174 51.4990367, -0.1987075 51.4990664, -0.1986634 51.4990783)",,,
"[854061464, 1203819328]",False,A315,Kensington High Street,primary,20 mph,True,15.248000000000001,"LINESTRING (-0.1994852 51.4988561, -0.1995771 51.4988287, -0.1996839 51.4987969)",,,
8364379,False,,Melbury Road,residential,20 mph,False,8.107,"LINESTRING (-0.2021023 51.4994157, -0.2021745 51.4994731)",,,
8364379,False,,Melbury Road,residential,20 mph,True,71.489,"LINESTRING (-0.2021023 51.4994157, -0.2018278 51.4991364, -0.2018063 51.4991083, -0.20178 51.4990738, -0.2016101 51.4988515)",,,
"[80678458, 1135183933]",False,,Park Close,residential,20 mph,True,111.762,"LINESTRING (-0.2021023 51.4994157, -0.2018747 51.4995338, -0.201814 51.4995523, -0.2017577 51.4995599, -0.2016167 51.4995736, -0.2015403 51.4995864, -0.2014435 51.4996496, -0.2014082 51.4996934, -0.201399 51.4997372, -0.2014225 51.4997951, -0.2014959 51.4999202, -0.2011485 51.500002)",,,
"[796378504, 83475750, 796403207]",False,,"[""Duchess of Bedford's Walk"", 'Phillimore Gardens']",residential,20 mph,True,342.69100000000003,"LINESTRING (-0.1970603 51.5028766, -0.1971553 51.5028684, -0.1980866 51.5027716, -0.1982768 51.5027521, -0.1987098 51.5027095, -0.2002713 51.5025625, -0.2002406 51.5025208, -0.199926 51.5021791, -0.1994245 51.5016448)",,,
276264222,True,,Duchess of Bedford's Walk,residential,20 mph,False,45.874,"LINESTRING (-0.1970603 51.5028766, -0.196922 51.5028823, -0.1967189 51.5028681, -0.1965073 51.502857, -0.1964405 51.5028548, -0.1964004 51.5028511)",,,
80678874,False,,Pembroke Place,residential,20 mph,False,22.518,"LINESTRING (-0.1984878 51.4976911, -0.1985896 51.4978564, -0.1986042 51.4978802)",,,
3997279,False,B316,Earl's Court Road,secondary,20 mph,False,12.916,"LINESTRING (-0.1980881 51.4981497, -0.198019 51.4980418)",,,
3997279,False,B316,Earl's Court Road,secondary,20 mph,True,110.69800000000001,"LINESTRING (-0.1980881 51.4981497, -0.1985374 51.4988975, -0.1985526 51.4989228, -0.1986634 51.4990783)",,,
80678874,False,,Pembroke Place,residential,20 mph,True,45.319,"LINESTRING (-0.1980881 51.4981497, -0.1986828 51.4980077, -0.1986764 51.4979974)",,,
10235702,False,,Adam and Eve Mews,residential,20 mph,True,18.781,"LINESTRING (-0.1945653 51.4989386, -0.1943057 51.4989877)",1,4.2,
80678875,False,,Adam and Eve Mews,residential,20 mph,True,70.064,"LINESTRING (-0.1945653 51.4989386, -0.1948304 51.4995467)",1,5.5,
10235702,False,,Adam and Eve Mews,residential,20 mph,False,55.638,"LINESTRING (-0.1945653 51.4989386, -0.1945988 51.4989097, -0.1952977 51.4987464)",1,4.2,
80678875,False,,Adam and Eve Mews,residential,20 mph,False,70.064,"LINESTRING (-0.1948304 51.4995467, -0.1945653 51.4989386)",1,5.5,
113749865,False,,Eden Close,residential,20 mph,True,3.852,"LINESTRING (-0.1946284 51.4998407, -0.1946821 51.4998316)",,,
"[823536448, 10235702]",False,,Adam and Eve Mews,residential,20 mph,False,100.257,"LINESTRING (-0.1946284 51.4998407, -0.1942624 51.4989983, -0.1943057 51.4989877)",1,"['7', '4.2']",
"[823536448, 741894449, 741894448, 741862106]",False,,Adam and Eve Mews,residential,20 mph,True,57.81499999999999,"LINESTRING (-0.1946284 51.4998407, -0.1947116 51.500032, -0.1947401 51.5000977, -0.1947664 51.5001542, -0.1948062 51.5002468, -0.1948279 51.500281, -0.1948732 51.5003365)",1,"['7', '3.5', '2.6']",building_passage
80678879,False,,Phillimore Gardens Close,residential,20 mph,False,36.031,"LINESTRING (-0.1985084 51.4999065, -0.1980543 51.5000649)",,,
8364359,True,,Phillimore Gardens,residential,20 mph,False,13.667,"LINESTRING (-0.1980543 51.5000649, -0.1981523 51.5001716)",,,
80678879,False,,Phillimore Gardens Close,residential,20 mph,True,36.031,"LINESTRING (-0.1980543 51.5000649, -0.1985084 51.4999065)",,,
58112580,True,A315,Kensington High Street,primary,20 mph,False,36.47,"LINESTRING (-0.1954006 51.5002479, -0.1949423 51.5004097)",,,
795742699,True,,Argyll Road,residential,20 mph,False,9.863,"LINESTRING (-0.1954006 51.5002479, -0.1953293 51.5001711)",,,
741862106,False,,Adam and Eve Mews,residential,20 mph,False,9.441,"LINESTRING (-0.1949423 51.5004097, -0.1948732 51.5003365)",,2.6,
58112580,True,A315,Kensington High Street,primary,20 mph,False,45.195,"LINESTRING (-0.1949423 51.5004097, -0.1946193 51.5005248, -0.1945441 51.5005525, -0.1944806 51.5005694, -0.1944568 51.5005721, -0.194438 51.5005709, -0.1943582 51.5005615)",,,
8392394,False,,Allen Street,residential,20 mph,False,10.694,"LINESTRING (-0.1960773 51.5000106, -0.196022 51.4999208)",,8.3,
58112580,True,A315,Kensington High Street,primary,20 mph,False,53.785000000000004,"LINESTRING (-0.1960773 51.5000106, -0.1956499 51.5001632, -0.1955979 51.5001773, -0.1954006 51.5002479)",,,
234888332,True,A3220,Warwick Gardens,trunk,30 mph,False,34.969,"LINESTRING (-0.204195 51.4969617, -0.2039268 51.4966952)",,,
"[276264233, 937272332]",True,A3220,Pembroke Road,trunk,30 mph,False,33.842999999999996,"LINESTRING (-0.1968895 51.4957743, -0.1967924 51.4957948, -0.1967497 51.4957962, -0.1966771 51.495784, -0.1966263 51.4957704, -0.1965734 51.4957512, -0.1965358 51.4957349, -0.1965009 51.4957151, -0.1964575 51.4956904)","['2', '3']",,
307128376,True,B316,Pembroke Road,secondary,30 mph,False,27.552999999999997,"LINESTRING (-0.1968895 51.4957743, -0.1968121 51.4958111, -0.1967778 51.4958208, -0.1967429 51.4958436, -0.1967253 51.4958625, -0.1967192 51.4958749, -0.1967131 51.4958989, -0.1967181 51.4959247, -0.1967329 51.4959709)",1,,
74979688,False,,Pembroke Mews,residential,20 mph,True,23.03,"LINESTRING (-0.1982947 51.497411, -0.1981795 51.4972167)",,,
112678973,False,,,residential,20 mph,True,34.898,"LINESTRING (-0.1982947 51.497411, -0.1987649 51.4972978)",,,
"[74979688, 828220873]",False,,Pembroke Mews,residential,20 mph,False,53.428000000000004,"LINESTRING (-0.1982947 51.497411, -0.1983401 51.4974872, -0.1980295 51.4975678, -0.1977482 51.4976408)",,,
112678973,False,,,residential,20 mph,False,34.898,"LINESTRING (-0.1987649 51.4972978, -0.1982947 51.497411)",,,
113749865,False,,Eden Close,residential,20 mph,False,3.852,"LINESTRING (-0.1946821 51.4998316, -0.1946284 51.4998407)",,,
"[854061466, 1203819324, 854061461]",True,A315,Kensington High Street,primary,20 mph,False,30.591,"LINESTRING (-0.1996839 51.4987969, -0.1997142 51.4987413, -0.1997431 51.4987332, -0.1997899 51.49872, -0.1999289 51.4986808, -0.1999409 51.4986774, -0.2000243 51.4987103)",,,
"[1203819328, 854061464]",False,A315,Kensington High Street,primary,20 mph,False,15.248000000000001,"LINESTRING (-0.1996839 51.4987969, -0.1995771 51.4988287, -0.1994852 51.4988561)",,,
8364380,False,,Holland Park Road,residential,20 mph,True,34.058,"LINESTRING (-0.2041605 51.4980351, -0.20459 51.4978857)",,,
794694903,False,,St Mary Abbots Terrace,residential,20 mph,True,37.486,"LINESTRING (-0.2041605 51.4980351, -0.2038921 51.4977423)",,,
8364380,False,,Holland Park Road,residential,20 mph,False,59.778999999999996,"LINESTRING (-0.2041605 51.4980351, -0.2039645 51.4981077, -0.2037085 51.4981971, -0.2034103 51.4983013)",,,
8364130,False,,Pembroke Gardens,residential,20 mph,True,134.161,"LINESTRING (-0.2026854 51.495574, -0.201723 51.4959545, -0.2010494 51.4962208)",,,
234888332,True,A3220,Warwick Gardens,trunk,30 mph,False,212.232,"LINESTRING (-0.2026854 51.495574, -0.2023928 51.4953772, -0.2022785 51.4953106, -0.2021535 51.4952485, -0.2020082 51.4951928, -0.2018259 51.4951397, -0.2015859 51.4950841, -0.2014785 51.4950631, -0.2014229 51.4950523, -0.2012646 51.4950264, -0.2010133 51.4949938, -0.2008191 51.4949746, -0.2006343 51.4949613, -0.2003533 51.4949477, -0.2000748 51.4949356, -0.1999648 51.4949311, -0.19992 51.4949267)",,,
8364129,False,,Edwardes Square,residential,20 mph,False,37.629999999999995,"LINESTRING (-0.2010494 51.4962208, -0.2010971 51.49627, -0.2013301 51.4965106)",,,
8364130,False,,Pembroke Gardens,residential,20 mph,False,134.161,"LINESTRING (-0.2010494 51.4962208, -0.201723 51.4959545, -0.2026854 51.495574)",,,
128874347,True,A3220,Warwick Gardens,residential,20 mph,False,59.53,"LINESTRING (-0.204414 51.4969875, -0.2044757 51.4969346, -0.2045108 51.4968957, -0.2045237 51.4968534, -0.2045104 51.496814, -0.20448 51.4967848, -0.2044399 51.4967569, -0.2043804 51.4967247, -0.2043102 51.4966993, -0.2042318 51.4966787, -0.2040479 51.4966536)",,,
128874349,True,A3220,Warwick Gardens,trunk,30 mph,False,45.269000000000005,"LINESTRING (-0.204414 51.4969875, -0.2043841 51.4969395, -0.2043449 51.4968922, -0.2042145 51.4967726, -0.2040479 51.4966536)",,,
128874349,True,A3220,Warwick Gardens,trunk,30 mph,False,36.595,"LINESTRING (-0.2040479 51.4966536, -0.2036744 51.4964207)",,,
234888332,True,A3220,Warwick Gardens,trunk,30 mph,False,116.44300000000001,"LINESTRING (-0.2036744 51.4964207, -0.2032168 51.4960214, -0.203021 51.4958505, -0.2028964 51.4957418, -0.2027703 51.4956357, -0.2026854 51.495574)",,,
137521442,True,A315,Kensington High Street,primary,20 mph,False,84.32300000000001,"LINESTRING (-0.1925093 51.5012385, -0.1925791 51.5011591, -0.1929029 51.5010319, -0.1932093 51.5009207, -0.1932934 51.5008931, -0.1934114 51.5008603, -0.1935193 51.5008764)",2,,
9710859,False,,Wrights Lane,tertiary,20 mph,True,69.36200000000001,"LINESTRING (-0.1935193 51.5008764, -0.1934368 51.5007992, -0.1932761 51.5005806, -0.1931482 51.5003976, -0.193096 51.5003125)",,8,
137521446,True,A315,Kensington High Street,primary,20 mph,False,23.914,"LINESTRING (-0.1935193 51.5008764, -0.1934926 51.500937, -0.1934478 51.5009531, -0.1933746 51.5009795, -0.193281 51.5010133)",,,
"[1109619033, 137521447]",False,A315,Kensington High Street,primary,20 mph,False,67.80799999999999,"LINESTRING (-0.1935193 51.5008764, -0.1937992 51.5007713, -0.1939208 51.5007257, -0.1943582 51.5005615)",5,,
183424574,True,,Warwick Gardens,residential,20 mph,False,17.592000000000002,"LINESTRING (-0.199845 51.4949071, -0.1998376 51.4948656, -0.1998345 51.4948471, -0.1998298 51.4948123, -0.1998254 51.4947965, -0.1998222 51.4947759, -0.1998227 51.4947497)",1,,
307128380,True,A3220,Warwick Gardens,trunk,30 mph,False,23.808,"LINESTRING (-0.199845 51.4949071, -0.1997837 51.4948911, -0.1997374 51.4948805, -0.1996494 51.4948593, -0.1996018 51.4948523, -0.199559 51.4948508, -0.1995184 51.4948574)",2,,
234888332,True,A3220,Warwick Gardens,trunk,30 mph,False,5.631,"LINESTRING (-0.19992 51.4949267, -0.199845 51.4949071)",,,
"[307128374, 758277654]",True,,Pembroke Gardens,residential,20 mph,False,164.401,"LINESTRING (-0.19992 51.4949267, -0.1999404 51.4950027, -0.1999707 51.4950606, -0.2010494 51.4962208)",,,
183424571,True,,Pembroke Road,tertiary,20 mph,False,24.232,"LINESTRING (-0.1998227 51.4947497, -0.1995184 51.4948574)",2,,
