osmid,oneway,lanes,name,highway,maxspeed,access,reversed,length,geometry,ref,est_width
29025449,False,2,Y Cwadrangle,residential,20 mph,,True,45.09,"LINESTRING (-3.6987096 51.5268083, -3.6989745 51.5264378)",,
"[29025449, 29025459]",False,2,Y Cwadrangle,residential,20 mph,,False,84.931,"LINESTRING (-3.6987096 51.5268083, -3.6987984 51.5268418, -3.698818 51.5268841, -3.6987954 51.5269525, -3.6987375 51.5270293, -3.6986216 51.527046, -3.6984947 51.5270075, -3.6984393 51.5269568, -3.6984569 51.5268851, -3.6985299 51.5268107, -3.6986146 51.5267913, -3.6987096 51.5268083)",,
"[29025449, 29025459]",False,2,Y Cwadrangle,residential,20 mph,,True,84.931,"LINESTRING (-3.6987096 51.5268083, -3.6986146 51.5267913, -3.6985299 51.5268107, -3.6984569 51.5268851, -3.6984393 51.5269568, -3.6984947 51.5270075, -3.6986216 51.527046, -3.6987375 51.5270293, -3.6987954 51.5269525, -3.698818 51.5268841, -3.6987984 51.5268418, -3.6987096 51.5268083)",,
28668161,False,2,Heol Mostyn Road,unclassified,30 mph,,False,37.844,"LINESTRING (-3.6873245 51.5268254, -3.6867924 51.5269044)",,
28668161,False,2,Heol Mostyn Road,unclassified,30 mph,,True,352.59399999999994,"LINESTRING (-3.6873245 51.5268254, -3.6879951 51.5267274, -3.6881016 51.5267118, -3.688826 51.5266394, -3.6890107 51.5266107, -3.6892312 51.5265469, -3.6893798 51.5265039, -3.6896606 51.5263816, -3.689809 51.526317, -3.6902209 51.526034, -3.6904374 51.5258729, -3.6907016 51.5256762, -3.690751 51.5256496, -3.6909079 51.525565, -3.6910878 51.525468, -3.6916114 51.5253291)",,
29026066,False,2,Marshfield Avenue,residential,20 mph,yes,False,119.497,"LINESTRING (-3.6873245 51.5268254, -3.6874219 51.5270773, -3.6874976 51.527214, -3.6875289 51.5272442, -3.6876709 51.5273608, -3.6882601 51.5276841)",,
28668161,False,2,Heol Mostyn Road,unclassified,30 mph,,True,37.844,"LINESTRING (-3.6867924 51.5269044, -3.6873245 51.5268254)",,
"[29048074, 29024900]",False,2,Longlands Close,residential,20 mph,yes,"[False, True]",50.749,"LINESTRING (-3.6924587 51.5324318, -3.6923986 51.5322823, -3.6925703 51.5322609, -3.6925703 51.5323357, -3.6924587 51.5324318)",,
"[29048074, 29024900]",False,2,Longlands Close,residential,20 mph,yes,"[False, True]",50.748999999999995,"LINESTRING (-3.6924587 51.5324318, -3.6925703 51.5323357, -3.6925703 51.5322609, -3.6923986 51.5322823, -3.6924587 51.5324318)",,
29024900,False,2,Longlands Close,residential,20 mph,yes,True,69.074,"LINESTRING (-3.6924587 51.5324318, -3.6926046 51.5325492, -3.6928278 51.5327628, -3.6928757 51.5329788)",,
29024034,False,2,Pyle Inn Way,residential,20 mph,yes,False,24.9,"LINESTRING (-3.6903431 51.5318351, -3.6900199 51.5319337)",,
29024934,False,2,Heol Tegfryn,residential,20 mph,yes,True,60.576,"LINESTRING (-3.6903431 51.5318351, -3.6899827 51.5313386)",,2.5
29024034,False,2,Pyle Inn Way,residential,20 mph,yes,True,469.186,"LINESTRING (-3.6903431 51.5318351, -3.6911541 51.5316141, -3.6916342 51.5315106, -3.6927125 51.5313238, -3.6930187 51.5312558, -3.6931551 51.5311953, -3.6932489 51.5311085, -3.6932843 51.5310151, -3.693075 51.5303146, -3.693029 51.5302025, -3.6929656 51.5301491, -3.6928707 51.530119, -3.6925945 51.5300606, -3.6924174 51.5300022, -3.6923127 51.529953, -3.692219 51.5298888, -3.6921544 51.5298145, -3.6920579 51.5295539, -3.6920363 51.5295087, -3.6919392 51.5291997)",,
29024934,False,2,Heol Tegfryn,residential,20 mph,yes,False,221.002,"LINESTRING (-3.6876153 51.5314159, -3.6878476 51.5311006, -3.688309 51.5308847, -3.6889699 51.5308313, -3.6894248 51.5308954, -3.6897252 51.5310342, -3.6899827 51.5313386)",,2.5
29063052,False,2,Sunnybank,residential,20 mph,yes,True,169.446,"LINESTRING (-3.6876153 51.5314159, -3.6881974 51.5315148, -3.6885922 51.5315522, -3.6890214 51.5315361, -3.6894848 51.5314721, -3.6899827 51.5313386)",,2.5
29024934,False,2,Heol Tegfryn,residential,20 mph,yes,True,77.767,"LINESTRING (-3.6876153 51.5314159, -3.687467 51.5317692, -3.6874595 51.5321034)",,2.5
29024934,False,2,Heol Tegfryn,residential,20 mph,yes,False,60.576,"LINESTRING (-3.6899827 51.5313386, -3.6903431 51.5318351)",,2.5
29024934,False,2,Heol Tegfryn,residential,20 mph,yes,True,221.002,"LINESTRING (-3.6899827 51.5313386, -3.6897252 51.5310342, -3.6894248 51.5308954, -3.6889699 51.5308313, -3.688309 51.5308847, -3.6878476 51.5311006, -3.6876153 51.5314159)",,2.5
29063052,False,2,Sunnybank,residential,20 mph,yes,False,169.446,"LINESTRING (-3.6899827 51.5313386, -3.6894848 51.5314721, -3.6890214 51.5315361, -3.6885922 51.5315522, -3.6881974 51.5315148, -3.6876153 51.5314159)",,2.5
29048123,False,2,Cribbwr Square,residential,20 mph,yes,False,55.878,"LINESTRING (-3.6882601 51.5276841, -3.6877123 51.5280534)",,
29026066,False,2,Marshfield Avenue,residential,20 mph,yes,False,115.494,"LINESTRING (-3.6882601 51.5276841, -3.6885488 51.5278429, -3.6886821 51.5280267, -3.6887251 51.5283577, -3.6887655 51.5286217)",,
29026066,False,2,Marshfield Avenue,residential,20 mph,yes,True,119.49699999999999,"LINESTRING (-3.6882601 51.5276841, -3.6876709 51.5273608, -3.6875289 51.5272442, -3.6874976 51.527214, -3.6874219 51.5270773, -3.6873245 51.5268254)",,
29026066,False,2,Marshfield Avenue,residential,20 mph,yes,False,119.481,"LINESTRING (-3.6887655 51.5286217, -3.6888624 51.5287956, -3.6890512 51.5289611, -3.6891559 51.5290117, -3.6893151 51.5290887, -3.6896521 51.5293169, -3.6896942 51.5293917, -3.6897049 51.5294819)",,
29026066,False,2,Marshfield Avenue,residential,20 mph,yes,True,115.494,"LINESTRING (-3.6887655 51.5286217, -3.6887251 51.5283577, -3.6886821 51.5280267, -3.6885488 51.5278429, -3.6882601 51.5276841)",,
29063144,False,2,Rhodfa Gogledd,residential,20 mph,yes,False,139.243,"LINESTRING (-3.6887655 51.5286217, -3.6882752 51.5288687, -3.68803 51.5289686, -3.6877224 51.5290638, -3.6870311 51.5292371)",,2
29048123,False,2,Cribbwr Square,residential,20 mph,yes,True,55.878,"LINESTRING (-3.6877123 51.5280534, -3.6882601 51.5276841)",,
29048128,False,2,Cribbwr Square,residential,20 mph,yes,False,94.93700000000001,"LINESTRING (-3.6877123 51.5280534, -3.6872831 51.5278291, -3.6871029 51.5277757, -3.686914 51.5277703, -3.6867509 51.527797, -3.6865233 51.5278678)",,
29048128,False,2,Cribbwr Square,residential,20 mph,yes,True,61.745,"LINESTRING (-3.6877123 51.5280534, -3.6878067 51.5281281, -3.6878526 51.5281929, -3.6878619 51.5282509, -3.6878539 51.5283177, -3.6878425 51.5283499, -3.6878238 51.5283844, -3.6875843 51.5285099)",,
29048128,False,2,Cribbwr Square,residential,20 mph,yes,False,61.745000000000005,"LINESTRING (-3.6875843 51.5285099, -3.6878238 51.5283844, -3.6878425 51.5283499, -3.6878539 51.5283177, -3.6878619 51.5282509, -3.6878526 51.5281929, -3.6878067 51.5281281, -3.6877123 51.5280534)",,
29048128,False,2,Cribbwr Square,residential,20 mph,yes,True,94.93700000000001,"LINESTRING (-3.6865233 51.5278678, -3.6867509 51.527797, -3.686914 51.5277703, -3.6871029 51.5277757, -3.6872831 51.5278291, -3.6877123 51.5280534)",,
24813221,False,2,Simpson's Way,residential,20 mph,yes,True,24.8,"LINESTRING (-3.6902401 51.5326681, -3.6903088 51.532887)",,
24813221,False,2,Simpson's Way,residential,20 mph,yes,False,84.07,"LINESTRING (-3.6902401 51.5326681, -3.6902549 51.5324202, -3.6900199 51.5319337)",,
29024917,False,2,Heol y Berllan,residential,20 mph,yes,True,147.01600000000002,"LINESTRING (-3.6902401 51.5326681, -3.6886421 51.5329207, -3.6881802 51.5329938)",,
24813221,False,2,Simpson's Way,residential,20 mph,yes,False,24.8,"LINESTRING (-3.6903088 51.532887, -3.6902401 51.5326681)",,
29048498,False,2,Monk's Close,residential,20 mph,yes,False,95.919,"LINESTRING (-3.6903088 51.532887, -3.6915963 51.5325666)",,
29048498,False,2,Monk's Close,residential,20 mph,yes,True,95.919,"LINESTRING (-3.6915963 51.5325666, -3.6903088 51.532887)",,
29024919,False,2,Maes Glas,residential,20 mph,yes,True,36.056,"LINESTRING (-3.6876652 51.5327268, -3.6877339 51.5327962, -3.6881185 51.5327551)",,
29063144,False,2,Rhodfa Gogledd,residential,20 mph,yes,False,67.898,"LINESTRING (-3.6870311 51.5292371, -3.686115 51.5294563)",,2
29063144,False,2,Rhodfa Gogledd,residential,20 mph,yes,True,139.243,"LINESTRING (-3.6870311 51.5292371, -3.6877224 51.5290638, -3.68803 51.5289686, -3.6882752 51.5288687, -3.6887655 51.5286217)",,2
29063144,False,2,Rhodfa Gogledd,residential,20 mph,yes,True,67.898,"LINESTRING (-3.686115 51.5294563, -3.6870311 51.5292371)",,2
30161125,False,2,Rhodfa Baiden,residential,20 mph,yes,False,40.239,"LINESTRING (-3.686115 51.5294563, -3.6863346 51.5297914)",,2
30161125,False,2,Rhodfa Baiden,residential,20 mph,yes,True,40.239,"LINESTRING (-3.6863346 51.5297914, -3.686115 51.5294563)",,2
30161126,True,,,unclassified,20 mph,,False,37.82,"LINESTRING (-3.6865556 51.5301025, -3.6863346 51.5297914)",,
29024014,False,2,Pisgah Street,secondary,20 mph,yes,False,229.478,"LINESTRING (-3.6865556 51.5301025, -3.6877869 51.5297823, -3.6883658 51.5296803, -3.6885613 51.5296533, -3.6895152 51.5295355, -3.6897049 51.5294819)",B4281,
741835081,False,,Marlas Close,residential,20 mph,,False,59.209,"LINESTRING (-3.6937566 51.5279346, -3.6929293 51.5280711)",,
741835081,False,,Marlas Close,residential,20 mph,,True,59.209,"LINESTRING (-3.6929293 51.5280711, -3.6937566 51.5279346)",,
29065805,False,2,Heol Y Pil / Pyle Road,primary,20 mph,,False,80.929,"LINESTRING (-3.6929293 51.5280711, -3.6930897 51.5285353, -3.6932125 51.5287765)",A48,
29065805,False,2,Heol Y Pil / Pyle Road,primary,20 mph,,True,190.197,"LINESTRING (-3.6929293 51.5280711, -3.6928731 51.5279083, -3.6928196 51.5277615, -3.6927272 51.5275079, -3.6925899 51.5268671, -3.6925489 51.5267083, -3.6924821 51.5265537, -3.6924032 51.5263951)",A48,
775625347,False,2,Heol Marlas,residential,30 mph,yes,True,12.722,"LINESTRING (-3.6991967 51.5279481, -3.6990525 51.5278771)",,
"[775625346, 24029508]",False,2,"['Rhodfa Brynteg', 'Brynteg Avenue']",residential,20 mph,yes,False,223.12800000000001,"LINESTRING (-3.6991967 51.5279481, -3.6991471 51.5280466, -3.6990684 51.5281385, -3.6989433 51.5282535, -3.6988172 51.5283436, -3.6986777 51.5284337, -3.6985027 51.5285121, -3.6983295 51.5285728, -3.6972008 51.5288575, -3.6966054 51.5290093)",,
775625346,False,2,Rhodfa Brynteg,residential,20 mph,yes,True,16.607,"LINESTRING (-3.6991967 51.5279481, -3.6992209 51.5278789, -3.6992241 51.5278004)",,
