osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction,tunnel,lanes,bridge
9969969,False,,Parkway,tertiary,30 mph,False,45.771,"LINESTRING (-0.2098261 51.7992983, -0.2104624 51.7994191)",,,2,
178138578,True,,Parkway,tertiary,30 mph,False,71.602,"LINESTRING (-0.2098261 51.7992983, -0.2101504 51.7986864)",,,,
225176215,True,B195,,secondary,30 mph,False,24.631000000000004,"LINESTRING (-0.2050164 51.8034421, -0.2049108 51.8033802, -0.204864 51.8033255, -0.2048499 51.8032564)",roundabout,,,
119754297,False,,Lanefield Walk,residential,,True,61.903000000000006,"LINESTRING (-0.2123615 51.8004951, -0.2124688 51.8002297, -0.2121806 51.8000097)",,,,
22286896,False,,Russellcroft Road,residential,,True,9.489,"LINESTRING (-0.2128484 51.8026921, -0.2127104 51.8026915)",,,,
22286896,False,,Russellcroft Road,residential,,False,9.489,"LINESTRING (-0.2127104 51.8026915, -0.2128484 51.8026921)",,,,
22281841,False,,Russellcroft Road,residential,30 mph,True,71.069,"LINESTRING (-0.2127104 51.8026915, -0.2121158 51.8026824, -0.2116899 51.8026171)",,,,
22286427,False,,Handside Lane,residential,30 mph,True,67.42699999999999,"LINESTRING (-0.2127104 51.8026915, -0.212545 51.8031601, -0.212501 51.8032839)",,,,
9970412,True,,Wigmores North,unclassified,,False,102.779,"LINESTRING (-0.2066436 51.8025164, -0.2066156 51.8026297, -0.2065547 51.8027465, -0.2063999 51.8030534, -0.2063361 51.8030907, -0.2062529 51.8031041, -0.205852 51.8030325)",,,,
"[9970410, 532942867]",True,B195,,secondary,30 mph,False,28.093999999999998,"LINESTRING (-0.2051196 51.802982, -0.2051638 51.8029717, -0.2052387 51.8029673, -0.2053215 51.8029742, -0.2054189 51.8029958, -0.2055 51.803031)",roundabout,,,
44140612,False,,Walden Road,residential,,True,28.376,"LINESTRING (-0.2038233 51.8063734, -0.203475 51.8062365)",,,,
44140612,False,,Walden Road,residential,,False,61.748,"LINESTRING (-0.2038233 51.8063734, -0.2040205 51.8064509, -0.2045011 51.8066154, -0.2046041 51.8066472)",,,,
719695571,False,,,residential,,False,36.661,"LINESTRING (-0.2038233 51.8063734, -0.2037226 51.8063532, -0.2036412 51.8063511, -0.2035845 51.8063592, -0.2035255 51.8063716, -0.2034762 51.8063886, -0.2034361 51.8064084, -0.2033687 51.806468)",,,,
73079632,False,,Blakemere Road,residential,,False,26.764,"LINESTRING (-0.2033687 51.806468, -0.2033972 51.8064132, -0.203475 51.8062365)",,,,
719695571,False,,,residential,,True,36.661,"LINESTRING (-0.2033687 51.806468, -0.2034361 51.8064084, -0.2034762 51.8063886, -0.2035255 51.8063716, -0.2035845 51.8063592, -0.2036412 51.8063511, -0.2037226 51.8063532, -0.2038233 51.8063734)",,,,
32127863,True,,Digswell Road,tertiary,30 mph,False,25.052999999999997,"LINESTRING (-0.2073459 51.8052702, -0.2072207 51.8053055, -0.2071982 51.8053119, -0.2070531 51.8053988)",,,,
532938519,True,B195,The Campus,secondary,30 mph,False,29.779,"LINESTRING (-0.2073459 51.8052702, -0.2071437 51.8052224, -0.2069365 51.8051833)",,,,
9972039,False,,Stonehills,unclassified,,False,83.94099999999999,"LINESTRING (-0.205243 51.8023517, -0.2056241 51.8016878, -0.2056469 51.8016394)",,,,
1221497627,False,,Fretherne Road,unclassified,30 mph,False,54.94200000000001,"LINESTRING (-0.2061571 51.8006234, -0.2063043 51.8003092, -0.2063794 51.8001488)",,,,
