osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,junction
50592486,,,residential,,False,True,49.721999999999994,"LINESTRING (-3.9528356 56.1533615, -3.9525617 56.1534609, -3.9527774 56.1536972)",,,
50315570,,Blairforkie Drive,residential,30 mph,False,True,140.71099999999998,"LINESTRING (-3.9539714 56.1592137, -3.9542578 56.1591011, -3.9544269 56.158968, -3.954491 56.1587574, -3.9544095 56.158491, -3.954259 56.15831, -3.9540648 56.158114)",,,
50315570,,Blairforkie Drive,residential,30 mph,False,False,140.71099999999998,"LINESTRING (-3.9540648 56.158114, -3.954259 56.15831, -3.9544095 56.158491, -3.954491 56.1587574, -3.9544269 56.158968, -3.9542578 56.1591011, -3.9539714 56.1592137)",,,
50315570,,Blairforkie Drive,residential,30 mph,False,True,90.112,"LINESTRING (-3.9540648 56.158114, -3.9536818 56.1579346, -3.9530773 56.1577928, -3.9528467 56.157687)",,,
50593076,,Allan Walk,residential,30 mph,False,False,33.294,"LINESTRING (-3.9540648 56.158114, -3.9543413 56.1580638, -3.9545406 56.1579827)",,,
892232341,,,residential,,False,False,17.057,"LINESTRING (-3.9545406 56.1579827, -3.9545035 56.1578307)",,,
50593076,,Allan Walk,residential,30 mph,False,False,213.45200000000006,"LINESTRING (-3.9545406 56.1579827, -3.9546981 56.1578865, -3.9547852 56.1578393, -3.9548805 56.1578081, -3.9550752 56.1579461, -3.9553954 56.1582128, -3.9555019 56.1584219, -3.9555087 56.1588183, -3.9554551 56.159135, -3.9554313 56.1592993, -3.9553253 56.1593313)",,,
50593076,,Allan Walk,residential,30 mph,False,True,33.294,"LINESTRING (-3.9545406 56.1579827, -3.9543413 56.1580638, -3.9540648 56.158114)",,,
50593076,,Allan Walk,residential,30 mph,False,True,213.452,"LINESTRING (-3.9553253 56.1593313, -3.9554313 56.1592993, -3.9554551 56.159135, -3.9555087 56.1588183, -3.9555019 56.1584219, -3.9553954 56.1582128, -3.9550752 56.1579461, -3.9548805 56.1578081, -3.9547852 56.1578393, -3.9546981 56.1578865, -3.9545406 56.1579827)",,,
50807060,,Hopetoun Drive,residential,30 mph,False,False,58.592,"LINESTRING (-3.9461057 56.1568423, -3.9463586 56.1569003, -3.9466429 56.1568678, -3.9470251 56.1568606)",,2,
50807060,,Hopetoun Drive,residential,30 mph,False,True,79.507,"LINESTRING (-3.9461057 56.1568423, -3.9457239 56.1567032, -3.9454303 56.1567306, -3.945198 56.1567712, -3.9449385 56.1568388)",,2,
50807125,,Gordon Crescent,residential,30 mph,False,False,163.99099999999999,"LINESTRING (-3.9461057 56.1568423, -3.9459342 56.1569643, -3.9458792 56.1570571, -3.9460026 56.1571228, -3.9463041 56.1571582, -3.9464927 56.1571907, -3.9466708 56.1572472, -3.9467443 56.1573431, -3.9467629 56.1574304, -3.9467794 56.1575075, -3.9465552 56.1575859, -3.9463889 56.1575919, -3.9461904 56.157562, -3.946008 56.1575291)",,2,
50807060,,Hopetoun Drive,residential,30 mph,False,False,53.016,"LINESTRING (-3.9470251 56.1568606, -3.9471368 56.1568773, -3.9472763 56.1569116, -3.9474798 56.1569157, -3.9475315 56.1569167, -3.9478641 56.1569167)",,2,
50807060,,Hopetoun Drive,residential,30 mph,False,True,58.592,"LINESTRING (-3.9470251 56.1568606, -3.9466429 56.1568678, -3.9463586 56.1569003, -3.9461057 56.1568423)",,2,
50807350,,Welsh Gardens,residential,30 mph,False,False,80.608,"LINESTRING (-3.9470251 56.1568606, -3.9470129 56.1567157, -3.9468847 56.1566179, -3.9467816 56.1565912, -3.9467187 56.1565873, -3.9466365 56.1565823, -3.9465139 56.1565834, -3.9464153 56.1565843, -3.9462272 56.1565563, -3.946204 56.1564748)",,2,
50807060,,Hopetoun Drive,residential,30 mph,False,False,109.133,"LINESTRING (-3.9478641 56.1569167, -3.9479953 56.1569362, -3.9481859 56.1569645, -3.9483844 56.1570691, -3.9485078 56.1572513, -3.9486007 56.1573338, -3.9486526 56.1573798, -3.9488726 56.1574604, -3.9491101 56.1575326)",,2,
50807060,,Hopetoun Drive,residential,30 mph,False,True,53.016,"LINESTRING (-3.9478641 56.1569167, -3.9475315 56.1569167, -3.9474798 56.1569157, -3.9472763 56.1569116, -3.9471368 56.1568773, -3.9470251 56.1568606)",,2,
50807561,,Rutherford Court,residential,30 mph,False,False,70.189,"LINESTRING (-3.9478641 56.1569167, -3.9479392 56.1568211, -3.94801 56.1567468, -3.9480856 56.1567195, -3.9481605 56.1567007, -3.9483201 56.1567076, -3.9486507 56.1567291, -3.9487804 56.1567258)",,2,
50807060,,Hopetoun Drive,residential,30 mph,False,True,109.13300000000001,"LINESTRING (-3.9491101 56.1575326, -3.9488726 56.1574604, -3.9486526 56.1573798, -3.9486007 56.1573338, -3.9485078 56.1572513, -3.9483844 56.1570691, -3.9481859 56.1569645, -3.9479953 56.1569362, -3.9478641 56.1569167)",,2,
50807468,,John Murray Drive,residential,30 mph,False,False,144.173,"LINESTRING (-3.9491101 56.1575326, -3.9493715 56.157565, -3.9498221 56.1576188, -3.9502191 56.1577054, -3.950498 56.1578249, -3.9507019 56.1579773, -3.9509223 56.1581193, -3.9509303 56.1581988)",,,
50808105,,Hopetoun Drive,residential,30 mph,False,False,72.07300000000001,"LINESTRING (-3.9491101 56.1575326, -3.9490282 56.1577174, -3.9490174 56.1578936, -3.9490979 56.158046, -3.9492676 56.1581242)",,,
50808105,,Hopetoun Drive,residential,30 mph,False,False,156.572,"LINESTRING (-3.9492676 56.1581242, -3.9493983 56.1581356, -3.9495098 56.1581871, -3.9495097 56.1582805, -3.9494734 56.1584164, -3.9495235 56.1585543, -3.9495135 56.1586296, -3.9494783 56.1586476, -3.9494052 56.158685, -3.9492266 56.1586823, -3.9491033 56.1586405, -3.949055 56.1585509, -3.949055 56.1584373, -3.9491247 56.1583119, -3.9491676 56.1582133, -3.9492676 56.1581242)",,,
50808105,,Hopetoun Drive,residential,30 mph,False,True,156.572,"LINESTRING (-3.9492676 56.1581242, -3.9491676 56.1582133, -3.9491247 56.1583119, -3.949055 56.1584373, -3.949055 56.1585509, -3.9491033 56.1586405, -3.9492266 56.1586823, -3.9494052 56.158685, -3.9494783 56.1586476, -3.9495135 56.1586296, -3.9495235 56.1585543, -3.9494734 56.1584164, -3.9495097 56.1582805, -3.9495098 56.1581871, -3.9493983 56.1581356, -3.9492676 56.1581242)",,,
50808105,,Hopetoun Drive,residential,30 mph,False,True,72.07300000000001,"LINESTRING (-3.9492676 56.1581242, -3.9490979 56.158046, -3.9490174 56.1578936, -3.9490282 56.1577174, -3.9491101 56.1575326)",,,
50807125,,Gordon Crescent,residential,30 mph,False,True,163.99099999999999,"LINESTRING (-3.946008 56.1575291, -3.9461904 56.157562, -3.9463889 56.1575919, -3.9465552 56.1575859, -3.9467794 56.1575075, -3.9467629 56.1574304, -3.9467443 56.1573431, -3.9466708 56.1572472, -3.9464927 56.1571907, -3.9463041 56.1571582, -3.9460026 56.1571228, -3.9458792 56.1570571, -3.9459342 56.1569643, -3.9461057 56.1568423)",,2,
50807350,,Welsh Gardens,residential,30 mph,False,False,24.692,"LINESTRING (-3.946204 56.1564748, -3.9460813 56.1563877, -3.9459196 56.1563222)",,2,
50807363,,,residential,30 mph,False,False,39.872,"LINESTRING (-3.946204 56.1564748, -3.9462609 56.1563813, -3.94625 56.1563388, -3.9461868 56.1562997, -3.9460026 56.1562833, -3.9459196 56.1563222)",,,
50807350,,Welsh Gardens,residential,30 mph,False,True,80.60799999999999,"LINESTRING (-3.946204 56.1564748, -3.9462272 56.1565563, -3.9464153 56.1565843, -3.9465139 56.1565834, -3.9466365 56.1565823, -3.9467187 56.1565873, -3.9467816 56.1565912, -3.9468847 56.1566179, -3.9470129 56.1567157, -3.9470251 56.1568606)",,2,
50807350,,Welsh Gardens,residential,30 mph,False,True,73.322,"LINESTRING (-3.9452783 56.1564707, -3.9452746 56.1563955, -3.9452932 56.1563118, -3.945352 56.156211, -3.9454695 56.1561595, -3.9456371 56.1561778, -3.9457827 56.1562714, -3.9459196 56.1563222)",,2,
50807350,,Welsh Gardens,residential,30 mph,False,False,73.32199999999999,"LINESTRING (-3.9459196 56.1563222, -3.9457827 56.1562714, -3.9456371 56.1561778, -3.9454695 56.1561595, -3.945352 56.156211, -3.9452932 56.1563118, -3.9452746 56.1563955, -3.9452783 56.1564707)",,2,
50807350,,Welsh Gardens,residential,30 mph,False,True,24.692,"LINESTRING (-3.9459196 56.1563222, -3.9460813 56.1563877, -3.946204 56.1564748)",,2,
50807363,,,residential,30 mph,False,True,39.872,"LINESTRING (-3.9459196 56.1563222, -3.9460026 56.1562833, -3.9461868 56.1562997, -3.94625 56.1563388, -3.9462609 56.1563813, -3.946204 56.1564748)",,,
50807470,,,residential,30 mph,False,False,13.278,"LINESTRING (-3.9509303 56.1581988, -3.9511417 56.1582188)",,,
"[50807468, 50807469]",,John Murray Drive,residential,30 mph,False,False,70.871,"LINESTRING (-3.9509303 56.1581988, -3.9507858 56.1583381, -3.9507219 56.1584702, -3.9506796 56.1586104, -3.9506836 56.1587234, -3.9505356 56.158742)",,,
50807468,,John Murray Drive,residential,30 mph,False,True,144.173,"LINESTRING (-3.9509303 56.1581988, -3.9509223 56.1581193, -3.9507019 56.1579773, -3.950498 56.1578249, -3.9502191 56.1577054, -3.9498221 56.1576188, -3.9493715 56.157565, -3.9491101 56.1575326)",,,
"[50807468, 50807469]",,John Murray Drive,residential,30 mph,False,True,70.871,"LINESTRING (-3.9505356 56.158742, -3.9506836 56.1587234, -3.9506796 56.1586104, -3.9507219 56.1584702, -3.9507858 56.1583381, -3.9509303 56.1581988)",,,
50807470,,,residential,30 mph,False,True,13.278,"LINESTRING (-3.9511417 56.1582188, -3.9509303 56.1581988)",,,
50807560,,,residential,30 mph,False,False,52.015,"LINESTRING (-3.9487804 56.1567258, -3.9490089 56.1570291, -3.9490164 56.1571679)",,,
50807561,,Rutherford Court,residential,30 mph,False,False,18.331,"LINESTRING (-3.9487804 56.1567258, -3.9488784 56.1566977, -3.9490255 56.1566345)",,2,
50807561,,Rutherford Court,residential,30 mph,False,True,70.189,"LINESTRING (-3.9487804 56.1567258, -3.9486507 56.1567291, -3.9483201 56.1567076, -3.9481605 56.1567007, -3.9480856 56.1567195, -3.94801 56.1567468, -3.9479392 56.1568211, -3.9478641 56.1569167)",,2,
50807561,,Rutherford Court,residential,30 mph,False,False,67.858,"LINESTRING (-3.9490255 56.1566345, -3.9491545 56.1565804, -3.9492582 56.1564952, -3.9493279 56.1564139, -3.949384 56.1562757, -3.9494252 56.1560915)",,2,
50807561,,Rutherford Court,residential,30 mph,False,True,18.331,"LINESTRING (-3.9490255 56.1566345, -3.9488784 56.1566977, -3.9487804 56.1567258)",,2,
50808112,,Rutherford Court,residential,30 mph,False,False,80.98899999999999,"LINESTRING (-3.9490255 56.1566345, -3.9488907 56.1565279, -3.9488085 56.1564784, -3.9486655 56.1564581, -3.9483147 56.1564327, -3.9480518 56.1564088, -3.9478695 56.1563915)",,,
50807559,,,residential,,False,False,13.682,"LINESTRING (-3.9478695 56.1563915, -3.9478199 56.1562716)",,,
50808112,,Rutherford Court,residential,30 mph,False,False,17.176,"LINESTRING (-3.9478695 56.1563915, -3.947786 56.1565388)",,,
50808112,,Rutherford Court,residential,30 mph,False,True,80.989,"LINESTRING (-3.9478695 56.1563915, -3.9480518 56.1564088, -3.9483147 56.1564327, -3.9486655 56.1564581, -3.9488085 56.1564784, -3.9488907 56.1565279, -3.9490255 56.1566345)",,,
50808112,,Rutherford Court,residential,30 mph,False,True,17.176,"LINESTRING (-3.947786 56.1565388, -3.9478695 56.1563915)",,,
50807559,,,residential,,False,True,13.682,"LINESTRING (-3.9478199 56.1562716, -3.9478695 56.1563915)",,,
50807560,,,residential,30 mph,False,True,52.015,"LINESTRING (-3.9490164 56.1571679, -3.9490089 56.1570291, -3.9487804 56.1567258)",,,
50807823,,Allanwater Gardens,residential,30 mph,False,True,98.89800000000001,"LINESTRING (-3.9435327 56.1567742, -3.9436386 56.1566157, -3.9435797 56.1564942, -3.9433814 56.1564102, -3.9431132 56.1563679, -3.9428483 56.1563252, -3.9427284 56.1561944)",,,
26825684,,Abercromby Drive,residential,30 mph,False,True,86.209,"LINESTRING (-3.9424358 56.1575352, -3.9437637 56.157768)",,,
26825684,,Abercromby Drive,residential,30 mph,False,False,66.959,"LINESTRING (-3.9424358 56.1575352, -3.941536 56.1574132, -3.9413852 56.1573928)",,,
"[50808096, 50807835]",,Allanwood Court,residential,30 mph,False,False,95.80499999999999,"LINESTRING (-3.9424358 56.1575352, -3.9424951 56.1574514, -3.942607 56.1573439, -3.9429516 56.1573373, -3.9432475 56.1573842, -3.9434916 56.1574336, -3.9435564 56.1572991)",,,
"[50808096, 50807835]",,Allanwood Court,residential,30 mph,False,True,95.80499999999999,"LINESTRING (-3.9435564 56.1572991, -3.9434916 56.1574336, -3.9432475 56.1573842, -3.9429516 56.1573373, -3.942607 56.1573439, -3.9424951 56.1574514, -3.9424358 56.1575352)",,,
50807980,,Keir Gardens,residential,30 mph,False,False,64.058,"LINESTRING (-3.9448784 56.1530757, -3.9444424 56.1535981)",,,
236412421,,Keir Street,residential,30 mph,False,False,118.077,"LINESTRING (-3.9448784 56.1530757, -3.9466067 56.153524)",,2,
236412421,,Keir Street,residential,30 mph,False,True,92.594,"LINESTRING (-3.9448784 56.1530757, -3.9435049 56.1527468)",,2,
50807980,,Keir Gardens,residential,30 mph,False,True,64.058,"LINESTRING (-3.9444424 56.1535981, -3.9448784 56.1530757)",,,
50823322,,Forglen Road,residential,30 mph,False,True,30.304,"LINESTRING (-3.9405489 56.1507878, -3.940395 56.1510465)",,2,
26825679,,Westerton Drive,residential,30 mph,False,False,167.582,"LINESTRING (-3.9466532 56.1521128, -3.9458421 56.1520882, -3.9453435 56.1520842, -3.9446072 56.1521437, -3.9439645 56.1522008)",,,
26825679,,Westerton Drive,residential,30 mph,False,True,52.632,"LINESTRING (-3.9466532 56.1521128, -3.9472622 56.152128, -3.9475018 56.1521187)",,,
50840587,,Castleview Drive,residential,30 mph,False,True,157.747,"LINESTRING (-3.9466532 56.1521128, -3.946679 56.1519069, -3.9466533 56.1517381, -3.9466153 56.1516419, -3.94654 56.151561, -3.9462733 56.1514273, -3.9461318 56.1513744, -3.9458191 56.1512899, -3.945568 56.151268, -3.9454168 56.1512854, -3.9451783 56.15132)",,2,
50823322,,Forglen Road,residential,30 mph,False,False,41.859,"LINESTRING (-3.9401578 56.151399, -3.940395 56.1510465)",,2,
50840587,,Castleview Drive,residential,30 mph,False,False,311.26800000000003,"LINESTRING (-3.9401578 56.151399, -3.9408143 56.1514215, -3.9436724 56.151363, -3.9451783 56.15132)",,2,
50840587,,Castleview Drive,residential,30 mph,False,False,157.74699999999999,"LINESTRING (-3.9451783 56.15132, -3.9454168 56.1512854, -3.945568 56.151268, -3.9458191 56.1512899, -3.9461318 56.1513744, -3.9462733 56.1514273, -3.94654 56.151561, -3.9466153 56.1516419, -3.9466533 56.1517381, -3.946679 56.1519069, -3.9466532 56.1521128)",,2,
50840587,,Castleview Drive,residential,30 mph,False,True,311.268,"LINESTRING (-3.9451783 56.15132, -3.9436724 56.151363, -3.9408143 56.1514215, -3.9401578 56.151399)",,2,
50823322,,Forglen Road,residential,30 mph,False,False,30.304,"LINESTRING (-3.940395 56.1510465, -3.9405489 56.1507878)",,2,
50823322,,Forglen Road,residential,30 mph,False,True,41.859,"LINESTRING (-3.940395 56.1510465, -3.9401578 56.151399)",,2,
5008218,B823,,secondary,30 mph,True,False,32.257999999999996,"LINESTRING (-3.9475018 56.1521187, -3.9475066 56.1520678, -3.9475516 56.1520132, -3.947618 56.1519783, -3.9477018 56.1519579, -3.9477932 56.1519548, -3.9478394 56.1519601)",,,roundabout
26825679,,Westerton Drive,residential,30 mph,False,False,52.632,"LINESTRING (-3.9475018 56.1521187, -3.9472622 56.152128, -3.9466532 56.1521128)",,,
26825684,,Abercromby Drive,residential,30 mph,False,False,86.209,"LINESTRING (-3.9437637 56.157768, -3.9424358 56.1575352)",,,
50589886,,Inverallan Road,residential,,False,False,92.135,"LINESTRING (-3.9521474 56.1561845, -3.9522355 56.1560966, -3.952265 56.1560511, -3.9522714 56.1559988, -3.9522418 56.1559208, -3.9521374 56.1557128, -3.9521338 56.1556719, -3.9521481 56.1556401, -3.9521785 56.1556092, -3.9522662 56.1555843, -3.9524593 56.1555624, -3.952563 56.1555584)",,,
"[96699576, 50591043, 69946926]",A9,,primary,30 mph,True,False,81.799,"LINESTRING (-3.9521474 56.1561845, -3.9520011 56.1561777, -3.9517294 56.156106, -3.951142 56.1559335, -3.9510209 56.1558384)",yes,,
50592487,,Steuart Road,unclassified,,False,True,119.82799999999999,"LINESTRING (-3.9529494 56.1524622, -3.952944 56.1525002, -3.9528934 56.1528529, -3.9528858 56.1529327, -3.9528929 56.1530017, -3.9528749 56.1531694, -3.9530274 56.153295, -3.9532985 56.1534509)",,,
50315570,,Blairforkie Drive,residential,30 mph,False,False,90.112,"LINESTRING (-3.9528467 56.157687, -3.9530773 56.1577928, -3.9536818 56.1579346, -3.9540648 56.158114)",,,
50315570,,Blairforkie Drive,residential,30 mph,False,True,243.25799999999998,"LINESTRING (-3.9528467 56.157687, -3.9524071 56.1574853, -3.9517604 56.15706, -3.9515408 56.156869, -3.9511444 56.1562555, -3.9510051 56.1560398, -3.9509927 56.1559815, -3.9509805 56.1559241, -3.9510209 56.1558384)",,,
543987598,,Mill of Airthrey Court,residential,,False,False,41.794,"LINESTRING (-3.9528467 56.157687, -3.9530321 56.1575834, -3.9531367 56.157552, -3.9534156 56.1576028)",,,
543987598,,Mill of Airthrey Court,residential,,False,False,12.192,"LINESTRING (-3.9534156 56.1576028, -3.9535953 56.1576476)",,,
543987600,,Mill of Airthrey Court,residential,,False,False,10.619,"LINESTRING (-3.9534156 56.1576028, -3.9534934 56.1575177)",,,
543987598,,Mill of Airthrey Court,residential,,False,True,41.794,"LINESTRING (-3.9534156 56.1576028, -3.9531367 56.157552, -3.9530321 56.1575834, -3.9528467 56.157687)",,,
543987598,,Mill of Airthrey Court,residential,,False,True,12.192,"LINESTRING (-3.9535953 56.1576476, -3.9534156 56.1576028)",,,
543987600,,Mill of Airthrey Court,residential,,False,True,10.619,"LINESTRING (-3.9534934 56.1575177, -3.9534156 56.1576028)",,,
26948948,,Union Street,residential,30 mph,False,True,29.745,"LINESTRING (-3.9491927 56.1535265, -3.9493278 56.1532698)",,,
576783937,,,residential,,False,False,21.725,"LINESTRING (-3.9491927 56.1535265, -3.9495095 56.1534426)",,,
26948948,,Union Street,residential,30 mph,False,False,67.473,"LINESTRING (-3.9491927 56.1535265, -3.9490889 56.1537239, -3.9488169 56.1540953)",,,
229244590,,Allanvale Road,residential,30 mph,False,True,22.267,"LINESTRING (-3.9495095 56.1534426, -3.9493278 56.1532698)",,,
576783937,,,residential,,False,True,21.725,"LINESTRING (-3.9495095 56.1534426, -3.9491927 56.1535265)",,,
229244590,,Allanvale Road,residential,30 mph,False,False,93.78299999999999,"LINESTRING (-3.9495095 56.1534426, -3.9498536 56.1537698, -3.9501175 56.1540654, -3.9502158 56.1541878)",,,
236412421,,Keir Street,residential,30 mph,False,False,83.833,"LINESTRING (-3.9407475 56.1520329, -3.9419776 56.1523475)",,2,
724262908,,,residential,,False,False,76.353,"LINESTRING (-3.9407475 56.1520329, -3.9406314 56.1521544, -3.9405398 56.1522616, -3.9404576 56.1523623, -3.9404177 56.1524238, -3.9404177 56.1524565, -3.9404482 56.15248, -3.9404928 56.1524957, -3.9407581 56.152565)",,,
724262908,,,residential,,False,True,76.353,"LINESTRING (-3.9407581 56.152565, -3.9404928 56.1524957, -3.9404482 56.15248, -3.9404177 56.1524565, -3.9404177 56.1524238, -3.9404576 56.1523623, -3.9405398 56.1522616, -3.9406314 56.1521544, -3.9407475 56.1520329)",,,
892232341,,,residential,,False,True,43.259,"LINESTRING (-3.9544095 56.1574452, -3.9545035 56.1578307)",,,
892232341,,,residential,,False,False,43.259,"LINESTRING (-3.9545035 56.1578307, -3.9544095 56.1574452)",,,
892232341,,,residential,,False,True,17.057,"LINESTRING (-3.9545035 56.1578307, -3.9545406 56.1579827)",,,
892232342,,,residential,,False,False,47.562,"LINESTRING (-3.9545035 56.1578307, -3.9537819 56.1576842)",,,
892232342,,,residential,,False,True,47.562,"LINESTRING (-3.9537819 56.1576842, -3.9545035 56.1578307)",,,
50807561,,Rutherford Court,residential,30 mph,False,True,67.858,"LINESTRING (-3.9494252 56.1560915, -3.949384 56.1562757, -3.9493279 56.1564139, -3.9492582 56.1564952, -3.9491545 56.1565804, -3.9490255 56.1566345)",,2,
50316111,,Sunnylaw Road,residential,30 mph,False,True,197.223,"LINESTRING (-3.9440833 56.1574193, -3.9442109 56.1568213, -3.9442304 56.1566617, -3.9442367 56.156477, -3.9441076 56.1560551, -3.9440281 56.1556588)",,1,
