osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,width,junction,access
23340793,,Eightlands Road,residential,,True,False,112.806,"LINESTRING (-1.6325988 53.6931805, -1.6320754 53.693324, -1.6320419 53.6933367, -1.6319685 53.6933644, -1.631828 53.6935137, -1.6317946 53.6936043, -1.6318044 53.6936621, -1.6318527 53.6937175, -1.6319533 53.6937612, -1.6320465 53.6938025, -1.6320791 53.6938391, -1.6320777 53.6938687)",,,,,
23344912,,Eightlands Road,residential,,False,True,115.02799999999999,"LINESTRING (-1.6325988 53.6931805, -1.6329922 53.693076, -1.6333249 53.69298, -1.6335464 53.6929161, -1.6337666 53.6928504, -1.6338112 53.6928371, -1.6339371 53.6927996, -1.6340965 53.6927485, -1.6341552 53.6927157)",,,,,
22494984,,Ashworth Road,tertiary,,False,False,54.27,"LINESTRING (-1.6347736 53.6915393, -1.6348544 53.6916987, -1.6349647 53.6919113, -1.6350142 53.6920061)",,,,,
"[22494984, 247952378, 24546504]",,Ashworth Road,tertiary,,False,True,164.94000000000003,"LINESTRING (-1.6347736 53.6915393, -1.6346926 53.6914273, -1.6343764 53.6910549, -1.6342695 53.6909342, -1.6341488 53.6908407, -1.6339604 53.6907519, -1.6338298 53.6907174, -1.6336485 53.6907063, -1.6334702 53.6907173, -1.633327 53.6907439, -1.6331932 53.6907853, -1.6331015 53.6908312)",,yes,,,
23546716,,Wormald Street,tertiary,,False,True,120.922,"LINESTRING (-1.6347736 53.6915393, -1.6350797 53.6914837, -1.6353246 53.6914114, -1.6353877 53.6913928, -1.6356923 53.6912709, -1.6359635 53.6911304, -1.636286 53.6909495)",,,,,
23342568,,Ashworth Green,residential,,False,False,134.179,"LINESTRING (-1.6377193 53.6929745, -1.6369519 53.693098, -1.6366536 53.6931527, -1.63575 53.6932841)",,,,,
23359102,,Vulcan Close,residential,,False,False,40.847,"LINESTRING (-1.6371405 53.6918189, -1.6371346 53.6917751, -1.6371286 53.6915972, -1.6372757 53.6914807)",,,,,
23359102,,Vulcan Close,residential,,False,False,88.304,"LINESTRING (-1.6372757 53.6914807, -1.6371907 53.6914589, -1.6368372 53.6912545, -1.6366852 53.691169, -1.636286 53.6909495)",,,,,
23359102,,Vulcan Close,residential,,False,True,40.847,"LINESTRING (-1.6372757 53.6914807, -1.6371286 53.6915972, -1.6371346 53.6917751, -1.6371405 53.6918189)",,,,,
500274636,,Vulcan Road,residential,,False,True,36.900999999999996,"LINESTRING (-1.6372757 53.6914807, -1.6374303 53.6913833, -1.6376592 53.6912387)",,,,,
23359102,,Vulcan Close,residential,,False,True,88.304,"LINESTRING (-1.636286 53.6909495, -1.6366852 53.691169, -1.6368372 53.6912545, -1.6371907 53.6914589, -1.6372757 53.6914807)",,,,,
23546716,,Wormald Street,tertiary,,False,False,120.922,"LINESTRING (-1.636286 53.6909495, -1.6359635 53.6911304, -1.6356923 53.6912709, -1.6353877 53.6913928, -1.6353246 53.6914114, -1.6350797 53.6914837, -1.6347736 53.6915393)",,,,,
23546716,,Wormald Street,tertiary,,False,True,59.50699999999999,"LINESTRING (-1.636286 53.6909495, -1.6366775 53.6906968, -1.6367743 53.6906388, -1.6368245 53.690611, -1.6369097 53.6905625)",,,,,
500274636,,Vulcan Road,residential,,False,False,36.900999999999996,"LINESTRING (-1.6376592 53.6912387, -1.6374303 53.6913833, -1.6372757 53.6914807)",,,,,
148253693,,Eightlands Road,residential,,False,True,5.711,"LINESTRING (-1.6320359 53.6939137, -1.6320777 53.6938687)",,,,,
22494935,A638,Halifax Road,primary,30 mph,True,False,37.063,"LINESTRING (-1.6320359 53.6939137, -1.632275 53.6940435, -1.6324468 53.6941415)",,,,,
23344912,,Eightlands Road,residential,,False,False,115.028,"LINESTRING (-1.6341552 53.6927157, -1.6340965 53.6927485, -1.6339371 53.6927996, -1.6338112 53.6928371, -1.6337666 53.6928504, -1.6335464 53.6929161, -1.6333249 53.69298, -1.6329922 53.693076, -1.6325988 53.6931805)",,,,,
"[23344912, 23344913, 23344911]",,Eightlands Road,residential,,False,"[False, True]",166.889,"LINESTRING (-1.6341552 53.6927157, -1.6341627 53.6926675, -1.6339725 53.6924284, -1.6337681 53.6921378, -1.6337706 53.6920794, -1.6338112 53.6920288, -1.6339696 53.6919465, -1.6340392 53.6919375, -1.634115 53.6919374, -1.6342245 53.6919445, -1.6347778 53.69203, -1.6349091 53.6920263, -1.6350142 53.6920061)",,,,,
831713008,,,residential,,False,False,32.577,"LINESTRING (-1.6341552 53.6927157, -1.634223 53.6927483, -1.6344215 53.692959)",,,,,
23546253,,George Street,unclassified,,False,False,41.29600000000001,"LINESTRING (-1.6365246 53.6906826, -1.6364236 53.6907287, -1.6361999 53.6905007, -1.6361782 53.6904712)",,,,,
"[505157085, 493846250, 493846251, 23546253]",,"['Wellington Road West', 'George Street']",unclassified,,False,False,88.60399999999998,"LINESTRING (-1.6361782 53.6904712, -1.6360472 53.6902842, -1.6359162 53.6900939, -1.6358493 53.6899977, -1.6357077 53.68979, -1.6356532 53.6897384)",1,,,,
23546253,,George Street,unclassified,,False,True,41.296,"LINESTRING (-1.6361782 53.6904712, -1.6361999 53.6905007, -1.6364236 53.6907287, -1.6365246 53.6906826)",,,,,
23546717,,Central Street,unclassified,,False,False,56.861000000000004,"LINESTRING (-1.6361782 53.6904712, -1.6362667 53.6904791, -1.6364088 53.6904585, -1.6365885 53.690422, -1.6366609 53.6904172, -1.6367111 53.690426, -1.6367521 53.6904331, -1.6368031 53.690468, -1.6369097 53.6905625)",,,,,
23546716,,Wormald Street,tertiary,,False,False,59.507,"LINESTRING (-1.6369097 53.6905625, -1.6368245 53.690611, -1.6367743 53.6906388, -1.6366775 53.6906968, -1.636286 53.6909495)",,,,,
23546717,,Central Street,unclassified,,False,True,56.86099999999999,"LINESTRING (-1.6369097 53.6905625, -1.6368031 53.690468, -1.6367521 53.6904331, -1.6367111 53.690426, -1.6366609 53.6904172, -1.6365885 53.690422, -1.6364088 53.6904585, -1.6362667 53.6904791, -1.6361782 53.6904712)",,,,,
396985624,A638,Wellington Road West,trunk,30 mph,True,False,17.18,"LINESTRING (-1.6356532 53.6897384, -1.6355271 53.6898031, -1.6354352 53.689815)",,,,,
"[493846250, 493846251, 505157085, 23546253]",,"['George Street', 'Wellington Road West']",unclassified,,False,True,88.604,"LINESTRING (-1.6356532 53.6897384, -1.6357077 53.68979, -1.6358493 53.6899977, -1.6359162 53.6900939, -1.6360472 53.6902842, -1.6361782 53.6904712)",1,,,,
24303750,,Mill Street West,tertiary,30 mph,False,False,18.981,"LINESTRING (-1.6348019 53.6891786, -1.6346979 53.6893378)",,,,,
24303749,,Mill Street West,tertiary,30 mph,True,False,26.366,"LINESTRING (-1.6348019 53.6891786, -1.6348443 53.689236, -1.6349178 53.6893143, -1.635002 53.689383)",,,,,
"[23326343, 24303751]",,Mill Street West,tertiary,30 mph,False,True,246.85,"LINESTRING (-1.6348019 53.6891786, -1.6347051 53.6887186, -1.6346999 53.6886942, -1.6346313 53.6883835, -1.6345288 53.6881755, -1.6342961 53.6880179, -1.6339731 53.6879141, -1.633261 53.6878611, -1.6329407 53.68779, -1.6328785 53.6877762, -1.6327276 53.6877157)",,yes,8,,
450019704,A638,Webster Hill,trunk,30 mph,True,False,45.164,"LINESTRING (-1.635002 53.689383, -1.6355917 53.6894622, -1.6356726 53.6894666)",,,,,
24303753,,Grosvenor Street,residential,,False,False,27.613,"LINESTRING (-1.6322491 53.6864739, -1.6320853 53.6867025)",,,,,
24330238,,,living_street,,False,False,26.281,"LINESTRING (-1.6322491 53.6864739, -1.6324545 53.6865288, -1.6326129 53.6865711)",,,,,
23326343,,Mill Street West,tertiary,30 mph,False,True,27.203,"LINESTRING (-1.6327276 53.6877157, -1.6323741 53.6875891)",,,,,
"[24303751, 23326343]",,Mill Street West,tertiary,30 mph,False,False,246.85000000000002,"LINESTRING (-1.6327276 53.6877157, -1.6328785 53.6877762, -1.6329407 53.68779, -1.633261 53.6878611, -1.6339731 53.6879141, -1.6342961 53.6880179, -1.6345288 53.6881755, -1.6346313 53.6883835, -1.6346999 53.6886942, -1.6347051 53.6887186, -1.6348019 53.6891786)",,yes,8,,
24330238,,,living_street,,False,True,135.709,"LINESTRING (-1.6327276 53.6877157, -1.633346 53.6868116, -1.6331658 53.6867515, -1.6329856 53.6866913)",,,,,
24330239,,Kertland Street,residential,,False,False,107.646,"LINESTRING (-1.6329856 53.6866913, -1.6323741 53.6875891)",,,,,
24330238,,,living_street,,False,False,135.709,"LINESTRING (-1.6329856 53.6866913, -1.6331658 53.6867515, -1.633346 53.6868116, -1.6327276 53.6877157)",,,,,
24330238,,,living_street,,False,True,27.946,"LINESTRING (-1.6329856 53.6866913, -1.6328153 53.6866364, -1.6326129 53.6865711)",,,,,
23326343,,Mill Street West,tertiary,30 mph,False,False,27.203,"LINESTRING (-1.6323741 53.6875891, -1.6327276 53.6877157)",,,,,
23326343,,Mill Street West,tertiary,30 mph,False,True,29.155,"LINESTRING (-1.6323741 53.6875891, -1.6319893 53.6874594)",,,,,
24330239,,Kertland Street,residential,,False,True,107.646,"LINESTRING (-1.6323741 53.6875891, -1.6329856 53.6866913)",,,,,
23326343,,Mill Street West,tertiary,30 mph,False,False,19.745,"LINESTRING (-1.6317036 53.6874055, -1.6319893 53.6874594)",,,,,
24330241,,Mill Street West,tertiary,30 mph,True,False,30.252999999999997,"LINESTRING (-1.6317036 53.6874055, -1.6316767 53.687426, -1.63164 53.6874403, -1.6315976 53.6874468, -1.6315538 53.6874448, -1.6315135 53.6874345, -1.6314835 53.6874189, -1.6314625 53.6873987, -1.6314526 53.6873758, -1.6314545 53.6873521, -1.6314681 53.6873298, -1.6314923 53.6873109)",,,,roundabout,
24330243,,,living_street,,False,False,106.97,"LINESTRING (-1.6326129 53.6865711, -1.6319893 53.6874594)",,,,,
24330238,,,living_street,,False,False,27.946,"LINESTRING (-1.6326129 53.6865711, -1.6328153 53.6866364, -1.6329856 53.6866913)",,,,,
24330238,,,living_street,,False,True,26.281,"LINESTRING (-1.6326129 53.6865711, -1.6324545 53.6865288, -1.6322491 53.6864739)",,,,,
23326343,,Mill Street West,tertiary,30 mph,False,False,29.155,"LINESTRING (-1.6319893 53.6874594, -1.6323741 53.6875891)",,,,,
23326343,,Mill Street West,tertiary,30 mph,False,True,19.745,"LINESTRING (-1.6319893 53.6874594, -1.6317036 53.6874055)",,,,,
24330243,,,living_street,,False,True,106.97,"LINESTRING (-1.6319893 53.6874594, -1.6326129 53.6865711)",,,,,
22494981,,Old Westgate,unclassified,30 mph,False,False,70.544,"LINESTRING (-1.6329089 53.6903181, -1.632813 53.6903779, -1.6327603 53.6904077, -1.632641 53.6904753, -1.6320535 53.6906942)",,,,,
22494981,,Old Westgate,unclassified,30 mph,False,True,72.945,"LINESTRING (-1.6329089 53.6903181, -1.6329876 53.6902665, -1.6333832 53.6900238, -1.6336754 53.6898445)",,,,,
49199351,,Link Road,unclassified,,False,False,39.377,"LINESTRING (-1.6270791 53.6890297, -1.6276421 53.6889103)",,,,,
33720862,B6409,Wilton Street,secondary,30 mph,False,False,44.653,"LINESTRING (-1.6297267 53.6886656, -1.6297714 53.6890663)",,,,,
236015161,,Link Road,unclassified,,False,True,139.933,"LINESTRING (-1.6297267 53.6886656, -1.629498 53.6886924, -1.6289915 53.6887519, -1.6288527 53.6887682, -1.6286811 53.6887883, -1.6283273 53.6888299, -1.6276421 53.6889103)",,,,,
"[20604299, 450019717, 20604302]",B6409,"['Wilton Street', 'Savile Road']",secondary,30 mph,False,False,212.089,"LINESTRING (-1.6297267 53.6886656, -1.6297246 53.6886263, -1.6297031 53.6882309, -1.6296904 53.6879999, -1.6296865 53.6879278, -1.6298901 53.6875131, -1.6301281 53.6871449, -1.630354 53.686829)",,yes,,,
24348591,,Longcauseway,unclassified,,False,False,135.029,"LINESTRING (-1.6266385 53.6880813, -1.6268391 53.6880666, -1.627001 53.688073, -1.6271809 53.6881112, -1.6273235 53.6881743, -1.6274319 53.6882512, -1.6274752 53.6882819, -1.6275386 53.6883785, -1.6275798 53.688489, -1.6275926 53.6886167, -1.627616 53.688755, -1.6276421 53.6889103)",,,,,
198179832,,Sands Lane,unclassified,,False,True,175.001,"LINESTRING (-1.6266385 53.6880813, -1.626528 53.6879773, -1.6263183 53.6879456, -1.6260387 53.6879138, -1.6254733 53.6878249, -1.6249777 53.6877232, -1.6245328 53.6875898, -1.6242978 53.6874436)",,,,,
450019716,,Railway Street,unclassified,,False,True,69.72,"LINESTRING (-1.6266385 53.6880813, -1.6263987 53.6881889, -1.6261394 53.6883015, -1.6260464 53.6883504, -1.625827 53.6884818)",,,,,
49199351,,Link Road,unclassified,,False,True,39.377,"LINESTRING (-1.6276421 53.6889103, -1.6270791 53.6890297)",,,,,
24348591,,Longcauseway,unclassified,,False,True,135.029,"LINESTRING (-1.6276421 53.6889103, -1.627616 53.688755, -1.6275926 53.6886167, -1.6275798 53.688489, -1.6275386 53.6883785, -1.6274752 53.6882819, -1.6274319 53.6882512, -1.6273235 53.6881743, -1.6271809 53.6881112, -1.627001 53.688073, -1.6268391 53.6880666, -1.6266385 53.6880813)",,,,,
24522728,,Longcauseway,unclassified,,False,True,107.913,"LINESTRING (-1.6276421 53.6889103, -1.6276589 53.6889838, -1.6277111 53.6892129, -1.6281032 53.6898362)",,,,,
236015161,,Link Road,unclassified,,False,False,139.933,"LINESTRING (-1.6276421 53.6889103, -1.6283273 53.6888299, -1.6286811 53.6887883, -1.6288527 53.6887682, -1.6289915 53.6887519, -1.629498 53.6886924, -1.6297267 53.6886656)",,,,,
198179832,,Sands Lane,unclassified,,False,False,175.001,"LINESTRING (-1.6242978 53.6874436, -1.6245328 53.6875898, -1.6249777 53.6877232, -1.6254733 53.6878249, -1.6260387 53.6879138, -1.6263183 53.6879456, -1.626528 53.6879773, -1.6266385 53.6880813)",,,,,
"[100266600, 31687801, 450019715]",,Goods Lane,unclassified,,False,False,309.982,"LINESTRING (-1.6228153 53.6892406, -1.6229341 53.6890788, -1.6232566 53.6887645, -1.6233032 53.6887245, -1.6234212 53.6886232, -1.6235612 53.6884831, -1.6235906 53.6883294, -1.6236316 53.688209, -1.6236741 53.6881061, -1.6237122 53.6880549, -1.6237929 53.6880034, -1.6239106 53.68796, -1.6240584 53.6879314, -1.624217 53.6879223, -1.6243738 53.6879414, -1.6247988 53.6880412, -1.6253526 53.6881939, -1.6254197 53.6882291, -1.6256374 53.6883434, -1.625827 53.6884818)",,,,,
98253250,A638,Rishworth Road,trunk,30 mph,True,False,10.208,"LINESTRING (-1.6249934 53.6918117, -1.6250429 53.6917247)",2,,,,
245259902,A638,Rishworth Road,trunk,30 mph,True,False,9.622,"LINESTRING (-1.6249934 53.6918117, -1.6248509 53.6917925)",2,,,,
315958519,A638,Dewsbury Ring Road,trunk,30 mph,True,False,64.694,"LINESTRING (-1.6253664 53.6920169, -1.6257435 53.6924476, -1.6258246 53.6925315)",2,,,,
23236466,A638,Dewsbury Ring Road,trunk,30 mph,True,False,55.345,"LINESTRING (-1.6314154 53.6928273, -1.6316171 53.6924889, -1.631721 53.6923644)",2,,,,
24351704,A638,Wellington Road West,trunk,30 mph,False,False,8.483,"LINESTRING (-1.6350416 53.6900477, -1.6349511 53.690102)",,,,,
24351704,A638,Wellington Road West,trunk,30 mph,False,True,27.251,"LINESTRING (-1.6350416 53.6900477, -1.6353327 53.6898735)",,,,,
171548718,,Wesley Place,unclassified,,False,False,29.898,"LINESTRING (-1.6350416 53.6900477, -1.6352079 53.6902979)",,,,,
23256234,,Greaves Road,unclassified,,False,False,20.126,"LINESTRING (-1.6291906 53.6951518, -1.6294938 53.6951287)",,,,,
23256234,,Greaves Road,unclassified,,False,True,20.963,"LINESTRING (-1.6291906 53.6951518, -1.6288765 53.6951827)",,,,,
24522449,,Wood Street,unclassified,,False,False,100.45500000000001,"LINESTRING (-1.6291906 53.6951518, -1.6285742 53.6944889, -1.6287381 53.6943789)",,,,,
24522449,,Wood Street,unclassified,,False,True,100.45500000000001,"LINESTRING (-1.6287381 53.6943789, -1.6285742 53.6944889, -1.6291906 53.6951518)",,,,,
24522728,,Longcauseway,unclassified,,False,False,107.913,"LINESTRING (-1.6281032 53.6898362, -1.6277111 53.6892129, -1.6276589 53.6889838, -1.6276421 53.6889103)",,,,,
21122005,,Wakefield Old Road,unclassified,,False,True,75.592,"LINESTRING (-1.6260847 53.691827, -1.6262876 53.6917694, -1.6265023 53.6917426, -1.6270171 53.6917277, -1.6272047 53.6917185)",,,,,
24522860,,Town Hall Way,unclassified,,True,False,192.294,"LINESTRING (-1.6260847 53.691827, -1.6260553 53.6916876, -1.6260689 53.6916575, -1.6262328 53.6913394, -1.6263336 53.6911322, -1.6264812 53.6910219, -1.6271768 53.6913758, -1.6272708 53.6913949, -1.6274935 53.6913898, -1.627609 53.6913888, -1.6277213 53.6913895)",,,,,
32677551,,Wakefield Old Road,unclassified,,False,False,57.25899999999999,"LINESTRING (-1.6260847 53.691827, -1.6260141 53.6918949, -1.6259375 53.6920031, -1.6258355 53.6921294, -1.6256545 53.6920913, -1.6256508 53.6920272)",,,,,
236015160,,Longcauseway,unclassified,30 mph,False,False,37.002,"LINESTRING (-1.6277213 53.6913895, -1.6276573 53.6917201)",,,,,
"[236015160, 32732561]",,Longcauseway,unclassified,30 mph,False,True,113.23700000000001,"LINESTRING (-1.6277213 53.6913895, -1.6277305 53.6911133, -1.6277369 53.6909198, -1.6277411 53.6908822, -1.6277461 53.6908366, -1.6277219 53.6906653, -1.6277021 53.6905322, -1.6276679 53.6903738)",,,,,
24522861,,Manor Street,unclassified,,False,False,16.896,"LINESTRING (-1.6258963 53.6924516, -1.6261509 53.6924326)",,,,,
24522861,,Manor Street,unclassified,,False,True,16.896,"LINESTRING (-1.6261509 53.6924326, -1.6258963 53.6924516)",,,,,
502779873,,Manor Street,unclassified,,False,True,15.784,"LINESTRING (-1.6261509 53.6924326, -1.6261934 53.6925723)",,,,,
24522861,,Manor Street,unclassified,,False,False,120.13000000000001,"LINESTRING (-1.6261509 53.6924326, -1.6266537 53.6923617, -1.6267096 53.692346, -1.6269515 53.6921534, -1.6272094 53.6919989, -1.6272057 53.6917765, -1.6272047 53.6917185)",,,,,
24524759,,Bond Street,unclassified,,True,False,56.191,"LINESTRING (-1.6293357 53.6922926, -1.6294397 53.6922734, -1.6301626 53.692168)",,,,,
236015162,,Market Place,unclassified,30 mph,True,False,30.62,"LINESTRING (-1.6293357 53.6922926, -1.6292789 53.6922297, -1.6291742 53.6920353)",,,,,
367283915,A638,Wellington Road,trunk,30 mph,True,False,37.218999999999994,"LINESTRING (-1.6321522 53.6919293, -1.6321847 53.6919043, -1.6322684 53.69184, -1.6323581 53.6917711, -1.6324167 53.6917284, -1.632544 53.6917017)",2,,,,
24524760,,Daisy Hill,unclassified,,False,False,5.472,"LINESTRING (-1.63093 53.6911083, -1.6308494 53.6911203)",,,,,
"[24524760, 550267369]",,"['Daisy Hill', 'Old Westgate']",unclassified,30 mph,False,True,72.148,"LINESTRING (-1.63093 53.6911083, -1.6312352 53.6910125, -1.6317228 53.6908278, -1.6318637 53.6907699)",,,,,
24524977,,Grove Street,unclassified,,False,True,105.47,"LINESTRING (-1.63093 53.6911083, -1.6311616 53.6917359, -1.6311695 53.6917573, -1.6312634 53.692036)",,,,,
367283916,,Daisy Hill,unclassified,,True,False,25.759,"LINESTRING (-1.6299198 53.6910782, -1.6298042 53.691061, -1.629711 53.6910324, -1.6296616 53.6909984, -1.629623 53.6909494)",,,,,
35223326,,Bond Street,unclassified,,True,False,73.949,"LINESTRING (-1.6301626 53.692168, -1.6312634 53.692036)",,,,,
493968983,,Union Street,unclassified,,True,False,28.788,"LINESTRING (-1.6301626 53.692168, -1.6301058 53.6919113)",,,,,
746607038,,Union Street,unclassified,,True,False,35.222,"LINESTRING (-1.6301626 53.692168, -1.6302676 53.6924786)",,,,,
24524762,,Market Street,unclassified,,True,False,65.063,"LINESTRING (-1.629996 53.6914374, -1.6290093 53.6914692)",,,,,
493968983,,Union Street,unclassified,,True,False,40.255,"LINESTRING (-1.629996 53.6914374, -1.6299198 53.6910782)",,,,,
236015163,,Westgate,unclassified,30 mph,True,False,5.783,"LINESTRING (-1.6290093 53.6914692, -1.6290014 53.6914174)",,,,,
24524763,,Whitehall Way,unclassified,,True,False,187.041,"LINESTRING (-1.6297172 53.6935571, -1.6293557 53.6937627, -1.6291484 53.6938914, -1.6290239 53.6938994, -1.6288635 53.6938977, -1.6287812 53.6938664, -1.6283128 53.6936296, -1.6279337 53.6934413, -1.627702 53.6933365, -1.627571 53.6933148, -1.6274593 53.6933363)",,,,,
24524764,,Foundry Street,unclassified,,True,False,142.159,"LINESTRING (-1.6297172 53.6935571, -1.6294935 53.6934239, -1.629194 53.6932344, -1.6290369 53.693135, -1.6288503 53.6930274, -1.6285055 53.6928105, -1.6284221 53.6927737, -1.6283524 53.692734, -1.6283285 53.6926887, -1.6283788 53.6926182)",,,,,
850235268,,Corporation Street,unclassified,,True,False,70.52,"LINESTRING (-1.6283788 53.6926182, -1.6286196 53.6925536, -1.6291938 53.6924153, -1.629379 53.6924008)",,,,,
24524764,,Foundry Street,unclassified,,True,False,28.602000000000004,"LINESTRING (-1.6301167 53.6935258, -1.6299192 53.6935895, -1.6298476 53.693581, -1.6297172 53.6935571)",,,,,
493968985,,Northgate,unclassified,30 mph,False,False,79.485,"LINESTRING (-1.6301167 53.6935258, -1.6299097 53.693276, -1.6297748 53.6930914, -1.6296341 53.6928712)",,,,,
23256307,,Crackenedge Lane,unclassified,30 mph,False,False,17.819,"LINESTRING (-1.6274695 53.6935514, -1.6274846 53.6937114)",,,,,
23256307,,Crackenedge Lane,unclassified,30 mph,False,True,23.927,"LINESTRING (-1.6274695 53.6935514, -1.6274597 53.6933447, -1.6274593 53.6933363)",,,,,
23256374,,Battye Street,unclassified,,False,False,59.469,"LINESTRING (-1.6274695 53.6935514, -1.6272723 53.6935414, -1.6268395 53.6934732, -1.6265876 53.6934417)",,,,,
23256307,,Crackenedge Lane,unclassified,30 mph,False,True,17.819,"LINESTRING (-1.6274846 53.6937114, -1.6274695 53.6935514)",,,,,
24524976,,Sharp Street,unclassified,,False,True,78.328,"LINESTRING (-1.6274846 53.6937114, -1.6272331 53.6943999)",,,,,
23256307,,Crackenedge Lane,unclassified,30 mph,False,False,93.378,"LINESTRING (-1.6274846 53.6937114, -1.6277342 53.6939397, -1.6282043 53.6944346)",,,,,
35223326,,Bond Street,unclassified,,True,False,59.711,"LINESTRING (-1.6312634 53.692036, -1.6321522 53.6919293)",,,,,
24524977,,Grove Street,unclassified,,False,False,105.47,"LINESTRING (-1.6312634 53.692036, -1.6311695 53.6917573, -1.6311616 53.6917359, -1.63093 53.6911083)",,,,,
24524760,,Daisy Hill,unclassified,,False,True,5.472,"LINESTRING (-1.6308494 53.6911203, -1.63093 53.6911083)",,,,,
24524760,,Daisy Hill,unclassified,,False,False,22.802,"LINESTRING (-1.6308494 53.6911203, -1.6306672 53.6911437, -1.630508 53.6911524)",,,,,
24524760,,Daisy Hill,unclassified,,False,True,22.802,"LINESTRING (-1.630508 53.6911524, -1.6306672 53.6911437, -1.6308494 53.6911203)",,,,,
84527654,,Oates Street,unclassified,,False,False,112.65299999999999,"LINESTRING (-1.630508 53.6911524, -1.6305852 53.6915717, -1.6306346 53.6918404, -1.6301058 53.6919113)",,,,,
367283916,,Daisy Hill,unclassified,,True,False,39.66,"LINESTRING (-1.630508 53.6911524, -1.6302091 53.6911249, -1.6299198 53.6910782)",,,,,
24528812,,Church Street,unclassified,30 mph,False,False,26.245,"LINESTRING (-1.6295588 53.6899667, -1.6296884 53.6901899)",2,,,,
450019713,A638,Vicarage Road,trunk,30 mph,True,False,132.909,"LINESTRING (-1.6295588 53.6899667, -1.6291235 53.6900798, -1.6285494 53.690177, -1.6282129 53.6902281, -1.6278483 53.6903166, -1.6276679 53.6903738)",2,,,,
148239879,,Wellington Road,tertiary,,False,True,83.955,"LINESTRING (-1.6324685 53.6915674, -1.6324425 53.6915147, -1.6324272 53.6914398, -1.6324413 53.6912997, -1.6324956 53.6911976, -1.6325795 53.6911101, -1.6326753 53.6910465, -1.6328132 53.690971, -1.6329171 53.6909195)",,,,,
148239884,,Wellington Road,tertiary,,False,False,14.083,"LINESTRING (-1.6324685 53.6915674, -1.6325101 53.6916144, -1.6326046 53.6916622)",,,,,
168706884,,Wellington Street,unclassified,,True,False,113.23499999999999,"LINESTRING (-1.6324685 53.6915674, -1.6322011 53.6916024, -1.6319402 53.690976, -1.6318637 53.6907699)",,,,,
24330241,,Mill Street West,tertiary,30 mph,True,False,11.721,"LINESTRING (-1.6314923 53.6873109, -1.6315194 53.6872988, -1.6315508 53.6872912, -1.6315872 53.6872884, -1.6316236 53.6872916, -1.631657 53.6873005)",,,,roundabout,
24330242,,Mill Street West,tertiary,30 mph,False,True,56.868,"LINESTRING (-1.6314923 53.6873109, -1.6312419 53.6871551, -1.6310234 53.6870348, -1.630856 53.6869678)",,,,,
24303753,,Grosvenor Street,residential,,False,True,42.349,"LINESTRING (-1.631657 53.6873005, -1.6319082 53.6869499)",,,,,
24330241,,Mill Street West,tertiary,30 mph,True,False,13.258000000000001,"LINESTRING (-1.631657 53.6873005, -1.6316778 53.6873101, -1.6316951 53.6873218, -1.6317113 53.68734, -1.6317192 53.68736, -1.6317171 53.6873835, -1.6317036 53.6874055)",,,,roundabout,
22494981,,Old Westgate,unclassified,30 mph,False,False,72.945,"LINESTRING (-1.6336754 53.6898445, -1.6333832 53.6900238, -1.6329876 53.6902665, -1.6329089 53.6903181)",,,,,
22494981,,Old Westgate,unclassified,30 mph,False,True,46.235,"LINESTRING (-1.6336754 53.6898445, -1.6338913 53.6897323, -1.6342382 53.6895975)",,,,,
32448439,,Wheelwright Street,unclassified,,False,False,59.245,"LINESTRING (-1.6336754 53.6898445, -1.6338347 53.6900173, -1.6338675 53.6900529, -1.6341064 53.6903122)",,,,,
32448439,,Wheelwright Street,unclassified,,False,True,59.245,"LINESTRING (-1.6341064 53.6903122, -1.6338675 53.6900529, -1.6338347 53.6900173, -1.6336754 53.6898445)",,,,,
97074473,,Wellington Road West,unclassified,,False,False,55.474,"LINESTRING (-1.6341064 53.6903122, -1.6335828 53.6905729, -1.6334616 53.6906333)",,,,,
97074473,,Wellington Road West,unclassified,,False,True,63.2,"LINESTRING (-1.6341064 53.6903122, -1.6343634 53.6901975, -1.6346554 53.6900947, -1.6348094 53.6900874, -1.6349511 53.690102)",,,,,
50185883,,Union Street,unclassified,,False,False,22.227,"LINESTRING (-1.6303339 53.6926746, -1.6302676 53.6924786)",,,,,
245259895,,Branch Road,unclassified,,False,True,39.078,"LINESTRING (-1.6303339 53.6926746, -1.6308614 53.6928357)",,,,,
493968984,,Branch Road,unclassified,,False,False,51.806,"LINESTRING (-1.6303339 53.6926746, -1.6299792 53.692729, -1.6296341 53.6928712)",,,,,
24330242,,Mill Street West,tertiary,30 mph,False,True,36.482,"LINESTRING (-1.630856 53.6869678, -1.630354 53.686829)",,,,,
36901801,,,residential,,False,False,29.234,"LINESTRING (-1.630856 53.6869678, -1.6310417 53.686729)",,,,,
24330242,,Mill Street West,tertiary,30 mph,False,False,56.868,"LINESTRING (-1.630856 53.6869678, -1.6310234 53.6870348, -1.6312419 53.6871551, -1.6314923 53.6873109)",,,,,
450019712,,South Street,unclassified,,True,False,89.215,"LINESTRING (-1.6317111 53.6901021, -1.6319988 53.6900829, -1.6322996 53.6900718, -1.6324544 53.6900877, -1.6325876 53.6901242, -1.6326947 53.690175, -1.6328124 53.6902523, -1.6329089 53.6903181)",,,,,
