osmid,oneway,lanes,highway,maxspeed,junction,reversed,length,ref,name,geometry,bridge,access,tunnel
186766209,True,,residential,20 mph,,False,16.847,,Scarbrook Road,"LINESTRING (-0.1030639 51.3701328, -0.1032704 51.3700532)",,,
"[708386264, 199810842, 186648309]",False,,residential,20 mph,,False,246.478,,"['Church Road', 'Salem Place']","LINESTRING (-0.1032704 51.3700532, -0.1032361 51.3699621, -0.1031848 51.3698107, -0.1031851 51.369744, -0.1032425 51.3696654, -0.1035451 51.3694016, -0.1036651 51.3693641, -0.103751 51.3693783, -0.1038283 51.369437, -0.1039057 51.3695331, -0.1042064 51.3698734, -0.1043187 51.369941, -0.1044618 51.3699813, -0.1046574 51.3700074, -0.1051784 51.370032, -0.1052969 51.3700081, -0.1053728 51.36998)",,,
"[186648306, 626292071]",False,,residential,20 mph,,True,65.55199999999999,,Church Road,"LINESTRING (-0.1032704 51.3700532, -0.1032955 51.3701005, -0.1033488 51.3702148, -0.1034645 51.3706292)",,,
25772413,True,2,tertiary,20 mph,,False,22.027,,Reeves Corner,"LINESTRING (-0.1057374 51.3737022, -0.105745 51.3737619, -0.1057511 51.373795, -0.1057558 51.3738421, -0.105757 51.3738998)",,,
157600797,True,2,tertiary,20 mph,,False,24.083,,Church Road,"LINESTRING (-0.1057374 51.3737022, -0.1057966 51.3737484, -0.1058392 51.3737764, -0.1058742 51.3737973, -0.1059 51.3738092, -0.1059329 51.3738208, -0.1059989 51.3738388)",,,
15238948,False,2,tertiary,20 mph,,True,119.141,,Rectory Grove,"LINESTRING (-0.1088667 51.3736913, -0.1084301 51.3735091, -0.1076295 51.373175, -0.1074398 51.3730958)",,,
203505138,False,,tertiary,20 mph,,False,140.221,,Waddon New Road,"LINESTRING (-0.1088667 51.3736913, -0.1085646 51.3739533, -0.1084284 51.3740714, -0.1079941 51.3744481, -0.1076866 51.3747148)",,,
353947967,False,,residential,20 mph,,True,55.299,,Waddon Road,"LINESTRING (-0.1090004 51.3718834, -0.1082587 51.3720649)",,,
23196017,False,,residential,20 mph,,False,60.577999999999996,,Harrison's Rise,"LINESTRING (-0.1090004 51.3718834, -0.1089613 51.3717, -0.1089155 51.3714856, -0.1088504 51.371348)",,,
15238948,False,2,tertiary,20 mph,,False,119.14099999999999,,Rectory Grove,"LINESTRING (-0.1074398 51.3730958, -0.1076295 51.373175, -0.1084301 51.3735091, -0.1088667 51.3736913)",,,
25772629,True,1,tertiary,,,False,41.759,,Rectory Grove,"LINESTRING (-0.1074398 51.3730958, -0.1072733 51.3731113, -0.1071771 51.3731482, -0.107123 51.373169, -0.1070328 51.3732164, -0.1069423 51.3732822)",,,
140546671,True,1,tertiary,,,False,33.678,,Rectory Grove,"LINESTRING (-0.1074398 51.3730958, -0.1071858 51.3730586, -0.1071011 51.3730469, -0.1070432 51.373039, -0.1069699 51.3730219)",,,
157091141,True,,residential,20 mph,,False,49.004,,Drummond Road,"LINESTRING (-0.1026397 51.3752958, -0.1028328 51.3752197, -0.1032126 51.3750389)",,,
"[197448049, 157091149, 161605894, 161605895]",False,,unclassified,,,True,92.308,,Drummond Road,"LINESTRING (-0.1026397 51.3752958, -0.102516 51.375337, -0.1020013 51.3754897, -0.1019376 51.3755028, -0.1018697 51.3755145, -0.101663 51.3755388, -0.1013944 51.3755655)",,,
22824505,True,,residential,20 mph,,False,125.282,,Keeley Road,"LINESTRING (-0.1031152 51.3744792, -0.1023193 51.3748507, -0.1022885 51.374913, -0.1026397 51.3752958)",,,
"[496910843, 49311574]",True,,unclassified,,,False,133.58,,Frith Road,"LINESTRING (-0.1031152 51.3744792, -0.102865 51.3742901, -0.102602 51.3740912, -0.102477 51.3740091, -0.1023187 51.373876, -0.1023006 51.3738543, -0.1020959 51.3736036, -0.1020135 51.3735027)",,,
143518476,False,,unclassified,,,True,21.017,,Church Street,"LINESTRING (-0.1020135 51.3735027, -0.1017174 51.3735422)",,,
"[143518474, 36145190]",True,,"['unclassified', 'residential']",20 mph,,False,209.73700000000002,,"['Church Street', 'Old Palace Road']","LINESTRING (-0.1020135 51.3735027, -0.1026569 51.3733813, -0.1027242 51.3733707, -0.1028529 51.3733612, -0.1030056 51.373359, -0.1031804 51.3733671, -0.1032939 51.3733757, -0.1033945 51.3733868, -0.1034915 51.3734057, -0.1039287 51.3735393, -0.1039523 51.3735423, -0.1039729 51.3735432, -0.1039907 51.3735424, -0.1040095 51.3735397, -0.1040288 51.3735354, -0.1040419 51.3735305, -0.10406 51.3735208, -0.1040768 51.3735063, -0.1042529 51.3733125, -0.1044698 51.3730379)",,,
49311574,True,,unclassified,,,False,52.565,,Frith Road,"LINESTRING (-0.1035823 51.3748513, -0.1031152 51.3744792)",,,
157091145,True,1,tertiary,20 mph,,False,44.896,,Drummond Road,"LINESTRING (-0.1035823 51.3748513, -0.1041055 51.3746139)",,,
22824545,False,,residential,20 mph,,True,67.289,,Frith Road,"LINESTRING (-0.1035823 51.3748513, -0.1040005 51.3751725, -0.1042325 51.3752974)",,,
22824540,False,,residential,20 mph,,False,44.117,,Charrington Road,"LINESTRING (-0.1045691 51.3756906, -0.1050131 51.3754067)",,,
22824540,False,,residential,20 mph,,True,44.117,,Charrington Road,"LINESTRING (-0.1050131 51.3754067, -0.1045691 51.3756906)",,,
26596791,False,,residential,20 mph,,False,37.304,,Drayton Road,"LINESTRING (-0.1050131 51.3754067, -0.1048436 51.3752947, -0.1047702 51.3752462, -0.1046268 51.3751745)",,,
"[157091145, 140546670]",True,1,tertiary,20 mph,,False,155.187,,"['Church Street', 'Drummond Road']","LINESTRING (-0.1041055 51.3746139, -0.1046721 51.374304, -0.1047036 51.3742868, -0.1047288 51.3742705, -0.1047509 51.3742542, -0.1047713 51.3742367, -0.104844 51.3741668, -0.1049146 51.3740913, -0.1050029 51.3739951, -0.1050551 51.3739353, -0.1050575 51.3739326, -0.1050913 51.3738983, -0.1051413 51.3738538, -0.1052133 51.3737938, -0.1054293 51.3736243, -0.1055086 51.3735866, -0.1055601 51.3735828)",,,
164380535,False,,residential,20 mph,,False,50.618,,Tamworth Place,"LINESTRING (-0.1041055 51.3746139, -0.1042229 51.3747191, -0.1045452 51.3749769)",,,
164380535,False,,residential,20 mph,,True,41.07,,Tamworth Place,"LINESTRING (-0.1041055 51.3746139, -0.1040206 51.3744921, -0.1038695 51.3742752)",,,
"[508967137, 613965243, 508761319, 708151279]",True,1,unclassified,30 mph,,False,157.23899999999998,,Park Lane,"LINESTRING (-0.0964652 51.3737047, -0.096452 51.3736597, -0.09644 51.3735995, -0.0964071 51.3733971, -0.0964032 51.3733302, -0.096423 51.3728759, -0.0964283 51.3727532, -0.0964313 51.3727005, -0.0964366 51.3726052, -0.096447 51.3724783, -0.0964509 51.3724552, -0.0964735 51.3724027, -0.0965391 51.3723035)",,,
626292070,False,,residential,20 mph,,False,105.403,,Cranmer Road,"LINESTRING (-0.1050924 51.3711012, -0.1035758 51.3711477)",,,
22824593,False,,residential,20 mph,,False,168.461,,Fawcett Road,"LINESTRING (-0.1050924 51.3711012, -0.1050371 51.3705708, -0.1034645 51.3706292)",,,
"[22824594, 626292070]",False,,residential,20 mph,,True,83.661,,Cranmer Road,"LINESTRING (-0.1050924 51.3711012, -0.1061694 51.3710637, -0.1062959 51.3710616)",,,
186648306,False,,residential,20 mph,,True,58.17,,Church Road,"LINESTRING (-0.1034645 51.3706292, -0.1035758 51.3711477)",,,
22824593,False,,residential,20 mph,,True,168.461,,Fawcett Road,"LINESTRING (-0.1034645 51.3706292, -0.1050371 51.3705708, -0.1050924 51.3711012)",,,
"[186648306, 626292071]",False,,residential,20 mph,,False,65.552,,Church Road,"LINESTRING (-0.1034645 51.3706292, -0.1033488 51.3702148, -0.1032955 51.3701005, -0.1032704 51.3700532)",,,
"[22824594, 626292070]",False,,residential,20 mph,,False,83.661,,Cranmer Road,"LINESTRING (-0.1062959 51.3710616, -0.1061694 51.3710637, -0.1050924 51.3711012)",,,
186766207,True,,primary,40 mph,,False,136.322,A236,Old Town,"LINESTRING (-0.1062959 51.3710616, -0.1059226 51.3705997, -0.1056322 51.3702547, -0.1053728 51.36998)",,,
22824597,False,,residential,20 mph,,True,92.546,,Howley Road,"LINESTRING (-0.10515 51.3716118, -0.1061472 51.3715813, -0.1064777 51.3715478)",,,
22824598,True,,residential,20 mph,,False,167.644,,Old Palace Road,"LINESTRING (-0.10515 51.3716118, -0.1051634 51.3719115, -0.1048914 51.3723772, -0.1045954 51.3728839, -0.1044698 51.3730379)",,,
186648306,False,,residential,20 mph,,False,57.409,,Church Road,"LINESTRING (-0.1036342 51.3716627, -0.1035758 51.3711477)",,,
"[193799552, 708387995, 22824596]",True,,residential,20 mph,,False,105.595,,Howley Road,"LINESTRING (-0.1036342 51.3716627, -0.1037178 51.3716609, -0.1037696 51.3716669, -0.1050095 51.3716182, -0.105086 51.371608, -0.10515 51.3716118)",,,
"[315668160, 15238904, 271880212]",False,,residential,20 mph,,True,30.436,,Church Road,"LINESTRING (-0.1036342 51.3716627, -0.1036348 51.3716928, -0.1036352 51.3718166, -0.1036204 51.3718923, -0.1035809 51.3719282)",,,
22824597,False,,residential,20 mph,,False,92.546,,Howley Road,"LINESTRING (-0.1064777 51.3715478, -0.1061472 51.3715813, -0.10515 51.3716118)",,,
"[187737850, 353947964]",True,,unclassified,20 mph,,False,97.632,,Church Road,"LINESTRING (-0.1044698 51.3730379, -0.104858 51.3731821, -0.1048975 51.3731962, -0.105051 51.3732704, -0.105296 51.373402, -0.1055601 51.3735828)",,,
26595609,False,,residential,20 mph,,False,3.875,,Waddon Road,"LINESTRING (-0.1082046 51.3720563, -0.1082587 51.3720649)",,,
26595621,False,,residential,20 mph,,False,5.86,,Waddon Road,"LINESTRING (-0.1082046 51.3720563, -0.1081448 51.3720191)",,,
140557826,False,,residential,20 mph,,True,61.007000000000005,,St. John's Road,"LINESTRING (-0.1082046 51.3720563, -0.1081055 51.3721238, -0.1075256 51.3723215, -0.1074772 51.3723345, -0.1074602 51.3723395)",,,
"[22824616, 161716890, 708160789]",False,,residential,20 mph,,False,173.231,,"['Latimer Road', 'Hanover Street']","LINESTRING (-0.1078033 51.3711122, -0.1077464 51.3711226, -0.1068093 51.3712948, -0.106583 51.3709837, -0.1064336 51.3708135, -0.1064219 51.3707822, -0.1064541 51.3707446, -0.1065531 51.3707058, -0.1067197 51.3706441, -0.1068779 51.3706843)",,,
161716887,False,,residential,20 mph,,False,103.637,,Abbey Road,"LINESTRING (-0.1078033 51.3711122, -0.1079451 51.3715418, -0.1080254 51.3717528, -0.1081448 51.3720191)",,,
161716887,False,,residential,20 mph,,True,68.276,,Abbey Road,"LINESTRING (-0.1078033 51.3711122, -0.1076423 51.37064, -0.107613 51.3705716, -0.1075458 51.3705281)",,,
161716887,False,,residential,20 mph,,False,68.276,,Abbey Road,"LINESTRING (-0.1075458 51.3705281, -0.107613 51.3705716, -0.1076423 51.37064, -0.1078033 51.3711122)",,,
"[161716912, 161716913]",True,,residential,20 mph,,False,68.61899999999999,,,"LINESTRING (-0.1075458 51.3705281, -0.1074862 51.3705166, -0.1074181 51.3705008, -0.1071599 51.3704554, -0.1070092 51.3704318, -0.1069614 51.3703967, -0.1069464 51.3703679, -0.1069354 51.3703277, -0.1069353 51.3702931, -0.1069444 51.3702794, -0.1069933 51.3702764, -0.1070683 51.3702928, -0.1071024 51.3702959)",,,
23196017,False,,residential,20 mph,,True,60.577999999999996,,Harrison's Rise,"LINESTRING (-0.1088504 51.371348, -0.1089155 51.3714856, -0.1089613 51.3717, -0.1090004 51.3718834)",,,
23196059,False,,residential,20 mph,,True,72.967,,Warrington Road,"LINESTRING (-0.109045 51.3685075, -0.1089822 51.3687169, -0.1089409 51.3688547, -0.1089512 51.3691576)",,,
"[632439747, 26595572]",True,,residential,20 mph,,False,42.358000000000004,,Warrington Road,"LINESTRING (-0.109045 51.3685075, -0.1091441 51.3682526, -0.1091471 51.3682102, -0.1091252 51.3681724, -0.1090976 51.3681408)",,,
842955126,False,2,trunk,30 mph,,False,56.013,A232,Duppas Hill Road,"LINESTRING (-0.1090976 51.3681408, -0.1086827 51.3680857, -0.1083087 51.3680351)",,,
707966069,False,,residential,20 mph,,True,16.896,,Duppas Hill Terrace,"LINESTRING (-0.1063299 51.3681204, -0.1065681 51.3681516)",,,
23196071,False,,residential,20 mph,,False,124.302,,Duppas Hill Lane,"LINESTRING (-0.1063299 51.3681204, -0.1062741 51.3682162, -0.1061685 51.3682869, -0.1048419 51.3686858)",,,
161716889,True,,residential,20 mph,,False,16.025,,Duppas Hill Terrace,"LINESTRING (-0.1063299 51.3681204, -0.1062116 51.3680604, -0.1061642 51.3680214)",,,
23196071,False,,residential,20 mph,,False,9.679,,Duppas Hill Lane,"LINESTRING (-0.1048419 51.3686858, -0.1047179 51.368646)",,,
218664162,False,,residential,20 mph,,False,6.304,,Duppas Hill Lane,"LINESTRING (-0.1048419 51.3686858, -0.1047745 51.3687238)",,,
23196071,False,,residential,20 mph,,True,124.30199999999999,,Duppas Hill Lane,"LINESTRING (-0.1048419 51.3686858, -0.1061685 51.3682869, -0.1062741 51.3682162, -0.1063299 51.3681204)",,,
"[23196072, 707966069]",False,,residential,20 mph,,False,177.19,,Duppas Hill Terrace,"LINESTRING (-0.1068876 51.3697028, -0.1068805 51.3696674, -0.1067717 51.3691291, -0.1067762 51.3688684, -0.1067617 51.3687335, -0.1067206 51.3682801, -0.1066641 51.3681978, -0.1065681 51.3681516)",,,
"[22824617, 26595639]",True,,residential,20 mph,,False,67.86,,Duppas Hill Terrace,"LINESTRING (-0.1068876 51.3697028, -0.1069205 51.3697401, -0.1070353 51.37014, -0.1071024 51.3702959)",,,
4038750,True,,trunk_link,,,False,136.65900000000002,,,"LINESTRING (-0.1061642 51.3680214, -0.1059858 51.3680425, -0.1058089 51.3680706, -0.1056213 51.3681066, -0.1054336 51.3681524, -0.1052709 51.3681971, -0.1050887 51.368257, -0.1049334 51.3683138, -0.1047745 51.3683827, -0.1046702 51.368435, -0.1045738 51.3684897, -0.1045148 51.3685326, -0.1044631 51.3685823)",,,
4038742,False,,primary,,,False,85.643,A212,Lower Coombe Street,"LINESTRING (-0.1002593 51.3677614, -0.0999044 51.3677569, -0.0995844 51.3677226, -0.0993076 51.3676935, -0.0992546 51.3676879, -0.0990381 51.3676651)",,,
4038742,False,,primary,,,True,61.854,A212,Lower Coombe Street,"LINESTRING (-0.1002593 51.3677614, -0.1004156 51.3677631, -0.1006882 51.3677728, -0.1011479 51.3677991)",,,
202499585,False,,primary,30 mph,,False,74.178,A212,Park Lane,"LINESTRING (-0.0965757 51.3687022, -0.0966252 51.3688679, -0.0966882 51.3690819, -0.0967221 51.3692183, -0.0967342 51.3692851, -0.0967407 51.3693607)",,,
202499585,False,,primary,30 mph,,True,116.709,A212,Park Lane,"LINESTRING (-0.0965757 51.3687022, -0.096394 51.3682064, -0.0963265 51.3678399, -0.0963024 51.3676685)",,,
"[202499585, 1065816062]",False,,primary,30 mph,,False,76.809,A212,Park Lane,"LINESTRING (-0.0967407 51.3693607, -0.0967482 51.369447, -0.0967549 51.369591, -0.0967513 51.3697785, -0.0967425 51.3698645, -0.096731 51.3699574, -0.0967155 51.3700503)",,,
202499585,False,,primary,30 mph,,True,74.178,A212,Park Lane,"LINESTRING (-0.0967407 51.3693607, -0.0967342 51.3692851, -0.0967221 51.3692183, -0.0966882 51.3690819, -0.0966252 51.3688679, -0.0965757 51.3687022)",,,
193799544,True,,residential,20 mph,,False,17.875,,Beech House Road,"LINESTRING (-0.0963268 51.3701737, -0.0965821 51.3701527)",,,
8301518,True,,primary,30 mph,,False,18.61,A212,Park Lane,"LINESTRING (-0.0964485 51.3702978, -0.0965821 51.3701527)",,,
193799545,True,,residential,20 mph,,False,16.369,,Beech House Road,"LINESTRING (-0.0964485 51.3702978, -0.0964276 51.370259, -0.0963827 51.3702146, -0.0963268 51.3701737)",,,
596701405,True,,unclassified,20 mph,,False,12.299,,Tamworth Road,"LINESTRING (-0.1047333 51.3750861, -0.1046268 51.3751745)",,,
167907343,True,1,tertiary_link,,,False,49.123000000000005,,Reeves Corner,"LINESTRING (-0.1068603 51.3735653, -0.1067503 51.3736739, -0.1067101 51.3738166, -0.1066751 51.3738737, -0.1066387 51.3738986, -0.10653 51.373927)",,,
26595560,False,,residential,20 mph,,False,35.635,,Waynflete Avenue,"LINESTRING (-0.1089512 51.3691576, -0.1084402 51.3691271)",,,
23196059,False,,residential,20 mph,,False,72.967,,Warrington Road,"LINESTRING (-0.1089512 51.3691576, -0.1089409 51.3688547, -0.1089822 51.3687169, -0.109045 51.3685075)",,,
26595560,False,,residential,20 mph,,True,35.635,,Waynflete Avenue,"LINESTRING (-0.1084402 51.3691271, -0.1089512 51.3691576)",,,
26595764,False,,residential,20 mph,,False,33.066,,Thanet Place,"LINESTRING (-0.0991879 51.368027, -0.0987129 51.3680491)",,,
1064022982,False,2,tertiary,20 mph,,False,41.573,,High Street,"LINESTRING (-0.0991879 51.368027, -0.0991098 51.3678491, -0.0990942 51.3678137, -0.0990821 51.3677861, -0.0990381 51.3676651)",,,
"[1068141952, 220007299]",False,2,tertiary,20 mph,,True,54.219,,High Street,"LINESTRING (-0.0991879 51.368027, -0.0992361 51.3681274, -0.0992562 51.3681738, -0.0992704 51.3682066, -0.0993098 51.3683038, -0.0993899 51.3684665, -0.0994014 51.3684959)",,,
26595764,False,,residential,20 mph,,False,23.59,,Thanet Place,"LINESTRING (-0.0987129 51.3680491, -0.0983742 51.3680662)",,,
26595764,False,,residential,20 mph,,True,33.066,,Thanet Place,"LINESTRING (-0.0987129 51.3680491, -0.0991879 51.368027)",,,
172344846,False,,residential,20 mph,,False,49.355000000000004,,Thanet Place,"LINESTRING (-0.0987129 51.3680491, -0.0986922 51.3679047, -0.0986793 51.3678793, -0.0986571 51.3678641, -0.0985721 51.367835, -0.0982747 51.3677896)",,,
15238934,False,,residential,20 mph,,True,13.6,,Scarbrook Road,"LINESTRING (-0.1006059 51.3717869, -0.1005831 51.3717867, -0.1004211 51.3717486)",,,
"[271880228, 640761054]",True,,residential,20 mph,,False,163.43099999999998,,Scarbrook Road,"LINESTRING (-0.1006059 51.3717869, -0.1013595 51.3715915, -0.1014546 51.3715418, -0.1014846 51.3714939, -0.1015507 51.371344, -0.1015677 51.3712951, -0.1016623 51.3711978, -0.1016836 51.3711822, -0.1017414 51.3711398, -0.1018167 51.3710847, -0.1020093 51.3709345, -0.1021715 51.3707965)",,,
"[534132146, 1011236035, 163028397, 1241803174]",True,1,unclassified,,,False,127.09700000000002,,Park Lane,"LINESTRING (-0.0967754 51.3726169, -0.0967547 51.372883, -0.0967489 51.3730198, -0.0967528 51.3731996, -0.0967672 51.3733185, -0.0967723 51.373355, -0.0967909 51.3735238, -0.0968105 51.3736417, -0.0968289 51.3737029, -0.0968423 51.3737563)",,,
26602465,False,2,unclassified,20 mph,,False,69.423,,Fell Road,"LINESTRING (-0.0985316 51.3723695, -0.0985202 51.3722595, -0.0984762 51.3720575, -0.0984315 51.3717825, -0.0984291 51.3717487)",,,
"[49772920, 550808975]",False,,unclassified,20 mph,,False,95.232,,Katharine Street,"LINESTRING (-0.0985316 51.3723695, -0.0984029 51.3723664, -0.0980839 51.3723724, -0.0977746 51.3723758, -0.0976512 51.372381, -0.0971655 51.3724258)",,,
"[1154899299, 13802598, 499732140, 13802540, 1144241554]",True,,unclassified,20 mph,,False,192.37499999999997,,"['High Street', 'Katharine Street']","LINESTRING (-0.0985316 51.3723695, -0.0989025 51.3723739, -0.0991965 51.3723735, -0.0997119 51.3723683, -0.0999333 51.3723685, -0.1001858 51.3723667, -0.1002517 51.372361, -0.1002753 51.3723583, -0.1003119 51.37235, -0.1003485 51.372329, -0.1003655 51.3723067, -0.1004048 51.3719851, -0.1003937 51.3719219, -0.1003955 51.3718417, -0.1004094 51.3717917, -0.1004211 51.3717486)",,,
"[630027679, 630027674, 630027675, 1241803175]",False,2,unclassified,20 mph,,True,102.49100000000001,,St George's Walk,"LINESTRING (-0.0985316 51.3723695, -0.0985434 51.3725237, -0.098545 51.372671, -0.098545 51.3727443, -0.0985564 51.3729969, -0.098559 51.3730422, -0.0985678 51.3731963, -0.0985726 51.3732264, -0.0985821 51.3732546, -0.0985937 51.3732893)",,,
"[131383320, 987036782, 504584484, 570055334]",False,1,residential,20 mph,,True,127.46799999999998,,Park Street,"LINESTRING (-0.0985969 51.3734469, -0.0981866 51.3735113, -0.0978381 51.3735626, -0.0976989 51.3735831, -0.0971123 51.3736705, -0.0969911 51.373691, -0.0969533 51.3737011, -0.0969217 51.3737129, -0.0968881 51.3737293, -0.0968423 51.3737563)",,,
"[655850121, 655850123]",True,,unclassified,20 mph,,False,18.361,,St George's Walk,"LINESTRING (-0.0985969 51.3734469, -0.0985621 51.3733637, -0.0985595 51.3733356, -0.0985937 51.3732893)",,,
"[626293257, 202499586]",True,,tertiary,,,False,46.596000000000004,,,"LINESTRING (-0.0984005 51.370918, -0.0982188 51.3709249, -0.0977297 51.3709183)",,,
"[271880216, 987032026]",False,2,unclassified,"['20 mph', '30 mph']",,True,92.458,,Fell Road,"LINESTRING (-0.0984005 51.370918, -0.0984112 51.3709775, -0.098426 51.3710848, -0.0984319 51.3714197, -0.0984291 51.3717487)",,,
27571458,True,,residential,20 mph,,False,126.62100000000001,,Laud Street,"LINESTRING (-0.1027722 51.3689633, -0.1026953 51.3689816, -0.1019218 51.3692252, -0.1014761 51.3693805, -0.1011593 51.3694936)",,,
"[138840538, 167402149]",True,,residential,20 mph,,False,167.097,,"['Church Road', 'Sheldon Street']","LINESTRING (-0.1027722 51.3689633, -0.1028717 51.3691903, -0.1028871 51.3692408, -0.1028848 51.3692637, -0.1028757 51.3692858, -0.1028583 51.3693108, -0.1026172 51.3695314, -0.1024195 51.369711, -0.1022794 51.369817, -0.1020665 51.3699015, -0.1018239 51.3699825, -0.1015415 51.3700568)",,,
167402147,False,,residential,20 mph,,True,7.103,,Church Road,"LINESTRING (-0.1023458 51.3683906, -0.1022996 51.3683336)",,,
167402149,True,,residential,20 mph,,False,70.38,,Church Road,"LINESTRING (-0.1023458 51.3683906, -0.102522 51.3685869, -0.1025886 51.3686733, -0.1027189 51.3688653, -0.1027467 51.3689136, -0.1027722 51.3689633)",,,
4038742,False,,primary,,,False,20.884,A212,Lower Coombe Street,"LINESTRING (-0.1024114 51.3681273, -0.1021327 51.3680566)",,,
4038742,False,,primary,,,True,32.035,A212,Lower Coombe Street,"LINESTRING (-0.1024114 51.3681273, -0.1025938 51.368169, -0.1026444 51.3681798, -0.1026726 51.368183, -0.1027044 51.3681846, -0.102857 51.3681764)",,,
27571547,True,,residential,20 mph,,False,24.293,,Church Road,"LINESTRING (-0.1024114 51.3681273, -0.1023818 51.3681676, -0.1023333 51.3682485, -0.1023136 51.3682896, -0.1022996 51.3683336)",,,
167402147,False,,residential,20 mph,,False,7.103,,Church Road,"LINESTRING (-0.1022996 51.3683336, -0.1023458 51.3683906)",,,
167402148,True,,residential,20 mph,,False,33.48,,Church Road,"LINESTRING (-0.1022996 51.3683336, -0.1022352 51.3682665, -0.1021697 51.3681795, -0.1021456 51.3681403, -0.1021309 51.3681003, -0.1021327 51.3680566)",,,
36363804,True,1,unclassified,,,False,201.29,,Wellesley Road,"LINESTRING (-0.0979057 51.3758002, -0.0977599 51.3757388, -0.0974184 51.37527, -0.0970041 51.3746983, -0.0968676 51.3745032, -0.0967906 51.3743746, -0.0967674 51.3743402, -0.0967347 51.374289, -0.0967181 51.374262, -0.096703 51.3742364, -0.096697 51.3742249, -0.0966935 51.3742145, -0.0966911 51.3742044, -0.09668 51.3741791)",,no,
"[45407648, 145562896, 13799786, 13799763]",True,2,primary,30 mph,,False,407.1079999999999,A212,Croydon Underpass,"LINESTRING (-0.0979057 51.3758002, -0.0976884 51.375507, -0.0969174 51.3744112, -0.0967707 51.3741709, -0.096691 51.3740073, -0.0966185 51.37377, -0.0965957 51.3736809, -0.0965725 51.373576, -0.0965549 51.373471, -0.0965399 51.3733406, -0.0965324 51.3732331, -0.0965303 51.3731272, -0.0965321 51.3730143, -0.0965469 51.3728301, -0.0965589 51.3726702, -0.0965707 51.3725177, -0.0965695 51.3724371, -0.0965391 51.3723035)",,,yes
1064022985,False,2,tertiary,20 mph,,False,48.546,,High Street,"LINESTRING (-0.0998395 51.3697663, -0.0997167 51.3693365)",,,
"[1064022985, 1064022986, 1064022987]",False,2,tertiary,20 mph,,True,88.70599999999999,,High Street,"LINESTRING (-0.0998395 51.3697663, -0.099853 51.3698151, -0.0999108 51.3700605, -0.0999598 51.3702306, -0.0999977 51.3703476, -0.100061 51.3705518)",,,
"[161716904, 161716908]",True,,primary,30 mph,,False,66.417,A212,,"LINESTRING (-0.1032883 51.3686834, -0.103202 51.3684715, -0.1031685 51.3684307, -0.1031401 51.3684089, -0.1030624 51.3683604, -0.1029015 51.3682773, -0.1028891 51.3682666, -0.1028807 51.3682516, -0.102857 51.3681764)",,,
230546203,True,,primary,30 mph,roundabout,False,44.035,,,"LINESTRING (-0.1032883 51.3686834, -0.1033095 51.3686109, -0.1033408 51.3685601, -0.1033764 51.3685145, -0.1034244 51.3684736, -0.1034733 51.368443, -0.1035561 51.3684161, -0.1036563 51.3683986)",,,
95600549,False,,residential,20 mph,,False,99.554,,Bourne Street,"LINESTRING (-0.1079077 51.3737883, -0.1073526 51.3742798, -0.1071462 51.374544)",,,
163028354,False,,residential,20 mph,,False,42.044,,Lower Church Street,"LINESTRING (-0.1071462 51.374544, -0.1076866 51.3747148)",,,
95600549,False,,residential,20 mph,,True,99.554,,Bourne Street,"LINESTRING (-0.1071462 51.374544, -0.1073526 51.3742798, -0.1079077 51.3737883)",,,
"[163028354, 1128303043, 163028347]",False,,residential,20 mph,,"[False, True]",70.29500000000002,,"['Booth Road', 'Lower Church Street']","LINESTRING (-0.1071462 51.374544, -0.107022 51.3745091, -0.1069755 51.3744894, -0.1069416 51.3744573, -0.1069178 51.3744252, -0.1068969 51.374358, -0.1069332 51.3741484, -0.1069546 51.3740727, -0.1069739 51.3740437, -0.1070395 51.3740138)",,,
"[242596137, 242596138]",True,4,trunk,30 mph,circular,False,41.304,,,"LINESTRING (-0.0962283 51.3714762, -0.0962557 51.3714004, -0.0962888 51.3713264, -0.0963079 51.3712835, -0.0963202 51.3712379, -0.0963237 51.3711893, -0.0963149 51.371112)",,,
138839248,False,,residential,20 mph,,True,17.966,,Mann Close,"LINESTRING (-0.1029539 51.3709106, -0.1029757 51.3710716)",,,
185355213,False,,residential,20 mph,,True,11.758,,Mann Close,"LINESTRING (-0.1029539 51.3709106, -0.1031229 51.3709035)",,,
138839248,False,,residential,20 mph,,False,61.462,,Mann Close,"LINESTRING (-0.1029539 51.3709106, -0.1028685 51.3705489, -0.1028037 51.3704908, -0.1026687 51.3704106)",,,
138839248,False,,residential,20 mph,,False,17.966,,Mann Close,"LINESTRING (-0.1029757 51.3710716, -0.1029539 51.3709106)",,,
185355213,False,,residential,20 mph,,False,11.758,,Mann Close,"LINESTRING (-0.1031229 51.3709035, -0.1029539 51.3709106)",,,
167402163,True,,residential,20 mph,,False,68.021,,Wandle Road,"LINESTRING (-0.1015415 51.3700568, -0.1015328 51.3700435, -0.1015066 51.3700026, -0.1014801 51.3699588, -0.1014482 51.3699129, -0.1013652 51.3697948, -0.1012987 51.3696971, -0.1011593 51.3694936)",,,
186648308,False,,residential,20 mph,,True,61.148,,Wandle Road,"LINESTRING (-0.1015415 51.3700568, -0.1017053 51.3703783, -0.1018169 51.3705791)",,,
167403877,True,3,tertiary,20 mph,,False,7.225,,Reeves Corner,"LINESTRING (-0.105757 51.3738998, -0.1057261 51.3739273, -0.1057054 51.3739559)",,,
