osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,junction,access
65276911,,Raby Avenue,residential,,False,False,66.997,"LINESTRING (-1.9274505 54.5459261, -1.9281685 54.5463615)",,,,
34116236,,Vane Road,residential,,False,False,152.343,"LINESTRING (-1.9274505 54.5459261, -1.926885 54.5462266, -1.9257083 54.5468512)",,,,
65276911,,Raby Avenue,residential,,False,True,61.958,"LINESTRING (-1.9274505 54.5459261, -1.9270484 54.5456823, -1.9268962 54.54559, -1.9268292 54.5455605, -1.9267562 54.5455515)",,,,
34116236,,Vane Road,residential,,False,True,152.343,"LINESTRING (-1.9257083 54.5468512, -1.926885 54.5462266, -1.9274505 54.5459261)",,,,
34116284,,Mayfield,residential,,False,True,3.366,"LINESTRING (-1.9220294 54.5479963, -1.9219877 54.5479781)",,,,
34116284,,Mayfield,residential,,False,False,3.366,"LINESTRING (-1.9219877 54.5479781, -1.9220294 54.5479963)",,,,
34116284,,Mayfield,residential,,False,True,65.552,"LINESTRING (-1.9219877 54.5479781, -1.9209739 54.5480201)",,,,
34116285,,Mayfield,residential,,False,False,34.792,"LINESTRING (-1.9219877 54.5479781, -1.9219426 54.5476663)",,,,
34116283,,Mayfield,residential,,False,True,9.664,"LINESTRING (-1.9209663 54.5481069, -1.9209739 54.5480201)",,,,
34116283,,Mayfield,residential,,False,False,9.664,"LINESTRING (-1.9209739 54.5480201, -1.9209663 54.5481069)",,,,
34116283,,Mayfield,residential,,False,True,37.573,"LINESTRING (-1.9209739 54.5480201, -1.9209711 54.5476822)",,,,
34116284,,Mayfield,residential,,False,False,65.552,"LINESTRING (-1.9209739 54.5480201, -1.9219877 54.5479781)",,,,
34116282,,Mayfield,residential,,False,False,62.683,"LINESTRING (-1.9209711 54.5476822, -1.9219426 54.5476663)",,,,
34116282,,Mayfield,residential,,False,True,64.627,"LINESTRING (-1.9209711 54.5476822, -1.9199768 54.5477543)",,,,
34116283,,Mayfield,residential,,False,False,37.573,"LINESTRING (-1.9209711 54.5476822, -1.9209739 54.5480201)",,,,
34116282,,Mayfield,residential,,False,False,24.31,"LINESTRING (-1.9219426 54.5476663, -1.9219369 54.5474477)",,,,
34116282,,Mayfield,residential,,False,True,62.683,"LINESTRING (-1.9219426 54.5476663, -1.9209711 54.5476822)",,,,
34116285,,Mayfield,residential,,False,True,34.792,"LINESTRING (-1.9219426 54.5476663, -1.9219877 54.5479781)",,,,
34116282,,Mayfield,residential,,False,False,64.627,"LINESTRING (-1.9199768 54.5477543, -1.9209711 54.5476822)",,,,
34116282,,Mayfield,residential,,False,True,32.398,"LINESTRING (-1.9199768 54.5477543, -1.9194867 54.5478182)",,,,
"[34116278, 34116279]",,"['Strathmore Court', 'The Orchard']",living_street,,False,False,70.477,"LINESTRING (-1.9199768 54.5477543, -1.9200383 54.5479276, -1.9201611 54.5483789)",,,,
34116282,,Mayfield,residential,,False,False,32.398,"LINESTRING (-1.9194867 54.5478182, -1.9199768 54.5477543)",,,,
28270625,,Montalbo Road,residential,,False,False,102.071,"LINESTRING (-1.9194867 54.5478182, -1.9196493 54.5481794, -1.9197561 54.5487205)",,,,
28270625,,Montalbo Road,residential,,False,True,70.729,"LINESTRING (-1.9194867 54.5478182, -1.9193653 54.5476324, -1.9190887 54.5472255)",,,,
34116246,,Fairfield Road,residential,,False,True,21.608,"LINESTRING (-1.9205225 54.5486985, -1.9201884 54.548713)",,,,
34116245,,Fairfield Road,residential,,False,True,27.893,"LINESTRING (-1.9197561 54.5487205, -1.9201884 54.548713)",,,,
28270625,,Montalbo Road,residential,,False,True,102.071,"LINESTRING (-1.9197561 54.5487205, -1.9196493 54.5481794, -1.9194867 54.5478182)",,,,
34116245,,Fairfield Road,residential,,False,False,27.893,"LINESTRING (-1.9201884 54.548713, -1.9197561 54.5487205)",,,,
34116246,,Fairfield Road,residential,,False,False,21.608,"LINESTRING (-1.9201884 54.548713, -1.9205225 54.5486985)",,,,
34116280,,Wellington Road,residential,,False,True,57.491,"LINESTRING (-1.9244757 54.5488866, -1.9246993 54.5487478, -1.9249434 54.5486445, -1.9251893 54.5485925)",,,,
"[34116278, 34116279]",,"['Strathmore Court', 'The Orchard']",living_street,,False,True,70.477,"LINESTRING (-1.9201611 54.5483789, -1.9200383 54.5479276, -1.9199768 54.5477543)",,,,
26730705,,John Street,residential,,False,False,44.699,"LINESTRING (-1.9184988 54.5468671, -1.9188699 54.5472066)",,,,
112409024,,Beaconsfield Court,residential,,False,True,75.627,"LINESTRING (-1.9184988 54.5468671, -1.9175174 54.5472393)",,,,
26730705,,John Street,residential,,False,True,92.72,"LINESTRING (-1.9184988 54.5468671, -1.918127 54.5465206, -1.9180842 54.5464808, -1.9177391 54.5461592)",,,,
112409024,,Beaconsfield Court,residential,,False,False,75.627,"LINESTRING (-1.9175174 54.5472393, -1.9184988 54.5468671)",,,,
30650964,,Albert Close,residential,,False,True,69.625,"LINESTRING (-1.9191738 54.5452977, -1.9195049 54.5451437, -1.9200229 54.5453763)",,,,
112416820,,Deerbolt Bank,residential,,False,True,10.723,"LINESTRING (-1.9300519 54.5431133, -1.9301779 54.5431762)",,,,
380074105,,,residential,,False,False,31.454,"LINESTRING (-1.9300519 54.5431133, -1.9298639 54.5428523)",,,,
112416820,,Deerbolt Bank,residential,,False,False,89.924,"LINESTRING (-1.9300519 54.5431133, -1.9295807 54.5432237, -1.9288462 54.5433527, -1.9287461 54.5433895)",,,,
112416820,,Deerbolt Bank,residential,,False,False,10.723,"LINESTRING (-1.9301779 54.5431762, -1.9300519 54.5431133)",,,,
419926983,A67,Bowes Road,trunk,30 mph,False,False,82.093,"LINESTRING (-1.9301779 54.5431762, -1.9296558 54.5436509, -1.9294631 54.5437858)",,,,
419926983,A67,Bowes Road,trunk,30 mph,False,True,92.153,"LINESTRING (-1.9301779 54.5431762, -1.9304802 54.5429802, -1.930625 54.5428883, -1.9310059 54.5426906, -1.9312052 54.5426035)",,,,
95537508,A67,,trunk,30 mph,False,False,108.309,"LINESTRING (-1.9287461 54.5433895, -1.9285565 54.5433445, -1.9284253 54.5433111, -1.9282471 54.5432709, -1.9280512 54.5431685, -1.9279142 54.5430552, -1.9278354 54.5429145, -1.9277509 54.5426981)",2,,,
95537508,A67,,trunk,30 mph,False,True,64.025,"LINESTRING (-1.9287461 54.5433895, -1.9290955 54.5435575, -1.9292421 54.5436444, -1.9293879 54.5437417, -1.9294631 54.5437858)",2,,,
112416820,,Deerbolt Bank,residential,,False,True,89.924,"LINESTRING (-1.9287461 54.5433895, -1.9288462 54.5433527, -1.9295807 54.5432237, -1.9300519 54.5431133)",,,,
112417098,,The Paddock,living_street,,False,True,8.421,"LINESTRING (-1.9315444 54.5410841, -1.931476 54.5411486)",,,,
26725993,,The Paddock,living_street,,False,True,39.45,"LINESTRING (-1.931476 54.5411486, -1.9308665 54.5411195)",,,,
112417098,,The Paddock,living_street,,False,False,8.421,"LINESTRING (-1.931476 54.5411486, -1.9315444 54.5410841)",,,,
112417098,,The Paddock,living_street,,False,True,10.396,"LINESTRING (-1.931476 54.5411486, -1.9315122 54.5412397)",,,,
112417098,,The Paddock,living_street,,False,False,10.396,"LINESTRING (-1.9315122 54.5412397, -1.931476 54.5411486)",,,,
34116282,,Mayfield,residential,,False,True,24.31,"LINESTRING (-1.9219369 54.5474477, -1.9219426 54.5476663)",,,,
117869277,,Woodside,living_street,,False,False,34.836,"LINESTRING (-1.9268104 54.548732, -1.9263935 54.5489312)",,,,
"[225378000, 117907267]",,,unclassified,,False,False,145.78300000000002,"LINESTRING (-1.923845 54.5452934, -1.9236578 54.5451656, -1.9233452 54.5450067, -1.9231519 54.5449381, -1.9230159 54.5448708, -1.9229172 54.5448201, -1.9221287 54.5451938)",,,,
"[225378010, 225378005]",A67,Galgate,trunk,20 mph,False,False,102.543,"LINESTRING (-1.923845 54.5452934, -1.9241314 54.5451566, -1.9247028 54.5448397, -1.9248014 54.5447693, -1.9248619 54.5446893, -1.9248847 54.5446202)",2,,,
"[1109763857, 990432171]",A67,Galgate,trunk,20 mph,False,True,44.43000000000001,"LINESTRING (-1.923845 54.5452934, -1.9236534 54.5453721, -1.9233165 54.5454914, -1.9232682 54.5455114)",,,,
682872956,,Queen Street,unclassified,,False,True,40.393,"LINESTRING (-1.9222076 54.5425624, -1.9221499 54.542583, -1.9220226 54.5426284, -1.9219413 54.5426944, -1.9218803 54.5428465)",,,,
"[989848121, 91649821, 26730670, 26730671]",A67,"['Market Place', 'Horsemarket']",trunk,"['20 mph', '30 mph']",False,True,278.147,"LINESTRING (-1.9237679 54.5422918, -1.9237964 54.5424245, -1.9238103 54.5426013, -1.923817 54.5427351, -1.9238152 54.5427623, -1.9238099 54.5429456, -1.9238041 54.5433012, -1.9238312 54.5434962, -1.9239011 54.5436706, -1.9239887 54.5438009, -1.9241236 54.5439606, -1.9241649 54.5439993, -1.9241752 54.5440075, -1.9244987 54.5442623, -1.9248209 54.5445205, -1.92486 54.5445597, -1.9248847 54.5446202)",2,,,
117946395,A67,,trunk,20 mph,True,False,21.62,"LINESTRING (-1.9237679 54.5422918, -1.9237212 54.5422915, -1.9236769 54.5422831, -1.9236389 54.5422674, -1.9236108 54.5422458, -1.9235947 54.5422186, -1.9235943 54.5421899, -1.9236097 54.5421626)",2,,roundabout,
26730687,A67,The Bank,trunk,20 mph,False,False,184.79,"LINESTRING (-1.9237926 54.5421187, -1.9238473 54.541981, -1.9239462 54.5417216, -1.9240316 54.5415165, -1.9240789 54.5414027, -1.924133 54.5412949, -1.9243431 54.5409942, -1.924507 54.5407792, -1.9245859 54.5406758, -1.9246347 54.5406326, -1.9246915 54.5406002, -1.9247595 54.5405806)",2,,,
117946395,A67,,trunk,20 mph,True,False,26.548000000000002,"LINESTRING (-1.9237926 54.5421187, -1.9238384 54.5421323, -1.9238737 54.542154, -1.9238948 54.5421812, -1.9238992 54.542211, -1.9238864 54.5422399, -1.9238579 54.5422647, -1.9238169 54.5422827, -1.9237679 54.5422918)",2,,roundabout,
827611688,,Grassholme Way,residential,,False,False,41.952,"LINESTRING (-1.9319215 54.5433233, -1.9314024 54.543096)",,,,
65276915,B6277,Lartington Lane,secondary,30 mph,False,False,48.359,"LINESTRING (-1.9303695 54.5444386, -1.9299033 54.544098)",,,,
"[827611688, 151178485]",,Grassholme Way,"['unclassified', 'residential']",,False,True,199.482,"LINESTRING (-1.9303695 54.5444386, -1.9305065 54.5443718, -1.9305477 54.5443021, -1.9305415 54.5439791, -1.9306104 54.5436619, -1.9305762 54.5435424, -1.9305524 54.5434273, -1.9305629 54.5433807, -1.9305835 54.5433133, -1.9309007 54.5430691, -1.93104 54.5430366, -1.9311841 54.5430283, -1.9313337 54.5430666, -1.9314024 54.543096)",,,,
380588919,,,residential,,False,True,11.229,"LINESTRING (-1.9201209 54.546843, -1.9200101 54.5467651)",,,,
380588921,,Galgate,residential,,False,False,57.112,"LINESTRING (-1.9201209 54.546843, -1.92082 54.5466722, -1.9209298 54.5466353)",,,,
380588921,,Galgate,residential,,False,True,79.054,"LINESTRING (-1.9201209 54.546843, -1.9196033 54.5470503, -1.9190887 54.5472255)",,,,
28270639,B6278,Harmire Road,secondary,30 mph,False,False,7.922,"LINESTRING (-1.917211 54.5482596, -1.9171437 54.5482)",2,,,
28270639,B6278,Harmire Road,secondary,30 mph,False,True,76.83,"LINESTRING (-1.917211 54.5482596, -1.9172287 54.5483232, -1.917139 54.5485297, -1.9170924 54.548746, -1.9171008 54.5488438, -1.9171267 54.5489403)",2,,,
28270640,,Coronation Street,residential,30 mph,False,False,107.382,"LINESTRING (-1.917211 54.5482596, -1.9173207 54.5482329, -1.9174233 54.5482452, -1.9177353 54.5483183, -1.9177737 54.5483273, -1.9186894 54.5486408)",,,,
198669319,,Flaxfield,residential,,False,False,15.977,"LINESTRING (-1.9296972 54.5441777, -1.9299033 54.544098)",,,,
198669319,,Flaxfield,residential,,False,True,47.755,"LINESTRING (-1.9296972 54.5441777, -1.9292337 54.5438428)",,,,
380074099,,Flaxfield,residential,,False,False,20.82,"LINESTRING (-1.9296972 54.5441777, -1.9298883 54.5443286)",,,,
198669319,,Flaxfield,residential,,False,False,47.755,"LINESTRING (-1.9292337 54.5438428, -1.9296972 54.5441777)",,,,
65276915,B6277,Lartington Lane,secondary,30 mph,False,False,44.848,"LINESTRING (-1.9299033 54.544098, -1.9294631 54.5437858)",,,,
65276915,B6277,Lartington Lane,secondary,30 mph,False,True,48.359,"LINESTRING (-1.9299033 54.544098, -1.9303695 54.5444386)",,,,
198669319,,Flaxfield,residential,,False,True,15.977,"LINESTRING (-1.9299033 54.544098, -1.9296972 54.5441777)",,,,
26730698,,Parsons Lonnen,unclassified,,False,True,96.957,"LINESTRING (-1.9184653 54.540324, -1.9180047 54.541154)",,,,
295524933,,Parsons Lonnen,residential,,False,False,38.39,"LINESTRING (-1.9184653 54.540324, -1.9190421 54.540409)",,,,
295524933,,Parsons Lonnen,residential,,False,True,38.39,"LINESTRING (-1.9190421 54.540409, -1.9184653 54.540324)",,,,
295546419,,,living_street,,False,True,71.718,"LINESTRING (-1.9190272 54.5416322, -1.9186701 54.542243)",,,,
26730693,,Birch Road,unclassified,,False,False,3.856,"LINESTRING (-1.9186701 54.542243, -1.918618 54.542226)",,,,
295546419,,,living_street,,False,False,71.718,"LINESTRING (-1.9186701 54.542243, -1.9190272 54.5416322)",,,,
26730693,,Birch Road,unclassified,,False,True,146.70499999999998,"LINESTRING (-1.9186701 54.542243, -1.9188848 54.542313, -1.9195377 54.5424768, -1.9199215 54.5425515, -1.9203654 54.5426379, -1.9204985 54.5426596, -1.9207932 54.5427061)",,,,
26730695,,Tannery Yard,living_street,,False,True,44.781,"LINESTRING (-1.9212566 54.5425344, -1.9214141 54.5425547, -1.9213894 54.5426039, -1.9215272 54.5426322, -1.9214676 54.5428018)",,,,
380074099,,Flaxfield,residential,,False,True,20.82,"LINESTRING (-1.9298883 54.5443286, -1.9296972 54.5441777)",,,,
380074105,,,residential,,False,True,31.454,"LINESTRING (-1.9298639 54.5428523, -1.9300519 54.5431133)",,,,
380074106,,,residential,,False,False,31.459,"LINESTRING (-1.9298639 54.5428523, -1.9303192 54.5427509)",,,,
380074105,,,residential,,False,False,26.756,"LINESTRING (-1.9298639 54.5428523, -1.9297622 54.5428287, -1.9296443 54.5428193, -1.9295386 54.5428547, -1.9294858 54.5428759)",,,,
380074105,,,residential,,False,True,26.756000000000004,"LINESTRING (-1.9294858 54.5428759, -1.9295386 54.5428547, -1.9296443 54.5428193, -1.9297622 54.5428287, -1.9298639 54.5428523)",,,,
380074106,,,residential,,False,True,31.459,"LINESTRING (-1.9303192 54.5427509, -1.9298639 54.5428523)",,,,
26730693,,Birch Road,unclassified,,False,False,27.081,"LINESTRING (-1.9218803 54.5428465, -1.9214676 54.5428018)",,,,
65276906,,Queen Street,unclassified,,False,True,70.341,"LINESTRING (-1.9218803 54.5428465, -1.9218541 54.5429188, -1.9217447 54.5434739)",,,,
682872956,,Queen Street,unclassified,,False,False,40.392999999999994,"LINESTRING (-1.9218803 54.5428465, -1.9219413 54.5426944, -1.9220226 54.5426284, -1.9221499 54.542583, -1.9222076 54.5425624)",,,,
28270625,,Montalbo Road,residential,,False,False,9.669,"LINESTRING (-1.9190242 54.547147, -1.9190887 54.5472255)",,,,
30667510,A67,Galgate,trunk,30 mph,False,False,76.464,"LINESTRING (-1.9190242 54.547147, -1.9200101 54.5467651)",2,,,
30667510,A67,Galgate,trunk,30 mph,False,True,11.957,"LINESTRING (-1.9190242 54.547147, -1.9188699 54.5472066)",2,,,
30667510,A67,Galgate,trunk,30 mph,False,True,76.464,"LINESTRING (-1.9200101 54.5467651, -1.9190242 54.547147)",2,,,
380588919,,,residential,,False,False,11.229,"LINESTRING (-1.9200101 54.5467651, -1.9201209 54.546843)",,,,
30667510,A67,Galgate,trunk,30 mph,False,False,56.098,"LINESTRING (-1.9200101 54.5467651, -1.9206906 54.5465015, -1.9207335 54.546485)",2,,,
30667510,A67,Galgate,trunk,30 mph,False,False,54.382,"LINESTRING (-1.9207335 54.546485, -1.9214371 54.5462155)",2,,,
380588922,,,residential,,False,False,20.967,"LINESTRING (-1.9207335 54.546485, -1.9209298 54.5466353)",,,,
30667510,A67,Galgate,trunk,30 mph,False,True,56.098,"LINESTRING (-1.9207335 54.546485, -1.9206906 54.5465015, -1.9200101 54.5467651)",2,,,
380588922,,,residential,,False,True,20.967,"LINESTRING (-1.9209298 54.5466353, -1.9207335 54.546485)",,,,
380588921,,Galgate,residential,,False,False,53.975,"LINESTRING (-1.9209298 54.5466353, -1.9215029 54.5463986, -1.921607 54.5463503)",,,,
380588921,,Galgate,residential,,False,True,57.112,"LINESTRING (-1.9209298 54.5466353, -1.92082 54.5466722, -1.9201209 54.546843)",,,,
30667510,A67,Galgate,trunk,30 mph,False,False,55.355,"LINESTRING (-1.9214371 54.5462155, -1.9221509 54.5459391)",2,,,
30667510,A67,Galgate,trunk,30 mph,False,True,54.382,"LINESTRING (-1.9214371 54.5462155, -1.9207335 54.546485)",2,,,
380588923,,,residential,,False,False,18.568,"LINESTRING (-1.9214371 54.5462155, -1.921607 54.5463503)",,,,
380588921,,Galgate,residential,,False,False,54.863,"LINESTRING (-1.921607 54.5463503, -1.9222711 54.546042)",,,,
380588923,,,residential,,False,True,18.568,"LINESTRING (-1.921607 54.5463503, -1.9214371 54.5462155)",,,,
380588921,,Galgate,residential,,False,True,53.975,"LINESTRING (-1.921607 54.5463503, -1.9215029 54.5463986, -1.9209298 54.5466353)",,,,
380589938,,Galgate,residential,,False,False,35.995999999999995,"LINESTRING (-1.9232682 54.5455114, -1.9232635 54.5455642, -1.9232542 54.5456089, -1.9232075 54.5456618, -1.9229794 54.5457627)",,,,
"[1109763857, 990432171]",A67,Galgate,trunk,20 mph,False,False,44.43,"LINESTRING (-1.9232682 54.5455114, -1.9233165 54.5454914, -1.9236534 54.5453721, -1.923845 54.5452934)",,,,
"[1109763857, 30667510]",A67,Galgate,trunk,"['20 mph', '30 mph']",False,True,32.638,"LINESTRING (-1.9232682 54.5455114, -1.9230755 54.5455838, -1.9228411 54.5456688)",2,,,
26730693,,Birch Road,unclassified,,False,True,18.699,"LINESTRING (-1.9207932 54.5427061, -1.9210729 54.5427503)",,,,
380595783,,,residential,,False,False,33.126,"LINESTRING (-1.9207932 54.5427061, -1.9206742 54.5429959)",,,,
26730693,,Birch Road,unclassified,,False,False,146.70499999999998,"LINESTRING (-1.9207932 54.5427061, -1.9204985 54.5426596, -1.9203654 54.5426379, -1.9199215 54.5425515, -1.9195377 54.5424768, -1.9188848 54.542313, -1.9186701 54.542243)",,,,
380595783,,,residential,,False,True,33.126,"LINESTRING (-1.9206742 54.5429959, -1.9207932 54.5427061)",,,,
26730692,,Queen Street,unclassified,,False,False,2.831,"LINESTRING (-1.9217371 54.5445248, -1.9217544 54.5445014)",,,,
30650968,,Victoria Road,residential,,False,False,27.472,"LINESTRING (-1.9217371 54.5445248, -1.9213428 54.5444314)",,,,
26730690,,Victoria Road,unclassified,,False,True,27.863,"LINESTRING (-1.9217371 54.5445248, -1.9216754 54.5445683, -1.9214098 54.5446866)",,,,
26730692,,Queen Street,unclassified,,False,True,2.831,"LINESTRING (-1.9217544 54.5445014, -1.9217371 54.5445248)",,,,
380604108,,Victoria Road,unclassified,,False,False,16.333,"LINESTRING (-1.9217544 54.5445014, -1.9220076 54.5445034)",,,,
26730692,,Queen Street,unclassified,,False,False,66.143,"LINESTRING (-1.9217544 54.5445014, -1.9217612 54.5444796, -1.9217505 54.5441731, -1.9217478 54.544016, -1.9217459 54.5439474, -1.9217448 54.543907)",,,,
827150157,,Grassholme Way,living_street,,False,True,55.543,"LINESTRING (-1.9319791 54.5427599, -1.9318154 54.5427708, -1.9314024 54.543096)",,,,
827611688,,Grassholme Way,residential,,False,True,41.952,"LINESTRING (-1.9314024 54.543096, -1.9319215 54.5433233)",,,,
827150157,,Grassholme Way,living_street,,False,False,55.543,"LINESTRING (-1.9314024 54.543096, -1.9318154 54.5427708, -1.9319791 54.5427599)",,,,
"[827611688, 151178485]",,Grassholme Way,"['residential', 'unclassified']",,False,False,199.48200000000003,"LINESTRING (-1.9314024 54.543096, -1.9313337 54.5430666, -1.9311841 54.5430283, -1.93104 54.5430366, -1.9309007 54.5430691, -1.9305835 54.5433133, -1.9305629 54.5433807, -1.9305524 54.5434273, -1.9305762 54.5435424, -1.9306104 54.5436619, -1.9305415 54.5439791, -1.9305477 54.5443021, -1.9305065 54.5443718, -1.9303695 54.5444386)",,,,
830297592,,,residential,,False,True,8.26,"LINESTRING (-1.9298762 54.5408134, -1.9298959 54.5408868)",,,,
830297592,,,residential,,False,False,9.117,"LINESTRING (-1.9299218 54.5409674, -1.9298959 54.5408868)",,,,
830297609,,Bowes Way,residential,,False,True,23.093,"LINESTRING (-1.9308472 54.5426043, -1.9312052 54.5426035)",,,,
419926983,A67,Bowes Road,trunk,30 mph,False,True,14.361,"LINESTRING (-1.9312052 54.5426035, -1.9313793 54.542523)",,,,
830297609,,Bowes Way,residential,,False,False,23.093,"LINESTRING (-1.9312052 54.5426035, -1.9308472 54.5426043)",,,,
419926983,A67,Bowes Road,trunk,30 mph,False,False,92.15299999999999,"LINESTRING (-1.9312052 54.5426035, -1.9310059 54.5426906, -1.930625 54.5428883, -1.9304802 54.5429802, -1.9301779 54.5431762)",,,,
830297611,,,residential,,False,True,8.143,"LINESTRING (-1.9300395 54.542417, -1.9299138 54.5424238)",,,,
830297611,,,residential,,False,False,8.143,"LINESTRING (-1.9299138 54.5424238, -1.9300395 54.542417)",,,,
26725986,,Ullathorne Rise,residential,20 mph,False,False,66.736,"LINESTRING (-1.9299138 54.5424238, -1.9299411 54.5423759, -1.9298878 54.5419388, -1.9296972 54.5419534)",,,,
26725986,,Ullathorne Rise,residential,20 mph,False,True,120.10800000000002,"LINESTRING (-1.9299138 54.5424238, -1.9298176 54.5424775, -1.9296769 54.5425198, -1.9294817 54.5425481, -1.9293403 54.5425444, -1.9292207 54.5425237, -1.9290926 54.5424767, -1.9289723 54.5424036, -1.9288661 54.5423184, -1.9287948 54.5422332, -1.9287215 54.5421259, -1.9286879 54.5420659, -1.9286293 54.5420022)",,,,
