osmid,oneway,ref,name,highway,maxspeed,reversed,length,lanes,bridge,geometry,junction
23337075,False,,Kingswear Gardens,residential,,True,41.226,,,"LINESTRING (0.5004388 51.3951961, 0.5005002 51.3952504, 0.5002162 51.3953763, 0.5000989 51.3954232)",
645750548,False,B2002,Station Road,secondary,,False,63.487,,,"LINESTRING (0.4988134 51.3959147, 0.4994681 51.3963136)",
645750548,False,B2002,Station Road,secondary,,True,57.71,,,"LINESTRING (0.4988134 51.3959147, 0.4982161 51.3955535)",
23689508,False,,Marsh Street,unclassified,,False,61.545,,,"LINESTRING (0.4988134 51.3959147, 0.4984918 51.3961262, 0.4982028 51.3963162)",
23689508,False,,Marsh Street,unclassified,,True,61.545,,,"LINESTRING (0.4982028 51.3963162, 0.4984918 51.3961262, 0.4988134 51.3959147)",
645750548,False,B2002,Station Road,secondary,,False,47.045,,,"LINESTRING (0.4994681 51.3963136, 0.4999352 51.3966203)",
645750548,False,B2002,Station Road,secondary,,True,63.487,,,"LINESTRING (0.4994681 51.3963136, 0.4988134 51.3959147)",
23689512,False,,Albert Place,unclassified,,False,78.69,,,"LINESTRING (0.4994681 51.3963136, 0.4991056 51.3965404, 0.4986618 51.3968113)",
23689512,False,,Albert Place,unclassified,,True,78.69,,,"LINESTRING (0.4986618 51.3968113, 0.4991056 51.3965404, 0.4994681 51.3963136)",
23689521,False,,South Eastern Road,residential,,True,123.343,,,"LINESTRING (0.5011986 51.3979397, 0.5011255 51.39794, 0.5010537 51.3979301, 0.5009717 51.3979122, 0.5003969 51.3977681, 0.499968 51.3976658, 0.4995334 51.3975613)",
38958182,False,B2002,Station Road,secondary,,False,54.510999999999996,,,"LINESTRING (0.5011986 51.3979397, 0.5012177 51.3981095, 0.5012087 51.3982394, 0.5011989 51.3983291, 0.5011776 51.3984283)",
645750548,False,B2002,Station Road,secondary,,True,121.13400000000001,,,"LINESTRING (0.5011986 51.3979397, 0.50118 51.3978876, 0.5010405 51.3975974, 0.500926 51.3973882, 0.5008772 51.3973119, 0.500819 51.3972506, 0.5007732 51.397186, 0.5007135 51.3971267, 0.5004905 51.396959)",
38958183,False,B2002,Station Road,secondary,,False,59.931,,,"LINESTRING (0.5008712 51.3986966, 0.5003198 51.3991115)",
23689536,False,,Grange Road,residential,,False,146.44299999999998,,,"LINESTRING (0.5008712 51.3986966, 0.4994335 51.3979718, 0.499228 51.3978699)",
38958182,False,B2002,Station Road,secondary,,True,36.66,,,"LINESTRING (0.5008712 51.3986966, 0.5010505 51.3985507, 0.501123 51.3984805, 0.5011776 51.3984283)",
23293919,False,,Grove Road,residential,,True,62.843,,,"LINESTRING (0.499228 51.3978699, 0.498676 51.398318)",
23689536,False,,Grange Road,residential,,False,94.814,,,"LINESTRING (0.499228 51.3978699, 0.4979854 51.3975149)",
23293919,False,,Grove Road,residential,,False,40.336999999999996,,,"LINESTRING (0.499228 51.3978699, 0.4993087 51.3977944, 0.4995334 51.3975613)",
23689536,False,,Grange Road,residential,,True,146.44299999999998,,,"LINESTRING (0.499228 51.3978699, 0.4994335 51.3979718, 0.5008712 51.3986966)",
23689536,False,,Grange Road,residential,,True,94.814,,,"LINESTRING (0.4979854 51.3975149, 0.499228 51.3978699)",
1211744389,False,,Vicarage Road,residential,,True,60.663,,,"LINESTRING (0.4979854 51.3975149, 0.4975651 51.3979933)",
"[23689536, 23689538]",False,,"['Grange Road', 'Burgess Road']",residential,,False,160.191,,,"LINESTRING (0.4979854 51.3975149, 0.4967391 51.3971058, 0.4963455 51.3976113)",
1211744389,False,,Vicarage Road,residential,,False,37.704,,,"LINESTRING (0.4979854 51.3975149, 0.4982247 51.3972485, 0.4982511 51.3972191)",
23158303,False,,St Marys Road,residential,,False,61.082,,,"LINESTRING (0.4963455 51.3976113, 0.4960541 51.3974937, 0.4959895 51.3974676, 0.4957204 51.3974103, 0.4955531 51.3973851)",
23158303,False,,St Marys Road,residential,,True,94.67500000000001,,,"LINESTRING (0.4963455 51.3976113, 0.4966407 51.397706, 0.4975651 51.3979933)",
"[23689536, 23689538]",False,,"['Burgess Road', 'Grange Road']",residential,,True,160.191,,,"LINESTRING (0.4963455 51.3976113, 0.4967391 51.3971058, 0.4979854 51.3975149)",
23143369,False,A2017,North Street,primary,,True,29.51,,,"LINESTRING (0.4955641 51.3971198, 0.4955531 51.3973851)",
23143369,False,A2017,North Street,primary,,False,55.596999999999994,,,"LINESTRING (0.4955641 51.3971198, 0.4955497 51.3970097, 0.4955203 51.3968973, 0.4954644 51.3967527, 0.4954138 51.3966298)",
23689548,False,,North Street,residential,,False,110.643,,,"LINESTRING (0.4955641 51.3971198, 0.4946971 51.3971264, 0.4944543 51.397113, 0.4939724 51.3971412)",
23689548,False,,North Street,residential,,True,110.643,,,"LINESTRING (0.4939724 51.3971412, 0.4944543 51.397113, 0.4946971 51.3971264, 0.4955641 51.3971198)",
1211744389,False,,Vicarage Road,residential,,True,37.704,,,"LINESTRING (0.4982511 51.3972191, 0.4982247 51.3972485, 0.4979854 51.3975149)",
34567496,False,,Bowes Road,residential,,False,144.186,,,"LINESTRING (0.5003198 51.3991115, 0.498676 51.398318)",
38958183,False,B2002,Station Road,secondary,,True,59.931,,,"LINESTRING (0.5003198 51.3991115, 0.5008712 51.3986966)",
38958183,False,B2002,Station Road,secondary,,False,77.80199999999999,,,"LINESTRING (0.5003198 51.3991115, 0.5001266 51.3992458, 0.4999734 51.399361, 0.4998821 51.3994053, 0.4994765 51.3995615)",
23293919,False,,Grove Road,residential,,False,62.843,,,"LINESTRING (0.498676 51.398318, 0.499228 51.3978699)",
34567496,False,,Bowes Road,residential,,True,144.186,,,"LINESTRING (0.498676 51.398318, 0.5003198 51.3991115)",
23293919,False,,Grove Road,residential,,True,110.037,,,"LINESTRING (0.498676 51.398318, 0.498472 51.398499, 0.4977162 51.3991056)",
23206775,False,,Evelyn Close,residential,,False,125.37500000000001,,,"LINESTRING (0.5011776 51.3984283, 0.5012402 51.3984482, 0.50132 51.3984739, 0.5013551 51.398498, 0.5013586 51.3985172, 0.5013437 51.3986005, 0.5011884 51.3989295, 0.5010891 51.3991029, 0.5010179 51.3991815, 0.5008877 51.3993052, 0.500747 51.3993964)",
38958182,False,B2002,Station Road,secondary,,False,36.66,,,"LINESTRING (0.5011776 51.3984283, 0.501123 51.3984805, 0.5010505 51.3985507, 0.5008712 51.3986966)",
38958182,False,B2002,Station Road,secondary,,True,54.510999999999996,,,"LINESTRING (0.5011776 51.3984283, 0.5011989 51.3983291, 0.5012087 51.3982394, 0.5012177 51.3981095, 0.5011986 51.3979397)",
47353400,False,,Brompton Lane,residential,,False,4.522,,,"LINESTRING (0.4929683 51.3993907, 0.4930043 51.3993568)",
47353404,False,,Hone Street,residential,,False,34.322,,,"LINESTRING (0.4929683 51.3993907, 0.4933666 51.3995738)",
47353400,False,,Brompton Lane,residential,,True,87.644,,,"LINESTRING (0.4929683 51.3993907, 0.4927854 51.3995628, 0.492218 51.4000244)",
47353404,False,,Hone Street,residential,,True,34.322,,,"LINESTRING (0.4933666 51.3995738, 0.4929683 51.3993907)",
47353405,False,,Banning Street,residential,,False,89.649,,,"LINESTRING (0.4933666 51.3995738, 0.4926454 51.4002428)",
23252769,False,,Cromer Road,residential,,True,38.326,,,"LINESTRING (0.4926454 51.4002428, 0.492218 51.4000244)",
47353405,False,,Banning Street,residential,,True,89.649,,,"LINESTRING (0.4926454 51.4002428, 0.4933666 51.3995738)",
49191490,False,,Florence Street,residential,,False,58.947,,,"LINESTRING (0.4966658 51.3992635, 0.4971995 51.398851)",
49191490,False,,Florence Street,residential,,True,58.947,,,"LINESTRING (0.4971995 51.398851, 0.4966658 51.3992635)",
1211744388,False,A228,Frindsbury Road,primary,30 mph,True,22.983,,,"LINESTRING (0.4971995 51.398851, 0.4969385 51.3987237)",
1211744390,False,A228,Frindsbury Road,primary,30 mph,False,45.677,,,"LINESTRING (0.4971995 51.398851, 0.4977162 51.3991056)",
49191491,False,,Cecil Avenue,residential,,False,106.414,,,"LINESTRING (0.4964578 51.3995739, 0.4952222 51.3990068)",
49191491,False,,Cecil Avenue,residential,,True,106.414,,,"LINESTRING (0.4952222 51.3990068, 0.4964578 51.3995739)",
23091680,False,,Cliffe Road,tertiary,,False,31.417,,,"LINESTRING (0.4952222 51.3990068, 0.4950991 51.3991357, 0.4950334 51.3992617)",
23091680,False,,Cliffe Road,tertiary,,True,97.316,,,"LINESTRING (0.4952222 51.3990068, 0.4953145 51.3989106, 0.4959016 51.3983537, 0.4959844 51.3982722)",
49191492,False,,Hayward Avenue,residential,,False,73.433,,,"LINESTRING (0.4960482 51.3999954, 0.4952416 51.3996456, 0.4951776 51.3996198)",
49222501,False,,Stanhope Road,residential,,False,25.111,,,"LINESTRING (0.4926732 51.3973578, 0.4924318 51.3972483, 0.4923683 51.3972483)",
49222501,False,,Stanhope Road,residential,,False,53.945,,,"LINESTRING (0.4923683 51.3972483, 0.4917757 51.3969342)",
49222509,False,,,residential,,False,76.613,,,"LINESTRING (0.4923683 51.3972483, 0.4916102 51.3977493)",
49222501,False,,Stanhope Road,residential,,True,25.111,,,"LINESTRING (0.4923683 51.3972483, 0.4924318 51.3972483, 0.4926732 51.3973578)",
49222501,False,,Stanhope Road,residential,,True,53.945,,,"LINESTRING (0.4917757 51.3969342, 0.4923683 51.3972483)",
49222503,False,,Bryant Road,residential,,True,3.797,,,"LINESTRING (0.4917757 51.3969342, 0.4918151 51.3969105)",
49222503,False,,Bryant Road,residential,,False,69.964,,,"LINESTRING (0.4917757 51.3969342, 0.4913882 51.3971939, 0.4910793 51.3973892)",
23091638,False,A228,Gun Lane,primary,30 mph,False,97.988,,,"LINESTRING (0.4936884 51.3971935, 0.4939804 51.3973212, 0.4940558 51.3973512, 0.4948703 51.3976757)",
"[23123520, 49222505, 32476141, 23091638]",False,A228,Gun Lane,primary,30 mph,True,116.659,,,"LINESTRING (0.4936884 51.3971935, 0.4935764 51.3971321, 0.49345 51.3970052, 0.4933018 51.3969201, 0.4931743 51.3968525, 0.4928162 51.3967053, 0.492437 51.3965064)",
49222502,False,,Edward Street,residential,,False,39.606,,,"LINESTRING (0.4936884 51.3971935, 0.4937486 51.3970002, 0.4937821 51.3969573, 0.4939085 51.3968784)",
49222502,False,,Edward Street,residential,,True,39.606,,,"LINESTRING (0.4939085 51.3968784, 0.4937821 51.3969573, 0.4937486 51.3970002, 0.4936884 51.3971935)",
49222503,False,,Bryant Road,residential,,False,95.815,,,"LINESTRING (0.4903685 51.3978438, 0.4894598 51.3984927)",
49222503,False,,Bryant Road,residential,,True,70.618,,,"LINESTRING (0.4903685 51.3978438, 0.4910793 51.3973892)",
49222508,False,,Montfort Road,residential,,False,90.079,,,"LINESTRING (0.4903685 51.3978438, 0.4912954 51.3984111)",
49222508,False,,Montfort Road,residential,,True,88.728,,,"LINESTRING (0.4903685 51.3978438, 0.4894665 51.3972781)",
49222506,False,,Cross Street,residential,,False,58.129,,,"LINESTRING (0.4945021 51.3995769, 0.4938521 51.399247)",
47353400,False,,Brompton Lane,residential,,False,32.367,,,"LINESTRING (0.4933448 51.3990039, 0.4935937 51.3987577)",
47353400,False,,Brompton Lane,residential,,True,45.802,,,"LINESTRING (0.4933448 51.3990039, 0.4930043 51.3993568)",
49222506,False,,Cross Street,residential,,True,44.376,,,"LINESTRING (0.4933448 51.3990039, 0.4938521 51.399247)",
49222507,False,,Morgan Road,residential,,False,66.959,,,"LINESTRING (0.4912954 51.3984111, 0.4919581 51.3979733)",
49222508,False,,Montfort Road,residential,,False,158.471,,,"LINESTRING (0.4912954 51.3984111, 0.4930043 51.3993568)",
49222508,False,,Montfort Road,residential,,True,90.079,,,"LINESTRING (0.4912954 51.3984111, 0.4903685 51.3978438)",
23143366,False,,Glanville Road,residential,,False,34.683,,,"LINESTRING (0.4919581 51.3979733, 0.4916102 51.3977493)",
23143366,False,,Glanville Road,residential,,True,143.118,,,"LINESTRING (0.4919581 51.3979733, 0.4935937 51.3987577)",
49222507,False,,Morgan Road,residential,,True,66.959,,,"LINESTRING (0.4919581 51.3979733, 0.4912954 51.3984111)",
49222508,False,,Montfort Road,residential,,False,88.728,,,"LINESTRING (0.4894665 51.3972781, 0.4903685 51.3978438)",
47353400,False,,Brompton Lane,residential,,False,45.802,,,"LINESTRING (0.4930043 51.3993568, 0.4933448 51.3990039)",
47353400,False,,Brompton Lane,residential,,True,4.522,,,"LINESTRING (0.4930043 51.3993568, 0.4929683 51.3993907)",
49222508,False,,Montfort Road,residential,,True,158.471,,,"LINESTRING (0.4930043 51.3993568, 0.4912954 51.3984111)",
23143366,False,,Glanville Road,residential,,True,34.683,,,"LINESTRING (0.4916102 51.3977493, 0.4919581 51.3979733)",
49222509,False,,,residential,,True,76.613,,,"LINESTRING (0.4916102 51.3977493, 0.4923683 51.3972483)",
23143366,False,,Glanville Road,residential,,False,54.405,,,"LINESTRING (0.4916102 51.3977493, 0.4912558 51.3975089, 0.4910793 51.3973892)",
50135666,False,,Gordon Road,residential,,True,48.832,,,"LINESTRING (0.4891843 51.399368, 0.4886802 51.3990615)",
49222503,False,,Bryant Road,residential,,True,83.219,,,"LINESTRING (0.4886802 51.3990615, 0.4894598 51.3984927)",
50135666,False,,Gordon Road,residential,,False,48.832,,,"LINESTRING (0.4886802 51.3990615, 0.4891843 51.399368)",
23337071,False,,Kingswear Gardens,residential,,False,48.093,,,"LINESTRING (0.5006078 51.3947304, 0.5004959 51.3947806, 0.5003973 51.3948152, 0.5001783 51.3948631, 0.4999683 51.3948579)",
182696965,False,,Canal Road,unclassified,,False,122.95700000000001,,,"LINESTRING (0.5006078 51.3947304, 0.5012908 51.3953805, 0.5015162 51.3956029, 0.5015371 51.3956669)",
"[4301572, 182696965, 372973022]",False,,Canal Road,unclassified,,True,172.006,2,,"LINESTRING (0.5006078 51.3947304, 0.499935 51.3941029, 0.4998166 51.3940098, 0.4996413 51.3938467, 0.4992782 51.3935912, 0.4991938 51.3935514, 0.4991031 51.3935116)",
106344310,True,A228,Knight Road,primary,30 mph,False,33.784,,,"LINESTRING (0.4937162 51.3949478, 0.4935468 51.3949177, 0.4934771 51.3948929, 0.4934184 51.3948632, 0.4933352 51.3947816)",
143720115,True,A2,Commercial Road,primary,30 mph,False,41.522000000000006,,,"LINESTRING (0.4937162 51.3949478, 0.4934711 51.3949605, 0.4933624 51.3949649, 0.4931188 51.3949655)",
85789470,False,,Madhuran Court,residential,,False,52.556,,,"LINESTRING (0.4900203 51.3967254, 0.4896967 51.3964869, 0.4896821 51.396327)",
161892950,True,,,primary,30 mph,False,2.495,,,"LINESTRING (0.4911439 51.3921842, 0.4911605 51.3922041)",roundabout
89432448,True,A228,Knight Road,primary,30 mph,False,28.825,,,"LINESTRING (0.4911605 51.3922041, 0.4911594 51.3923224, 0.491196 51.3924058, 0.4912398 51.3924529)",
161892950,True,,,primary,30 mph,False,13.555,,,"LINESTRING (0.4911605 51.3922041, 0.4911943 51.3922261, 0.4912378 51.39224, 0.4912861 51.3922444, 0.4913341 51.3922388)",roundabout
888293819,True,,,primary,30 mph,False,5.98,,,"LINESTRING (0.4912703 51.3920594, 0.4912284 51.3920656, 0.491191 51.392079)",roundabout
88311999,False,,Newark Yard,unclassified,,True,111.66999999999999,,,"LINESTRING (0.4961659 51.3956142, 0.4964563 51.3954278, 0.4972883 51.3948944)",
23123503,True,A228,Knight Road,primary,30 mph,False,24.718,,,"LINESTRING (0.4912398 51.3924529, 0.4912839 51.3923327, 0.4913341 51.3922388)",
89432447,False,A228,Knight Road,primary,30 mph,False,165.321,,,"LINESTRING (0.4912398 51.3924529, 0.4915128 51.3927887, 0.4916661 51.3929357, 0.491793 51.3930804, 0.4918542 51.3931501, 0.4918994 51.393202, 0.4919617 51.3932641, 0.4921055 51.3934184, 0.4924039 51.3937492)",
"[888293818, 888293820]",True,,,primary,30 mph,False,16.133,,,"LINESTRING (0.4913341 51.3922388, 0.4913676 51.3922279, 0.4913956 51.3922121, 0.4914164 51.3921924, 0.4914289 51.3921689, 0.491431 51.3921441, 0.4914224 51.3921199)",roundabout
23158369,True,,Knight Road,residential,,False,24.348,,,"LINESTRING (0.4914224 51.3921199, 0.4914648 51.3920347, 0.4915082 51.3919078)",
888293819,True,,,primary,30 mph,False,13.387999999999998,,,"LINESTRING (0.4914224 51.3921199, 0.4913987 51.3920937, 0.4913628 51.3920736, 0.4913184 51.3920618, 0.4912703 51.3920594)",roundabout
94253627,True,A2,Commercial Road,primary,30 mph,False,22.4,,,"LINESTRING (0.493072 51.3956978, 0.4930992 51.3957377, 0.4931265 51.3957715, 0.4931667 51.3958213, 0.4932366 51.3958688)",
161892942,True,A2,Commercial Road,primary,30 mph,False,29.464,,,"LINESTRING (0.493072 51.3956978, 0.4930662 51.3957426, 0.4930519 51.3957814, 0.4930162 51.3958253, 0.4929264 51.3958749, 0.4928597 51.3959126)",
161892932,True,A2,High Street,primary,30 mph,False,131.149,2,,"LINESTRING (0.4932366 51.3958688, 0.4933225 51.3958674, 0.4938337 51.3958864, 0.4940532 51.3958835, 0.4941997 51.3958709, 0.4944773 51.3958252, 0.4948781 51.3957716, 0.4949401 51.3957626, 0.4951012 51.3957428)",
23123519,True,A228,Cuxton Road,primary,30 mph,False,146.067,,,"LINESTRING (0.4898149 51.3949016, 0.4904322 51.3952567, 0.4906913 51.3954057, 0.4908981 51.3955247, 0.4912592 51.3957365, 0.4913586 51.3957948)",
23158161,False,,Roach Street,residential,,True,91.052,,,"LINESTRING (0.4889745 51.3943678, 0.4899375 51.3938115)",
23123519,True,A228,Cuxton Road,primary,30 mph,False,83.20400000000001,,,"LINESTRING (0.4889745 51.3943678, 0.48926 51.3945498, 0.4898149 51.3949016)",
106179148,False,,Warblers Close,residential,,False,11.12,,,"LINESTRING (0.4903452 51.3969597, 0.4901911 51.3969322)",
106179148,False,,Warblers Close,residential,,True,9.949,,,"LINESTRING (0.4903452 51.3969597, 0.4903628 51.3970485)",
106179150,False,,Warblers Close,residential,,False,74.503,,,"LINESTRING (0.4903452 51.3969597, 0.4907046 51.3967689, 0.4908387 51.3968258, 0.4911828 51.3966549)",
23158165,False,,Barton Road,residential,,True,52.27,,,"LINESTRING (0.4911828 51.3966549, 0.4918151 51.3969105)",
23158165,False,,Barton Road,residential,,False,50.589,,,"LINESTRING (0.4911828 51.3966549, 0.4907174 51.3964261, 0.4906159 51.396369)",
106179150,False,,Warblers Close,residential,,True,74.503,,,"LINESTRING (0.4911828 51.3966549, 0.4908387 51.3968258, 0.4907046 51.3967689, 0.4903452 51.3969597)",
106179148,False,,Warblers Close,residential,,True,11.12,,,"LINESTRING (0.4901911 51.3969322, 0.4903452 51.3969597)",
106179148,False,,Warblers Close,residential,,False,9.949,,,"LINESTRING (0.4903628 51.3970485, 0.4903452 51.3969597)",
106181905,False,,St Michaels Court,residential,,True,7.457,,,"LINESTRING (0.497716 51.3984108, 0.4976289 51.3984501)",
106181905,False,,St Michaels Court,residential,,False,8.564,,,"LINESTRING (0.4976262 51.3985271, 0.4976289 51.3984501)",
106181909,False,,St Michaels Court,residential,,True,26.066,,,"LINESTRING (0.4972933 51.3983447, 0.4976289 51.3984501)",
1211744389,False,,Vicarage Road,residential,,False,43.386,,,"LINESTRING (0.4972933 51.3983447, 0.4975651 51.3979933)",
"[1211744389, 23158302]",False,,Vicarage Road,residential,,True,48.844,,,"LINESTRING (0.4972933 51.3983447, 0.4971444 51.3985177, 0.4971082 51.3985597, 0.4969385 51.3987237)",
645750548,False,B2002,Station Road,secondary,,True,47.045,,,"LINESTRING (0.4999352 51.3966203, 0.4994681 51.3963136)",
106181907,False,,Victoria Street,residential,,True,56.909,,,"LINESTRING (0.4999352 51.3966203, 0.4996837 51.3967839, 0.4995828 51.3968495, 0.4998016 51.3969876)",
645750548,False,B2002,Station Road,secondary,,False,53.878,,,"LINESTRING (0.4999352 51.3966203, 0.5001598 51.3967589, 0.5004642 51.3969441, 0.5004905 51.396959)",
106181907,False,,Victoria Street,residential,,False,56.909,,,"LINESTRING (0.4998016 51.3969876, 0.4995828 51.3968495, 0.4996837 51.3967839, 0.4999352 51.3966203)",
106181905,False,,St Michaels Court,residential,,False,7.457,,,"LINESTRING (0.4976289 51.3984501, 0.497716 51.3984108)",
106181905,False,,St Michaels Court,residential,,True,8.564,,,"LINESTRING (0.4976289 51.3984501, 0.4976262 51.3985271)",
106181909,False,,St Michaels Court,residential,,False,26.066,,,"LINESTRING (0.4976289 51.3984501, 0.4972933 51.3983447)",
161892954,True,A2,Commercial Road,primary,30 mph,False,28.937,,,"LINESTRING (0.4931188 51.3949655, 0.4929164 51.3949788, 0.4928482 51.3949924, 0.4927933 51.3950155, 0.4927444 51.3950516)",
89432447,False,A228,Knight Road,primary,30 mph,True,70.393,,,"LINESTRING (0.4933352 51.3947816, 0.4930277 51.3944486, 0.4929105 51.3943036, 0.4928482 51.3942265)",
106344311,True,A228,Knight Road,primary,30 mph,False,29.805,,,"LINESTRING (0.4933352 51.3947816, 0.4933595 51.394857, 0.4933331 51.3948917, 0.4931188 51.3949655)",
"[23294737, 762128623]",True,A2,,primary,30 mph,False,25.747999999999998,,,"LINESTRING (0.5022635 51.391407, 0.5022099 51.3914285, 0.502137 51.3914537, 0.5019427 51.3915233)",
28054286,True,,Esplanade,tertiary,,False,21.549,,,"LINESTRING (0.5019608 51.391707, 0.5019974 51.3916299, 0.5019895 51.3916029, 0.5019778 51.3915627, 0.5019427 51.3915233)",
1107270949,True,A2,,primary,30 mph,False,25.195,,,"LINESTRING (0.5019608 51.391707, 0.5020993 51.3916294, 0.50224 51.3915624)",
23158165,False,,Barton Road,residential,,True,50.589,,,"LINESTRING (0.4906159 51.396369, 0.4907174 51.3964261, 0.4911828 51.3966549)",
23143369,False,A2017,North Street,primary,,False,89.357,,,"LINESTRING (0.4954138 51.3966298, 0.4953624 51.3965016, 0.4952956 51.3963034, 0.495285 51.3962413, 0.4952629 51.3960558, 0.4952797 51.3959349, 0.49529 51.395836)",
23143369,False,A2017,North Street,primary,,True,55.597,,,"LINESTRING (0.4954138 51.3966298, 0.4954644 51.3967527, 0.4955203 51.3968973, 0.4955497 51.3970097, 0.4955641 51.3971198)",
"[265942489, 23689482, 265942491]",False,,Friary Place,unclassified,,"[False, True]",224.78799999999995,,,"LINESTRING (0.4954138 51.3966298, 0.4956365 51.3965998, 0.4958053 51.3965546, 0.495945 51.3964801, 0.4960876 51.3963981, 0.4961989 51.3963327, 0.4966579 51.395986, 0.496927 51.395814, 0.4970537 51.3957317, 0.4976498 51.3952237)",
583198446,False,,,residential,,True,5.453,,,"LINESTRING (0.5007631 51.3994444, 0.500747 51.3993964)",
89432447,False,A228,Knight Road,primary,30 mph,False,7.822,,,"LINESTRING (0.4927929 51.3941652, 0.4928482 51.3942265)",
89432447,False,A228,Knight Road,primary,30 mph,True,53.55500000000001,,,"LINESTRING (0.4927929 51.3941652, 0.492525 51.3938801, 0.4924039 51.3937492)",
89432447,False,A228,Knight Road,primary,30 mph,True,7.822,,,"LINESTRING (0.4928482 51.3942265, 0.4927929 51.3941652)",
89432447,False,A228,Knight Road,primary,30 mph,False,70.393,,,"LINESTRING (0.4928482 51.3942265, 0.4929105 51.3943036, 0.4930277 51.3944486, 0.4933352 51.3947816)",
589638295,True,,,unclassified,,False,53.263999999999996,,,"LINESTRING (0.4928482 51.3942265, 0.493383 51.3940637, 0.4935156 51.3939947)",
88311999,False,,Newark Yard,unclassified,,True,5.692,,,"LINESTRING (0.4972883 51.3948944, 0.4973474 51.3948589)",
88311999,False,,Newark Yard,unclassified,,False,111.66999999999999,,,"LINESTRING (0.4972883 51.3948944, 0.4964563 51.3954278, 0.4961659 51.3956142)",
669535073,True,B2002,Station Road,secondary,,False,7.743,,,"LINESTRING (0.4972883 51.3948944, 0.4973145 51.3949076, 0.4973851 51.3949282)",
1260588373,True,B2002,Station Road,secondary,,False,12.92,,,"LINESTRING (0.4971334 51.3946954, 0.4970066 51.3946103)",
"[1260588372, 372973614]",True,A2,High Street,primary,30 mph,False,141.281,2,,"LINESTRING (0.4971334 51.3946954, 0.4973149 51.3945869, 0.4980193 51.3941803, 0.4983125 51.3939984, 0.4985397 51.3938489, 0.4985994 51.3938141)",
747271795,False,,,residential,,True,7.919,,,"LINESTRING (0.5000058 51.3954644, 0.5000989 51.3954232)",
"[87049520, 87049519, 372974070, 372974071]",False,,,unclassified,,False,248.921,,,"LINESTRING (0.4963322 51.3929415, 0.4962272 51.3928843, 0.4960692 51.3928318, 0.4959743 51.3928278, 0.4958207 51.3928649, 0.4957246 51.3929056, 0.4955565 51.3929726, 0.4954139 51.3930346, 0.4951806 51.3930771, 0.4949505 51.3931551, 0.4948096 51.3932297, 0.4946864 51.3933014, 0.4944734 51.3934304, 0.4943087 51.3935387, 0.4942298 51.3936317, 0.4941826 51.3936954, 0.4941541 51.393734, 0.4939637 51.3938617, 0.4937759 51.393908, 0.4936246 51.3939584, 0.4935156 51.3939947)",
"[23143232, 87050304]",False,,Esplanade,unclassified,,False,83.25200000000001,,,"LINESTRING (0.4992061 51.3929293, 0.4988276 51.3932362, 0.4987207 51.3933269, 0.498662 51.3933942, 0.4986468 51.3934371, 0.4986522 51.393468, 0.4986835 51.3934993, 0.4987455 51.3935456)",
1192332063,False,,,residential,,False,87.44,,,"LINESTRING (0.5005473 51.3961467, 0.5014032 51.395699, 0.5015371 51.3956669)",
182696965,False,,Canal Road,unclassified,,True,122.957,,,"LINESTRING (0.5015371 51.3956669, 0.5015162 51.3956029, 0.5012908 51.3953805, 0.5006078 51.3947304)",
1192332063,False,,,residential,,True,87.44,,,"LINESTRING (0.5015371 51.3956669, 0.5014032 51.395699, 0.5005473 51.3961467)",
23206775,False,,Evelyn Close,residential,,True,9.314,,,"LINESTRING (0.5006179 51.3993734, 0.500747 51.3993964)",
88311999,False,,Newark Yard,unclassified,,False,5.692,,,"LINESTRING (0.4973474 51.3948589, 0.4972883 51.3948944)",
669535074,True,B2002,Station Road,secondary,,False,23.500999999999998,,,"LINESTRING (0.4973474 51.3948589, 0.4973112 51.3948265, 0.4972653 51.3947884, 0.4971334 51.3946954)",
1260588374,True,A2,High Street,primary,30 mph,False,7.783,2,,"LINESTRING (0.4970066 51.3946103, 0.4969081 51.3946438)",
