osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,ref,access
28716835,False,Harbour Crescent,residential,30 mph,False,29.784,,"LINESTRING (1.2885816 51.9427691, 1.288993 51.9428553)",,
28716835,False,Harbour Crescent,residential,30 mph,True,31.797,,"LINESTRING (1.2894447 51.9429204, 1.288993 51.9428553)",,
28703682,False,Market Street,residential,30 mph,False,42.122,,"LINESTRING (1.2873326 51.946441, 1.2877413 51.9467239)",,
28703673,True,Church Street,residential,30 mph,False,194.94500000000002,,"LINESTRING (1.2873326 51.946441, 1.2873757 51.9464136, 1.2875717 51.946301, 1.2878948 51.9460831, 1.2882704 51.945802, 1.2884193 51.9456861, 1.2886475 51.9455098, 1.2887377 51.9454268, 1.2888148 51.9453412, 1.2888658 51.9452714, 1.2888967 51.9451975, 1.2888926 51.945116, 1.2888499 51.9450353)",,
"[30616716, 28703702]",False,"['Outpart Eastward', 'Angelgate']",residential,30 mph,False,120.53800000000001,,"LINESTRING (1.2898271 51.9467047, 1.2897969 51.9467933, 1.2897193 51.9468849, 1.2896128 51.9470133, 1.2894517 51.9471994, 1.289415 51.9472417, 1.2893105 51.9472544, 1.2892283 51.9472378, 1.2891005 51.9471988, 1.2887209 51.9470447)",,
103294701,False,,trunk,30 mph,False,23.957,2,"LINESTRING (1.2858571 51.9456994, 1.2858548 51.9457648, 1.285846 51.9458071, 1.2858201 51.9458675, 1.2858033 51.9459112)",A120,
103294701,False,,trunk,30 mph,True,99.508,2,"LINESTRING (1.2858571 51.9456994, 1.2858508 51.9456575, 1.2858405 51.9456202, 1.2858226 51.9455795, 1.2857408 51.9454678, 1.2851845 51.9449153)",A120,
28704197,False,Station Road,residential,30 mph,False,109.69,,"LINESTRING (1.2867188 51.9432748, 1.2869618 51.9434619, 1.2870578 51.9435109, 1.2872123 51.9435809, 1.2874315 51.9436699, 1.2879798 51.9438644)",,
112315649,False,George Street,residential,30 mph,True,94.744,,"LINESTRING (1.2880559 51.9442902, 1.2880247 51.9443779, 1.2873263 51.9449798, 1.2873053 51.9449979)",,
112315638,True,George Street,residential,30 mph,False,27.135999999999996,,"LINESTRING (1.2862447 51.9457258, 1.2861176 51.9457363, 1.2860448 51.9457287, 1.2859457 51.9457161, 1.2858571 51.9456994)",,
112315649,False,George Street,residential,30 mph,False,109.578,,"LINESTRING (1.2862447 51.9457258, 1.2864733 51.9456328, 1.2866878 51.9454875, 1.2869369 51.9452875, 1.2873053 51.9449979)",,
28716826,False,West Street,secondary,30 mph,False,58.608000000000004,,"LINESTRING (1.2884177 51.944874, 1.2884008 51.9449158, 1.2883461 51.9449845, 1.2879444 51.9453081)",B1352,
"[67353160, 55014923]",False,Main Road,secondary,30 mph,True,117.106,2,"LINESTRING (1.2884177 51.944874, 1.2884285 51.9448339, 1.2883892 51.9446572, 1.2883099 51.9444273, 1.2882339 51.9442844, 1.2881966 51.9441993, 1.2879798 51.9438644)",B1352,
"[30616716, 28703702]",False,"['Outpart Eastward', 'Angelgate']",residential,30 mph,True,120.53799999999998,,"LINESTRING (1.2887209 51.9470447, 1.2891005 51.9471988, 1.2892283 51.9472378, 1.2893105 51.9472544, 1.289415 51.9472417, 1.2894517 51.9471994, 1.2896128 51.9470133, 1.2897193 51.9468849, 1.2897969 51.9467933, 1.2898271 51.9467047)",,
28716829,False,Outpart Eastward,tertiary,30 mph,False,21.547,2,"LINESTRING (1.2887209 51.9470447, 1.2886054 51.9470345, 1.2885396 51.9470169, 1.2884681 51.9470097, 1.2884177 51.9470208)",,
67353191,False,Wellington Road,tertiary,30 mph,True,77.024,,"LINESTRING (1.2887209 51.9470447, 1.2887724 51.9470086, 1.2890738 51.9466099, 1.2891603 51.9464122)",,
60902375,False,The Quay,trunk,30 mph,False,30.589,2,"LINESTRING (1.2853586 51.947554, 1.2857091 51.9477243)",A120,
28703673,True,Church Street,residential,30 mph,False,183.891,,"LINESTRING (1.2853586 51.947554, 1.2858114 51.9472779, 1.2861383 51.9470477, 1.2863041 51.946952, 1.2865617 51.9468096, 1.2866147 51.9467884, 1.2869146 51.9466294, 1.2873326 51.946441)",,
60902375,False,The Quay,trunk,30 mph,True,50.587,2,"LINESTRING (1.2853586 51.947554, 1.285097 51.9474321, 1.2849055 51.9473211, 1.2848044 51.9472551)",A120,
67353160,False,Main Road,secondary,30 mph,False,5.409,2,"LINESTRING (1.2879577 51.9438177, 1.2879798 51.9438644)",B1352,
420006255,False,Bernard Mews,residential,30 mph,False,23.181,,"LINESTRING (1.2879577 51.9438177, 1.2882863 51.9437684)",,
67353160,False,Main Road,secondary,30 mph,True,113.73400000000001,2,"LINESTRING (1.2879577 51.9438177, 1.2878324 51.9435536, 1.2875309 51.9428294)",B1352,
420006255,False,Bernard Mews,residential,30 mph,False,21.568,,"LINESTRING (1.2882863 51.9437684, 1.288399 51.9435873)",,
420006255,False,Bernard Mews,residential,30 mph,True,23.181,,"LINESTRING (1.2882863 51.9437684, 1.2879577 51.9438177)",,
420006256,False,Bernard Mews,residential,30 mph,False,13.701,,"LINESTRING (1.2882863 51.9437684, 1.2884741 51.9438106)",,
420006255,False,Bernard Mews,residential,30 mph,True,21.568,,"LINESTRING (1.288399 51.9435873, 1.2882863 51.9437684)",,
420006256,False,Bernard Mews,residential,30 mph,True,13.701,,"LINESTRING (1.2884741 51.9438106, 1.2882863 51.9437684)",,
28703710,False,Stour Road,residential,30 mph,False,39.028999999999996,,"LINESTRING (1.2857483 51.9450339, 1.2857542 51.9449724, 1.2857117 51.9449128, 1.2856616 51.9448458, 1.2855155 51.9447252)",,
