osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,width,junction,access
"[64361530, 353630339, 64361548]",True,1,A44,Sidbury,primary_link,,False,38.117000000000004,"LINESTRING (-2.2173998 52.187605, -2.2172363 52.1875069, -2.2171107 52.187444, -2.2171031 52.1874405, -2.2170471 52.1874148, -2.2170177 52.1874036, -2.2169778 52.1873812)",yes,,,
"[353630340, 353630342]",True,1,A44,Sidbury,primary,30 mph,False,44.251999999999995,"LINESTRING (-2.2173998 52.187605, -2.2172118 52.1875308, -2.2170471 52.1874803, -2.2170214 52.1874705, -2.2168926 52.187421, -2.2168495 52.1873962)",yes,,,
64361508,False,,,Carden Close,unclassified,,True,46.223,"LINESTRING (-2.2160393 52.1898008, -2.2160138 52.1902162)",,,,
64361529,False,,,Carden Close,unclassified,,False,16.623,"LINESTRING (-2.2160393 52.1898008, -2.2157965 52.1897869)",,,,
64361529,False,,,Carden Close,unclassified,,True,20.648,"LINESTRING (-2.2160393 52.1898008, -2.2163422 52.1898017)",,,,
64361515,True,,,Silver Street,unclassified,,False,74.043,"LINESTRING (-2.2185864 52.1941788, -2.2185012 52.1941422, -2.218421 52.1940465, -2.2183335 52.193942, -2.2182593 52.1937907, -2.2182741 52.193731, -2.2182903 52.1937162, -2.2183349 52.1936752, -2.2184513 52.1936178)",,,,
64361533,False,,,James Close,residential,30 mph,True,79.69099999999999,"LINESTRING (-2.2141177 52.1921173, -2.2140509 52.1924939, -2.2140601 52.1925309, -2.2140911 52.192563, -2.2141466 52.1925784, -2.2145109 52.1926116)",,,,
28133885,True,,,Park Street,residential,30 mph,False,64.215,"LINESTRING (-2.2148208 52.1891579, -2.2152157 52.1896822)",,,,
"[64361536, 121642532]",False,,,"['Little Park Street', 'Lock Street']",unclassified,,True,130.624,"LINESTRING (-2.2148208 52.1891579, -2.2144233 52.1892796, -2.2144461 52.1893076, -2.2148892 52.1898521, -2.2150767 52.1897536, -2.2152157 52.1896822)",,,,
64361533,False,,,James Close,residential,30 mph,False,25.825,"LINESTRING (-2.2148869 52.1926401, -2.2145109 52.1926116)",,,,
376363040,True,2,A44,College Street,primary,30 mph,False,40.517,"LINESTRING (-2.2187182 52.1885227, -2.2186739 52.1884839, -2.2185175 52.1883593, -2.2184868 52.1883349, -2.2183829 52.1882568, -2.2183513 52.1882363)",,,,
64361553,True,,A44,Sidbury,primary,,False,7.497,"LINESTRING (-2.2183513 52.1882363, -2.2182903 52.1881802)",,,,
353626616,True,2,A38,City Walls Road,primary,30 mph,False,236.609,"LINESTRING (-2.2183513 52.1882363, -2.2181651 52.1883205, -2.2177988 52.1884958, -2.217679 52.188571, -2.2175997 52.1886479, -2.2175384 52.1887503, -2.2175214 52.1888631, -2.2175356 52.1889614, -2.2177365 52.1895686, -2.2177671 52.1899341, -2.2177837 52.1901323)",,,,
8001522,False,,,Foundry Street,unclassified,,False,13.413,"LINESTRING (-2.2154094 52.1903235, -2.2154214 52.1902031)",,,,
8001522,False,,,Foundry Street,unclassified,,True,59.559,"LINESTRING (-2.2154094 52.1903235, -2.2153263 52.1908567)",,,,
8001554,False,,,Blockhouse Close,unclassified,,False,105.593,"LINESTRING (-2.2154094 52.1903235, -2.2151922 52.1903169, -2.2150695 52.1903463, -2.2147043 52.1905955, -2.214617 52.1906533, -2.2145915 52.1909747)",,,,
64361506,True,,,Saint Martin's Gate,secondary,30 mph,False,90.504,"LINESTRING (-2.2160166 52.1928229, -2.2161132 52.1927564, -2.2165053 52.1927321, -2.2170502 52.1926983, -2.2171119 52.1926829, -2.2172731 52.1926426)",,,,
64361509,False,,,Saint Martin's Gate,secondary,30 mph,False,52.414,"LINESTRING (-2.2160166 52.1928229, -2.2158428 52.1928312, -2.2157735 52.192831, -2.2152482 52.1928293)",,,,
353626617,True,2,A44,Sidbury,primary,30 mph,False,74.48,"LINESTRING (-2.21817 52.1880775, -2.2180714 52.187997, -2.2177596 52.1877975, -2.2174895 52.1876492, -2.2173998 52.187605)",,,,
23083513,True,2,A38,City Walls Road,primary,30 mph,False,131.48499999999999,"LINESTRING (-2.2176459 52.1897497, -2.2176007 52.1895496, -2.2174423 52.1890633, -2.2174019 52.18893, -2.2173901 52.1888471, -2.217394 52.1887571, -2.2174254 52.1886742, -2.2174776 52.1885894)",,,,
64361552,False,,,South Street,unclassified,,True,61.065999999999995,"LINESTRING (-2.2176459 52.1897497, -2.2172611 52.1898476, -2.2167819 52.1898476)",,,,
8001569,False,,,Spring Gardens,unclassified,,True,54.411,"LINESTRING (-2.2159662 52.1918628, -2.215169 52.191838)",,,,
8001569,False,,,Spring Gardens,unclassified,,False,62.660000000000004,"LINESTRING (-2.2159662 52.1918628, -2.2163734 52.1918759, -2.2164168 52.1918776, -2.2166524 52.191884, -2.216852 52.1919567)",,,,
64361502,False,,,Spring Gardens,unclassified,,False,46.112,"LINESTRING (-2.2159662 52.1918628, -2.2159578 52.1919593, -2.2159302 52.1922769)",,,,
64361552,False,,,South Street,unclassified,,False,61.065999999999995,"LINESTRING (-2.2167819 52.1898476, -2.2172611 52.1898476, -2.2176459 52.1897497)",,,,
64361541,False,,,James Close,residential,30 mph,False,29.354,"LINESTRING (-2.2146079 52.1928688, -2.2145109 52.1926116)",,,,
362300365,False,,,George Street,tertiary,,False,17.508,"LINESTRING (-2.2146079 52.1928688, -2.2148612 52.1928427)",,,,
64361533,False,,,James Close,residential,30 mph,True,25.825,"LINESTRING (-2.2145109 52.1926116, -2.2148869 52.1926401)",,,,
64361541,False,,,James Close,residential,30 mph,True,29.354,"LINESTRING (-2.2145109 52.1926116, -2.2146079 52.1928688)",,,,
64361533,False,,,James Close,residential,30 mph,False,79.691,"LINESTRING (-2.2145109 52.1926116, -2.2141466 52.1925784, -2.2140911 52.192563, -2.2140601 52.1925309, -2.2140509 52.1924939, -2.2141177 52.1921173)",,,,
64361529,False,,,Carden Close,unclassified,,False,20.648,"LINESTRING (-2.2163422 52.1898017, -2.2160393 52.1898008)",,,,
8001652,False,,,Farrier Street,unclassified,30 mph,True,70.27000000000001,"LINESTRING (-2.2231335 52.1941195, -2.2232696 52.194385, -2.2234425 52.1947224)",,,,
8001659,True,,B4205,Shaw Street,secondary,,False,104.323,"LINESTRING (-2.2231335 52.1941195, -2.2217736 52.1942688, -2.2217168 52.1942779, -2.2216295 52.194292)",,,,
64361529,False,,,Carden Close,unclassified,,True,16.623,"LINESTRING (-2.2157965 52.1897869, -2.2160393 52.1898008)",,,,
353630337,False,,A44,Sidbury,primary,30 mph,False,27.684000000000005,"LINESTRING (-2.2167251 52.1873245, -2.2166771 52.1873082, -2.2164967 52.1872319, -2.2163989 52.1871775)",,,,
353630343,True,2,A44,Sidbury,primary,30 mph,False,16.32,"LINESTRING (-2.2167251 52.1873245, -2.216891 52.1873291, -2.2169625 52.1873391)",,,,
116531853,True,,,King Street,unclassified,,False,14.617999999999999,"LINESTRING (-2.217705 52.1875177, -2.2176765 52.1875862, -2.2176608 52.1876462)",,,,
196029748,False,,,St Peters Street,unclassified,,True,26.432,"LINESTRING (-2.217705 52.1875177, -2.2178149 52.1874262, -2.2178547 52.1873823, -2.2179412 52.1873309)",,,,
8001658,False,,,Hood Street,unclassified,,True,36.131,"LINESTRING (-2.2248662 52.191145, -2.2244917 52.1912501, -2.2243757 52.1912639)",,,,
121642530,False,,,Hamilton Road,residential,30 mph,False,69.33,"LINESTRING (-2.2152274 52.188141, -2.215541 52.1883366, -2.2159487 52.1885805)",,,,
251955904,False,,,Wyld's Lane,tertiary,,False,78.885,"LINESTRING (-2.2152274 52.188141, -2.2151898 52.1881643, -2.21488 52.188356, -2.2146727 52.1884676, -2.2143539 52.1886028)",,,,
121642522,False,,,Derby Road,residential,30 mph,False,39.164,"LINESTRING (-2.2163519 52.1883296, -2.2159487 52.1885805)",,,,
121642522,False,,,Derby Road,residential,30 mph,False,58.238,"LINESTRING (-2.2159487 52.1885805, -2.2153518 52.1889552)",,,,
121642522,False,,,Derby Road,residential,30 mph,True,39.164,"LINESTRING (-2.2159487 52.1885805, -2.2163519 52.1883296)",,,,
121642530,False,,,Hamilton Road,residential,30 mph,False,44.13,"LINESTRING (-2.2159487 52.1885805, -2.2164047 52.1888622)",,,,
121642530,False,,,Hamilton Road,residential,30 mph,True,69.33,"LINESTRING (-2.2159487 52.1885805, -2.215541 52.1883366, -2.2152274 52.188141)",,,,
79570141,False,,,Wyld's Lane,tertiary,,True,50.066,"LINESTRING (-2.2137374 52.1888475, -2.2143539 52.1886028)",,,,
121642530,False,,,Hamilton Road,residential,30 mph,True,44.13,"LINESTRING (-2.2164047 52.1888622, -2.2159487 52.1885805)",,,,
121642522,False,,,Derby Road,residential,30 mph,True,58.238,"LINESTRING (-2.2153518 52.1889552, -2.2159487 52.1885805)",,,,
121642535,False,,,Prince Rupert Road,residential,30 mph,False,47.42,"LINESTRING (-2.2153518 52.1889552, -2.2158413 52.1892582)",,,,
121642522,False,,,Derby Road,residential,30 mph,False,33.576,"LINESTRING (-2.2153518 52.1889552, -2.2151411 52.1890688, -2.2149481 52.1891225)",,,,
121642535,False,,,Prince Rupert Road,residential,30 mph,True,47.42,"LINESTRING (-2.2158413 52.1892582, -2.2153518 52.1889552)",,,,
"[978837465, 46129811]",True,3,A44,North Quay,primary,30 mph,False,35.343,"LINESTRING (-2.2270052 52.1919965, -2.2272302 52.1921052, -2.2273709 52.1922183)",,,,
132695610,False,2,,Newport Street,residential,30 mph,True,88.628,"LINESTRING (-2.2270052 52.1919965, -2.226959 52.1920253, -2.2268507 52.1920719, -2.2268213 52.1920846, -2.2268006 52.1920887, -2.2267471 52.1920993, -2.226577 52.1920908, -2.2263451 52.1920762, -2.2257639 52.1920395)",,,,
132695610,False,2,,Newport Street,residential,30 mph,False,88.628,"LINESTRING (-2.2257639 52.1920395, -2.2263451 52.1920762, -2.226577 52.1920908, -2.2267471 52.1920993, -2.2268006 52.1920887, -2.2268213 52.1920846, -2.2268507 52.1920719, -2.226959 52.1920253, -2.2270052 52.1919965)",,,,
38128210,True,3,A44,All Saints' Road,primary,30 mph,False,17.178,"LINESTRING (-2.2250989 52.1921786, -2.2249218 52.1920687)",,,,
132695611,True,,,Newport Street,residential,30 mph,False,57.577999999999996,"LINESTRING (-2.2250989 52.1921786, -2.2251578 52.1920547, -2.2252194 52.1920159, -2.2257639 52.1920395)",,,,
8001680,True,4,A44,Dolday,primary,30 mph,False,104.541,"LINESTRING (-2.2273614 52.1924482, -2.2272939 52.1924752, -2.2269724 52.1925405, -2.2262144 52.1926548, -2.2258829 52.1926788)",,,,
132760288,True,2,A449,Croft Road,primary,,False,23.346000000000004,"LINESTRING (-2.2276595 52.1925497, -2.2275488 52.1925023, -2.2274982 52.1924841, -2.2273614 52.1924482)",,,,
"[925532416, 925535841, 978877284, 23083448, 925532415]",False,"['2', '3']",A449,Croft Road,primary,30 mph,True,338.82800000000003,"LINESTRING (-2.2276595 52.1925497, -2.2277516 52.1927327, -2.2277765 52.1928698, -2.2277519 52.1931335, -2.2277286 52.1934944, -2.2276805 52.193962, -2.2275951 52.1942235, -2.2274545 52.1944068, -2.2274204 52.194455, -2.2273662 52.1945285, -2.2272434 52.194695, -2.2271806 52.1949475, -2.227179 52.1951444, -2.2271947 52.1953524, -2.2272064 52.195448, -2.2271689 52.195527)",,,,
132760293,True,,A449,Croft Road,primary,,False,42.647,"LINESTRING (-2.2273709 52.1922183, -2.2274394 52.192246, -2.2274886 52.1922916, -2.2275708 52.1924158, -2.2276595 52.1925497)",,,,
"[925535843, 925535844]",True,2,A44,"['North Quay', 'Dolday']",primary,30 mph,False,28.263,"LINESTRING (-2.2273709 52.1922183, -2.2274378 52.1922905, -2.2274434 52.1923527, -2.2274379 52.1923629, -2.2274222 52.1923921, -2.2273614 52.1924482)",,,,
"[925532416, 925535841, 978877284, 23083448, 925532415]",False,"['2', '3']",A449,Croft Road,primary,30 mph,False,338.828,"LINESTRING (-2.2271689 52.195527, -2.2272064 52.195448, -2.2271947 52.1953524, -2.227179 52.1951444, -2.2271806 52.1949475, -2.2272434 52.194695, -2.2273662 52.1945285, -2.2274204 52.194455, -2.2274545 52.1944068, -2.2275951 52.1942235, -2.2276805 52.193962, -2.2277286 52.1934944, -2.2277519 52.1931335, -2.2277765 52.1928698, -2.2277516 52.1927327, -2.2276595 52.1925497)",,,,
23734935,False,,,Sansome Place,residential,30 mph,False,63.468,"LINESTRING (-2.2201366 52.1951135, -2.2192999 52.195364)",,,,
140358341,True,2,A38,Sansome Walk,primary,30 mph,False,76.71,"LINESTRING (-2.2201366 52.1951135, -2.2200759 52.1949338, -2.2200399 52.1948652, -2.2200399 52.1947949, -2.2200678 52.1946977, -2.220044 52.1946391, -2.2199006 52.194454)",,,,
3843635,True,4,A38,Sansome Street,primary,,False,8.839,"LINESTRING (-2.2199006 52.194454, -2.2198203 52.1944278, -2.2197859 52.1944169)",,,,
8001646,True,2,B4205,Sansome Street,secondary,,False,122.156,"LINESTRING (-2.2216295 52.194292, -2.2215234 52.1943074, -2.2206622 52.1944699, -2.2206125 52.1944775, -2.2204465 52.1944999, -2.2202258 52.1945119, -2.2200597 52.1944891, -2.2199006 52.194454)",,,,
"[723757000, 23082063]",True,2,A38,Foregate Street,primary,,False,128.51,"LINESTRING (-2.2216295 52.194292, -2.2217 52.1944602, -2.2218644 52.1948831, -2.2221179 52.1954079)",,,,
353630347,True,,,,primary,,False,11.951,"LINESTRING (-2.2182903 52.1881802, -2.2184652 52.1881875)",,,,
353626617,True,2,A44,Sidbury,primary,30 mph,False,14.072,"LINESTRING (-2.2182903 52.1881802, -2.2182342 52.1881277, -2.21817 52.1880775)",,,,
595420154,False,1,,Angel Place,unclassified,,False,92.84,"LINESTRING (-2.2228791 52.193501, -2.2228509 52.1934641, -2.222839 52.1933357, -2.2228505 52.1932451, -2.2228593 52.1931752, -2.2228796 52.1930881, -2.2228914 52.1930011, -2.2228914 52.1929348, -2.2228728 52.1928375, -2.2228373 52.1927235, -2.2228249 52.1927019, -2.2228107 52.1926773)",,6,,
222342001,True,,,Angel Place,unclassified,,False,10.727,"LINESTRING (-2.2229362 52.1935909, -2.2228791 52.193501)",,6,,no
3843636,False,2,B4205,Pheasant Street,secondary,30 mph,True,68.949,"LINESTRING (-2.2150437 52.193573, -2.2150515 52.1935585, -2.2149737 52.1934327, -2.214959 52.1933014, -2.2149502 52.1931769, -2.2149687 52.1930698, -2.2150244 52.1929691)",,,,
180731284,True,,B4205,Pheasant Street,secondary,,False,22.932000000000002,"LINESTRING (-2.2150437 52.193573, -2.2150737 52.1935693, -2.2151376 52.1935794, -2.2151694 52.193598, -2.2151819 52.1936126, -2.215186 52.1936514, -2.2151617 52.1936802, -2.2151184 52.1936986)",,,roundabout,
8001630,True,1,,The Cross,unclassified,,False,88.267,"LINESTRING (-2.2211614 52.1929632, -2.2211716 52.1929951, -2.2212088 52.1931117, -2.2212401 52.1932097, -2.2213784 52.1936299, -2.2214152 52.1937416)",,3,,
1210938,True,2,A44,Sidbury,primary,30 mph,False,15.852,"LINESTRING (-2.2174907 52.187549, -2.2176608 52.1876462)",,,,
116531853,True,,,King Street,unclassified,,False,15.018,"LINESTRING (-2.2174907 52.187549, -2.217705 52.1875177)",,,,
271858849,False,1,,High Street,unclassified,,False,22.824,"LINESTRING (-2.2204485 52.1909235, -2.2203697 52.190724)",,,,
271858851,True,1,,High Street,unclassified,,False,225.338,"LINESTRING (-2.2204485 52.1909235, -2.2204791 52.1910096, -2.2206156 52.1913938, -2.2206326 52.1914368, -2.2207081 52.1916413, -2.220851 52.1920286, -2.2209926 52.1924561, -2.2211428 52.1929047)",,3,,
180731283,False,,B4205,Pheasant Street,secondary,,False,142.183,"LINESTRING (-2.2160103 52.1948439, -2.215712 52.1945159, -2.2156391 52.1944357, -2.2151708 52.1938964, -2.2151184 52.1936986)",,,,
1024374790,True,,B4205,Pheasant Street,secondary,,False,27.61,"LINESTRING (-2.2160103 52.1948439, -2.2161089 52.1949524, -2.2161444 52.1949913, -2.2162075 52.1950608)",,,,
54580068,False,,B4205,Lowesmoor Terrace,secondary,,False,37.891,"LINESTRING (-2.2159397 52.1952989, -2.2158162 52.1953969, -2.2157031 52.1954978, -2.2155687 52.1955441)",,,,
54580068,False,,B4205,Lowesmoor Terrace,secondary,,True,32.169,"LINESTRING (-2.2159397 52.1952989, -2.2159936 52.1952561, -2.2161361 52.195126, -2.2162075 52.1950608)",,,,
288838707,True,,,,secondary,30 mph,False,51.574999999999996,"LINESTRING (-2.2159397 52.1952989, -2.2160117 52.1951513, -2.2160358 52.1950641, -2.2160372 52.1950206, -2.2160385 52.194977, -2.2160103 52.1948439)",,,,
271858849,False,1,,High Street,unclassified,,True,22.824,"LINESTRING (-2.2203697 52.190724, -2.2204485 52.1909235)",,,,
271858849,False,1,,High Street,unclassified,,False,88.589,"LINESTRING (-2.2203697 52.190724, -2.2203623 52.1906934, -2.2203438 52.1903458, -2.2203466 52.1903076, -2.2203635 52.189928)",,,,
294921285,False,1,,Pump Street,unclassified,,False,78.96199999999999,"LINESTRING (-2.2203697 52.190724, -2.2200059 52.1907891, -2.2196725 52.1908453, -2.2195701 52.1908594, -2.2193015 52.1908964, -2.2192482 52.1908948)",,,,
294921285,False,1,,Pump Street,unclassified,,False,29.011,"LINESTRING (-2.2192482 52.1908948, -2.2188231 52.1908823)",,,,
294921285,False,1,,Pump Street,unclassified,,True,78.962,"LINESTRING (-2.2192482 52.1908948, -2.2193015 52.1908964, -2.2195701 52.1908594, -2.2196725 52.1908453, -2.2200059 52.1907891, -2.2203697 52.190724)",,,,
"[23082529, 294921286]",False,1,,The Shambles,unclassified,,True,201.77899999999997,"LINESTRING (-2.2192482 52.1908948, -2.2192556 52.1909526, -2.2193302 52.1912121, -2.2193911 52.1913734, -2.2194882 52.1916477, -2.2195366 52.1917857, -2.2198908 52.1925521, -2.2198578 52.1926594)",,"['3', '5']",,
"[376363040, 350636789]",True,"['1', '2']",A44,College Street,primary,30 mph,False,96.041,"LINESTRING (-2.2199721 52.1893045, -2.2198414 52.1892245, -2.2194826 52.1890775, -2.2191062 52.1888584, -2.2189531 52.1887194)",,4,,
376363042,True,1,,College Street,primary,30 mph,False,15.703,"LINESTRING (-2.2199721 52.1893045, -2.2199608 52.1892841, -2.2199571 52.189275, -2.2199592 52.1892665, -2.2199752 52.1892491, -2.2199962 52.1892345, -2.2200322 52.189216, -2.220055 52.1892086, -2.220082 52.1892025)",,4,,
353630346,True,1,,,primary_link,,False,4.356,"LINESTRING (-2.2170334 52.1873619, -2.2169778 52.1873812)",,,,
"[353630345, 353630338, 1210938, 50681890]",True,2,A44,Sidbury,primary,30 mph,False,37.751,"LINESTRING (-2.2170334 52.1873619, -2.2171074 52.1873796, -2.2172328 52.187421, -2.2173036 52.1874537, -2.2173661 52.1874851, -2.217443 52.1875237, -2.2174907 52.187549)",yes,,,
1066129549,True,1,,,primary_link,,False,4.796,"LINESTRING (-2.2169778 52.1873812, -2.2169625 52.1873391)",,,,
1066129550,True,1,,,primary_link,,False,9.129000000000001,"LINESTRING (-2.2169778 52.1873812, -2.2169273 52.1873962, -2.2168495 52.1873962)",,,,
1066129552,True,1,A44,Sidbury,primary,30 mph,False,11.64,"LINESTRING (-2.2168495 52.1873962, -2.2167251 52.1873245)",,,,
353630350,True,,,Friar Street,unclassified,,False,71.399,"LINESTRING (-2.2187641 52.1893881, -2.2187541 52.1896609, -2.2188173 52.1900281)",,4,,
353630352,False,,,Friar Street,unclassified,30 mph,True,67.062,"LINESTRING (-2.2187641 52.1893881, -2.2187786 52.1889958, -2.218755 52.1887856)",,,,
8001538,True,,,Friar Street,unclassified,,False,29.346,"LINESTRING (-2.218755 52.1887856, -2.2187399 52.1886506, -2.2187182 52.1885227)",,,,
353630352,False,,,Friar Street,unclassified,30 mph,False,67.062,"LINESTRING (-2.218755 52.1887856, -2.2187786 52.1889958, -2.2187641 52.1893881)",,,,
376363040,True,2,A44,College Street,primary,30 mph,False,27.107,"LINESTRING (-2.2189531 52.1887194, -2.2187182 52.1885227)",,,,
353630353,True,,,Friar Street,unclassified,,False,17.893,"LINESTRING (-2.2189531 52.1887194, -2.2188868 52.1887084, -2.2188287 52.1887195, -2.218783 52.188747, -2.218755 52.1887856)",,,,
"[1024374784, 8121436]",False,4,A44,Deansway,primary,30 mph,False,430.26499999999993,"LINESTRING (-2.2205269 52.1895238, -2.2208778 52.1896044, -2.2210858 52.1896711, -2.2212641 52.1897721, -2.2213377 52.18986, -2.2213478 52.1898721, -2.2214795 52.1900491, -2.2217 52.1903238, -2.2217675 52.1904334, -2.2218916 52.1905667, -2.2220277 52.1907237, -2.2221347 52.1908553, -2.2222007 52.1909574, -2.2223773 52.1912705, -2.2223973 52.1912938, -2.2224712 52.1913868, -2.2225634 52.1914886, -2.2226817 52.1915928, -2.2228393 52.1917076, -2.2229177 52.1917511, -2.2229746 52.1917782, -2.2231376 52.191856, -2.2231697 52.1918713, -2.2233608 52.191959, -2.2235166 52.1920251, -2.2235991 52.1920597, -2.2237632 52.1921161, -2.2238488 52.1921328, -2.2239213 52.1921418, -2.2239242 52.1921423, -2.224108 52.1921367, -2.2242099 52.1921226, -2.2243045 52.1921095, -2.224428 52.1920925, -2.2245224 52.1920854)",,,,
350636789,True,1,A44,,primary,30 mph,False,30.348999999999997,"LINESTRING (-2.2205269 52.1895238, -2.2204272 52.1895289, -2.2202245 52.1894695, -2.2201339 52.1894208)",,4,,
"[376363041, 1210939]",True,2,A44,College Street,primary,30 mph,False,19.864,"LINESTRING (-2.220082 52.1892025, -2.2201714 52.1892303, -2.2202536 52.1892684, -2.2203184 52.189305)",,,,
350636789,True,1,A44,,primary,30 mph,False,17.096,"LINESTRING (-2.2201339 52.1894208, -2.2200068 52.1893408, -2.2199721 52.1893045)",,4,,
8001684,True,3,A44,North Parade,primary,30 mph,False,86.425,"LINESTRING (-2.2260201 52.1915072, -2.2265662 52.1917794, -2.2270052 52.1919965)",,,,
595420154,False,1,,Angel Place,unclassified,,True,92.84,"LINESTRING (-2.2228107 52.1926773, -2.2228249 52.1927019, -2.2228373 52.1927235, -2.2228728 52.1928375, -2.2228914 52.1929348, -2.2228914 52.1930011, -2.2228796 52.1930881, -2.2228593 52.1931752, -2.2228505 52.1932451, -2.222839 52.1933357, -2.2228509 52.1934641, -2.2228791 52.193501)",,6,,
733273060,True,1,,Broad Street,unclassified,,False,117.307,"LINESTRING (-2.2228107 52.1926773, -2.2226844 52.1927003, -2.2223225 52.1927661, -2.2217593 52.19285, -2.2212979 52.1929125, -2.2211614 52.1929632)",,,,
595420152,False,1,,Broad Street,unclassified,,True,8.133,"LINESTRING (-2.2245109 52.1921582, -2.2245224 52.1920854)",,,,
733273059,True,1,,Broad Street,unclassified,,False,131.231,"LINESTRING (-2.2245109 52.1921582, -2.2244063 52.192219, -2.2242668 52.1922955, -2.22412 52.1923573, -2.2239905 52.1924065, -2.223926 52.1924282, -2.2238054 52.1924689, -2.2234889 52.1925495, -2.2228107 52.1926773)",,,,
271858849,False,1,,High Street,unclassified,,True,88.589,"LINESTRING (-2.2203635 52.189928, -2.2203466 52.1903076, -2.2203438 52.1903458, -2.2203623 52.1906934, -2.2203697 52.190724)",,,,
121642522,False,,,Derby Road,residential,30 mph,True,33.576,"LINESTRING (-2.2149481 52.1891225, -2.2151411 52.1890688, -2.2153518 52.1889552)",,,,
1024374783,True,1,,,primary,,False,27.301,"LINESTRING (-2.2249218 52.1920687, -2.2248072 52.1920701, -2.2245224 52.1920854)",,,,
1024374785,True,2,A44,All Saints' Road,primary,30 mph,False,14.036999999999999,"LINESTRING (-2.2249218 52.1920687, -2.2249009 52.1920069, -2.2248799 52.1919451)",,,,
"[353630344, 1066129547]",True,2,A38,Commandery Road,primary,,False,21.107,"LINESTRING (-2.2170927 52.1871827, -2.217103 52.1872747, -2.2170807 52.187314, -2.2170334 52.1873619)",,,,
1066129551,True,2,A44,Sidbury,primary,30 mph,False,5.458,"LINESTRING (-2.2169625 52.1873391, -2.2170334 52.1873619)",,,,
1066129548,True,1,,Commandery Road,primary,,False,19.872,"LINESTRING (-2.2169625 52.1873391, -2.2170129 52.1872524, -2.2170288 52.1872253, -2.2170927 52.1871827)",,,,
1106807730,False,,,Infirmary Walk,unclassified,30 mph,False,64.063,"LINESTRING (-2.2248428 52.1950662, -2.2247826 52.1950057, -2.2245173 52.1947752, -2.2244378 52.1945979, -2.2244068 52.1945635)",,,,
