osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,access,tunnel,width
40989615,Aldwark,residential,,False,True,34.833,"LINESTRING (-1.0777638 53.961471, -1.0776037 53.9613343, -1.0774493 53.9612184)",,,,,,
4469117,Dennis Street,residential,,False,False,28.262,"LINESTRING (-1.0773114 53.9564621, -1.0770036 53.9565756, -1.0769454 53.9565971)",,,,,,5.2
181142625,Piccadilly,tertiary,30 mph,False,True,100.816,"LINESTRING (-1.0773114 53.9564621, -1.0774642 53.9565711, -1.0775154 53.9566076, -1.0777035 53.9567424, -1.0778975 53.9568795, -1.078069 53.9570044, -1.0781478 53.9570612, -1.0782805 53.9571668)",,,,,,
707069341,Piccadilly,tertiary,30 mph,False,False,32.789,"LINESTRING (-1.0773114 53.9564621, -1.0772089 53.9563551, -1.0771765 53.9563179, -1.0770755 53.956202)",,,,,,
"[131832058, 707069342]",Piccadilly,tertiary,30 mph,False,False,127.721,"LINESTRING (-1.0770755 53.956202, -1.0770222 53.9560994, -1.0769994 53.9560338, -1.0769521 53.9557977, -1.0769399 53.9557577, -1.0769243 53.9556941, -1.0768793 53.9554285, -1.0768611 53.9553296, -1.0768484 53.9552734, -1.0768179 53.9550964, -1.0768127 53.9550658)",2,,,,,
707069341,Piccadilly,tertiary,30 mph,False,True,32.789,"LINESTRING (-1.0770755 53.956202, -1.0771765 53.9563179, -1.0772089 53.9563551, -1.0773114 53.9564621)",,,,,,
23693577,Mill Street,residential,,False,False,83.46799999999999,"LINESTRING (-1.0768127 53.9550658, -1.0763738 53.9551294, -1.0762703 53.9551453, -1.0760185 53.9551838, -1.0759467 53.9551949, -1.0757226 53.9552294, -1.0755775 53.9552533)",,,,,,
"[131832058, 707069342]",Piccadilly,tertiary,30 mph,False,True,127.721,"LINESTRING (-1.0768127 53.9550658, -1.0768179 53.9550964, -1.0768484 53.9552734, -1.0768611 53.9553296, -1.0768793 53.9554285, -1.0769243 53.9556941, -1.0769399 53.9557577, -1.0769521 53.9557977, -1.0769994 53.9560338, -1.0770222 53.9560994, -1.0770755 53.956202)",2,,,,,
4469119,Dennis Street,residential,,False,True,12.968,"LINESTRING (-1.0767918 53.9566239, -1.0766285 53.95669)",,,,,,
4469119,Dennis Street,residential,,False,False,44.437,"LINESTRING (-1.0761225 53.9569547, -1.0762992 53.9568417, -1.0766285 53.95669)",,,,,,
98969309,Walmgate,tertiary,,True,False,23.955,"LINESTRING (-1.0761225 53.9569547, -1.0759803 53.9569122, -1.0758703 53.9568794, -1.075796 53.9568572)",,,,,,
4469120,St Denys Road,tertiary,30 mph,True,False,62.06,"LINESTRING (-1.075796 53.9568572, -1.0759403 53.9566868, -1.0760108 53.9566035, -1.076181 53.9564988, -1.0762084 53.9564819, -1.0763593 53.9564232)",,,,,,
181142629,Walmgate,tertiary,,False,False,72.328,"LINESTRING (-1.075796 53.9568572, -1.0755369 53.9567888, -1.0749742 53.956626, -1.0747993 53.956576)",2,,,,,
4469117,Dennis Street,residential,,False,True,28.262,"LINESTRING (-1.0769454 53.9565971, -1.0770036 53.9565756, -1.0773114 53.9564621)",,,,,,5.2
4469125,Tower Street,residential,30 mph,False,True,79.00600000000001,"LINESTRING (-1.0801273 53.9564292, -1.0801941 53.9564004, -1.0802355 53.9563811, -1.0803266 53.9563384, -1.0803953 53.9563063, -1.0805771 53.9562301, -1.0807495 53.956155, -1.080841 53.9561059, -1.0809605 53.9560311, -1.081051 53.9559748)",2,,,,,
"[437071178, 4469123]",Castlegate,residential,,True,False,168.42699999999996,"LINESTRING (-1.0801273 53.9564292, -1.0800663 53.9564725, -1.0800443 53.956499, -1.080041 53.9565453, -1.0800522 53.9565728, -1.0802087 53.9567268, -1.0802708 53.956783, -1.0804809 53.9569528, -1.0807891 53.9571228, -1.0810758 53.9572326, -1.0812618 53.9573056, -1.0813907 53.9573612, -1.0814985 53.9574077, -1.0816408 53.9574781, -1.0816778 53.9575047)",,,,,,
"[4474147, 548812612]","[""King's Staith"", 'Lower Friargate']",residential,30 mph,True,False,114.0,"LINESTRING (-1.0829361 53.9567075, -1.0826525 53.9563592, -1.0826392 53.9563473, -1.0826228 53.9563417, -1.0825949 53.9563475, -1.082265 53.9564312, -1.0820587 53.9564836, -1.0817563 53.9565603, -1.0817435 53.9565636, -1.0816645 53.9565836)",,,,,,
4469126,Cumberland Street,residential,,True,False,88.149,"LINESTRING (-1.0817552 53.9570849, -1.0818327 53.957072, -1.0818607 53.9570673, -1.082097 53.9569802, -1.0824168 53.9568696, -1.0828761 53.9567262, -1.0829361 53.9567075)",,,,,,
437071176,Clifford Street,secondary,30 mph,False,False,56.260999999999996,"LINESTRING (-1.0817552 53.9570849, -1.0817447 53.9568238, -1.0816645 53.9565836)",2,B1227,,,,
"[437071177, 39611014]",Clifford Street,secondary,30 mph,False,True,40.244,"LINESTRING (-1.0817552 53.9570849, -1.0817508 53.9571333, -1.081755 53.9572566, -1.0817577 53.9573189, -1.0817703 53.9573837, -1.0817933 53.9574448)",2,B1227,,,,
133113577,Peckitt Street,residential,30 mph,False,True,67.157,"LINESTRING (-1.0820163 53.9557289, -1.0818418 53.9557865, -1.0812232 53.9559914, -1.0811217 53.956025)",2,,,,,
98969309,Walmgate,tertiary,,True,False,12.67,"LINESTRING (-1.0762922 53.9570096, -1.0761225 53.9569547)",,,,,,
23693562,Dixons Yard,residential,,False,False,59.896,"LINESTRING (-1.0762922 53.9570096, -1.0761744 53.9571551, -1.0760877 53.9572114, -1.0759985 53.9572436, -1.0756689 53.9571724, -1.0756157 53.9571609)",,,,,,
18953807,Tanner's Moat,residential,30 mph,False,True,60.376999999999995,"LINESTRING (-1.0882893 53.9592511, -1.0879122 53.9594138, -1.0875503 53.9595763)",,,,,,
"[52721467, 4486150]",North Street,residential,30 mph,False,False,197.196,"LINESTRING (-1.0851343 53.9572869, -1.085154 53.9573646, -1.0851652 53.957398, -1.0851804 53.9574454, -1.085236 53.9576192, -1.0853889 53.9580134, -1.085416 53.9580505, -1.0855843 53.9582809, -1.0856454 53.9583387, -1.085775 53.9584664, -1.0858248 53.9585031, -1.0859961 53.958629, -1.0863237 53.9588784)",2,,,,,6.8
18953806,Skeldergate,residential,20 mph,False,True,34.531,"LINESTRING (-1.0851343 53.9572869, -1.0851106 53.9571894, -1.0851023 53.9571562, -1.0850869 53.9571208, -1.0850139 53.9569855)",,,,,,
"[52024420, 997382479, 4434551, 4434554, 4434556]","['Low Ousegate', 'Bridge Street', 'Nessgate', 'Ouse Bridge']",secondary,30 mph,False,False,233.126,"LINESTRING (-1.0851343 53.9572869, -1.0849785 53.9572963, -1.0848969 53.9573027, -1.0848576 53.9573075, -1.084784 53.9573168, -1.0844587 53.9573614, -1.0843764 53.9573742, -1.083312 53.957519, -1.0830629 53.957559, -1.0829399 53.9575876, -1.0828213 53.9576205, -1.0826649 53.9576674, -1.082559 53.9577091, -1.0825101 53.9577284, -1.0824627 53.9577443, -1.0824309 53.9577511, -1.082398 53.9577541, -1.0823585 53.9577545, -1.0823245 53.9577517, -1.0822708 53.9577416, -1.082221 53.9577209, -1.0821694 53.9576967, -1.0821051 53.9576596, -1.0819656 53.9575892, -1.0818945 53.9575454, -1.0818594 53.9575181)",2,B1227,yes,,,
52721476,Micklegate,secondary,30 mph,False,True,97.14399999999999,"LINESTRING (-1.0851343 53.9572869, -1.0852817 53.957283, -1.0853267 53.9572821, -1.0853884 53.9572811, -1.0855154 53.9572868, -1.0856342 53.9572893, -1.0857974 53.9572851, -1.0859441 53.9572842, -1.086094 53.9572873, -1.0862956 53.9572988, -1.0863457 53.9573039, -1.0866132 53.9573287)",2,B1227,,,,
4486151,Tanner Row,residential,30 mph,True,False,92.191,"LINESTRING (-1.0863237 53.9588784, -1.0867996 53.958679, -1.0869872 53.9585408, -1.0870466 53.9585058, -1.0870714 53.9584912, -1.0873578 53.9583226)",,,,,,5
"[4486152, 4486153]","['Wellington Row', ""Tanner's Moat""]",residential,30 mph,False,False,116.517,"LINESTRING (-1.0863237 53.9588784, -1.0865133 53.9590658, -1.0865705 53.9591348, -1.0866574 53.9592319, -1.0867588 53.959314, -1.0869367 53.9594135, -1.0871573 53.9594875, -1.0872488 53.9595109, -1.0873623 53.95954, -1.0874782 53.9595634, -1.0875503 53.9595763)",,,,,,
"[52721467, 4486150]",North Street,residential,30 mph,False,True,197.19600000000003,"LINESTRING (-1.0863237 53.9588784, -1.0859961 53.958629, -1.0858248 53.9585031, -1.085775 53.9584664, -1.0856454 53.9583387, -1.0855843 53.9582809, -1.085416 53.9580505, -1.0853889 53.9580134, -1.085236 53.9576192, -1.0851804 53.9574454, -1.0851652 53.957398, -1.085154 53.9573646, -1.0851343 53.9572869)",2,,,,,6.8
24312426,Tanner Row,unclassified,30 mph,False,False,85.27000000000001,"LINESTRING (-1.0873578 53.9583226, -1.0875006 53.9582911, -1.0877688 53.9582421, -1.0881744 53.9581614, -1.0883031 53.9581353, -1.0884581 53.9580842, -1.0884797 53.9580766, -1.0885657 53.9580434)",,,,,,
"[995044433, 52722924]",Rougier Street,secondary,30 mph,False,True,110.714,"LINESTRING (-1.0873578 53.9583226, -1.0874041 53.9584173, -1.0874436 53.9585075, -1.0874971 53.9585802, -1.0876639 53.95872, -1.0878285 53.9588189, -1.0883271 53.9591132)",2,B1227,,,,
140541529,George Hudson Street,secondary,30 mph,False,False,122.925,"LINESTRING (-1.0873578 53.9583226, -1.087326 53.9582843, -1.087309 53.9582662, -1.0872844 53.9582429, -1.0868741 53.9579036, -1.0868016 53.9578184, -1.0867614 53.9577474, -1.0866821 53.9575013, -1.08667 53.9574574, -1.0866609 53.9574359, -1.0866373 53.9573678, -1.0866132 53.9573287)",2,B1227,,,,
"[4486152, 4486153]","['Wellington Row', ""Tanner's Moat""]",residential,30 mph,False,True,116.517,"LINESTRING (-1.0875503 53.9595763, -1.0874782 53.9595634, -1.0873623 53.95954, -1.0872488 53.9595109, -1.0871573 53.9594875, -1.0869367 53.9594135, -1.0867588 53.959314, -1.0866574 53.9592319, -1.0865705 53.9591348, -1.0865133 53.9590658, -1.0863237 53.9588784)",,,,,,
18953807,Tanner's Moat,residential,30 mph,False,False,60.376999999999995,"LINESTRING (-1.0875503 53.9595763, -1.0879122 53.9594138, -1.0882893 53.9592511)",,,,,,
4486160,Priory Street,residential,20 mph,False,False,84.81,"LINESTRING (-1.0889408 53.9560012, -1.0885505 53.9557932, -1.0880464 53.9555352, -1.0879724 53.9554943)",,,,,,
"[4486162, 319848612]",Dewsbury Terrace,residential,20 mph,False,False,177.87100000000004,"LINESTRING (-1.0889408 53.9560012, -1.0893373 53.9557302, -1.089402 53.9556883, -1.0895944 53.9555637, -1.089608 53.9555549, -1.0889947 53.9553327, -1.0885317 53.9551402, -1.0884825 53.9551342, -1.0884351 53.9551461, -1.0882849 53.9552349, -1.088249 53.9552527, -1.0881982 53.9552709)",,,,,,
4486160,Priory Street,residential,20 mph,False,False,29.457,"LINESTRING (-1.0879724 53.9554943, -1.0880328 53.9554509, -1.0881393 53.9553699, -1.0881843 53.9553212, -1.0881982 53.9552709)",,,,,,
4486160,Priory Street,residential,20 mph,False,True,84.81,"LINESTRING (-1.0879724 53.9554943, -1.0880464 53.9555352, -1.0885505 53.9557932, -1.0889408 53.9560012)",,,,,,
4486174,Bishophill Junior,residential,20 mph,False,False,53.708,"LINESTRING (-1.0879724 53.9554943, -1.0879032 53.955479, -1.0878136 53.9554742, -1.0877401 53.9554825, -1.0876739 53.9555051, -1.0875799 53.9555398, -1.0875076 53.9555666, -1.0874215 53.9556004, -1.0872458 53.9556633)",,,,,,
4486175,Prospect Terrace,residential,20 mph,False,False,47.734,"LINESTRING (-1.0872458 53.9556633, -1.0868253 53.9553125)",,,,,,
4486174,Bishophill Junior,residential,20 mph,False,False,35.194,"LINESTRING (-1.0872458 53.9556633, -1.0871073 53.9557055, -1.0869474 53.9557725, -1.0868214 53.9558527)",,,,,,
4486174,Bishophill Junior,residential,20 mph,False,True,53.708,"LINESTRING (-1.0872458 53.9556633, -1.0874215 53.9556004, -1.0875076 53.9555666, -1.0875799 53.9555398, -1.0876739 53.9555051, -1.0877401 53.9554825, -1.0878136 53.9554742, -1.0879032 53.955479, -1.0879724 53.9554943)",,,,,,
4486160,Priory Street,residential,20 mph,False,True,29.457,"LINESTRING (-1.0881982 53.9552709, -1.0881843 53.9553212, -1.0881393 53.9553699, -1.0880328 53.9554509, -1.0879724 53.9554943)",,,,,,
4486166,Lower Priory Street,residential,20 mph,False,False,29.301,"LINESTRING (-1.0881982 53.9552709, -1.0881697 53.955233, -1.0881231 53.9551961, -1.0879096 53.9550727)",,,,,,
"[4486162, 319848612]",Dewsbury Terrace,residential,20 mph,False,True,177.871,"LINESTRING (-1.0881982 53.9552709, -1.088249 53.9552527, -1.0882849 53.9552349, -1.0884351 53.9551461, -1.0884825 53.9551342, -1.0885317 53.9551402, -1.0889947 53.9553327, -1.089608 53.9555549, -1.0895944 53.9555637, -1.089402 53.9556883, -1.0893373 53.9557302, -1.0889408 53.9560012)",,,,,,
4486166,Lower Priory Street,residential,20 mph,False,True,29.301,"LINESTRING (-1.0879096 53.9550727, -1.0881231 53.9551961, -1.0881697 53.955233, -1.0881982 53.9552709)",,,,,,
4486175,Prospect Terrace,residential,20 mph,False,True,47.734,"LINESTRING (-1.0868253 53.9553125, -1.0872458 53.9556633)",,,,,,
4486174,Bishophill Junior,residential,20 mph,False,False,57.342000000000006,"LINESTRING (-1.0868214 53.9558527, -1.0868331 53.9560645, -1.086835 53.9560994, -1.0867371 53.9562785, -1.0867348 53.9563592)",,,,,,
4486174,Bishophill Junior,residential,20 mph,False,True,35.193999999999996,"LINESTRING (-1.0868214 53.9558527, -1.0869474 53.9557725, -1.0871073 53.9557055, -1.0872458 53.9556633)",,,,,,
4486176,Smales Street,residential,20 mph,False,False,52.802,"LINESTRING (-1.0868214 53.9558527, -1.0866475 53.9557577, -1.0865947 53.955723, -1.0862431 53.9555217)",,,,,,
4486176,Smales Street,residential,20 mph,False,True,52.80200000000001,"LINESTRING (-1.0862431 53.9555217, -1.0865947 53.955723, -1.0866475 53.9557577, -1.0868214 53.9558527)",,,,,,
"[4486179, 4486174]","['Fetter Lane', 'Bishophill Junior']",residential,20 mph,False,False,134.584,"LINESTRING (-1.0867348 53.9563592, -1.0867246 53.9563899, -1.0867009 53.9564159, -1.0866577 53.9564383, -1.0865264 53.9565036, -1.0864025 53.9565526, -1.0863783 53.9565627, -1.0861894 53.9566444, -1.0860838 53.9566763, -1.0859269 53.9567238, -1.08581 53.9567592, -1.0857785 53.9567695, -1.085432 53.9568682, -1.0852552 53.9569178, -1.0850139 53.9569855)",,,,,,
4486174,Bishophill Junior,residential,20 mph,False,True,57.342000000000006,"LINESTRING (-1.0867348 53.9563592, -1.0867371 53.9562785, -1.086835 53.9560994, -1.0868331 53.9560645, -1.0868214 53.9558527)",,,,,,
26083496,Trinity Lane,residential,20 mph,False,True,38.116,"LINESTRING (-1.0867348 53.9563592, -1.0869927 53.9563504, -1.0873168 53.956356)",,,,,,
141684057,Bishophill Senior,residential,20 mph,False,True,33.001,"LINESTRING (-1.0867348 53.9563592, -1.0866144 53.9563238, -1.086319 53.9561929)",,,,,,
26083496,Trinity Lane,residential,20 mph,False,False,38.116,"LINESTRING (-1.0873168 53.956356, -1.0869927 53.9563504, -1.0867348 53.9563592)",,,,,,
944668314,Micklegate,tertiary,30 mph,False,False,0.564,"LINESTRING (-1.0888024 53.9570669, -1.088795 53.9570695)",,,,,,
4486177,Trinity Lane,residential,20 mph,True,False,128.318,"LINESTRING (-1.0888024 53.9570669, -1.0887021 53.9569896, -1.0885786 53.95691, -1.0882217 53.9566805, -1.087988 53.9565425, -1.087782 53.9564498, -1.0874966 53.9563792, -1.0873168 53.956356)",,,,,,
"[4486179, 4486174]","['Fetter Lane', 'Bishophill Junior']",residential,20 mph,False,True,134.584,"LINESTRING (-1.0850139 53.9569855, -1.0852552 53.9569178, -1.085432 53.9568682, -1.0857785 53.9567695, -1.08581 53.9567592, -1.0859269 53.9567238, -1.0860838 53.9566763, -1.0861894 53.9566444, -1.0863783 53.9565627, -1.0864025 53.9565526, -1.0865264 53.9565036, -1.0866577 53.9564383, -1.0867009 53.9564159, -1.0867246 53.9563899, -1.0867348 53.9563592)",,,,,,
18953806,Skeldergate,residential,20 mph,False,False,34.531,"LINESTRING (-1.0850139 53.9569855, -1.0850869 53.9571208, -1.0851023 53.9571562, -1.0851106 53.9571894, -1.0851343 53.9572869)",,,,,,
18953806,Skeldergate,residential,20 mph,False,True,32.752,"LINESTRING (-1.0850139 53.9569855, -1.0849356 53.9569018, -1.0847724 53.9567275)",,,,,,
18953806,Skeldergate,residential,20 mph,False,False,32.752,"LINESTRING (-1.0847724 53.9567275, -1.0849356 53.9569018, -1.0850139 53.9569855)",,,,,,
18953806,Skeldergate,residential,20 mph,False,True,86.453,"LINESTRING (-1.0847724 53.9567275, -1.0846726 53.9566254, -1.0845589 53.956509, -1.08441 53.9563572, -1.0843261 53.9562719, -1.0842883 53.9562332, -1.0841275 53.9560491)",,,,,,
"[1020646883, 25950308]",Queen Staith Road,residential,20 mph,False,True,46.059,"LINESTRING (-1.0847724 53.9567275, -1.0844065 53.9568342, -1.0841416 53.9569114)",2,,,,,
181142629,Walmgate,tertiary,,False,True,38.92999999999999,"LINESTRING (-1.0742628 53.9564246, -1.0746754 53.956541, -1.0747171 53.9565528, -1.0747993 53.956576)",2,,,,,
18953806,Skeldergate,residential,20 mph,False,False,184.718,"LINESTRING (-1.0827444 53.9546027, -1.0827622 53.9546278, -1.0827999 53.9546746, -1.0828654 53.9547491, -1.0831442 53.9550165, -1.0832189 53.955091, -1.0834749 53.9553699, -1.0836334 53.9555249, -1.0837049 53.9556185, -1.0837869 53.9557036, -1.0839278 53.9558638, -1.0840696 53.9559966, -1.0841275 53.9560491)",,,,,,
9127091,George Street,residential,,False,False,27.5,"LINESTRING (-1.0753383 53.9547232, -1.0753141 53.95476, -1.0753065 53.9547917, -1.0753156 53.954837, -1.0753667 53.9549637)",,,,,,
9127091,George Street,residential,,False,True,7.34,"LINESTRING (-1.0753383 53.9547232, -1.0753044 53.9546936, -1.0752813 53.9546665)",,,,,,
9127091,George Street,residential,,False,False,35.04,"LINESTRING (-1.0753667 53.9549637, -1.0754523 53.95509, -1.0755775 53.9552533)",,,,,,
9127091,George Street,residential,,False,True,27.5,"LINESTRING (-1.0753667 53.9549637, -1.0753156 53.954837, -1.0753065 53.9547917, -1.0753141 53.95476, -1.0753383 53.9547232)",,,,,,
23693569,Margaret Street,residential,,False,True,64.919,"LINESTRING (-1.0753667 53.9549637, -1.0751957 53.9550165, -1.0750121 53.9550906, -1.0748805 53.9551703, -1.0747908 53.9552399, -1.0746469 53.9553523)",,,,,,
229912622,Carmelite Street,residential,,False,True,65.581,"LINESTRING (-1.0762401 53.9588835, -1.0769078 53.9584436)",,,,,,
23693562,Dixons Yard,residential,,False,True,59.896,"LINESTRING (-1.0756157 53.9571609, -1.0756689 53.9571724, -1.0759985 53.9572436, -1.0760877 53.9572114, -1.0761744 53.9571551, -1.0762922 53.9570096)",,,,,,
23693569,Margaret Street,residential,,False,False,75.125,"LINESTRING (-1.0740145 53.9559162, -1.074144 53.955802, -1.074288 53.9556729, -1.0746469 53.9553523)",,,,,,
"[9127091, 301180371]",George Street,residential,,False,False,47.532,"LINESTRING (-1.0755775 53.9552533, -1.0756763 53.9553934, -1.0758308 53.9556199, -1.0758371 53.9556514)",,,,,,
9127091,George Street,residential,,False,True,35.04,"LINESTRING (-1.0755775 53.9552533, -1.0754523 53.95509, -1.0753667 53.9549637)",,,,,,
23693577,Mill Street,residential,,False,True,83.468,"LINESTRING (-1.0755775 53.9552533, -1.0757226 53.9552294, -1.0759467 53.9551949, -1.0760185 53.9551838, -1.0762703 53.9551453, -1.0763738 53.9551294, -1.0768127 53.9550658)",,,,,,
181142629,Walmgate,tertiary,,False,False,38.93,"LINESTRING (-1.0747993 53.956576, -1.0747171 53.9565528, -1.0746754 53.956541, -1.0742628 53.9564246)",2,,,,,
181142629,Walmgate,tertiary,,False,True,72.328,"LINESTRING (-1.0747993 53.956576, -1.0749742 53.956626, -1.0755369 53.9567888, -1.075796 53.9568572)",2,,,,,
301180371,George Street,residential,,False,True,125.778,"LINESTRING (-1.0747993 53.956576, -1.0749845 53.9564029, -1.0751374 53.9562473, -1.0753939 53.956033, -1.0755214 53.9559601, -1.0757719 53.9558169, -1.0758472 53.9557102, -1.0758371 53.9556514)",,,,,,
1034923971,Queen Staith Road,residential,20 mph,False,False,37.562,"LINESTRING (-1.0841416 53.9569114, -1.0843954 53.9572144)",,,,,,
"[1020646883, 25950308]",Queen Staith Road,residential,20 mph,False,False,46.059,"LINESTRING (-1.0841416 53.9569114, -1.0844065 53.9568342, -1.0847724 53.9567275)",2,,,,,
"[25950306, 1034923971]",Queen Staith Road,"['residential', 'unclassified']",20 mph,False,True,125.393,"LINESTRING (-1.0841416 53.9569114, -1.0836197 53.9562166, -1.0836535 53.9561482, -1.0839688 53.9560846, -1.0840823 53.9560654, -1.0841275 53.9560491)",,,,,,3
1034923971,Queen Staith Road,residential,20 mph,False,True,37.562,"LINESTRING (-1.0843954 53.9572144, -1.0841416 53.9569114)",,,,,,
28753129,The Queen's Path,residential,,False,False,11.235,"LINESTRING (-1.0806307 53.9622915, -1.0806887 53.9621964)",,,,,,
4437057,College Street,residential,,False,True,68.302,"LINESTRING (-1.0806307 53.9622915, -1.0804803 53.9622706, -1.080354 53.9622439, -1.0801348 53.9621708, -1.0800527 53.9621333, -1.0799817 53.9620864, -1.0799128 53.9620112, -1.0798889 53.9619256)",,,,,,
"[4437056, 4437058, 146401411, 944668315]","['Ogleforth', 'Minster Yard', 'Chapter House Street']",residential,,False,False,222.86200000000002,"LINESTRING (-1.0806307 53.9622915, -1.0807117 53.962327, -1.0807624 53.9623735, -1.0809597 53.962511, -1.0809945 53.9625556, -1.0806567 53.9627341, -1.0802286 53.9629372, -1.0801546 53.9629784, -1.0801209 53.9629587, -1.0798486 53.9628019, -1.0797714 53.9627626, -1.0796404 53.962696, -1.0794453 53.9625967, -1.0792108 53.9624935, -1.0790906 53.9624406, -1.0789447 53.9623825, -1.0788219 53.9623484)",,,,,,
28753129,The Queen's Path,residential,,False,True,11.235,"LINESTRING (-1.0806887 53.9621964, -1.0806307 53.9622915)",,,,,,
24312426,Tanner Row,unclassified,30 mph,False,True,85.27,"LINESTRING (-1.0885657 53.9580434, -1.0884797 53.9580766, -1.0884581 53.9580842, -1.0883031 53.9581353, -1.0881744 53.9581614, -1.0877688 53.9582421, -1.0875006 53.9582911, -1.0873578 53.9583226)",,,,,,
69693516,Saint Andrewgate,residential,,False,False,16.46,"LINESTRING (-1.0794318 53.9604537, -1.079238 53.9605481)",,,,,,
69693516,Saint Andrewgate,residential,,False,False,16.923,"LINESTRING (-1.078927 53.9606912, -1.0787329 53.9607918)",,,,,,
69693516,Saint Andrewgate,residential,,False,True,25.829,"LINESTRING (-1.078927 53.9606912, -1.079238 53.9605481)",,,,,,
655688304,Granary Court,residential,,False,True,22.124,"LINESTRING (-1.078927 53.9606912, -1.0791013 53.9608084, -1.079149 53.9608413)",,,,destination,,
4469119,Dennis Street,residential,,False,False,12.968,"LINESTRING (-1.0766285 53.95669, -1.0767918 53.9566239)",,,,,,
59117187,,residential,,False,False,34.501,"LINESTRING (-1.0766285 53.95669, -1.0763593 53.9564232)",,,,,,
4469119,Dennis Street,residential,,False,True,44.437,"LINESTRING (-1.0766285 53.95669, -1.0762992 53.9568417, -1.0761225 53.9569547)",,,,,,
59117187,,residential,,False,True,34.501,"LINESTRING (-1.0763593 53.9564232, -1.0766285 53.95669)",,,,,,
4469120,St Denys Road,tertiary,30 mph,True,False,52.931,"LINESTRING (-1.0763593 53.9564232, -1.0764959 53.956379, -1.0765544 53.956359, -1.0766879 53.9563188, -1.0768501 53.9562699, -1.0770755 53.956202)",,,,,,
59169608,,unclassified,,False,False,36.098,"LINESTRING (-1.0741939 53.955167, -1.0746469 53.9553523)",,,,,,
59169608,,unclassified,,False,True,36.098,"LINESTRING (-1.0746469 53.9553523, -1.0741939 53.955167)",,,,,,
23693569,Margaret Street,residential,,False,False,64.919,"LINESTRING (-1.0746469 53.9553523, -1.0747908 53.9552399, -1.0748805 53.9551703, -1.0750121 53.9550906, -1.0751957 53.9550165, -1.0753667 53.9549637)",,,,,,
23693569,Margaret Street,residential,,False,True,75.125,"LINESTRING (-1.0746469 53.9553523, -1.074288 53.9556729, -1.074144 53.955802, -1.0740145 53.9559162)",,,,,,
40989615,Aldwark,residential,,False,False,79.501,"LINESTRING (-1.0766269 53.9606923, -1.076817 53.9608063, -1.0769774 53.9609048, -1.0771479 53.9610147, -1.0774493 53.9612184)",,,,,,
40989615,Aldwark,residential,,False,True,73.041,"LINESTRING (-1.0766269 53.9606923, -1.076512 53.9606273, -1.0764459 53.9605944, -1.0762864 53.9605113, -1.0762451 53.960485, -1.0761802 53.9604347, -1.0761453 53.9603828, -1.0760769 53.9602785, -1.0760746 53.9602509, -1.0761487 53.9601692)",,,,,,
"[59267521, 376134042, 376134044]",The Werkdyke,residential,,False,True,24.261,"LINESTRING (-1.0766269 53.9606923, -1.0765804 53.9607184, -1.0764952 53.9607667, -1.0763584 53.9608428)",,,,destination,building_passage,
59290786,Chapel Row,unclassified,,False,False,45.448,"LINESTRING (-1.0751988 53.9558126, -1.075738 53.9556771, -1.0758371 53.9556514)",,,,,,
59290786,Chapel Row,unclassified,,False,True,45.448,"LINESTRING (-1.0758371 53.9556514, -1.075738 53.9556771, -1.0751988 53.9558126)",,,,,,
301180371,George Street,residential,,False,False,125.778,"LINESTRING (-1.0758371 53.9556514, -1.0758472 53.9557102, -1.0757719 53.9558169, -1.0755214 53.9559601, -1.0753939 53.956033, -1.0751374 53.9562473, -1.0749845 53.9564029, -1.0747993 53.956576)",,,,,,
"[301180371, 9127091]",George Street,residential,,False,True,47.532,"LINESTRING (-1.0758371 53.9556514, -1.0758308 53.9556199, -1.0756763 53.9553934, -1.0755775 53.9552533)",,,,,,
839753906,St Andrew Place,residential,,False,False,11.879,"LINESTRING (-1.0786577 53.9601514, -1.0785256 53.9602247)",,,,destination,,
839753906,St Andrew Place,residential,,False,True,12.116,"LINESTRING (-1.0786577 53.9601514, -1.078793 53.960077)",,,,destination,,
"[4437070, 354323224, 354323225, 354323226, 354323228]",St Andrew Place,residential,,False,False,58.20400000000001,"LINESTRING (-1.0786577 53.9601514, -1.0788093 53.9602542, -1.0788359 53.9602723, -1.0788869 53.9603085, -1.0791512 53.9604905, -1.0791892 53.9605173, -1.079238 53.9605481)",,,,destination,building_passage,
69693516,Saint Andrewgate,residential,,False,True,14.578,"LINESTRING (-1.0786101 53.9609012, -1.0787329 53.9607918)",,,,,,
223116098,,primary,30 mph,True,False,17.254,"LINESTRING (-1.08004 53.9546878, -1.0799727 53.9547289, -1.0799145 53.9547463, -1.0798661 53.9547484, -1.0798139 53.9547433)",1,A1036,,,,
"[1033365314, 223116100, 223116101, 997382472, 997382475, 223117944]",Tower Street,secondary,30 mph,True,False,158.36399999999995,"LINESTRING (-1.08004 53.9546878, -1.0800397 53.954714, -1.0800451 53.9547377, -1.080067 53.9547811, -1.0801068 53.9548494, -1.0801568 53.954911, -1.080208 53.9549682, -1.080438 53.9552161, -1.0805233 53.9553158, -1.0805482 53.9553449, -1.0805833 53.9553861, -1.0806095 53.9554156, -1.0808057 53.95563, -1.0809014 53.9557478, -1.0809452 53.9558202, -1.0809551 53.9558394, -1.0810004 53.9559036, -1.081051 53.9559748)","['1', '2']",B1227,,,,
