osmid,oneway,highway,reversed,length,geometry,lanes,name,maxspeed,junction,bridge,ref,tunnel
836650577,False,primary,False,306.886,"LINESTRING (-3.3476626 51.6038898, -3.3477843 51.6039741, -3.3480245 51.6041401, -3.3482002 51.6042667, -3.3483594 51.6043469, -3.3485013 51.6044087, -3.3486391 51.6044492, -3.3488085 51.604486, -3.3490154 51.6045152, -3.3493493 51.6045387, -3.3501118 51.6045676, -3.3517216 51.6045987)",2,Rhondda Road,30 mph,,,A4058,
42458774,False,residential,True,75.632,"LINESTRING (-3.3482613 51.6036649, -3.349197 51.6033115)",2,Pwllgwaun Road,30 mph,,,,
42458772,False,residential,False,53.501999999999995,"LINESTRING (-3.3482613 51.6036649, -3.3480028 51.6033642, -3.3479399 51.6032938, -3.3479293 51.6032344)",2,Laundry Road,30 mph,,,,
42458773,False,residential,True,124.05,"LINESTRING (-3.3482613 51.6036649, -3.3482583 51.6037177, -3.3483376 51.6038181, -3.3484081 51.6038826, -3.3484164 51.6038905, -3.3484731 51.6039445, -3.3485406 51.603999, -3.3486003 51.6040329, -3.3486442 51.6040347, -3.3495655 51.6037206)",2,Vaughan Street,30 mph,,,,
"[42321532, 42458774, 42321543]",False,residential,"[False, True]",48.449999999999996,"LINESTRING (-3.3482613 51.6036649, -3.3479789 51.6037542, -3.3477422 51.6038606, -3.3476626 51.6038898)",2,Pwllgwaun Road,30 mph,,yes,,
42458774,False,residential,False,75.632,"LINESTRING (-3.349197 51.6033115, -3.3482613 51.6036649)",2,Pwllgwaun Road,30 mph,,,,
26688461,False,residential,False,52.125,"LINESTRING (-3.349197 51.6033115, -3.349388 51.6035235, -3.3495655 51.6037206)",2,,30 mph,,,,
26688461,False,residential,True,120.988,"LINESTRING (-3.349197 51.6033115, -3.3490194 51.6031278, -3.3488533 51.6029425, -3.3485977 51.602643, -3.348574 51.6025769, -3.3485462 51.602499, -3.3485451 51.6024124, -3.3486019 51.6023311)",2,,30 mph,,,,
42458774,False,residential,True,98.781,"LINESTRING (-3.349197 51.6033115, -3.3499003 51.6030565, -3.350193 51.6029815, -3.3502722 51.602949, -3.350317 51.6029033, -3.3503241 51.60283)",2,Pwllgwaun Road,30 mph,,,,
42419218,False,residential,False,87.433,"LINESTRING (-3.3467632 51.5972825, -3.3457003 51.5968555)",2,Maritime Street,30 mph,,,,
28501858,False,residential,False,43.713,"LINESTRING (-3.3457003 51.5968555, -3.3453289 51.5971738)",2,Albert Road,30 mph,,,,
28501858,False,residential,True,11.873,"LINESTRING (-3.3457003 51.5968555, -3.3457324 51.5967506)",2,Albert Road,30 mph,,,,
42419218,False,residential,True,87.433,"LINESTRING (-3.3457003 51.5968555, -3.3467632 51.5972825)",2,Maritime Street,30 mph,,,,
28501858,False,residential,True,43.713,"LINESTRING (-3.3453289 51.5971738, -3.3457003 51.5968555)",2,Albert Road,30 mph,,,,
42419219,False,residential,True,83.757,"LINESTRING (-3.3453289 51.5971738, -3.3463594 51.5975708)",2,Maritime Terrace,30 mph,,,,
28501858,False,residential,False,123.492,"LINESTRING (-3.3453289 51.5971738, -3.3452195 51.5972752, -3.3447862 51.5976743, -3.3447217 51.5977337, -3.3446017 51.59785, -3.3443698 51.5980749, -3.3443423 51.5980999)",2,Albert Road,30 mph,,,,
5067509,False,unclassified,False,63.249,"LINESTRING (-3.3486079 51.5973565, -3.3487417 51.5973994, -3.3489892 51.5974316, -3.349354 51.5974316, -3.3495009 51.5974237)",,Gelliwion Road,,,,,
42419220,False,unclassified,True,125.96799999999999,"LINESTRING (-3.3486079 51.5973565, -3.348845 51.5970929, -3.3494973 51.5963675)",,Maritime Industrial Estate,,,,,
42419221,False,unclassified,False,55.533,"LINESTRING (-3.3486079 51.5973565, -3.3484463 51.5974373, -3.3482952 51.5974821, -3.3481103 51.5975222, -3.3478839 51.5975571)",,Factory Lane,,,,,
5067418,False,unclassified,False,57.269000000000005,"LINESTRING (-3.3455837 51.6001486, -3.3456711 51.600054, -3.3458271 51.5998711, -3.3459405 51.599685)",2,Sardis Road,,,,,
5067418,False,unclassified,True,81.175,"LINESTRING (-3.3455837 51.6001486, -3.3453301 51.6003122, -3.3450087 51.6004835, -3.3446747 51.6006039)",2,Sardis Road,,,,,
42419222,False,unclassified,True,87.743,"LINESTRING (-3.3455837 51.6001486, -3.3460411 51.6003044, -3.3461483 51.6003409, -3.3464389 51.6004399, -3.3466976 51.600528)",,Sardis Road,,,,,
42419224,False,residential,False,63.981,"LINESTRING (-3.3428401 51.6022924, -3.3426426 51.602261, -3.3419427 51.6021496)",,Upper Church Street,,,,,
85407190,False,primary,True,5.048,"LINESTRING (-3.3419427 51.6021496, -3.3419218 51.6021931)",,Catherine Street,20 mph,,,A4223,
42419224,False,residential,True,63.981,"LINESTRING (-3.3419427 51.6021496, -3.3426426 51.602261, -3.3428401 51.6022924)",,Upper Church Street,,,,,
"[224517149, 85407190]",False,primary,False,57.141999999999996,"LINESTRING (-3.3419427 51.6021496, -3.3420874 51.601879, -3.3421195 51.6018379, -3.3422438 51.6017316, -3.3422969 51.6016918)",,Catherine Street,20 mph,,,A4223,
28501858,False,residential,False,102.555,"LINESTRING (-3.3438837 51.5985281, -3.343695 51.5987046, -3.343632 51.5987578, -3.3435546 51.5988233, -3.3434686 51.598896, -3.343029 51.5992821)",2,Albert Road,30 mph,,,,
28501858,False,residential,True,57.187,"LINESTRING (-3.3438837 51.5985281, -3.343935 51.5984802, -3.3443194 51.5981213, -3.3443423 51.5980999)",2,Albert Road,30 mph,,,,
42419228,False,residential,True,83.143,"LINESTRING (-3.3438837 51.5985281, -3.344357 51.5987382, -3.3447932 51.5989228, -3.3448363 51.5989415, -3.3448715 51.5989553)",2,Grover Street,30 mph,,,,
42419229,True,residential,False,49.257,"LINESTRING (-3.3456499 51.6025751, -3.3455868 51.6024895, -3.3453572 51.6023515, -3.3453329 51.6023242, -3.3453263 51.6022909, -3.3453364 51.6022055)",,,20 mph,,,,
42419334,True,primary,False,87.836,"LINESTRING (-3.3456499 51.6025751, -3.3449752 51.6023993, -3.3447885 51.6023649, -3.3444524 51.6023155)",,Mill Street,20 mph,,,A4058,
42458765,False,residential,False,9.401,"LINESTRING (-3.3440049 51.6040951, -3.3439928 51.6040683, -3.343996 51.6040408, -3.3439836 51.6040127)",,Thomas Street,,,,,
42458765,False,residential,True,51.053,"LINESTRING (-3.3440049 51.6040951, -3.3440622 51.6041332, -3.3446926 51.6042443)",,Thomas Street,,,,,
28047990,False,residential,True,44.156,"LINESTRING (-3.3453053 51.6030819, -3.3456852 51.6034013)",,Graigwen Road,,,,,
42419291,True,residential,False,142.62599999999998,"LINESTRING (-3.3453053 51.6030819, -3.3445699 51.6033897, -3.3443745 51.6035298, -3.3442153 51.6036875, -3.3440449 51.6039768, -3.3439836 51.6040127)",2,Tyfica Road,30 mph,,,,
342288389,True,residential,False,37.427,"LINESTRING (-3.3453053 51.6030819, -3.3450512 51.6028969, -3.3449707 51.602818)",,Graigwen Road,,,,,
42419335,True,primary,False,97.42599999999999,"LINESTRING (-3.3441105 51.602274, -3.3436946 51.6021633, -3.3434419 51.6020821, -3.3433507 51.6020413, -3.3432653 51.601973, -3.34318 51.6019047, -3.3430126 51.6017631)",,Mill Street,20 mph,,,A4058,
5067509,False,unclassified,True,63.249,"LINESTRING (-3.3495009 51.5974237, -3.349354 51.5974316, -3.3489892 51.5974316, -3.3487417 51.5973994, -3.3486079 51.5973565)",,Gelliwion Road,,,,,
26688388,False,residential,False,97.764,"LINESTRING (-3.3495009 51.5974237, -3.3496254 51.5974833, -3.3496978 51.5975784, -3.3497221 51.5976102, -3.3500225 51.5979621, -3.3502015 51.598178)",2,Lanwern Road,30 mph,,,,
196836346,False,unclassified,False,194.987,"LINESTRING (-3.3495009 51.5974237, -3.3498878 51.5972569, -3.3504196 51.5970728, -3.3506367 51.5970677, -3.3507925 51.5971462, -3.3513491 51.5976115, -3.3515111 51.5976508, -3.3517135 51.5977014)",2,Gelliwion Road,,,,,
5067435,False,tertiary,False,49.787,"LINESTRING (-3.3425576 51.598404, -3.3424718 51.5984705, -3.3422832 51.5986167, -3.3421101 51.598755)",,High Street,,,,,
5067435,False,tertiary,True,103.47800000000001,"LINESTRING (-3.3425576 51.598404, -3.3427547 51.5982216, -3.3428427 51.5981292, -3.3429001 51.5980439, -3.3429898 51.5978748, -3.3430401 51.5977769, -3.3431296 51.5976887, -3.3432823 51.5976057)",,High Street,,,,,
28501857,False,residential,False,108.729,"LINESTRING (-3.3425576 51.598404, -3.3425054 51.5985824, -3.3424975 51.5987093, -3.342531 51.5988251, -3.3428151 51.5990858, -3.343029 51.5992821)",,Court House Street,,,,,
28501858,False,residential,False,57.187,"LINESTRING (-3.3443423 51.5980999, -3.3443194 51.5981213, -3.343935 51.5984802, -3.3438837 51.5985281)",2,Albert Road,30 mph,,,,
28501858,False,residential,True,123.49199999999999,"LINESTRING (-3.3443423 51.5980999, -3.3443698 51.5980749, -3.3446017 51.59785, -3.3447217 51.5977337, -3.3447862 51.5976743, -3.3452195 51.5972752, -3.3453289 51.5971738)",2,Albert Road,30 mph,,,,
42420286,False,residential,True,77.757,"LINESTRING (-3.3443423 51.5980999, -3.3447717 51.5982828, -3.3452707 51.5984954)",2,Kirkhouse Street,30 mph,,,,
42420286,False,residential,False,77.757,"LINESTRING (-3.3452707 51.5984954, -3.3447717 51.5982828, -3.3443423 51.5980999)",2,Kirkhouse Street,30 mph,,,,
42419302,False,residential,True,39.564,"LINESTRING (-3.3464962 51.6046002, -3.3462641 51.6042749)",2,Graigwen Road,30 mph,,,,
42419302,False,residential,False,39.564,"LINESTRING (-3.3462641 51.6042749, -3.3464962 51.6046002)",2,Graigwen Road,30 mph,,,,
42419302,False,residential,True,39.328,"LINESTRING (-3.3462641 51.6042749, -3.3460135 51.6039573)",2,Graigwen Road,30 mph,,,,
43143356,False,unclassified,False,80.179,"LINESTRING (-3.3484648 51.5960384, -3.3488062 51.5961557, -3.3491445 51.5962589, -3.3492921 51.5963039, -3.3494973 51.5963675)",,,,,,,
42419220,False,unclassified,False,125.96799999999999,"LINESTRING (-3.3494973 51.5963675, -3.348845 51.5970929, -3.3486079 51.5973565)",,Maritime Industrial Estate,,,,,
43143356,False,unclassified,True,80.179,"LINESTRING (-3.3494973 51.5963675, -3.3492921 51.5963039, -3.3491445 51.5962589, -3.3488062 51.5961557, -3.3484648 51.5960384)",,,,,,,
42419228,False,residential,False,23.311,"LINESTRING (-3.345147 51.5990764, -3.3448715 51.5989553)",2,Grover Street,30 mph,,,,
42419302,False,residential,False,27.179,"LINESTRING (-3.3458746 51.6037286, -3.3460135 51.6039573)",2,Graigwen Road,30 mph,,,,
42419302,False,residential,True,38.673,"LINESTRING (-3.3458746 51.6037286, -3.3456852 51.6034013)",2,Graigwen Road,30 mph,,,,
47267148,False,residential,False,115.17000000000002,"LINESTRING (-3.3521095 51.6023933, -3.3516285 51.6022698, -3.351469 51.6022346, -3.3512959 51.6021965, -3.3507938 51.6020753, -3.3505562 51.602017)",2,Golygafar Eglwys,30 mph,,,,
47267148,False,residential,True,67.822,"LINESTRING (-3.3497207 51.6017348, -3.3499327 51.6017457, -3.350054 51.6017809, -3.3501492 51.6018277, -3.3502767 51.6019053, -3.3504045 51.6019732, -3.3505562 51.602017)",2,Golygafar Eglwys,30 mph,,,,
214391938,False,residential,False,43.256,"LINESTRING (-3.3497207 51.6017348, -3.3497455 51.6018884, -3.3497776 51.6020347, -3.349814 51.6021187)",2,Maesycoed Road,30 mph,,,,
757973764,False,residential,True,61.265,"LINESTRING (-3.3497207 51.6017348, -3.349728 51.6016635, -3.3497602 51.6015211, -3.3497998 51.6013848, -3.3498074 51.6012908, -3.3497971 51.6011879)",2,Maesycoed Road,30 mph,,,,
214391938,False,residential,False,87.26299999999999,"LINESTRING (-3.349814 51.6021187, -3.3499486 51.602347, -3.3500295 51.6024835, -3.3500943 51.602609, -3.3501612 51.6026956, -3.3502959 51.6028027, -3.3503241 51.60283)",2,Maesycoed Road,30 mph,,,,
214391938,False,residential,True,43.256,"LINESTRING (-3.349814 51.6021187, -3.3497776 51.6020347, -3.3497455 51.6018884, -3.3497207 51.6017348)",2,Maesycoed Road,30 mph,,,,
28501857,False,residential,True,65.395,"LINESTRING (-3.3438759 51.6000948, -3.3437257 51.5999616, -3.3433673 51.599599)",,Court House Street,,,,,
28047988,False,residential,False,100.71700000000001,"LINESTRING (-3.3423413 51.6028826, -3.3424086 51.6029381, -3.3425185 51.6032669, -3.3425824 51.6034166, -3.3426681 51.6035537, -3.3427714 51.6036562, -3.3428495 51.6037168)",,Gelliwastad Grove,,,,,
28047988,False,residential,True,47.638999999999996,"LINESTRING (-3.3423413 51.6028826, -3.3422571 51.6028619, -3.3421759 51.6028466, -3.3416838 51.6027536)",,Gelliwastad Grove,,,,,
57398214,False,residential,True,89.49799999999999,"LINESTRING (-3.3423413 51.6028826, -3.3422977 51.6032096, -3.3423654 51.6036845)",,Library Road,,,,,
57398214,False,residential,False,89.49799999999999,"LINESTRING (-3.3423654 51.6036845, -3.3422977 51.6032096, -3.3423413 51.6028826)",,Library Road,,,,,
57398220,True,unclassified,False,62.785,"LINESTRING (-3.3407246 51.6019695, -3.3411815 51.6020359, -3.3416018 51.6021164)",,Church Street,30 mph,,,,
85407190,False,primary,False,5.048,"LINESTRING (-3.3419218 51.6021931, -3.3419427 51.6021496)",,Catherine Street,20 mph,,,A4223,
104640161,False,primary,True,64.472,"LINESTRING (-3.3419218 51.6021931, -3.3416992 51.6027028, -3.3416838 51.6027536)",2,Gelliwastad Road,20 mph,,,A4223,
"[85407186, 196835554]",False,unclassified,True,23.692,"LINESTRING (-3.3419218 51.6021931, -3.3417995 51.6021623, -3.3416018 51.6021164)",,Church Street,30 mph,,,,
57399180,False,residential,False,69.146,"LINESTRING (-3.3413242 51.5986947, -3.3411473 51.5988198, -3.3413086 51.5989109, -3.3417568 51.5990685)",,Taff Vale Street,,,,,
28501857,False,residential,False,65.395,"LINESTRING (-3.3433673 51.599599, -3.3437257 51.5999616, -3.3438759 51.6000948)",,Court House Street,,,,,
28501857,False,residential,True,42.281,"LINESTRING (-3.3433673 51.599599, -3.3431256 51.5993726, -3.343029 51.5992821)",,Court House Street,,,,,
57399190,False,unclassified,True,75.864,"LINESTRING (-3.3433673 51.599599, -3.3435772 51.5994361, -3.3438796 51.5993177, -3.3442305 51.5991921)",,Grongaer Terrace,,,,,
57399200,False,residential,False,57.694,"LINESTRING (-3.3492144 51.598059, -3.3489028 51.5982482, -3.3486171 51.5984217)",2,Bethel Street,30 mph,,,,
47275650,False,residential,False,39.833,"LINESTRING (-3.3486171 51.5984217, -3.3485073 51.5983538, -3.3484843 51.5983396, -3.3481033 51.5982898)",2,Rosser Street,30 mph,,,,
47275650,False,residential,True,172.37199999999999,"LINESTRING (-3.3486171 51.5984217, -3.3498221 51.5992489, -3.3498905 51.5992985, -3.3499475 51.5993603, -3.3499784 51.5994043, -3.349996 51.5994358, -3.3500422 51.5996506)",2,Rosser Street,30 mph,,,,
57399200,False,residential,True,57.694,"LINESTRING (-3.3486171 51.5984217, -3.3489028 51.5982482, -3.3492144 51.598059)",2,Bethel Street,30 mph,,,,
57399209,False,residential,False,99.226,"LINESTRING (-3.3485325 51.598886, -3.3485859 51.5993832, -3.3486063 51.5995141, -3.3486726 51.5997734)",2,Penylan Road,30 mph,,,,
26688349,False,residential,False,95.577,"LINESTRING (-3.3486726 51.5997734, -3.3500422 51.5996506)",2,Mound Road,30 mph,,,,
26688349,False,residential,True,74.084,"LINESTRING (-3.3486726 51.5997734, -3.3480075 51.5998273, -3.3477393 51.5998491, -3.3476731 51.5998606, -3.3476243 51.599885)",2,Mound Road,30 mph,,,,
57399209,False,residential,True,99.226,"LINESTRING (-3.3486726 51.5997734, -3.3486063 51.5995141, -3.3485859 51.5993832, -3.3485325 51.598886)",2,Penylan Road,30 mph,,,,
57399242,False,residential,False,101.13600000000001,"LINESTRING (-3.3416359 51.5970591, -3.3421991 51.5969658, -3.3424078 51.5969434, -3.3425844 51.5969392, -3.3428475 51.596936, -3.343077 51.5969407)",2,Graig Street,30 mph,,,,
57399242,False,residential,False,101.076,"LINESTRING (-3.343077 51.5969407, -3.3439922 51.5969685, -3.3441833 51.5969974, -3.3443331 51.5970375, -3.3444747 51.5971136)",2,Graig Street,30 mph,,,,
57399242,False,residential,True,101.136,"LINESTRING (-3.343077 51.5969407, -3.3428475 51.596936, -3.3425844 51.5969392, -3.3424078 51.5969434, -3.3421991 51.5969658, -3.3416359 51.5970591)",2,Graig Street,30 mph,,,,
57399259,False,residential,False,35.039,"LINESTRING (-3.3427935 51.5973511, -3.3423023 51.5974298)",2,Rickards Terrace,30 mph,,,,
57399259,False,residential,True,35.039,"LINESTRING (-3.3423023 51.5974298, -3.3427935 51.5973511)",2,Rickards Terrace,30 mph,,,,
57399280,False,residential,False,25.475,"LINESTRING (-3.3423023 51.5974298, -3.3424201 51.5976469)",2,Madoc Street,30 mph,,,,
"[57399273, 432593236]",False,residential,False,110.801,"LINESTRING (-3.3421488 51.5983668, -3.3421343 51.5983328, -3.3418806 51.5977399, -3.3424201 51.5976469)",,"['Lewis Street', 'Rickards Street']",,,,,
57399280,False,residential,True,25.475,"LINESTRING (-3.3424201 51.5976469, -3.3423023 51.5974298)",2,Madoc Street,30 mph,,,,
432593236,False,residential,False,59.775999999999996,"LINESTRING (-3.3424201 51.5976469, -3.3428976 51.5976136, -3.3432823 51.5976057)",,Rickards Street,,,,,
"[57399273, 432593236]",False,residential,True,110.801,"LINESTRING (-3.3424201 51.5976469, -3.3418806 51.5977399, -3.3421343 51.5983328, -3.3421488 51.5983668)",,"['Lewis Street', 'Rickards Street']",,,,,
5067435,False,tertiary,False,103.47800000000001,"LINESTRING (-3.3432823 51.5976057, -3.3431296 51.5976887, -3.3430401 51.5977769, -3.3429898 51.5978748, -3.3429001 51.5980439, -3.3428427 51.5981292, -3.3427547 51.5982216, -3.3425576 51.598404)",,High Street,,,,,
5067435,False,tertiary,True,99.471,"LINESTRING (-3.3432823 51.5976057, -3.3434348 51.5975552, -3.3437508 51.5974607, -3.3438727 51.5974196, -3.3444747 51.5971136)",,High Street,,,,,
432593236,False,residential,True,59.775999999999996,"LINESTRING (-3.3432823 51.5976057, -3.3428976 51.5976136, -3.3424201 51.5976469)",,Rickards Street,,,,,
57399318,False,residential,False,64.032,"LINESTRING (-3.3407394 51.5979832, -3.3400893 51.5981454, -3.3399289 51.5982447)",,Rickards Street,,,,,
57399404,False,residential,True,190.165,"LINESTRING (-3.3468514 51.5957686, -3.3444974 51.5966554)",2,Leyshon Street,30 mph,,,,
128619651,False,residential,False,8.421,"LINESTRING (-3.3468514 51.5957686, -3.3469689 51.5957888)",2,Walters Road,30 mph,,,,
57399404,False,residential,False,190.165,"LINESTRING (-3.3444974 51.5966554, -3.3468514 51.5957686)",2,Leyshon Street,30 mph,,,,
"[57400512, 127321486]",False,residential,False,136.05599999999998,"LINESTRING (-3.3480593 51.6024799, -3.3482835 51.6025951, -3.3485106 51.6027902, -3.3487495 51.6029524, -3.3479293 51.6032344)",2,"[""Seaton's Place"", 'Lee Street']",30 mph,,,,
42458772,False,residential,False,27.592,"LINESTRING (-3.3479293 51.6032344, -3.3479007 51.6029869)",2,Laundry Road,30 mph,,,,
42458772,False,residential,True,53.502,"LINESTRING (-3.3479293 51.6032344, -3.3479399 51.6032938, -3.3480028 51.6033642, -3.3482613 51.6036649)",2,Laundry Road,30 mph,,,,
"[57400512, 127321486]",False,residential,True,136.05599999999998,"LINESTRING (-3.3479293 51.6032344, -3.3487495 51.6029524, -3.3485106 51.6027902, -3.3482835 51.6025951, -3.3480593 51.6024799)",2,"[""Seaton's Place"", 'Lee Street']",30 mph,,,,
23862705,False,primary,True,18.735,"LINESTRING (-3.3466141 51.6027703, -3.3464661 51.6026291)",2,Rhondda Road,20 mph,,,A4058,
42419334,True,primary,False,18.177,"LINESTRING (-3.3466141 51.6027703, -3.3463565 51.6027368)",,Mill Street,20 mph,,,A4058,
47312343,False,primary,False,144.675,"LINESTRING (-3.3466141 51.6027703, -3.3469529 51.6030824, -3.3471496 51.603277, -3.3472568 51.6034219, -3.3473611 51.6036001, -3.3474469 51.6037014, -3.34753 51.603782, -3.3476626 51.6038898)",2,Rhondda Road,30 mph,,,A4058,
77033320,False,residential,False,94.992,"LINESTRING (-3.3426685 51.6045967, -3.3433882 51.6038687)",2,Tyfica Crescent,30 mph,,,,
"[5067435, 68245910, 68245911]",False,tertiary,False,71.78399999999999,"LINESTRING (-3.3417568 51.5990685, -3.3417301 51.5990952, -3.3415585 51.5992685, -3.3414297 51.5994384, -3.3412881 51.5996432)",,High Street,,,,,yes
5067435,False,tertiary,True,42.562,"LINESTRING (-3.3417568 51.5990685, -3.3418753 51.5989568, -3.3419814 51.5988664, -3.3421101 51.598755)",,High Street,,,,,
57399180,False,residential,True,69.146,"LINESTRING (-3.3417568 51.5990685, -3.3413086 51.5989109, -3.3411473 51.5988198, -3.3413242 51.5986947)",,Taff Vale Street,,,,,
42419334,True,primary,False,52.075,"LINESTRING (-3.3463565 51.6027368, -3.3460818 51.6026862, -3.3456499 51.6025751)",,Mill Street,20 mph,,,A4058,
23862705,False,primary,False,18.735,"LINESTRING (-3.3464661 51.6026291, -3.3466141 51.6027703)",2,Rhondda Road,20 mph,,,A4058,
77032701,True,primary,False,14.167,"LINESTRING (-3.3464661 51.6026291, -3.3463565 51.6027368)",,Mill Street,20 mph,,,A4058,
23862705,False,primary,True,16.292,"LINESTRING (-3.3464661 51.6026291, -3.3464105 51.6025728, -3.3463441 51.6025037)",2,Rhondda Road,20 mph,,,A4058,
"[196835554, 85407186]",False,unclassified,False,23.692,"LINESTRING (-3.3416018 51.6021164, -3.3417995 51.6021623, -3.3419218 51.6021931)",,Church Street,30 mph,,,,
42419302,False,residential,False,39.328,"LINESTRING (-3.3460135 51.6039573, -3.3462641 51.6042749)",2,Graigwen Road,30 mph,,,,
42419302,False,residential,True,27.179,"LINESTRING (-3.3460135 51.6039573, -3.3458746 51.6037286)",2,Graigwen Road,30 mph,,,,
127321487,False,residential,True,55.75,"LINESTRING (-3.3460135 51.6039573, -3.3452705 51.6041533)",,Llanbradach Street,,,,,
127321487,False,residential,False,55.75,"LINESTRING (-3.3452705 51.6041533, -3.3460135 51.6039573)",,Llanbradach Street,,,,,
42419334,True,primary,False,24.060000000000002,"LINESTRING (-3.3444524 51.6023155, -3.3442188 51.6022871, -3.3441105 51.602274)",,Mill Street,20 mph,,,A4058,
279515417,True,residential,False,21.542,"LINESTRING (-3.3444524 51.6023155, -3.3443539 51.6023807, -3.3443089 51.6024294, -3.3442912 51.6024763)",,Graigwen Road,,,,,
279515418,True,residential,False,25.823,"LINESTRING (-3.3442912 51.6024763, -3.3442111 51.6023658, -3.3441105 51.602274)",,Graigwen Road,,,,,
342288388,False,residential,True,61.492000000000004,"LINESTRING (-3.3442912 51.6024763, -3.3443651 51.6025546, -3.3444586 51.6025961, -3.3446369 51.6026547, -3.3447422 51.6026893, -3.3449707 51.602818)",,Graigwen Road,,,,,
316802673,False,residential,False,9.71,"LINESTRING (-3.350706 51.6018731, -3.3507932 51.6018046)",,,,,,,
316802675,False,residential,False,11.064,"LINESTRING (-3.350706 51.6018731, -3.3505807 51.6018111)",,,,,,,
316802673,False,residential,True,19.056,"LINESTRING (-3.350706 51.6018731, -3.3506129 51.6019611, -3.3505562 51.602017)",,,,,,,
47267148,False,residential,False,67.822,"LINESTRING (-3.3505562 51.602017, -3.3504045 51.6019732, -3.3502767 51.6019053, -3.3501492 51.6018277, -3.350054 51.6017809, -3.3499327 51.6017457, -3.3497207 51.6017348)",2,Golygafar Eglwys,30 mph,,,,
47267148,False,residential,True,115.17,"LINESTRING (-3.3505562 51.602017, -3.3507938 51.6020753, -3.3512959 51.6021965, -3.351469 51.6022346, -3.3516285 51.6022698, -3.3521095 51.6023933)",2,Golygafar Eglwys,30 mph,,,,
316802673,False,residential,False,19.056,"LINESTRING (-3.3505562 51.602017, -3.3506129 51.6019611, -3.350706 51.6018731)",,,,,,,
316802673,False,residential,True,9.71,"LINESTRING (-3.3507932 51.6018046, -3.350706 51.6018731)",,,,,,,
316802675,False,residential,True,11.064,"LINESTRING (-3.3505807 51.6018111, -3.350706 51.6018731)",,,,,,,
42419222,False,unclassified,False,87.743,"LINESTRING (-3.3466976 51.600528, -3.3464389 51.6004399, -3.3461483 51.6003409, -3.3460411 51.6003044, -3.3455837 51.6001486)",,Sardis Road,,,,,
77033320,False,residential,True,94.992,"LINESTRING (-3.3433882 51.6038687, -3.3426685 51.6045967)",2,Tyfica Crescent,30 mph,,,,
47342651,False,residential,False,44.487,"LINESTRING (-3.3433882 51.6038687, -3.3439374 51.6039855, -3.3439836 51.6040127)",2,Gelliwastad Grove,30 mph,,,,
"[28047988, 47342651, 47342652]",False,residential,True,41.011,"LINESTRING (-3.3433882 51.6038687, -3.3431913 51.6038228, -3.3429051 51.603743, -3.3428495 51.6037168)",2,Gelliwastad Grove,30 mph,,yes,,
"[47342651, 28047988, 47342652]",False,residential,False,41.011,"LINESTRING (-3.3428495 51.6037168, -3.3429051 51.603743, -3.3431913 51.6038228, -3.3433882 51.6038687)",2,Gelliwastad Grove,30 mph,,yes,,
28047988,False,residential,True,100.717,"LINESTRING (-3.3428495 51.6037168, -3.3427714 51.6036562, -3.3426681 51.6035537, -3.3425824 51.6034166, -3.3425185 51.6032669, -3.3424086 51.6029381, -3.3423413 51.6028826)",,Gelliwastad Grove,,,,,
520386635,False,residential,False,105.893,"LINESTRING (-3.3428495 51.6037168, -3.3429169 51.6036116, -3.3429443 51.6035424, -3.3432872 51.6028047)",,,,,,,
26688451,False,residential,True,10.552,"LINESTRING (-3.3512111 51.6041243, -3.3512757 51.6042103)",2,,30 mph,,,,
26688451,False,residential,False,44.442,"LINESTRING (-3.3512111 51.6041243, -3.3510791 51.6039756, -3.3508897 51.6037781)",2,,30 mph,,,,
42152016,False,residential,True,14.423000000000002,"LINESTRING (-3.3512111 51.6041243, -3.3512572 51.6041431, -3.3513292 51.6041379, -3.3514036 51.6041177)",2,Charles Street,30 mph,,,,
42152016,False,residential,False,14.423000000000002,"LINESTRING (-3.3514036 51.6041177, -3.3513292 51.6041379, -3.3512572 51.6041431, -3.3512111 51.6041243)",2,Charles Street,30 mph,,,,
42419228,False,residential,True,23.311,"LINESTRING (-3.3448715 51.5989553, -3.345147 51.5990764)",2,Grover Street,30 mph,,,,
42419228,False,residential,False,83.143,"LINESTRING (-3.3448715 51.5989553, -3.3448363 51.5989415, -3.3447932 51.5989228, -3.344357 51.5987382, -3.3438837 51.5985281)",2,Grover Street,30 mph,,,,
889125502,False,residential,False,43.149,"LINESTRING (-3.3448715 51.5989553, -3.3447868 51.5990205, -3.344617 51.5991447, -3.3445581 51.5991949, -3.344554 51.5992054, -3.3445593 51.599215, -3.3445904 51.5992379, -3.3446206 51.5992591)",,,,,,,
889125502,False,residential,True,43.149,"LINESTRING (-3.3446206 51.5992591, -3.3445904 51.5992379, -3.3445593 51.599215, -3.344554 51.5992054, -3.3445581 51.5991949, -3.344617 51.5991447, -3.3447868 51.5990205, -3.3448715 51.5989553)",,,,,,,
26688461,False,residential,True,14.065,"LINESTRING (-3.3500569 51.6042103, -3.349926 51.6041134)",2,,30 mph,,,,
26688461,False,residential,False,120.988,"LINESTRING (-3.3486019 51.6023311, -3.3485451 51.6024124, -3.3485462 51.602499, -3.348574 51.6025769, -3.3485977 51.602643, -3.3488533 51.6029425, -3.3490194 51.6031278, -3.349197 51.6033115)",2,,30 mph,,,,
