osmid,highway,maxspeed,oneway,reversed,length,lanes,ref,name,geometry,bridge
72727499,residential,30 mph,False,False,36.86,,,Kirkhill Court,"LINESTRING (-3.703217 55.8282586, -3.7031848 55.8283972, -3.703099 55.8284575, -3.7028951 55.8284575)",
"[258796801, 90611026]",secondary,"['20 mph', '30 mph']",False,False,105.215,2,B7015,Sheephouse Hill,"LINESTRING (-3.703217 55.8282586, -3.703461 55.8282435, -3.7037079 55.8282134, -3.7046157 55.8279893, -3.7047941 55.8279452)",
72727230,residential,30 mph,False,True,9.106,,,Blackfaulds Drive,"LINESTRING (-3.7052662 55.8277886, -3.705246 55.8278697)",
72727230,residential,30 mph,False,False,127.709,,,Blackfaulds Drive,"LINESTRING (-3.7052662 55.8277886, -3.7052018 55.8276741, -3.705094 55.8275747, -3.7050425 55.8275273, -3.7049336 55.827427, -3.7046726 55.827253, -3.7040859 55.8268618)",
"[72726640, 72727289]",residential,30 mph,False,"[False, True]",181.865,,,Blackfaulds Place,"LINESTRING (-3.7052662 55.8277886, -3.7058241 55.8276319, -3.7060494 55.8275355, -3.7061245 55.8274451, -3.7061905 55.8268728, -3.7062099 55.8267042, -3.7062454 55.826421)",
72727232,residential,30 mph,False,False,23.257,,,Blackfaulds Drive,"LINESTRING (-3.7040859 55.8268618, -3.7043721 55.826728)",
72727230,residential,30 mph,False,False,163.737,,,Blackfaulds Drive,"LINESTRING (-3.7040859 55.8268618, -3.7034045 55.8264128, -3.7033864 55.8263398, -3.703453 55.8262736, -3.703582 55.8262546, -3.7037083 55.8262808, -3.7043721 55.826728)",
72727230,residential,30 mph,False,True,127.709,,,Blackfaulds Drive,"LINESTRING (-3.7040859 55.8268618, -3.7046726 55.827253, -3.7049336 55.827427, -3.7050425 55.8275273, -3.705094 55.8275747, -3.7052018 55.8276741, -3.7052662 55.8277886)",
72727232,residential,30 mph,False,True,23.257,,,Blackfaulds Drive,"LINESTRING (-3.7043721 55.826728, -3.7040859 55.8268618)",
72727230,residential,30 mph,False,True,163.737,,,Blackfaulds Drive,"LINESTRING (-3.7043721 55.826728, -3.7037083 55.8262808, -3.703582 55.8262546, -3.703453 55.8262736, -3.7033864 55.8263398, -3.7034045 55.8264128, -3.7040859 55.8268618)",
72727232,residential,30 mph,False,False,96.36,,,Blackfaulds Drive,"LINESTRING (-3.7043721 55.826728, -3.7049539 55.8264668, -3.7051589 55.8263362, -3.7054271 55.8261072)",
72727297,residential,30 mph,False,False,38.611,,,Earls Place,"LINESTRING (-3.7023338 55.8280304, -3.702071 55.8277161)",
72727297,residential,30 mph,False,True,18.921,,,Earls Place,"LINESTRING (-3.7023338 55.8280304, -3.7024552 55.8281863)",
72727307,residential,30 mph,False,False,69.568,,,Earls Place,"LINESTRING (-3.7023338 55.8280304, -3.7033565 55.8277825)",
72727297,residential,30 mph,False,True,38.611,,,Earls Place,"LINESTRING (-3.702071 55.8277161, -3.7023338 55.8280304)",
72727307,residential,30 mph,False,True,69.568,,,Earls Place,"LINESTRING (-3.7033565 55.8277825, -3.7023338 55.8280304)",
72727363,residential,30 mph,False,False,35.961,,,Quarry Road,"LINESTRING (-3.6996121 55.8266496, -3.7001271 55.826505)",
72727368,residential,30 mph,False,False,91.246,,,,"LINESTRING (-3.6996121 55.8266496, -3.6998108 55.8269079, -3.7001915 55.8274029)",
"[72727363, 72727365]",residential,30 mph,False,True,70.047,,,"['Greenwell Street', 'Quarry Road']","LINESTRING (-3.7010176 55.8266858, -3.7007601 55.8264929, -3.7006099 55.8264326, -3.7004489 55.8264326, -3.7001271 55.826505)",
72727367,residential,30 mph,False,False,119.913,,,Burnside Terrace,"LINESTRING (-3.7010176 55.8266858, -3.7012858 55.8265954, -3.7014789 55.8265773, -3.7015969 55.8266315, -3.7022192 55.8272462)",
72727367,residential,30 mph,False,True,119.913,,,Burnside Terrace,"LINESTRING (-3.7022192 55.8272462, -3.7015969 55.8266315, -3.7014789 55.8265773, -3.7012858 55.8265954, -3.7010176 55.8266858)",
72727368,residential,30 mph,False,True,91.246,,,,"LINESTRING (-3.7001915 55.8274029, -3.6998108 55.8269079, -3.6996121 55.8266496)",
72727499,residential,30 mph,False,True,36.86,,,Kirkhill Court,"LINESTRING (-3.7028951 55.8284575, -3.703099 55.8284575, -3.7031848 55.8283972, -3.703217 55.8282586)",
72727533,residential,30 mph,False,False,200.28199999999998,,,Barton Terrace,"LINESTRING (-3.703217 55.8297229, -3.703162 55.8292875, -3.7031378 55.8291805, -3.7030709 55.8291113, -3.7029327 55.8290714, -3.7023265 55.8290119, -3.7019081 55.8290179, -3.7010283 55.8291444)",
72727563,residential,30 mph,False,False,256.378,,,Scott Place,"LINESTRING (-3.703217 55.8297229, -3.7027556 55.8296627, -3.7024717 55.8296538, -3.7021856 55.8296665, -3.6992044 55.8300543)",
387421108,residential,30 mph,False,True,62.266999999999996,,,Barton Terrace,"LINESTRING (-3.703217 55.8297229, -3.7032482 55.8298955, -3.7033135 55.8299986, -3.7034316 55.8300785, -3.7036713 55.8301875)",
72727545,residential,30 mph,False,False,82.857,,,,"LINESTRING (-3.7010283 55.8291444, -3.7006313 55.8284334)",
72727533,residential,30 mph,False,True,200.282,,,Barton Terrace,"LINESTRING (-3.7010283 55.8291444, -3.7019081 55.8290179, -3.7023265 55.8290119, -3.7029327 55.8290714, -3.7030709 55.8291113, -3.7031378 55.8291805, -3.703162 55.8292875, -3.703217 55.8297229)",
72727563,residential,30 mph,False,True,256.37800000000004,,,Scott Place,"LINESTRING (-3.6992044 55.8300543, -3.7021856 55.8296665, -3.7024717 55.8296538, -3.7027556 55.8296627, -3.703217 55.8297229)",
72727645,residential,30 mph,False,False,26.577,2,,Eastfield Road,"LINESTRING (-3.6997408 55.8317717, -3.6995048 55.8315728)",
72727645,residential,30 mph,False,True,26.577,2,,Eastfield Road,"LINESTRING (-3.6995048 55.8315728, -3.6997408 55.8317717)",
72727699,residential,30 mph,False,True,181.933,,,Victoria Road,"LINESTRING (-3.6995048 55.8315728, -3.7019188 55.8306569)",
72727699,residential,30 mph,False,False,181.933,,,Victoria Road,"LINESTRING (-3.7019188 55.8306569, -3.6995048 55.8315728)",
72727727,residential,30 mph,False,False,52.629,,,,"LINESTRING (-3.7019188 55.8306569, -3.7014789 55.8302532)",
72727699,residential,30 mph,False,True,84.33,,,Victoria Road,"LINESTRING (-3.7019188 55.8306569, -3.7022836 55.8305063, -3.7024767 55.8305183, -3.7029779 55.8307954)",
72727727,residential,30 mph,False,True,52.629,,,,"LINESTRING (-3.7014789 55.8302532, -3.7019188 55.8306569)",
72726157,residential,30 mph,False,True,37.263,,,Eldrick Avenue,"LINESTRING (-3.7089622 55.8260627, -3.7092144 55.8263664)",
72726157,residential,30 mph,False,False,124.311,,,Eldrick Avenue,"LINESTRING (-3.7089622 55.8260627, -3.708532 55.8255552, -3.7081093 55.8250526)",
90611020,residential,,False,True,51.854,,,Eldrick View,"LINESTRING (-3.7089622 55.8260627, -3.7094054 55.8259288, -3.7097257 55.8258919)",
72723441,residential,30 mph,False,False,54.669,2,,Church Place,"LINESTRING (-3.7088141 55.8285386, -3.708163 55.8288672)",
386396104,residential,30 mph,False,True,23.392,,,Church Place,"LINESTRING (-3.7088141 55.8285386, -3.7090685 55.828693)",
72723441,residential,30 mph,False,True,54.45400000000001,2,,Church Place,"LINESTRING (-3.7088141 55.8285386, -3.7090106 55.8284394, -3.7094183 55.8281863)",
386396104,residential,30 mph,False,False,23.392,,,Church Place,"LINESTRING (-3.7090685 55.828693, -3.7088141 55.8285386)",
386396105,residential,30 mph,False,False,15.587,2,,Falla Hill Place,"LINESTRING (-3.7125983 55.8290331, -3.7123869 55.8291076)",
386396105,residential,30 mph,False,True,15.626,2,,Falla Hill Place,"LINESTRING (-3.7123312 55.8292446, -3.7123869 55.8291076)",
387424155,residential,30 mph,False,True,4.972,,,Meadow Crescent,"LINESTRING (-3.705355 55.8246604, -3.7053573 55.8247051)",
72726770,residential,30 mph,False,False,6.295,,,Meadow Crescent,"LINESTRING (-3.7053573 55.8247051, -3.7053597 55.8247617)",
387424155,residential,30 mph,False,False,4.972,,,Meadow Crescent,"LINESTRING (-3.7053573 55.8247051, -3.705355 55.8246604)",
72726770,residential,30 mph,False,True,188.283,,,Meadow Crescent,"LINESTRING (-3.7053573 55.8247051, -3.7054294 55.8247057, -3.7056158 55.8247331, -3.7058018 55.8247915, -3.7059206 55.8248796, -3.7060055 55.8249796, -3.7060265 55.8250165, -3.7060463 55.8250807, -3.7060437 55.8251678, -3.7060083 55.8252646, -3.7059482 55.8253553, -3.7058235 55.8254308, -3.7056842 55.825489, -3.7055032 55.8255391, -3.7053613 55.8256007, -3.7049447 55.825928)",
72726770,residential,30 mph,False,True,6.295,,,Meadow Crescent,"LINESTRING (-3.7053597 55.8247617, -3.7053573 55.8247051)",
"[72726993, 673077485]",residential,30 mph,False,True,172.70600000000005,,,Burnbrae,"LINESTRING (-3.7013003 55.8252595, -3.7011429 55.8251754, -3.7009641 55.8250728, -3.7007954 55.8249936, -3.7006418 55.8249087, -3.7005259 55.8248422, -3.700445 55.8247903, -3.7003846 55.8247332, -3.7003205 55.8241774, -3.7003172 55.8240214, -3.7003468 55.8239212)",
90611020,residential,,False,False,51.854,,,Eldrick View,"LINESTRING (-3.7097257 55.8258919, -3.7094054 55.8259288, -3.7089622 55.8260627)",
