osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction,bridge,access,est_width
34204638,,residential,20 mph,False,False,82.028,"LINESTRING (-3.7810187 51.5958348, -3.7806218 51.5958589, -3.7804296 51.595871, -3.7798963 51.5959032, -3.779837 51.5959077)",2,,,,,
"[956174292, 34204638]",,residential,20 mph,False,True,88.587,"LINESTRING (-3.7810187 51.5958348, -3.7814904 51.5958027, -3.7818918 51.5957761, -3.7822938 51.5957495)",2,,,,,
34204638,,residential,20 mph,False,True,82.028,"LINESTRING (-3.779837 51.5959077, -3.7798963 51.5959032, -3.7804296 51.595871, -3.7806218 51.5958589, -3.7810187 51.5958348)",2,,,,,
34204661,Stryd Mansel,residential,30 mph,False,True,40.550999999999995,"LINESTRING (-3.779837 51.5959077, -3.779887 51.5962368, -3.7798916 51.5962708)",2,,,,,
279650443,,residential,20 mph,False,False,35.951,"LINESTRING (-3.779837 51.5959077, -3.7797663 51.5959131, -3.7794447 51.595934, -3.7793194 51.5959415)",,,,,,
956174295,Stryd Mansel,residential,20 mph,False,False,186.04,"LINESTRING (-3.779837 51.5959077, -3.7798226 51.5958507, -3.7786823 51.5943989)",2,,,,,
279650443,,residential,20 mph,False,True,35.951,"LINESTRING (-3.7793194 51.5959415, -3.7794447 51.595934, -3.7797663 51.5959131, -3.779837 51.5959077)",,,,,,
956174294,,residential,20 mph,False,True,28.502,"LINESTRING (-3.7787598 51.5959797, -3.7791698 51.5959508)",,,,,,
34204645,Crown Street,residential,20 mph,True,False,120.58,"LINESTRING (-3.7787598 51.5959797, -3.7787148 51.5959156, -3.7780644 51.5950734, -3.7780014 51.5950032)",2,,,,,
956174294,,residential,20 mph,False,False,57.883,"LINESTRING (-3.7787598 51.5959797, -3.7782321 51.5960166, -3.7780094 51.5960394, -3.7779498 51.5960737)",,,,,,
34204553,Oakwood Street,residential,20 mph,True,False,95.266,"LINESTRING (-3.7780014 51.5950032, -3.777684 51.5953779, -3.7773589 51.5957613)",2,,,,,
34201317,Forge Road,tertiary,30 mph,False,False,19.774,"LINESTRING (-3.7798916 51.5962708, -3.7796069 51.5962894)",,,,,,
"[34699725, 34201317]","['Prior Street', 'Forge Road']",tertiary,"['20 mph', '30 mph']",False,True,113.68399999999998,"LINESTRING (-3.7798916 51.5962708, -3.7800634 51.5962593, -3.7806771 51.5962188, -3.7808444 51.59621, -3.7809089 51.5962172, -3.7809639 51.5962319, -3.7810321 51.5962649, -3.7810824 51.5963058, -3.7811111 51.5963617, -3.7811285 51.596477, -3.7811652 51.596543)",,,,,,
34204661,Stryd Mansel,residential,30 mph,False,False,40.550999999999995,"LINESTRING (-3.7798916 51.5962708, -3.779887 51.5962368, -3.779837 51.5959077)",2,,,,,
956174295,Stryd Mansel,residential,20 mph,False,True,186.04,"LINESTRING (-3.7786823 51.5943989, -3.7798226 51.5958507, -3.779837 51.5959077)",2,,,,,
34204671,Tydraw Street,residential,20 mph,False,True,79.909,"LINESTRING (-3.7792621 51.5936284, -3.7797873 51.5942687)",2,,,,,
34204702,,unclassified,20 mph,False,False,24.645,"LINESTRING (-3.7824669 51.5959433, -3.7822938 51.5957495)",,,,,,
34204702,,unclassified,20 mph,False,True,27.173,"LINESTRING (-3.7821384 51.595525, -3.7822938 51.5957495)",,,,,,
34204671,Tydraw Street,residential,20 mph,False,False,79.909,"LINESTRING (-3.7797873 51.5942687, -3.7792621 51.5936284)",2,,,,,
34204671,Tydraw Street,residential,20 mph,False,True,193.806,"LINESTRING (-3.7797873 51.5942687, -3.7810187 51.5958348)",2,,,,,
1240314964,Courtland Place,residential,20 mph,False,True,14.587,"LINESTRING (-3.7797873 51.5942687, -3.7799778 51.5942121)",2,,,,,
34226903,,residential,20 mph,False,True,11.819,"LINESTRING (-3.7819326 51.5934625, -3.7817793 51.5935097)",,,,,,
34227038,,unclassified,20 mph,False,False,135.167,"LINESTRING (-3.7819326 51.5934625, -3.7827705 51.594561)",,,,,,
34226903,,residential,20 mph,False,False,11.991,"LINESTRING (-3.7819326 51.5934625, -3.7820418 51.5934416, -3.7820659 51.5934425, -3.782101 51.5934439)",,,,,,
34226903,,residential,20 mph,False,True,11.991,"LINESTRING (-3.782101 51.5934439, -3.7820659 51.5934425, -3.7820418 51.5934416, -3.7819326 51.5934625)",,,,,,
34227038,,unclassified,20 mph,False,True,135.167,"LINESTRING (-3.7827705 51.594561, -3.7819326 51.5934625)",,,,,,
28152213,Station Road,unclassified,20 mph,False,False,14.757,"LINESTRING (-3.7827705 51.594561, -3.7828875 51.5945578, -3.7829837 51.594553)",,,,,,
28152213,Station Road,unclassified,20 mph,False,True,62.49,"LINESTRING (-3.7827705 51.594561, -3.7824007 51.5946718, -3.7823466 51.5946738, -3.7822879 51.5946653, -3.7822369 51.594652, -3.7822047 51.594637, -3.7821646 51.5946069, -3.7820722 51.5944821)",,,,,,
28152213,Station Road,unclassified,20 mph,False,True,95.696,"LINESTRING (-3.7820722 51.5944821, -3.7813712 51.5937398)",,,,,,
28152213,Station Road,unclassified,20 mph,False,False,62.49000000000001,"LINESTRING (-3.7820722 51.5944821, -3.7821646 51.5946069, -3.7822047 51.594637, -3.7822369 51.594652, -3.7822879 51.5946653, -3.7823466 51.5946738, -3.7824007 51.5946718, -3.7827705 51.594561)",,,,,,
34227187,Tydraw Place,residential,20 mph,False,False,99.185,"LINESTRING (-3.7820722 51.5944821, -3.7814977 51.5946472, -3.7814529 51.5946601, -3.7811204 51.5947564, -3.7807732 51.5948621)",2,,,,,
34227187,Tydraw Place,residential,20 mph,False,True,99.185,"LINESTRING (-3.7807732 51.5948621, -3.7811204 51.5947564, -3.7814529 51.5946601, -3.7814977 51.5946472, -3.7820722 51.5944821)",2,,,,,
34378140,Water Street,tertiary,,True,False,33.241,"LINESTRING (-3.7878543 51.5951107, -3.7876823 51.5953899)",,,,,,
34378141,Water Street,tertiary,,False,False,11.59,"LINESTRING (-3.7878543 51.5951107, -3.7879907 51.59505)",,,,,,
34378141,Water Street,tertiary,,False,True,91.697,"LINESTRING (-3.7894054 51.5947032, -3.788971 51.5947965, -3.7887314 51.5948345, -3.7885675 51.5948605, -3.78825 51.5949352, -3.7881551 51.594972)",,,,,,
27625131,Avan Street,residential,20 mph,False,False,52.209,"LINESTRING (-3.7799645 51.5989187, -3.77993 51.5989302, -3.779453 51.5992625)",2,,,,,
"[482317171, 482317172, 34493181]",,unclassified,20 mph,False,False,110.861,"LINESTRING (-3.7799645 51.5989187, -3.7800479 51.5989222, -3.780304 51.5990138, -3.7805402 51.5991221, -3.780638 51.599153, -3.7807456 51.5991689, -3.7808797 51.5991614, -3.7810299 51.5991156, -3.7812069 51.5990315, -3.7813022 51.599009, -3.7813862 51.599018)",2,,,,,
"[1257609427, 24830053, 1230081334]",Cwmavon Road,secondary,"['20 mph', '30 mph']",False,True,149.958,"LINESTRING (-3.7813862 51.599018, -3.7816953 51.598811, -3.781783 51.5987523, -3.7819606 51.5986351, -3.7823463 51.5983964, -3.7824468 51.5983195, -3.7825395 51.5982246, -3.7826613 51.5980844, -3.7827081 51.5980305, -3.7826958 51.5979746)",2,B4286,,,,
"[482317171, 482317172, 34493181]",,unclassified,20 mph,False,True,110.86100000000002,"LINESTRING (-3.7813862 51.599018, -3.7813022 51.599009, -3.7812069 51.5990315, -3.7810299 51.5991156, -3.7808797 51.5991614, -3.7807456 51.5991689, -3.780638 51.599153, -3.7805402 51.5991221, -3.780304 51.5990138, -3.7800479 51.5989222, -3.7799645 51.5989187)",2,,,,,
34493182,Reginald Street,residential,20 mph,False,False,18.222,"LINESTRING (-3.7777954 51.5982577, -3.7780527 51.5982215)",2,,,,,
34493182,Reginald Street,residential,20 mph,False,True,166.376,"LINESTRING (-3.7777954 51.5982577, -3.7773517 51.5982324, -3.7759552 51.5982019, -3.7757956 51.5982079, -3.7756733 51.5982478, -3.7754638 51.5983514)",2,,,,,
34493182,Reginald Street,residential,20 mph,False,True,18.222,"LINESTRING (-3.7780527 51.5982215, -3.7777954 51.5982577)",2,,,,,
34493225,,residential,20 mph,True,False,155.868,"LINESTRING (-3.7780527 51.5982215, -3.7781064 51.5982155, -3.7784195 51.5982576, -3.7786122 51.5983115, -3.7791466 51.5985574, -3.7795338 51.5987227, -3.7798628 51.5988855, -3.7799645 51.5989187)",2,,,,,
34493267,Ford Road,residential,20 mph,True,False,53.815000000000005,"LINESTRING (-3.7780527 51.5982215, -3.7778545 51.5986131, -3.7778074 51.5986805)",2,,,,,
34493270,Ford Road,residential,20 mph,False,False,14.345,"LINESTRING (-3.7778074 51.5986805, -3.7778056 51.5988095)",2,,,,,
34493269,Ford Road,residential,20 mph,True,False,47.147999999999996,"LINESTRING (-3.7778074 51.5986805, -3.7777861 51.5986059, -3.7777954 51.5982577)",2,,,,,
34493270,Ford Road,residential,20 mph,False,False,66.715,"LINESTRING (-3.7778056 51.5988095, -3.7777758 51.5994092)",2,,,,,
34493270,Ford Road,residential,20 mph,False,True,14.345,"LINESTRING (-3.7778056 51.5988095, -3.7778074 51.5986805)",2,,,,,
34493275,Villiers Street,residential,20 mph,False,False,65.35900000000001,"LINESTRING (-3.7778056 51.5988095, -3.7773159 51.5988068, -3.7768595 51.5987995)",2,,,,,
34493276,Cross Street,residential,20 mph,False,True,128.33,"LINESTRING (-3.7778056 51.5988095, -3.7783104 51.5988259, -3.778514 51.5988741, -3.7788144 51.5989667, -3.7790614 51.5990572, -3.7794001 51.5992329, -3.779453 51.5992625)",,,,,,
34526450,Ford Road,residential,20 mph,False,True,61.068000000000005,"LINESTRING (-3.779037 51.5995709, -3.7789536 51.5995453, -3.7786599 51.5994785, -3.7785311 51.5994519, -3.778308 51.5994252, -3.7781929 51.5994199)",2,,,,,
34493270,Ford Road,residential,20 mph,False,False,22.072,"LINESTRING (-3.7777758 51.5994092, -3.7780949 51.5994199)",2,,,,,
34493270,Ford Road,residential,20 mph,False,True,66.715,"LINESTRING (-3.7777758 51.5994092, -3.7778056 51.5988095)",2,,,,,
34495768,Jersey Street,residential,20 mph,False,False,64.72200000000001,"LINESTRING (-3.7777758 51.5994092, -3.777284 51.5993874, -3.7768403 51.5993772)",2,,,,,
34493270,Ford Road,residential,20 mph,False,True,22.072,"LINESTRING (-3.7780949 51.5994199, -3.7777758 51.5994092)",2,,,,,
34495768,Jersey Street,residential,20 mph,False,False,97.861,"LINESTRING (-3.7768403 51.5993772, -3.7754241 51.5993506)",2,,,,,
34495768,Jersey Street,residential,20 mph,False,True,64.72200000000001,"LINESTRING (-3.7768403 51.5993772, -3.777284 51.5993874, -3.7777758 51.5994092)",2,,,,,
34526462,,residential,20 mph,False,False,64.251,"LINESTRING (-3.7768403 51.5993772, -3.7768499 51.5990891, -3.7768595 51.5987995)",2,,,,,
34495768,Jersey Street,residential,20 mph,False,True,97.861,"LINESTRING (-3.7754241 51.5993506, -3.7768403 51.5993772)",2,,,,,
34493129,Margaret Street,residential,20 mph,False,True,62.917,"LINESTRING (-3.7754241 51.5993506, -3.775446 51.5990621, -3.775467 51.5987854)",2,,,,,
34526450,Ford Road,residential,20 mph,False,False,61.068,"LINESTRING (-3.7781929 51.5994199, -3.778308 51.5994252, -3.7785311 51.5994519, -3.7786599 51.5994785, -3.7789536 51.5995453, -3.779037 51.5995709)",2,,,,,
34493275,Villiers Street,residential,20 mph,False,False,96.193,"LINESTRING (-3.7768595 51.5987995, -3.775467 51.5987854)",2,,,,,
34493275,Villiers Street,residential,20 mph,False,True,65.35900000000001,"LINESTRING (-3.7768595 51.5987995, -3.7773159 51.5988068, -3.7778056 51.5988095)",2,,,,,
34526462,,residential,20 mph,False,True,64.251,"LINESTRING (-3.7768595 51.5987995, -3.7768499 51.5990891, -3.7768403 51.5993772)",2,,,,,
34493275,Villiers Street,residential,20 mph,False,True,96.193,"LINESTRING (-3.775467 51.5987854, -3.7768595 51.5987995)",2,,,,,
34493129,Margaret Street,residential,20 mph,False,False,62.917,"LINESTRING (-3.775467 51.5987854, -3.775446 51.5990621, -3.7754241 51.5993506)",2,,,,,
34493129,Margaret Street,residential,20 mph,False,True,48.502,"LINESTRING (-3.775467 51.5987854, -3.7754886 51.5984578, -3.7754817 51.5983852, -3.7754638 51.5983514)",2,,,,,
"[34698949, 34698959]","['Springfield Terrace', 'Clifton Terrace']",residential,20 mph,False,True,269.549,"LINESTRING (-3.7840868 51.5987259, -3.7843099 51.5987365, -3.7852602 51.5987384, -3.78553 51.5987555, -3.7856373 51.5987693, -3.7858377 51.5988325, -3.7877517 51.599403)",,,,,,2.5m
"[34698949, 34698959]","['Springfield Terrace', 'Clifton Terrace']",residential,20 mph,False,False,269.54900000000004,"LINESTRING (-3.7877517 51.599403, -3.7858377 51.5988325, -3.7856373 51.5987693, -3.78553 51.5987555, -3.7852602 51.5987384, -3.7843099 51.5987365, -3.7840868 51.5987259)",,,,,,2.5m
34698959,Springfield Terrace,residential,20 mph,False,True,36.641000000000005,"LINESTRING (-3.7877517 51.599403, -3.7880124 51.5995199, -3.7880871 51.5995496, -3.7881528 51.5995647, -3.7882028 51.5995618)",,,,,,
34698995,Seaview Terrace,residential,20 mph,False,False,207.431,"LINESTRING (-3.7877517 51.599403, -3.7875629 51.5996535, -3.78752 51.5996855, -3.7874513 51.5996855, -3.7854944 51.5990884, -3.7853742 51.5990671, -3.7852615 51.5990477)",,,,,,
34698995,Seaview Terrace,residential,20 mph,False,True,207.431,"LINESTRING (-3.7852615 51.5990477, -3.7853742 51.5990671, -3.7854944 51.5990884, -3.7874513 51.5996855, -3.78752 51.5996855, -3.7875629 51.5996535, -3.7877517 51.599403)",,,,,,
"[34699001, 34699101]",Glenview Terrace,"['residential', 'unclassified']",20 mph,False,False,115.75200000000001,"LINESTRING (-3.7852615 51.5990477, -3.7841039 51.599163, -3.7840353 51.5991577, -3.7840009 51.5991257, -3.7839065 51.5989498, -3.7838464 51.5989231)",,,,,,
"[34699001, 34699101]",Glenview Terrace,"['unclassified', 'residential']",20 mph,False,True,115.75200000000001,"LINESTRING (-3.7838464 51.5989231, -3.7839065 51.5989498, -3.7840009 51.5991257, -3.7840353 51.5991577, -3.7841039 51.599163, -3.7852615 51.5990477)",,,,,,
34699038,Pentyla Baglan Road,primary,,True,False,3.336,"LINESTRING (-3.7858807 51.5983506, -3.7858918 51.5983798)",1,A48,,,,
"[34834280, 863911742]",,unclassified,20 mph,True,False,76.928,"LINESTRING (-3.7858807 51.5983506, -3.786089 51.5984223, -3.7862062 51.5984328, -3.786307 51.5984211, -3.7865252 51.5983383, -3.7868571 51.5982008)","['1', '2']",,,yes,,
157400442,Pentyla Baglan Road,primary,,True,False,124.74000000000001,"LINESTRING (-3.7858918 51.5983798, -3.7859146 51.5984232, -3.7859762 51.5984978, -3.7860481 51.5985495, -3.7867364 51.5988435, -3.7868654 51.5988786, -3.7870636 51.5988991, -3.7871485 51.5989144, -3.7872139 51.5989391, -3.787261 51.5989757, -3.7872924 51.5990146)",1,A48,,,,
157400448,Pentyla Baglan Road,primary,,True,False,15.99,"LINESTRING (-3.7872924 51.5990146, -3.7871868 51.5990037, -3.7870628 51.5989971)",1,A48,,,,
670526434,Pentyla Baglan Road,primary,,True,False,40.923,"LINESTRING (-3.7872924 51.5990146, -3.7873303 51.599056, -3.7873858 51.5990962, -3.7876423 51.5992413, -3.7876838 51.5992864)",1,A48,,,,
34699039,Pentyla Baglan Road,primary,,True,False,54.089,"LINESTRING (-3.7876838 51.5992864, -3.7875976 51.5992674, -3.7873475 51.5991438, -3.787261 51.5991055, -3.7871765 51.5990476, -3.7871423 51.5990297, -3.7870628 51.5989971)",1,A48,,,,
34699317,Pentyla Baglan Road,primary,20 mph,False,True,47.206,"LINESTRING (-3.7876838 51.5992864, -3.7880328 51.5994845, -3.7882028 51.5995618)",2,A48,,,,
4939401,Ynys Street,tertiary,20 mph,False,False,76.141,"LINESTRING (-3.7781377 51.5964472, -3.7772529 51.5968556)",,,,,,
34699114,Island Mews,residential,20 mph,False,False,65.525,"LINESTRING (-3.7781377 51.5964472, -3.7787446 51.5969001)",2,,,,,
4939401,Ynys Street,tertiary,20 mph,False,True,24.765,"LINESTRING (-3.7781377 51.5964472, -3.7782261 51.5964126, -3.7783311 51.596383, -3.7784672 51.5963663)",,,,,,
34699114,Island Mews,residential,20 mph,False,True,65.525,"LINESTRING (-3.7787446 51.5969001, -3.7781377 51.5964472)",2,,,,,
34699124,Island Mews,residential,20 mph,False,False,19.535,"LINESTRING (-3.7787446 51.5969001, -3.7785162 51.5970037)",2,,,,,
34699124,Island Mews,residential,20 mph,False,True,10.544,"LINESTRING (-3.7787446 51.5969001, -3.7788686 51.5968448)",2,,,,,
34699124,Island Mews,residential,20 mph,False,False,10.544,"LINESTRING (-3.7788686 51.5968448, -3.7787446 51.5969001)",2,,,,,
34699124,Island Mews,residential,20 mph,False,True,19.535,"LINESTRING (-3.7785162 51.5970037, -3.7787446 51.5969001)",2,,,,,
34699725,Prior Street,tertiary,20 mph,False,False,59.675,"LINESTRING (-3.7817366 51.5973441, -3.7813853 51.5968538)",,,,,,
21642832,Prior Street,tertiary,,True,False,19.935000000000002,"LINESTRING (-3.7817366 51.5973441, -3.7817976 51.5973812, -3.7818892 51.5974939)",,,,,,
13640513,Heilbronn Way,secondary,,True,False,13.747,"LINESTRING (-3.7816686 51.5977289, -3.7816422 51.5976911, -3.7816329 51.5976503, -3.7816411 51.5976094)",,B4286,roundabout,,,
34834345,,unclassified,,True,False,21.872,"LINESTRING (-3.7816686 51.5977289, -3.7816012 51.5977194, -3.7815395 51.5977278, -3.781493 51.5977527, -3.7814013 51.5978036)",,,,,,
863911743,,unclassified,20 mph,False,False,56.951,"LINESTRING (-3.7868571 51.5982008, -3.7864569 51.597753)",2,,,yes,,
"[34834283, 863911743]",,unclassified,20 mph,False,True,97.092,"LINESTRING (-3.7868571 51.5982008, -3.7869707 51.5982853, -3.787093 51.5983477, -3.7872034 51.598392, -3.7873289 51.5984203, -3.787345 51.5984232, -3.7874648 51.5984444, -3.7879297 51.5985269, -3.7881099 51.5985216)",2,,,yes,,
"[34834283, 863911743]",,unclassified,20 mph,False,False,97.092,"LINESTRING (-3.7881099 51.5985216, -3.7879297 51.5985269, -3.7874648 51.5984444, -3.787345 51.5984232, -3.7873289 51.5984203, -3.7872034 51.598392, -3.787093 51.5983477, -3.7869707 51.5982853, -3.7868571 51.5982008)",2,,,yes,,
34834283,,unclassified,20 mph,False,True,101.389,"LINESTRING (-3.7881099 51.5985216, -3.7882473 51.5984576, -3.7883503 51.598367, -3.7883503 51.5982443, -3.7882795 51.5981357, -3.7877954 51.5977951)",2,,,,,
863911743,,unclassified,20 mph,False,True,56.951,"LINESTRING (-3.7864569 51.597753, -3.7868571 51.5982008)",2,,,yes,,
"[794484590, 13436342, 794484591]",Heilbronn Way,primary,,True,False,50.065,"LINESTRING (-3.7864569 51.597753, -3.7862128 51.5978205, -3.7861327 51.5978452, -3.7860508 51.5978943, -3.7860137 51.5979333, -3.785984 51.5979644, -3.785929 51.5980329)",2,A48,,yes,,
"[279650476, 34834438]",,unclassified,20 mph,False,"[False, True]",110.39899999999999,"LINESTRING (-3.7806578 51.5986791, -3.7808531 51.5985109, -3.7808757 51.5984913, -3.7809315 51.5984203, -3.7810818 51.598229, -3.781199 51.5980787, -3.7812931 51.5979528, -3.7813645 51.5978515, -3.7814013 51.5978036)",,,,,,
27625126,Stryd Eryr / Eagle Street,tertiary,20 mph,True,False,99.844,"LINESTRING (-3.778596 51.5920246, -3.7782793 51.5924131, -3.7779473 51.592827)",1,,,,,
34834542,Mews Eryr / Eagle Mews,residential,,False,False,82.97,"LINESTRING (-3.778596 51.5920246, -3.7790033 51.5921553, -3.7790805 51.5921606, -3.779132 51.5921233, -3.7793209 51.5919153, -3.7793895 51.5919047, -3.7795097 51.5919367)",,,,,,
34834542,Mews Eryr / Eagle Mews,residential,,False,True,82.97,"LINESTRING (-3.7795097 51.5919367, -3.7793895 51.5919047, -3.7793209 51.5919153, -3.779132 51.5921233, -3.7790805 51.5921606, -3.7790033 51.5921553, -3.778596 51.5920246)",,,,,,
34378141,Water Street,tertiary,,False,False,14.289,"LINESTRING (-3.7879907 51.59505, -3.7881551 51.594972)",,,,,,
34378141,Water Street,tertiary,,False,True,11.59,"LINESTRING (-3.7879907 51.59505, -3.7878543 51.5951107)",,,,,,
35098575,Church Street,unclassified,,False,True,13.817,"LINESTRING (-3.7879907 51.59505, -3.7880815 51.5950938, -3.7881416 51.5951312)",,,,,,
34378141,Water Street,tertiary,,False,True,14.289,"LINESTRING (-3.7881551 51.594972, -3.7879907 51.59505)",,,,,,
35098574,Church Street,unclassified,,False,False,17.727,"LINESTRING (-3.7881551 51.594972, -3.7881416 51.5951312)",,,,,,
34378141,Water Street,tertiary,,False,False,91.697,"LINESTRING (-3.7881551 51.594972, -3.78825 51.5949352, -3.7885675 51.5948605, -3.7887314 51.5948345, -3.788971 51.5947965, -3.7894054 51.5947032)",,,,,,
35098574,Church Street,unclassified,,False,True,17.727,"LINESTRING (-3.7881416 51.5951312, -3.7881551 51.594972)",,,,,,
35098574,Church Street,unclassified,,False,False,33.974000000000004,"LINESTRING (-3.7881416 51.5951312, -3.7881159 51.5952485, -3.7880772 51.5953038, -3.7879043 51.5953713)",,,,,,
35098575,Church Street,unclassified,,False,False,13.817,"LINESTRING (-3.7881416 51.5951312, -3.7880815 51.5950938, -3.7879907 51.59505)",,,,,,
35098574,Church Street,unclassified,,False,True,33.974000000000004,"LINESTRING (-3.7879043 51.5953713, -3.7880772 51.5953038, -3.7881159 51.5952485, -3.7881416 51.5951312)",,,,,,
34834283,,unclassified,20 mph,False,False,101.389,"LINESTRING (-3.7877954 51.5977951, -3.7882795 51.5981357, -3.7883503 51.5982443, -3.7883503 51.598367, -3.7882473 51.5984576, -3.7881099 51.5985216)",2,,,,,
12496367,Heol Glan yr Harbwr / Harbourside Road,secondary,,True,False,24.111,"LINESTRING (-3.7858318 51.5923594, -3.7858616 51.5923842, -3.7858863 51.5924111, -3.7859058 51.5924396, -3.7859197 51.5924694, -3.7859278 51.5924999, -3.7859299 51.5925309, -3.7859261 51.5925618)",2,,roundabout,,,
218611879,,unclassified,,True,False,31.354999999999997,"LINESTRING (-3.7858318 51.5923594, -3.7858929 51.5923821, -3.7859153 51.5923893, -3.7859511 51.5923975, -3.7860025 51.5924064, -3.7860702 51.5924158, -3.7861554 51.5924232, -3.7862653 51.5924307)",,,,,,
12478617,Heilbronn Way,primary,,True,False,28.202999999999996,"LINESTRING (-3.7870651 51.5951606, -3.7872011 51.5951386, -3.7873377 51.5951409, -3.7874653 51.5951596)",2,A48,roundabout,,,
"[27663688, 27663689, 27663687]","['Heol Glan y Harbwr / Harbourside Road', 'Heol Glan yr Harbwr / Harbourside Road']",secondary,,True,False,299.91499999999996,"LINESTRING (-3.7870651 51.5951606, -3.7871316 51.5951009, -3.7871591 51.5950321, -3.7871551 51.5949663, -3.7868351 51.5942693, -3.7867557 51.5941237, -3.7866852 51.5939976, -3.786589 51.5938366, -3.7865069 51.5937138, -3.786441 51.5936186, -3.7862966 51.5934309, -3.7859115 51.5930099, -3.7858785 51.5929777, -3.7858564 51.5929588, -3.785831 51.5929392, -3.7857926 51.5929155, -3.7857474 51.5928937, -3.785695 51.5928726, -3.7856326 51.5928508, -3.7855688 51.59283, -3.7855078 51.5928116, -3.785443 51.5927833)",2,,,yes,,
"[34755216, 1178624681]",,unclassified,,False,False,87.63600000000001,"LINESTRING (-3.7862653 51.5924307, -3.7863252 51.5924269, -3.7863859 51.5924258, -3.7864332 51.5924273, -3.7864875 51.5924333, -3.7865624 51.5924465, -3.786635 51.5924638, -3.7867185 51.5924885, -3.7867908 51.5925145, -3.7868862 51.5925527, -3.7869909 51.5925997, -3.787062 51.5926371, -3.7872045 51.5927174, -3.7872236 51.5927016, -3.787246 51.592687, -3.7872806 51.5926697, -3.7873108 51.5926593, -3.7873499 51.5926496)",,,,,,
218611879,,unclassified,,True,False,28.994,"LINESTRING (-3.7862653 51.5924307, -3.7860668 51.5924707, -3.7860446 51.5924773, -3.786009 51.5924908, -3.7859856 51.5925013, -3.7859672 51.5925121, -3.7859524 51.5925245, -3.7859416 51.5925369, -3.7859261 51.5925618)",,,,,,
12496367,Heol Glan yr Harbwr / Harbourside Road,secondary,,True,False,8.821,"LINESTRING (-3.7859261 51.5925618, -3.7859183 51.5925878, -3.7859062 51.5926132, -3.78589 51.5926376)",2,,roundabout,,,
13640513,Heilbronn Way,secondary,,True,False,2.77,"LINESTRING (-3.7816411 51.5976094, -3.7816544 51.5975859)",,B4286,roundabout,,,
28152213,Station Road,unclassified,20 mph,False,True,14.757,"LINESTRING (-3.7829837 51.594553, -3.7828875 51.5945578, -3.7827705 51.594561)",,,,,,
28152217,,unclassified,20 mph,True,False,38.99200000000001,"LINESTRING (-3.7829837 51.594553, -3.7829818 51.5945336, -3.7829908 51.594515, -3.7830095 51.5944993, -3.7830314 51.5944898, -3.7830615 51.5944844, -3.7830984 51.5944862, -3.7831214 51.5944934, -3.783143 51.5945059, -3.7831575 51.5945232, -3.7831616 51.5945425, -3.7831548 51.5945615, -3.7831305 51.5945824, -3.7831036 51.5945924, -3.7830728 51.5945961, -3.7830551 51.5945955, -3.7830368 51.5945922, -3.7830145 51.5945835, -3.7829961 51.5945709, -3.7829837 51.594553)",,,roundabout,,,
678467987,Heilbronn Way,primary,,True,False,16.542,"LINESTRING (-3.785929 51.5980329, -3.7859114 51.5981065, -3.7858605 51.5981738)",2,A48,roundabout,,,
"[138797244, 670526437]",Pentyla Baglan Road,primary,,True,False,144.359,"LINESTRING (-3.7870628 51.5989971, -3.7869385 51.5989705, -3.7867687 51.5989158, -3.7860735 51.5986407, -3.7855035 51.5983582, -3.7853495 51.5982661)","['1', '2']",A48,,,,
34698959,Springfield Terrace,residential,20 mph,False,False,36.641,"LINESTRING (-3.7882028 51.5995618, -3.7881528 51.5995647, -3.7880871 51.5995496, -3.7880124 51.5995199, -3.7877517 51.599403)",,,,,,
34699317,Pentyla Baglan Road,primary,20 mph,False,False,47.206,"LINESTRING (-3.7882028 51.5995618, -3.7880328 51.5994845, -3.7876838 51.5992864)",2,A48,,,,
"[279650476, 34834438]",,unclassified,20 mph,False,"[False, True]",110.399,"LINESTRING (-3.7814013 51.5978036, -3.7813645 51.5978515, -3.7812931 51.5979528, -3.781199 51.5980787, -3.7810818 51.598229, -3.7809315 51.5984203, -3.7808757 51.5984913, -3.7808531 51.5985109, -3.7806578 51.5986791)",,,,,,
279650472,,unclassified,,True,False,29.096,"LINESTRING (-3.7814013 51.5978036, -3.7814237 51.5977272, -3.7814725 51.5976761, -3.7815583 51.5976361, -3.7816411 51.5976094)",,,,,,
"[678514389, 678493965, 678514390]",Heilbronn Way,primary,,True,False,51.374,"LINESTRING (-3.7872838 51.5956699, -3.7872249 51.5956697, -3.7871461 51.5956653, -3.786983 51.5956289, -3.7868992 51.5955875, -3.7868288 51.5955324, -3.7868029 51.5954714, -3.786795 51.5954029)",2,A48,roundabout,,,
280444303,,tertiary,,False,False,3.814,"LINESTRING (-3.7780039 51.5911797, -3.7780401 51.5912056)",,,,,,
34132257,Everley Street,tertiary,20 mph,True,False,47.912,"LINESTRING (-3.7780039 51.5911797, -3.7781719 51.5910915, -3.7782482 51.5910502, -3.7785291 51.5908983)",,,,,,
524771303,Tydraw Lane,unclassified,30 mph,False,False,33.864999999999995,"LINESTRING (-3.779373 51.5926645, -3.7794778 51.5925307, -3.779586 51.5923902)",,,,,,
