osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,junction,bridge,name,tunnel
"[131600331, 970750501]",False,,,tertiary,20 mph,False,104.858,"LINESTRING (-3.2369645 51.6427739, -3.2369374 51.6429414, -3.2369266 51.6431946, -3.2369393 51.6433487, -3.2370239 51.6435615, -3.2370388 51.6437091)",,,Penallta Road,
124907400,True,,,residential,20 mph,False,175.857,"LINESTRING (-3.2406188 51.6417249, -3.2404309 51.6418045, -3.2402198 51.641894, -3.2398458 51.641994, -3.239205 51.6421681, -3.238756 51.6422949, -3.2386663 51.6423202, -3.2385373 51.6423539, -3.2383283 51.6424085)",,,Lewis Street,
"[250006744, 210616258]",False,2,A472,primary,20 mph,False,56.184,"LINESTRING (-3.2406188 51.6417249, -3.2410737 51.6420106, -3.2411739 51.6420935)",,,,
210616258,False,2,A472,primary,20 mph,True,203.707,"LINESTRING (-3.2406188 51.6417249, -3.2405674 51.6416914, -3.2401299 51.6414069, -3.2400177 51.6413339, -3.2399409 51.6412933, -3.2398232 51.6412309, -3.2392181 51.6409106, -3.23848 51.6404646)",,,,
37937178,False,,,tertiary,20 mph,False,164.495,"LINESTRING (-3.2315316 51.6429048, -3.2317712 51.6428259, -3.2323712 51.6426285, -3.2326287 51.6425469, -3.2336452 51.6422207)",,,Pengam Road,
"[383440788, 90882532]",False,,,residential,,True,94.744,"LINESTRING (-3.2315316 51.6429048, -3.2318213 51.6431841, -3.2318424 51.6432065, -3.2322198 51.6436414)",,,Davies Street,
248273312,False,,,residential,,False,37.953,"LINESTRING (-3.2434193 51.6413357, -3.2438644 51.6411352)",,,Tyn-y-Coed,
40671824,False,,,residential,,False,233.37300000000002,"LINESTRING (-3.2434193 51.6413357, -3.2431152 51.6410467, -3.2429446 51.6406299, -3.2429232 51.6403303, -3.2429378 51.6402641, -3.2429983 51.6399907, -3.2430909 51.6396136, -3.2430948 51.6395979, -3.2431699 51.6393182)",,,Brynmynach Avenue,
40671824,False,,,residential,,True,98.776,"LINESTRING (-3.2434193 51.6413357, -3.2439991 51.6418644, -3.2442246 51.6420701)",,,Brynmynach Avenue,
40671832,False,,,residential,,True,87.494,"LINESTRING (-3.2434193 51.6413357, -3.2429722 51.6415528, -3.242399 51.6418024)",,,Brynview Avenue,
124651172,False,,,residential,,True,125.178,"LINESTRING (-3.2394273 51.6445917, -3.2381669 51.6446573, -3.2376195 51.6446858)",,,George Street,
67869541,False,,,residential,,False,32.808,"LINESTRING (-3.2406617 51.644018, -3.2405521 51.6443051)",,,Station Road,
"[67869546, 42957330, 67869541]",False,,,residential,,True,216.89999999999998,"LINESTRING (-3.2406617 51.644018, -3.2406699 51.643986, -3.2409757 51.6427984, -3.2411309 51.6422463, -3.2411739 51.6420935)",,yes,Station Road,
124651173,False,,,residential,,True,242.951,"LINESTRING (-3.2406617 51.644018, -3.2403978 51.6439894, -3.2400577 51.6439492, -3.2397406 51.6439244, -3.2395877 51.6439261, -3.2371603 51.6440398)",,,Pantycelyn Street,
124902045,False,,,residential,,False,78.468,"LINESTRING (-3.2392934 51.6453009, -3.2381562 51.6452968)",,,Glen View,
124902045,False,,,residential,,True,78.468,"LINESTRING (-3.2381562 51.6452968, -3.2392934 51.6453009)",,,Glen View,
131600331,False,,,tertiary,,False,50.129,"LINESTRING (-3.2381562 51.6452968, -3.2382422 51.6454183, -3.2384109 51.6457187)",,,Penallta Road,
131600331,False,,,tertiary,,True,77.378,"LINESTRING (-3.2381562 51.6452968, -3.2379105 51.6450171, -3.2376195 51.6446858)",,,Penallta Road,
124907402,False,,,residential,,False,128.506,"LINESTRING (-3.2359801 51.6443562, -3.2363202 51.6448699, -3.2361993 51.6451227, -3.2357861 51.6453408)",,,The Walk,
124907411,False,,,residential,,True,50.738,"LINESTRING (-3.233357 51.6447846, -3.2330763 51.6446953, -3.2328503 51.6444757)",,,Bedwlwyn Close,
124907409,False,,,residential,,False,18.783,"LINESTRING (-3.2359512 51.6454751, -3.2357861 51.6453408)",,,The Walk,
124907401,False,,,residential,,True,161.462,"LINESTRING (-3.2350663 51.6440093, -3.2328503 51.6444757)",,,Dilwyn Avenue,
124907399,False,,,residential,,False,107.504,"LINESTRING (-3.2350663 51.6440093, -3.2351414 51.6441558, -3.2351977 51.6443647, -3.2352471 51.6446971, -3.2352906 51.6449632)",,,The Walk,
"[526259128, 526259129, 124907410]",False,,,residential,,True,64.14,"LINESTRING (-3.2350663 51.6440093, -3.2350044 51.6438155, -3.2349617 51.6437203, -3.2349273 51.6436605, -3.234812 51.6434557)",,,Beech Embankment,yes
124907401,False,,,residential,,False,161.462,"LINESTRING (-3.2328503 51.6444757, -3.2350663 51.6440093)",,,Dilwyn Avenue,
124907401,False,,,residential,,True,40.739999999999995,"LINESTRING (-3.2328503 51.6444757, -3.2325096 51.6445031, -3.2323808 51.6445014, -3.2323223 51.6444872, -3.2322708 51.6444748)",,,Dilwyn Avenue,
124907411,False,,,residential,,False,50.738,"LINESTRING (-3.2328503 51.6444757, -3.2330763 51.6446953, -3.233357 51.6447846)",,,Bedwlwyn Close,
124907399,False,,,residential,,True,122.512,"LINESTRING (-3.2336628 51.6447278, -3.2339586 51.64478, -3.2341568 51.6448197, -3.2343952 51.6449086, -3.234631 51.6450095, -3.2347693 51.6450355, -3.2349134 51.6450338, -3.235166 51.6450179, -3.2352906 51.6449632)",,,The Walk,
124907410,False,,,residential,,False,76.739,"LINESTRING (-3.2343614 51.6428249, -3.2346054 51.6431828, -3.234812 51.6434557)",,,Beech Embankment,
"[131600332, 154934231]",False,,,tertiary,,False,178.113,"LINESTRING (-3.2343614 51.6428249, -3.2341305 51.6429601, -3.2338839 51.6431045, -3.2334364 51.64341, -3.2330095 51.6437204, -3.2327681 51.6438585, -3.232685 51.6439006, -3.2325563 51.6439659)",,,Bedwlwyn Road,
131600332,False,,,tertiary,,True,72.876,"LINESTRING (-3.2343614 51.6428249, -3.2346859 51.6426135, -3.2351552 51.6423961)",,,Bedwlwyn Road,
"[526259128, 526259129, 124907410]",False,,,residential,,False,64.14,"LINESTRING (-3.234812 51.6434557, -3.2349273 51.6436605, -3.2349617 51.6437203, -3.2350044 51.6438155, -3.2350663 51.6440093)",,,Beech Embankment,yes
124907410,False,,,residential,,True,76.739,"LINESTRING (-3.234812 51.6434557, -3.2346054 51.6431828, -3.2343614 51.6428249)",,,Beech Embankment,
131600328,False,,,residential,,True,103.859,"LINESTRING (-3.234812 51.6434557, -3.2355764 51.6429764, -3.2357605 51.6428679, -3.2358059 51.6428348, -3.23584 51.6427801)",,,Bedwlwyn Street,
124907409,False,,,residential,,True,18.783,"LINESTRING (-3.2357861 51.6453408, -3.2359512 51.6454751)",,,The Walk,
124907402,False,,,residential,,True,128.506,"LINESTRING (-3.2357861 51.6453408, -3.2361993 51.6451227, -3.2363202 51.6448699, -3.2359801 51.6443562)",,,The Walk,
124907409,False,,,residential,,False,54.525999999999996,"LINESTRING (-3.2357861 51.6453408, -3.2355225 51.6451023, -3.235439 51.6450384, -3.2352906 51.6449632)",,,The Walk,
124907399,False,,,residential,,False,122.51199999999999,"LINESTRING (-3.2352906 51.6449632, -3.235166 51.6450179, -3.2349134 51.6450338, -3.2347693 51.6450355, -3.234631 51.6450095, -3.2343952 51.6449086, -3.2341568 51.6448197, -3.2339586 51.64478, -3.2336628 51.6447278)",,,The Walk,
124907399,False,,,residential,,True,107.50400000000002,"LINESTRING (-3.2352906 51.6449632, -3.2352471 51.6446971, -3.2351977 51.6443647, -3.2351414 51.6441558, -3.2350663 51.6440093)",,,The Walk,
124907409,False,,,residential,,True,54.526,"LINESTRING (-3.2352906 51.6449632, -3.235439 51.6450384, -3.2355225 51.6451023, -3.2357861 51.6453408)",,,The Walk,
131600331,False,,,tertiary,,False,37.716,"LINESTRING (-3.2370388 51.6437091, -3.2371603 51.6440398)",,,Penallta Road,
131523508,False,,,residential,,True,188.469,"LINESTRING (-3.2370388 51.6437091, -3.2393241 51.6435954, -3.2392811 51.6434501, -3.2391931 51.6433382)",,,The Railway Junction,
"[131600331, 970750501]",False,,,tertiary,20 mph,True,104.858,"LINESTRING (-3.2370388 51.6437091, -3.2370239 51.6435615, -3.2369393 51.6433487, -3.2369266 51.6431946, -3.2369374 51.6429414, -3.2369645 51.6427739)",,,Penallta Road,
136756091,False,4,A472,primary,30 mph,True,57.796,"LINESTRING (-3.2308373 51.6389863, -3.2309085 51.6388887, -3.2309969 51.6387721, -3.231062 51.6386906, -3.2311238 51.6386202, -3.2311669 51.6385715, -3.2312138 51.6385224)",,,,
210616261,True,2,A472,primary,30 mph,False,74.18900000000001,"LINESTRING (-3.2308373 51.6389863, -3.2307509 51.6391498, -3.2307103 51.6392045, -3.2306666 51.6392522, -3.2306206 51.6392955, -3.2305661 51.639333, -3.2305264 51.6393573, -3.2304176 51.6394181, -3.2302344 51.6395193)",,,,
45070429,True,1,A472,primary,20 mph,False,39.306,"LINESTRING (-3.2356901 51.6380209, -3.2357699 51.6380714, -3.2358193 51.6381351, -3.2358332 51.6382052, -3.23581 51.6382745, -3.2357523 51.6383354)",roundabout,,,
45070429,True,1,A472,primary,20 mph,False,21.417,"LINESTRING (-3.2351344 51.6381774, -3.2351497 51.6381302, -3.2351813 51.6380862, -3.2352278 51.6380477, -3.2352868 51.6380164)",roundabout,,,
1155891495,True,2,A472,primary,20 mph,False,25.847,"LINESTRING (-3.2351344 51.6381774, -3.2351131 51.6381433, -3.2350605 51.638099, -3.2349836 51.6380601, -3.2348766 51.6380168)",,,,
124907404,False,,,tertiary,,False,53.886,"LINESTRING (-3.2315595 51.6453468, -3.2315045 51.6458302)",,,,
124907404,False,,,tertiary,,True,6.877,"LINESTRING (-3.2315595 51.6453468, -3.2315701 51.6452853)",,,,
1105934125,True,,A472,primary,30 mph,False,14.373,"LINESTRING (-3.2302276 51.6392815, -3.2304213 51.639234)",,,,
67869549,True,2,A472,primary,20 mph,False,28.372999999999998,"LINESTRING (-3.2348766 51.6380168, -3.2350517 51.6380081, -3.2352058 51.6380132, -3.2352868 51.6380164)",,,,
"[1155891492, 67092750, 67869551]",False,2,A472,primary,20 mph,True,132.001,"LINESTRING (-3.2348766 51.6380168, -3.2347971 51.6380195, -3.2342955 51.6380577, -3.2338258 51.6380824, -3.2336232 51.6380917, -3.2334812 51.6380945, -3.2333126 51.6380941, -3.2331423 51.6380927, -3.2329702 51.638088)",,yes,,
210616235,True,,,primary,20 mph,False,39.906,"LINESTRING (-3.2358314 51.6386757, -3.2356567 51.6385936, -3.2355301 51.6384728, -3.2354484 51.6384125)",,,,
210616258,False,2,A472,primary,20 mph,False,192.252,"LINESTRING (-3.2358314 51.6386757, -3.2361475 51.6388355, -3.2364551 51.6389782, -3.2371423 51.6393304, -3.2377407 51.6397631, -3.2378497 51.6398552)",,,,
210616263,True,,A472,primary,30 mph,False,40.917,"LINESTRING (-3.2304213 51.639234, -3.2304911 51.6392169, -3.2305503 51.6392016, -3.2305833 51.6391889, -3.2306149 51.6391712, -3.230653 51.6391464, -3.230695 51.6391133, -3.2308373 51.6389863)",,,,
547761198,True,2,,primary_link,30 mph,False,34.246,"LINESTRING (-3.2304213 51.639234, -3.2303483 51.6393462, -3.2303078 51.6394085, -3.2302344 51.6395193)",,,Ludwigsburger Strausse,
1155891493,True,,,tertiary,30 mph,False,36.248999999999995,"LINESTRING (-3.2353825 51.6377587, -3.2354977 51.6378779, -3.2355634 51.637939, -3.2356901 51.6380209)",,,Caerphilly Road,
45070429,True,1,A472,primary,20 mph,False,7.445,"LINESTRING (-3.2351417 51.6382442, -3.2351344 51.6381774)",roundabout,,,
210616249,False,,,tertiary,20 mph,False,130.308,"LINESTRING (-3.2351343 51.6385369, -3.234922 51.6388956, -3.2348113 51.6390937, -3.2348021 51.6391504, -3.2348284 51.6391946, -3.2348599 51.6392346, -3.234934 51.6392848, -3.2350664 51.6393616, -3.2353618 51.6395329)",,,Commercial Street,
970750502,True,,,tertiary,,False,32.619,"LINESTRING (-3.2351343 51.6385369, -3.2351537 51.6383524, -3.2351417 51.6382442)",,,Commercial Street,
383440789,False,,,unclassified,,True,110.916,"LINESTRING (-3.2341334 51.6414883, -3.2340128 51.6416106, -3.2339939 51.6416298, -3.2339 51.6417247, -3.233723 51.6417962, -3.2333824 51.6419144, -3.2336452 51.6422207)",,,,
383440804,True,,,unclassified,,False,69.439,"LINESTRING (-3.2341334 51.6414883, -3.2342031 51.6413701, -3.2342353 51.6413285, -3.234305 51.6412852, -3.2343372 51.6412786, -3.2343936 51.6412836, -3.2344338 51.6413052, -3.2344526 51.6413302, -3.2344472 51.6413735, -3.2344204 51.6414001, -3.2343775 51.6414184, -3.2343158 51.6414334, -3.2342353 51.6414534, -3.2341334 51.6414883)",,,,
56640846,False,,,unclassified,,False,12.09,"LINESTRING (-3.2347986 51.6415932, -3.2346403 51.6415466)",,,Oakfield Street,
56640846,False,,,unclassified,,True,86.181,"LINESTRING (-3.2347986 51.6415932, -3.2350739 51.6416718, -3.2351714 51.6416997, -3.2353308 51.6417577, -3.2353416 51.6417616, -3.2355603 51.6418412, -3.235901 51.641956)",,,Oakfield Street,
383440797,False,,,unclassified,,False,25.256999999999998,"LINESTRING (-3.2347986 51.6415932, -3.2347602 51.6416371, -3.2346242 51.6417929)",,,,
56640846,False,,,unclassified,,True,12.09,"LINESTRING (-3.2346403 51.6415466, -3.2347986 51.6415932)",,,Oakfield Street,
383440797,False,,,unclassified,,True,25.256999999999998,"LINESTRING (-3.2346242 51.6417929, -3.2347602 51.6416371, -3.2347986 51.6415932)",,,,
67567156,False,,,unclassified,,False,188.002,"LINESTRING (-3.2362447 51.6386833, -3.2366967 51.6388298, -3.2367758 51.6389031, -3.2368268 51.6389771, -3.2368399 51.6390386, -3.2372301 51.6392682, -3.2377834 51.6395858, -3.2378823 51.6396653, -3.2379289 51.6397028, -3.2379611 51.6397405, -3.2379759 51.6397718, -3.2379641 51.6397972, -3.2379217 51.6398269, -3.2378497 51.6398552)",,,,
901641746,False,,,residential,,False,50.775,"LINESTRING (-3.2384109 51.6457187, -3.2391284 51.6456173)",,,Glen View North Lane,
131600331,False,,,tertiary,,True,50.129,"LINESTRING (-3.2384109 51.6457187, -3.2382422 51.6454183, -3.2381562 51.6452968)",,,Penallta Road,
248273312,False,,,residential,,True,37.953,"LINESTRING (-3.2438644 51.6411352, -3.2434193 51.6413357)",,,Tyn-y-Coed,
"[248273312, 40671816]",False,,,residential,,"[False, True]",159.893,"LINESTRING (-3.2438644 51.6411352, -3.2443589 51.6409297, -3.2439205 51.6398963)",,,"['Tyn y Coed', 'Tyn-y-Coed']",
845578015,False,,,residential,,False,203.528,"LINESTRING (-3.2438644 51.6411352, -3.2437249 51.6410122, -3.2436162 51.6408857, -3.2435567 51.6407482, -3.2435225 51.6406135, -3.2435076 51.6404428, -3.2435076 51.6403009, -3.2435187 51.6401769, -3.2435604 51.6399893, -3.2436269 51.6397, -3.2436972 51.6393636)",,,,
40671814,False,,,residential,,True,36.737,"LINESTRING (-3.2436972 51.6393636, -3.2431699 51.6393182)",,,Derwen Close,
845578015,False,,,residential,,True,203.528,"LINESTRING (-3.2436972 51.6393636, -3.2436269 51.6397, -3.2435604 51.6399893, -3.2435187 51.6401769, -3.2435076 51.6403009, -3.2435076 51.6404428, -3.2435225 51.6406135, -3.2435567 51.6407482, -3.2436162 51.6408857, -3.2437249 51.6410122, -3.2438644 51.6411352)",,,,
850410229,False,,,residential,,False,39.646,"LINESTRING (-3.2326788 51.6434328, -3.2326305 51.6434765, -3.2322198 51.6436414)",,,,
"[383440788, 90882532]",False,,,residential,,False,94.744,"LINESTRING (-3.2322198 51.6436414, -3.2318424 51.6432065, -3.2318213 51.6431841, -3.2315316 51.6429048)",,,Davies Street,
90882532,False,,,residential,,True,43.669,"LINESTRING (-3.2322198 51.6436414, -3.2324739 51.6439342, -3.2325563 51.6439659)",,,Davies Street,
850410229,False,,,residential,,True,39.646,"LINESTRING (-3.2322198 51.6436414, -3.2326305 51.6434765, -3.2326788 51.6434328)",,,,
901641746,False,,,residential,,True,50.775,"LINESTRING (-3.2391284 51.6456173, -3.2384109 51.6457187)",,,Glen View North Lane,
40671833,False,,,residential,,False,29.770000000000003,"LINESTRING (-3.2433925 51.642251, -3.2434969 51.6423443, -3.2437139 51.6422693)",,,Fferm y Bryn,
131523508,False,,,residential,,True,15.352,"LINESTRING (-3.2391931 51.6433382, -3.239386 51.6432694)",,,The Railway Junction,
902698317,False,,,residential,,False,8.963,"LINESTRING (-3.2391931 51.6433382, -3.2391133 51.6432746)",,,,
131523508,False,,,residential,,False,188.469,"LINESTRING (-3.2391931 51.6433382, -3.2392811 51.6434501, -3.2393241 51.6435954, -3.2370388 51.6437091)",,,The Railway Junction,
131523508,False,,,residential,,False,15.352,"LINESTRING (-3.239386 51.6432694, -3.2391931 51.6433382)",,,The Railway Junction,
902698317,False,,,residential,,True,8.963,"LINESTRING (-3.2391133 51.6432746, -3.2391931 51.6433382)",,,,
45070429,True,1,A472,primary,20 mph,False,21.801000000000002,"LINESTRING (-3.2353332 51.6383926, -3.2352459 51.6383561, -3.2351801 51.6383051, -3.2351417 51.6382442)",roundabout,,,
1155891496,True,,,tertiary,,False,21.447999999999997,"LINESTRING (-3.2353332 51.6383926, -3.2352677 51.6384188, -3.2352187 51.6384547, -3.2351647 51.6385073, -3.2351343 51.6385369)",,,Commercial Street,
45070429,True,1,A472,primary,20 mph,False,26.932000000000002,"LINESTRING (-3.2353196 51.6380041, -3.2354114 51.6379836, -3.2355087 51.6379795, -3.2356041 51.6379923, -3.2356901 51.6380209)",roundabout,,,
1155891494,True,,,tertiary,30 mph,False,27.994999999999997,"LINESTRING (-3.2353196 51.6380041, -3.2353504 51.6379568, -3.235374 51.6379112, -3.2353837 51.6378591, -3.2353825 51.6377587)",,,Caerphilly Road,
67567694,False,,,residential,,True,23.853,"LINESTRING (-3.2426035 51.6443655, -3.242258 51.6443584)",,,Griffiths Street,
