osmid,lanes,highway,oneway,reversed,length,name,geometry,junction,ref,bridge
816115874,,residential,False,False,27.073999999999998,,"LINESTRING (103.4385109 4.5076224, 103.4385719 4.5076405, 103.4386296 4.5076759, 103.4386524 4.5076792, 103.4386645 4.5076772, 103.4386785 4.5076726, 103.4387194 4.5076251)",,,
843240007,2,trunk,True,False,13.103,Jalan Kemaman-Dungun,"LINESTRING (103.4431 4.5091506, 103.4431258 4.5092656)",,3,
150637415,,secondary,False,True,7.715,Jalan Batu Puteh,"LINESTRING (103.442111 4.5088399, 103.442172 4.5088065)",,T127,
150637415,,secondary,False,False,154.412,Jalan Batu Puteh,"LINESTRING (103.442111 4.5088399, 103.441924 4.5089681, 103.4417868 4.5090876, 103.4416003 4.5092668, 103.4414385 4.5094371, 103.4411004 4.50979)",,T127,
327228697,,unclassified,False,True,298.299,,"LINESTRING (103.442111 4.5088399, 103.4419589 4.5086245, 103.441953 4.5085926, 103.4419681 4.5085602, 103.4422694 4.5083478, 103.4425597 4.5081859, 103.4425811 4.5081572, 103.4425798 4.5081231, 103.4424849 4.5076942, 103.4423809 4.507224, 103.4422381 4.5065785)",,,
357330457,2,secondary,True,False,77.545,Jalan Batu Puteh,"LINESTRING (103.4422991 4.508764, 103.4424826 4.5086921, 103.442969 4.5085668)",,T127,
357330618,,trunk_link,True,False,116.75299999999999,,"LINESTRING (103.4422991 4.508764, 103.4425879 4.5086967, 103.4427072 4.5087034, 103.4428635 4.508764, 103.4429353 4.5088071, 103.443008 4.5089015, 103.4431 4.5091506)",,,
150637412,1,secondary,True,False,12.74,Jalan Batu Puteh,"LINESTRING (103.4422696 4.508746, 103.442172 4.5088065)",,T127,
816132659,,residential,False,True,52.118,,"LINESTRING (103.4459567 4.5115805, 103.4462016 4.5119806)",,,
150637428,,residential,False,False,60.578,Jalan Telaga Papan 5,"LINESTRING (103.4462016 4.5119806, 103.4457471 4.5122831)",,,
816132659,,residential,False,False,52.118,,"LINESTRING (103.4462016 4.5119806, 103.4459567 4.5115805)",,,
816135114,,residential,False,True,18.353,,"LINESTRING (103.4379869 4.5060534, 103.4379067 4.5061978)",,,
150637442,,tertiary,False,True,79.889,,"LINESTRING (103.4379869 4.5060534, 103.4381831 4.5063007, 103.4383025 4.5064498, 103.4384526 4.5066005)",,,
150769760,,residential,False,False,19.062,,"LINESTRING (103.4379067 4.5061978, 103.4380169 4.5063294)",,,
150769760,,residential,False,True,37.808,,"LINESTRING (103.4379067 4.5061978, 103.4376881 4.5059368)",,,
816135114,,residential,False,False,18.353,,"LINESTRING (103.4379067 4.5061978, 103.4379869 4.5060534)",,,
816136455,,residential,False,True,68.725,,"LINESTRING (103.4444104 4.5090149, 103.4444513 4.5088999, 103.4444788 4.5087568, 103.4444862 4.5086385, 103.4443995 4.5084234)",,,
327230361,,unclassified,False,True,39.908,Jalan Telaga Papan 1,"LINESTRING (103.4443995 4.5084234, 103.4447092 4.5082404)",,,
327230361,,unclassified,False,False,146.923,Jalan Telaga Papan 1,"LINESTRING (103.4443995 4.5084234, 103.4441213 4.5085886, 103.443945 4.5086865, 103.4435979 4.5088846, 103.4433591 4.5090223, 103.4432497 4.5090804)",,,
816136455,,residential,False,False,68.725,,"LINESTRING (103.4443995 4.5084234, 103.4444862 4.5086385, 103.4444788 4.5087568, 103.4444513 4.5088999, 103.4444104 4.5090149)",,,
816143705,,residential,False,True,36.021,,"LINESTRING (103.4446498 4.5091746, 103.4446786 4.5093177, 103.4446766 4.5094173, 103.4446636 4.5094946)",,,
150769826,,residential,False,False,248.88799999999998,,"LINESTRING (103.4446636 4.5094946, 103.4446357 4.5094614, 103.4445452 4.5094205, 103.4444804 4.5094146, 103.4441548 4.5095611, 103.4441178 4.5096054, 103.444101 4.5096523, 103.4444262 4.5111859)",,,
150769826,,residential,False,True,17.36,,"LINESTRING (103.4446636 4.5094946, 103.444692 4.5095283, 103.4447468 4.5096262)",,,
816143705,,residential,False,False,36.021,,"LINESTRING (103.4446636 4.5094946, 103.4446766 4.5094173, 103.4446786 4.5093177, 103.4446498 4.5091746)",,,
816143706,,residential,False,True,72.60300000000001,,"LINESTRING (103.4455571 4.5098892, 103.4454947 4.5098257, 103.4454558 4.5098103, 103.4454263 4.5098137, 103.4453177 4.5098598, 103.4452479 4.5098866, 103.444947 4.5099042)",,,
150769801,,residential,False,False,35.083,Jalan Telaga Papan 2,"LINESTRING (103.444947 4.5099042, 103.4448955 4.5095929)",,,
150769801,,residential,False,True,165.459,Jalan Telaga Papan 2,"LINESTRING (103.444947 4.5099042, 103.4449737 4.5100657, 103.4450576 4.5105022, 103.4451346 4.5107556, 103.4452526 4.5110978, 103.4453403 4.5113355)",,,
816143706,,residential,False,False,72.60300000000001,,"LINESTRING (103.444947 4.5099042, 103.4452479 4.5098866, 103.4453177 4.5098598, 103.4454263 4.5098137, 103.4454558 4.5098103, 103.4454947 4.5098257, 103.4455571 4.5098892)",,,
816155150,,unclassified,False,True,34.4,,"LINESTRING (103.4441268 4.5043873, 103.4441751 4.5046929)",,,
327751940,,unclassified,True,False,131.73399999999998,,"LINESTRING (103.4441268 4.5043873, 103.4440697 4.5044652, 103.4439793 4.5045788, 103.4439449 4.5046019, 103.4431714 4.5047078, 103.443065 4.5046445)",,,
327751943,,unclassified,True,False,20.009,,"LINESTRING (103.4441751 4.5046929, 103.4443238 4.5047949)",,,
816155150,,unclassified,False,False,34.4,,"LINESTRING (103.4441751 4.5046929, 103.4441268 4.5043873)",,,
