osmid,lanes,name,highway,oneway,reversed,length,maxspeed,geometry,ref,bridge,tunnel
665735602,1,Yakal Street,residential,False,True,111.61399999999999,,"LINESTRING (121.0750301 14.5615215, 121.0751224 14.5618791, 121.0752129 14.5619203, 121.0754113 14.5623431, 121.0754098 14.5624171)",,,
665735602,1,Yakal Street,residential,False,False,111.61399999999999,,"LINESTRING (121.0754098 14.5624171, 121.0754113 14.5623431, 121.0752129 14.5619203, 121.0751224 14.5618791, 121.0750301 14.5615215)",,,
91905500,2,Ramon Jabson Street,secondary,False,True,8.251,50,"LINESTRING (121.0757957 14.5571167, 121.0757852 14.5570432)",142,,
936386834,2,Ramon Jabson Street,secondary,False,False,15.545,50,"LINESTRING (121.0757957 14.5571167, 121.0758194 14.5572546)",142,,
10414562,1,E. Santos Avenue,tertiary,True,False,217.148,40,"LINESTRING (121.0757957 14.5571167, 121.075653 14.5569821, 121.0754936 14.5568384, 121.0754003 14.5567659, 121.0753115 14.5567148, 121.0751606 14.5566594, 121.0743055 14.5564428, 121.0739822 14.5563685)",,,
30162433,,Kapitan Ato Street,residential,False,True,292.30899999999997,,"LINESTRING (121.0781 14.5629419, 121.0781655 14.5629951, 121.0781884 14.5630152, 121.0784779 14.5632972, 121.0786201 14.5634097, 121.0787468 14.5634972, 121.0787484 14.5634983, 121.0789241 14.5636096, 121.0790521 14.5636707, 121.0792102 14.563719, 121.0794852 14.5637816, 121.0795663 14.563799, 121.0800549 14.5639113, 121.0804705 14.5640085, 121.0805036 14.5640152)",,,
185915291,2,M. H. del Pilar Street,tertiary,True,False,368.15700000000004,40,"LINESTRING (121.0781 14.5629419, 121.0782834 14.5638018, 121.0782985 14.5638766, 121.0783468 14.5640895, 121.0784064 14.5642971, 121.0784176 14.5643192, 121.0784296 14.5643364, 121.0784427 14.5643523, 121.0784632 14.5643734, 121.0784796 14.5643858, 121.078498 14.5643991, 121.0785346 14.5644228, 121.0785688 14.5644435, 121.0786285 14.5644701, 121.0787115 14.5644987, 121.0788403 14.5645386, 121.0790193 14.5645736, 121.0795572 14.5646788, 121.080186 14.5648106, 121.0802811 14.5648305)",,,
"[894595504, 6117617]",2,N. Espiritu Street,residential,False,True,155.394,,"LINESTRING (121.0736677 14.5631095, 121.0736998 14.5635196, 121.0737105 14.563626, 121.0737511 14.5639246, 121.0737642 14.5640206, 121.0738125 14.5644697, 121.0738147 14.5644994)",,,
"[894595504, 6117617]",2,N. Espiritu Street,residential,False,False,155.394,,"LINESTRING (121.0738147 14.5644994, 121.0738125 14.5644697, 121.0737642 14.5640206, 121.0737511 14.5639246, 121.0737105 14.563626, 121.0736998 14.5635196, 121.0736677 14.5631095)",,,
894596178,2,Doctor Pilapil Street,residential,False,True,52.206,,"LINESTRING (121.0738147 14.5644994, 121.0740338 14.5644789, 121.0742987 14.5644733)",,,
894797817,,Jasmin Street,residential,False,True,64.709,,"LINESTRING (121.0747451 14.5638814, 121.0747293 14.5641321, 121.0747215 14.5642258, 121.0747018 14.5644618)",,,
6117631,2,Doctor Pilapil Street,residential,False,False,40.097,,"LINESTRING (121.0747018 14.5644618, 121.0743294 14.5644727)",,,
6117631,2,Doctor Pilapil Street,residential,False,True,120.08099999999999,,"LINESTRING (121.0747018 14.5644618, 121.0751025 14.5644542, 121.0758144 14.5645185)",,,
894797817,,Jasmin Street,residential,False,False,64.709,,"LINESTRING (121.0747018 14.5644618, 121.0747215 14.5642258, 121.0747293 14.5641321, 121.0747451 14.5638814)",,,
100104079,,Red Palm Street,residential,False,False,31.726,,"LINESTRING (121.0783143 14.5566178, 121.0786085 14.5565999)",,,
"[894808076, 1066019999]",,,residential,False,True,75.39699999999999,,"LINESTRING (121.0783143 14.5566178, 121.0783052 14.556448, 121.0783073 14.556422, 121.0783173 14.5564038, 121.0783354 14.5563902, 121.0785359 14.5563805, 121.078558 14.5563876, 121.0785727 14.5563984, 121.0786085 14.5565999)",,,
"[100104072, 100104079]",,Red Palm Street,residential,False,True,135.693,,"LINESTRING (121.0783143 14.5566178, 121.0779729 14.5566351, 121.0779747 14.55666, 121.077972 14.5566657, 121.077976 14.5568812, 121.0779783 14.5568913, 121.077983 14.5568987, 121.0779924 14.5569022, 121.0786251 14.5568595)",,,
894813328,,Callejon 1,residential,False,True,33.447,,"LINESTRING (121.0752381 14.5563156, 121.0752375 14.5564772, 121.0752088 14.5566136)",,,
371448327,1,E. Santos Avenue,tertiary,True,False,79.366,40,"LINESTRING (121.0752088 14.5566136, 121.0752928 14.556641, 121.0754228 14.5567105, 121.0755189 14.5567831, 121.0756809 14.5569375, 121.0757852 14.5570432)",,,
894813328,,Callejon 1,residential,False,False,33.447,,"LINESTRING (121.0752088 14.5566136, 121.0752375 14.5564772, 121.0752381 14.5563156)",,,
91905507,2,Lopez Jaena Street,tertiary,False,True,19.976,40,"LINESTRING (121.072918 14.5584535, 121.0730026 14.5586134)",,,
1065960586,,Jabson 2,residential,False,False,5.518,,"LINESTRING (121.072918 14.5584535, 121.0729534 14.5584176)",,,
91905507,2,Lopez Jaena Street,tertiary,False,False,19.976,40,"LINESTRING (121.0730026 14.5586134, 121.072918 14.5584535)",,,
1065960587,,Jabson 1,residential,False,False,5.431,,"LINESTRING (121.0730026 14.5586134, 121.0730409 14.5585816)",,,
91905507,2,Lopez Jaena Street,tertiary,False,True,48.08,40,"LINESTRING (121.0730026 14.5586134, 121.0730337 14.5586722, 121.0731204 14.558836, 121.0732018 14.5589554, 121.0732234 14.5589886)",,,
1159873993,,Acacia,residential,False,True,52.168,,"LINESTRING (121.0730026 14.5586134, 121.0728999 14.5586663, 121.0727675 14.5587283, 121.0727507 14.558741, 121.0727242 14.5587549, 121.0726548 14.5587958, 121.0725821 14.5588448)",,,
894895271,,,residential,False,True,56.175,,"LINESTRING (121.076938 14.5572495, 121.0769353 14.557515, 121.0769448 14.5577545)",,,
894898768,1,,residential,False,True,88.53800000000001,,"LINESTRING (121.0729478 14.5601005, 121.0734082 14.5599761, 121.0737399 14.5598855)",,,
936134014,2,Lopez Jaena Street,residential,True,False,43.926,,"LINESTRING (121.0737399 14.5598855, 121.0735737 14.5595247)",,,
894898768,1,,residential,False,False,88.53800000000001,,"LINESTRING (121.0737399 14.5598855, 121.0734082 14.5599761, 121.0729478 14.5601005)",,,
894596178,2,Doctor Pilapil Street,residential,False,True,3.305,,"LINESTRING (121.0742987 14.5644733, 121.0743294 14.5644727)",,,
894596178,2,Doctor Pilapil Street,residential,False,False,52.206,,"LINESTRING (121.0742987 14.5644733, 121.0740338 14.5644789, 121.0738147 14.5644994)",,,
"[926423968, 1066283520, 1071138256]",2,Industria Extension,residential,True,False,168.279,,"LINESTRING (121.0742987 14.5644733, 121.074292 14.5644283, 121.074273 14.564216, 121.0742419 14.563986, 121.0742133 14.563792, 121.0742002 14.563562, 121.0742061 14.5635349, 121.0742668 14.5629691)",,,
220426583,2,F. Manalo Street,tertiary,False,False,191.127,30,"LINESTRING (121.0804445 14.5589414, 121.0804418 14.5589206, 121.0804282 14.5586977, 121.0803869 14.5581978, 121.0803643 14.5579242, 121.0803517 14.5577719, 121.0803139 14.5573141, 121.0803068 14.5572278)",,,
1065945385,1,F. Manalo Street,tertiary,True,False,13.337,,"LINESTRING (121.0804445 14.5589414, 121.0804601 14.5589673, 121.0804793 14.5589909, 121.0805015 14.5590118, 121.0805263 14.5590297)",,,
1065960586,,Jabson 2,residential,False,True,5.518,,"LINESTRING (121.0729534 14.5584176, 121.072918 14.5584535)",,,
1065960587,,Jabson 1,residential,False,True,5.431,,"LINESTRING (121.0730409 14.5585816, 121.0730026 14.5586134)",,,
10414565,2,Dr. Garcia Street,secondary,True,False,165.248,40,"LINESTRING (121.0733136 14.5589117, 121.0739995 14.5583115, 121.0743749 14.5579042, 121.0744061 14.5578704)",,,
91905506,2,Lopez Jaena Street,secondary,True,False,14.641,40,"LINESTRING (121.0732969 14.5590994, 121.0732589 14.559042, 121.0732234 14.5589886)",,,
1065960588,1,,secondary_link,True,False,21.079,,"LINESTRING (121.0732969 14.5590994, 121.0732936 14.5590363, 121.0732992 14.5589733, 121.0733136 14.5589117)",,,
93209718,,Katwiran Street,residential,False,False,59.503,,"LINESTRING (121.0732296 14.556688, 121.0731021 14.5561673)",,,
"[238269978, 93209718]",,"['Kalayaan Street', 'Katwiran Street']",residential,False,True,112.48,,"LINESTRING (121.0732296 14.556688, 121.0733597 14.557219, 121.0738215 14.5570878)",,,
1159857996,,12 Vocales,living_street,False,True,47.46,,"LINESTRING (121.0732296 14.556688, 121.0733854 14.5566453, 121.0736502 14.5565601)",,,
1065958390,,Dakila Street,residential,True,False,34.069,,"LINESTRING (121.0736502 14.5565601, 121.0735553 14.5562678)",,,
1159857996,,12 Vocales,living_street,False,False,47.46,,"LINESTRING (121.0736502 14.5565601, 121.0733854 14.5566453, 121.0732296 14.556688)",,,
1159873993,,Acacia,residential,False,False,52.168,,"LINESTRING (121.0725821 14.5588448, 121.0726548 14.5587958, 121.0727242 14.5587549, 121.0727507 14.558741, 121.0727675 14.5587283, 121.0728999 14.5586663, 121.0730026 14.5586134)",,,
