osmid,lanes,name,highway,oneway,reversed,length,bridge,geometry,ref,maxspeed,access,junction
17561393,,Riverside Drive,residential,False,False,303.32200000000006,,"LINESTRING (-86.2505828 41.686956, -86.2507414 41.6869877, -86.250838 41.687007, -86.250925 41.687044, -86.250994 41.687094, -86.2510411 41.6871411, -86.2511556 41.6873122, -86.2511788 41.687341, -86.2512151 41.6873862, -86.2513197 41.6874816, -86.2514111 41.687535, -86.2514981 41.6875712, -86.2515917 41.6875877, -86.2516831 41.687591, -86.2518087 41.6875712, -86.2520603 41.6875123, -86.252139 41.6874939, -86.2523379 41.6874478, -86.2527701 41.6873475, -86.253232 41.687253, -86.2535403 41.6872047, -86.2536631 41.6871936, -86.2537827 41.6871828)",,,,
17561393,,Riverside Drive,residential,False,True,370.47,,"LINESTRING (-86.2505828 41.686956, -86.2504204 41.6869513, -86.2501458 41.6869446, -86.2498672 41.6869396, -86.2496524 41.6869256, -86.2494828 41.6868969, -86.2493154 41.6868483, -86.2491602 41.686785, -86.248981 41.686679, -86.248853 41.686597, -86.248711 41.686482, -86.248583 41.686367, -86.2484424 41.6862343, -86.247931 41.685662, -86.2476668 41.6854042, -86.2475732 41.6852874, -86.2475105 41.6851969, -86.2474554 41.6850859, -86.2474227 41.6849899)",,,,
17561635,,North Niles Avenue,tertiary,False,False,151.57000000000002,,"LINESTRING (-86.2444102 41.6791566, -86.2443993 41.6794947, -86.2443965 41.6795311, -86.2443942 41.6799864, -86.2444014 41.680421, -86.2444031 41.6805195)",,,,
"[38916728, 38917340, 38917341]",4,East LaSalle Avenue,tertiary,False,True,237.894,yes,"LINESTRING (-86.2444102 41.6791566, -86.244814 41.6791562, -86.2452831 41.6791504, -86.2457363 41.6791436, -86.2463343 41.6791405, -86.2464957 41.6791378, -86.2472744 41.67913)",,,,
17547747,,West Navarre Street,residential,False,True,69.51400000000001,,"LINESTRING (-86.2512588 41.6830881, -86.2512566 41.6831137, -86.2512419 41.6831363, -86.2512043 41.6831575, -86.251159 41.6831688, -86.2506953 41.6831767, -86.2504856 41.683164)",,,,
441627036,1,North Michigan Street,primary,True,False,60.678,,"LINESTRING (-86.250485 41.6811337, -86.2504426 41.6811848, -86.2504417 41.6814608, -86.250404 41.6815486, -86.2503224 41.6816489)",,,,
608419033,3,North Dr. Martin Luther King Jr. Boulevard,primary,False,True,77.01100000000001,,"LINESTRING (-86.250485 41.6811337, -86.250486 41.6807901, -86.2504744 41.680546, -86.2504716 41.6804413)",,25 mph,,
423024667,1,North Michigan Street,primary,True,False,59.86400000000001,,"LINESTRING (-86.2506159 41.6816552, -86.2505821 41.6815979, -86.2505365 41.6814642, -86.2505237 41.6813677, -86.2505217 41.6811855, -86.250485 41.6811337)",,,,
1127366800,1,,primary,True,False,25.804000000000002,,"LINESTRING (-86.2506159 41.6816552, -86.2505402 41.6816274, -86.2504772 41.6816182, -86.2504131 41.6816213, -86.2503224 41.6816489)",SR 933;BUS US 31,,,roundabout
42684590,1,,primary,True,False,7.539,,"LINESTRING (-86.2503224 41.6816489, -86.2502571 41.681696)",SR 933;BUS US 31,,,roundabout
1127366799,1,,primary,True,False,6.877,,"LINESTRING (-86.2506705 41.6817017, -86.2506159 41.6816552)",SR 933;BUS US 31,,,roundabout
42684590,1,,primary,True,False,24.248,,"LINESTRING (-86.2502571 41.681696, -86.2502166 41.6817621, -86.2502129 41.6818348, -86.2502463 41.681903)",SR 933;BUS US 31,,,roundabout
441544245,1,East Marion Street,residential,True,False,31.369,,"LINESTRING (-86.2502571 41.681696, -86.2501654 41.6817344, -86.2500539 41.6817675, -86.2499104 41.6818063)",,,,
"[609809104, 423024666, 1084149215]","['1', '2']",North Michigan Street,primary,True,False,107.61999999999999,,"LINESTRING (-86.2502915 41.6819441, -86.2503552 41.682031, -86.2504071 41.6821477, -86.2504256 41.6822256, -86.2504265 41.6822869, -86.2504103 41.6824274, -86.2504087 41.6826135, -86.2504891 41.6828852)","['SR 933;BUS US 31', 'SR 933']",30 mph,,
607469072,1,,primary,True,False,28.927999999999997,,"LINESTRING (-86.2502915 41.6819441, -86.250363 41.6819725, -86.2504523 41.6819871, -86.2505324 41.6819802, -86.2506241 41.6819608)",SR 933;BUS US 31,,,roundabout
"[1084149194, 423024661]",1,West Marion Street,primary,True,False,106.018,,"LINESTRING (-86.2506765 41.6819142, -86.2508637 41.6818509, -86.2509721 41.6818346, -86.25111 41.6818299, -86.2511841 41.6818295, -86.2512858 41.6818174, -86.2514357 41.6817853, -86.2516496 41.6817019, -86.2517399 41.6816547, -86.2518119 41.6815668)","['SR 933;BUS US 31', 'SR 933']",,,
607469083,1,,primary,True,False,23.954,,"LINESTRING (-86.2506765 41.6819142, -86.2506921 41.6818419, -86.2506925 41.6817685, -86.2506705 41.6817017)",SR 933;BUS US 31,,,roundabout
607469071,2,,primary,True,False,6.767,,"LINESTRING (-86.2506241 41.6819608, -86.2506765 41.6819142)",SR 933;BUS US 31,,,roundabout
"[423024665, 1084149242]",2,North Michigan Street,primary,True,False,104.515,,"LINESTRING (-86.2504891 41.6828852, -86.2505412 41.6826117, -86.250527 41.6822442, -86.2505327 41.6821482, -86.2505643 41.6820632, -86.2506241 41.6819608)","['SR 933;BUS US 31', 'SR 933']",30 mph,,
1084154422,4,North Michigan Street,primary,False,True,31.002,,"LINESTRING (-86.2504891 41.6828852, -86.2504869 41.6830571, -86.2504856 41.683164)",SR 933;BUS US 31,30 mph,,
441541241,2,North Michigan Street,primary,True,False,44.059,,"LINESTRING (-86.2506748 41.6851109, -86.2506352 41.6850654, -86.2506045 41.685008, -86.2505871 41.6849461, -86.2505768 41.6848595, -86.2505194 41.6847368)",SR 933;BUS US 31,30 mph,,
607469078,1,,primary,True,False,26.814,,"LINESTRING (-86.2506748 41.6851109, -86.2505895 41.6850929, -86.2505228 41.6850871, -86.2504502 41.6850944, -86.2503614 41.6851171)",,15 mph,,roundabout
423024663,2,,primary,True,False,12.714,,"LINESTRING (-86.2507756 41.6851954, -86.2507324 41.6851469, -86.2506748 41.6851109)",SR 933;BUS US 31,15 mph,,roundabout
17547934,,East Bartlett Street,residential,True,False,39.638000000000005,,"LINESTRING (-86.2502971 41.6851713, -86.2501975 41.6851849, -86.2501051 41.6851923, -86.2500287 41.6851926, -86.2499718 41.6851881, -86.249824 41.6851711)",,,,
607469077,2,,primary,True,False,23.072,,"LINESTRING (-86.2502971 41.6851713, -86.2502684 41.6852174, -86.2502529 41.6852626, -86.2502483 41.6853111, -86.2502605 41.6853718)",SR 933;BUS US 31,15 mph,,roundabout
423024663,2,,primary,True,False,23.128,,"LINESTRING (-86.2507748 41.6853958, -86.2508054 41.6853304, -86.2508056 41.685261, -86.2507756 41.6851954)",SR 933;BUS US 31,15 mph,,roundabout
441541242,2,West Bartlett Street,residential,True,False,117.14699999999999,,"LINESTRING (-86.2507748 41.6853958, -86.2508575 41.6853598, -86.2509109 41.6853415, -86.2509692 41.6853324, -86.2510701 41.6853211, -86.2513062 41.6853139, -86.2520157 41.6853089, -86.2521645 41.6853079)",,30 mph,yes,
"[1084154422, 421359223]",4,North Michigan Street,primary,False,False,174.912,,"LINESTRING (-86.2505194 41.6847368, -86.250511 41.6844889, -86.2504873 41.6832515, -86.2504856 41.683164)",SR 933;BUS US 31,30 mph,,
607469076,2,North Michigan Street,primary,True,False,44.675,,"LINESTRING (-86.2505194 41.6847368, -86.2504634 41.6848605, -86.2504501 41.6849415, -86.2504319 41.6850109, -86.2504 41.6850689, -86.2503614 41.6851171)",SR 933;BUS US 31,15 mph,,
"[1162237977, 1089591722, 441541238]",,East Bartlett Street,residential,False,False,76.786,,"LINESTRING (-86.249824 41.6851711, -86.2497503 41.6851478, -86.2495971 41.6850853, -86.2494655 41.6850357, -86.2493934 41.6850129, -86.2493168 41.684996, -86.2492341 41.6849849, -86.2491457 41.6849772, -86.2490913 41.6849762, -86.2489543 41.6849736)",,,,
607469080,,East Bartlett Street,residential,True,False,43.934000000000005,,"LINESTRING (-86.249824 41.6851711, -86.2498972 41.6852177, -86.2499596 41.6852346, -86.2500937 41.6852635, -86.2501491 41.6852796, -86.2501861 41.6853003, -86.2502605 41.6853718)",,15 mph,,
"[1162237979, 1162237980, 421361029, 1089591717]",2,West Bartlett Street,residential,False,False,91.50500000000001,,"LINESTRING (-86.2526443 41.6852635, -86.2527662 41.685262, -86.2528885 41.6852617, -86.2530737 41.6852611, -86.2534593 41.6852597, -86.2537462 41.6852587)",,30 mph,yes,
442629635,2,West Bartlett Street,residential,True,False,40.691,,"LINESTRING (-86.2526443 41.6852635, -86.252513 41.6852395, -86.2521582 41.6852434)",,30 mph,yes,
441541239,2,North Michigan Street,primary,False,True,53.782,,"LINESTRING (-86.2505442 41.6859295, -86.2505557 41.6861472, -86.2505697 41.6864128)",SR 933,30 mph,,
441541240,2,North Michigan Street,primary,True,False,52.429,,"LINESTRING (-86.2505442 41.6859295, -86.2505962 41.6857697, -86.2506016 41.6856497, -86.2506186 41.6855777, -86.2506551 41.6855155, -86.2506842 41.685475)",SR 933;BUS US 31,15 mph,,
441544244,1,East Marion Street,residential,True,False,30.107999999999997,,"LINESTRING (-86.2499104 41.6818063, -86.249987 41.681829, -86.2500565 41.6818363, -86.250167 41.6818714, -86.2502463 41.681903)",,,,
"[1162238161, 17555450]",,East Marion Street,residential,False,True,85.927,,"LINESTRING (-86.2499104 41.6818063, -86.2496625 41.6818125, -86.249443 41.6818153, -86.2490405 41.6818085, -86.248876 41.68181)",,,,
1162238160,1,,primary,True,False,5.914,,"LINESTRING (-86.2502463 41.681903, -86.2502915 41.6819441)",SR 933;BUS US 31,,,roundabout
607469077,2,,primary,True,False,8.052,,"LINESTRING (-86.2503614 41.6851171, -86.2502971 41.6851713)",SR 933;BUS US 31,15 mph,,roundabout
607469079,2,,primary,True,False,13.844999999999999,,"LINESTRING (-86.2502605 41.6853718, -86.2503016 41.6854228, -86.2503628 41.685469)",SR 933;BUS US 31,15 mph,,roundabout
136379675,,North Main Street,residential,False,True,7.191,,"LINESTRING (-86.2521645 41.6853079, -86.2521582 41.6852434)",,,,
136379675,,North Main Street,residential,False,False,121.221,,"LINESTRING (-86.2521645 41.6853079, -86.2521661 41.6853625, -86.2521787 41.6857778, -86.2521798 41.6858602, -86.2521886 41.6863979)",,,,
441541242,2,West Bartlett Street,residential,True,False,40.573,,"LINESTRING (-86.2521645 41.6853079, -86.2525156 41.6852992, -86.2526443 41.6852635)",,30 mph,yes,
136379675,,North Main Street,residential,False,False,7.191,,"LINESTRING (-86.2521582 41.6852434, -86.2521645 41.6853079)",,,,
"[1112443160, 442629635]",2,West Bartlett Street,residential,True,False,115.945,,"LINESTRING (-86.2521582 41.6852434, -86.2520148 41.6852451, -86.251083 41.6852565, -86.2509688 41.685249, -86.2508673 41.685224, -86.2507756 41.6851954)",,"['15 mph', '30 mph']",yes,
493373472,4,Lincolnway West,primary,False,False,131.44,,"LINESTRING (-86.2545968 41.6790867, -86.2547569 41.6791376, -86.255236 41.6793252, -86.2557308 41.6795214, -86.2560045 41.6796261)",US 20 Business,30 mph,,
"[493373472, 880266342]",4,"['West LaSalle Avenue', 'Lincolnway West']",primary,False,True,80.505,,"LINESTRING (-86.2545968 41.6790867, -86.254428 41.679044, -86.2542277 41.6790468, -86.2537682 41.6790532, -86.253637 41.679055)",US 20 Business,30 mph,,
423024664,2,North Michigan Street,primary,True,False,54.087,,"LINESTRING (-86.2503628 41.685469, -86.2503974 41.6855053, -86.2504228 41.6855418, -86.2504505 41.6855925, -86.2504647 41.6856533, -86.2504777 41.6857719, -86.2505442 41.6859295)",SR 933;BUS US 31,30 mph,,
1211508932,1,,primary,True,False,27.779999999999998,,"LINESTRING (-86.2503628 41.685469, -86.2504488 41.6854937, -86.2505331 41.6855041, -86.2506008 41.6854975, -86.2506842 41.685475)",,15 mph,,roundabout
423024663,2,,primary,True,False,11.583,,"LINESTRING (-86.2506842 41.685475, -86.2507748 41.6853958)",SR 933;BUS US 31,15 mph,,roundabout
