osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,ref,bridge
120539637,Carlton Close,residential,30 mph,False,False,75.933,"LINESTRING (0.9384952 52.6769054, 0.9384211 52.6769912, 0.938383 52.6771831, 0.9383061 52.6773764, 0.9382311 52.6775649)",,,,
120539623,Carlton Close,residential,30 mph,False,False,5.486,"LINESTRING (0.9391548 52.6768378, 0.9391488 52.6767886)",,,,
120539623,Carlton Close,residential,30 mph,False,True,9.005,"LINESTRING (0.9391548 52.6768378, 0.9391488 52.6769187)",,,,
33515661,Carlton Close,residential,30 mph,False,False,44.28,"LINESTRING (0.9391548 52.6768378, 0.9390603 52.6768274, 0.938923 52.6768222, 0.9386543 52.6768054, 0.9385018 52.6767975)",,,,
120539637,Carlton Close,residential,30 mph,False,False,12.006,"LINESTRING (0.9385018 52.6767975, 0.9384952 52.6769054)",,,,
33515661,Carlton Close,residential,30 mph,False,True,44.28,"LINESTRING (0.9385018 52.6767975, 0.9386543 52.6768054, 0.938923 52.6768222, 0.9390603 52.6768274, 0.9391548 52.6768378)",,,,
120539637,Carlton Close,residential,30 mph,False,True,70.755,"LINESTRING (0.9385018 52.6767975, 0.938564 52.6762088, 0.9385648 52.6761624)",,,,
33515692,The Grove,residential,30 mph,False,False,60.393,"LINESTRING (0.9376699 52.6761821, 0.9378839 52.6761818, 0.938161 52.6761778, 0.9385648 52.6761624)",,,,
33515639,Sardis Way,residential,30 mph,False,True,97.941,"LINESTRING (0.9385648 52.6761624, 0.938559 52.6760523, 0.9385601 52.6758882, 0.9385141 52.6757971, 0.9384528 52.6757589, 0.9383222 52.6757137, 0.9381782 52.6756973, 0.9380433 52.675719, 0.937738 52.6757748)",,,,
33515692,The Grove,residential,30 mph,False,False,93.34299999999999,"LINESTRING (0.9385648 52.6761624, 0.9393423 52.6761538, 0.9396046 52.6761481, 0.939949 52.6761485)",,,,
33515692,The Grove,residential,30 mph,False,True,60.393,"LINESTRING (0.9385648 52.6761624, 0.938161 52.6761778, 0.9378839 52.6761818, 0.9376699 52.6761821)",,,,
120539637,Carlton Close,residential,30 mph,False,False,70.755,"LINESTRING (0.9385648 52.6761624, 0.938564 52.6762088, 0.9385018 52.6767975)",,,,
33515639,Sardis Way,residential,30 mph,False,False,97.94099999999999,"LINESTRING (0.937738 52.6757748, 0.9380433 52.675719, 0.9381782 52.6756973, 0.9383222 52.6757137, 0.9384528 52.6757589, 0.9385141 52.6757971, 0.9385601 52.6758882, 0.938559 52.6760523, 0.9385648 52.6761624)",,,,
33515639,Sardis Way,residential,30 mph,False,True,32.884,"LINESTRING (0.937738 52.6757748, 0.9376871 52.6757814, 0.9372523 52.6757984)",,,,
8137093,London Road,tertiary,30 mph,False,False,95.111,"LINESTRING (0.9442476 52.67605, 0.9440142 52.6762003, 0.9438299 52.6763246, 0.9436774 52.6764448, 0.94363 52.6764815, 0.9435038 52.6765793, 0.9434625 52.6766327, 0.9433924 52.6767236)",,,,
33524988,Georges Road,unclassified,30 mph,False,False,154.29000000000002,"LINESTRING (0.9439363 52.6812678, 0.9434743 52.681266, 0.9431288 52.6812647, 0.9430625 52.6812645, 0.9429563 52.6812644, 0.9428268 52.6812695, 0.9425944 52.6812771, 0.9424611 52.6812783, 0.9423014 52.6812861, 0.9421291 52.6813094, 0.9420609 52.6813259, 0.94199 52.681361, 0.9419471 52.6813919, 0.9419099 52.6814247, 0.9418738 52.6814826, 0.9418522 52.6815273)",,,,
158454566,Cowper Road,tertiary,30 mph,False,False,106.413,"LINESTRING (0.9439363 52.6812678, 0.9439534 52.6808622, 0.9439643 52.6806045, 0.9439742 52.680371, 0.9439683 52.6803112)",,,,
33902280,Saint Nicholas Street,residential,30 mph,False,True,121.71000000000001,"LINESTRING (0.9421909 52.6834393, 0.9422312 52.6834159, 0.9422527 52.6833575, 0.9422932 52.6831617, 0.9424583 52.6823644)",,,,
"[158454547, 254674781]",Theatre Street,tertiary,30 mph,False,False,98.893,"LINESTRING (0.9421909 52.6834393, 0.9423059 52.683516, 0.9424804 52.6836372, 0.943168 52.6841027)",,,,
32527154,Wellington Road,tertiary,30 mph,False,False,49.3,"LINESTRING (0.9424583 52.6823644, 0.9425933 52.6823535, 0.9431858 52.6823195)",,,,
32527154,Wellington Road,tertiary,30 mph,False,True,106.18700000000001,"LINESTRING (0.9424583 52.6823644, 0.9418766 52.6823723, 0.941667 52.6823783, 0.9415443 52.6823818, 0.9409064 52.6824862)",,,,
33902280,Saint Nicholas Street,residential,30 mph,False,False,121.71000000000001,"LINESTRING (0.9424583 52.6823644, 0.9422932 52.6831617, 0.9422527 52.6833575, 0.9422312 52.6834159, 0.9421909 52.6834393)",,,,
30974051,Swaffham Road,secondary,30 mph,False,False,192.92100000000002,"LINESTRING (0.9396057 52.6827946, 0.9395132 52.6828117, 0.9393802 52.6828275, 0.9391317 52.6828312, 0.9384022 52.6828426, 0.9372929 52.6828563, 0.9367512 52.6828638)",,,B1146,
30974051,Swaffham Road,secondary,30 mph,False,True,18.535,"LINESTRING (0.9396057 52.6827946, 0.9397211 52.6827499, 0.9398106 52.6826862)",,,B1146,
242948450,Quebec Road,secondary,30 mph,True,False,27.427999999999997,"LINESTRING (0.9396057 52.6827946, 0.9396552 52.6828662, 0.9397123 52.6829315, 0.9397393 52.6830252)",,,B1146,
"[375803338, 374728398, 374728399, 58534864, 58534841]",St Withburga Lane,residential,"['20 mph', '30 mph']",False,True,149.954,"LINESTRING (0.9386588 52.6791772, 0.9385882 52.6793951, 0.9384768 52.6797776, 0.938452 52.6799443, 0.9384503 52.6801069, 0.938448 52.6802288, 0.9384461 52.6803393, 0.93845 52.6804254, 0.938449 52.6804508, 0.9384484 52.6804781, 0.9384246 52.680512)",,,,
"[366782896, 58534850]",Littlefields,residential,30 mph,False,False,141.642,"LINESTRING (0.9386588 52.6791772, 0.9387488 52.6790234, 0.9387865 52.6789591, 0.9391012 52.678638, 0.9393493 52.6783547, 0.939615 52.6780461)",,,,
113715612,Vicarage Meadows,residential,30 mph,False,False,227.22599999999997,"LINESTRING (0.9386588 52.6791772, 0.938567 52.6791719, 0.9382243 52.6790783, 0.9379997 52.6789532, 0.9378115 52.6787286, 0.9376 52.678521, 0.9374771 52.6784411, 0.9372719 52.6783579, 0.9369887 52.6782714, 0.9367425 52.678169, 0.9365888 52.6780503, 0.9365543 52.6779892, 0.9365236 52.6779419, 0.936538 52.6778765, 0.9365451 52.6778441, 0.9366004 52.6777696)",,,,
223604919,Dereham Road,secondary,40 mph,False,True,59.928,"LINESTRING (0.9319417 52.6814139, 0.9320303 52.6814691, 0.9322499 52.6816041, 0.9325766 52.681791)",,,B1146,
113715611,Vicarage Meadows,residential,30 mph,False,True,9.742,"LINESTRING (0.9367353 52.677801, 0.9366004 52.6777696)",,,,
113715612,Vicarage Meadows,residential,30 mph,False,True,12.001,"LINESTRING (0.9366609 52.6776681, 0.9366004 52.6777696)",,,,
113715611,Vicarage Meadows,residential,30 mph,False,False,9.742,"LINESTRING (0.9366004 52.6777696, 0.9367353 52.677801)",,,,
113715612,Vicarage Meadows,residential,30 mph,False,False,12.001,"LINESTRING (0.9366004 52.6777696, 0.9366609 52.6776681)",,,,
113715612,Vicarage Meadows,residential,30 mph,False,True,227.226,"LINESTRING (0.9366004 52.6777696, 0.9365451 52.6778441, 0.936538 52.6778765, 0.9365236 52.6779419, 0.9365543 52.6779892, 0.9365888 52.6780503, 0.9367425 52.678169, 0.9369887 52.6782714, 0.9372719 52.6783579, 0.9374771 52.6784411, 0.9376 52.678521, 0.9378115 52.6787286, 0.9379997 52.6789532, 0.9382243 52.6790783, 0.938567 52.6791719, 0.9386588 52.6791772)",,,,
113716770,Trinity Close,residential,30 mph,False,True,10.097,"LINESTRING (0.9414547 52.6845658, 0.9416027 52.6845798)",,,,
113716770,Trinity Close,residential,30 mph,False,False,126.54800000000002,"LINESTRING (0.943168 52.6841027, 0.9430723 52.6841562, 0.9429615 52.6842286, 0.9429025 52.6842913, 0.9428358 52.6843623, 0.9427675 52.6844022, 0.9426741 52.6844568, 0.9418817 52.6845969, 0.9416027 52.6845798)",,,,
"[158454547, 254674781]",Theatre Street,tertiary,30 mph,False,True,98.89300000000001,"LINESTRING (0.943168 52.6841027, 0.9424804 52.6836372, 0.9423059 52.683516, 0.9421909 52.6834393)",,,,
113716772,Trinity Close,residential,30 mph,False,True,8.333,"LINESTRING (0.9415842 52.6846539, 0.9416027 52.6845798)",,,,
113716770,Trinity Close,residential,30 mph,False,False,10.097,"LINESTRING (0.9416027 52.6845798, 0.9414547 52.6845658)",,,,
113716772,Trinity Close,residential,30 mph,False,False,8.333,"LINESTRING (0.9416027 52.6845798, 0.9415842 52.6846539)",,,,
113716770,Trinity Close,residential,30 mph,False,True,126.54799999999999,"LINESTRING (0.9416027 52.6845798, 0.9418817 52.6845969, 0.9426741 52.6844568, 0.9427675 52.6844022, 0.9428358 52.6843623, 0.9429025 52.6842913, 0.9429615 52.6842286, 0.9430723 52.6841562, 0.943168 52.6841027)",,,,
113717455,King's Park,residential,30 mph,False,True,71.307,"LINESTRING (0.9454315 52.6831707, 0.9455511 52.6831883, 0.9455981 52.6832122, 0.9455416 52.683265, 0.9454079 52.6834651, 0.9453098 52.6837086)",,,,
18468278,Kings Road,residential,30 mph,False,True,140.02200000000002,"LINESTRING (0.944441 52.6835555, 0.9444875 52.6831444, 0.9445699 52.6824838, 0.9445601 52.6822992)",,,,
466060402,King's Park,residential,30 mph,False,False,61.163,"LINESTRING (0.944441 52.6835555, 0.9444981 52.6835588, 0.9445734 52.6835639, 0.944847 52.6836135, 0.9453098 52.6837086)",,,,
466060402,King's Park,residential,30 mph,False,False,13.565,"LINESTRING (0.9453098 52.6837086, 0.9455049 52.6837385)",,,,
113717455,King's Park,residential,30 mph,False,False,71.30699999999999,"LINESTRING (0.9453098 52.6837086, 0.9454079 52.6834651, 0.9455416 52.683265, 0.9455981 52.6832122, 0.9455511 52.6831883, 0.9454315 52.6831707)",,,,
466060402,King's Park,residential,30 mph,False,True,61.163,"LINESTRING (0.9453098 52.6837086, 0.944847 52.6836135, 0.9445734 52.6835639, 0.9444981 52.6835588, 0.944441 52.6835555)",,,,
113814534,Courtenay Close,residential,30 mph,False,True,9.085,"LINESTRING (0.940423 52.6782136, 0.940423 52.6781319)",,,,
33515609,Courtenay Close,residential,30 mph,False,False,7.503,"LINESTRING (0.940423 52.6781319, 0.9405343 52.6781319)",,,,
113814534,Courtenay Close,residential,30 mph,False,False,9.085,"LINESTRING (0.940423 52.6781319, 0.940423 52.6782136)",,,,
33515609,Courtenay Close,residential,30 mph,False,True,56.269999999999996,"LINESTRING (0.940423 52.6781319, 0.9403212 52.6781319, 0.9399667 52.6781292, 0.9398108 52.6781006, 0.939615 52.6780461)",,,,
113814532,The Home Close,residential,30 mph,False,True,58.804,"LINESTRING (0.9391644 52.6774552, 0.9392509 52.6773672, 0.9393597 52.6773334, 0.9395355 52.6773402, 0.9398784 52.6773962, 0.9399267 52.6774034)",,,,
118463063,Pages Yard,residential,30 mph,False,False,19.912,"LINESTRING (0.9400007 52.6815515, 0.9397062 52.6815377)",,,,
13957407,Quebec Street,unclassified,30 mph,True,False,43.229,"LINESTRING (0.9400007 52.6815515, 0.9399977 52.6816928, 0.9399925 52.6818146, 0.9399929 52.6818322, 0.9399993 52.6819174, 0.940001 52.6819401)",,,,
118463058,York Place,residential,30 mph,False,True,6.49,"LINESTRING (0.9394111 52.6815802, 0.9394183 52.681522)",,,,
118463064,York Place,residential,30 mph,False,True,15.973,"LINESTRING (0.939437 52.6813788, 0.9394183 52.681522)",,,,
118463063,Pages Yard,residential,30 mph,False,True,9.92,"LINESTRING (0.9397088 52.6814485, 0.9397062 52.6815377)",,,,
118463058,York Place,residential,30 mph,False,False,6.49,"LINESTRING (0.9394183 52.681522, 0.9394111 52.6815802)",,,,
118463064,York Place,residential,30 mph,False,False,15.973,"LINESTRING (0.9394183 52.681522, 0.939437 52.6813788)",,,,
"[118463064, 118463059, 118463061]","['Pages Yard', 'York Place']",residential,30 mph,False,True,19.557,"LINESTRING (0.9394183 52.681522, 0.9394891 52.6815309, 0.9396144 52.6815308, 0.9397062 52.6815377)",,,,
118463063,Pages Yard,residential,30 mph,False,False,9.92,"LINESTRING (0.9397062 52.6815377, 0.9397088 52.6814485)",,,,
118463063,Pages Yard,residential,30 mph,False,True,19.912,"LINESTRING (0.9397062 52.6815377, 0.9400007 52.6815515)",,,,
"[118463064, 118463059, 118463061]","['Pages Yard', 'York Place']",residential,30 mph,False,False,19.557,"LINESTRING (0.9397062 52.6815377, 0.9396144 52.6815308, 0.9394891 52.6815309, 0.9394183 52.681522)",,,,
120539623,Carlton Close,residential,30 mph,False,True,5.486,"LINESTRING (0.9391488 52.6767886, 0.9391548 52.6768378)",,,,
120539640,Reavey Court,residential,30 mph,False,False,37.675,"LINESTRING (0.9430093 52.6774881, 0.9429235 52.6774848, 0.9429288 52.6774165, 0.9429122 52.6773871, 0.9428591 52.677358, 0.9426774 52.6772655)",,,,
55895710,London Road,tertiary,30 mph,False,False,30.035,"LINESTRING (0.9432343 52.6768061, 0.9429614 52.6770196)",,,,
55895710,London Road,tertiary,30 mph,False,True,14.073,"LINESTRING (0.9432343 52.6768061, 0.9432574 52.6767918, 0.9433924 52.6767236)",,,,
120539611,Churchill Court,residential,30 mph,False,True,54.396,"LINESTRING (0.9432343 52.6768061, 0.942905 52.6766918, 0.9425012 52.6766069)",,,,
55895710,London Road,tertiary,30 mph,False,False,47.620000000000005,"LINESTRING (0.9426774 52.6772655, 0.9425626 52.6773539, 0.9422405 52.677602)",,,,
55895710,London Road,tertiary,30 mph,False,True,33.385999999999996,"LINESTRING (0.9426774 52.6772655, 0.9429018 52.6770673, 0.9429614 52.6770196)",,,,
120539640,Reavey Court,residential,30 mph,False,True,37.675,"LINESTRING (0.9426774 52.6772655, 0.9428591 52.677358, 0.9429122 52.6773871, 0.9429288 52.6774165, 0.9429235 52.6774848, 0.9430093 52.6774881)",,,,
120539606,The Dodmans,residential,30 mph,False,True,28.072,"LINESTRING (0.9422405 52.677602, 0.9426452 52.6776614)",,,,
55895710,London Road,tertiary,30 mph,False,False,117.43599999999999,"LINESTRING (0.9422405 52.677602, 0.9420735 52.67773, 0.9415108 52.6781691, 0.9412558 52.6783797, 0.9411993 52.6784471)",,,,
55895710,London Road,tertiary,30 mph,False,True,47.620000000000005,"LINESTRING (0.9422405 52.677602, 0.9425626 52.6773539, 0.9426774 52.6772655)",,,,
120539606,The Dodmans,residential,30 mph,False,False,7.792,"LINESTRING (0.9427591 52.6776733, 0.9426452 52.6776614)",,,,
120539606,The Dodmans,residential,30 mph,False,False,28.072,"LINESTRING (0.9426452 52.6776614, 0.9422405 52.677602)",,,,
120539606,The Dodmans,residential,30 mph,False,True,7.792,"LINESTRING (0.9426452 52.6776614, 0.9427591 52.6776733)",,,,
233085904,The Dodmans,residential,30 mph,False,True,10.978,"LINESTRING (0.9426452 52.6776614, 0.94263 52.6777597)",,,,
120539623,Carlton Close,residential,30 mph,False,False,9.005,"LINESTRING (0.9391488 52.6769187, 0.9391548 52.6768378)",,,,
120539611,Churchill Court,residential,30 mph,False,False,54.396,"LINESTRING (0.9425012 52.6766069, 0.942905 52.6766918, 0.9432343 52.6768061)",,,,
4842762,Cowper Road,tertiary,30 mph,True,False,47.283,"LINESTRING (0.9438983 52.6816924, 0.9439363 52.6812678)",,,,
120541045,Harold Whitby Close,residential,30 mph,False,False,60.602000000000004,"LINESTRING (0.9438983 52.6816924, 0.9444392 52.6816839, 0.9445365 52.6816823, 0.9447969 52.6816768)",,,,
120541045,Harold Whitby Close,residential,30 mph,False,True,60.602000000000004,"LINESTRING (0.9447969 52.6816768, 0.9445365 52.6816823, 0.9444392 52.6816839, 0.9438983 52.6816924)",,,,
55689078,Market Place,tertiary,30 mph,False,True,30.959,"LINESTRING (0.9406252 52.6817244, 0.9405601 52.6818608, 0.9404898 52.6819904)",,,,
374728395,Market Place,tertiary,30 mph,True,False,26.974999999999998,"LINESTRING (0.9406252 52.6817244, 0.9406703 52.6816926, 0.9406849 52.6816637, 0.9407274 52.6815793, 0.9407425 52.6815494, 0.9407367 52.6814986)",,,,
4842762,Cowper Road,tertiary,30 mph,True,False,8.795,"LINESTRING (0.9438871 52.6817712, 0.9438983 52.6816924)",,,,
156492392,Thompsons Way,unclassified,30 mph,False,False,118.856,"LINESTRING (0.9438871 52.6817712, 0.9430661 52.6817725, 0.9429701 52.6818003, 0.9421345 52.6818098)",,,,
156492392,Thompsons Way,unclassified,30 mph,False,True,118.856,"LINESTRING (0.9421345 52.6818098, 0.9429701 52.6818003, 0.9430661 52.6817725, 0.9438871 52.6817712)",,,,
32527154,Wellington Road,tertiary,30 mph,False,False,45.729,"LINESTRING (0.9431858 52.6823195, 0.9438636 52.6823026)",,,,
32527154,Wellington Road,tertiary,30 mph,False,True,49.3,"LINESTRING (0.9431858 52.6823195, 0.9425933 52.6823535, 0.9424583 52.6823644)",,,,
156492377,Oldfield Court,residential,30 mph,False,False,46.259,"LINESTRING (0.9431858 52.6823195, 0.9431802 52.6824478, 0.9431411 52.6825969, 0.9431056 52.6827319)",,,,
156492376,Oldfield Court,residential,30 mph,False,True,7.703,"LINESTRING (0.9429919 52.682725, 0.9431056 52.6827319)",,,,
156492376,Oldfield Court,residential,30 mph,False,False,7.703,"LINESTRING (0.9431056 52.6827319, 0.9429919 52.682725)",,,,
156492377,Oldfield Court,residential,30 mph,False,False,9.521,"LINESTRING (0.9431056 52.6827319, 0.943245 52.6827457)",,,,
156492377,Oldfield Court,residential,30 mph,False,True,46.259,"LINESTRING (0.9431056 52.6827319, 0.9431411 52.6825969, 0.9431802 52.6824478, 0.9431858 52.6823195)",,,,
156492377,Oldfield Court,residential,30 mph,False,True,9.521,"LINESTRING (0.943245 52.6827457, 0.9431056 52.6827319)",,,,
33142259,Dairy Crescent,residential,30 mph,False,True,12.018,"LINESTRING (0.9360989 52.6835699, 0.9360553 52.6836747)",,,,
156492342,Dairy Crescent,residential,30 mph,False,True,11.781,"LINESTRING (0.9360411 52.6837803, 0.9360553 52.6836747)",,,,
122552988,Quebec Street,unclassified,30 mph,False,True,51.477000000000004,"LINESTRING (0.9398563 52.6823893, 0.939839 52.6823668, 0.9398874 52.6822401, 0.9399088 52.6821975, 0.9399548 52.6820792, 0.9399854 52.6820005, 0.940001 52.6819401)",,,,
233085903,Sardis Way,residential,30 mph,False,True,9.376999999999999,"LINESTRING (0.9372486 52.6757141, 0.9372507 52.675761, 0.9372523 52.6757984)",,,,
233085904,The Dodmans,residential,30 mph,False,False,10.978,"LINESTRING (0.94263 52.6777597, 0.9426452 52.6776614)",,,,
33524988,Georges Road,unclassified,30 mph,False,True,154.29000000000002,"LINESTRING (0.9418522 52.6815273, 0.9418738 52.6814826, 0.9419099 52.6814247, 0.9419471 52.6813919, 0.94199 52.681361, 0.9420609 52.6813259, 0.9421291 52.6813094, 0.9423014 52.6812861, 0.9424611 52.6812783, 0.9425944 52.6812771, 0.9428268 52.6812695, 0.9429563 52.6812644, 0.9430625 52.6812645, 0.9431288 52.6812647, 0.9434743 52.681266, 0.9439363 52.6812678)",,,,
"[374728394, 4349463]",Market Place,tertiary,30 mph,False,"[False, True]",57.42,"LINESTRING (0.9407367 52.6814986, 0.9407845 52.6813978, 0.940823 52.6812956, 0.9408591 52.6811981, 0.9408891 52.6811172, 0.9408979 52.681065, 0.9408885 52.6810179, 0.9408719 52.6809962)",,,,
374728396,Market Place,tertiary,30 mph,True,False,27.033,"LINESTRING (0.9407367 52.6814986, 0.9406843 52.6815374, 0.9406646 52.6815781, 0.9406283 52.6816529, 0.940618 52.6816742, 0.9406252 52.6817244)",,,,
375803342,Washbridge,residential,20 mph,False,True,7.197,"LINESTRING (0.9375457 52.680504, 0.9375428 52.6805687)",,,,
375803342,Washbridge,residential,20 mph,False,False,7.197,"LINESTRING (0.9375428 52.6805687, 0.9375457 52.680504)",,,,
"[375803344, 375803345, 375803346, 375803343]",Washbridge,residential,20 mph,False,False,60.482000000000006,"LINESTRING (0.9375428 52.6805687, 0.937674 52.6805673, 0.9377247 52.6805668, 0.9378191 52.6805658, 0.9380758 52.6805606, 0.9382218 52.6805522, 0.9383608 52.6805372, 0.9384246 52.680512)",,,,
"[375803344, 58534863]",Washbridge,residential,20 mph,False,True,100.80199999999999,"LINESTRING (0.9375428 52.6805687, 0.9373573 52.6805705, 0.9372176 52.680572, 0.9367802 52.6805741, 0.9360476 52.6805783)",,,,
375803337,Saint Hilda Close,residential,30 mph,False,True,6.747,"LINESTRING (0.9348723 52.6844398, 0.9348627 52.6845002)",,,,
32706321,Saint Hilda Close,residential,30 mph,False,True,6.625,"LINESTRING (0.9348532 52.6845595, 0.9348627 52.6845002)",,,,
33515639,Sardis Way,residential,30 mph,False,False,15.559,"LINESTRING (0.9370222 52.6758091, 0.9372523 52.6757984)",,,,
33144410,Dereham Road,residential,30 mph,False,True,18.79,"LINESTRING (0.9322178 52.6814719, 0.9324492 52.6815661)",,,,
"[375803344, 58534863]",Washbridge,residential,20 mph,False,False,100.802,"LINESTRING (0.9360476 52.6805783, 0.9367802 52.6805741, 0.9372176 52.680572, 0.9373573 52.6805705, 0.9375428 52.6805687)",,,,
596852042,Bishops Park,residential,none,False,True,13.806,"LINESTRING (0.9451769 52.6839818, 0.9453756 52.6840119)",,,,
596852042,Bishops Park,residential,none,False,False,13.806,"LINESTRING (0.9453756 52.6840119, 0.9451769 52.6839818)",,,,
596852043,Bishops Park,residential,none,False,False,13.069,"LINESTRING (0.9453756 52.6840119, 0.9453271 52.6841257)",,,,
"[596852043, 596852039]",Bishops Park,residential,none,False,True,31.633000000000003,"LINESTRING (0.9453756 52.6840119, 0.945476 52.6837907, 0.9455049 52.6837385)",,,,
596852043,Bishops Park,residential,none,False,True,13.069,"LINESTRING (0.9453271 52.6841257, 0.9453756 52.6840119)",,,,
466060402,King's Park,residential,30 mph,False,True,13.565,"LINESTRING (0.9455049 52.6837385, 0.9453098 52.6837086)",,,,
"[596852043, 596852039]",Bishops Park,residential,none,False,False,31.633000000000003,"LINESTRING (0.9455049 52.6837385, 0.945476 52.6837907, 0.9453756 52.6840119)",,,,
55895710,London Road,tertiary,30 mph,False,True,30.035,"LINESTRING (0.9429614 52.6770196, 0.9432343 52.6768061)",,,,
55895710,London Road,tertiary,30 mph,False,False,33.385999999999996,"LINESTRING (0.9429614 52.6770196, 0.9429018 52.6770673, 0.9426774 52.6772655)",,,,
671265851,,residential,,False,False,80.718,"LINESTRING (0.9429614 52.6770196, 0.9425608 52.6769543, 0.9419945 52.6769012, 0.9418443 52.6769078, 0.9417927 52.6769249)",,,,
671265851,,residential,,False,True,80.718,"LINESTRING (0.9417927 52.6769249, 0.9418443 52.6769078, 0.9419945 52.6769012, 0.9425608 52.6769543, 0.9429614 52.6770196)",,,,
728796924,Quebec Road,secondary_link,30 mph,True,False,21.413,"LINESTRING (0.9401998 52.6823058, 0.9401248 52.6823543, 0.9400411 52.6823848, 0.9399699 52.6824359)",,,B1146,
760673174,Market Place,tertiary,30 mph,True,False,11.278,"LINESTRING (0.9401998 52.6823058, 0.9401898 52.6823418, 0.9401939 52.6823702, 0.9402315 52.6823986)",2,circular,,
