osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,bridge,tunnel,junction,access
225922139,False,2,Clarendon Road,tertiary,20 mph,False,130.723,"LINESTRING (-0.3969683 51.6590768, -0.396971 51.6589269, -0.3969717 51.6588865, -0.3969719 51.6588462, -0.3969721 51.6587722, -0.3969741 51.6581944, -0.3969759 51.6579171, -0.396976 51.6579012)",,,,,
"[224148024, 884216416]",True,"['4', '3']",Beechen Grove,primary,30 mph,False,122.595,"LINESTRING (-0.3957332 51.6573489, -0.3954553 51.6572631, -0.3951276 51.6571175, -0.3949981 51.6570336, -0.394753 51.6568544, -0.3947152 51.6568254, -0.39444 51.6566144)",A411,,,,
144831328,False,,Queens Road,residential,20 mph,False,17.825,"LINESTRING (-0.3922909 51.6584174, -0.3924004 51.6582722)",,,,,
144831328,False,,Queens Road,residential,20 mph,True,30.942,"LINESTRING (-0.3922909 51.6584174, -0.3921863 51.658688)",,,,,
31663334,False,,Queen's Place,residential,20 mph,False,40.206,"LINESTRING (-0.3922909 51.6584174, -0.3922037 51.6584128, -0.3920584 51.6584051, -0.3917244 51.658469)",,,,,
31663334,False,,Queen's Place,residential,20 mph,False,34.161,"LINESTRING (-0.3917244 51.658469, -0.39126 51.6585757)",,,,,
31663353,False,,Gladstone Road,residential,20 mph,False,85.029,"LINESTRING (-0.3917244 51.658469, -0.3914356 51.6577256)",,,,,
31663334,False,,Queen's Place,residential,20 mph,True,40.205999999999996,"LINESTRING (-0.3917244 51.658469, -0.3920584 51.6584051, -0.3922037 51.6584128, -0.3922909 51.6584174)",,,,,
31663334,False,,Queen's Place,residential,20 mph,True,34.161,"LINESTRING (-0.39126 51.6585757, -0.3917244 51.658469)",,,,,
"[160580504, 31663353, 182794587]",False,,"['Derby Road', 'Gladstone Road']",residential,"['20 mph', '30 mph']","[False, True]",285.509,"LINESTRING (-0.3906466 51.6557805, -0.3905683 51.6554906, -0.3905156 51.6549708, -0.3905848 51.6547372, -0.3906706 51.6547019, -0.3908839 51.6548117, -0.3922888 51.6557203, -0.3923118 51.655735)",,,,,
31663353,False,,Gladstone Road,residential,20 mph,True,223.042,"LINESTRING (-0.3906466 51.6557805, -0.39073 51.6559998, -0.3908721 51.6563539, -0.3913608 51.6575639, -0.3914356 51.6577256)",,,,,
56132668,False,,Stanley Road,residential,20 mph,False,136.074,"LINESTRING (-0.3906466 51.6557805, -0.3907896 51.6557597, -0.3909501 51.6557783, -0.392099 51.6565237)",,,,,
56132668,False,,Stanley Road,residential,20 mph,True,136.074,"LINESTRING (-0.392099 51.6565237, -0.3909501 51.6557783, -0.3907896 51.6557597, -0.3906466 51.6557805)",,,,,
72101441,False,,Grosvenor Road,residential,20 mph,False,144.11300000000003,"LINESTRING (-0.392099 51.6565237, -0.3920307 51.6566701, -0.3918021 51.6571599, -0.3915996 51.6575791, -0.3915564 51.6576882, -0.3915035 51.6577046, -0.3914356 51.6577256)",,,,,
72101441,False,,Grosvenor Road,residential,20 mph,True,71.12,"LINESTRING (-0.392099 51.6565237, -0.3923219 51.6560665, -0.3923975 51.6559115)",,,,,
31663353,False,,Gladstone Road,residential,20 mph,True,85.029,"LINESTRING (-0.3914356 51.6577256, -0.3917244 51.658469)",,,,,
31663353,False,,Gladstone Road,residential,20 mph,False,223.042,"LINESTRING (-0.3914356 51.6577256, -0.3913608 51.6575639, -0.3908721 51.6563539, -0.39073 51.6559998, -0.3906466 51.6557805)",,,,,
72101441,False,,Grosvenor Road,residential,20 mph,True,144.113,"LINESTRING (-0.3914356 51.6577256, -0.3915035 51.6577046, -0.3915564 51.6576882, -0.3915996 51.6575791, -0.3918021 51.6571599, -0.3920307 51.6566701, -0.392099 51.6565237)",,,,,
82805190,False,2,Vicarage Road,primary,30 mph,False,150.911,"LINESTRING (-0.3991173 51.6526069, -0.3989738 51.6526964, -0.3987709 51.6527978, -0.398347 51.6530007, -0.3973855 51.6534337)",A4145,,,,
871627295,True,1,Vicarage Road,primary,,False,25.187,"LINESTRING (-0.3991173 51.6526069, -0.3990927 51.6524994, -0.3990567 51.6523836)",,,,,
10592367,False,,Upton Road,residential,30 mph,False,90.068,"LINESTRING (-0.4014992 51.6565066, -0.4005226 51.6566223, -0.4002167 51.6566585)",,,,,
10592367,False,,Upton Road,residential,30 mph,True,95.419,"LINESTRING (-0.4014992 51.6565066, -0.4026552 51.6563633, -0.4028556 51.6563384)",,,,,
"[884216417, 224148010, 52301429]",True,3,Beechen Grove,primary,30 mph,False,100.52600000000001,"LINESTRING (-0.3971003 51.6576619, -0.3969391 51.6576218, -0.3965278 51.6575284, -0.3962676 51.6574693, -0.3959137 51.6573892, -0.3957332 51.6573489)",A411,,,,
533799143,False,2,Clarendon Road,tertiary,20 mph,True,28.043999999999997,"LINESTRING (-0.3971003 51.6576619, -0.3970307 51.6577705, -0.3970123 51.6577993, -0.396976 51.6579012)",,,,,
443460328,False,,Sutton Road,residential,20 mph,False,34.294,"LINESTRING (-0.3949263 51.6576456, -0.394493 51.6574944)",,,,,
443460328,False,,Sutton Road,residential,20 mph,True,20.199,"LINESTRING (-0.3949263 51.6576456, -0.3951699 51.6577464)",,,,,
"[24906014, 46984727]",False,,"['Cross Street', 'Sutton Road']",residential,20 mph,False,197.86700000000002,"LINESTRING (-0.3949263 51.6576456, -0.3944407 51.6582425, -0.3942579 51.6584532, -0.3941574 51.6585911, -0.3952745 51.6587873)",,,,,
31663361,True,,Grosvenor Road,residential,30 mph,False,37.834,"LINESTRING (-0.3923975 51.6559115, -0.3923907 51.6558636, -0.3924042 51.6558328, -0.3924225 51.6557909, -0.3924395 51.6557116, -0.3924099 51.655576)",,,,,
72101441,False,,Grosvenor Road,residential,20 mph,False,71.12,"LINESTRING (-0.3923975 51.6559115, -0.3923219 51.6560665, -0.392099 51.6565237)",,,,,
56148614,False,,Earl Street,residential,20 mph,False,64.231,"LINESTRING (-0.3943351 51.6576616, -0.3935074 51.657397)",,,,,
56148614,False,,Earl Street,residential,20 mph,True,64.231,"LINESTRING (-0.3935074 51.657397, -0.3943351 51.6576616)",,,,,
24906010,True,,Loates Lane,residential,20 mph,False,63.403999999999996,"LINESTRING (-0.3935074 51.657397, -0.3939186 51.6569945, -0.3938958 51.6569019)",,,,,
443460328,False,,Sutton Road,residential,20 mph,True,34.294,"LINESTRING (-0.394493 51.6574944, -0.3949263 51.6576456)",,,,,
71994006,False,,Ottoman Terrace,residential,20 mph,True,31.815,"LINESTRING (-0.3909593 51.6586533, -0.3905511 51.6587865)",,,,,
24274544,False,,Ebury Road,residential,20 mph,True,6.675,"LINESTRING (-0.3905511 51.6587865, -0.3905983 51.6588389)",,,,,
71994006,False,,Ottoman Terrace,residential,20 mph,False,31.815,"LINESTRING (-0.3905511 51.6587865, -0.3909593 51.6586533)",,,,,
24274544,False,,Ebury Road,residential,20 mph,False,75.166,"LINESTRING (-0.3905511 51.6587865, -0.3904996 51.6587419, -0.3900775 51.6583652, -0.3899281 51.6582319)",,,,,
23276569,True,3,Exchange Road,primary,30 mph,False,140.996,"LINESTRING (-0.3949448 51.652122, -0.3949838 51.6521333, -0.3952455 51.6522419, -0.3955063 51.6524062, -0.3955961 51.6524738, -0.3960734 51.6529978, -0.3961867 51.6531022)",A411,,,,
"[792848409, 88696738, 88696739]",True,,Cambridge Road,residential,20 mph,False,119.441,"LINESTRING (-0.3949448 51.652122, -0.3951216 51.6522673, -0.3952986 51.6523638, -0.3954327 51.6524629, -0.395435 51.6525322, -0.3953805 51.6525635, -0.3946609 51.6527911)",,,,,
735017871,True,3,Beechen Grove,primary,30 mph,False,17.764,"LINESTRING (-0.3915139 51.6535825, -0.3916068 51.6534335)",A411,,,,
847570019,False,,Water Lane,tertiary,20 mph,True,17.679,"LINESTRING (-0.391071 51.6536768, -0.3908162 51.6536938)",,,,,
1132350692,True,1,Water Lane,tertiary,20 mph,False,33.299,"LINESTRING (-0.391071 51.6536768, -0.3913004 51.6536629, -0.3913354 51.6536565, -0.3913652 51.6536493, -0.3913864 51.6536417, -0.3915139 51.6535825)",,,,,
88732224,True,1,Water Lane,tertiary,20 mph,False,43.512,"LINESTRING (-0.3913997 51.6539843, -0.3913313 51.6538177, -0.3913228 51.6538039, -0.3913089 51.6537889, -0.3912974 51.6537774, -0.3912823 51.6537659, -0.3912511 51.6537474, -0.391071 51.6536768)",,,,,
735017871,True,3,Beechen Grove,primary,30 mph,False,45.474,"LINESTRING (-0.3913997 51.6539843, -0.39145 51.6537297, -0.3914539 51.6537208, -0.3915139 51.6535825)",A411,,,,
10592367,False,,Upton Road,residential,30 mph,True,90.068,"LINESTRING (-0.4002167 51.6566585, -0.4005226 51.6566223, -0.4014992 51.6565066)",,,,,
88853618,True,,Upton Road,residential,30 mph,False,28.258,"LINESTRING (-0.4002167 51.6566585, -0.4000931 51.6566903, -0.4000294 51.656714, -0.3999657 51.6567377, -0.3999174 51.6567555, -0.3998618 51.656783)",,,,,
487852486,False,,Marlborough Road,tertiary,30 mph,True,122.518,"LINESTRING (-0.3993499 51.6554427, -0.401121 51.6555247)",,,,,
88853614,True,,Marlborough Road,tertiary,30 mph,False,27.242,"LINESTRING (-0.3993499 51.6554427, -0.3992183 51.6554918, -0.3991425 51.6555541, -0.3991177 51.6556241)",,,,,
"[491327486, 251996855]",True,"['2', '3']",Exchange Road,primary,30 mph,False,125.41,"LINESTRING (-0.3991177 51.6556241, -0.3993287 51.6557871, -0.3996368 51.6560593, -0.3997308 51.6561815, -0.3998483 51.6563541, -0.3998997 51.6565101, -0.399928 51.6566128)",A411,,,,
145265046,False,,The Crescent,residential,20 mph,False,90.22399999999999,"LINESTRING (-0.3926969 51.6528215, -0.3928283 51.6529246, -0.3929516 51.6530188, -0.3930004 51.6530479, -0.3930565 51.6530544, -0.3930945 51.6530588, -0.3931761 51.6530485, -0.3933952 51.6529578, -0.3935867 51.6527468)",,,,,
220070298,False,,,tertiary_link,,False,6.728,"LINESTRING (-0.3915528 51.6529058, -0.3914945 51.6528573)",,,,,
"[1010278026, 792848412, 239048022]",False,,"['Pump House Crescent', 'Wellspring Way']",residential,30 mph,"[False, True]",195.85600000000002,"LINESTRING (-0.3928261 51.651671, -0.3921698 51.6519947, -0.3917416 51.6516767, -0.3915658 51.6515585, -0.3911573 51.6517811, -0.3907488 51.6519389, -0.3907076 51.6519548)",,,,,
316508411,False,,St. Mary's Close,residential,20 mph,False,13.162,"LINESTRING (-0.396852 51.6541854, -0.3966828 51.6542401)",,,,,
443460328,False,,Sutton Road,residential,20 mph,False,20.199,"LINESTRING (-0.3951699 51.6577464, -0.3949263 51.6576456)",,,,,
487852484,False,,Whippendell Road,tertiary,30 mph,False,19.928,"LINESTRING (-0.4021792 51.6553609, -0.4020266 51.6554022, -0.4019998 51.6554095, -0.4019416 51.6554546)",,,,,
487852485,True,,Whippendell Road,tertiary,30 mph,False,25.09,"LINESTRING (-0.4018381 51.6552826, -0.4019793 51.655315, -0.4021792 51.6553609)",,,,,
487908537,False,,Cassio Road,primary,30 mph,False,20.415,"LINESTRING (-0.4018381 51.6552826, -0.4018877 51.655365, -0.4019416 51.6554546)",A4178,,,,
"[4700283, 752870780]",False,2,Cassio Road,primary,30 mph,True,197.885,"LINESTRING (-0.4018381 51.6552826, -0.4014646 51.6545813, -0.4010427 51.6539879, -0.4009547 51.6538815, -0.4008791 51.6538138, -0.4007204 51.6536507)",A4178,,,,
752866998,False,,St. Mary's Road,residential,30 mph,True,5.329,"LINESTRING (-0.3974186 51.6539457, -0.3974679 51.6539826)",,,,,
4863833,True,2,The Hornets,primary,30 mph,False,49.759,"LINESTRING (-0.4004724 51.6524026, -0.400442 51.6524299, -0.400386 51.6524627, -0.4000393 51.6526113, -0.3999052 51.6526755)",A4145,,,,
752867000,True,,Fearnley Street,residential,20 mph,False,15.054,"LINESTRING (-0.4006729 51.6524545, -0.4006196 51.652437, -0.4005606 51.6524187, -0.4004724 51.6524026)",,,,,
"[752867001, 7914943]",False,,"['Addiscombe Road', 'Fearnley Street']",residential,20 mph,False,272.416,"LINESTRING (-0.4006729 51.6524545, -0.4006978 51.6525048, -0.4011576 51.6528862, -0.4016878 51.6533462, -0.4019003 51.6535306, -0.4020096 51.6536285, -0.4023516 51.65414, -0.4025272 51.6543953, -0.4026295 51.654562)",,,,,
752866998,False,,St. Mary's Road,residential,30 mph,False,4.759,"LINESTRING (-0.397499 51.6540208, -0.3974679 51.6539826)",,,,,
3186925,True,4,Beechen Grove,primary,30 mph,False,35.024,"LINESTRING (-0.3980126 51.658017, -0.397624 51.6578286, -0.3976119 51.6578236)",A411,,,,
752866989,True,2,Merton Road,primary,30 mph,False,42.437,"LINESTRING (-0.3990567 51.6523836, -0.3988547 51.6522903, -0.3985667 51.6521529)",A4145,,,,
220070298,False,,,tertiary_link,,True,6.728,"LINESTRING (-0.3914945 51.6528573, -0.3915528 51.6529058)",,,,,
22561516,True,1,,tertiary_link,30 mph,False,57.561,"LINESTRING (-0.3914945 51.6528573, -0.3916431 51.6529137, -0.3917431 51.6529219, -0.3918449 51.6529053, -0.3918751 51.6529004, -0.3922717 51.6528095)",,,,,
"[88696740, 22561535]",False,,Lower High Street,tertiary,30 mph,False,107.266,"LINESTRING (-0.3914945 51.6528573, -0.391268 51.652655, -0.3908656 51.6522821, -0.3906926 51.6520348)",,yes,,,
"[160580504, 31663353, 182794587]",False,,"['Derby Road', 'Gladstone Road']",residential,"['20 mph', '30 mph']","[False, True]",285.509,"LINESTRING (-0.3923118 51.655735, -0.3922888 51.6557203, -0.3908839 51.6548117, -0.3906706 51.6547019, -0.3905848 51.6547372, -0.3905156 51.6549708, -0.3905683 51.6554906, -0.3906466 51.6557805)",,,,,
443446062,True,1,,primary_link,30 mph,False,51.212,"LINESTRING (-0.3976119 51.6578236, -0.3973899 51.6577892, -0.3972343 51.6577709, -0.3971592 51.6577792, -0.3970815 51.6578008, -0.3970359 51.6578358, -0.396976 51.6579012)",,,,,
884216418,True,3,Beechen Grove,primary,30 mph,False,39.642,"LINESTRING (-0.3976119 51.6578236, -0.3972825 51.6577115, -0.397216 51.6576936, -0.3971003 51.6576619)",A411,,,,
56143043,False,,Duke Street,residential,20 mph,True,59.572,"LINESTRING (-0.393765 51.6582832, -0.3930138 51.6580189)",,,,,
