osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge,access,tunnel,service,width
22794638,False,,,Watersplash Close,residential,,False,13.289,"LINESTRING (-0.3027449 51.4062635, -0.3026795 51.4063146, -0.3026225 51.4063554)",,,,,,
22794638,False,,,Watersplash Close,residential,,True,24.243000000000002,"LINESTRING (-0.3027449 51.4062635, -0.3028258 51.4062265, -0.3030022 51.4061167)",,,,,,
22794643,False,,,Watersplash Close,residential,20 mph,False,97.39,"LINESTRING (-0.3027449 51.4062635, -0.3026438 51.4062044, -0.3025831 51.4061691, -0.3025075 51.4061262, -0.3024544 51.4060639, -0.3024442 51.4060095, -0.3024729 51.4059733, -0.302618 51.4058864, -0.302688 51.4058558, -0.3028038 51.4058118, -0.3029768 51.4057767, -0.3030917 51.4057101, -0.303131 51.4056873)",,,,,,
22794643,False,,,Watersplash Close,residential,20 mph,True,97.39,"LINESTRING (-0.303131 51.4056873, -0.3030917 51.4057101, -0.3029768 51.4057767, -0.3028038 51.4058118, -0.302688 51.4058558, -0.302618 51.4058864, -0.3024729 51.4059733, -0.3024442 51.4060095, -0.3024544 51.4060639, -0.3025075 51.4061262, -0.3025831 51.4061691, -0.3026438 51.4062044, -0.3027449 51.4062635)",,,,,,
"[556792841, 724175267, 556792839]",False,,,Denmark Road,residential,20 mph,True,71.487,"LINESTRING (-0.303131 51.4056873, -0.303555 51.4059229, -0.3036483 51.4059748, -0.3037252 51.4060161, -0.3037778 51.4060418, -0.3037945 51.4060463, -0.3038427 51.4060555, -0.3039423 51.4060656)",,,,,,
22794638,False,,,Watersplash Close,residential,,True,13.289,"LINESTRING (-0.3026225 51.4063554, -0.3026795 51.4063146, -0.3027449 51.4062635)",,,,,,
556631696,True,3,A307;A308,Wheatfield Way,primary,20 mph,False,41.272,"LINESTRING (-0.3006879 51.4101036, -0.3007313 51.4102501, -0.3007457 51.4103071, -0.300756 51.4103726, -0.3007653 51.4104711)",,,,,,
556631697,False,4,A307,Wheatfield Way,primary,20 mph,False,46.896,"LINESTRING (-0.3006879 51.4101036, -0.3006838 51.4099412, -0.3006738 51.409723, -0.3006792 51.4096821)",,,,,,
556612701,True,2,A308,,primary,30 mph,False,5.047,"LINESTRING (-0.3057832 51.4120553, -0.3057316 51.4120873)",,,,,,
"[893935538, 110464134, 30630334]",True,,,Thames Side,unclassified,,False,75.561,"LINESTRING (-0.3070392 51.4121419, -0.3071097 51.412074, -0.3071947 51.412033, -0.3074546 51.4120091, -0.3074986 51.4120051, -0.3075577 51.412016, -0.307569 51.4120404, -0.3075696 51.4120746, -0.3075473 51.4123162)",,,,,,
"[39864896, 963183906]",True,4,,Vicarage Road,unclassified,,False,59.68000000000001,"LINESTRING (-0.3070392 51.4121419, -0.3069822 51.4120616, -0.3068887 51.4120511, -0.3065997 51.4120653, -0.3062649 51.4120674)",,,,,,
26220189,False,,,Water Lane,unclassified,,False,4.639,"LINESTRING (-0.3055317 51.4124121, -0.3054665 51.4124028)",,,,,,
26220189,False,,,Water Lane,unclassified,,True,84.28200000000001,"LINESTRING (-0.3055317 51.4124121, -0.3056839 51.4124259, -0.3058548 51.4124335, -0.306063 51.4124335, -0.3062815 51.4124334, -0.306502 51.4124334, -0.3067449 51.4124347)",,,,,,
"[1217801899, 1217801900, 10678324, 4770214]",True,2,,Skerne Road,unclassified,,False,66.644,"LINESTRING (-0.3055317 51.4124121, -0.3054515 51.4125283, -0.3054307 51.4125539, -0.3053237 51.4126572, -0.3051923 51.412772, -0.3051646 51.4128086, -0.3051512 51.4128375, -0.305145 51.4128789, -0.3051373 51.4129467)",,,,building_passage,,
26220192,True,,,Water Lane,unclassified,,False,37.05,"LINESTRING (-0.3075473 51.4123162, -0.3074445 51.4123603, -0.3073236 51.4123784, -0.3072056 51.412394, -0.3070416 51.4124019)",,,,,,
374045810,False,,,Thames Side,unclassified,,False,98.70400000000001,"LINESTRING (-0.3075473 51.4123162, -0.3076076 51.4123812, -0.3076164 51.4124194, -0.3076257 51.4127534, -0.3076285 51.4127981, -0.307653 51.413193)",,,,,,
41066136,True,3,A308,Sopwith Way,primary,30 mph,False,97.93700000000001,"LINESTRING (-0.3026374 51.4135911, -0.3025252 51.4136098, -0.3024015 51.4136123, -0.3022507 51.413607, -0.3021652 51.4135962, -0.3013268 51.413496, -0.3012476 51.4134875)",,,,,,
27757378,False,,,Walter Street,unclassified,,False,24.183,"LINESTRING (-0.3012727 51.4141089, -0.3012158 51.4139493, -0.301197 51.4138966)",,,,,,
27757368,True,,,Walter Street,unclassified,,False,48.461,"LINESTRING (-0.3012476 51.4134875, -0.3011891 51.4135231, -0.3011617 51.4135522, -0.3011353 51.4135921, -0.3011318 51.4136324, -0.30118 51.4138559, -0.301197 51.4138966)",,,,,,
41066136,True,3,A308,Sopwith Way,primary,30 mph,False,57.158,"LINESTRING (-0.3012476 51.4134875, -0.3010444 51.4134671, -0.3008634 51.413433, -0.3007938 51.4134065, -0.3007451 51.4133795, -0.3006526 51.4133143, -0.3005904 51.413234)",,,,,,
26844573,False,,,Palmer Crescent,residential,20 mph,False,106.744,"LINESTRING (-0.3033089 51.4076636, -0.3031011 51.4074112, -0.3030167 51.40731, -0.3029079 51.4072242, -0.3027306 51.4071537, -0.3025266 51.4071034, -0.3022353 51.4070699)",,,,,,
"[8123977, 1056777788, 648930486]",True,,,Clarence Street,unclassified,20 mph,False,37.004999999999995,"LINESTRING (-0.3008203 51.4107981, -0.3009557 51.4108207, -0.301027 51.410823, -0.301068 51.4108218, -0.3011047 51.410816, -0.3012202 51.4107941, -0.3013393 51.4108116)",,,,,,
27621232,True,3,A307;A308,Wheatfield Way,primary,20 mph,False,21.605999999999998,"LINESTRING (-0.3008203 51.4107981, -0.3008354 51.4109031, -0.3008431 51.4109599, -0.3008393 51.4109917)",,,,,,
27757378,False,,,Walter Street,unclassified,,True,24.183,"LINESTRING (-0.301197 51.4138966, -0.3012158 51.4139493, -0.3012727 51.4141089)",,,,,,
32928406,False,4,A308,Hampton Court Road,primary,,False,26.134999999999998,"LINESTRING (-0.3120917 51.4110386, -0.3118482 51.4111218, -0.3117637 51.4111542)",,,,,,
"[171860659, 757293228, 156985382]",False,2,B358,Church Grove,secondary,20 mph,False,113.379,"LINESTRING (-0.3120917 51.4110386, -0.3121716 51.411097, -0.3122087 51.4111236, -0.312247 51.4111511, -0.3124705 51.4113114, -0.3124951 51.4113283, -0.3126846 51.4114732, -0.3128687 51.4116138, -0.3129591 51.4116792, -0.3131564 51.411812)",,,,,,
491948856,True,,,College Roundabout,primary,30 mph,False,8.283999999999999,"LINESTRING (-0.3040217 51.4070175, -0.3040571 51.407032, -0.3040932 51.4070614, -0.3041004 51.4070715)",roundabout,,,,,
"[550356466, 1221705662]",True,"['1', '2']",A307,Kingston Hall Road,primary,30 mph,False,69.45,"LINESTRING (-0.3041004 51.4070715, -0.3042811 51.4071198, -0.3044996 51.4071838, -0.3045649 51.4072054, -0.3046315 51.4072223, -0.3048278 51.4072815, -0.3049996 51.4073447)",,,,,,
550356467,True,,,College Roundabout,primary,30 mph,False,13.543000000000001,"LINESTRING (-0.3041004 51.4070715, -0.3041068 51.4070941, -0.304107 51.4071187, -0.3040975 51.4071397, -0.3040766 51.4071632, -0.3040463 51.4071804)",roundabout,,,,,
"[1097424586, 1097424587, 39865133]",True,2,,Vicarage Road,unclassified,,False,21.511,"LINESTRING (-0.3062649 51.4120674, -0.306179 51.4120315, -0.3061173 51.4119983, -0.3060997 51.4119849, -0.3060363 51.4119387)",,,,,,
963183905,True,2,,Vicarage Road,unclassified,,False,33.607,"LINESTRING (-0.3062649 51.4120674, -0.3061323 51.4120774, -0.3060629 51.412075, -0.3059874 51.4120692, -0.3059584 51.4120667, -0.3057832 51.4120553)",,,,,,
550957816,True,,,Vicarage Road,unclassified,,False,10.738,"LINESTRING (-0.3060363 51.4119387, -0.3060039 51.4118833, -0.3060031 51.4118457)",,,,,,
556612701,True,2,A308,,primary,30 mph,False,21.823,"LINESTRING (-0.3060363 51.4119387, -0.3059337 51.4119857, -0.3057832 51.4120553)",,,,,,
2449451,False,,,Union Street,unclassified,20 mph,True,120.008,"LINESTRING (-0.3051139 51.410045, -0.3051247 51.4099827, -0.3051273 51.4099682, -0.3051259 51.409909, -0.3051201 51.4098, -0.3051151 51.4095866, -0.3051291 51.4094015, -0.3051277 51.4093686, -0.3051085 51.4090288, -0.3051135 51.4089668)",,,,,,
43061599,True,3,A308,,primary,30 mph,False,7.068,"LINESTRING (-0.3057316 51.4120873, -0.3056663 51.4121361)",,,,,,
756580385,True,,,College Roundabout,primary,30 mph,False,4.414,"LINESTRING (-0.3040463 51.4071804, -0.3040216 51.407193, -0.303995 51.4072038)",roundabout,,,,,
26567171,False,,,The Bittoms,unclassified,,False,10.709,"LINESTRING (-0.3070846 51.4070257, -0.3070919 51.4071219)",,,,,,
26567171,False,,,The Bittoms,unclassified,,True,28.271,"LINESTRING (-0.3070846 51.4070257, -0.3070056 51.4068931, -0.3069434 51.4067872)",,,,,,
491948857,True,,,College Roundabout,primary,30 mph,False,17.658,"LINESTRING (-0.3037938 51.4070594, -0.3038212 51.4070415, -0.3038543 51.4070261, -0.3039134 51.4070122, -0.3039693 51.4070087, -0.3040217 51.4070175)",roundabout,,,,,
"[1221705664, 8123979]",True,2,A240,Penrhyn Road,primary,30 mph,False,107.77099999999999,"LINESTRING (-0.3037938 51.4070594, -0.3037646 51.4070019, -0.303752 51.4069618, -0.3037512 51.406767, -0.3037749 51.4065158, -0.303781 51.406471, -0.3038234 51.4063091, -0.3038495 51.406242, -0.3039332 51.4061083)",,,,,,
256648719,True,3,A308,,primary,30 mph,False,103.09500000000001,"LINESTRING (-0.3048465 51.4128238, -0.3047068 51.4128526, -0.3046138 51.4128594, -0.3039054 51.412798, -0.3037839 51.4127951, -0.3036606 51.4128029, -0.3035298 51.4128398, -0.3034735 51.4128688, -0.303438 51.4129053)",,,,,,
556612698,True,1,,Wood Street,unclassified,,False,24.399,"LINESTRING (-0.3048465 51.4128238, -0.3050206 51.4128902, -0.3051373 51.4129467)",,,,,,
"[4374001, 1221705667]",False,"['2', '3']",,The Bittoms,unclassified,,False,103.38900000000001,"LINESTRING (-0.3060266 51.4055277, -0.3055931 51.4055112, -0.3054789 51.405507, -0.3052603 51.405499, -0.3047553 51.4054896, -0.3045388 51.4055034)",,,,,,
"[26567216, 23086725]",False,2,,"['The Bittoms', 'Milner Road']","['residential', 'unclassified']",20 mph,False,111.69800000000001,"LINESTRING (-0.3060266 51.4055277, -0.3061079 51.4056735, -0.3066724 51.4064473)",,,,,,4
"[488928136, 1069901600, 124096675, 550350294]",False,2,A307,High Street,primary,30 mph,False,202.122,"LINESTRING (-0.3081586 51.4053159, -0.3082162 51.405533, -0.3082239 51.4055596, -0.3082452 51.4056487, -0.3082562 51.4056866, -0.3082546 51.4057, -0.3082026 51.4059148, -0.3080914 51.4063649, -0.3080403 51.4065603, -0.3079876 51.4067084, -0.3079507 51.4068295, -0.3078749 51.4071085)",,,,,,
190438860,False,2,,,unclassified,,False,11.655999999999999,"LINESTRING (-0.3081586 51.4053159, -0.3081063 51.4053206, -0.3080778 51.4053233, -0.308069 51.4053242, -0.3080198 51.4053158, -0.3079953 51.4053096)",,,,,,
550354476,False,2,A307,High Street,primary,30 mph,False,73.357,"LINESTRING (-0.3078749 51.4071085, -0.3077959 51.4074717, -0.3077866 51.4075039, -0.3077551 51.4076211, -0.3077355 51.4076583, -0.3077164 51.4076787, -0.3076385 51.4077408)",,,,,,
628479029,True,,,East Lane,unclassified,,False,55.885,"LINESTRING (-0.3078749 51.4071085, -0.3075661 51.4070593, -0.3071994 51.4070206, -0.3070846 51.4070257)",,,,,,
"[1069901600, 124096675, 488928136, 550350294]",False,2,A307,High Street,primary,30 mph,True,202.12199999999999,"LINESTRING (-0.3078749 51.4071085, -0.3079507 51.4068295, -0.3079876 51.4067084, -0.3080403 51.4065603, -0.3080914 51.4063649, -0.3082026 51.4059148, -0.3082546 51.4057, -0.3082562 51.4056866, -0.3082452 51.4056487, -0.3082239 51.4055596, -0.3082162 51.405533, -0.3081586 51.4053159)",,,,,,
495067529,False,2,A307,Kingston Hall Road,primary,30 mph,True,39.867999999999995,"LINESTRING (-0.3076385 51.4077408, -0.3074807 51.4077328, -0.3073768 51.407723, -0.3070753 51.4076744)",,,,,,
550354476,False,2,A307,High Street,primary,30 mph,True,73.357,"LINESTRING (-0.3076385 51.4077408, -0.3077164 51.4076787, -0.3077355 51.4076583, -0.3077551 51.4076211, -0.3077866 51.4075039, -0.3077959 51.4074717, -0.3078749 51.4071085)",,,,,,
"[2449571, 2449445, 1019217737, 606279372, 33342254, 33342256, 33342257, 964660059]",False,,,"['Clattern Bridge', 'Eden Street', 'High Street']",unclassified,20 mph,False,254.46500000000003,"LINESTRING (-0.3076385 51.4077408, -0.3076591 51.4078234, -0.3076471 51.4078742, -0.3076294 51.4079228, -0.3075473 51.408051, -0.3074867 51.4081365, -0.3074637 51.4081689, -0.3073342 51.4083065, -0.3072645 51.4083729, -0.3071922 51.4084345, -0.3071452 51.4084669, -0.3069731 51.4085587, -0.3069424 51.4085722, -0.306746 51.4086789, -0.3066926 51.4087105, -0.3064291 51.408851, -0.3063478 51.4089177, -0.306303 51.408959, -0.3062605 51.4089822, -0.3062284 51.4089882, -0.3060107 51.4089837, -0.3058432 51.4089875, -0.3055062 51.4089997, -0.3053075 51.4089914, -0.3052303 51.4089816, -0.3051135 51.4089668)",,yes,,,,
131634585,False,,,Brook Street,unclassified,20 mph,False,11.424,"LINESTRING (-0.3037047 51.4079177, -0.303706 51.4078691, -0.30369 51.4078159)",,,yes,,bus,
648920060,True,,,,unclassified,20 mph,False,11.096,"LINESTRING (-0.3036608 51.4077734, -0.3035891 51.4076842)",,,,,,
"[648920059, 25968758]",True,"['2', '3']",A307,Wheatfield Way,primary,20 mph,False,56.898999999999994,"LINESTRING (-0.3036608 51.4077734, -0.3035548 51.4078071, -0.3034431 51.4078361, -0.3033793 51.4078465, -0.3030688 51.407889, -0.3028741 51.4079057)",,,,,,
131634585,False,,,Brook Street,unclassified,20 mph,True,11.424,"LINESTRING (-0.30369 51.4078159, -0.303706 51.4078691, -0.3037047 51.4079177)",,,yes,,bus,
1069901599,True,,,Brook Street,unclassified,20 mph,False,5.1419999999999995,"LINESTRING (-0.30369 51.4078159, -0.3036737 51.4077916, -0.3036608 51.4077734)",,,yes,,bus,
4435985,True,,,Park Road,residential,20 mph,False,85.877,"LINESTRING (-0.3114876 51.4128626, -0.3115877 51.4129001, -0.3116432 51.4129171, -0.3118004 51.4129562, -0.3118808 51.4129743, -0.3119623 51.4129905, -0.3121428 51.4130209, -0.3124891 51.4130779, -0.3126579 51.413105)",,,,,,
171860933,False,,,St John's Road,residential,20 mph,False,164.537,"LINESTRING (-0.3114876 51.4128626, -0.3115542 51.4128138, -0.3116916 51.4127218, -0.3119159 51.4126008, -0.3121151 51.4124779, -0.3123442 51.4123309, -0.3125118 51.4122234, -0.3126903 51.4121095, -0.3131564 51.411812)",,,,,,
550747818,False,2,A310,High Street,primary,20 mph,True,53.997,"LINESTRING (-0.3108723 51.4123968, -0.3109008 51.4124354, -0.31095 51.4124969, -0.311031 51.4125975, -0.3110861 51.4126731, -0.3111115 51.4127122, -0.3111237 51.4127311, -0.3111363 51.412751, -0.3111469 51.412773, -0.3111772 51.4128423)",,,,,,
579763590,False,2,A310,High Street,primary,20 mph,False,57.394,"LINESTRING (-0.3108723 51.4123968, -0.310838 51.4123372, -0.3108236 51.4123024, -0.310814 51.4122621, -0.310813 51.4122275, -0.3108183 51.4121697, -0.3108308 51.4120987, -0.3108503 51.4120125, -0.3108692 51.4119532, -0.3108973 51.4118909)",,,,,,
156202898,True,3,A307;A308,,primary,30 mph,False,10.98,"LINESTRING (-0.3005904 51.413234, -0.3006054 51.4131357)",,,,,,
579763590,False,2,A310,High Street,primary,20 mph,False,9.172,"LINESTRING (-0.3108973 51.4118909, -0.3109408 51.411813)",,,,,,
175398461,False,,,Old Bridge Street,unclassified,,True,89.773,"LINESTRING (-0.3108973 51.4118909, -0.3106071 51.4118421, -0.3104274 51.41181, -0.3099661 51.4117623, -0.3099095 51.411755, -0.3096313 51.4117281)",,,,,,
579763590,False,2,A310,High Street,primary,20 mph,True,57.394000000000005,"LINESTRING (-0.3108973 51.4118909, -0.3108692 51.4119532, -0.3108503 51.4120125, -0.3108308 51.4120987, -0.3108183 51.4121697, -0.310813 51.4122275, -0.310814 51.4122621, -0.3108236 51.4123024, -0.310838 51.4123372, -0.3108723 51.4123968)",,,,,,
171879169,True,,,Clarence Street,unclassified,20 mph,False,40.388000000000005,"LINESTRING (-0.3013393 51.4108116, -0.3012558 51.4108523, -0.3011015 51.4108908, -0.3010357 51.4109158, -0.3009598 51.4109538, -0.3009248 51.4109695, -0.3008866 51.4109806, -0.3008393 51.4109917)",,,,,,
"[314788578, 1203094563, 1203094566, 220380599, 827550717, 827550718, 320446079]",False,2,,"['Eden Street', 'Clarence Street']",unclassified,20 mph,True,204.89499999999998,"LINESTRING (-0.3013393 51.4108116, -0.3014813 51.4107963, -0.3016421 51.4107707, -0.3017163 51.4107529, -0.3018043 51.4107175, -0.3019143 51.4106566, -0.3020614 51.4105186, -0.3021614 51.4104011, -0.3022668 51.4102774, -0.3023393 51.4101922, -0.3024529 51.410073, -0.3025245 51.4099991, -0.30275 51.409747, -0.3028794 51.4096016, -0.3029313 51.4095587, -0.30297 51.4095236, -0.3030776 51.4094111)",,,no,,,
175398461,False,,,Old Bridge Street,unclassified,,False,89.773,"LINESTRING (-0.3096313 51.4117281, -0.3099095 51.411755, -0.3099661 51.4117623, -0.3104274 51.41181, -0.3106071 51.4118421, -0.3108973 51.4118909)",,,,,,
175398455,False,,,School Lane,residential,20 mph,False,45.351,"LINESTRING (-0.312921 51.4135843, -0.3125471 51.4133954, -0.3124176 51.4133241)",,,,,,
175398457,False,,,School Road,residential,20 mph,True,29.909999999999997,"LINESTRING (-0.3126579 51.413105, -0.3126371 51.4131427, -0.3126211 51.4131629, -0.3126051 51.4131785, -0.3125054 51.4132733, -0.3124176 51.4133241)",,,,,,
190438859,True,2,,,unclassified,,False,32.804,"LINESTRING (-0.3045388 51.4055034, -0.304437 51.4055314, -0.3042308 51.4055382, -0.3041839 51.4055385, -0.304076 51.4055442)",,,,,,
"[4374001, 1221705667]",False,"['2', '3']",,The Bittoms,unclassified,,True,103.38900000000001,"LINESTRING (-0.3045388 51.4055034, -0.3047553 51.4054896, -0.3052603 51.405499, -0.3054789 51.405507, -0.3055931 51.4055112, -0.3060266 51.4055277)",,,,,,
1095726593,True,3,A307;A308,Wood Street,primary,30 mph,False,6.011,"LINESTRING (-0.3011638 51.4123873, -0.3012333 51.4124196)",,,,,,
156254624,False,5,A308,Kingston Bridge,primary,30 mph,True,138.039,"LINESTRING (-0.3079252 51.4111215, -0.3079691 51.4111171, -0.308051 51.411115, -0.3081416 51.4111183, -0.3098983 51.4112685)",,yes,,,,
"[1000828584, 1000828585]",True,"['2', '3']",A308,,primary,30 mph,False,28.31,"LINESTRING (-0.3079252 51.4111215, -0.3078284 51.4111502, -0.3077471 51.4111801, -0.3076449 51.4112186, -0.3075715 51.411248)",,yes,,,,
108281719,True,,,Steadfast Road,unclassified,,False,220.73199999999997,"LINESTRING (-0.3051373 51.4129467, -0.3052358 51.4129987, -0.3054143 51.4130417, -0.3055921 51.4130709, -0.3060439 51.4131138, -0.3064823 51.413148, -0.3068563 51.4131908, -0.306984 51.4131655, -0.3070446 51.4131298, -0.3070883 51.4130805, -0.3071003 51.4130445, -0.3070416 51.4126172, -0.3070416 51.4124019)",,,,,,
550356478,True,,,Saint James's Road,unclassified,,False,18.451,"LINESTRING (-0.3046765 51.407313, -0.3046514 51.4073574, -0.3046327 51.4073841, -0.3046089 51.4074268, -0.3045905 51.4074698)",,,,,,
1221705661,True,1,A307,Kingston Hall Road,primary,30 mph,False,15.615,"LINESTRING (-0.3046765 51.407313, -0.304559 51.4072883, -0.3045102 51.4072781, -0.3044649 51.4072654)",,,,,,
"[109434147, 2449444, 109434150]",False,,,"[""Saint James's Road"", ""St James' Road""]",unclassified,20 mph,True,170.804,"LINESTRING (-0.3045905 51.4074698, -0.3045953 51.4074819, -0.3046397 51.407623, -0.3047762 51.4079356, -0.3049036 51.4082181, -0.304957 51.4083445, -0.3049827 51.4084036, -0.3050115 51.4084903, -0.3050366 51.4085567, -0.305043 51.4085876, -0.3050918 51.4087724, -0.3051136 51.4088875, -0.3051135 51.4089668)",,yes,,,,
"[550356465, 1235344132]",True,,,Saint James's Road,unclassified,,False,24.41,"LINESTRING (-0.3045905 51.4074698, -0.3045376 51.4073748, -0.3045257 51.4073451, -0.304503 51.4073112, -0.3044649 51.4072654)",,,,,,
550356470,True,2,A307,Kingston Hall Road,primary,30 mph,False,22.709,"LINESTRING (-0.3049996 51.4073447, -0.3048037 51.4073297, -0.3047369 51.4073219, -0.3046765 51.407313)",,,,,,
"[550356480, 495067529, 1221705660, 495573214]",False,"['2', '3']",A307,Kingston Hall Road,primary,30 mph,False,148.59699999999998,"LINESTRING (-0.3049996 51.4073447, -0.3051545 51.4073744, -0.3054126 51.4074194, -0.3060926 51.4075202, -0.3062763 51.407546, -0.3069368 51.407653, -0.3070226 51.4076662, -0.3070753 51.4076744)",,,,,,
2449454,True,,,Clarence Street,unclassified,20 mph,False,15.784,"LINESTRING (-0.3073734 51.411233, -0.3073258 51.411206, -0.3072848 51.4111709, -0.3072088 51.4111368)",,,,,,
23249092,True,2,A308,Horse Fair,primary,30 mph,False,18.399,"LINESTRING (-0.3073734 51.411233, -0.3074849 51.41119, -0.3076043 51.4111518)",,,,,,
"[556612704, 23249090, 23249092]",True,2,A308,Horse Fair,primary,30 mph,False,117.007,"LINESTRING (-0.3060031 51.4118457, -0.3061595 51.4117637, -0.3071252 51.4113493, -0.3071686 51.411328, -0.3071966 51.4113127, -0.3073734 51.411233)",,,,building_passage,,
556612699,True,2,A308,Wood Street,primary,30 mph,False,48.817,"LINESTRING (-0.3028699 51.4126095, -0.3035713 51.4126464)",,,,,,
556612698,True,1,,Wood Street,unclassified,,False,139.95700000000002,"LINESTRING (-0.3028699 51.4126095, -0.3030733 51.4126586, -0.3034152 51.4126879, -0.303783 51.4127078, -0.304608 51.41277, -0.3047014 51.4127838, -0.3048465 51.4128238)",,,,,,
556631697,False,4,A307,Wheatfield Way,primary,20 mph,True,46.896,"LINESTRING (-0.3006792 51.4096821, -0.3006738 51.409723, -0.3006838 51.4099412, -0.3006879 51.4101036)",,,,,,
556631704,True,2,A307,Wheatfield Way,primary,20 mph,False,46.793,"LINESTRING (-0.3006792 51.4096821, -0.3006676 51.4095752, -0.3006791 51.4095236, -0.3007116 51.4094602, -0.3007249 51.4094349, -0.300763 51.4093855, -0.3008484 51.4092852)",,,,,,
556792829,True,2,A240,Penrhyn Road,primary,30 mph,False,11.576,"LINESTRING (-0.3040415 51.4053403, -0.3040795 51.4053823, -0.3040841 51.4054381)",,,,,,
"[2449565, 173831575]",False,,,Thames Street,unclassified,20 mph,True,89.624,"LINESTRING (-0.3067965 51.4102741, -0.3067968 51.4103561, -0.3067798 51.4105031, -0.3067561 51.410709, -0.306738 51.4109467, -0.3067334 51.4109799, -0.3067191 51.4110784)",,,,,,
25968791,True,3,A307;A308,Wheatfield Way,primary,20 mph,False,36.561,"LINESTRING (-0.3007653 51.4104711, -0.3007677 51.4104854, -0.3008054 51.4107096, -0.3008152 51.410768, -0.3008203 51.4107981)",,,,,,
"[494463320, 314788584, 859707478]",True,3,A307,Richmond Road,primary,30 mph,False,71.41499999999999,"LINESTRING (-0.3006347 51.4138717, -0.3005804 51.413657, -0.3005553 51.4135158, -0.3005566 51.4134854, -0.3005577 51.4134387, -0.3005904 51.413234)",,,,,,
"[679143880, 679143881]",False,"['4', '5']",A307,Wheatfield Way,primary,20 mph,False,38.480000000000004,"LINESTRING (-0.3012787 51.4089209, -0.3014138 51.4087665, -0.3015411 51.408616)",,,,,,
679143882,True,2,A307,Wheatfield Way,primary,20 mph,False,29.275,"LINESTRING (-0.3012787 51.4089209, -0.3012127 51.4090322, -0.3011159 51.4091636)",,,,,,
963024819,True,2,A307,Wheatfield Way,primary,20 mph,False,7.871,"LINESTRING (-0.3017904 51.4084343, -0.3017141 51.4084867)",,,,,,
963024815,True,1,,Ashdown Road,unclassified,20 mph,False,6.9350000000000005,"LINESTRING (-0.3017904 51.4084343, -0.3017892 51.4084538, -0.301794 51.4084726, -0.3018114 51.4084938)",,,,,,
963024820,True,1,,Ashdown Road,unclassified,20 mph,False,136.857,"LINESTRING (-0.3018114 51.4084938, -0.3019679 51.4085609, -0.3025956 51.4088487, -0.3027236 51.4089122, -0.3028231 51.4089316, -0.3033824 51.4089829, -0.3035235 51.4090433)",,,,,,
963024816,True,1,,Ashdown Road,unclassified,20 mph,False,7.069,"LINESTRING (-0.3016133 51.4084961, -0.3017141 51.4084867)",,,,,,
220380600,True,2,A307,Wheatfield Way,primary,20 mph,False,56.921,"LINESTRING (-0.3016133 51.4084961, -0.3016809 51.4083801, -0.3017912 51.4082427, -0.3018209 51.4082128, -0.3019055 51.4081101, -0.3019746 51.4080378)",,,,,,
190438862,False,4,A240,Penrhyn Road,primary,30 mph,False,4.79,"LINESTRING (-0.3039332 51.4061083, -0.3039423 51.4060656)",,,,,,
"[680079064, 512998553, 643434354, 1221705663]",True,"['2', '3']",A240,Penrhyn Road,primary,30 mph,False,102.82900000000001,"LINESTRING (-0.3039332 51.4061083, -0.3039594 51.406246, -0.3039582 51.4062953, -0.3039437 51.4063903, -0.3039319 51.4064338, -0.30392 51.4064946, -0.3039129 51.4065359, -0.3038981 51.4066495, -0.3038962 51.4067175, -0.3038991 51.4067578, -0.3039274 51.4068657, -0.3040217 51.4070175)",,,,,,
"[965097712, 491948854]",True,,,College Roundabout,primary,30 mph,False,11.404,"LINESTRING (-0.3038141 51.4071571, -0.3037937 51.4071352, -0.3037819 51.4070983, -0.3037938 51.4070594)",roundabout,,,,,
680079068,False,4,A240,Penrhyn Road,primary,30 mph,True,14.331,"LINESTRING (-0.3039635 51.4059374, -0.3039423 51.4060656)",,,,,,
680079072,True,2,A240,Penrhyn Road,primary,30 mph,False,44.807,"LINESTRING (-0.3039635 51.4059374, -0.3039211 51.4058416, -0.3039437 51.4056675, -0.3039469 51.4056309, -0.3039657 51.4055394)",,,,,,
197016287,False,,,Jubilee Close,residential,20 mph,False,37.903,"LINESTRING (-0.3127974 51.4138127, -0.3127252 51.413847, -0.312351 51.4140093)",,,,,,
"[964551008, 168943045, 964551007]",False,,,Fairfield Road,residential,,False,21.938,"LINESTRING (-0.3005658 51.4091974, -0.3006225 51.4092205, -0.3006785 51.4092365, -0.3007008 51.4092429, -0.3007106 51.4092457, -0.3007938 51.4092698, -0.3008484 51.4092852)",,,,,,
742726495,False,5,A307,Wheatfield Way,primary,20 mph,False,38.108000000000004,"LINESTRING (-0.3028741 51.4079057, -0.3027095 51.4079271, -0.3023923 51.4079574, -0.3023333 51.4079654)",,,,,,
"[742726497, 25968761]",True,2,A307,Wheatfield Way,primary,20 mph,False,55.702,"LINESTRING (-0.3028741 51.4079057, -0.3030773 51.4078338, -0.3033055 51.4077782, -0.3033887 51.4077589, -0.3035275 51.4077184, -0.3035891 51.4076842)",,,,,,
742726495,False,5,A307,Wheatfield Way,primary,20 mph,True,38.108,"LINESTRING (-0.3023333 51.4079654, -0.3023923 51.4079574, -0.3027095 51.4079271, -0.3028741 51.4079057)",,,,,,
