osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,width,access,bridge
55839576,,Stonyhurst Road,residential,,False,True,93.82400000000001,"LINESTRING (-2.4905318 53.7455316, -2.4907196 53.7457216, -2.4912517 53.7462601)",,,,
83492021,,Greenhurst Place,residential,,False,True,83.161,"LINESTRING (-2.4905318 53.7455316, -2.4896157 53.7458362, -2.4894294 53.7458981)",,,,
55839576,,Stonyhurst Road,residential,,False,False,48.863,"LINESTRING (-2.4903289 53.7453718, -2.4898508 53.7450354)",,,,
55839576,,Stonyhurst Road,residential,,False,True,22.221,"LINESTRING (-2.4903289 53.7453718, -2.4905318 53.7455316)",,,,
129532044,,Stonyhurst Close,residential,,False,False,52.857,"LINESTRING (-2.4903289 53.7453718, -2.4907052 53.7451695, -2.4907372 53.7451127, -2.4905991 53.7450321)",,,,
5107487,A674,King Street,primary,30 mph,False,False,80.468,"LINESTRING (-2.4898508 53.7450354, -2.4889002 53.7454911)",,,,
55839576,,Stonyhurst Road,residential,,False,True,48.863,"LINESTRING (-2.4898508 53.7450354, -2.4903289 53.7453718)",,,,
721871753,A677,Preston New Road,primary,30 mph,False,True,47.951,"LINESTRING (-2.4898129 53.7520573, -2.4891316 53.7519034)",2,,,
56002393,,Shear Bank Road,residential,,False,False,86.815,"LINESTRING (-2.4898129 53.7520573, -2.4898049 53.7521683, -2.4900588 53.7528209)",,,,
721871753,A677,Preston New Road,primary,30 mph,False,False,90.768,"LINESTRING (-2.4898129 53.7520573, -2.4901507 53.7520994, -2.4911807 53.7521615)",2,,,
56002393,,Shear Bank Road,residential,,False,True,86.815,"LINESTRING (-2.4900588 53.7528209, -2.4898049 53.7521683, -2.4898129 53.7520573)",,,,
"[128228186, 83939421]",,"['Wellington Street St. Johns', 'Clarence Street']",residential,,False,True,247.6,"LINESTRING (-2.4900588 53.7528209, -2.4889356 53.7530858, -2.4883404 53.7532261, -2.4882981 53.7531613, -2.4879712 53.7526609, -2.4876502 53.7521693)",,,,
83492021,,Greenhurst Place,residential,,False,False,83.161,"LINESTRING (-2.4894294 53.7458981, -2.4896157 53.7458362, -2.4905318 53.7455316)",,,,
7975588,,Heaton Street,unclassified,30 mph,False,True,47.641,"LINESTRING (-2.4867476 53.7465132, -2.4863545 53.7461533)",,,,
234941827,,King Street,unclassified,30 mph,True,False,37.13,"LINESTRING (-2.4867476 53.7465132, -2.4862623 53.7466839)",,,,
5107488,,Prince's Street,unclassified,,False,False,95.269,"LINESTRING (-2.4887843 53.7472249, -2.4882144 53.7467301, -2.487976 53.7465139)",,,,
5216526,,Feilden Street,unclassified,30 mph,False,False,107.313,"LINESTRING (-2.4887843 53.7472249, -2.488177 53.7474355, -2.4873568 53.7476922)",,,,
5216526,,Feilden Street,unclassified,30 mph,False,True,54.905,"LINESTRING (-2.4887843 53.7472249, -2.4893434 53.7470636, -2.4895354 53.7470092)",,,,
5216526,,Feilden Street,unclassified,30 mph,False,False,58.70099999999999,"LINESTRING (-2.4873568 53.7476922, -2.4868536 53.7478349, -2.4867823 53.7478561, -2.4865547 53.7479239)",,,,
5216526,,Feilden Street,unclassified,30 mph,False,True,107.313,"LINESTRING (-2.4873568 53.7476922, -2.488177 53.7474355, -2.4887843 53.7472249)",,,,
83499059,,St Paul's Avenue,residential,,False,True,31.909,"LINESTRING (-2.4873568 53.7476922, -2.4875097 53.7478873, -2.4875271 53.7479238, -2.4875191 53.7479413, -2.4874976 53.7479508)",,,,
83500635,,Paradise Street,residential,,True,False,132.591,"LINESTRING (-2.4873568 53.7476922, -2.4869698 53.7473201, -2.4866527 53.7470145, -2.4872295 53.7468113)",,,,
5107488,,Prince's Street,unclassified,,False,True,95.269,"LINESTRING (-2.487976 53.7465139, -2.4882144 53.7467301, -2.4887843 53.7472249)",,,,
83505259,,New Park Street,residential,,False,False,38.821,"LINESTRING (-2.4893489 53.7508092, -2.4893703 53.7511581)",,,,
7982352,,Regent Street,unclassified,,False,True,63.669000000000004,"LINESTRING (-2.482683 53.7513808, -2.4827361 53.7513824, -2.4836513 53.7513835)",,,,
7982349,,,unclassified,,True,False,48.432,"LINESTRING (-2.4814068 53.7509507, -2.4808475 53.7508511, -2.4807277 53.7507953)",,,,
34174009,,Regent Street,unclassified,,False,True,107.85299999999998,"LINESTRING (-2.4814068 53.7509507, -2.481356 53.7512807, -2.4813488 53.7513271, -2.4820005 53.7513516, -2.4822719 53.7513618, -2.4823477 53.7513665)",,,,
436563835,,Ainsworth Street,unclassified,30 mph,True,False,8.392,"LINESTRING (-2.4814176 53.7508755, -2.4814068 53.7509507)",,,,
7982354,,James Street,unclassified,30 mph,True,False,74.847,"LINESTRING (-2.4814176 53.7508755, -2.4820857 53.7508932, -2.482553 53.7509207)",1,,,
8662612,A6078,Barbara Castle Way,trunk,30 mph,False,False,44.715,"LINESTRING (-2.4887892 53.7507405, -2.4893997 53.7505633)",,,,
436563836,A6078,Barbara Castle Way,trunk,30 mph,True,False,98.893,"LINESTRING (-2.4887892 53.7507405, -2.4885396 53.7508388, -2.4883429 53.7509085, -2.4881818 53.7509543, -2.4874865 53.7511836)",,,,
4989169,A666,Lark Hill,trunk,30 mph,True,False,7.723,"LINESTRING (-2.477686 53.7509383, -2.4777443 53.750878)",,,,
1082733813,A666,Lark Hill,trunk,30 mph,True,False,35.126999999999995,"LINESTRING (-2.4775053 53.7512256, -2.4775111 53.7511113, -2.4775437 53.751079, -2.4775623 53.7510607, -2.477686 53.7509383)",,,,
83939422,,Altom Street,residential,,False,False,45.870000000000005,"LINESTRING (-2.4817189 53.7536069, -2.4818949 53.7535861, -2.482395 53.7535058)",,,,
"[128228156, 128228094]",,Kendal Street,residential,,False,"[False, True]",78.40199999999999,"LINESTRING (-2.4817189 53.7536069, -2.481654 53.7534426, -2.4815417 53.7531511, -2.4814691 53.7529874, -2.4814187 53.7529261)",,,,
83939525,,Oswald Street,residential,,False,False,25.326,"LINESTRING (-2.4837488 53.7518235, -2.4838334 53.7520457)",,,,
83939525,,Oswald Street,residential,,False,True,91.042,"LINESTRING (-2.4843386 53.7532196, -2.4840074 53.7524246)",,,,
957074998,,Altom Street,residential,,False,False,49.153,"LINESTRING (-2.4843386 53.7532196, -2.4850701 53.7531283)",,,,
957074998,,Altom Street,residential,,False,True,43.961,"LINESTRING (-2.4843386 53.7532196, -2.483694 53.7533247)",,,,
128228100,,Bold Street,residential,,False,False,85.324,"LINESTRING (-2.4854876 53.7522893, -2.4858079 53.7530329)",,,,
128228100,,Bold Street,residential,,False,True,43.395,"LINESTRING (-2.4854876 53.7522893, -2.4853309 53.7519102)",,,,
128228185,,Lime Street,residential,,False,False,48.42100000000001,"LINESTRING (-2.4854876 53.7522893, -2.4851217 53.7523253, -2.4847611 53.7523607)",,,,
128228079,,Swallow Drive,residential,,False,False,92.753,"LINESTRING (-2.4796231 53.7525706, -2.4794146 53.7524374, -2.4793941 53.7524243, -2.4793463 53.7523953, -2.4792665 53.7523469, -2.4786482 53.7522014, -2.4784388 53.7521522)",,,,
128228079,,Swallow Drive,residential,,False,True,71.067,"LINESTRING (-2.4796231 53.7525706, -2.4800568 53.7528496, -2.4800882 53.7528699, -2.4802371 53.752954, -2.4804081 53.7529996)",,,,
128228206,,Finch Close,residential,,False,False,43.826,"LINESTRING (-2.4796231 53.7525706, -2.4794223 53.7526637, -2.4794145 53.7527346, -2.4795989 53.7528679)",,,,
128228186,,Wellington Street St. Johns,residential,,False,True,71.275,"LINESTRING (-2.4876502 53.7521693, -2.4872742 53.7515681)",,,,
473860167,,St Andrew's Place,residential,,False,True,30.565,"LINESTRING (-2.4876502 53.7521693, -2.4880823 53.7520679)",,,,
128228102,,St Andrew's Street,residential,,False,True,89.709,"LINESTRING (-2.4876502 53.7521693, -2.4869317 53.7523378, -2.4863819 53.7524668)",2,,,
"[128228186, 83939421]",,"['Wellington Street St. Johns', 'Clarence Street']",residential,,False,False,247.60000000000002,"LINESTRING (-2.4876502 53.7521693, -2.4879712 53.7526609, -2.4882981 53.7531613, -2.4883404 53.7532261, -2.4889356 53.7530858, -2.4900588 53.7528209)",,,,
128228100,,Bold Street,residential,,False,False,47.94,"LINESTRING (-2.4858079 53.7530329, -2.4859454 53.7534563)",,,,
128228100,,Bold Street,residential,,False,True,85.324,"LINESTRING (-2.4858079 53.7530329, -2.4854876 53.7522893)",,,,
935445587,,Altom Street,residential,,False,False,49.796,"LINESTRING (-2.4858079 53.7530329, -2.4865342 53.7529059)",,,,
935445587,,Altom Street,residential,,False,True,49.654,"LINESTRING (-2.4858079 53.7530329, -2.4850701 53.7531283)",,,,
5216534,,Victoria Street,unclassified,20 mph,True,False,177.524,"LINESTRING (-2.4804081 53.7529996, -2.4806124 53.7527447, -2.4823772 53.7519454)",,,,
128228079,,Swallow Drive,residential,,False,False,71.06700000000001,"LINESTRING (-2.4804081 53.7529996, -2.4802371 53.752954, -2.4800882 53.7528699, -2.4800568 53.7528496, -2.4796231 53.7525706)",,,,
128228204,,Charlotte Street,residential,,False,True,35.333,"LINESTRING (-2.4826265 53.7523636, -2.4825123 53.7520531)",,,,
128228128,,Randal Street,residential,,False,False,51.532,"LINESTRING (-2.4826265 53.7523636, -2.4823303 53.7525004, -2.482007 53.7526475)",,,,
128228128,,Randal Street,residential,,False,True,41.839,"LINESTRING (-2.4826265 53.7523636, -2.4829337 53.7522863, -2.483212 53.7522162)",,,,
128228204,,Charlotte Street,residential,,False,False,119.397,"LINESTRING (-2.4826265 53.7523636, -2.4829754 53.7532506, -2.4830353 53.7534098)",,,,
34096318,,Mincing Lane,unclassified,30 mph,True,False,63.567,"LINESTRING (-2.4842286 53.7468703, -2.4844223 53.7470962, -2.4845153 53.7472022, -2.4845566 53.7472359, -2.4846063 53.7472614, -2.4846618 53.7472717, -2.484722 53.7472798, -2.4848023 53.7472779)",1,,,
128228125,,Clayton Street,residential,,False,True,126.083,"LINESTRING (-2.4842286 53.7468703, -2.4853625 53.7465078, -2.4859021 53.7463173)",,,,
128228179,,Market Street Lane,residential,,False,False,94.619,"LINESTRING (-2.4842286 53.7468703, -2.4841681 53.7469296, -2.4839018 53.7469952, -2.4834541 53.7471035, -2.4831838 53.747162, -2.4829285 53.7471963)",1,,,
128228206,,Finch Close,residential,,False,True,43.826,"LINESTRING (-2.4795989 53.7528679, -2.4794145 53.7527346, -2.4794223 53.7526637, -2.4796231 53.7525706)",,,,
83500635,,Paradise Street,residential,,True,False,59.187,"LINESTRING (-2.4872295 53.7468113, -2.487976 53.7465139)",,,,
128228141,,France Street,residential,,False,False,45.114,"LINESTRING (-2.4872295 53.7468113, -2.4868575 53.7464704)",,,,
128228140,,Strawberry Bank,residential,,False,False,27.292,"LINESTRING (-2.4875775 53.7514107, -2.4874391 53.7515205, -2.4872742 53.7515681)",,,,
5107508,,Penny Street,unclassified,30 mph,False,True,56.529,"LINESTRING (-2.4796701 53.7491135, -2.4797566 53.7489256, -2.4797674 53.7488616, -2.4797577 53.7487691, -2.4797061 53.7486718, -2.4796848 53.7486186)",,,,
128228192,,Nab Lane,residential,,False,False,25.339,"LINESTRING (-2.4909972 53.7484929, -2.4913137 53.7483629)",,,,
234941828,A6078,Montague Street,trunk,30 mph,False,True,14.398,"LINESTRING (-2.4909972 53.7484929, -2.4908853 53.7483816)",,,,
234941828,A6078,Montague Street,trunk,30 mph,False,False,55.685,"LINESTRING (-2.4909972 53.7484929, -2.4912117 53.7487087, -2.4912938 53.7488158, -2.4913914 53.7489355)",,,,
4989242,B6233,Shear Brow,secondary,30 mph,False,True,48.501000000000005,"LINESTRING (-2.4868375 53.7533035, -2.486696 53.753118, -2.4865342 53.7529059)",,,,
128228073,,Willoughby Street,residential,,False,True,61.068,"LINESTRING (-2.4868375 53.7533035, -2.4863252 53.7533949, -2.4859454 53.7534563)",,,,
935445587,,Altom Street,residential,,False,False,49.654,"LINESTRING (-2.4850701 53.7531283, -2.4858079 53.7530329)",,,,
957074998,,Altom Street,residential,,False,True,49.153,"LINESTRING (-2.4850701 53.7531283, -2.4843386 53.7532196)",,,,
128228199,,Bicknell Street,residential,,False,True,87.738,"LINESTRING (-2.4850701 53.7531283, -2.4849999 53.7529542, -2.4847611 53.7523607)",,,,
128228118,,University Close,residential,,False,True,89.67,"LINESTRING (-2.4909954 53.749306, -2.4908587 53.7493287, -2.4906943 53.7492925, -2.490644 53.7492557, -2.4905006 53.7491527, -2.4900368 53.7488112)",2,,,
128228152,,Nab Lane,residential,,False,False,10.24,"LINESTRING (-2.4913137 53.7483629, -2.4913923 53.7484424)",,,,
128228192,,Nab Lane,residential,,False,True,25.339,"LINESTRING (-2.4913137 53.7483629, -2.4909972 53.7484929)",,,,
4575639,,,unclassified,30 mph,False,True,14.73,"LINESTRING (-2.4778323 53.7486064, -2.4776083 53.7486084)",,,,
128228188,,Vicar Street,unclassified,,False,False,45.623,"LINESTRING (-2.4778323 53.7486064, -2.4778333 53.7490167)",,,,
4575639,,,unclassified,30 mph,False,False,122.07900000000001,"LINESTRING (-2.4778323 53.7486064, -2.478138 53.7486063, -2.4782038 53.7486084, -2.4783297 53.7486119, -2.4786944 53.748622, -2.4792043 53.7486362, -2.4793797 53.7486373, -2.4795182 53.7486371, -2.4796848 53.7486186)",,,,
7975588,,Heaton Street,unclassified,30 mph,False,False,47.641,"LINESTRING (-2.4863545 53.7461533, -2.4867476 53.7465132)",,,,
128228125,,Clayton Street,residential,,False,False,34.893,"LINESTRING (-2.4863545 53.7461533, -2.4859021 53.7463173)",,,,
7975588,,Heaton Street,unclassified,30 mph,False,True,94.181,"LINESTRING (-2.4863545 53.7461533, -2.4861288 53.7459927, -2.4861172 53.7459485, -2.486146 53.7459278, -2.4869486 53.7456183)",,,,
83939525,,Oswald Street,residential,,False,False,91.042,"LINESTRING (-2.4840074 53.7524246, -2.4843386 53.7532196)",,,,
83939525,,Oswald Street,residential,,False,True,43.657,"LINESTRING (-2.4840074 53.7524246, -2.4838334 53.7520457)",,,,
128228185,,Lime Street,residential,,False,True,50.061,"LINESTRING (-2.4840074 53.7524246, -2.4843929 53.7523916, -2.484565 53.7523769, -2.4847611 53.7523607)",,,,
83505259,,New Park Street,residential,,False,True,38.821,"LINESTRING (-2.4893703 53.7511581, -2.4893489 53.7508092)",,,,
83505259,,New Park Street,residential,,False,False,86.404,"LINESTRING (-2.4893703 53.7511581, -2.4893999 53.7514269, -2.4893596 53.7516117, -2.4891316 53.7519034)",,,,
128228086,,Bathurst Street,residential,,False,False,82.03999999999999,"LINESTRING (-2.4893703 53.7511581, -2.4888679 53.7508874, -2.4884645 53.7511239)",,,,
128228143,,Watford Street,residential,,False,False,45.819,"LINESTRING (-2.4825123 53.7520531, -2.4831123 53.7518435)",,,,
128228204,,Charlotte Street,residential,,False,False,35.333,"LINESTRING (-2.4825123 53.7520531, -2.4826265 53.7523636)",,,,
128228204,,Charlotte Street,residential,,False,True,14.91,"LINESTRING (-2.4825123 53.7520531, -2.4823772 53.7519454)",,,,
128228128,,Randal Street,residential,,False,True,10.865,"LINESTRING (-2.4803178 53.7534176, -2.4804666 53.7533751)",,,,
884740657,,Randal Street,residential,,True,False,22.944,"LINESTRING (-2.4803178 53.7534176, -2.4800192 53.7535244)",,,,
961518449,,Randal Street,residential,,False,False,14.916,"LINESTRING (-2.4803178 53.7534176, -2.4802306 53.7533775, -2.4801804 53.7533154)",,,,
128228128,,Randal Street,residential,,False,False,41.839,"LINESTRING (-2.483212 53.7522162, -2.4829337 53.7522863, -2.4826265 53.7523636)",,,,
128228128,,Randal Street,residential,,False,True,45.040000000000006,"LINESTRING (-2.483212 53.7522162, -2.4835414 53.7521258, -2.4838334 53.7520457)",,,,
128228202,,Balaclava Street,residential,,True,False,127.27,"LINESTRING (-2.483212 53.7522162, -2.4836166 53.7531555, -2.483694 53.7533247)",,,,
128228141,,France Street,residential,,False,True,45.114,"LINESTRING (-2.4868575 53.7464704, -2.4872295 53.7468113)",,,,
234941827,,King Street,unclassified,30 mph,True,False,8.653,"LINESTRING (-2.4868575 53.7464704, -2.4867476 53.7465132)",,,,
128228079,,Swallow Drive,residential,,False,True,49.299,"LINESTRING (-2.4779791 53.7519336, -2.4779048 53.7520267, -2.4781898 53.7521049, -2.4784388 53.7521522)",,,,
33818565,,Barton Street,unclassified,30 mph,False,True,11.462,"LINESTRING (-2.4857119 53.7476864, -2.4857633 53.7477849)",,,,
5107489,,Cardwell Place,unclassified,30 mph,True,False,20.369,"LINESTRING (-2.4857119 53.7476864, -2.4855877 53.7476587, -2.4854112 53.7476505)",,,,
128228154,,Blackburn Street,residential,,False,True,43.400999999999996,"LINESTRING (-2.4808345 53.7536987, -2.4806452 53.7535475, -2.4805351 53.7534386, -2.4804666 53.7533751)",,,,
128228152,,Nab Lane,residential,,False,True,10.24,"LINESTRING (-2.4913923 53.7484424, -2.4913137 53.7483629)",,,,
128228188,,Vicar Street,unclassified,,False,True,45.623,"LINESTRING (-2.4778333 53.7490167, -2.4778323 53.7486064)",,,,
128228171,,Starkie Street,unclassified,,True,False,121.25599999999999,"LINESTRING (-2.4778333 53.7490167, -2.4783534 53.7490429, -2.4787895 53.7490649, -2.4788873 53.7490698, -2.4789329 53.7490716, -2.4796701 53.7491135)",,,,
128228093,,Swift Close,residential,,False,True,36.814,"LINESTRING (-2.4785805 53.7515389, -2.47861 53.7515432, -2.4787175 53.7515589, -2.478781 53.7516059, -2.478716 53.7517894)",,,,
5107505,,St Paul's Street,unclassified,30 mph,False,False,73.544,"LINESTRING (-2.4900368 53.7488112, -2.4904384 53.7485857, -2.4908853 53.7483816)",2,,,
"[5107505, 1217104406, 1217104407]",,St Paul's Street,unclassified,30 mph,False,True,135.33,"LINESTRING (-2.4900368 53.7488112, -2.4897988 53.7489379, -2.4893995 53.7491452, -2.4891355 53.7492822, -2.4890823 53.7493088, -2.4888929 53.7494035, -2.4884596 53.7495917)",2,,no,
128228118,,University Close,residential,,False,False,89.67,"LINESTRING (-2.4900368 53.7488112, -2.4905006 53.7491527, -2.490644 53.7492557, -2.4906943 53.7492925, -2.4908587 53.7493287, -2.4909954 53.749306)",2,,,
128228128,,Randal Street,residential,,False,False,49.557,"LINESTRING (-2.482007 53.7526475, -2.4817433 53.7527701, -2.4814187 53.7529261)",,,,
128228128,,Randal Street,residential,,False,True,51.532,"LINESTRING (-2.482007 53.7526475, -2.4823303 53.7525004, -2.4826265 53.7523636)",,,,
128228142,,Inkerman Street,residential,,False,False,98.795,"LINESTRING (-2.482007 53.7526475, -2.4823246 53.7533351, -2.4823301 53.7533485, -2.482395 53.7535058)",,,,
1036561582,,Victoria Street,unclassified,20 mph,True,False,38.173,"LINESTRING (-2.4801804 53.7533154, -2.4804081 53.7529996)",,,,
961518449,,Randal Street,residential,,False,True,14.916,"LINESTRING (-2.4801804 53.7533154, -2.4802306 53.7533775, -2.4803178 53.7534176)",,,,
4500257,,Darwen Street,unclassified,30 mph,True,False,65.409,"LINESTRING (-2.4829285 53.7471963, -2.4827687 53.7468958, -2.4827258 53.7468202, -2.4826294 53.7466353)",,,,
128228179,,Market Street Lane,residential,,False,True,94.619,"LINESTRING (-2.4829285 53.7471963, -2.4831838 53.747162, -2.4834541 53.7471035, -2.4839018 53.7469952, -2.4841681 53.7469296, -2.4842286 53.7468703)",1,,,
128228086,,Bathurst Street,residential,,False,True,82.03999999999999,"LINESTRING (-2.4884645 53.7511239, -2.4888679 53.7508874, -2.4893703 53.7511581)",,,,
957074998,,Altom Street,residential,,False,False,43.961,"LINESTRING (-2.483694 53.7533247, -2.4843386 53.7532196)",,,,
959699439,,Altom Street,residential,,False,True,44.328,"LINESTRING (-2.483694 53.7533247, -2.4830353 53.7534098)",,,,
128228128,,Randal Street,residential,,False,False,10.865,"LINESTRING (-2.4804666 53.7533751, -2.4803178 53.7534176)",,,,
128228128,,Randal Street,residential,,False,True,80.069,"LINESTRING (-2.4804666 53.7533751, -2.4814187 53.7529261)",,,,
128228154,,Blackburn Street,residential,,False,False,43.400999999999996,"LINESTRING (-2.4804666 53.7533751, -2.4805351 53.7534386, -2.4806452 53.7535475, -2.4808345 53.7536987)",,,,
128228128,,Randal Street,residential,,False,False,80.069,"LINESTRING (-2.4814187 53.7529261, -2.4804666 53.7533751)",,,,
"[128228156, 128228094]",,Kendal Street,residential,,False,"[False, True]",78.402,"LINESTRING (-2.4814187 53.7529261, -2.4814691 53.7529874, -2.4815417 53.7531511, -2.481654 53.7534426, -2.4817189 53.7536069)",,,,
128228128,,Randal Street,residential,,False,True,49.557,"LINESTRING (-2.4814187 53.7529261, -2.4817433 53.7527701, -2.482007 53.7526475)",,,,
4989277,B6233,Limbrick,secondary,30 mph,False,True,42.928,"LINESTRING (-2.486312 53.7518174, -2.4863309 53.7514315)",,,,
128228128,,Randal Street,residential,,False,False,65.325,"LINESTRING (-2.486312 53.7518174, -2.4853309 53.7519102)",,,,
"[4989242, 4989277]",B6233,"['Limbrick', 'Shear Brow']",secondary,30 mph,False,False,72.822,"LINESTRING (-2.486312 53.7518174, -2.4862928 53.7522097, -2.4863819 53.7524668)",,,,
128228140,,Strawberry Bank,residential,,False,False,40.184,"LINESTRING (-2.4872742 53.7515681, -2.4867029 53.7516965)",,,,
128228186,,Wellington Street St. Johns,residential,,False,False,71.275,"LINESTRING (-2.4872742 53.7515681, -2.4876502 53.7521693)",,,,
128228140,,Strawberry Bank,residential,,False,True,27.292,"LINESTRING (-2.4872742 53.7515681, -2.4874391 53.7515205, -2.4875775 53.7514107)",,,,
128228093,,Swift Close,residential,,False,True,44.267,"LINESTRING (-2.478716 53.7517894, -2.4784388 53.7521522)",,,,
128228176,,Swift Close,residential,,False,False,32.442,"LINESTRING (-2.478716 53.7517894, -2.4791774 53.7518928)",,,,
128228093,,Swift Close,residential,,False,False,36.814,"LINESTRING (-2.478716 53.7517894, -2.478781 53.7516059, -2.4787175 53.7515589, -2.47861 53.7515432, -2.4785805 53.7515389)",,,,
83939422,,Altom Street,residential,,False,False,43.429,"LINESTRING (-2.482395 53.7535058, -2.4830353 53.7534098)",,,,
83939422,,Altom Street,residential,,False,True,45.870000000000005,"LINESTRING (-2.482395 53.7535058, -2.4818949 53.7535861, -2.4817189 53.7536069)",,,,
128228142,,Inkerman Street,residential,,False,True,98.795,"LINESTRING (-2.482395 53.7535058, -2.4823301 53.7533485, -2.4823246 53.7533351, -2.482007 53.7526475)",,,,
128228176,,Swift Close,residential,,False,True,32.442,"LINESTRING (-2.4791774 53.7518928, -2.478716 53.7517894)",,,,
83939422,,Altom Street,residential,,False,True,43.429,"LINESTRING (-2.4830353 53.7534098, -2.482395 53.7535058)",,,,
959699439,,Altom Street,residential,,False,False,44.328,"LINESTRING (-2.4830353 53.7534098, -2.483694 53.7533247)",,,,
128228204,,Charlotte Street,residential,,False,True,119.397,"LINESTRING (-2.4830353 53.7534098, -2.4829754 53.7532506, -2.4826265 53.7523636)",,,,
128228125,,Clayton Street,residential,,False,True,34.893,"LINESTRING (-2.4859021 53.7463173, -2.4863545 53.7461533)",,,,
128228135,,Old Bank Street,residential,,False,False,47.146,"LINESTRING (-2.4859021 53.7463173, -2.4862623 53.7466839)",,,,
128228125,,Clayton Street,residential,,False,False,126.083,"LINESTRING (-2.4859021 53.7463173, -2.4853625 53.7465078, -2.4842286 53.7468703)",,,,
128228093,,Swift Close,residential,,False,False,44.267,"LINESTRING (-2.4784388 53.7521522, -2.478716 53.7517894)",,,,
128228079,,Swallow Drive,residential,,False,False,49.29900000000001,"LINESTRING (-2.4784388 53.7521522, -2.4781898 53.7521049, -2.4779048 53.7520267, -2.4779791 53.7519336)",,,,
128228079,,Swallow Drive,residential,,False,True,92.753,"LINESTRING (-2.4784388 53.7521522, -2.4786482 53.7522014, -2.4792665 53.7523469, -2.4793463 53.7523953, -2.4793941 53.7524243, -2.4794146 53.7524374, -2.4796231 53.7525706)",,,,
128228135,,Old Bank Street,residential,,False,True,47.146,"LINESTRING (-2.4862623 53.7466839, -2.4859021 53.7463173)",,,,
234941827,,King Street,unclassified,30 mph,True,False,89.268,"LINESTRING (-2.4862623 53.7466839, -2.4854292 53.7469495, -2.4850769 53.7470748)",,,,
4989242,B6233,Shear Brow,secondary,30 mph,False,False,49.842,"LINESTRING (-2.4863819 53.7524668, -2.4865342 53.7529059)",,,,
"[4989242, 4989277]",B6233,"['Limbrick', 'Shear Brow']",secondary,30 mph,False,True,72.822,"LINESTRING (-2.4863819 53.7524668, -2.4862928 53.7522097, -2.486312 53.7518174)",,,,
128228102,,St Andrew's Street,residential,,False,False,89.709,"LINESTRING (-2.4863819 53.7524668, -2.4869317 53.7523378, -2.4876502 53.7521693)",2,,,
128228100,,Bold Street,residential,,False,False,43.395,"LINESTRING (-2.4853309 53.7519102, -2.4854876 53.7522893)",,,,
128228128,,Randal Street,residential,,False,True,65.325,"LINESTRING (-2.4853309 53.7519102, -2.486312 53.7518174)",,,,
128228128,,Randal Street,residential,,False,False,99.60400000000001,"LINESTRING (-2.4853309 53.7519102, -2.4842458 53.7520077, -2.4838334 53.7520457)",,,,
83939525,,Oswald Street,residential,,False,False,43.657,"LINESTRING (-2.4838334 53.7520457, -2.4840074 53.7524246)",,,,
83939525,,Oswald Street,residential,,False,True,25.326,"LINESTRING (-2.4838334 53.7520457, -2.4837488 53.7518235)",,,,
128228128,,Randal Street,residential,,False,False,45.040000000000006,"LINESTRING (-2.4838334 53.7520457, -2.4835414 53.7521258, -2.483212 53.7522162)",,,,
128228128,,Randal Street,residential,,False,True,99.60400000000001,"LINESTRING (-2.4838334 53.7520457, -2.4842458 53.7520077, -2.4853309 53.7519102)",,,,
128228143,,Watford Street,residential,,False,True,45.819,"LINESTRING (-2.4831123 53.7518435, -2.4825123 53.7520531)",,,,
128228100,,Bold Street,residential,,False,True,47.94,"LINESTRING (-2.4859454 53.7534563, -2.4858079 53.7530329)",,,,
128228073,,Willoughby Street,residential,,False,False,61.068,"LINESTRING (-2.4859454 53.7534563, -2.4863252 53.7533949, -2.4868375 53.7533035)",,,,
128228185,,Lime Street,residential,,False,False,50.061,"LINESTRING (-2.4847611 53.7523607, -2.484565 53.7523769, -2.4843929 53.7523916, -2.4840074 53.7524246)",,,,
128228185,,Lime Street,residential,,False,True,48.42100000000001,"LINESTRING (-2.4847611 53.7523607, -2.4851217 53.7523253, -2.4854876 53.7522893)",,,,
128228199,,Bicknell Street,residential,,False,False,87.738,"LINESTRING (-2.4847611 53.7523607, -2.4849999 53.7529542, -2.4850701 53.7531283)",,,,
128228140,,Strawberry Bank,residential,,False,True,40.184,"LINESTRING (-2.4867029 53.7516965, -2.4872742 53.7515681)",,,,
129532044,,Stonyhurst Close,residential,,False,True,52.857,"LINESTRING (-2.4905991 53.7450321, -2.4907372 53.7451127, -2.4907052 53.7451695, -2.4903289 53.7453718)",,,,
34096269,A6078,Barbara Castle Way,trunk,30 mph,True,False,68.825,"LINESTRING (-2.481481 53.7514987, -2.4822736 53.7515124, -2.4825274 53.7515156)",2,,,
132548240,A6078,,trunk_link,30 mph,True,False,66.267,"LINESTRING (-2.481481 53.7514987, -2.4819919 53.7515705, -2.4821766 53.751586, -2.4824717 53.7516011)",1,,,
4989251,,Victoria Street,unclassified,30 mph,False,False,7.847,"LINESTRING (-2.4824717 53.7516011, -2.4824483 53.7516703)",,,,
4989251,,Victoria Street,unclassified,30 mph,False,True,10.188,"LINESTRING (-2.4824717 53.7516011, -2.4825274 53.7515156)",,,,
272159180,,,unclassified,,False,True,65.045,"LINESTRING (-2.4797588 53.7481834, -2.4798115 53.7481124, -2.4798254 53.7480764, -2.4798353 53.7480433, -2.479836 53.7479695, -2.4798432 53.7479315, -2.4798696 53.7479044, -2.4799484 53.7478736, -2.4802845 53.7477432)",,,,
