osmid,oneway,lanes,name,highway,maxspeed,access,reversed,length,geometry,ref,bridge
86408634,False,2,Cross Street,residential,30 mph,yes,False,111.925,"LINESTRING (-3.6532523 51.608097, -3.6536116 51.6081791, -3.6544013 51.6083597, -3.6547778 51.6084367)",,
86408633,False,2,Castle Street,primary,20 mph,yes,True,20.568,"LINESTRING (-3.6596631 51.6107225, -3.6594855 51.610574)",A4063,
86408633,False,2,Castle Street,primary,20 mph,yes,False,187.998,"LINESTRING (-3.6596631 51.6107225, -3.6597294 51.6108012, -3.6598035 51.6109242, -3.6599268 51.6112276, -3.6599487 51.6112633, -3.660243 51.6117445, -3.6603423 51.6118273, -3.6605908 51.6120343, -3.6607044 51.6121289, -3.6607422 51.6121604, -3.6608336 51.612225)",A4063,
86408637,False,2,Treharne Row,residential,30 mph,yes,False,56.509,"LINESTRING (-3.6596631 51.6107225, -3.6598761 51.6107337, -3.6604547 51.6108426)",,
86408627,False,2,Meadow Street,residential,30 mph,yes,False,53.996,"LINESTRING (-3.6553648 51.6073644, -3.6551162 51.6078248)",,
86408627,False,2,Meadow Street,residential,30 mph,yes,True,29.086,"LINESTRING (-3.6553648 51.6073644, -3.6554687 51.6071719, -3.6554987 51.6071164)",,
"[86408643, 1037333797]",False,2,River Street,residential,30 mph,yes,True,122.4,"LINESTRING (-3.6553648 51.6073644, -3.6550309 51.607294, -3.6536992 51.6069882)",,
86408667,False,,,residential,,,False,24.564,"LINESTRING (-3.6598323 51.6094931, -3.6596833 51.6092925)",,
86408627,False,2,Meadow Street,residential,30 mph,yes,True,20.56,"LINESTRING (-3.6550215 51.6080001, -3.6551162 51.6078248)",,
86408629,True,1,Alfred Street,residential,30 mph,yes,False,165.84199999999998,"LINESTRING (-3.6550215 51.6080001, -3.65536 51.6080691, -3.655737 51.6081443, -3.6551827 51.609109)",,
503979674,False,2,Zoar Avenue,residential,20 mph,yes,True,122.786,"LINESTRING (-3.6590292 51.6110184, -3.6576996 51.6102852)",,
86408654,False,2,Zoar Place,residential,20 mph,yes,False,58.811,"LINESTRING (-3.6590292 51.6110184, -3.6593204 51.6107238, -3.6593878 51.6106406, -3.6594855 51.610574)",,
199100283,False,2,,residential,20 mph,,True,17.931,"LINESTRING (-3.6590292 51.6110184, -3.65911 51.6110599, -3.6592495 51.6111016)",,
122394307,False,2,Castle Street,secondary,20 mph,yes,False,65.208,"LINESTRING (-3.6551827 51.609109, -3.6560575 51.6093298)",B4282,
122394307,False,2,Castle Street,secondary,20 mph,yes,True,50.903,"LINESTRING (-3.6551827 51.609109, -3.6544905 51.6089516)",B4282,
27204905,False,2,Salisbury Road,residential,20 mph,yes,False,28.478,"LINESTRING (-3.664856 51.608229, -3.6650286 51.6084616)",,
27204905,False,2,Salisbury Road,residential,20 mph,yes,True,20.869,"LINESTRING (-3.664856 51.608229, -3.6647239 51.6080602)",,
86408630,False,2,Priory Terrace,residential,20 mph,yes,True,29.847,"LINESTRING (-3.664856 51.608229, -3.665186 51.6081343, -3.6652531 51.6081252)",,
369570891,False,2,Cwrt Y Mwnws,residential,30 mph,yes,True,25.906999999999996,"LINESTRING (-3.6600822 51.6130716, -3.660343 51.6130106, -3.6604368 51.6129965)",,
86408668,False,2,Wood Street,residential,30 mph,yes,True,66.107,"LINESTRING (-3.6517941 51.6054316, -3.6527402 51.6053412)",,
86408662,False,2,Wood Street,residential,30 mph,yes,True,122.56899999999999,"LINESTRING (-3.6517941 51.6054316, -3.6515648 51.604661, -3.6515682 51.6046284, -3.6515905 51.6045959, -3.6516341 51.6045736, -3.6519757 51.6045355)",,
4940483,False,2,Talbot Street,primary,20 mph,yes,True,19.154,"LINESTRING (-3.6579893 51.6093368, -3.6582173 51.6092387)",A4063,
86408632,True,1,Church Street,unclassified,30 mph,,False,17.472,"LINESTRING (-3.6579893 51.6093368, -3.6579654 51.6092717, -3.6579331 51.6091836)",,
264454052,False,2,Talbot Street,primary,20 mph,yes,False,48.949,"LINESTRING (-3.6579893 51.6093368, -3.6578675 51.6094012, -3.6577476 51.6094879, -3.6576982 51.609523, -3.6575747 51.6096858)",A4063,
86408633,False,2,Castle Street,primary,20 mph,yes,True,187.99800000000002,"LINESTRING (-3.6608336 51.612225, -3.6607422 51.6121604, -3.6607044 51.6121289, -3.6605908 51.6120343, -3.6603423 51.6118273, -3.660243 51.6117445, -3.6599487 51.6112633, -3.6599268 51.6112276, -3.6598035 51.6109242, -3.6597294 51.6108012, -3.6596631 51.6107225)",A4063,
369570891,False,2,Cwrt Y Mwnws,residential,30 mph,yes,False,95.302,"LINESTRING (-3.6608336 51.612225, -3.6606492 51.6123016, -3.6605991 51.6123524, -3.6605569 51.6124326, -3.660541 51.6126053, -3.660541 51.6127837, -3.660541 51.6128134, -3.6604708 51.6129286, -3.6604368 51.6129965)",,
86408664,True,1,Temple Street,residential,30 mph,yes,False,51.382,"LINESTRING (-3.6547778 51.6084367, -3.6550215 51.6080001)",,
86408634,False,2,Cross Street,residential,30 mph,yes,True,111.925,"LINESTRING (-3.6547778 51.6084367, -3.6544013 51.6083597, -3.6536116 51.6081791, -3.6532523 51.608097)",,
86408662,False,2,Wood Street,residential,30 mph,yes,False,122.56900000000002,"LINESTRING (-3.6519757 51.6045355, -3.6516341 51.6045736, -3.6515905 51.6045959, -3.6515682 51.6046284, -3.6515648 51.604661, -3.6517941 51.6054316)",,
86408637,False,2,Treharne Row,residential,30 mph,yes,True,56.509,"LINESTRING (-3.6604547 51.6108426, -3.6598761 51.6107337, -3.6596631 51.6107225)",,
86408635,False,2,Smith Street,residential,20 mph,yes,False,48.134,"LINESTRING (-3.6633933 51.6098292, -3.6627762 51.6100305)",,
199100283,False,2,,residential,20 mph,,False,17.931,"LINESTRING (-3.6592495 51.6111016, -3.65911 51.6110599, -3.6590292 51.6110184)",,
249510943,False,,Ferrier's Row,unclassified,,,False,52.938,"LINESTRING (-3.653273 51.6091997, -3.6533039 51.609136, -3.6534938 51.6087438)",,
86123993,False,2,Yr Ysfa,residential,20 mph,yes,False,154.73399999999998,"LINESTRING (-3.656544 51.6044287, -3.6565972 51.6048047, -3.6566335 51.6048484, -3.6575363 51.6051939, -3.6579542 51.6053566)",,
4940483,False,2,Talbot Street,primary,20 mph,yes,True,32.197,"LINESTRING (-3.6589115 51.6090236, -3.659345 51.608917)",A4063,
4940483,False,2,Talbot Street,primary,20 mph,yes,False,53.64999999999999,"LINESTRING (-3.6589115 51.6090236, -3.6588503 51.6090384, -3.658723 51.6090726, -3.658584 51.6091115, -3.6584657 51.60915, -3.6583801 51.6091804, -3.6582946 51.6092108, -3.6582173 51.6092387)",A4063,
"[86408620, 503980806]",False,"['1', '2']",Plasnewydd Street,residential,30 mph,,False,136.125,"LINESTRING (-3.6589115 51.6090236, -3.6590862 51.609278, -3.6592061 51.6094473, -3.6588928 51.6095386, -3.6586145 51.609659, -3.6583759 51.6097958, -3.6582413 51.6099024)",,
69693703,False,2,Nant-y-crynydd,residential,20 mph,yes,True,180.559,"LINESTRING (-3.6637378 51.6106847, -3.6637514 51.6106502, -3.6637754 51.6105726, -3.6638013 51.6103673, -3.6638986 51.6102411, -3.6640048 51.6101518, -3.6640516 51.6100738, -3.6639801 51.6099175, -3.663876 51.6097708, -3.6638137 51.609639, -3.6637292 51.6091327)",,
814276179,False,,Bridge Street,residential,,,False,33.912,"LINESTRING (-3.6514738 51.6082398, -3.6514953 51.6080906, -3.6515118 51.6079828, -3.6515862 51.6079748)",,
4940483,False,2,Talbot Street,primary,20 mph,yes,False,19.154,"LINESTRING (-3.6582173 51.6092387, -3.6579893 51.6093368)",A4063,
4940483,False,2,Talbot Street,primary,20 mph,yes,True,53.64999999999999,"LINESTRING (-3.6582173 51.6092387, -3.6582946 51.6092108, -3.6583801 51.6091804, -3.6584657 51.60915, -3.658584 51.6091115, -3.658723 51.6090726, -3.6588503 51.6090384, -3.6589115 51.6090236)",A4063,
27204905,False,2,Salisbury Road,residential,20 mph,yes,False,20.869,"LINESTRING (-3.6647239 51.6080602, -3.664856 51.608229)",,
814748065,False,2,,residential,20 mph,,False,24.674,"LINESTRING (-3.6647239 51.6080602, -3.664475 51.6082194)",,
27204905,False,2,Salisbury Road,residential,20 mph,yes,True,494.68800000000005,"LINESTRING (-3.6647239 51.6080602, -3.6643083 51.6076071, -3.6637714 51.6072383, -3.6635681 51.6071241, -3.6629502 51.6069001, -3.6627809 51.6068362, -3.6620266 51.6065518, -3.6618397 51.6064647, -3.6613741 51.6062125, -3.6605922 51.6057889, -3.6603952 51.6056352, -3.660092 51.6053499, -3.6599316 51.6051399, -3.6597968 51.6049576)",,
814748065,False,2,,residential,20 mph,,True,24.674,"LINESTRING (-3.664475 51.6082194, -3.6647239 51.6080602)",,
1263058840,False,2,Neath Road,secondary,20 mph,yes,False,19.852,"LINESTRING (-3.664475 51.6082194, -3.6647185 51.6083143)",B4282,
1263058840,False,2,Neath Road,secondary,20 mph,yes,True,100.149,"LINESTRING (-3.664475 51.6082194, -3.6642854 51.6081455, -3.6639581 51.6080223, -3.6635737 51.6079697, -3.6631237 51.6079655)",B4282,
814748064,False,2,Ivor Street,residential,20 mph,yes,False,65.12,"LINESTRING (-3.6574532 51.6058557, -3.6569604 51.606355)",,
1008711926,False,1,,unclassified,20 mph,,False,31.474,"LINESTRING (-3.6574532 51.6058557, -3.6570551 51.6057179)",,
814748064,False,2,Ivor Street,residential,20 mph,yes,True,65.414,"LINESTRING (-3.6574532 51.6058557, -3.6578922 51.6054108, -3.6579542 51.6053566)",,
1008711926,False,1,,unclassified,20 mph,,True,31.474,"LINESTRING (-3.6570551 51.6057179, -3.6574532 51.6058557)",,
