osmid,highway,maxspeed,width,junction,oneway,reversed,length,geometry,lanes,name
25745139,residential,30 mph,,,False,False,85.68199999999999,"LINESTRING (-1.0766363 54.0193727, -1.0770115 54.019381, -1.0771027 54.0193831, -1.0773304 54.0194047, -1.0775037 54.0194411, -1.0776399 54.0194897, -1.077756 54.019542, -1.0778473 54.0195917)",2,Oaken Grove
25745149,residential,,,,False,False,66.561,"LINESTRING (-1.0766363 54.0193727, -1.0766623 54.0191757, -1.0767214 54.0187762)",,Acacia Grove
25745139,residential,30 mph,,,False,False,113.286,"LINESTRING (-1.0778473 54.0195917, -1.0779217 54.019651, -1.0779886 54.019735, -1.0780788 54.0198827, -1.0784041 54.0205514)",2,Oaken Grove
25745139,residential,30 mph,,,False,True,85.682,"LINESTRING (-1.0778473 54.0195917, -1.077756 54.019542, -1.0776399 54.0194897, -1.0775037 54.0194411, -1.0773304 54.0194047, -1.0771027 54.0193831, -1.0770115 54.019381, -1.0766363 54.0193727)",2,Oaken Grove
25745165,residential,30 mph,,,False,False,37.872,"LINESTRING (-1.0778473 54.0195917, -1.0779886 54.0195012, -1.0780681 54.0194621, -1.0781906 54.0194201, -1.0783062 54.0193919)",,Redwood Drive
25745139,residential,30 mph,,,False,True,113.286,"LINESTRING (-1.0784041 54.0205514, -1.0780788 54.0198827, -1.0779886 54.019735, -1.0779217 54.019651, -1.0778473 54.0195917)",2,Oaken Grove
25745163,residential,30 mph,,,False,False,189.27100000000002,"LINESTRING (-1.0784041 54.0205514, -1.0778618 54.0206509, -1.0773559 54.0207529, -1.0772781 54.0207513, -1.0770645 54.0207107, -1.0769797 54.0207107, -1.0767163 54.0207398, -1.0756074 54.020893)",,Cyprus Grove
25745150,residential,,,,False,False,39.536,"LINESTRING (-1.0767214 54.0187762, -1.0761172 54.0187559)",,Walnut Close
25745149,residential,,,,False,False,77.411,"LINESTRING (-1.0767214 54.0187762, -1.076817 54.0181436, -1.0768145 54.0181121, -1.0767933 54.0180853)",,Acacia Grove
25745149,residential,,,,False,True,66.561,"LINESTRING (-1.0767214 54.0187762, -1.0766623 54.0191757, -1.0766363 54.0193727)",,Acacia Grove
983883672,residential,,,,False,True,10.119,"LINESTRING (-1.0764101 54.0179688, -1.0764263 54.0178783)",,Acacia Grove
25745149,residential,,,,False,False,14.379000000000001,"LINESTRING (-1.0764101 54.0179688, -1.0762903 54.0179758, -1.0761925 54.0179872)",,Acacia Grove
25745149,residential,,,,False,True,28.872999999999998,"LINESTRING (-1.0764101 54.0179688, -1.0765378 54.0179838, -1.0766567 54.0180153, -1.076739 54.0180587, -1.0767933 54.0180853)",,Acacia Grove
25745150,residential,,,,False,True,39.536,"LINESTRING (-1.0761172 54.0187559, -1.0767214 54.0187762)",,Walnut Close
25745151,residential,,,,False,False,20.64,"LINESTRING (-1.0761172 54.0187559, -1.0761127 54.0185703)",,Walnut Close
25745151,residential,,,,False,True,13.334999999999999,"LINESTRING (-1.0761172 54.0187559, -1.0761183 54.0187919, -1.0761159 54.0188758)",,Walnut Close
25745151,residential,,,,False,False,13.334999999999999,"LINESTRING (-1.0761159 54.0188758, -1.0761183 54.0187919, -1.0761172 54.0187559)",,Walnut Close
25745151,residential,,,,False,True,9.977,"LINESTRING (-1.076076 54.0184832, -1.0761127 54.0185703)",,Walnut Close
25745152,residential,,,,False,True,68.703,"LINESTRING (-1.0752219 54.0187135, -1.0751771 54.0193308)",,Hawthorne Avenue
25745152,residential,,,,False,False,225.142,"LINESTRING (-1.0752219 54.0187135, -1.0753966 54.017785, -1.0753852 54.017749, -1.0753318 54.0177303, -1.0740058 54.0176662, -1.0736059 54.017647)",,Hawthorne Avenue
25745154,residential,,,,False,False,98.92999999999999,"LINESTRING (-1.0752219 54.0187135, -1.0748556 54.0187049, -1.0747548 54.0187023, -1.0746625 54.0186918, -1.074579 54.0186766, -1.0744153 54.01863, -1.0742222 54.0185636, -1.0738452 54.018409)",,Birch Lane
25745152,residential,,,,False,True,11.331,"LINESTRING (-1.0736138 54.0175452, -1.0736059 54.017647)",,Hawthorne Avenue
25745152,residential,,,,False,False,11.331,"LINESTRING (-1.0736059 54.017647, -1.0736138 54.0175452)",,Hawthorne Avenue
25745153,residential,,,,False,False,17.053,"LINESTRING (-1.0736059 54.017647, -1.0735938 54.0178002)",,Hawthorne Avenue
25745152,residential,,,,False,True,225.142,"LINESTRING (-1.0736059 54.017647, -1.0740058 54.0176662, -1.0753318 54.0177303, -1.0753852 54.017749, -1.0753966 54.017785, -1.0752219 54.0187135)",,Hawthorne Avenue
25745153,residential,,,,False,True,17.053,"LINESTRING (-1.0735938 54.0178002, -1.0736059 54.017647)",,Hawthorne Avenue
25745155,residential,,,,False,False,36.263,"LINESTRING (-1.0738452 54.018409, -1.0739069 54.0180849)",,Birch Lane
25745154,residential,,,,False,False,18.843,"LINESTRING (-1.0738452 54.018409, -1.0737099 54.0183592, -1.0735911 54.01833)",,Birch Lane
25745154,residential,,,,False,True,98.92999999999999,"LINESTRING (-1.0738452 54.018409, -1.0742222 54.0185636, -1.0744153 54.01863, -1.074579 54.0186766, -1.0746625 54.0186918, -1.0747548 54.0187023, -1.0748556 54.0187049, -1.0752219 54.0187135)",,Birch Lane
25745154,residential,,,,False,True,18.843,"LINESTRING (-1.0735911 54.01833, -1.0737099 54.0183592, -1.0738452 54.018409)",,Birch Lane
25745155,residential,,,,False,True,36.263,"LINESTRING (-1.0739069 54.0180849, -1.0738452 54.018409)",,Birch Lane
25745156,residential,,,,False,False,40.14,"LINESTRING (-1.0746025 54.0198196, -1.0746343 54.0201801)",,Larch Way
25745156,residential,,,,False,True,60.07900000000001,"LINESTRING (-1.0746025 54.0198196, -1.0746028 54.0195379, -1.074618 54.0194781, -1.0746787 54.0192832)",,Larch Way
25745159,residential,,,,False,False,87.105,"LINESTRING (-1.0746025 54.0198196, -1.0742427 54.0198258, -1.0741165 54.01982, -1.0740156 54.0198069, -1.073569 54.0197183, -1.0734594 54.0197048, -1.0732996 54.0196991)",,Coppice Close
25745156,residential,,,,False,True,28.797,"LINESTRING (-1.0746547 54.0204388, -1.0746343 54.0201801)",,Larch Way
25745156,residential,,,,False,False,41.721000000000004,"LINESTRING (-1.0746547 54.0204388, -1.0746835 54.0207374, -1.0746909 54.0208134)",,Larch Way
25745157,residential,,,,False,False,77.685,"LINESTRING (-1.0746547 54.0204388, -1.0741579 54.0204436, -1.0739962 54.0204341, -1.0734739 54.0203819)",,Ash Lane
25745156,residential,,,,False,True,41.721000000000004,"LINESTRING (-1.0746909 54.0208134, -1.0746835 54.0207374, -1.0746547 54.0204388)",,Larch Way
25745157,residential,,,,False,True,77.685,"LINESTRING (-1.0734739 54.0203819, -1.0739962 54.0204341, -1.0741579 54.0204436, -1.0746547 54.0204388)",,Ash Lane
25745158,residential,,,,False,False,29.157,"LINESTRING (-1.0734739 54.0203819, -1.0734407 54.0201713, -1.0734328 54.0201208)",,Ash Lane
25745158,residential,,,,False,True,26.81,"LINESTRING (-1.0734739 54.0203819, -1.0734731 54.0204913, -1.0734721 54.020623)",,Ash Lane
25745158,residential,,,,False,False,26.81,"LINESTRING (-1.0734721 54.020623, -1.0734731 54.0204913, -1.0734739 54.0203819)",,Ash Lane
25745158,residential,,,,False,True,29.157,"LINESTRING (-1.0734328 54.0201208, -1.0734407 54.0201713, -1.0734739 54.0203819)",,Ash Lane
25745160,residential,,,,False,True,12.322,"LINESTRING (-1.0732996 54.0196991, -1.0733027 54.0198099)",,Coppice Close
25745159,residential,,,,False,True,87.105,"LINESTRING (-1.0732996 54.0196991, -1.0734594 54.0197048, -1.073569 54.0197183, -1.0740156 54.0198069, -1.0741165 54.01982, -1.0742427 54.0198258, -1.0746025 54.0198196)",,Coppice Close
25745160,residential,,,,False,False,44.016999999999996,"LINESTRING (-1.0732996 54.0196991, -1.0732736 54.0195804, -1.0732772 54.0195033, -1.0733044 54.019447, -1.0734042 54.0193193)",,Coppice Close
25745160,residential,,,,False,False,12.322,"LINESTRING (-1.0733027 54.0198099, -1.0732996 54.0196991)",,Coppice Close
25745160,residential,,,,False,True,44.016999999999996,"LINESTRING (-1.0734042 54.0193193, -1.0733044 54.019447, -1.0732772 54.0195033, -1.0732736 54.0195804, -1.0732996 54.0196991)",,Coppice Close
25745161,residential,,,,False,True,133.727,"LINESTRING (-1.0769594 54.0201292, -1.0768268 54.0201449, -1.0764955 54.0201617, -1.0763963 54.020155, -1.076299 54.0201358, -1.0762247 54.0200994, -1.0761695 54.020053, -1.0761347 54.0200005, -1.0761284 54.0199531, -1.0761329 54.019601, -1.076153 54.0193619)",,Mulberry Drive
25745163,residential,30 mph,,,False,True,189.271,"LINESTRING (-1.0756074 54.020893, -1.0767163 54.0207398, -1.0769797 54.0207107, -1.0770645 54.0207107, -1.0772781 54.0207513, -1.0773559 54.0207529, -1.0778618 54.0206509, -1.0784041 54.0205514)",,Cyprus Grove
25745156,residential,,,,False,False,28.797,"LINESTRING (-1.0746343 54.0201801, -1.0746547 54.0204388)",,Larch Way
25745156,residential,,,,False,True,40.14,"LINESTRING (-1.0746343 54.0201801, -1.0746025 54.0198196)",,Larch Way
25745164,residential,,,,False,False,33.428,"LINESTRING (-1.0746343 54.0201801, -1.0751458 54.0201718)",,Elm End
25745164,residential,,,,False,True,33.428,"LINESTRING (-1.0751458 54.0201718, -1.0746343 54.0201801)",,Elm End
25745165,residential,30 mph,,,False,False,155.412,"LINESTRING (-1.0783062 54.0193919, -1.0791484 54.0193153, -1.0792352 54.0192929, -1.0792565 54.0192399, -1.0791791 54.0189361, -1.0790578 54.0184618)",,Redwood Drive
25745165,residential,30 mph,,,False,True,37.872,"LINESTRING (-1.0783062 54.0193919, -1.0781906 54.0194201, -1.0780681 54.0194621, -1.0779886 54.0195012, -1.0778473 54.0195917)",,Redwood Drive
25745166,residential,,,,False,False,165.034,"LINESTRING (-1.0783062 54.0193919, -1.0781988 54.0193086, -1.0781168 54.0192508, -1.0780903 54.0192188, -1.0779471 54.0190104, -1.0779283 54.0189727, -1.0779228 54.0189424, -1.0779154 54.0188795, -1.0779105 54.0179682)",,Elder Grove
983882946,residential,30 mph,,,False,True,8.521,"LINESTRING (-1.0790578 54.0184618, -1.0789277 54.0184672)",,Redwood Drive
25745165,residential,30 mph,,,False,False,20.539,"LINESTRING (-1.0790578 54.0184618, -1.0790374 54.0183547, -1.078925 54.0183152)",,Redwood Drive
25745165,residential,30 mph,,,False,True,155.412,"LINESTRING (-1.0790578 54.0184618, -1.0791791 54.0189361, -1.0792565 54.0192399, -1.0792352 54.0192929, -1.0791484 54.0193153, -1.0783062 54.0193919)",,Redwood Drive
25745166,residential,,,,False,True,4.877,"LINESTRING (-1.0779042 54.0179245, -1.0779105 54.0179682)",,Elder Grove
25723049,tertiary,30 mph,,,False,True,72.93900000000001,"LINESTRING (-1.0799863 54.0176682, -1.0797787 54.0175044, -1.079562 54.0173642, -1.0794439 54.0173007, -1.0792326 54.0171871)",2,The Village
25723049,tertiary,30 mph,,,False,False,72.93900000000001,"LINESTRING (-1.0792326 54.0171871, -1.0794439 54.0173007, -1.079562 54.0173642, -1.0797787 54.0175044, -1.0799863 54.0176682)",2,The Village
"[25723049, 185545724]",tertiary,"['20 mph', '30 mph']",,,False,"[False, True]",132.96599999999998,"LINESTRING (-1.0792326 54.0171871, -1.0791966 54.0171711, -1.0787356 54.0169896, -1.0782116 54.0168204, -1.0780581 54.016777, -1.0778397 54.0167281, -1.0778242 54.0167246, -1.0774211 54.0166629)",2,The Village
"[766703698, 766703699]",residential,30 mph,,,False,True,290.975,"LINESTRING (-1.0792326 54.0171871, -1.0791103 54.0172578, -1.0790343 54.0172977, -1.0789531 54.0173121, -1.0788302 54.0173052, -1.0788002 54.0173046, -1.0781034 54.0172941, -1.0779841 54.0172986, -1.0778588 54.0173087, -1.0774432 54.0173357, -1.0767041 54.0173662, -1.0762177 54.0173737, -1.076046 54.0173763, -1.0755113 54.0173703, -1.0751103 54.0173712, -1.0748645 54.01737)",,North Lane
26121643,residential,30 mph,2,,False,False,84.887,"LINESTRING (-1.0748645 54.01737, -1.0748922 54.0170479, -1.0749325 54.0166982, -1.0749448 54.0166081)",,Church Lane
"[766703698, 766703699]",residential,30 mph,,,False,False,290.97499999999997,"LINESTRING (-1.0748645 54.01737, -1.0751103 54.0173712, -1.0755113 54.0173703, -1.076046 54.0173763, -1.0762177 54.0173737, -1.0767041 54.0173662, -1.0774432 54.0173357, -1.0778588 54.0173087, -1.0779841 54.0172986, -1.0781034 54.0172941, -1.0788002 54.0173046, -1.0788302 54.0173052, -1.0789531 54.0173121, -1.0790343 54.0172977, -1.0791103 54.0172578, -1.0792326 54.0171871)",,North Lane
"[766703699, 26121638]",residential,30 mph,,,False,True,112.792,"LINESTRING (-1.0748645 54.01737, -1.0743329 54.0173625, -1.0741774 54.0173505, -1.0739617 54.0173262, -1.0736054 54.0172671, -1.0731726 54.0171991)",,North Lane
"[766703699, 26121638]",residential,30 mph,,,False,False,112.792,"LINESTRING (-1.0731726 54.0171991, -1.0736054 54.0172671, -1.0739617 54.0173262, -1.0741774 54.0173505, -1.0743329 54.0173625, -1.0748645 54.01737)",,North Lane
185520369,tertiary,30 mph,,,False,False,51.777,"LINESTRING (-1.0714683 54.0161759, -1.0707022 54.0162951)",2,Station Road
"[26121640, 451775407]",residential,30 mph,,,True,False,190.40200000000002,"LINESTRING (-1.0714683 54.0161759, -1.0715013 54.0162545, -1.0715202 54.0163175, -1.0715267 54.0163972, -1.0714822 54.016718, -1.0714766 54.01679, -1.0714982 54.0168239, -1.0715521 54.0168462, -1.0716419 54.0168634, -1.071841 54.0168963, -1.0722981 54.0170308, -1.0724625 54.0170739, -1.0731726 54.0171991)",,North Lane
185520369,tertiary,30 mph,,,False,True,21.321,"LINESTRING (-1.0714683 54.0161759, -1.0716849 54.0161367, -1.0717827 54.0161253)",2,Station Road
26121643,residential,30 mph,2,,False,True,84.887,"LINESTRING (-1.0749448 54.0166081, -1.0749325 54.0166982, -1.0748922 54.0170479, -1.0748645 54.01737)",,Church Lane
185545724,tertiary,20 mph,,,False,False,196.96199999999996,"LINESTRING (-1.0749448 54.0166081, -1.0746993 54.0165975, -1.0744282 54.0165689, -1.0742353 54.0165387, -1.0738414 54.0164657, -1.0737557 54.0164486, -1.0734659 54.0163914, -1.0733776 54.0163722, -1.0729001 54.01627, -1.0725977 54.0162118, -1.072523 54.0161961, -1.0721016 54.0161309, -1.0720541 54.0161248)",2,The Village
185545724,tertiary,20 mph,,,False,True,162.125,"LINESTRING (-1.0749448 54.0166081, -1.0750417 54.0166088, -1.0754518 54.0166119, -1.0758954 54.0166117, -1.0760696 54.0166145, -1.0761155 54.0166147, -1.0765671 54.0166107, -1.0768419 54.0166199, -1.0774211 54.0166629)",2,The Village
25722581,residential,30 mph,,,False,False,50.028,"LINESTRING (-1.0744505 54.0143847, -1.0743062 54.0143785, -1.0741721 54.0143415, -1.0737049 54.0142986)",,Orchard Paddock
56744219,residential,30 mph,4,,False,False,20.473,"LINESTRING (-1.0753658 54.0132137, -1.0750583 54.0131783)",,Cherry Orchard
56744219,residential,30 mph,4,,False,True,20.473,"LINESTRING (-1.0750583 54.0131783, -1.0753658 54.0132137)",,Cherry Orchard
993092905,residential,30 mph,3,,True,False,23.157,"LINESTRING (-1.0750583 54.0131783, -1.07481 54.0133269)",,Cherry Orchard
247357777,residential,30 mph,,,False,False,29.133999999999997,"LINESTRING (-1.0750583 54.0131783, -1.0747341 54.0131661, -1.0746774 54.0131719, -1.0746208 54.0131888)",2,Cherry Orchard
25722575,residential,30 mph,4,,False,True,19.979,"LINESTRING (-1.0746208 54.0131888, -1.0746896 54.0132213, -1.074738 54.0132525, -1.07481 54.0133269)",,Old Orchard
247357777,residential,30 mph,,,False,True,29.134,"LINESTRING (-1.0746208 54.0131888, -1.0746774 54.0131719, -1.0747341 54.0131661, -1.0750583 54.0131783)",2,Cherry Orchard
4085979,tertiary,30 mph,3,roundabout,True,False,17.297,"LINESTRING (-1.0717827 54.0161253, -1.0717763 54.0161083, -1.0717792 54.0160879, -1.0717974 54.0160612, -1.0718302 54.0160397, -1.0718556 54.0160304, -1.0719265 54.0160222)",,
185520369,tertiary,30 mph,,,False,False,21.321,"LINESTRING (-1.0717827 54.0161253, -1.0716849 54.0161367, -1.0714683 54.0161759)",2,Station Road
25745144,residential,,,,False,True,29.455,"LINESTRING (-1.0716119 54.0176517, -1.0715635 54.0178278, -1.0715891 54.017913)",,Reid Park
378718330,residential,30 mph,,,False,True,4.072,"LINESTRING (-1.0738276 54.0136453, -1.073847 54.0136105)",,Old Orchard
378718330,residential,30 mph,,,False,False,4.038,"LINESTRING (-1.0738652 54.0135758, -1.073847 54.0136105)",,Old Orchard
437580105,residential,30 mph,4,,False,True,8.553,"LINESTRING (-1.0759433 54.0145869, -1.0758131 54.0145789)",,Abelton Grove
437580105,residential,30 mph,4,,False,False,7.284,"LINESTRING (-1.0757027 54.0145698, -1.0758131 54.0145789)",,Abelton Grove
25745149,residential,,,,False,True,14.379000000000001,"LINESTRING (-1.0761925 54.0179872, -1.0762903 54.0179758, -1.0764101 54.0179688)",,Acacia Grove
25744692,residential,30 mph,,,False,True,9.097,"LINESTRING (-1.0689376 54.0175577, -1.0687985 54.0175539)",,Windmill Way
468570667,residential,,,,False,False,15.651,"LINESTRING (-1.0769864 54.018002, -1.0767933 54.0180853)",,Acacia Grove
468570667,residential,,,,False,True,15.651,"LINESTRING (-1.0767933 54.0180853, -1.0769864 54.018002)",,Acacia Grove
25745149,residential,,,,False,False,28.873,"LINESTRING (-1.0767933 54.0180853, -1.076739 54.0180587, -1.0766567 54.0180153, -1.0765378 54.0179838, -1.0764101 54.0179688)",,Acacia Grove
25745149,residential,,,,False,True,77.411,"LINESTRING (-1.0767933 54.0180853, -1.0768145 54.0181121, -1.076817 54.0181436, -1.0767214 54.0187762)",,Acacia Grove
25722572,residential,30 mph,,,False,True,139.748,"LINESTRING (-1.0763832 54.0151358, -1.0764841 54.0151345, -1.0771082 54.0151305, -1.0771614 54.0151437, -1.0772009 54.0151627, -1.077227 54.0151906, -1.0772411 54.015215, -1.0772176 54.0159241)",,Kennedy Drive
813516042,residential,,,,False,False,9.175,"LINESTRING (-1.067095 54.0183976, -1.067097 54.0184801)",,Scriven Grove
813516042,residential,,,,False,True,9.419,"LINESTRING (-1.0670897 54.0185647, -1.067097 54.0184801)",,Scriven Grove
25744698,residential,20 mph,,,False,True,26.721,"LINESTRING (-1.0694045 54.0153519, -1.0695269 54.0154138, -1.0696533 54.0154594, -1.0697503 54.0154715)",,Hall Rise
25722546,residential,30 mph,,,False,False,88.867,"LINESTRING (-1.0786458 54.0157396, -1.0785331 54.0157427, -1.0784611 54.0157437, -1.0784231 54.0157443, -1.0783212 54.0157569, -1.0782621 54.0157726, -1.0782262 54.0157821, -1.0782078 54.015788, -1.0780717 54.0158313, -1.0780433 54.01584, -1.0779078 54.0158835, -1.0776926 54.015875, -1.0775358 54.0158938, -1.07736 54.0159378)",,Headland Close
25745165,residential,30 mph,,,False,True,20.539,"LINESTRING (-1.078925 54.0183152, -1.0790374 54.0183547, -1.0790578 54.0184618)",,Redwood Drive
25722580,residential,30 mph,4,,False,True,29.096,"LINESTRING (-1.0733732 54.0141822, -1.0735563 54.014206, -1.0736718 54.0142238, -1.0736891 54.0142334, -1.073705 54.0142528, -1.0737049 54.0142986)",,Orchard Paddock
25744690,residential,30 mph,4,,False,True,41.852,"LINESTRING (-1.0688108 54.0203736, -1.0688497 54.0204136, -1.0689113 54.0204455, -1.0693783 54.020511)",,Farndale Close
25745166,residential,,,,False,False,4.877,"LINESTRING (-1.0779105 54.0179682, -1.0779042 54.0179245)",,Elder Grove
983883671,residential,,,,False,True,8.481,"LINESTRING (-1.0779105 54.0179682, -1.0780403 54.0179691)",,
25745166,residential,,,,False,True,165.034,"LINESTRING (-1.0779105 54.0179682, -1.0779154 54.0188795, -1.0779228 54.0189424, -1.0779283 54.0189727, -1.0779471 54.0190104, -1.0780903 54.0192188, -1.0781168 54.0192508, -1.0781988 54.0193086, -1.0783062 54.0193919)",,Elder Grove
25745151,residential,,,,False,False,9.977,"LINESTRING (-1.0761127 54.0185703, -1.076076 54.0184832)",,Walnut Close
25745151,residential,,,,False,True,20.64,"LINESTRING (-1.0761127 54.0185703, -1.0761172 54.0187559)",,Walnut Close
983883673,residential,,,,False,True,9.167,"LINESTRING (-1.0761127 54.0185703, -1.076253 54.0185687)",,
983883671,residential,,,,False,False,8.481,"LINESTRING (-1.0780403 54.0179691, -1.0779105 54.0179682)",,
983883672,residential,,,,False,False,10.119,"LINESTRING (-1.0764263 54.0178783, -1.0764101 54.0179688)",,Acacia Grove
983883673,residential,,,,False,False,9.167,"LINESTRING (-1.076253 54.0185687, -1.0761127 54.0185703)",,
983882946,residential,30 mph,,,False,False,8.521,"LINESTRING (-1.0789277 54.0184672, -1.0790578 54.0184618)",,Redwood Drive
