osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,width
"[1064562567, 33117351]",,Allerton Court,residential,20 mph,False,True,92.25599999999999,"LINESTRING (-2.5494743 55.4755739, -2.5494773 55.4756323, -2.5495215 55.4757095, -2.5495696 55.4757573, -2.5496319 55.4757971, -2.5497607 55.4758492, -2.5500078 55.4759082, -2.5501304 55.4759871, -2.5502038 55.4760327, -2.5503774 55.4761405, -2.5504149 55.4761578)",,,
"[1104896705, 1104896706, 103402004]",,Prior's Road,residential,20 mph,False,True,150.35600000000002,"LINESTRING (-2.5484913 55.4799483, -2.5485581 55.4798926, -2.5488809 55.4796307, -2.548958 55.4795783, -2.5489917 55.479555, -2.5492025 55.4794609, -2.5496135 55.4792963, -2.5501062 55.4791344, -2.5502169 55.4790997, -2.5502772 55.4790909)",,,
103402032,,Meadow Street,residential,20 mph,False,False,66.00399999999999,"LINESTRING (-2.5484913 55.4799483, -2.5484538 55.4799361, -2.5478764 55.4797491, -2.5478037 55.4797296, -2.5477257 55.4797162, -2.5476832 55.4797109, -2.5476408 55.4797117, -2.5475505 55.4797193)",,,
103401983,,Blair Avenue,residential,20 mph,False,False,30.114,"LINESTRING (-2.5497324 55.4744313, -2.5496479 55.4743602, -2.5493933 55.4743148, -2.5493364 55.4743046)",,,
103401975,,Bountrees,residential,20 mph,False,True,106.74699999999999,"LINESTRING (-2.5491422 55.4784643, -2.5491173 55.4783798, -2.5491147 55.4783456, -2.5491287 55.4782931, -2.5491536 55.4782449, -2.5493688 55.4779505, -2.549675 55.4775701)",,,
103402028,,Oakieknowe Road,residential,20 mph,False,True,73.93900000000001,"LINESTRING (-2.5491422 55.4784643, -2.5491829 55.4784596, -2.5492291 55.4784531, -2.5496279 55.4783857, -2.5500163 55.4783308, -2.5502774 55.4782972)",,,
1078543591,,Oakieknowe Road,residential,20 mph,False,False,48.900999999999996,"LINESTRING (-2.5491422 55.4784643, -2.5489062 55.4784913, -2.5488154 55.4784949, -2.5487356 55.4784903, -2.5484153 55.4783923)",,,
944421837,,Honeyfield Drive,residential,20 mph,False,False,12.248,"LINESTRING (-2.5512097 55.474201, -2.5512593 55.4743075)",,,
103401959,,Honeyfield Drive,residential,20 mph,False,True,114.66499999999998,"LINESTRING (-2.5512097 55.474201, -2.5510806 55.4743395, -2.5510334 55.4744033, -2.551004 55.4744517, -2.5509844 55.4744929, -2.5509676 55.4745416, -2.5509557 55.4746042, -2.5509856 55.4748425, -2.5510088 55.4749779, -2.5510942 55.4751385, -2.5511312 55.4751907)",,,
944421837,,Honeyfield Drive,residential,20 mph,False,True,50.699,"LINESTRING (-2.5512097 55.474201, -2.5511929 55.4741317, -2.5511285 55.4739934, -2.551103 55.4739501, -2.550993 55.4737629)",,,
103401963,,Blair Avenue,residential,20 mph,False,False,253.32800000000003,"LINESTRING (-2.548609 55.4772253, -2.5485718 55.4771933, -2.5484188 55.4770615, -2.548381 55.4770191, -2.5483741 55.4769733, -2.5483977 55.4765816, -2.5484327 55.4761807, -2.548482 55.4757161, -2.5484939 55.4756043, -2.5485819 55.4753471, -2.5486085 55.4753054, -2.5487955 55.4750124)",,,
1264611167,2,Oxnam Road,tertiary,20 mph,False,True,37.879000000000005,"LINESTRING (-2.548609 55.4772253, -2.5488037 55.477166, -2.5489594 55.4771084, -2.5489725 55.4771035, -2.5491251 55.4770511)",,,
103401963,,Blair Avenue,residential,20 mph,False,False,85.96800000000002,"LINESTRING (-2.5487955 55.4750124, -2.5489977 55.474791, -2.5490832 55.4746974, -2.5492454 55.4744656, -2.5493364 55.4743046)",,,
103401963,,Blair Avenue,residential,20 mph,False,True,253.32800000000003,"LINESTRING (-2.5487955 55.4750124, -2.5486085 55.4753054, -2.5485819 55.4753471, -2.5484939 55.4756043, -2.548482 55.4757161, -2.5484327 55.4761807, -2.5483977 55.4765816, -2.5483741 55.4769733, -2.548381 55.4770191, -2.5484188 55.4770615, -2.5485718 55.4771933, -2.548609 55.4772253)",,,
103401964,,Allerton Place,residential,20 mph,False,True,148.58399999999997,"LINESTRING (-2.5487955 55.4750124, -2.5488511 55.4750218, -2.5491551 55.4750732, -2.5496524 55.4751612, -2.5498702 55.4752009, -2.5499369 55.4752065, -2.5500351 55.4751977, -2.550124 55.4751766, -2.5501948 55.4751527, -2.5502686 55.4751218, -2.5503255 55.4750853, -2.5503732 55.4750418, -2.5504071 55.474995, -2.5504286 55.4749447, -2.5504355 55.4748919, -2.5504301 55.4748495, -2.5504002 55.4748039, -2.5503518 55.4747722, -2.5502736 55.4747282)",,,
1078543591,,Oakieknowe Road,residential,20 mph,False,True,48.900999999999996,"LINESTRING (-2.5484153 55.4783923, -2.5487356 55.4784903, -2.5488154 55.4784949, -2.5489062 55.4784913, -2.5491422 55.4784643)",,,
103402036,,Bountrees,residential,20 mph,False,True,117.798,"LINESTRING (-2.5491251 55.4770511, -2.5491546 55.4770889, -2.5491597 55.4771226, -2.5491516 55.4771562, -2.549135 55.4772404, -2.5490922 55.4773442, -2.5486399 55.4780586)",,,
1264611167,2,Oxnam Road,tertiary,20 mph,False,False,37.879000000000005,"LINESTRING (-2.5491251 55.4770511, -2.5489725 55.4771035, -2.5489594 55.4771084, -2.5488037 55.477166, -2.548609 55.4772253)",,,
1264611167,2,Oxnam Road,tertiary,20 mph,False,True,128.549,"LINESTRING (-2.5491251 55.4770511, -2.5492002 55.4770081, -2.5492959 55.4769501, -2.5493977 55.476892, -2.5495493 55.4767685, -2.5497475 55.476613, -2.5500762 55.4763782, -2.5504149 55.4761578)",,,
103401975,,Bountrees,residential,20 mph,False,False,106.74699999999997,"LINESTRING (-2.549675 55.4775701, -2.5493688 55.4779505, -2.5491536 55.4782449, -2.5491287 55.4782931, -2.5491147 55.4783456, -2.5491173 55.4783798, -2.5491422 55.4784643)",,,
103401980,,Hartrigge Road,residential,20 mph,False,True,64.72,"LINESTRING (-2.5481665 55.4792832, -2.5478589 55.4794113, -2.5477425 55.4794797, -2.5476708 55.4795402, -2.5475641 55.4796431, -2.5475419 55.4796831, -2.5475505 55.4797193)",,,
103401964,,Allerton Place,residential,20 mph,False,False,148.584,"LINESTRING (-2.5502736 55.4747282, -2.5503518 55.4747722, -2.5504002 55.4748039, -2.5504301 55.4748495, -2.5504355 55.4748919, -2.5504286 55.4749447, -2.5504071 55.474995, -2.5503732 55.4750418, -2.5503255 55.4750853, -2.5502686 55.4751218, -2.5501948 55.4751527, -2.550124 55.4751766, -2.5500351 55.4751977, -2.5499369 55.4752065, -2.5498702 55.4752009, -2.5496524 55.4751612, -2.5491551 55.4750732, -2.5488511 55.4750218, -2.5487955 55.4750124)",,,
103402012,,Burn Wynd,residential,20 mph,False,False,12.259,"LINESTRING (-2.5568558 55.4773932, -2.5569074 55.4774995)",,,
103401963,,Blair Avenue,residential,20 mph,False,True,119.876,"LINESTRING (-2.5496028 55.4732385, -2.5495959 55.4732741, -2.5495529 55.47355, -2.5494871 55.4738583, -2.549418 55.474109, -2.5494148 55.4741185, -2.5493364 55.4743046)",,,
"[1000262554, 1000262555, 1000262437, 103401967]",,Honeyfield Road,residential,20 mph,False,True,105.608,"LINESTRING (-2.5496028 55.4732385, -2.5496558 55.4732506, -2.5497474 55.4732669, -2.5499186 55.473333, -2.5500768 55.4733982, -2.5501937 55.4734448, -2.5503727 55.4735161, -2.5504506 55.4735455, -2.5506798 55.4736322, -2.550993 55.4737629)",,,
33117353,2,Exchange Street,tertiary,20 mph,False,False,39.358000000000004,"LINESTRING (-2.5558159 55.4779342, -2.5558654 55.4779535, -2.5560749 55.4780351, -2.5563222 55.4781413)",,,
"[103401978, 683902610]",,Burn Wynd,residential,20 mph,False,False,93.624,"LINESTRING (-2.5558159 55.4779342, -2.5559448 55.4778259, -2.5559691 55.4778148, -2.5559949 55.4778099, -2.5560312 55.4778038, -2.556084 55.4778001, -2.5561315 55.4778027, -2.5561823 55.477811, -2.5562295 55.4778213, -2.5562692 55.4778264, -2.5563185 55.4778304, -2.5563761 55.4778241, -2.5564349 55.4778022, -2.5564567 55.4777908, -2.5564907 55.4777736, -2.5565851 55.4777169, -2.556603 55.4777033, -2.5566174 55.4776867, -2.5566678 55.4776279, -2.5566766 55.4776183, -2.5566863 55.4776089, -2.5567022 55.4775878, -2.5567204 55.4775681, -2.5567514 55.4775459, -2.5568129 55.4775257, -2.5569074 55.4774995)",,,
956141695,1,Exchange Street,tertiary,20 mph,False,False,33.035,"LINESTRING (-2.5558159 55.4779342, -2.5555895 55.4778241, -2.5554192 55.47774)",,,
103401980,,Hartrigge Road,residential,20 mph,False,False,64.72,"LINESTRING (-2.5475505 55.4797193, -2.5475419 55.4796831, -2.5475641 55.4796431, -2.5476708 55.4795402, -2.5477425 55.4794797, -2.5478589 55.4794113, -2.5481665 55.4792832)",,,
103402032,,Meadow Street,residential,20 mph,False,True,66.00399999999999,"LINESTRING (-2.5475505 55.4797193, -2.5476408 55.4797117, -2.5476832 55.4797109, -2.5477257 55.4797162, -2.5478037 55.4797296, -2.5478764 55.4797491, -2.5484538 55.4799361, -2.5484913 55.4799483)",,,
103402012,,Burn Wynd,residential,20 mph,False,True,12.259,"LINESTRING (-2.5569074 55.4774995, -2.5568558 55.4773932)",,,
683902610,,Burn Wynd,residential,20 mph,False,False,9.666,"LINESTRING (-2.5569074 55.4774995, -2.5570536 55.4774732)",,,
"[683902610, 103401978]",,Burn Wynd,residential,20 mph,False,True,93.62399999999998,"LINESTRING (-2.5569074 55.4774995, -2.5568129 55.4775257, -2.5567514 55.4775459, -2.5567204 55.4775681, -2.5567022 55.4775878, -2.5566863 55.4776089, -2.5566766 55.4776183, -2.5566678 55.4776279, -2.5566174 55.4776867, -2.556603 55.4777033, -2.5565851 55.4777169, -2.5564907 55.4777736, -2.5564567 55.4777908, -2.5564349 55.4778022, -2.5563761 55.4778241, -2.5563185 55.4778304, -2.5562692 55.4778264, -2.5562295 55.4778213, -2.5561823 55.477811, -2.5561315 55.4778027, -2.556084 55.4778001, -2.5560312 55.4778038, -2.5559949 55.4778099, -2.5559691 55.4778148, -2.5559448 55.4778259, -2.5558159 55.4779342)",,,
944421837,,Honeyfield Drive,residential,20 mph,False,False,50.699,"LINESTRING (-2.550993 55.4737629, -2.551103 55.4739501, -2.5511285 55.4739934, -2.5511929 55.4741317, -2.5512097 55.474201)",,,
"[1000262554, 1000262555, 1000262437, 103401967]",,Honeyfield Road,residential,20 mph,False,False,105.60800000000002,"LINESTRING (-2.550993 55.4737629, -2.5506798 55.4736322, -2.5504506 55.4735455, -2.5503727 55.4735161, -2.5501937 55.4734448, -2.5500768 55.4733982, -2.5499186 55.473333, -2.5497474 55.4732669, -2.5496558 55.4732506, -2.5496028 55.4732385)",,,
103401963,,Blair Avenue,residential,20 mph,False,False,119.876,"LINESTRING (-2.5493364 55.4743046, -2.5494148 55.4741185, -2.549418 55.474109, -2.5494871 55.4738583, -2.5495529 55.47355, -2.5495959 55.4732741, -2.5496028 55.4732385)",,,
103401963,,Blair Avenue,residential,20 mph,False,True,85.968,"LINESTRING (-2.5493364 55.4743046, -2.5492454 55.4744656, -2.5490832 55.4746974, -2.5489977 55.474791, -2.5487955 55.4750124)",,,
103401983,,Blair Avenue,residential,20 mph,False,True,30.114,"LINESTRING (-2.5493364 55.4743046, -2.5493933 55.4743148, -2.5496479 55.4743602, -2.5497324 55.4744313)",,,
103402036,,Bountrees,residential,20 mph,False,False,117.79799999999999,"LINESTRING (-2.5486399 55.4780586, -2.5490922 55.4773442, -2.549135 55.4772404, -2.5491516 55.4771562, -2.5491597 55.4771226, -2.5491546 55.4770889, -2.5491251 55.4770511)",,,
238011059,,Forthill Terrace,residential,20 mph,False,True,237.72600000000003,"LINESTRING (-2.5486059 55.4820749, -2.548836 55.4817825, -2.5490793 55.4814837, -2.5492716 55.4812702, -2.54932 55.4812224, -2.5495402 55.4810112, -2.5498048 55.4807906, -2.5499282 55.4806967, -2.5500975 55.4805906, -2.5502168 55.4805298, -2.5503759 55.480452, -2.5505872 55.4803718, -2.5506393 55.4803565, -2.5506927 55.4803403)",,,
683902610,,Burn Wynd,residential,20 mph,False,True,9.666,"LINESTRING (-2.5570536 55.4774732, -2.5569074 55.4774995)",,,
"[1077416373, 65728271]",,Cairnmount,residential,20 mph,False,True,311.983,"LINESTRING (-2.5573507 55.4799, -2.5573422 55.4799777, -2.5573362 55.4800331, -2.5573523 55.4800939, -2.5573952 55.4801456, -2.5574453 55.4801658, -2.5575078 55.4801791, -2.5575726 55.4801826, -2.5576312 55.4801791, -2.5577224 55.4801578, -2.5577495 55.4799412, -2.5577645 55.4798414, -2.55797 55.4785893, -2.557978 55.4785353, -2.5579922 55.4784813, -2.5580117 55.4784528, -2.5580461 55.4784327, -2.5581192 55.4784149, -2.5582154 55.4783981, -2.5584957 55.4783458, -2.558807 55.4783103, -2.5588551 55.4782925, -2.5588809 55.4782757, -2.5588899 55.4782451, -2.5588798 55.4782277, -2.5588709 55.4782124, -2.5588472 55.4781714)",,,
118198082,,Crown Lane Close,residential,20 mph,False,True,63.39499999999999,"LINESTRING (-2.5540425 55.4782562, -2.5540023 55.478274, -2.5539546 55.478286, -2.5539106 55.4782938, -2.553871 55.4782987, -2.5538305 55.4783034, -2.5537776 55.478306, -2.553725 55.4783064, -2.5536812 55.478304, -2.5536373 55.4782986, -2.5535877 55.4782831, -2.5535602 55.4782644, -2.5535408 55.4782426, -2.5535119 55.4782171, -2.553483 55.4781917, -2.5534612 55.478175, -2.5534292 55.4781566, -2.5533854 55.4781432, -2.553336 55.4781328, -2.5532976 55.4781289, -2.553258 55.4781297, -2.5531908 55.4781322)",,,
"[1058533568, 130469420, 36950072, 55811162, 947879004, 1058532862]",,"['Bridge Street', 'Old Bongate']","['residential', 'unclassified']",20 mph,False,"[False, True]",243.363,"LINESTRING (-2.5505805 55.481807, -2.5506931 55.4816754, -2.5507719 55.4815882, -2.5510096 55.4813729, -2.5510828 55.4813165, -2.5511669 55.4812555, -2.5512489 55.4811968, -2.5512874 55.4811669, -2.551321 55.4811391, -2.5513436 55.4811078, -2.5513522 55.4810697, -2.5513398 55.4810065, -2.5512958 55.4809055, -2.5512127 55.4807718, -2.5510253 55.4805777, -2.5510161 55.4805677, -2.551007 55.4805552, -2.5510015 55.4805427, -2.5509996 55.4805278, -2.5510003 55.4805163, -2.5510088 55.4805037, -2.5510221 55.4804949, -2.5510591 55.4804839, -2.5516263 55.4803648, -2.5519672 55.4802912, -2.5520973 55.4802652, -2.5521855 55.4802448)",,yes,5.6
"[125618216, 1112506683]",,Smith's Wynd,unclassified,20 mph,True,False,49.28,"LINESTRING (-2.5528546 55.4787187, -2.5531394 55.4788218, -2.5534505 55.4789345, -2.5535134 55.4789575)",,,
"[1112506500, 1112506132, 1112506783]",,Queen Street,residential,20 mph,True,False,69.181,"LINESTRING (-2.5528546 55.4787187, -2.5528627 55.4787061, -2.5528744 55.4786879, -2.5529878 55.4785435, -2.5530823 55.4784274, -2.5531429 55.478327, -2.5531581 55.4782929, -2.5531734 55.4782586, -2.5531849 55.4781915, -2.5531908 55.4781322)",,,4.9
"[794737170, 794737171]",2,High Street,tertiary,20 mph,True,False,78.687,"LINESTRING (-2.5535134 55.4789575, -2.5534494 55.4789974, -2.5533536 55.4790572, -2.5532485 55.4791227, -2.5529949 55.4793097, -2.5528834 55.4794296, -2.5528304 55.4795006, -2.5528018 55.4795327)",,,
32847201,2,Market Place,secondary,20 mph,False,True,21.408,"LINESTRING (-2.5554192 55.47774, -2.5555387 55.4776686, -2.5556038 55.4776176, -2.5556336 55.4775914)",B6358,,
33290847,2,High Street,tertiary,20 mph,True,False,181.57799999999997,"LINESTRING (-2.5554192 55.47774, -2.5553778 55.4777611, -2.5553378 55.4777848, -2.5552912 55.4778157, -2.5552342 55.4778601, -2.5551901 55.4778927, -2.5550188 55.478058, -2.5549737 55.4780903, -2.5547898 55.4782088, -2.5547571 55.47823, -2.5546753 55.478283, -2.5545342 55.4783618, -2.5544648 55.478403, -2.5543757 55.4784522, -2.5542398 55.4785278, -2.5539732 55.4786855, -2.5535134 55.4789575)",,,
"[103402009, 71338084]",2,Canongate,secondary,20 mph,False,True,144.536,"LINESTRING (-2.5554192 55.47774, -2.5553585 55.4777258, -2.5552112 55.4776911, -2.555152 55.4776815, -2.5550985 55.477678, -2.5550362 55.4776747, -2.554732 55.4776579, -2.5545951 55.4776489, -2.5544229 55.4776388, -2.553938 55.4776253, -2.5535858 55.4776199, -2.5534863 55.4776181, -2.5531499 55.4776142)",B6358,,
956141695,1,Exchange Street,tertiary,20 mph,False,True,33.035,"LINESTRING (-2.5554192 55.47774, -2.5555895 55.4778241, -2.5558159 55.4779342)",,,
55811156,,Friarsgate,residential,20 mph,False,False,379.807,"LINESTRING (-2.5542517 55.4812915, -2.5543588 55.4812281, -2.5544036 55.481188, -2.5544456 55.4811412, -2.5544554 55.4811234, -2.5544403 55.480904, -2.5544372 55.4808049, -2.5544428 55.4807301, -2.5545028 55.4805294, -2.5545573 55.480378, -2.5545994 55.4803003, -2.5546356 55.480239, -2.5547686 55.4800449, -2.554911 55.4798864, -2.5549397 55.4798544, -2.5549889 55.4797903, -2.5550467 55.4797112, -2.5551314 55.4795655, -2.555333 55.4792334, -2.5554409 55.479067, -2.5556445 55.4788275, -2.5557126 55.4787523, -2.5557667 55.4786926, -2.5558708 55.4785852, -2.5559789 55.4784793, -2.556088 55.4783686, -2.5563053 55.4781577, -2.5563222 55.4781413)",,,
"[965710281, 55811151]",,Pleasance,tertiary,20 mph,False,True,175.28,"LINESTRING (-2.5542517 55.4812915, -2.5542029 55.4812377, -2.5537502 55.4810269, -2.5535465 55.480932, -2.5534911 55.4809062, -2.5528246 55.4805614, -2.5527179 55.4805062, -2.5524637 55.4803906, -2.552237 55.4802837, -2.5521855 55.4802448)",,,
33117352,2,Canongate,secondary,20 mph,False,False,45.247,"LINESTRING (-2.5524322 55.4776021, -2.5528016 55.4776078, -2.5531499 55.4776142)",B6358,,
33117352,2,Canongate,secondary,20 mph,False,True,35.195,"LINESTRING (-2.5524322 55.4776021, -2.5520578 55.4776006, -2.5519372 55.4775967, -2.551874 55.4775947)",B6358,,
254774084,,Milfield Gardens,residential,20 mph,False,False,76.251,"LINESTRING (-2.5524322 55.4776021, -2.5524432 55.4776839, -2.5524481 55.4777286, -2.5524613 55.4778459, -2.5524546 55.4778608, -2.5524385 55.4778727, -2.5524174 55.4778817, -2.5523928 55.4778857, -2.5522182 55.4778862, -2.5520392 55.4778867, -2.5520243 55.4778883, -2.5520126 55.4778916, -2.552004 55.4778971, -2.5519972 55.4779043, -2.5519931 55.4779118, -2.5519909 55.4779213, -2.5519867 55.4779722, -2.5519825 55.4780534)",,,
254774084,,Milfield Gardens,residential,20 mph,False,True,76.251,"LINESTRING (-2.5519825 55.4780534, -2.5519867 55.4779722, -2.5519909 55.4779213, -2.5519931 55.4779118, -2.5519972 55.4779043, -2.552004 55.4778971, -2.5520126 55.4778916, -2.5520243 55.4778883, -2.5520392 55.4778867, -2.5522182 55.4778862, -2.5523928 55.4778857, -2.5524174 55.4778817, -2.5524385 55.4778727, -2.5524546 55.4778608, -2.5524613 55.4778459, -2.5524481 55.4777286, -2.5524432 55.4776839, -2.5524322 55.4776021)",,,
432543971,,William's Court,residential,20 mph,False,False,59.498000000000005,"LINESTRING (-2.5563758 55.4787338, -2.5564361 55.4786325, -2.5564299 55.4786052, -2.5563978 55.4785835, -2.5563253 55.4785348, -2.5563318 55.4785059, -2.5563781 55.478445, -2.5564316 55.4783883, -2.5565865 55.4782681)",,,
42726055,,Abbey Close,residential,20 mph,False,True,86.6,"LINESTRING (-2.5555015 55.4763601, -2.5555892 55.4765716, -2.5556267 55.4765959, -2.5556845 55.4766143, -2.5564244 55.4768312, -2.5564551 55.4768402)",,,
103401959,,Honeyfield Drive,residential,20 mph,False,False,114.66499999999999,"LINESTRING (-2.5511312 55.4751907, -2.5510942 55.4751385, -2.5510088 55.4749779, -2.5509856 55.4748425, -2.5509557 55.4746042, -2.5509676 55.4745416, -2.5509844 55.4744929, -2.551004 55.4744517, -2.5510334 55.4744033, -2.5510806 55.4743395, -2.5512097 55.474201)",,,
944421837,,Honeyfield Drive,residential,20 mph,False,True,12.248,"LINESTRING (-2.5512593 55.4743075, -2.5512097 55.474201)",,,
