osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,junction,bridge
118925065,Wesley Terrace,residential,False,False,91.14,2,,30 mph,"LINESTRING (-3.8541525 51.7198837, -3.8545922 51.720486, -3.85475 51.7206109)",,
74034477,High Street,secondary,False,False,80.138,2,B4603,20 mph,"LINESTRING (-3.8517239 51.7214183, -3.8524023 51.7209722, -3.8525216 51.7208937)",,
74034477,High Street,secondary,False,True,174.796,2,B4603,20 mph,"LINESTRING (-3.8517239 51.7214183, -3.8507981 51.7219612, -3.8505057 51.7221327, -3.8498728 51.7224935)",,
118923806,Alltacham Drive,residential,False,False,58.756,2,,30 mph,"LINESTRING (-3.8538866 51.7230929, -3.8541986 51.7228558, -3.8543324 51.7226493)",,
118923806,Alltacham Drive,residential,False,True,116.54599999999999,2,,30 mph,"LINESTRING (-3.8538866 51.7230929, -3.8533349 51.7234252, -3.8529457 51.7239433)",,
118925069,Hopkin Street,residential,False,True,107.708,2,,30 mph,"LINESTRING (-3.8538866 51.7230929, -3.8537123 51.7230723, -3.8534366 51.7231311, -3.853245 51.7231442, -3.8530259 51.7231205, -3.8523779 51.7229939)",,
118925058,Quarr Road,unclassified,False,False,69.768,,,,"LINESTRING (-3.8523779 51.7229939, -3.8527194 51.7224032)",,
118925069,Hopkin Street,residential,False,True,27.748,2,,30 mph,"LINESTRING (-3.8523779 51.7229939, -3.851996 51.7229145)",,
118925069,Hopkin Street,residential,False,False,107.70800000000001,2,,30 mph,"LINESTRING (-3.8523779 51.7229939, -3.8530259 51.7231205, -3.853245 51.7231442, -3.8534366 51.7231311, -3.8537123 51.7230723, -3.8538866 51.7230929)",,
118925069,Hopkin Street,residential,False,False,27.748,2,,30 mph,"LINESTRING (-3.851996 51.7229145, -3.8523779 51.7229939)",,
118925068,Dynevor Terrace,residential,True,False,68.777,,,,"LINESTRING (-3.8534815 51.7210639, -3.8525216 51.7208937)",,
520277082,Quarr Road,unclassified,True,False,77.92,,,,"LINESTRING (-3.8534815 51.7210639, -3.8532913 51.721389, -3.853096 51.7217227)",,
118925058,Quarr Road,unclassified,False,True,37.765,,,,"LINESTRING (-3.853096 51.7217227, -3.8529236 51.7220451)",,
118925059,Church Street,residential,False,True,93.491,,,,"LINESTRING (-3.853096 51.7217227, -3.8543773 51.722)",,
273922479,Church Street,residential,True,False,100.393,,,,"LINESTRING (-3.853096 51.7217227, -3.8522101 51.7215262, -3.8517239 51.7214183)",,
118925058,Quarr Road,unclassified,False,False,42.23,,,,"LINESTRING (-3.8527194 51.7224032, -3.8529236 51.7220451)",,
118925058,Quarr Road,unclassified,False,True,69.768,,,,"LINESTRING (-3.8527194 51.7224032, -3.8523779 51.7229939)",,
118925061,Haulfryn,unclassified,False,True,45.637,,,,"LINESTRING (-3.8527194 51.7224032, -3.8533156 51.7225822)",,
118925062,Jones Street,unclassified,False,True,52.32,,,,"LINESTRING (-3.8527194 51.7224032, -3.8520085 51.7222375)",,
118925062,Jones Street,unclassified,False,False,52.32,,,,"LINESTRING (-3.8520085 51.7222375, -3.8527194 51.7224032)",,
118925071,Works Road,unclassified,False,False,132.05,,,,"LINESTRING (-3.8537015 51.7188555, -3.8537923 51.7189987, -3.8538104 51.7191273, -3.8537728 51.7192258, -3.8535651 51.7197212, -3.8538001 51.7199738)",,
118925072,,unclassified,False,False,91.279,,,,"LINESTRING (-3.8516634 51.7217913, -3.8529236 51.7220451)",,
118925058,Quarr Road,unclassified,False,False,37.765,,,,"LINESTRING (-3.8529236 51.7220451, -3.853096 51.7217227)",,
118925058,Quarr Road,unclassified,False,True,42.23,,,,"LINESTRING (-3.8529236 51.7220451, -3.8527194 51.7224032)",,
118925072,,unclassified,False,True,91.279,,,,"LINESTRING (-3.8529236 51.7220451, -3.8516634 51.7217913)",,
59652362,,primary,False,False,97.501,2,A474,20 mph,"LINESTRING (-3.8538001 51.7199738, -3.8538567 51.7199102, -3.854394 51.7191781)",,
59652362,,primary,False,True,40.022,2,A474,20 mph,"LINESTRING (-3.8538001 51.7199738, -3.8536379 51.7201171, -3.8534627 51.7202668)",,
118925071,Works Road,unclassified,False,True,132.04999999999998,,,,"LINESTRING (-3.8538001 51.7199738, -3.8535651 51.7197212, -3.8537728 51.7192258, -3.8538104 51.7191273, -3.8537923 51.7189987, -3.8537015 51.7188555)",,
74034477,High Street,secondary,False,False,95.194,2,B4603,20 mph,"LINESTRING (-3.8525216 51.7208937, -3.8526617 51.7208022, -3.8534627 51.7202668)",,
74034477,High Street,secondary,False,True,80.138,2,B4603,20 mph,"LINESTRING (-3.8525216 51.7208937, -3.8524023 51.7209722, -3.8517239 51.7214183)",,
121495096,East Crossways,residential,False,True,73.896,2,,30 mph,"LINESTRING (-3.8556593 51.7255496, -3.8546669 51.7258021)",,
121495331,Alltywerin,residential,False,False,33.403,2,,30 mph,"LINESTRING (-3.8556593 51.7255496, -3.8554634 51.7252748)",,
121495096,East Crossways,residential,False,False,73.896,2,,30 mph,"LINESTRING (-3.8546669 51.7258021, -3.8556593 51.7255496)",,
121495097,Gwyrddgoed,residential,False,False,206.445,2,,30 mph,"LINESTRING (-3.8546669 51.7258021, -3.8544499 51.725506, -3.8543268 51.7253745, -3.8541626 51.7252405, -3.8539719 51.7251085, -3.8537818 51.7250046, -3.8534996 51.724847, -3.8533213 51.724763, -3.8531553 51.7247083, -3.8529348 51.7246588, -3.8525559 51.7246035)",,
121495331,Alltywerin,residential,False,True,33.403,2,,30 mph,"LINESTRING (-3.8554634 51.7252748, -3.8556593 51.7255496)",,
121495331,Alltywerin,residential,False,False,232.477,2,,30 mph,"LINESTRING (-3.8554634 51.7252748, -3.855139 51.7249647, -3.8548493 51.7247388, -3.8544445 51.7245092, -3.8539695 51.7242835, -3.853535 51.7241074, -3.8529457 51.7239433)",,
121496212,Bryn Celyn,residential,False,False,76.859,2,,30 mph,"LINESTRING (-3.854689 51.7230539, -3.8552036 51.7232115, -3.8553659 51.7232763, -3.8556003 51.7234362)",,
121496218,Bryn Derwen,residential,False,False,12.398,,,,"LINESTRING (-3.8558256 51.7242769, -3.8557263 51.7241839)",,
121496219,Bryn Onnen,residential,False,False,77.039,2,,30 mph,"LINESTRING (-3.8540578 51.7234724, -3.8548611 51.7238117, -3.8550048 51.7238283)",,
118923806,Alltacham Drive,residential,False,False,72.35900000000001,2,,30 mph,"LINESTRING (-3.8543324 51.7226493, -3.8543638 51.7225122, -3.8543661 51.722426, -3.8543773 51.722)",,
118923806,Alltacham Drive,residential,False,True,58.756,2,,30 mph,"LINESTRING (-3.8543324 51.7226493, -3.8541986 51.7228558, -3.8538866 51.7230929)",,
121496220,Ffordd Brynheulog,residential,False,False,53.861999999999995,2,,30 mph,"LINESTRING (-3.8543324 51.7226493, -3.8547074 51.7227214, -3.8550746 51.7228015)",,
121496216,Bryn Derwen,residential,False,False,20.23,2,,30 mph,"LINESTRING (-3.8557263 51.7241839, -3.855965 51.7240779)",,
121496218,Bryn Derwen,residential,False,True,12.398,,,,"LINESTRING (-3.8557263 51.7241839, -3.8558256 51.7242769)",,
121496216,Bryn Derwen,residential,False,True,82.88600000000001,2,,30 mph,"LINESTRING (-3.8557263 51.7241839, -3.855614 51.7242234, -3.8554852 51.7242334, -3.8553106 51.7242204, -3.8551497 51.7241573, -3.8550239 51.7240506, -3.8549834 51.7239446, -3.8550048 51.7238283)",,
121496220,Ffordd Brynheulog,residential,False,False,30.806,2,,30 mph,"LINESTRING (-3.8557266 51.7230371, -3.856067 51.7232168)",,
121496284,Ffordd Brynheulog,residential,False,False,33.892,2,,30 mph,"LINESTRING (-3.8557266 51.7230371, -3.8559896 51.7227795)",,
121496220,Ffordd Brynheulog,residential,False,True,52.219,2,,30 mph,"LINESTRING (-3.8557266 51.7230371, -3.8554018 51.7228945, -3.8550746 51.7228015)",,
121496216,Bryn Derwen,residential,False,False,40.356,2,,30 mph,"LINESTRING (-3.856067 51.7232168, -3.8556003 51.7234362)",,
121496220,Ffordd Brynheulog,residential,False,True,30.806,2,,30 mph,"LINESTRING (-3.856067 51.7232168, -3.8557266 51.7230371)",,
121496220,Ffordd Brynheulog,residential,False,False,52.219,2,,30 mph,"LINESTRING (-3.8550746 51.7228015, -3.8554018 51.7228945, -3.8557266 51.7230371)",,
121496220,Ffordd Brynheulog,residential,False,True,53.861999999999995,2,,30 mph,"LINESTRING (-3.8550746 51.7228015, -3.8547074 51.7227214, -3.8543324 51.7226493)",,
121496283,Ffordd Brynheulog,residential,False,False,57.854,2,,30 mph,"LINESTRING (-3.8550746 51.7228015, -3.8551765 51.7226386, -3.8554367 51.7223329)",,
121496216,Bryn Derwen,residential,False,True,20.23,2,,30 mph,"LINESTRING (-3.855965 51.7240779, -3.8557263 51.7241839)",,
121496216,Bryn Derwen,residential,False,False,82.886,2,,30 mph,"LINESTRING (-3.8550048 51.7238283, -3.8549834 51.7239446, -3.8550239 51.7240506, -3.8551497 51.7241573, -3.8553106 51.7242204, -3.8554852 51.7242334, -3.855614 51.7242234, -3.8557263 51.7241839)",,
121496216,Bryn Derwen,residential,False,True,61.872,2,,30 mph,"LINESTRING (-3.8550048 51.7238283, -3.8550346 51.7237548, -3.855096 51.7236787, -3.8552653 51.723592, -3.8556003 51.7234362)",,
121496219,Bryn Onnen,residential,False,True,77.039,2,,30 mph,"LINESTRING (-3.8550048 51.7238283, -3.8548611 51.7238117, -3.8540578 51.7234724)",,
121496216,Bryn Derwen,residential,False,True,40.356,2,,30 mph,"LINESTRING (-3.8556003 51.7234362, -3.856067 51.7232168)",,
121496212,Bryn Celyn,residential,False,True,76.85900000000001,2,,30 mph,"LINESTRING (-3.8556003 51.7234362, -3.8553659 51.7232763, -3.8552036 51.7232115, -3.854689 51.7230539)",,
121496216,Bryn Derwen,residential,False,False,61.872,2,,30 mph,"LINESTRING (-3.8556003 51.7234362, -3.8552653 51.723592, -3.855096 51.7236787, -3.8550346 51.7237548, -3.8550048 51.7238283)",,
121496283,Ffordd Brynheulog,residential,False,True,57.854,2,,30 mph,"LINESTRING (-3.8554367 51.7223329, -3.8551765 51.7226386, -3.8550746 51.7228015)",,
121496284,Ffordd Brynheulog,residential,False,True,33.892,2,,30 mph,"LINESTRING (-3.8559896 51.7227795, -3.8557266 51.7230371)",,
122258379,Francis Street,residential,False,False,120.311,,,20 mph,"LINESTRING (-3.8493169 51.7181219, -3.8505366 51.7186678, -3.8507326 51.7187555)",,
"[397838609, 397838610, 122258383]",Ynisderw Road,residential,False,False,65.395,,,20 mph,"LINESTRING (-3.8493169 51.7181219, -3.8491377 51.7182579, -3.8488766 51.718325, -3.8486012 51.7183785, -3.8485109 51.718396)",,yes
122258379,Francis Street,residential,False,True,120.311,,,20 mph,"LINESTRING (-3.8507326 51.7187555, -3.8505366 51.7186678, -3.8493169 51.7181219)",,
241496948,Banwen Lane,residential,False,False,24.8,,,,"LINESTRING (-3.8432568 51.7183647, -3.8435707 51.7184739)",,
241496948,Banwen Lane,residential,False,True,38.403000000000006,,,,"LINESTRING (-3.8432568 51.7183647, -3.8430439 51.7182881, -3.8427419 51.7183348)",,
241496949,,residential,False,True,44.118,,,,"LINESTRING (-3.8432568 51.7183647, -3.8435001 51.7181904, -3.8437128 51.7180889)",,
241496948,Banwen Lane,residential,False,False,38.403000000000006,,,,"LINESTRING (-3.8427419 51.7183348, -3.8430439 51.7182881, -3.8432568 51.7183647)",,
241496949,,residential,False,False,44.118,,,,"LINESTRING (-3.8437128 51.7180889, -3.8435001 51.7181904, -3.8432568 51.7183647)",,
241496948,Banwen Lane,residential,False,True,24.8,,,,"LINESTRING (-3.8435707 51.7184739, -3.8432568 51.7183647)",,
"[241496945, 39487636]",Graig Road,primary,False,True,97.732,2,A474,20 mph,"LINESTRING (-3.8435707 51.7184739, -3.8439717 51.7182455, -3.8442949 51.7180817, -3.844618 51.717882)",,
118923806,Alltacham Drive,residential,False,False,88.52699999999999,2,,30 mph,"LINESTRING (-3.852141 51.725355, -3.8521982 51.7251829, -3.8523119 51.7249835, -3.8525559 51.7246035)",,
118923806,Alltacham Drive,residential,False,True,81.547,2,,30 mph,"LINESTRING (-3.852141 51.725355, -3.8521251 51.7254283, -3.8521056 51.7255544, -3.8521088 51.7256896, -3.8521264 51.7258102, -3.8521712 51.7259418, -3.8522151 51.7260811)",,
685864490,Maes Yr Ysgol,residential,False,False,184.941,,,,"LINESTRING (-3.852141 51.725355, -3.8517411 51.7253131, -3.8514869 51.7253069, -3.8512413 51.7253221, -3.8509913 51.7253806, -3.8509515 51.7253899, -3.8506112 51.7255198, -3.8501629 51.7258129, -3.8500346 51.7258924, -3.8498737 51.7259989)",,
421259095,Mount Pleasant,residential,False,False,15.293,,,30 mph,"LINESTRING (-3.848119 51.7212047, -3.8482529 51.721095)",,
118923810,Thomas Street,residential,True,False,48.242,,,30 mph,"LINESTRING (-3.848119 51.7212047, -3.8478519 51.7214153, -3.8476337 51.7215117)",,
28003957,,primary,True,False,20.426,,A474,30 mph,"LINESTRING (-3.8484657 51.7185307, -3.8484107 51.7185614, -3.8483431 51.7185804, -3.8482695 51.7185857, -3.8481967 51.718577)",roundabout,
"[560734996, 560734997, 37720199]",,primary,False,True,214.46100000000004,2,A474,30 mph,"LINESTRING (-3.8484657 51.7185307, -3.8486564 51.7186062, -3.8490079 51.7187548, -3.8491952 51.7188267, -3.8493986 51.7188944, -3.8496631 51.7189835, -3.8500108 51.7190513, -3.8501501 51.7190825, -3.8504263 51.7191346, -3.8506032 51.7191581, -3.8506502 51.7191643, -3.8507935 51.7191753, -3.8509341 51.7191797, -3.8510734 51.7191772, -3.851202 51.7191648, -3.8513191 51.7191395)",,yes
421259095,Mount Pleasant,residential,False,True,15.293,,,30 mph,"LINESTRING (-3.8482529 51.721095, -3.848119 51.7212047)",,
421262256,Clos yr Hen Ysgol,residential,False,False,20.955,,,,"LINESTRING (-3.8492476 51.7212295, -3.8494546 51.7213676)",,
421262256,Clos yr Hen Ysgol,residential,False,True,21.79,,,,"LINESTRING (-3.8496714 51.7215103, -3.8494546 51.7213676)",,
118923808,Upper Heathfield Road,residential,False,False,52.367,,,,"LINESTRING (-3.8486662 51.7259212, -3.8480937 51.7256113)",,
118923808,Upper Heathfield Road,residential,False,True,48.828,,,,"LINESTRING (-3.8486662 51.7259212, -3.8492015 51.7262091)",,
671184831,,residential,False,False,44.519,,,,"LINESTRING (-3.8486662 51.7259212, -3.84915 51.7256557)",,
671184831,,residential,False,True,20.519,,,,"LINESTRING (-3.8493728 51.7255332, -3.84915 51.7256557)",,
671184831,,residential,False,False,20.519,,,,"LINESTRING (-3.84915 51.7256557, -3.8493728 51.7255332)",,
671184831,,residential,False,True,44.519,,,,"LINESTRING (-3.84915 51.7256557, -3.8486662 51.7259212)",,
671184832,,residential,False,False,14.492,,,,"LINESTRING (-3.84915 51.7256557, -3.8490113 51.7255577)",,
671184832,,residential,False,True,14.492,,,,"LINESTRING (-3.8490113 51.7255577, -3.84915 51.7256557)",,
118923813,Smithfield Road,residential,False,False,149.13,,,,"LINESTRING (-3.8492001 51.7250721, -3.8479151 51.7239927)",,
118923813,Smithfield Road,residential,False,True,43.838,,,,"LINESTRING (-3.8492001 51.7250721, -3.8495841 51.7253865)",,
118923801,Bronywawr,residential,False,True,245.32399999999998,2,,30 mph,"LINESTRING (-3.8492001 51.7250721, -3.8495962 51.7249006, -3.849854 51.7248024, -3.8500779 51.7247353, -3.8505119 51.724644, -3.8508837 51.7245844, -3.8509458 51.7245773, -3.8511238 51.7245555, -3.8513216 51.724543, -3.8517027 51.7245406, -3.8520828 51.7245566, -3.8525559 51.7246035)",,
671184834,,residential,False,False,97.583,,,,"LINESTRING (-3.8492001 51.7250721, -3.8489038 51.7252186, -3.8486873 51.7252788, -3.8480937 51.7256113)",,
118923808,Upper Heathfield Road,residential,False,False,88.149,,,,"LINESTRING (-3.8480937 51.7256113, -3.8471328 51.7250877)",,
118923808,Upper Heathfield Road,residential,False,True,52.367,,,,"LINESTRING (-3.8480937 51.7256113, -3.8486662 51.7259212)",,
671184834,,residential,False,True,97.583,,,,"LINESTRING (-3.8480937 51.7256113, -3.8486873 51.7252788, -3.8489038 51.7252186, -3.8492001 51.7250721)",,
25382500,Herbert Street,residential,False,True,22.39,,,,"LINESTRING (-3.8531721 51.7201766, -3.8534627 51.7202668)",,
"[65336698, 25382500, 1087327991]",Herbert Street,residential,False,False,84.55700000000002,,,,"LINESTRING (-3.8531721 51.7201766, -3.8531365 51.7201658, -3.8527575 51.7200684, -3.8525575 51.7200352, -3.8524457 51.7200167, -3.852421 51.7200126, -3.852146 51.7199987, -3.8519931 51.7200053)",,yes
674356022,,residential,False,False,29.941,,,,"LINESTRING (-3.8531721 51.7201766, -3.8531704 51.7201061, -3.8530382 51.719925)",,
674356022,,residential,False,True,29.941,,,,"LINESTRING (-3.8530382 51.719925, -3.8531704 51.7201061, -3.8531721 51.7201766)",,
118923806,Alltacham Drive,residential,False,True,26.077,2,,30 mph,"LINESTRING (-3.8522151 51.7260811, -3.8522831 51.7263118)",,
118923806,Alltacham Drive,residential,False,False,81.547,2,,30 mph,"LINESTRING (-3.8522151 51.7260811, -3.8521712 51.7259418, -3.8521264 51.7258102, -3.8521088 51.7256896, -3.8521056 51.7255544, -3.8521251 51.7254283, -3.852141 51.725355)",,
685864489,Sycamore Lane,residential,False,False,150.325,,,,"LINESTRING (-3.8522151 51.7260811, -3.8515936 51.7261457, -3.8515302 51.7261381, -3.8514532 51.7261076, -3.8513776 51.7260682, -3.8513209 51.7260538, -3.8512444 51.7260548, -3.8511881 51.7260683, -3.8502133 51.7263832)",,
685864489,Sycamore Lane,residential,False,True,150.325,,,,"LINESTRING (-3.8502133 51.7263832, -3.8511881 51.7260683, -3.8512444 51.7260548, -3.8513209 51.7260538, -3.8513776 51.7260682, -3.8514532 51.7261076, -3.8515302 51.7261381, -3.8515936 51.7261457, -3.8522151 51.7260811)",,
685864490,Maes Yr Ysgol,residential,False,True,184.941,,,,"LINESTRING (-3.8498737 51.7259989, -3.8500346 51.7258924, -3.8501629 51.7258129, -3.8506112 51.7255198, -3.8509515 51.7253899, -3.8509913 51.7253806, -3.8512413 51.7253221, -3.8514869 51.7253069, -3.8517411 51.7253131, -3.852141 51.725355)",,
