osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name,junction,width
104384516,False,,,residential,20 mph,True,139.93800000000002,"LINESTRING (-5.466156 56.4196686, -5.4664063 56.4197431, -5.4667028 56.4197474, -5.4670147 56.4196494, -5.4673921 56.4195237, -5.4675808 56.4193448, -5.4678093 56.419086)",Benvoulin Road,,
4320610,True,,A85,trunk,30 mph,False,12.565999999999999,"LINESTRING (-5.4758552 56.4182987, -5.4758737 56.4183297, -5.4758744 56.4183537, -5.4758605 56.4183816, -5.4758338 56.4184047)",,roundabout,
1212821297,True,1,,tertiary,30 mph,False,29.361,"LINESTRING (-5.4758552 56.4182987, -5.4760489 56.4183428, -5.4762569 56.4184362)",Corran Esplanade,,
104384490,False,,,residential,20 mph,False,14.302,"LINESTRING (-5.4672886 56.4163298, -5.4671494 56.4163307, -5.4670562 56.4163283)",Laurel Crescent,,
104384490,False,,,residential,20 mph,True,71.451,"LINESTRING (-5.4672886 56.4163298, -5.4674906 56.4163586, -5.4675555 56.4163836, -5.4675923 56.4164352, -5.4676252 56.4165616, -5.4677245 56.4168568)",Laurel Crescent,,
104384494,False,,,residential,,True,28.363,"LINESTRING (-5.4672886 56.4163298, -5.4673112 56.416203, -5.4674114 56.416088)",Laurel Crescent,,
104384484,False,,,residential,20 mph,False,145.77400000000003,"LINESTRING (-5.4687746 56.4173752, -5.4686864 56.4172831, -5.4686059 56.4172106, -5.4684963 56.4171406, -5.4683744 56.4170898, -5.468229 56.417053, -5.468093 56.4170359, -5.4678966 56.4170295, -5.4677521 56.4170507, -5.4675734 56.4170945, -5.467452 56.4171564, -5.46732 56.4172573, -5.4672519 56.4173282, -5.4672032 56.4174001, -5.46718 56.4175058)",Benvoulin Lane,,
104384488,False,,,residential,20 mph,False,93.05499999999999,"LINESTRING (-5.4687746 56.4173752, -5.4687321 56.41704, -5.4686971 56.4169644, -5.4686184 56.4168921, -5.4685097 56.4168323, -5.4683894 56.4167908, -5.4682776 56.416749, -5.4681178 56.4167011)",Duncraggan Road,,
104384488,False,,,residential,20 mph,True,201.373,"LINESTRING (-5.4687746 56.4173752, -5.4687649 56.4174826, -5.468718 56.417619, -5.4686086 56.4178429, -5.4684951 56.4180098, -5.468274 56.4182777, -5.4679284 56.4187157, -5.4678484 56.4188398, -5.4678048 56.4189461, -5.4677901 56.4190239, -5.4678093 56.419086)",Duncraggan Road,,
104384558,False,,,residential,20 mph,False,80.791,"LINESTRING (-5.466672 56.4172915, -5.4677245 56.4168568)",Laurel Road,,
104384521,False,,,residential,20 mph,False,87.757,"LINESTRING (-5.466672 56.4172915, -5.4665757 56.4171168, -5.466337 56.4169379, -5.4660635 56.4168143, -5.4657645 56.4167231)",Benvoullin Gardens,,
104384521,False,,,residential,20 mph,True,308.341,"LINESTRING (-5.466672 56.4172915, -5.4665911 56.4174576, -5.4663909 56.4178921, -5.4661945 56.4182053, -5.4661429 56.4182908, -5.466102 56.4183586, -5.4661637 56.4184587, -5.4663793 56.4185482, -5.4665565 56.4185929, -5.4666106 56.4185782, -5.4667081 56.4185107, -5.4667644 56.4183821, -5.4667567 56.4182138, -5.46693 56.418037, -5.4672342 56.4177175, -5.4674961 56.4176387, -5.4676771 56.4175279)",Benvoullin Gardens,,
26198536,True,,,residential,30 mph,False,21.009,"LINESTRING (-5.4705698 56.4200136, -5.4709114 56.4200129)",Breadalbane Street,,
36073407,False,,,residential,20 mph,True,21.352,"LINESTRING (-5.4705698 56.4200136, -5.4708779 56.4201021)",Deanery Brae,,
37006456,False,,,residential,20 mph,False,12.438,"LINESTRING (-5.4705698 56.4200136, -5.470369 56.4200003)",Longsdale Road,,
26224098,False,,,residential,20 mph,True,265.017,"LINESTRING (-5.4705698 56.4200136, -5.4706237 56.419399, -5.4706445 56.4192333, -5.470709 56.418721, -5.4707661 56.4180716, -5.4708085 56.417634)",Dalriach Road,,
"[4321097, 1227022180]",False,2,,tertiary,30 mph,True,219.46600000000004,"LINESTRING (-5.4793955 56.4193085, -5.4791121 56.4191753, -5.4788492 56.4190696, -5.4785392 56.4189571, -5.4778205 56.4187359, -5.4777293 56.4187248, -5.477543 56.4187021, -5.4773369 56.4186875, -5.4772204 56.4186793, -5.4770604 56.4186612, -5.4768315 56.4186211, -5.4765545 56.4185409, -5.4762569 56.4184362)",Corran Esplanade,,
415121203,True,2,A85,trunk,30 mph,False,12.152000000000001,"LINESTRING (-5.4724473 56.4121979, -5.4723811 56.4122006, -5.4723107 56.4121961, -5.4722545 56.412184)",Argyll Square,circular,
1225042403,True,1,A85,trunk,30 mph,False,20.073,"LINESTRING (-5.4724473 56.4121979, -5.4723521 56.412274, -5.4722384 56.4123355)",Aird's Place,,
4321099,False,2,A85,trunk,30 mph,False,43.671,"LINESTRING (-5.4722384 56.4123355, -5.471984 56.412525, -5.4719719 56.412538, -5.4719222 56.4125914, -5.4718793 56.4126699)",Aird's Place,,
1225042402,True,1,A85,trunk,30 mph,False,16.985999999999997,"LINESTRING (-5.4722384 56.4123355, -5.4722618 56.4122634, -5.4722576 56.4122117, -5.4722545 56.412184)",Aird's Place,,
26223135,False,,,residential,20 mph,True,172.55900000000003,"LINESTRING (-5.4697964 56.4125676, -5.4698113 56.4126035, -5.4697806 56.4126706, -5.4696454 56.4128961, -5.4695584 56.4129922, -5.4695532 56.4130827, -5.4695887 56.4132291, -5.4697144 56.4134904, -5.4697882 56.41351, -5.469903 56.4135125, -5.4707538 56.4134029)",Hill Street,,
26223143,False,,,residential,20 mph,False,216.385,"LINESTRING (-5.4697964 56.4125676, -5.4697171 56.412558, -5.4695798 56.4126029, -5.4692501 56.4127612, -5.4689633 56.4129457, -5.4688391 56.4130685, -5.4685692 56.4133351, -5.4683481 56.4137581, -5.4683556 56.4139981, -5.4684812 56.4141871)",Rockfield Road,,
180788821,False,,,unclassified,,True,48.160000000000004,"LINESTRING (-5.4697964 56.4125676, -5.4699064 56.4125213, -5.4701423 56.4122544, -5.4701605 56.4121957)",,,
26223127,False,,,unclassified,,False,24.659999999999997,"LINESTRING (-5.4711561 56.4145081, -5.4711265 56.414443, -5.4711105 56.4144077, -5.4710585 56.414293)",Tweedale Street,,
1212821298,True,1,,tertiary,30 mph,False,26.32,"LINESTRING (-5.4762569 56.4184362, -5.4760556 56.4184133, -5.4759309 56.4184069, -5.4758338 56.4184047)",Corran Esplanade,,
"[4321097, 1227022180]",False,2,,tertiary,30 mph,False,219.466,"LINESTRING (-5.4762569 56.4184362, -5.4765545 56.4185409, -5.4768315 56.4186211, -5.4770604 56.4186612, -5.4772204 56.4186793, -5.4773369 56.4186875, -5.477543 56.4187021, -5.4777293 56.4187248, -5.4778205 56.4187359, -5.4785392 56.4189571, -5.4788492 56.4190696, -5.4791121 56.4191753, -5.4793955 56.4193085)",Corran Esplanade,,
282109047,False,,,residential,,False,98.932,"LINESTRING (-5.4724639 56.4195921, -5.4727826 56.419226, -5.4728788 56.4190282, -5.4723858 56.4189713)",Breadalbane Mews,,
"[26224102, 26224103]",False,,,"['residential', 'unclassified']",,True,237.95700000000002,"LINESTRING (-5.473065 56.4174115, -5.4729829 56.4173991, -5.47237 56.4175816, -5.471547 56.4179833, -5.4716574 56.4182342, -5.4719713 56.4186199, -5.4723858 56.4189713)","['Albert Lane', 'Nursery Lane']",,
1115543327,True,,,residential,30 mph,False,11.208,"LINESTRING (-5.473065 56.4174115, -5.4731239 56.417368, -5.4731742 56.4173308)",Breadalbane Street,,
4320607,True,1,A85,trunk,30 mph,False,29.948999999999998,"LINESTRING (-5.4733679 56.4175779, -5.4732885 56.4174799, -5.4731742 56.4173308)",Dunollie Road,,
304980012,True,1,,trunk_link,,False,22.413,"LINESTRING (-5.4733679 56.4175779, -5.4732406 56.4175632, -5.4731226 56.4175602, -5.4730291 56.417522)",,,
593166465,False,,,unclassified,,False,9.874,"LINESTRING (-5.4721538 56.4159289, -5.4719988 56.415952)",John Street,,
26224100,True,,A85,trunk,30 mph,False,27.586,"LINESTRING (-5.4726596 56.4149003, -5.4726002 56.4146544)",George Street,,
122076688,True,1,A85,trunk,30 mph,False,22.098999999999997,"LINESTRING (-5.4726596 56.4149003, -5.4728454 56.4147972, -5.4729284 56.4147704)",,,
26223121,False,,,residential,20 mph,False,3.2030000000000003,"LINESTRING (-5.4706062 56.4156371, -5.4706114 56.4156523, -5.4706159 56.4156654)",Ardconnel Road,,
26223121,False,,,residential,20 mph,True,153.97,"LINESTRING (-5.4706062 56.4156371, -5.4705842 56.4155725, -5.4705328 56.415526, -5.470235 56.4153361, -5.4699239 56.4151447, -5.4696744 56.4149681, -5.4695967 56.414928, -5.4694518 56.4148954, -5.4691751 56.4148469, -5.4687736 56.4148071)",Ardconnel Road,,
26223125,False,,,residential,20 mph,False,252.18899999999996,"LINESTRING (-5.4706062 56.4156371, -5.4706695 56.4156328, -5.4707634 56.4156195, -5.4707724 56.4156123, -5.4708305 56.415566, -5.4708305 56.4155082, -5.4708278 56.4154325, -5.4707661 56.4153138, -5.4703235 56.4147263, -5.4703121 56.4147118, -5.4701814 56.4145675, -5.4700607 56.4145126, -5.4699212 56.4144918, -5.4697549 56.414474, -5.4694545 56.4144651, -5.4692051 56.4144399, -5.4689771 56.414388, -5.4687571 56.4143049, -5.4684812 56.4141871)",Ardconnel Terrace,,
104384490,False,,,residential,20 mph,False,121.47500000000002,"LINESTRING (-5.4670562 56.4163283, -5.4669869 56.4162738, -5.4669166 56.4162188, -5.4668608 56.4161803, -5.4668018 56.4161565, -5.466724 56.4161491, -5.4666409 56.4161595, -5.4665604 56.4161922, -5.4664638 56.4162767, -5.4663338 56.4164607, -5.4662761 56.416526, -5.4661983 56.4165898, -5.4661178 56.4166254, -5.465948 56.4166737, -5.4657645 56.4167231)",Laurel Crescent,,
104384490,False,,,residential,20 mph,True,14.302,"LINESTRING (-5.4670562 56.4163283, -5.4671494 56.4163307, -5.4672886 56.4163298)",Laurel Crescent,,
357265106,False,,,residential,,False,42.915,"LINESTRING (-5.4670562 56.4163283, -5.4670271 56.4163598, -5.4669198 56.4164325, -5.4667991 56.4164859, -5.4666704 56.4165423, -5.4666275 56.4165764, -5.4666194 56.416615)",,,
357265106,False,,,residential,,True,42.915,"LINESTRING (-5.4666194 56.416615, -5.4666275 56.4165764, -5.4666704 56.4165423, -5.4667991 56.4164859, -5.4669198 56.4164325, -5.4670271 56.4163598, -5.4670562 56.4163283)",,,
26198536,True,,,residential,30 mph,False,164.29500000000002,"LINESTRING (-5.4709114 56.4200129, -5.4709825 56.4200154, -5.4713318 56.4199752, -5.471923 56.4197605, -5.4721153 56.41965, -5.472207 56.4194614, -5.4723454 56.4191582, -5.4723858 56.4189713)",Breadalbane Street,,
1225042401,True,2,A85,trunk,30 mph,False,16.765,"LINESTRING (-5.4722545 56.412184, -5.4721601 56.4121524, -5.4720318 56.4120975)",Argyll Square,circular,
26223140,False,,,residential,,False,38.292,"LINESTRING (-5.4738468 56.4117932, -5.4734405 56.4115323)",Campbell Street,,
1156162043,False,,,unclassified,,False,7.419,"LINESTRING (-5.475121 56.4187414, -5.4750589 56.4186842)",,,
1156162042,True,1,A85,trunk,30 mph,False,13.343,"LINESTRING (-5.475121 56.4187414, -5.4751668 56.4187148, -5.4752588 56.4186489)",,,
1156162043,False,,,unclassified,,True,7.419,"LINESTRING (-5.4750589 56.4186842, -5.475121 56.4187414)",,,
