osmid,highway,junction,oneway,reversed,length,geometry,ref,name,maxspeed,width,lanes,bridge,tunnel
96873077,residential,,False,True,62.489000000000004,"LINESTRING (-2.4148114 52.5383883, -2.4149879 52.5384983, -2.4150929 52.5386456, -2.4151092 52.5386582, -2.4152461 52.5387641, -2.415333 52.5388454)",,King Charles Way,,,,,
96873077,residential,,False,False,62.489,"LINESTRING (-2.415333 52.5388454, -2.4152461 52.5387641, -2.4151092 52.5386582, -2.4150929 52.5386456, -2.4149879 52.5384983, -2.4148114 52.5383883)",,King Charles Way,,,,,
96873088,residential,,False,True,63.911,"LINESTRING (-2.415333 52.5388454, -2.4155518 52.5387724, -2.4157038 52.538663, -2.4157932 52.5385375, -2.4158002 52.5385082, -2.4158268 52.538396)",,Greyfriars,,,,,
96873088,residential,,False,False,63.911,"LINESTRING (-2.4158268 52.538396, -2.4158002 52.5385082, -2.4157932 52.5385375, -2.4157038 52.538663, -2.4155518 52.5387724, -2.415333 52.5388454)",,Greyfriars,,,,,
37742961,residential,,False,True,201.139,"LINESTRING (-2.4265507 52.5316266, -2.4265324 52.531671, -2.4263831 52.5318364, -2.4260441 52.5320502, -2.4257658 52.5321874, -2.4255015 52.5324241, -2.4254006 52.5326574, -2.4253754 52.5328844, -2.4254067 52.5330727, -2.4253856 52.5331361, -2.4253592 52.5331841)",,Oldbury Wells,,,,,
642718339,secondary,,False,False,32.395,"LINESTRING (-2.4208063 52.5373693, -2.4206268 52.5370992)",B4373,North Gate,30 mph,6,,,
642718339,secondary,,False,True,27.387,"LINESTRING (-2.4208063 52.5373693, -2.4209063 52.5375041, -2.421015 52.537577)",B4373,North Gate,30 mph,6,,,
68887748,residential,,False,True,139.192,"LINESTRING (-2.4207787 52.5343573, -2.4207373 52.5342557, -2.4207097 52.5338184, -2.4207215 52.5337603, -2.4207594 52.5336691, -2.4208532 52.5335908, -2.4209534 52.5335133, -2.4214592 52.5333237)",,Railway Street,,,,,
139238398,unclassified,,False,True,62.6,"LINESTRING (-2.4238102 52.5368673, -2.4236655 52.5368416, -2.4231975 52.536697, -2.4229831 52.5366189)",,,,,,,
145736269,residential,,False,True,70.35499999999999,"LINESTRING (-2.4193499 52.5326364, -2.4195403 52.5326184, -2.4197029 52.5326153, -2.4197377 52.5326643, -2.4197469 52.5327669, -2.4197458 52.5328617, -2.4197428 52.5329406, -2.419789 52.5330226)",,West Castle Street,,,,,
922909298,residential,,False,False,5.364,"LINESTRING (-2.4233196 52.5346578, -2.423264 52.5346922)",,St Marys Street,,,,,
68887603,secondary,,False,False,16.338,"LINESTRING (-2.4233196 52.5346578, -2.423392 52.534666, -2.4234778 52.5346594, -2.4235558 52.5346452)",B4373,Listley Street,,,,,
68887603,secondary,,False,True,192.82300000000004,"LINESTRING (-2.4233196 52.5346578, -2.4232568 52.5346173, -2.4231307 52.5345162, -2.4230271 52.5344574, -2.4229709 52.5344327, -2.4227724 52.5343707, -2.4223862 52.5342777, -2.422098 52.5342444, -2.4219693 52.5342273, -2.4219497 52.5342273, -2.4218283 52.5342272, -2.4217263 52.5342402, -2.4216876 52.5342453, -2.4216325 52.5342549, -2.4214155 52.5342999, -2.4212049 52.5343464, -2.42104 52.5343828, -2.4209909 52.5343936, -2.4207546 52.5344485)",B4373,Listley Street,,,,,
96873118,secondary,,True,False,81.677,"LINESTRING (-2.419668 52.5355126, -2.4196613 52.535426, -2.4194165 52.5347955)",B4373,High Street,30 mph,5,,,
151482434,trunk,,False,False,69.055,"LINESTRING (-2.4121355 52.5344775, -2.4120754 52.5341255, -2.4120349 52.5338595)",A442,Cann Hall Road,30 mph,,,,
151482434,trunk,,False,True,80.523,"LINESTRING (-2.4121355 52.5344775, -2.4121505 52.5345584, -2.4122688 52.5351971)",A442,Cann Hall Road,30 mph,,,,
60575977,residential,,False,True,201.538,"LINESTRING (-2.4187177 52.5327826, -2.4187271 52.5328872, -2.4187854 52.5341034, -2.4188188 52.5341814, -2.4188818 52.534244, -2.4189529 52.5342908, -2.4190809 52.5343105, -2.4193842 52.534367)",,East Castle Street,,,,,
852117125,secondary,,False,False,84.03500000000001,"LINESTRING (-2.4221605 52.5372996, -2.4219606 52.5373794, -2.4218076 52.5374307, -2.4216303 52.5374692, -2.4211558 52.5375555, -2.421015 52.537577)",,Old Smithfield,30 mph,,2,,
"[852117125, 289900446]",secondary,,False,True,95.15700000000001,"LINESTRING (-2.4221605 52.5372996, -2.4223112 52.5372265, -2.4224062 52.5371646, -2.4224426 52.5371414, -2.4225594 52.5370606, -2.4226314 52.5370186, -2.4227477 52.5368746, -2.4229831 52.5366189)",,Old Smithfield,30 mph,,2,,
1183503531,unclassified,,False,False,39.565,"LINESTRING (-2.4221605 52.5372996, -2.4223085 52.5374112, -2.4224363 52.5375102, -2.4225189 52.5375807)",,,,,,,
1183503531,unclassified,,False,True,39.565,"LINESTRING (-2.4225189 52.5375807, -2.4224363 52.5375102, -2.4223085 52.5374112, -2.4221605 52.5372996)",,,,,,,
78255903,residential,,True,False,38.667,"LINESTRING (-2.4190115 52.5373945, -2.4188776 52.5374051, -2.4186153 52.5374089, -2.4184411 52.5374127)",,St. Leonards Close,30 mph,4,,,
78255903,residential,,True,False,85.056,"LINESTRING (-2.4192996 52.5368544, -2.41947 52.53703, -2.4195128 52.5372122, -2.4194719 52.5372723, -2.4193676 52.5373266, -2.4192604 52.5373594, -2.41911 52.5373818, -2.4190115 52.5373945)",,St. Leonards Close,30 mph,4,,,
614220573,residential,,True,False,63.341,"LINESTRING (-2.4192996 52.5368544, -2.4192809 52.5369267, -2.4191984 52.5370718, -2.4190968 52.5372146, -2.4190442 52.5373355, -2.4190115 52.5373945)",,St. Leonards Close,30 mph,4,,,
676315121,residential,,False,True,15.434,"LINESTRING (-2.4238196 52.5337169, -2.4236984 52.5335993)",,,,,,,
151482434,trunk,,False,False,80.523,"LINESTRING (-2.4122688 52.5351971, -2.4121505 52.5345584, -2.4121355 52.5344775)",A442,Cann Hall Road,30 mph,,,,
779499562,trunk,,True,False,24.094,"LINESTRING (-2.4122688 52.5351971, -2.4123193 52.535316, -2.4123579 52.5354069)",A442,Cann Hall Road,30 mph,,,,
47434169,trunk,roundabout,True,False,8.192,"LINESTRING (-2.4120725 52.5354983, -2.4121034 52.5354666, -2.4121456 52.5354402)",,,,,,,
68887603,secondary,,False,False,192.82299999999998,"LINESTRING (-2.4207546 52.5344485, -2.4209909 52.5343936, -2.42104 52.5343828, -2.4212049 52.5343464, -2.4214155 52.5342999, -2.4216325 52.5342549, -2.4216876 52.5342453, -2.4217263 52.5342402, -2.4218283 52.5342272, -2.4219497 52.5342273, -2.4219693 52.5342273, -2.422098 52.5342444, -2.4223862 52.5342777, -2.4227724 52.5343707, -2.4229709 52.5344327, -2.4230271 52.5344574, -2.4231307 52.5345162, -2.4232568 52.5346173, -2.4233196 52.5346578)",B4373,Listley Street,,,,,
"[151482433, 852140915]",secondary,,True,False,194.95100000000005,"LINESTRING (-2.4140541 52.5341836, -2.4140258 52.534242, -2.4139963 52.5343014, -2.4139358 52.5344057, -2.4138268 52.5345621, -2.4136229 52.534816, -2.4134076 52.5351128, -2.4132225 52.5352984, -2.4131765 52.5353445, -2.4131399 52.5353748, -2.413048 52.5354508, -2.4129257 52.5355006, -2.4127651 52.5355516, -2.4125548 52.5356089)",B4363,Mill Street,,,,,
151482439,secondary,,True,False,17.04,"LINESTRING (-2.4139573 52.5340713, -2.4141112 52.5340785, -2.4142061 52.5340923)",B4363,St. John's Street,,,,,
942351037,secondary,,True,False,14.280000000000001,"LINESTRING (-2.4139573 52.5340713, -2.4140176 52.5341194, -2.4140541 52.5341836)",,,,,,,
