osmid,lanes,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,ref,tunnel,junction,est_width,access
"[227231384, 227231385, 9544626, 227231389]","['1', '2']",Colebrook Street,residential,20 mph,False,False,337.0070000000001,,"LINESTRING (-1.3113442 51.0613316, -1.3114597 51.0612285, -1.3115168 51.061158, -1.3116561 51.0609947, -1.3116688 51.0609699, -1.3118412 51.0606849, -1.3118486 51.060648, -1.3117815 51.0606175, -1.3110777 51.0604013, -1.3109255 51.0603555, -1.3108246 51.0603291, -1.3106132 51.0602721, -1.3104316 51.0602223, -1.3101209 51.0601574, -1.3098302 51.0601041, -1.30945 51.0600493, -1.30923 51.0600278, -1.3089894 51.0600136, -1.308757 51.0600136, -1.3086596 51.0600152, -1.3084314 51.0600196)",,,,,
"[145127586, 9544626, 24974490]",2,"['Colebrook Street', 'The Broadway']","['residential', 'unclassified']",20 mph,False,"[False, True]",109.487,,"LINESTRING (-1.3113442 51.0613316, -1.3112435 51.061458, -1.3111845 51.0615217, -1.3111391 51.0615849, -1.3110796 51.0616623, -1.3110119 51.0617503, -1.3104062 51.0615938, -1.3103656 51.0615845, -1.3102493 51.0615579)",,,,,
"[988781477, 38324106, 9544632, 9544633, 9544634]","['1', '2']","['Market Street', 'Market Lane', 'The Square']",unclassified,20 mph,False,"[False, True]",304.273,,"LINESTRING (-1.3113442 51.0613316, -1.3117123 51.0614551, -1.3118213 51.0614935, -1.3123494 51.0616384, -1.3127139 51.0617284, -1.3127682 51.0617457, -1.3131682 51.0618668, -1.313378 51.0619205, -1.3135956 51.0619861, -1.3137228 51.0618364, -1.3137388 51.0618187, -1.3137634 51.0618088, -1.3137944 51.0618041, -1.3138254 51.0618102, -1.3138868 51.0618247, -1.3141316 51.0618823, -1.31469 51.0620112, -1.3152149 51.0621211)",,,,,
"[31132102, 448703207, 213484649, 261572624, 88313299]",2,"['Bridge Street', 'High Street']",secondary,20 mph,False,True,73.293,yes,"LINESTRING (-1.3082333 51.0610327, -1.3081066 51.0609977, -1.3079145 51.060964, -1.3079058 51.0609629, -1.3077362 51.0609457, -1.3074103 51.0609105, -1.3073365 51.0609002, -1.3072157 51.0608827)",B3330,,,,
"[227231384, 227231388, 946583789, 227231383]",1,Colebrook Street,residential,20 mph,False,True,131.816,,"LINESTRING (-1.3082333 51.0610327, -1.3082414 51.0609859, -1.3082437 51.06096, -1.3082511 51.060905, -1.3082511 51.060825, -1.3082435 51.0607148, -1.3082346 51.0606598, -1.3082274 51.0606154, -1.3082082 51.0604755, -1.3081795 51.0603687, -1.3081763 51.0603586, -1.3081264 51.0602012, -1.3081071 51.0601513, -1.3081166 51.0600614, -1.3081331 51.0600519, -1.3081759 51.0600406, -1.3082351 51.0600291, -1.3083046 51.0600231, -1.3084314 51.0600196)",,,,,
1229280944,2,High Street,secondary,20 mph,False,False,11.671,,"LINESTRING (-1.3082333 51.0610327, -1.3083048 51.0610526, -1.3083883 51.0610716)",B3330,,,,
"[58672010, 9544635]",,Cross Keys Passage,unclassified,20 mph,False,"[False, True]",22.411,,"LINESTRING (-1.3109544 51.0622568, -1.3109626 51.0621836, -1.3110165 51.06206)",,,,,
58672013,,Silver Hill,unclassified,20 mph,False,False,42.56999999999999,,"LINESTRING (-1.3109544 51.0622568, -1.3109707 51.0622515, -1.3109991 51.062245, -1.3110445 51.0622453, -1.3111557 51.0622613, -1.3112675 51.062285, -1.3115357 51.062342)",,,,,
705820049,,Tanner Street,unclassified,20 mph,False,False,86.98700000000001,,"LINESTRING (-1.3109544 51.0622568, -1.3109238 51.0622673, -1.3108993 51.0622792, -1.3108704 51.0622976, -1.3107289 51.0624497, -1.3105487 51.0627135, -1.3104261 51.0628958, -1.3104106 51.0629488)",,,,,
19843463,,St Cross Road,secondary,30 mph,False,True,64.435,,"LINESTRING (-1.318793 51.0588705, -1.3186081 51.0594382)",B3335,,,,
"[785714943, 101176374, 19843463]",,St Cross Road,secondary,30 mph,False,False,56.208,,"LINESTRING (-1.318793 51.0588705, -1.3188604 51.0586685, -1.3188696 51.0586434, -1.318967 51.058377)",B3335,,,,
38319542,,St Michael's Gardens,residential,,False,False,70.077,,"LINESTRING (-1.318793 51.0588705, -1.318504 51.0588323, -1.3184309 51.0588024, -1.3182562 51.0586987, -1.3181883 51.0586689, -1.3179032 51.0586165)",,,,,
286948501,1,Blue Ball Hill,residential,20 mph,False,False,7.353,,"LINESTRING (-1.3060696 51.063126, -1.3060829 51.0631916)",,,,,
9545940,,Saint John's Street,residential,20 mph,True,False,220.61499999999998,,"LINESTRING (-1.3060696 51.063126, -1.3061036 51.062909, -1.3061179 51.0628424, -1.3061361 51.0627578, -1.3061445 51.0626753, -1.3061463 51.0626576, -1.3061631 51.0625761, -1.306164 51.0625718, -1.3062038 51.0623586, -1.3062434 51.0622552, -1.3063487 51.0621239, -1.3065263 51.0617596, -1.3065892 51.0615985, -1.3067212 51.0611954)",,,,,
9545937,,Chester Road,residential,20 mph,False,False,123.58500000000001,,"LINESTRING (-1.3069051 51.0634009, -1.3069039 51.0632058, -1.306936 51.0622897)",,,,,
894214712,1,Blue Ball Hill,residential,20 mph,False,False,37.538000000000004,,"LINESTRING (-1.3069051 51.0634009, -1.3069873 51.0634228, -1.3070899 51.0634386, -1.3072115 51.0634451, -1.3073335 51.063446, -1.307382 51.0634414, -1.3074306 51.0634368)",,,,,
894214712,1,Blue Ball Hill,residential,20 mph,False,True,37.538,,"LINESTRING (-1.3074306 51.0634368, -1.307382 51.0634414, -1.3073335 51.063446, -1.3072115 51.0634451, -1.3070899 51.0634386, -1.3069873 51.0634228, -1.3069051 51.0634009)",,,,,
"[405743168, 227723273, 1229280412]",1,Water Lane,residential,20 mph,False,False,90.789,,"LINESTRING (-1.3074306 51.0634368, -1.3074575 51.0635868, -1.3074867 51.0636941, -1.3074923 51.0637302, -1.3074942 51.0637604, -1.3074872 51.0638038, -1.3074692 51.0638482, -1.3074321 51.0639193, -1.3073861 51.0640008, -1.3073522 51.0640415, -1.3073259 51.0640661, -1.3072994 51.0640863, -1.3072677 51.0641052, -1.3072322 51.064124, -1.3071965 51.0641504, -1.307174 51.0641708, -1.3071632 51.0641913)",,,,,
"[1229280410, 1229280411, 1229280412, 261572628]",,Water Lane,residential,20 mph,False,True,215.132,,"LINESTRING (-1.3074306 51.0634368, -1.3073957 51.0632983, -1.30739 51.0632052, -1.3073889 51.0630903, -1.307391 51.0630017, -1.3073918 51.0628073, -1.3073985 51.0626148, -1.307394 51.0624517, -1.3073841 51.0623882, -1.3073798 51.0623601, -1.3073617 51.0622982, -1.307344 51.0622403, -1.3073263 51.0621824, -1.3072961 51.0619684, -1.3072893 51.0618585, -1.3072883 51.0617395, -1.3073108 51.0615089)",,,,,
9545937,,Chester Road,residential,20 mph,False,True,123.58500000000001,,"LINESTRING (-1.306936 51.0622897, -1.3069039 51.0632058, -1.3069051 51.0634009)",,,,,
"[279480339, 9565076]",,Durngate Terrace,residential,20 mph,False,False,87.93299999999999,,"LINESTRING (-1.307903 51.0644428, -1.3079754 51.0642732, -1.30803 51.0640963, -1.3080947 51.0636632)",,,,,
"[9565080, 227723266]",2,North Walls,tertiary,20 mph,False,False,63.404,,"LINESTRING (-1.307903 51.0644428, -1.3079438 51.0644489, -1.3079811 51.0644539, -1.3080417 51.0644575, -1.3080756 51.0644596, -1.3081199 51.0644604, -1.3082377 51.0644666, -1.308295 51.0644742, -1.3083555 51.0644833, -1.3084443 51.0644999, -1.3086813 51.0645863, -1.3087516 51.0646133)",,,,,
"[97449562, 74819508, 9565074]",2,Durngate Place,tertiary,20 mph,False,"[False, True]",59.114,yes,"LINESTRING (-1.307903 51.0644428, -1.3078403 51.064432, -1.3077995 51.0644224, -1.3077187 51.064397, -1.30766 51.0643738, -1.3075094 51.0643105, -1.3073623 51.0642483, -1.3072548 51.0642131, -1.3071904 51.0641971, -1.3071632 51.0641913)",,,,,
"[279480339, 9565076]",,Durngate Terrace,residential,20 mph,False,True,87.93299999999999,,"LINESTRING (-1.3080947 51.0636632, -1.30803 51.0640963, -1.3079754 51.0642732, -1.307903 51.0644428)",,,,,
87872425,1,North Walls,tertiary,20 mph,True,False,25.212,,"LINESTRING (-1.3087516 51.0646133, -1.3088949 51.0646298, -1.3089473 51.0646242, -1.3090053 51.0645992, -1.3090709 51.064559)",,,,,
"[9565080, 227723266]",2,North Walls,tertiary,20 mph,False,True,63.403999999999996,,"LINESTRING (-1.3087516 51.0646133, -1.3086813 51.0645863, -1.3084443 51.0644999, -1.3083555 51.0644833, -1.308295 51.0644742, -1.3082377 51.0644666, -1.3081199 51.0644604, -1.3080756 51.0644596, -1.3080417 51.0644575, -1.3079811 51.0644539, -1.3079438 51.0644489, -1.307903 51.0644428)",,,,,
9421010,,Beaufort Road,residential,30 mph,False,False,52.385,,"LINESTRING (-1.3200217 51.0577749, -1.3192942 51.0576615)",,,,,
101243273,2,Edgar Road,residential,30 mph,False,True,94.572,,"LINESTRING (-1.3200217 51.0577749, -1.319901 51.0580364, -1.3198575 51.0581307, -1.3197263 51.0584188, -1.3196473 51.0585922)",,,,,
265308978,2,Saint James' Lane,residential,30 mph,False,False,57.283,,"LINESTRING (-1.3200155 51.0602431, -1.3192596 51.0600439)",,,,,
19791862,1,Trafalgar Street,unclassified,20 mph,False,False,50.845,,"LINESTRING (-1.3180311 51.0633031, -1.3180437 51.0632789, -1.3181425 51.0630929, -1.3182522 51.0628675)",,,,,
"[227711832, 261583872, 261572626]",1,High Street,secondary,20 mph,True,False,63.067,,"LINESTRING (-1.3180311 51.0633031, -1.3181964 51.0633373, -1.318562 51.0634131, -1.3186807 51.0634377, -1.3187346 51.0634564, -1.3188041 51.0635016, -1.3188437 51.0635273)",B3040,,,,
19791862,1,Trafalgar Street,unclassified,20 mph,False,True,34.488,,"LINESTRING (-1.3184006 51.0625717, -1.3182522 51.0628675)",,,,,
19791862,1,Trafalgar Street,unclassified,20 mph,False,False,34.488,,"LINESTRING (-1.3182522 51.0628675, -1.3184006 51.0625717)",,,,,
19791863,1,Saint Clement Street,unclassified,20 mph,True,False,60.028,,"LINESTRING (-1.3182522 51.0628675, -1.3174329 51.0627053)",,,,,
19791862,1,Trafalgar Street,unclassified,20 mph,False,True,50.845,,"LINESTRING (-1.3182522 51.0628675, -1.3181425 51.0630929, -1.3180437 51.0632789, -1.3180311 51.0633031)",,,,,
4349697,2,Southgate Street,secondary,20 mph,False,True,49.631,,"LINESTRING (-1.3172064 51.0626552, -1.3171883 51.0626955, -1.3170838 51.0629285, -1.3170475 51.0630095, -1.3170137 51.0630848)",B3335,,,,
38323600,1,Saint Clement Street,residential,20 mph,False,False,88.044,,"LINESTRING (-1.3172064 51.0626552, -1.3171515 51.0626425, -1.3164549 51.0624832, -1.3160186 51.0623914)",,,,,
"[261572627, 192679109]",2,Southgate Street,secondary,30 mph,False,False,165.55900000000003,,"LINESTRING (-1.3172064 51.0626552, -1.3172253 51.0626065, -1.3174226 51.0622392, -1.3176046 51.0619003, -1.3176832 51.0617419, -1.3177635 51.0615801, -1.3178171 51.061472, -1.3178441 51.061421, -1.317926 51.0612661, -1.3179399 51.0612397)",B3335,,,,
"[19791865, 261572625]",,Gar Street,residential,,False,False,74.923,,"LINESTRING (-1.3184354 51.0620758, -1.318529 51.0619055, -1.3187641 51.0614345)",,,,,
103647047,,Gar Street,residential,,False,False,26.668,,"LINESTRING (-1.3187641 51.0614345, -1.3189073 51.0612122)",,,,,
"[19791866, 963910559]",,Archery Lane,residential,,False,True,61.537,,"LINESTRING (-1.3187641 51.0614345, -1.3181356 51.061286, -1.318088 51.0612747, -1.3180156 51.0612576, -1.3179399 51.0612397)",,,,,
"[261572625, 19791865]",,Gar Street,residential,,False,True,74.923,,"LINESTRING (-1.3187641 51.0614345, -1.318529 51.0619055, -1.3184354 51.0620758)",,,,,
103647046,,Gar Street,residential,,False,True,15.503,,"LINESTRING (-1.3189334 51.0610851, -1.3189539 51.0610949, -1.3189605 51.0611126, -1.3189073 51.0612122)",,,,,
261572627,2,Southgate Street,secondary,30 mph,False,False,101.67500000000001,,"LINESTRING (-1.3179399 51.0612397, -1.3179543 51.0612134, -1.3180888 51.0609677, -1.3181694 51.0608205, -1.3183936 51.0603957, -1.3184054 51.0603734)",B3335,,,,
"[261572627, 192679109]",2,Southgate Street,secondary,30 mph,False,True,165.55900000000003,,"LINESTRING (-1.3179399 51.0612397, -1.317926 51.0612661, -1.3178441 51.061421, -1.3178171 51.061472, -1.3177635 51.0615801, -1.3176832 51.0617419, -1.3176046 51.0619003, -1.3174226 51.0622392, -1.3172253 51.0626065, -1.3172064 51.0626552)",B3335,,,,
"[19791866, 963910559]",,Archery Lane,residential,,False,False,61.537,,"LINESTRING (-1.3179399 51.0612397, -1.3180156 51.0612576, -1.318088 51.0612747, -1.3181356 51.061286, -1.3187641 51.0614345)",,,,,
103647047,,Gar Street,residential,,False,True,26.668,,"LINESTRING (-1.3189073 51.0612122, -1.3187641 51.0614345)",,,,,
19791867,,Archery Lane,residential,,False,False,101.01400000000001,,"LINESTRING (-1.3189073 51.0612122, -1.3192117 51.0612896, -1.319748 51.0614148, -1.3198168 51.0614314, -1.3199397 51.0614331, -1.3200183 51.0613888, -1.3201095 51.0612474)",,,,,permissive
103647046,,Gar Street,residential,,False,False,15.503,,"LINESTRING (-1.3189073 51.0612122, -1.3189605 51.0611126, -1.3189539 51.0610949, -1.3189334 51.0610851)",,,,,
19791867,,Archery Lane,residential,,False,True,101.01400000000001,,"LINESTRING (-1.3201095 51.0612474, -1.3200183 51.0613888, -1.3199397 51.0614331, -1.3198168 51.0614314, -1.319748 51.0614148, -1.3192117 51.0612896, -1.3189073 51.0612122)",,,,,permissive
19791868,,Beaumond Green,residential,,False,False,70.272,,"LINESTRING (-1.3201095 51.0612474, -1.3199393 51.0611982, -1.3198533 51.0612039, -1.3197737 51.0612014, -1.3197143 51.0611829, -1.3196606 51.0611547, -1.3196313 51.0611161, -1.3196221 51.061064, -1.3196504 51.0610147, -1.3197058 51.0609664, -1.3198878 51.0609418)",,,,,
19791868,,Beaumond Green,residential,,False,True,70.272,,"LINESTRING (-1.3198878 51.0609418, -1.3197058 51.0609664, -1.3196504 51.0610147, -1.3196221 51.061064, -1.3196313 51.0611161, -1.3196606 51.0611547, -1.3197143 51.0611829, -1.3197737 51.0612014, -1.3198533 51.0612039, -1.3199393 51.0611982, -1.3201095 51.0612474)",,,,,
19791922,,Black Swan Yard,unclassified,,False,False,16.68,,"LINESTRING (-1.3174329 51.0627053, -1.31737 51.06285)",,,,,
19791863,1,Saint Clement Street,unclassified,20 mph,True,False,16.836,,"LINESTRING (-1.3174329 51.0627053, -1.3172651 51.062674, -1.3172064 51.0626552)",,,,,
19791922,,Black Swan Yard,unclassified,,False,True,16.68,,"LINESTRING (-1.31737 51.06285, -1.3174329 51.0627053)",,,,,
2950869,,St Swithun Street,residential,20 mph,False,False,80.875,,"LINESTRING (-1.3184054 51.0603734, -1.3180375 51.0602768, -1.3174913 51.0601333, -1.3173467 51.0600814)",,,,,
19843463,,St Cross Road,secondary,30 mph,False,False,21.484,,"LINESTRING (-1.3184054 51.0603734, -1.318468 51.0602481, -1.3184939 51.0601884)",B3335,,,,
261572627,2,Southgate Street,secondary,30 mph,False,True,101.675,,"LINESTRING (-1.3184054 51.0603734, -1.3183936 51.0603957, -1.3181694 51.0608205, -1.3180888 51.0609677, -1.3179543 51.0612134, -1.3179399 51.0612397)",B3335,,,,
70247080,,Kingsgate Street,residential,30 mph,False,True,22.228,,"LINESTRING (-1.3146941 51.0588075, -1.3145993 51.0589511, -1.3145689 51.0589661, -1.3145369 51.0589652)",,,,,
227723264,,Canon Street,residential,30 mph,False,True,109.654,,"LINESTRING (-1.3146941 51.0588075, -1.3153151 51.0590194, -1.3157282 51.0591315, -1.3161131 51.0592246)",,,,,
80771217,,Romans Road,residential,30 mph,False,False,177.958,,"LINESTRING (-1.3193999 51.057481, -1.3169876 51.0569688)",,,,,
101176364,,St Cross Road,secondary,30 mph,False,True,21.387,,"LINESTRING (-1.3193999 51.057481, -1.3192942 51.0576615)",B3335,,,,
58672011,,Saint Swithuns Villas,residential,,False,False,32.576,,"LINESTRING (-1.3161131 51.0592246, -1.3159537 51.0594999)",,,,,
3062492,,Canon Street,residential,30 mph,False,True,190.86599999999999,,"LINESTRING (-1.3161131 51.0592246, -1.3171808 51.0594994, -1.3175256 51.0596427, -1.3179644 51.059794, -1.3181402 51.0598547, -1.3185186 51.0599354, -1.3185785 51.0599482)",,,,,
101176366,,Culver Road,residential,30 mph,False,False,169.101,,"LINESTRING (-1.3161131 51.0592246, -1.316325 51.05891, -1.3163727 51.0588484, -1.3164772 51.0587134, -1.316515 51.0586593, -1.3166052 51.0585151, -1.3166726 51.0577921, -1.3166785 51.0577702)",,,,,
227723264,,Canon Street,residential,30 mph,False,False,109.654,,"LINESTRING (-1.3161131 51.0592246, -1.3157282 51.0591315, -1.3153151 51.0590194, -1.3146941 51.0588075)",,,,,
2950869,,St Swithun Street,residential,20 mph,False,True,80.875,,"LINESTRING (-1.3173467 51.0600814, -1.3174913 51.0601333, -1.3180375 51.0602768, -1.3184054 51.0603734)",,,,,
96306247,1,St Swithun Street,residential,20 mph,False,False,64.169,,"LINESTRING (-1.3173467 51.0600814, -1.3166908 51.0598983, -1.3166376 51.0598884, -1.3165713 51.0598806, -1.3164952 51.05989)",,,,,
199232149,,Saint Thomas Street,residential,20 mph,True,False,156.63100000000003,,"LINESTRING (-1.3165645 51.0613996, -1.316675 51.0612407, -1.3167919 51.0610353, -1.316883 51.0608256, -1.3169925 51.0606195, -1.3170702 51.0604918, -1.3173467 51.0600814)",,,,,
199232151,,Saint Thomas Street,residential,20 mph,True,False,92.111,,"LINESTRING (-1.3161115 51.0621736, -1.3161927 51.0620204, -1.3162427 51.0618605, -1.3163663 51.0616696, -1.3164677 51.0615519, -1.3165645 51.0613996)",,,,,
29117567,1,Saint Thomas Street,residential,20 mph,True,False,50.447,,"LINESTRING (-1.315812 51.0628261, -1.3160186 51.0623914)",,,,,
38319542,,St Michael's Gardens,residential,,False,True,70.077,,"LINESTRING (-1.3179032 51.0586165, -1.3181883 51.0586689, -1.3182562 51.0586987, -1.3184309 51.0588024, -1.318504 51.0588323, -1.318793 51.0588705)",,,,,
38324109,1,Saint Clement Street,residential,20 mph,True,False,40.116,,"LINESTRING (-1.3154695 51.0622862, -1.3160186 51.0623914)",,,,,
227711835,,Little Minster Street,residential,20 mph,False,True,26.039,,"LINESTRING (-1.3154695 51.0622862, -1.3155771 51.0621249, -1.315632 51.0620767)",,,,,
38323602,,Kings Head Yard,residential,20 mph,True,False,35.199,,"LINESTRING (-1.315632 51.0620767, -1.3161115 51.0621736)",,,,,
227711835,,Little Minster Street,residential,20 mph,False,False,26.039,,"LINESTRING (-1.315632 51.0620767, -1.3155771 51.0621249, -1.3154695 51.0622862)",,,,,
42087147,,Saint Thomas Street,residential,20 mph,True,False,25.073,,"LINESTRING (-1.3160186 51.0623914, -1.3161115 51.0621736)",,,,,
38323600,1,Saint Clement Street,residential,20 mph,False,True,88.04399999999998,,"LINESTRING (-1.3160186 51.0623914, -1.3164549 51.0624832, -1.3171515 51.0626425, -1.3172064 51.0626552)",,,,,
39343683,,Newburgh Street,unclassified,20 mph,True,False,93.565,,"LINESTRING (-1.319058 51.0650801, -1.3200244 51.0652842, -1.3201022 51.0653164, -1.3201226 51.0653503, -1.3201322 51.0653959, -1.320144 51.0654554)",,,,,
156185308,2,Sussex Street,secondary,20 mph,True,False,116.34700000000001,,"LINESTRING (-1.319058 51.0650801, -1.3194236 51.0644775, -1.3196511 51.0641024)",B3420,,,,
"[1177107243, 243726866, 243726867, 41766741, 96303933]",1,"['St Swithun Street', 'Dome Alley']",residential,"['20 mph', '5 mph']",False,"[False, True]",418.33900000000006,,"LINESTRING (-1.3158287 51.0601269, -1.3147419 51.059817, -1.3143299 51.0597283, -1.3140122 51.0596525, -1.3139063 51.0596576, -1.3138296 51.0596802, -1.3137082 51.0596115, -1.3136485 51.0594373, -1.313705 51.0593639, -1.313769 51.0592808, -1.3138452 51.0591992, -1.3139403 51.0591421, -1.3140268 51.0591672, -1.314043 51.0591714, -1.3140572 51.0591755, -1.3143381 51.0592505, -1.3164462 51.0598645, -1.3164952 51.05989)",,building_passage,,,
38319367,,St Michael's Road,residential,30 mph,False,False,175.887,,"LINESTRING (-1.318967 51.058377, -1.3174084 51.0580922, -1.3170576 51.0579589, -1.3166785 51.0577702)",,,,,
101176360,,St Cross Road,secondary,30 mph,False,False,82.786,,"LINESTRING (-1.318967 51.058377, -1.3190057 51.0583009, -1.3192942 51.0576615)",B3335,,,,
"[19843463, 101176374, 785714943]",,St Cross Road,secondary,30 mph,False,True,56.208,,"LINESTRING (-1.318967 51.058377, -1.3188696 51.0586434, -1.3188604 51.0586685, -1.318793 51.0588705)",B3335,,,,
225975945,2,,secondary,20 mph,True,False,10.767999999999999,,"LINESTRING (-1.3086393 51.0611099, -1.3086809 51.0611083, -1.3087223 51.061113, -1.3087601 51.0611236, -1.3087835 51.0611343)",,,roundabout,,
58672011,,Saint Swithuns Villas,residential,,False,True,32.576,,"LINESTRING (-1.3159537 51.0594999, -1.3161131 51.0592246)",,,,,
80771217,,Romans Road,residential,30 mph,False,True,177.958,,"LINESTRING (-1.3169876 51.0569688, -1.3193999 51.057481)",,,,,
101176366,,Culver Road,residential,30 mph,False,True,91.774,,"LINESTRING (-1.3169876 51.0569688, -1.316828 51.0574511, -1.3166852 51.0577499, -1.3166785 51.0577702)",,,,,
84998816,,Merchants Place,residential,,False,False,25.966,,"LINESTRING (-1.3123719 51.064418, -1.3120137 51.0643559)",,,,,
9344238,1,Upper Brook Street,residential,20 mph,True,False,102.863,,"LINESTRING (-1.3123719 51.064418, -1.3121712 51.0648436, -1.3119572 51.0653056)",,,,,
84998815,,Albion Place,residential,,False,False,27.706,,"LINESTRING (-1.3143976 51.064883, -1.3140176 51.0648119)",,,,,
9344594,1,St Peter Street,residential,20 mph,True,False,93.93599999999999,,"LINESTRING (-1.3143976 51.064883, -1.314375 51.0649206, -1.3140454 51.0655997, -1.3140207 51.0656483, -1.3139995 51.0656898)",,,,,
84998815,,Albion Place,residential,,False,True,27.706,,"LINESTRING (-1.3140176 51.0648119, -1.3143976 51.064883)",,,,,
84998816,,Merchants Place,residential,,False,False,10.596,,"LINESTRING (-1.3120137 51.0643559, -1.3118711 51.0643235)",,,,,
84998816,,Merchants Place,residential,,False,True,25.966,,"LINESTRING (-1.3120137 51.0643559, -1.3123719 51.064418)",,,,,
84998817,,Merchants Place,residential,,False,False,16.903,,"LINESTRING (-1.3120137 51.0643559, -1.3119391 51.0645005)",,,,,
84998816,,Merchants Place,residential,,False,True,10.596,,"LINESTRING (-1.3118711 51.0643235, -1.3120137 51.0643559)",,,,,
84998817,,Merchants Place,residential,,False,True,16.903,,"LINESTRING (-1.3119391 51.0645005, -1.3120137 51.0643559)",,,,,
84998831,,Trinity Gardens,residential,,False,False,39.874,,"LINESTRING (-1.3110131 51.0641762, -1.3115302 51.0643278)",,,,,
705820050,,Middle Brook Street,residential,20 mph,False,False,49.706,,"LINESTRING (-1.3110131 51.0641762, -1.3111 51.0640323, -1.3111946 51.06388, -1.3112177 51.0638376, -1.3112586 51.0637568)",,,,,
705820050,,Middle Brook Street,residential,20 mph,False,True,77.97999999999999,,"LINESTRING (-1.3110131 51.0641762, -1.3108809 51.0643678, -1.310794 51.0645279, -1.3107879 51.064542, -1.3106428 51.0648369)",,,,,
84998831,,Trinity Gardens,residential,,False,True,39.874,,"LINESTRING (-1.3115302 51.0643278, -1.3110131 51.0641762)",,,,,
19843463,,St Cross Road,secondary,30 mph,False,False,4.965,,"LINESTRING (-1.3186022 51.0594827, -1.3186081 51.0594382)",B3335,,,,
19843463,,St Cross Road,secondary,30 mph,False,True,47.393,,"LINESTRING (-1.3186022 51.0594827, -1.3186038 51.0595706, -1.3185849 51.0599087)",B3335,,,,
84999199,,Dummer Mews,residential,,False,False,65.22800000000001,,"LINESTRING (-1.3186022 51.0594827, -1.3179229 51.0594227, -1.317874 51.0595751)",,,,,
19843463,,St Cross Road,secondary,30 mph,False,False,64.435,,"LINESTRING (-1.3186081 51.0594382, -1.318793 51.0588705)",B3335,,,,
19843463,,St Cross Road,secondary,30 mph,False,True,4.965,,"LINESTRING (-1.3186081 51.0594382, -1.3186022 51.0594827)",B3335,,,,
84999198,,Friary Gardens,residential,,False,False,88.25200000000001,,"LINESTRING (-1.3186081 51.0594382, -1.3183476 51.0594121, -1.3182924 51.0594009, -1.3182552 51.059376, -1.3181697 51.0592975, -1.3181231 51.0592523, -1.3180777 51.0592231, -1.3180282 51.0592132, -1.3177792 51.0591864, -1.3177243 51.059359)",,,,,
84999198,,Friary Gardens,residential,,False,True,88.25200000000001,,"LINESTRING (-1.3177243 51.059359, -1.3177792 51.0591864, -1.3180282 51.0592132, -1.3180777 51.0592231, -1.3181231 51.0592523, -1.3181697 51.0592975, -1.3182552 51.059376, -1.3182924 51.0594009, -1.3183476 51.0594121, -1.3186081 51.0594382)",,,,,
84999199,,Dummer Mews,residential,,False,True,65.22800000000001,,"LINESTRING (-1.317874 51.0595751, -1.3179229 51.0594227, -1.3186022 51.0594827)",,,,,
"[9676800, 101243282, 9512109]","['1', '2']",Edgar Road,residential,30 mph,False,True,163.969,,"LINESTRING (-1.3196473 51.0585922, -1.3195763 51.0587641, -1.3193896 51.0593005, -1.3193234 51.0597023, -1.319294 51.0598784, -1.3192596 51.0600439)",,,,,
101243273,2,Edgar Road,residential,30 mph,False,False,94.57199999999999,,"LINESTRING (-1.3196473 51.0585922, -1.3197263 51.0584188, -1.3198575 51.0581307, -1.319901 51.0580364, -1.3200217 51.0577749)",,,,,
38324130,1,Minster Lane,residential,20 mph,True,False,62.7,,"LINESTRING (-1.3157829 51.0611603, -1.3158297 51.0611437, -1.315884 51.0611494, -1.3165645 51.0613996)",,,,,
"[88038531, 227990613, 87872422]",1,"['Great Minster Street', 'The Square']","['residential', 'unclassified']",20 mph,False,False,126.155,,"LINESTRING (-1.3157829 51.0611603, -1.315732 51.0611707, -1.3156883 51.0611729, -1.3155746 51.0611599, -1.3155484 51.0611718, -1.3154737 51.0613704, -1.3154616 51.0615349, -1.3154585 51.061613, -1.3153686 51.0618544, -1.315275 51.0620593, -1.3152149 51.0621211)",,,,,
96303934,,Little Minster Street,residential,20 mph,True,False,103.849,,"LINESTRING (-1.3157829 51.0611603, -1.3158359 51.0614723, -1.3157844 51.0617537, -1.315632 51.0620767)",,,,,
286948501,1,Blue Ball Hill,residential,20 mph,False,True,7.353,,"LINESTRING (-1.3060829 51.0631916, -1.3060696 51.063126)",,,,,
286948504,1,Blue Ball Hill,residential,20 mph,True,False,62.45,,"LINESTRING (-1.3060829 51.0631916, -1.3062122 51.0632038, -1.3063258 51.0632222, -1.3064768 51.0632637, -1.3066349 51.0633168, -1.3069051 51.0634009)",,,,,
"[58672010, 9544635]",,Cross Keys Passage,unclassified,20 mph,False,"[False, True]",22.411,,"LINESTRING (-1.3110165 51.06206, -1.3109626 51.0621836, -1.3109544 51.0622568)",,,,,
167903044,2,,secondary,20 mph,True,False,11.637,,"LINESTRING (-1.3087915 51.0612944, -1.3087461 51.0613144, -1.3086929 51.0613244, -1.3086374 51.0613232)",,,roundabout,,
