osmid,oneway,lanes,ref,name,highway,maxspeed,junction,reversed,length,geometry,bridge,tunnel,access,est_width
2085872,False,2,,Bridge Street,tertiary,,,False,22.652,"LINESTRING (-2.8910232 53.1887147, -2.8909205 53.1885205)",,,,
2085872,False,2,,Bridge Street,tertiary,,,True,45.788,"LINESTRING (-2.8910232 53.1887147, -2.8910793 53.1888722, -2.8911936 53.1891134)",,,,
499842240,True,,,White Friars,residential,,,False,113.2,"LINESTRING (-2.8910232 53.1887147, -2.8911602 53.1887185, -2.8911818 53.1887198, -2.8913305 53.1887043, -2.8920947 53.1885911, -2.8923114 53.1885556, -2.8926806 53.1885088)",,,,
2085872,False,2,,Bridge Street,tertiary,,,False,45.788,"LINESTRING (-2.8911936 53.1891134, -2.8910793 53.1888722, -2.8910232 53.1887147)",,,,
1818881,False,2,,Lower Bridge Street,tertiary,20 mph,,False,3.128,"LINESTRING (-2.8902677 53.1873177, -2.8902529 53.187291)",,,,
1818881,False,2,,Lower Bridge Street,tertiary,20 mph,,True,140.73499999999999,"LINESTRING (-2.8902677 53.1873177, -2.8904777 53.1877599, -2.8908205 53.1883774, -2.8909205 53.1885205)",,,,
1818910,True,,,Castle Street,residential,,,False,106.741,"LINESTRING (-2.8902677 53.1873177, -2.8908917 53.1871822, -2.8917675 53.1869804)",,,,
1818915,False,,,Weaver Street,residential,,,False,34.248,"LINESTRING (-2.8943393 53.1882036, -2.8938449 53.1882879)",,,,
884197516,True,2,A5268,Nicholas Street,trunk,30 mph,,False,138.673,"LINESTRING (-2.8943393 53.1882036, -2.8942193 53.1879548, -2.8941306 53.1877639, -2.8940419 53.1875683, -2.8939572 53.1873954, -2.8938619 53.1873151, -2.8937809 53.1872786, -2.8937106 53.1872591, -2.8935658 53.1872407, -2.8933815 53.1872181)",,,,
"[117775092, 582838765, 582838766]",False,,,Abbey Square,residential,,,False,33.268,"LINESTRING (-2.8922821 53.1920854, -2.8922228 53.192087, -2.8921681 53.1920924, -2.8920492 53.1921162, -2.8918981 53.1921581, -2.891812 53.1921787)",,building_passage,,
"[1155283786, 1155283787, 1180987372]",False,,,Princess Street,unclassified,20 mph,,False,53.512,"LINESTRING (-2.8922821 53.1920854, -2.8922963 53.1920609, -2.8923302 53.1920336, -2.8923798 53.1920162, -2.8924396 53.1920037, -2.8925874 53.1919773, -2.8927488 53.1919484, -2.8929976 53.1919039)",,,,
6001426,False,,,Princess Street,unclassified,30 mph,,True,11.345,"LINESTRING (-2.8956059 53.1913583, -2.8957739 53.1913416)",,,,
"[309991136, 256333749, 256333750, 680335098, 1818876]",False,,,"['Princess Street', 'Trinity Street']",unclassified,,,"[False, True]",122.498,"LINESTRING (-2.8956059 53.1913583, -2.8952202 53.1913696, -2.8950367 53.1913655, -2.8949966 53.1913569, -2.8949651 53.1913343, -2.8949321 53.1912568, -2.8948313 53.1907399, -2.8948213 53.1906833, -2.8948128 53.1906356)",,yes,,
2336253,True,2,A5268,Nicholas Street,trunk,30 mph,,False,189.296,"LINESTRING (-2.8956059 53.1913583, -2.8955189 53.1909411, -2.895504 53.1908897, -2.8953973 53.1905226, -2.895303 53.1902397, -2.8952117 53.1900414, -2.8951899 53.1899942, -2.8951078 53.1898339, -2.8950287 53.1896955)",,,,
309991136,False,,,Trinity Street,unclassified,,,True,31.924,"LINESTRING (-2.8948128 53.1906356, -2.8947564 53.1903505)",,,,
1818932,False,,,Hamilton Place,residential,,,False,64.783,"LINESTRING (-2.8948128 53.1906356, -2.8946063 53.1906389, -2.8938696 53.1907642)",,,,
"[309991136, 256333749, 256333750, 680335098, 1818876]",False,,,"['Princess Street', 'Trinity Street']",unclassified,,,"[False, True]",122.498,"LINESTRING (-2.8948128 53.1906356, -2.8948213 53.1906833, -2.8948313 53.1907399, -2.8949321 53.1912568, -2.8949651 53.1913343, -2.8949966 53.1913569, -2.8950367 53.1913655, -2.8952202 53.1913696, -2.8956059 53.1913583)",,yes,,
1818932,False,,,Hamilton Place,residential,,,False,62.126,"LINESTRING (-2.8938696 53.1907642, -2.8929968 53.1909609)",,,,
1818932,False,,,Hamilton Place,residential,,,True,64.783,"LINESTRING (-2.8938696 53.1907642, -2.8946063 53.1906389, -2.8948128 53.1906356)",,,,
"[14351043, 1821206]",False,,,Crook Street,residential,,,False,118.85600000000001,"LINESTRING (-2.8938696 53.1907642, -2.8937448 53.1905146, -2.8936343 53.1902937, -2.8936089 53.1902996, -2.8934808 53.1903235, -2.8932107 53.1904183, -2.8930988 53.1904459, -2.8928311 53.190497, -2.8927476 53.1905133)",,,,
"[1818932, 1821207]",False,,,Hamilton Place,residential,,,True,95.349,"LINESTRING (-2.8928142 53.1906899, -2.8925067 53.1907616, -2.8925879 53.1908925, -2.8926027 53.1909163, -2.8926014 53.1909275, -2.89259 53.1909363, -2.8924931 53.190957, -2.8924812 53.1909627, -2.8924774 53.1909728, -2.8925237 53.1910477, -2.8925387 53.191062, -2.892567 53.1910641, -2.8929968 53.1909609)",,,,
71540660,False,,,Goss Street,residential,,,False,32.497,"LINESTRING (-2.8928142 53.1906899, -2.8929026 53.1908222, -2.8929968 53.1909609)",,,,
14351047,False,,,Goss Street,residential,,,False,21.153000000000002,"LINESTRING (-2.8928142 53.1906899, -2.8927265 53.1905357, -2.8927298 53.1905228, -2.8927476 53.1905133)",,,,
1818932,False,,,Hamilton Place,residential,,,True,62.126,"LINESTRING (-2.8929968 53.1909609, -2.8938696 53.1907642)",,,,
"[1818932, 1821207]",False,,,Hamilton Place,residential,,,False,95.349,"LINESTRING (-2.8929968 53.1909609, -2.892567 53.1910641, -2.8925387 53.191062, -2.8925237 53.1910477, -2.8924774 53.1909728, -2.8924812 53.1909627, -2.8924931 53.190957, -2.89259 53.1909363, -2.8926014 53.1909275, -2.8926027 53.1909163, -2.8925879 53.1908925, -2.8925067 53.1907616, -2.8928142 53.1906899)",,,,
71540660,False,,,Goss Street,residential,,,True,32.497,"LINESTRING (-2.8929968 53.1909609, -2.8929026 53.1908222, -2.8928142 53.1906899)",,,,
14351047,False,,,Goss Street,residential,,,True,13.459,"LINESTRING (-2.8926714 53.1904012, -2.8927476 53.1905133)",,,,
309991136,False,,,Trinity Street,unclassified,,,False,34.128,"LINESTRING (-2.894568 53.1900661, -2.8946172 53.1901312, -2.8947203 53.1902668, -2.8947564 53.1903505)",,,,
4311605,False,2,,King Street,residential,20 mph,,False,26.935,"LINESTRING (-2.8955716 53.1929325, -2.895172 53.1929694)",,,,
"[1818933, 1818934]",False,2,,"['Pemberton Road', 'Water Tower Street']",residential,20 mph,,"[False, True]",110.174,"LINESTRING (-2.8955716 53.1929325, -2.8955758 53.1929452, -2.8955884 53.1929838, -2.8957036 53.1933372, -2.8947757 53.1934971)",,,,
4311605,False,2,,King Street,residential,20 mph,,True,41.069,"LINESTRING (-2.8955716 53.1929325, -2.8961422 53.1928799, -2.8961809 53.1928763)",,,,
1818873,False,2,,Canning Street,residential,20 mph,,False,70.991,"LINESTRING (-2.8947757 53.1934971, -2.8947623 53.1934593, -2.8946943 53.193267, -2.8946668 53.1932412, -2.8946347 53.1932217, -2.8946113 53.1932152, -2.8945897 53.1932092, -2.8945227 53.1932092, -2.8940795 53.1932822)",,,,
"[1154100528, 587502632, 1818934]",False,2,,Water Tower Street,residential,20 mph,,False,99.83099999999999,"LINESTRING (-2.8947757 53.1934971, -2.8940664 53.1936236, -2.8937231 53.1936885, -2.8933799 53.1937534, -2.8933431 53.1937604)",,,,
"[1818933, 1818934]",False,2,,"['Pemberton Road', 'Water Tower Street']",residential,20 mph,,"[False, True]",110.174,"LINESTRING (-2.8947757 53.1934971, -2.8957036 53.1933372, -2.8955884 53.1929838, -2.8955758 53.1929452, -2.8955716 53.1929325)",,,,
1818873,False,2,,Canning Street,residential,20 mph,,False,11.585,"LINESTRING (-2.8940795 53.1932822, -2.8940368 53.1933084, -2.8939901 53.1933699)",,,,
1818873,False,2,,Canning Street,residential,20 mph,,True,70.99099999999999,"LINESTRING (-2.8940795 53.1932822, -2.8945227 53.1932092, -2.8945897 53.1932092, -2.8946113 53.1932152, -2.8946347 53.1932217, -2.8946668 53.1932412, -2.8946943 53.193267, -2.8947623 53.1934593, -2.8947757 53.1934971)",,,,
582831880,False,,,Canning Street,residential,,,False,7.074999999999999,"LINESTRING (-2.8940795 53.1932822, -2.8940368 53.1932769, -2.8939866 53.1932545)",,,,
6004582,False,,,,unclassified,,,True,45.141000000000005,"LINESTRING (-2.8954677 53.1925213, -2.8954227 53.1924034, -2.8953647 53.1922619, -2.8953093 53.1921266)",,,,
1822382,False,3,,Hunter Street,unclassified,20 mph,,False,5.837,"LINESTRING (-2.8953093 53.1921266, -2.8952219 53.1921303)",,,,
1822382,False,3,,Hunter Street,unclassified,20 mph,,True,37.071,"LINESTRING (-2.8953093 53.1921266, -2.8953329 53.192116, -2.8953647 53.1920907, -2.8954898 53.1920517, -2.8956469 53.1920174, -2.8958094 53.1919975)",,,,
6004582,False,,,,unclassified,,,False,45.141000000000005,"LINESTRING (-2.8953093 53.1921266, -2.8953647 53.1922619, -2.8954227 53.1924034, -2.8954677 53.1925213)",,,,
45881978,False,,,Castle Street,residential,,,False,3.201,"LINESTRING (-2.8917675 53.1869804, -2.8918133 53.1869717)",,,,
45881978,False,,,Castle Street,residential,,,True,51.096000000000004,"LINESTRING (-2.8925346 53.1868283, -2.8924707 53.1868271, -2.8924048 53.1868329, -2.8923789 53.1868403, -2.8922586 53.1868745, -2.892036 53.1869304, -2.8918133 53.1869717)",,,,
582702895,True,,,Castle Street,residential,30 mph,,False,25.173,"LINESTRING (-2.8925346 53.1868283, -2.8926787 53.1868271, -2.8927521 53.1868193, -2.8929013 53.1867861)",,,,
1818881,False,2,,Lower Bridge Street,tertiary,20 mph,,False,9.873,"LINESTRING (-2.8898079 53.1866944, -2.8897426 53.1866147)",,,,
1818881,False,2,,Lower Bridge Street,tertiary,20 mph,,True,73.024,"LINESTRING (-2.8898079 53.1866944, -2.8901342 53.1870545, -2.8902529 53.187291)",,,,
"[1818884, 1818886]",False,,,"['Park Street', 'Duke Street']",residential,,,"[False, True]",185.06199999999998,"LINESTRING (-2.8898079 53.1866944, -2.8893398 53.1868848, -2.8891174 53.1870321, -2.8888611 53.1872017, -2.8888499 53.1872086, -2.8886518 53.1873299, -2.8884069 53.1874395, -2.8878669 53.1877038, -2.8878203 53.1877542, -2.8878035 53.1878133)",,,,
1818890,False,,,Saint Olave Street,residential,,,True,72.43299999999999,"LINESTRING (-2.8892403 53.1875277, -2.8894291 53.187485, -2.8894686 53.1874768, -2.8897425 53.187407, -2.8902529 53.187291)",,,,
"[1818884, 1818886]",False,,,"['Duke Street', 'Park Street']",residential,,,"[False, True]",185.06199999999998,"LINESTRING (-2.8878035 53.1878133, -2.8878203 53.1877542, -2.8878669 53.1877038, -2.8884069 53.1874395, -2.8886518 53.1873299, -2.8888499 53.1872086, -2.8888611 53.1872017, -2.8891174 53.1870321, -2.8893398 53.1868848, -2.8898079 53.1866944)",,,,
1818884,False,,,Park Street,residential,,,True,35.501000000000005,"LINESTRING (-2.8878035 53.1878133, -2.8878238 53.1878945, -2.8878409 53.1879631, -2.8878528 53.1880105, -2.8878879 53.1881285)",,,,
1818889,False,,,Albion Place,residential,,,False,43.543,"LINESTRING (-2.8878035 53.1878133, -2.8880951 53.1877831, -2.8884475 53.1877467)",,,,
1818889,False,,,Albion Place,residential,,,True,43.543,"LINESTRING (-2.8884475 53.1877467, -2.8880951 53.1877831, -2.8878035 53.1878133)",,,,
1818884,False,,,Park Street,residential,,,False,35.501000000000005,"LINESTRING (-2.8878879 53.1881285, -2.8878528 53.1880105, -2.8878409 53.1879631, -2.8878238 53.1878945, -2.8878035 53.1878133)",,,,
1818884,False,,,Park Street,residential,,,True,101.355,"LINESTRING (-2.8878879 53.1881285, -2.8879445 53.188299, -2.8879892 53.1883912, -2.8880735 53.1885651, -2.8880926 53.1886006, -2.8882248 53.1888463, -2.8883175 53.1890018)",,,,
1818888,False,,,Albion Street,residential,,,False,55.959999999999994,"LINESTRING (-2.8878879 53.1881285, -2.8885772 53.188036, -2.888633 53.1880379, -2.8887105 53.1880405)",,,,
1818885,False,,,Volunteer Street,residential,,,False,91.113,"LINESTRING (-2.8887105 53.1880405, -2.888893 53.1884272, -2.8889055 53.1884647, -2.8889461 53.1885518, -2.8890659 53.1888316)",,,,
1818888,False,,,Albion Street,residential,,,False,35.207,"LINESTRING (-2.8887105 53.1880405, -2.8888119 53.188069, -2.8888918 53.1880782, -2.8892169 53.1880296)",,,,
1818888,False,,,Albion Street,residential,,,True,55.96,"LINESTRING (-2.8887105 53.1880405, -2.888633 53.1880379, -2.8885772 53.188036, -2.8878879 53.1881285)",,,,
1818887,False,,,Steele Street,residential,,,False,58.013,"LINESTRING (-2.8892169 53.1880296, -2.8889515 53.1875327)",,,,
1818888,False,,,Albion Street,residential,,,False,21.746000000000002,"LINESTRING (-2.8892169 53.1880296, -2.8894121 53.1879995, -2.8895337 53.1879826)",,,,
1818888,False,,,Albion Street,residential,,,True,35.207,"LINESTRING (-2.8892169 53.1880296, -2.8888918 53.1880782, -2.8888119 53.188069, -2.8887105 53.1880405)",,,,
1818887,False,,,Steele Street,residential,,,True,58.013,"LINESTRING (-2.8889515 53.1875327, -2.8892169 53.1880296)",,,,
1818888,False,,,Albion Street,residential,,,True,21.746000000000002,"LINESTRING (-2.8895337 53.1879826, -2.8894121 53.1879995, -2.8892169 53.1880296)",,,,
4311605,False,2,,King Street,residential,20 mph,,False,41.069,"LINESTRING (-2.8961809 53.1928763, -2.8961422 53.1928799, -2.8955716 53.1929325)",,,,
680335091,True,2,A5268,Nicholas Street,trunk,30 mph,,False,100.837,"LINESTRING (-2.8961809 53.1928763, -2.8960847 53.1926187, -2.8959232 53.1922282, -2.8958094 53.1919975)",,,,
"[119380332, 4311603, 272418179, 34241830]",True,2,A5268,Saint Martin's Way,trunk,30 mph,,False,371.005,"LINESTRING (-2.8942655 53.1951552, -2.8944886 53.1951875, -2.894666 53.1952198, -2.8947616 53.1952322, -2.8949997 53.1952252, -2.8952541 53.1951927, -2.8956346 53.1951178, -2.8958712 53.1950482, -2.8960502 53.1949816, -2.8961703 53.1949175, -2.8962803 53.1948422, -2.8964008 53.1947119, -2.8964641 53.1945976, -2.8965042 53.1944853, -2.8965199 53.1943118, -2.896512 53.1940961, -2.8964097 53.1937251, -2.8963724 53.1935856, -2.8962776 53.1932735, -2.8962402 53.1931769, -2.8962268 53.1931207, -2.8961809 53.1928763)",yes,,,
1065742000,True,2,A5268,Fountains Roundabout,trunk,30 mph,circular,False,17.502,"LINESTRING (-2.8940295 53.1950869, -2.8941743 53.1951228, -2.8942655 53.1951552)",,,,
34241808,False,,,The Groves,unclassified,,,False,3.416,"LINESTRING (-2.8878604 53.187035, -2.8878286 53.1870591)",,,,
1818912,False,,,Bunce Street,residential,,,True,24.282,"LINESTRING (-2.8919434 53.1876793, -2.8921003 53.1878764)",,,,
6004666,False,,,Grosvenor Place,residential,,,False,39.335,"LINESTRING (-2.8919434 53.1876793, -2.8913721 53.1877685)",,,,
1818912,False,,,Bunce Street,residential,,,False,52.537,"LINESTRING (-2.8919434 53.1876793, -2.8919301 53.1874937, -2.8919258 53.1873782, -2.8918602 53.1872116)",,,,
1818912,False,,,Bunce Street,residential,,,True,52.537,"LINESTRING (-2.8918602 53.1872116, -2.8919258 53.1873782, -2.8919301 53.1874937, -2.8919434 53.1876793)",,,,
6004666,False,,,Grosvenor Place,residential,,,True,39.335,"LINESTRING (-2.8913721 53.1877685, -2.8919434 53.1876793)",,,,
"[34214882, 34214885, 2956262, 483125097, 1818898, 988438682]",False,,,"['Frodsham Court', 'Frodsham Street']","['unclassified', 'tertiary']",20 mph,,"[False, True]",155.87699999999998,"LINESTRING (-2.8897767 53.19332, -2.889619 53.1931496, -2.8894427 53.1931139, -2.8888592 53.1930994, -2.8886249 53.1930866, -2.8885243 53.1931875, -2.888493 53.1932962, -2.8884667 53.1933378, -2.8883221 53.193508, -2.8881614 53.1936115)",yes,,yes,
1818899,False,,,Abbey Street,residential,,,False,121.45499999999998,"LINESTRING (-2.8897193 53.1926886, -2.8902217 53.1926495, -2.8906557 53.1926166, -2.890873 53.1925998, -2.8911261 53.1925806, -2.8915277 53.1925502)",,,,
582841891,False,1,,King Street,residential,20 mph,,True,153.442,"LINESTRING (-2.8929098 53.1931578, -2.8929953 53.1931379, -2.8932178 53.1930899, -2.8935791 53.1930306, -2.8938433 53.192998, -2.8941075 53.1929791, -2.8945511 53.1929751, -2.895172 53.1929694)",,,,
730804051,True,1,,Northgate Street,unclassified,20 mph,,False,63.32700000000001,"LINESTRING (-2.8929098 53.1931578, -2.892653 53.1927621, -2.8926271 53.1927127, -2.8926214 53.1926706, -2.8926318 53.1926454, -2.8926518 53.1926235)",,,,
45821422,False,2,,Nuns Road,tertiary,,,True,68.844,"LINESTRING (-2.8962881 53.1875699, -2.8965944 53.1881612)",,,,
1818925,False,,,Black Friars,residential,,,False,136.953,"LINESTRING (-2.8962881 53.1875699, -2.8957706 53.1877221, -2.8953463 53.1878671, -2.8949654 53.1879485, -2.894393 53.1880242)",,,,
1818923,False,,,Nicholas Street Mews,residential,,,False,63.756,"LINESTRING (-2.8954587 53.1883716, -2.8956964 53.188927)",,,,
1818926,False,,,Grey Friars,residential,,,True,58.059,"LINESTRING (-2.8954587 53.1883716, -2.8946258 53.1885251)",,,,
1818926,False,,,Grey Friars,residential,,,False,79.203,"LINESTRING (-2.8954587 53.1883716, -2.8964168 53.1881951, -2.8965944 53.1881612)",,,,
45821422,False,2,,Nuns Road,tertiary,,,False,68.844,"LINESTRING (-2.8965944 53.1881612, -2.8962881 53.1875699)",,,,
1818926,False,,,Grey Friars,residential,,,True,79.203,"LINESTRING (-2.8965944 53.1881612, -2.8964168 53.1881951, -2.8954587 53.1883716)",,,,
45821422,False,2,,Nuns Road,tertiary,,,True,144.1,"LINESTRING (-2.8965944 53.1881612, -2.8969915 53.188758, -2.8970846 53.1889256, -2.8970933 53.1889438, -2.8972585 53.1892917, -2.8973024 53.1893842)",,,,
1818931,False,,A548,Watergate Street,primary,30 mph,,False,61.655,"LINESTRING (-2.8973024 53.1893842, -2.8964062 53.1895224)",,,,
587558853,False,,,City Walls Road,residential,,,True,40.605,"LINESTRING (-2.8973024 53.1893842, -2.8975031 53.189729)",,,,
45821422,False,2,,Nuns Road,tertiary,,,False,144.1,"LINESTRING (-2.8973024 53.1893842, -2.8972585 53.1892917, -2.8970933 53.1889438, -2.8970846 53.1889256, -2.8969915 53.188758, -2.8965944 53.1881612)",,,,
1818920,False,,,Stanley Street,residential,,,False,36.96,"LINESTRING (-2.8964062 53.1895224, -2.8965119 53.1898487)",,,,
1818931,False,,A548,Watergate Street,primary,30 mph,,False,30.313,"LINESTRING (-2.8964062 53.1895224, -2.8959659 53.1895911)",,,,
1818931,False,,A548,Watergate Street,primary,30 mph,,True,61.655,"LINESTRING (-2.8964062 53.1895224, -2.8973024 53.1893842)",,,,
1818920,False,,,Stanley Street,residential,,,False,52.085,"LINESTRING (-2.8965119 53.1898487, -2.896699 53.1903035)",,,,
1818920,False,,,Stanley Street,residential,,,True,36.96,"LINESTRING (-2.8965119 53.1898487, -2.8964062 53.1895224)",,,,
1818927,False,,,Stanley Place Mews,residential,,,True,67.366,"LINESTRING (-2.8965119 53.1898487, -2.8975031 53.189729)",,,,
1818927,False,,,Stanley Place Mews,residential,,,False,67.366,"LINESTRING (-2.8975031 53.189729, -2.8965119 53.1898487)",,,,
587558853,False,,,City Walls Road,residential,,,False,40.605,"LINESTRING (-2.8975031 53.189729, -2.8973024 53.1893842)",,,,
587558853,False,,,City Walls Road,residential,,,True,49.059000000000005,"LINESTRING (-2.8975031 53.189729, -2.8976054 53.1899472, -2.897663 53.1900608, -2.8977094 53.1901525)",,,,
1818922,False,,,City Walls Road,residential,,,True,34.582,"LINESTRING (-2.8968829 53.1930005, -2.896368 53.19304)",,,,
1818930,False,,,Brennus Place,residential,,,False,47.082,"LINESTRING (-2.8968829 53.1930005, -2.8967192 53.1925886)",,,,
"[1818922, 587558851, 587558853]",False,1,,City Walls Road,residential,,,False,200.92600000000002,"LINESTRING (-2.8968829 53.1930005, -2.897186 53.1929575, -2.8973042 53.1929385, -2.897379 53.1929238, -2.8974516 53.1929094, -2.8977295 53.1928526, -2.8979634 53.1927919, -2.8980439 53.1927304, -2.8982848 53.1924523, -2.8983789 53.192342, -2.8984049 53.1922779, -2.8984049 53.1922113, -2.8983166 53.1919639, -2.8982369 53.1917647, -2.8982292 53.1917456)",,,,
1818921,False,,,Stanley Place,residential,,,True,69.379,"LINESTRING (-2.8977094 53.1901525, -2.896699 53.1903035)",,,,
587558853,False,,,City Walls Road,residential,,,False,49.059,"LINESTRING (-2.8977094 53.1901525, -2.897663 53.1900608, -2.8976054 53.1899472, -2.8975031 53.189729)",,,,
587558853,False,,,City Walls Road,residential,,,True,113.88300000000001,"LINESTRING (-2.8977094 53.1901525, -2.8977471 53.1902388, -2.8979333 53.1908233, -2.8979425 53.1908459, -2.8980673 53.1911536)",,,,
1818918,False,,,The Yonne,residential,,,False,140.111,"LINESTRING (-2.8982292 53.1917456, -2.8980996 53.1917773, -2.8979775 53.1918265, -2.8979654 53.1918916, -2.8979616 53.1919592, -2.8979395 53.1920042, -2.8978979 53.1920409, -2.8977584 53.1920776, -2.8972801 53.1921415, -2.8973067 53.1922743, -2.8973959 53.192402, -2.8975375 53.1925903)",,,,
587558853,False,,,City Walls Road,residential,,,False,66.705,"LINESTRING (-2.8982292 53.1917456, -2.8981672 53.1915188, -2.8980673 53.1911536)",,,,
"[1818922, 587558851, 587558853]",False,1,,City Walls Road,residential,,,True,200.92600000000002,"LINESTRING (-2.8982292 53.1917456, -2.8982369 53.1917647, -2.8983166 53.1919639, -2.8984049 53.1922113, -2.8984049 53.1922779, -2.8983789 53.192342, -2.8982848 53.1924523, -2.8980439 53.1927304, -2.8979634 53.1927919, -2.8977295 53.1928526, -2.8974516 53.1929094, -2.897379 53.1929238, -2.8973042 53.1929385, -2.897186 53.1929575, -2.8968829 53.1930005)",,,,
1818918,False,,,The Yonne,residential,,,False,8.353,"LINESTRING (-2.8975375 53.1925903, -2.8976526 53.1925605)",,,,
302711529,False,,,The Yonne,residential,,,False,9.05,"LINESTRING (-2.8975375 53.1925903, -2.8974155 53.1926261)",,,,
1818918,False,,,The Yonne,residential,,,True,140.11100000000002,"LINESTRING (-2.8975375 53.1925903, -2.8973959 53.192402, -2.8973067 53.1922743, -2.8972801 53.1921415, -2.8977584 53.1920776, -2.8978979 53.1920409, -2.8979395 53.1920042, -2.8979616 53.1919592, -2.8979654 53.1918916, -2.8979775 53.1918265, -2.8980996 53.1917773, -2.8982292 53.1917456)",,,,
1818920,False,,,Stanley Street,residential,,,True,62.996,"LINESTRING (-2.8969251 53.1908536, -2.896699 53.1903035)",,,,
1818923,False,,,Nicholas Street Mews,residential,,,False,75.996,"LINESTRING (-2.8956964 53.188927, -2.8959659 53.1895911)",,,,
1818923,False,,,Nicholas Street Mews,residential,,,True,63.756,"LINESTRING (-2.8956964 53.188927, -2.8954587 53.1883716)",,,,
1818924,False,,,Nicholas Court,residential,,,True,23.572,"LINESTRING (-2.8956964 53.188927, -2.8960383 53.1888725)",,,,
1818924,False,,,Nicholas Court,residential,,,False,23.572,"LINESTRING (-2.8960383 53.1888725, -2.8956964 53.188927)",,,,
1818924,False,,,Nicholas Court,residential,,,True,11.721,"LINESTRING (-2.8960383 53.1888725, -2.8959959 53.1887702)",,,,
6004597,False,,,Nicholas Court,residential,,,False,26.548,"LINESTRING (-2.8960383 53.1888725, -2.8961403 53.1891033)",,,,
6004597,False,,,Nicholas Court,residential,,,True,26.548,"LINESTRING (-2.8961403 53.1891033, -2.8960383 53.1888725)",,,,
1818924,False,,,Nicholas Court,residential,,,False,11.721,"LINESTRING (-2.8959959 53.1887702, -2.8960383 53.1888725)",,,,
1818923,False,,,Nicholas Street Mews,residential,,,True,75.996,"LINESTRING (-2.8959659 53.1895911, -2.8956964 53.188927)",,,,
1818931,False,,A548,Watergate Street,primary,30 mph,,True,30.313,"LINESTRING (-2.8959659 53.1895911, -2.8964062 53.1895224)",,,,
1818931,False,,A548,Watergate Street,primary,30 mph,,False,35.698,"LINESTRING (-2.8959659 53.1895911, -2.8955263 53.1896405, -2.8954387 53.1896482)",,,,
1818928,False,,,Lindenhall Place,unclassified,,,False,38.04,"LINESTRING (-2.8954387 53.1896482, -2.8955469 53.1899841)",,,,
537761609,False,,A548,Watergate Street,primary,30 mph,,False,17.162,"LINESTRING (-2.8954387 53.1896482, -2.8951866 53.1896799)",,,,
1818931,False,,A548,Watergate Street,primary,30 mph,,True,35.698,"LINESTRING (-2.8954387 53.1896482, -2.8955263 53.1896405, -2.8959659 53.1895911)",,,,
537761621,True,,,Watergate Street,primary,30 mph,,False,20.698999999999998,"LINESTRING (-2.8954387 53.1896482, -2.8952971 53.1897253, -2.8952597 53.1897932)",,,,
1818928,False,,,Lindenhall Place,unclassified,,,True,38.04,"LINESTRING (-2.8955469 53.1899841, -2.8954387 53.1896482)",,,,
1818930,False,,,Brennus Place,residential,,,True,47.082,"LINESTRING (-2.8967192 53.1925886, -2.8968829 53.1930005)",,,,
6004656,False,,,Union Terrace,unclassified,,,True,21.436,"LINESTRING (-2.8858837 53.1935956, -2.8858974 53.1937882)",,,,
347367173,False,,,Union Terrace,unclassified,,,False,11.426,"LINESTRING (-2.8858837 53.1935956, -2.8857124 53.1936007)",,,,
1858764,False,,,Union Terrace,unclassified,,,True,140.805,"LINESTRING (-2.8858837 53.1935956, -2.8868295 53.1935746, -2.8872238 53.1935671, -2.8875187 53.1935785, -2.8877578 53.1936578, -2.8878728 53.1937095, -2.8879206 53.1937313)",,,,
6004656,False,,,Union Terrace,unclassified,,,False,21.436,"LINESTRING (-2.8858974 53.1937882, -2.8858837 53.1935956)",,,,
"[1858745, 347367171]",False,,,"['Union Terrace', 'Cement Place']",unclassified,30 mph,,True,90.768,"LINESTRING (-2.8848443 53.1940053, -2.8848161 53.1937584, -2.8848621 53.1936361, -2.8849032 53.1936208, -2.8855943 53.1936023)",,,,
"[347367172, 71540639]",False,,,Milton Street,residential,20 mph,,False,34.411,"LINESTRING (-2.8848443 53.1940053, -2.8845557 53.1939739, -2.8843951 53.1939564, -2.8843356 53.1939518)",,,no,
"[631183712, 119848015]",False,,,Charles Street,residential,30 mph,,False,161.514,"LINESTRING (-2.8848443 53.1940053, -2.8848874 53.1942289, -2.8849072 53.1943316, -2.8849662 53.1944891, -2.8850413 53.1946418, -2.8851973 53.1948741, -2.8853643 53.1949995, -2.8854815 53.1950876, -2.8858636 53.1952488)",,,,
347367173,False,,,Union Terrace,unclassified,,,True,11.426,"LINESTRING (-2.8857124 53.1936007, -2.8858837 53.1935956)",,,,
"[1858745, 347367171]",False,,,"['Cement Place', 'Union Terrace']",unclassified,30 mph,,False,90.768,"LINESTRING (-2.8855943 53.1936023, -2.8849032 53.1936208, -2.8848621 53.1936361, -2.8848161 53.1937584, -2.8848443 53.1940053)",,,,
"[347367172, 71540639]",False,,,Milton Street,residential,20 mph,,True,34.411,"LINESTRING (-2.8843356 53.1939518, -2.8843951 53.1939564, -2.8845557 53.1939739, -2.8848443 53.1940053)",,,no,
1858739,True,,,Milton Street,residential,,,False,104.597,"LINESTRING (-2.8863792 53.1942025, -2.8861567 53.1941683, -2.8859016 53.1941328, -2.8848443 53.1940053)",,,,
202149487,True,,,Milton Street,residential,,,False,47.757,"LINESTRING (-2.8863792 53.1942025, -2.8860332 53.194091, -2.8857792 53.1939705)",,,,
