osmid,oneway,ref,name,highway,reversed,length,geometry,maxspeed,lanes,junction,bridge,tunnel
"[40635330, 42349994]",False,,Brewery Street,unclassified,True,111.01599999999999,"LINESTRING (-3.6163151 55.0692556, -3.6159919 55.0691082, -3.6155932 55.0689431, -3.6152618 55.0688063, -3.6149755 55.0686853, -3.6149284 55.0686526)",,,,,
42349997,False,,,residential,False,83.609,"LINESTRING (-3.6096609 55.0700746, -3.6108176 55.0697186)",,,,,
4821644,True,A780,Loreburn Street,primary,False,47.209999999999994,"LINESTRING (-3.6096609 55.0700746, -3.6094901 55.069968, -3.6092406 55.0697273)",,,,,
42349997,False,,,residential,True,83.609,"LINESTRING (-3.6108176 55.0697186, -3.6096609 55.0700746)",,,,,
4821648,True,,Queensberry Street,residential,False,146.40200000000002,"LINESTRING (-3.6108176 55.0697186, -3.6108952 55.0698121, -3.6109904 55.0699209, -3.6110047 55.0699377, -3.6110906 55.0700383, -3.6114699 55.0704886, -3.6115223 55.0706004, -3.611692 55.0708267, -3.6118319 55.0708845)",,,,,
38622625,False,,Mc lellan Street,residential,False,51.624,"LINESTRING (-3.6059648 55.0675953, -3.6056935 55.0680328)",30 mph,,,,
"[38622624, 38622625]",False,,"['Mc lellan Street', 'Cumberland Street']",residential,True,154.612,"LINESTRING (-3.6059648 55.0675953, -3.6062343 55.0671902, -3.6050229 55.0668469, -3.6047355 55.0667669)",30 mph,,,,
38622626,False,,Queen Street,residential,False,133.399,"LINESTRING (-3.6059648 55.0675953, -3.6063634 55.0676686, -3.6068961 55.0677944, -3.6075059 55.0679076, -3.6079645 55.0679211)",30 mph,,,,
38622626,False,,Queen Street,residential,True,163.74699999999999,"LINESTRING (-3.6059648 55.0675953, -3.6054085 55.0674467, -3.6045933 55.0672894, -3.6044111 55.0672543, -3.6039716 55.06715, -3.6038375 55.0671016, -3.6035664 55.0671044)",30 mph,,,,
38622625,False,,Mc lellan Street,residential,True,51.624,"LINESTRING (-3.6056935 55.0680328, -3.6059648 55.0675953)",30 mph,,,,
42348891,False,,Brooke Street,residential,True,38.781,"LINESTRING (-3.6056935 55.0680328, -3.6051165 55.0679211)",30 mph,,,,
42348891,False,,Brooke Street,residential,False,128.29999999999998,"LINESTRING (-3.6056935 55.0680328, -3.6057035 55.0680356, -3.6061545 55.0681385, -3.6067532 55.0682586, -3.6071413 55.0683463, -3.6075823 55.068434)",30 mph,,,,
851536108,True,A781,Nith Street,primary,False,27.766,"LINESTRING (-3.6101519 55.0659471, -3.6102012 55.065699)",30 mph,,,,
135697608,False,A781,Nith Street,primary,True,29.299,"LINESTRING (-3.6101519 55.0659471, -3.6100722 55.0660536, -3.6099687 55.0661888)",30 mph,,,,
4858136,True,,,primary,False,10.516,"LINESTRING (-3.602795 55.0719675, -3.6027556 55.0719604, -3.6027211 55.0719474, -3.6026941 55.0719295, -3.6026766 55.0719081)",30 mph,,roundabout,,
406017161,True,A709,St Mary's Street,primary,False,18.495,"LINESTRING (-3.602795 55.0719675, -3.6027023 55.0720056, -3.6025354 55.0720383)",30 mph,2,,,
4858136,True,,,primary,False,12.906999999999998,"LINESTRING (-3.6026699 55.0718794, -3.6026803 55.071851, -3.6027065 55.0718262, -3.6027456 55.0718077, -3.6027932 55.0717977)",30 mph,,roundabout,,
406017162,True,A709,Cornwall Mount,primary,False,33.454,"LINESTRING (-3.6026699 55.0718794, -3.6024409 55.0717924, -3.6022454 55.0717026)",30 mph,2,,,
5123694,True,A756,,primary,False,16.357,"LINESTRING (-3.6023932 55.0675773, -3.6024394 55.0675901, -3.6024748 55.0676114, -3.6024948 55.0676385, -3.602497 55.0676679, -3.602481 55.0676959)",30 mph,,roundabout,,
98147321,False,A756,Brooms Road,primary,False,95.252,"LINESTRING (-3.6023932 55.0675773, -3.6024991 55.0674256, -3.6027562 55.0673171, -3.6035664 55.0671044)",30 mph,2,,,
4858138,False,C204n,Lovers Walk,tertiary,False,112.956,"LINESTRING (-3.6051034 55.0718239, -3.6054619 55.0721599, -3.6055526 55.0721991, -3.6056758 55.0722455, -3.6058461 55.0722627, -3.6060461 55.0722624, -3.6062418 55.0722501, -3.6064858 55.0722064)",,,,,
4858138,False,C204n,Lovers Walk,tertiary,True,90.259,"LINESTRING (-3.6051034 55.0718239, -3.6050042 55.0717386, -3.6048644 55.071641, -3.6044141 55.071416, -3.6042367 55.0713556, -3.604105 55.0713194, -3.6040436 55.0713025)",,,,,
150843851,False,,Watling Street,residential,True,79.827,"LINESTRING (-3.6051034 55.0718239, -3.6053468 55.0716923, -3.6055363 55.0715852, -3.6055747 55.0715441, -3.6056337 55.071415, -3.6056941 55.0712244)",,,,,
135459796,False,,Three Crowns Court,unclassified,False,26.898,"LINESTRING (-3.6103542 55.0703044, -3.6102469 55.0703781, -3.6100185 55.0704429)",,,,,
135663505,False,,Royal Oak Close,residential,False,47.701,"LINESTRING (-3.6119578 55.0691522, -3.6125595 55.0688966)",20 mph,,,,
135663505,False,,Royal Oak Close,residential,True,47.701,"LINESTRING (-3.6125595 55.0688966, -3.6119578 55.0691522)",20 mph,,,,
4822993,True,,Irish Street,residential,False,110.506,"LINESTRING (-3.6125595 55.0688966, -3.6121504 55.0685257, -3.6117629 55.0681655, -3.6116985 55.0680841, -3.6116817 55.0680425)",20 mph,,,,
34589512,False,,Charlotte Street,residential,True,29.272,"LINESTRING (-3.6158012 55.0697909, -3.6155427 55.0695732)",20 mph,,,,
"[34589512, 34589524]",False,,"['George Street', 'Charlotte Street']",residential,False,115.85400000000001,"LINESTRING (-3.6158012 55.0697909, -3.615865 55.0698381, -3.6160606 55.0699987, -3.6160633 55.0700516, -3.6159947 55.0700921, -3.615648 55.0702686, -3.6150824 55.0705224)",20 mph,,,,
135664831,False,,Mews Lane,residential,True,93.919,"LINESTRING (-3.6158012 55.0697909, -3.6154433 55.0699345, -3.6152179 55.0700254, -3.6148689 55.0701519, -3.6147592 55.0701801, -3.6146419 55.0700674)",20 mph,,,,
135664905,False,,Riverside Court,residential,False,33.324,"LINESTRING (-3.6151257 55.0716462, -3.6155375 55.0714612)",20 mph,,,,
135664905,False,,Riverside Court,residential,True,33.324,"LINESTRING (-3.6155375 55.0714612, -3.6151257 55.0716462)",20 mph,,,,
34589507,False,,Nith Avenue,residential,False,103.438,"LINESTRING (-3.6155375 55.0714612, -3.6153969 55.0714464, -3.6150794 55.0712498, -3.6148485 55.0709896, -3.6145591 55.0707531)",20 mph,,,,
135696763,False,,Clerkhill,residential,False,90.06800000000001,"LINESTRING (-3.6072846 55.0662108, -3.6069815 55.0662416, -3.6068366 55.0661479, -3.6066971 55.0661095, -3.6063511 55.0660773, -3.6062144 55.0660466, -3.6060466 55.0659516)",20 mph,,,,
98147321,False,A756,Brooms Road,primary,False,28.583,"LINESTRING (-3.6060466 55.0659516, -3.6063588 55.0657669)",30 mph,2,,,
98147321,False,A756,Brooms Road,primary,True,123.38199999999999,"LINESTRING (-3.6060466 55.0659516, -3.6056277 55.0662351, -3.6050161 55.0666221, -3.6048545 55.0667055, -3.6047355 55.0667669)",30 mph,2,,,
135696763,False,,Clerkhill,residential,True,90.068,"LINESTRING (-3.6060466 55.0659516, -3.6062144 55.0660466, -3.6063511 55.0660773, -3.6066971 55.0661095, -3.6068366 55.0661479, -3.6069815 55.0662416, -3.6072846 55.0662108)",20 mph,,,,
"[136341568, 136341777, 746712319]",False,,George Street Meuse,residential,False,69.89200000000001,"LINESTRING (-3.612735 55.0707371, -3.6132394 55.071121, -3.6133505 55.0712047, -3.61339 55.0712413)",20 mph,,,,yes
"[34589524, 34589526]",False,,"['Irving Street', 'George Street']",residential,False,120.769,"LINESTRING (-3.61339 55.0712413, -3.6130623 55.0713726, -3.612616 55.0711908, -3.6121697 55.0710188, -3.6118319 55.0708845)",20 mph,,,,
34589524,False,,George Street,residential,True,48.569,"LINESTRING (-3.61339 55.0712413, -3.6134709 55.071208, -3.6140115 55.070988)",20 mph,,,,
"[136341568, 136341777, 746712319]",False,,George Street Meuse,residential,True,69.892,"LINESTRING (-3.61339 55.0712413, -3.6133505 55.0712047, -3.6132394 55.071121, -3.612735 55.0707371)",20 mph,,,,yes
4858139,False,A709,St Mary's Street,primary,False,60.122,"LINESTRING (-3.6045381 55.0708419, -3.6042621 55.0711031, -3.6042167 55.0711445, -3.6041455 55.0712095, -3.6040436 55.0713025)",30 mph,,,,
4858139,False,A709,St Mary's Street,primary,True,34.02,"LINESTRING (-3.6045381 55.0708419, -3.6047861 55.0706127, -3.6048177 55.0705812)",30 mph,,,,
150842719,False,,Montague Street,residential,False,85.098,"LINESTRING (-3.6045381 55.0708419, -3.6047861 55.0709083, -3.6051509 55.0710419, -3.6054111 55.0711294, -3.6056941 55.0712244)",,,,,
150843851,False,,Watling Street,residential,True,36.879,"LINESTRING (-3.6056941 55.0712244, -3.6059261 55.0709205)",,,,,
150842719,False,,Montague Street,residential,True,85.09800000000001,"LINESTRING (-3.6056941 55.0712244, -3.6054111 55.0711294, -3.6051509 55.0710419, -3.6047861 55.0709083, -3.6045381 55.0708419)",,,,,
150843851,False,,Watling Street,residential,False,79.827,"LINESTRING (-3.6056941 55.0712244, -3.6056337 55.071415, -3.6055747 55.0715441, -3.6055363 55.0715852, -3.6053468 55.0716923, -3.6051034 55.0718239)",,,,,
150843851,False,,Watling Street,residential,False,36.879,"LINESTRING (-3.6059261 55.0709205, -3.6056941 55.0712244)",,,,,
406017156,False,A709,St Mary's Street,primary,False,28.601,"LINESTRING (-3.6021681 55.0721864, -3.6025354 55.0720383)",30 mph,2,,,
98147321,False,A756,Brooms Road,primary,True,28.583,"LINESTRING (-3.6063588 55.0657669, -3.6060466 55.0659516)",30 mph,2,,,
8470295,False,,Hoods Loaning,residential,False,153.944,"LINESTRING (-3.6040099 55.0692994, -3.6044568 55.0693056, -3.6051667 55.0693263, -3.6061417 55.0693947, -3.6062679 55.0694154, -3.606382 55.069468)",30 mph,,,,
341614300,True,,,residential,False,11.713000000000001,"LINESTRING (-3.6040099 55.0692994, -3.6040139 55.0693203, -3.6040065 55.069341, -3.6039884 55.0693593, -3.6039613 55.0693736, -3.6039279 55.0693824)",30 mph,,roundabout,,
4753948,False,,Leafield Road,residential,True,94.11500000000001,"LINESTRING (-3.6039279 55.0693824, -3.6040084 55.0696015, -3.6040463 55.0696645, -3.6040917 55.0700047, -3.6040967 55.0700755, -3.6041068 55.0702192)",30 mph,,,,
341614300,True,,,residential,False,26.112999999999996,"LINESTRING (-3.6039279 55.0693824, -3.603892 55.0693849, -3.6038565 55.0693812, -3.6038246 55.0693714, -3.6037993 55.0693566, -3.603783 55.0693382, -3.6037771 55.0693178, -3.603783 55.0692959, -3.603801 55.0692763, -3.603829 55.069261, -3.603864 55.0692517, -3.6039025 55.0692494)",30 mph,,roundabout,,
341614300,True,,,residential,False,9.373000000000001,"LINESTRING (-3.6039025 55.0692494, -3.6039384 55.0692539, -3.6039702 55.0692645, -3.6039949 55.0692801, -3.6040099 55.0692994)",30 mph,,roundabout,,
341614301,False,,Leafield Road,residential,False,201.93500000000003,"LINESTRING (-3.6039025 55.0692494, -3.603884 55.069143, -3.6037887 55.0690238, -3.6035356 55.0686749, -3.6030874 55.0680654, -3.6029108 55.0678474, -3.602681 55.0677334, -3.6025741 55.0676971, -3.602481 55.0676959)",30 mph,,,,
71175563,True,A781,Nith Place,primary,False,29.269,"LINESTRING (-3.6097369 55.0664161, -3.6099687 55.0661888)",30 mph,,,,
341614314,True,,,unclassified,False,35.272,"LINESTRING (-3.6097369 55.0664161, -3.6096028 55.0662064, -3.609655 55.0661174)",,,,,
626040146,True,B725,St Michael Street,secondary,False,21.494,"LINESTRING (-3.609655 55.0661174, -3.6099687 55.0661888)",30 mph,,,,
4858139,False,A709,St Mary's Street,primary,False,30.537,"LINESTRING (-3.6050564 55.070343, -3.6048177 55.0705812)",30 mph,,,,
4858139,False,A709,St Mary's Street,primary,True,42.471000000000004,"LINESTRING (-3.6050564 55.070343, -3.6051746 55.0702251, -3.6053526 55.0700012)",30 mph,,,,
350671139,True,,,primary_link,False,28.363999999999997,"LINESTRING (-3.6050564 55.070343, -3.6050542 55.0702845, -3.6050307 55.070239, -3.6050043 55.0702229, -3.6049836 55.0702104, -3.6049101 55.0701902, -3.6048079 55.0701665)",,,,,
427169383,True,A709,Cornwall Mount,primary,False,36.443,"LINESTRING (-3.6022454 55.0717026, -3.6027932 55.0717977)",30 mph,2,,,
4858136,True,,,primary,False,3.228,"LINESTRING (-3.6027932 55.0717977, -3.6028439 55.0717974)",30 mph,,roundabout,,
"[42305115, 42305116]",False,,Burns Street,residential,True,100.545,"LINESTRING (-3.6078228 55.0655234, -3.6077449 55.0655923, -3.6077448 55.0656172, -3.6077562 55.0656387, -3.6081721 55.0661051, -3.6081949 55.0662079, -3.6081608 55.066253, -3.6080635 55.066334)",20 mph,,,,
626040146,True,B725,St Michael Street,secondary,False,134.70899999999997,"LINESTRING (-3.6078228 55.0655234, -3.6078983 55.0655306, -3.6082441 55.0656723, -3.6089004 55.0658627, -3.6093595 55.0660375, -3.609655 55.0661174)",30 mph,,,,
135697155,False,,Burns Court,residential,False,33.281,"LINESTRING (-3.6075617 55.0663559, -3.607888 55.0663031, -3.6080635 55.066334)",20 mph,,,,
4821841,True,A780,English Street,primary,False,44.086,"LINESTRING (-3.6075751 55.0690986, -3.6073532 55.0691607, -3.6071308 55.0692253, -3.6069487 55.0692669)",30 mph,,,,
746712311,True,A780,English Street,primary,False,27.984,"LINESTRING (-3.6075751 55.0690986, -3.6073907 55.0691173, -3.6072638 55.0691155, -3.6071831 55.0690606)",30 mph,,,,
4821646,True,A781,Shakespeare Street,primary,False,74.614,"LINESTRING (-3.6071831 55.0690606, -3.6071953 55.06899, -3.6072626 55.0688429, -3.6075823 55.068434)",30 mph,,,,
42053827,True,C203n,Newall Terrace,tertiary,False,32.037,"LINESTRING (-3.6092406 55.0697273, -3.6087841 55.0698485)",,,,,
4821644,True,A780,Loreburn Street,primary,False,17.549,"LINESTRING (-3.6092406 55.0697273, -3.609212 55.0696712, -3.6092007 55.069649, -3.6091573 55.0695769)",,,,,
4821644,True,A780,Loreburn Street,primary,False,30.827,"LINESTRING (-3.6091573 55.0695769, -3.6089995 55.0693148)",,,,,
4757268,False,A781,Whitesands,primary,False,26.574,"LINESTRING (-3.6104954 55.0658685, -3.6102012 55.065699)",30 mph,2,,,
4757268,False,A781,Whitesands,primary,True,139.11599999999999,"LINESTRING (-3.6104954 55.0658685, -3.6105682 55.0659104, -3.6109688 55.0661164, -3.6114692 55.0664257, -3.6119019 55.0668157)",30 mph,2,,,
851536109,True,,Nith Street,primary,False,26.129999999999995,"LINESTRING (-3.6104954 55.0658685, -3.6103449 55.0658531, -3.6102209 55.0658964, -3.6101519 55.0659471)",,,,,
135664831,False,,Mews Lane,residential,False,93.919,"LINESTRING (-3.6146419 55.0700674, -3.6147592 55.0701801, -3.6148689 55.0701519, -3.6152179 55.0700254, -3.6154433 55.0699345, -3.6158012 55.0697909)",20 mph,,,,
1008158586,False,,,residential,False,59.804,"LINESTRING (-3.6055405 55.070683, -3.6053565 55.0706141, -3.6052273 55.0707276, -3.6048177 55.0705812)",,,,,
4858139,False,A709,St Mary's Street,primary,True,30.537,"LINESTRING (-3.6048177 55.0705812, -3.6050564 55.070343)",30 mph,,,,
4858139,False,A709,St Mary's Street,primary,False,34.02,"LINESTRING (-3.6048177 55.0705812, -3.6047861 55.0706127, -3.6045381 55.0708419)",30 mph,,,,
1008158586,False,,,residential,True,59.804,"LINESTRING (-3.6048177 55.0705812, -3.6052273 55.0707276, -3.6053565 55.0706141, -3.6055405 55.070683)",,,,,
37416543,False,,,residential,False,118.221,"LINESTRING (-3.6129221 55.0677355, -3.6129858 55.0677598, -3.6131375 55.0678168, -3.6133921 55.0679058, -3.6137983 55.0680478, -3.6140442 55.0681636, -3.6141846 55.0682297, -3.6144421 55.0683427)",,,,,
