osmid,highway,oneway,reversed,length,geometry,name,maxspeed,lanes
936287186,tertiary,False,True,109.38300000000001,"LINESTRING (-94.1250436 36.1848722, -94.1256428 36.1849049, -94.1262597 36.1849376)",East Emma Avenue,25 mph,
12965904,residential,False,False,86.625,"LINESTRING (-94.1323092 36.1823331, -94.1332741 36.1823518)",West Allen Avenue,25 mph,
12965904,residential,False,True,85.197,"LINESTRING (-94.1323092 36.1823331, -94.1313602 36.1823148)",West Allen Avenue,25 mph,
12970118,residential,False,True,111.695,"LINESTRING (-94.1323092 36.1823331, -94.1322789 36.1833373)",South Main Street,25 mph,
12965904,residential,False,True,80.612,"LINESTRING (-94.1341722 36.1823615, -94.1332741 36.1823518)",West Allen Avenue,25 mph,
12969825,residential,False,True,110.463,"LINESTRING (-94.1341722 36.1823615, -94.1341645 36.1833549)",South Shiloh Street,25 mph,
936287201,residential,False,True,138.791,"LINESTRING (-94.1339013 36.1896506, -94.1339392 36.1884028)",North Shiloh Street,,
158522434,residential,False,True,162.943,"LINESTRING (-94.1297382 36.1898202, -94.1297793 36.1883552)",Spring Street,,
12966685,residential,False,False,173.934,"LINESTRING (-94.1297382 36.1898202, -94.128828 36.1897957, -94.1278009 36.1897736)",Rhodes Avenue,,
12966685,residential,False,True,76.972,"LINESTRING (-94.1297382 36.1898202, -94.1300206 36.1898239, -94.1305958 36.1898313)",Rhodes Avenue,,
12966837,unclassified,False,True,67.219,"LINESTRING (-94.1271053 36.1861166, -94.12712 36.1855122)",Graham Street,,
12968558,residential,False,False,78.727,"LINESTRING (-94.1271053 36.1861166, -94.1262281 36.1861115)",East Johnson Avenue,,
12968558,residential,False,True,41.464,"LINESTRING (-94.1271053 36.1861166, -94.1275673 36.1861192)",East Johnson Avenue,,
12968560,residential,False,True,8.772,"LINESTRING (-94.1298602 36.1864159, -94.1299573 36.1864069)",East Johnson Avenue,25 mph,
158522434,residential,False,False,93.198,"LINESTRING (-94.1298602 36.1864159, -94.1298262 36.1872536)",Spring Street,,
12968560,residential,False,False,117.909,"LINESTRING (-94.1298602 36.1864159, -94.1296002 36.1864133, -94.1292825 36.1864095, -94.1290447 36.1864069, -94.1290053 36.1864065, -94.1285465 36.1864014)",East Johnson Avenue,25 mph,
12969908,residential,False,True,75.553,"LINESTRING (-94.1339478 36.1877884, -94.1339664 36.1871091)",North Shiloh Street,25 mph,
12967744,residential,False,True,155.337,"LINESTRING (-94.1339478 36.1877884, -94.1331433 36.1877687, -94.1322177 36.187746)",West Price Avenue,,
12969908,residential,False,False,68.32300000000001,"LINESTRING (-94.1339478 36.1877884, -94.133941 36.1882751, -94.1339392 36.1884028)",North Shiloh Street,25 mph,
12968558,residential,False,False,108.954,"LINESTRING (-94.1262281 36.1861115, -94.1250149 36.1860753)",East Johnson Avenue,,
12968558,residential,False,True,78.727,"LINESTRING (-94.1262281 36.1861115, -94.1271053 36.1861166)",East Johnson Avenue,,
12970613,unclassified,False,False,75.287,"LINESTRING (-94.1262281 36.1861115, -94.1262026 36.186195, -94.1261734 36.1867856)",North Water Street,,
12970613,unclassified,False,True,130.767,"LINESTRING (-94.1262281 36.1861115, -94.126249 36.1860444, -94.1262597 36.1849376)",North Water Street,,
12968558,residential,False,False,78.136,"LINESTRING (-94.1250149 36.1860753, -94.1241446 36.1860559)",East Johnson Avenue,,
12968558,residential,False,True,108.954,"LINESTRING (-94.1250149 36.1860753, -94.1262281 36.1861115)",East Johnson Avenue,,
158522435,tertiary,False,False,75.885,"LINESTRING (-94.1250149 36.1860753, -94.124997 36.1867576)",Berry Street,,
158522435,tertiary,False,True,133.803,"LINESTRING (-94.1250149 36.1860753, -94.1250225 36.1857568, -94.1250356 36.1852064, -94.1250436 36.1848722)",Berry Street,,
936287201,residential,False,False,138.791,"LINESTRING (-94.1339392 36.1884028, -94.1339013 36.1896506)",North Shiloh Street,,
12969908,residential,False,True,68.32300000000001,"LINESTRING (-94.1339392 36.1884028, -94.133941 36.1882751, -94.1339478 36.1877884)",North Shiloh Street,25 mph,
936287200,secondary,False,False,156.415,"LINESTRING (-94.1339392 36.1884028, -94.1338117 36.1884004, -94.1321964 36.1883868)",West Huntsville Avenue,40 mph,
12969982,residential,False,False,87.408,"LINESTRING (-94.1322789 36.1833373, -94.1332528 36.1833419)",Grove Avenue,25 mph,
12969982,residential,False,True,83.676,"LINESTRING (-94.1322789 36.1833373, -94.1313468 36.1833205)",Grove Avenue,25 mph,
12970118,residential,False,False,111.695,"LINESTRING (-94.1322789 36.1833373, -94.1323092 36.1823331)",South Main Street,25 mph,
12970118,residential,False,True,103.703,"LINESTRING (-94.1322789 36.1833373, -94.1322648 36.1839807, -94.1322602 36.1842698)",South Main Street,25 mph,
12955587,tertiary,False,True,39.499,"LINESTRING (-94.1248531 36.182554, -94.1248416 36.1829091)",Park Street,25 mph,
12963161,tertiary,False,False,7.181,"LINESTRING (-94.1340211 36.1851463, -94.1341011 36.1851475)",West Emma Avenue,25 mph,2
936287202,tertiary,False,True,75.33800000000001,"LINESTRING (-94.1340211 36.1851463, -94.1332815 36.1851355, -94.133183 36.1851229)",West Emma Avenue,25 mph,
936287204,residential,False,False,143.88299999999998,"LINESTRING (-94.1340211 36.1851463, -94.1339858 36.1860888, -94.1339834 36.1862646, -94.133979 36.1864398)",North Shiloh Street,25 mph,
12969741,residential,False,True,338.038,"LINESTRING (-94.1240392 36.1911853, -94.1238532 36.1911182, -94.1237783 36.1910501, -94.1237449 36.1909533, -94.1238199 36.1882699)",North Jefferson Street,,
158522435,tertiary,False,True,336.224,"LINESTRING (-94.1240392 36.1911853, -94.1245167 36.1901644, -94.1248153 36.1895258, -94.1248403 36.1894585, -94.1249416 36.1891857, -94.1249789 36.1882913)",Berry Street,,
12968560,residential,False,False,8.772,"LINESTRING (-94.1299573 36.1864069, -94.1298602 36.1864159)",East Johnson Avenue,25 mph,
12968560,residential,False,True,47.692,"LINESTRING (-94.1299573 36.1864069, -94.1304873 36.1863756)",East Johnson Avenue,25 mph,
12966685,residential,False,True,58.55,"LINESTRING (-94.1271488 36.189757, -94.1278009 36.1897736)",Rhodes Avenue,,
