osmid,oneway,name,highway,maxspeed,width,reversed,length,lanes,geometry,ref,bridge
301707405,False,Bradford Street,residential,25 mph,,False,116.61699999999999,2,"LINESTRING (-73.2586234 42.4552215, -73.259281 42.455315, -73.260017 42.455428)",,
301707405,False,Bradford Street,residential,25 mph,,True,94.636,2,"LINESTRING (-73.2586234 42.4552215, -73.258089 42.455142, -73.257495 42.455045)",,
"[148633872, 9409481, 148633871]",True,Government Drive,tertiary,,15.2,False,477.607,2,"LINESTRING (-73.260561 42.449487, -73.2603421 42.4494357, -73.2602042 42.449407, -73.2600818 42.4493875, -73.259967 42.449374, -73.2598153 42.4493617, -73.2597504 42.4493595, -73.2596609 42.4493621, -73.259551 42.4493731, -73.2594459 42.4493884, -73.2593206 42.4494114, -73.2591969 42.4494398, -73.2589528 42.449523, -73.2579738 42.4499267, -73.2574347 42.4501464, -73.256502 42.4505236, -73.2562276 42.4506475, -73.2560651 42.450733, -73.2558555 42.4508568, -73.2557283 42.4509386, -73.25551 42.451101, -73.255479 42.451159)",,yes
1058735475,False,Government Drive,tertiary,,,True,54.346999999999994,2,"LINESTRING (-73.260561 42.449487, -73.260702 42.449512, -73.2612069 42.4495953)",,
9408417,False,Prospect Street,residential,25 mph,15.2,False,117.391,2,"LINESTRING (-73.260351 42.454233, -73.258949 42.454022)",,
845768572,False,Dewey Avenue,tertiary,,15.2,True,50.258,2,"LINESTRING (-73.260351 42.454233, -73.260479 42.453791)",,
845768572,False,Dewey Avenue,tertiary,,15.2,False,135.69299999999998,2,"LINESTRING (-73.260351 42.454233, -73.260344 42.454256, -73.260185 42.454875, -73.260024 42.455403, -73.260017 42.455428)",,
9407840,False,South John Street,residential,25 mph,15.2,True,332.39200000000005,2,"LINESTRING (-73.2632213 42.4529948, -73.263349 42.452458, -73.26351 42.451826, -73.263751 42.450846, -73.2639316 42.4501597, -73.2639371 42.4501433, -73.2639409 42.4501355, -73.2639449 42.4501274, -73.263955 42.4501122, -73.2639916 42.4500639)",,
9407862,False,Columbus Avenue,residential,30 mph,15.2,False,45.705,2,"LINESTRING (-73.2632213 42.4529948, -73.2630903 42.4529718, -73.262706 42.452915, -73.262676 42.452911)",,
9407862,False,Columbus Avenue,residential,30 mph,15.2,True,95.89399999999999,2,"LINESTRING (-73.2632213 42.4529948, -73.2635663 42.4530429, -73.2640283 42.4531139, -73.2643663 42.4531678)",,
9408400,False,Center Street,residential,25 mph,,False,104.683,2,"LINESTRING (-73.2547012 42.4526947, -73.254466 42.45362)",,
9407771,False,Summer Street,residential,25 mph,15.9,True,179.272,2,"LINESTRING (-73.2547012 42.4526947, -73.2549379 42.4527394, -73.2556939 42.4528823, -73.256488 42.45303, -73.2568239 42.453075)",,
9408187,True,Center Street,residential,25 mph,15.2,False,105.988,2,"LINESTRING (-73.2547012 42.4526947, -73.2548139 42.4525802, -73.2549149 42.4523167, -73.255052 42.4519801, -73.2551306 42.451803)",,
9408655,False,Liberty Street,residential,25 mph,,False,57.111,1,"LINESTRING (-73.254462 42.450464, -73.2543136 42.4509658)",,
9408888,False,Mckay Street,residential,25 mph,,True,202.84900000000002,2,"LINESTRING (-73.254462 42.450464, -73.254484 42.4503924, -73.25461 42.449983, -73.2546703 42.4497847, -73.254696 42.4497, -73.2547209 42.4496117, -73.2548325 42.4492745, -73.2548384 42.4492567, -73.254975 42.44876, -73.2550029 42.4486842)",,
33418133,False,Depot Street,tertiary,30 mph,30.5,True,263.683,2,"LINESTRING (-73.254462 42.450464, -73.2545841 42.4504831, -73.254871 42.450528, -73.255035 42.45054, -73.255181 42.450539, -73.255332 42.450529, -73.255487 42.45051, -73.255635 42.450484, -73.255798 42.450439, -73.255939 42.450393, -73.256119 42.45031, -73.256296 42.450216, -73.2568239 42.4499219, -73.2572959 42.4496438)",,
9409144,False,Francis Avenue,tertiary,25 mph,15.2,True,96.265,2,"LINESTRING (-73.256339 42.454886, -73.256449 42.454527, -73.256567 42.454037)",,
301707405,False,Bradford Street,residential,25 mph,,False,96.47500000000001,2,"LINESTRING (-73.256339 42.454886, -73.256891 42.454964, -73.257468 42.455041, -73.257495 42.455045)",,
9408004,True,Center Street,tertiary,,15.2,False,82.943,2,"LINESTRING (-73.255479 42.451159, -73.255246 42.451343, -73.255054 42.451552, -73.2550289 42.4515965, -73.254928 42.451775)",,
779206714,False,West Street,tertiary,,18.3,True,8.289,2,"LINESTRING (-73.2619977 42.4497272, -73.262096 42.4497444)",,
1058735470,False,Government Drive,tertiary,,,False,19.523,2,"LINESTRING (-73.2619977 42.4497272, -73.2617656 42.4496885)",,
9408612,False,Columbus Avenue Extension,residential,30 mph,16.8,False,100.939,2,"LINESTRING (-73.265574 42.453341, -73.265103 42.453271, -73.2643663 42.4531678)",,
9408996,False,Albro Street,residential,25 mph,19.8,True,179.159,2,"LINESTRING (-73.265574 42.453341, -73.26577 42.452537, -73.265932 42.451935, -73.265973 42.451757)",,
954333817,True,West Street,tertiary,,9.4,False,12.739,3,"LINESTRING (-73.2578179 42.4481169, -73.2576741 42.4481601)",,
9408157,True,Center Street,trunk,25 mph,8.2,False,83.893,2,"LINESTRING (-73.2578179 42.4481169, -73.2577885 42.4479802, -73.2577526 42.4478158, -73.2577168 42.4475364, -73.2576638 42.4473721)",MA 9,
9409178,False,Robbins Avenue,residential,25 mph,13.7,False,71.334,2,"LINESTRING (-73.259939 42.450122, -73.259853 42.450356, -73.259767 42.45061, -73.259721 42.450743)",,
"[9409144, 9409331]",False,"['Circular Avenue', 'Francis Avenue']","['residential', 'tertiary']",25 mph,"['12.2', '15.2']",False,137.69,2,"LINESTRING (-73.259939 42.450122, -73.259801 42.450055, -73.259509 42.449959, -73.259416 42.449954, -73.25936 42.449956, -73.2592914 42.4499761, -73.258903 42.450212, -73.25856 42.450446)",,
9409331,False,Circular Avenue,residential,25 mph,12.2,True,105.736,2,"LINESTRING (-73.259939 42.450122, -73.260124 42.450212, -73.260343 42.450389, -73.260504 42.450594, -73.260607 42.450819, -73.260616 42.450892)",,
9407991,False,Daniels Avenue,residential,25 mph,15.2,False,41.325,2,"LINESTRING (-73.257823 42.453843, -73.257715 42.454206)",,
9408417,False,Prospect Street,residential,25 mph,15.2,True,94.499,2,"LINESTRING (-73.257823 42.453843, -73.258949 42.454022)",,
9407991,False,Daniels Avenue,residential,25 mph,15.2,True,182.215,2,"LINESTRING (-73.257823 42.453843, -73.257836 42.453799, -73.257991 42.453224, -73.258125 42.452751, -73.258235 42.452359, -73.258264 42.452237)",,
9406333,True,Church Street,tertiary,25 mph,15.2,False,152.629,2,"LINESTRING (-73.256255 42.447155, -73.2555851 42.4470466, -73.2545696 42.446882, -73.254438 42.446861)",,
9408254,False,Edwin Street,residential,25 mph,18.3,False,170.70200000000003,2,"LINESTRING (-73.256255 42.447155, -73.256121 42.447593, -73.255973 42.448073, -73.2558679 42.4485342, -73.2558585 42.4486602)",,
9408061,False,Gilbert Street,residential,25 mph,16.8,False,151.73199999999997,2,"LINESTRING (-73.264108 42.454202, -73.263755 42.454177, -73.263308 42.454129, -73.2628 42.454047, -73.262291 42.453958)",,
9409577,False,Onota Street,tertiary,,15.2,False,109.367,2,"LINESTRING (-73.264108 42.454202, -73.264098 42.454245, -73.263976 42.454725, -73.26387 42.455018, -73.263812 42.45516)",,
9409577,False,Onota Street,tertiary,,15.2,True,116.94,2,"LINESTRING (-73.264108 42.454202, -73.264184 42.453871, -73.2643663 42.4531678)",,
9406328,False,West Street,tertiary,,18.3,False,83.827,2,"LINESTRING (-73.266024 42.450374, -73.265188 42.450248, -73.265023 42.450223)",,
9407173,False,Riverview Homes,residential,25 mph,,False,340.448,,"LINESTRING (-73.265015 42.447146, -73.264986 42.447364, -73.26492 42.447696, -73.264806 42.448118, -73.2646866 42.4486, -73.2646106 42.4489056, -73.2645484 42.449051, -73.264385 42.449173, -73.264248 42.449317, -73.264168 42.449515, -73.2641475 42.4496875, -73.2640644 42.4499552, -73.2640577 42.4499727, -73.2640486 42.4499896, -73.2640372 42.4500058, -73.2639916 42.4500639)",,
9408629,False,Division Street,residential,25 mph,,False,101.07300000000001,2,"LINESTRING (-73.259721 42.450743, -73.259434 42.450682, -73.2591582 42.4506154, -73.258875 42.450543, -73.258649 42.450487, -73.25856 42.450446)",,
9408629,False,Division Street,residential,25 mph,,True,75.93399999999998,2,"LINESTRING (-73.259721 42.450743, -73.259927 42.450795, -73.260143 42.450844, -73.260406 42.450893, -73.260525 42.450898, -73.260616 42.450892)",,
9409178,False,Robbins Avenue,residential,25 mph,13.7,False,164.034,2,"LINESTRING (-73.259721 42.450743, -73.259627 42.451041, -73.259528 42.451342, -73.259424 42.451637, -73.259322 42.451902, -73.259231 42.452173)",,
9409178,False,Robbins Avenue,residential,25 mph,13.7,True,71.334,2,"LINESTRING (-73.259721 42.450743, -73.259767 42.45061, -73.259853 42.450356, -73.259939 42.450122)",,
954333815,True,West Street,trunk,30 mph,10.8,False,13.249,3,"LINESTRING (-73.2576977 42.4482861, -73.2578437 42.4482352)",MA 9,
954333812,True,Center Street,tertiary,,12.2,False,69.295,3,"LINESTRING (-73.2576977 42.4482861, -73.2577241 42.4484282, -73.2577453 42.4485451, -73.2577782 42.4487265, -73.2578104 42.4489037)",,
337203791,False,Columbus Avenue,tertiary,25 mph,18.3,True,16.911,2,"LINESTRING (-73.254928 42.451775, -73.2551306 42.451803)",,
9409107,True,Center Street,residential,25 mph,15.2,False,104.46199999999999,2,"LINESTRING (-73.254928 42.451775, -73.254727 42.452397, -73.254693 42.452539, -73.2547012 42.4526947)",,
9408124,False,Dewey Avenue,tertiary,25 mph,15.2,False,191.395,2,"LINESTRING (-73.261638 42.451019, -73.26161 42.451125, -73.261478 42.451582, -73.261355 42.451902, -73.261188 42.452194, -73.261017 42.452464, -73.260926 42.452629, -73.260911 42.452646)",,
9408124,False,Dewey Avenue,tertiary,25 mph,15.2,True,170.395,2,"LINESTRING (-73.261638 42.451019, -73.261706 42.450762, -73.261757 42.45056, -73.261743 42.450476, -73.261563 42.450212, -73.2612655 42.4498494, -73.2612446 42.4498197, -73.261226 42.4497806, -73.261219 42.4497551, -73.2612128 42.4497109, -73.2612115 42.4496849, -73.2612069 42.4495953)",,
9408629,False,Division Street,residential,25 mph,,False,85.11699999999999,2,"LINESTRING (-73.261638 42.451019, -73.261436 42.450992, -73.261195 42.450953, -73.260895 42.450912, -73.260616 42.450892)",,
337203791,False,Columbus Avenue,tertiary,25 mph,18.3,False,16.911,2,"LINESTRING (-73.2551306 42.451803, -73.254928 42.451775)",,
9408215,False,Columbus Avenue,tertiary,25 mph,18.3,True,163.034,2,"LINESTRING (-73.2551306 42.451803, -73.2553453 42.4518317, -73.257086 42.452064)",,
9408553,True,Center Street,tertiary,,15.2,False,35.321,2,"LINESTRING (-73.2551306 42.451803, -73.255255 42.451576, -73.255302 42.451512)",,
9407991,False,Daniels Avenue,residential,25 mph,15.2,True,95.023,2,"LINESTRING (-73.257495 42.455045, -73.257715 42.454206)",,
301707405,False,Bradford Street,residential,25 mph,,False,94.636,2,"LINESTRING (-73.257495 42.455045, -73.258089 42.455142, -73.2586234 42.4552215)",,
301707405,False,Bradford Street,residential,25 mph,,True,96.475,2,"LINESTRING (-73.257495 42.455045, -73.257468 42.455041, -73.256891 42.454964, -73.256339 42.454886)",,
9408875,False,Hurlbut Street,residential,25 mph,18.3,False,10.136,2,"LINESTRING (-73.2599985 42.4476514, -73.2599807 42.4477416)",,
"[9408584, 954333818]",True,West Street,tertiary,,9.4,False,189.176,"['4', '2']","LINESTRING (-73.2599985 42.4476514, -73.2598599 42.4476419, -73.2598115 42.4476411, -73.2597597 42.4476402, -73.259684 42.4476406, -73.2596303 42.4476408, -73.2594972 42.4476486, -73.2593499 42.4476661, -73.2593326 42.4476689, -73.2592086 42.4476887, -73.259072 42.4477168, -73.2589853 42.4477368, -73.2589485 42.4477453, -73.258803 42.4477884, -73.2586813 42.4478322, -73.2585341 42.4478886, -73.2584742 42.4479085, -73.2584092 42.4479296, -73.2580183 42.4480567, -73.2579881 42.4480658, -73.2578179 42.4481169)",,
9408875,False,Hurlbut Street,residential,25 mph,18.3,True,83.46799999999999,2,"LINESTRING (-73.2599985 42.4476514, -73.2600246 42.4475462, -73.26005 42.4474442, -73.2601217 42.4471555, -73.2601512 42.4470374, -73.2601565 42.447002, -73.2601579 42.4469829, -73.2601604 42.4469483, -73.2601609 42.4469113)",,
9407884,True,Union Street,residential,25 mph,,False,178.585,1,"LINESTRING (-73.256567 42.454037, -73.256455 42.454026, -73.25579 42.453891, -73.254726 42.45367, -73.254644 42.4536542, -73.254466 42.45362)",,
9409144,False,Francis Avenue,tertiary,25 mph,15.2,False,96.265,2,"LINESTRING (-73.256567 42.454037, -73.256449 42.454527, -73.256339 42.454886)",,
9409144,False,Francis Avenue,tertiary,25 mph,15.2,True,109.056,2,"LINESTRING (-73.256567 42.454037, -73.256679 42.453675, -73.2568239 42.453075)",,
9409200,False,South Church Street,residential,25 mph,18.3,False,108.208,2,"LINESTRING (-73.26135 42.447311, -73.261053 42.447251, -73.2607595 42.4471222, -73.260693 42.447093, -73.2604128 42.4469681, -73.2603383 42.4469429, -73.2602651 42.4469267, -73.2601609 42.4469113)",,
"[779206720, 779206721, 9407862]",False,Columbus Avenue,residential,30 mph,15.2,False,147.78900000000002,2,"LINESTRING (-73.262676 42.452911, -73.262264 42.452849, -73.261684 42.452754, -73.261343 42.452707, -73.2613278 42.4527049, -73.261102 42.452673, -73.260911 42.452646)",,yes
9407862,False,Columbus Avenue,residential,30 mph,15.2,True,45.705,2,"LINESTRING (-73.262676 42.452911, -73.262706 42.452915, -73.2630903 42.4529718, -73.2632213 42.4529948)",,
9408939,False,John Street,residential,25 mph,15.2,False,120.631,2,"LINESTRING (-73.262676 42.452911, -73.262463 42.453497, -73.262291 42.453958)",,
9408124,False,Dewey Avenue,tertiary,25 mph,15.2,True,191.395,2,"LINESTRING (-73.260911 42.452646, -73.260926 42.452629, -73.261017 42.452464, -73.261188 42.452194, -73.261355 42.451902, -73.261478 42.451582, -73.26161 42.451125, -73.261638 42.451019)",,
"[779206720, 779206721, 9407862]",False,Columbus Avenue,residential,30 mph,15.2,True,147.789,2,"LINESTRING (-73.260911 42.452646, -73.261102 42.452673, -73.2613278 42.4527049, -73.261343 42.452707, -73.261684 42.452754, -73.262264 42.452849, -73.262676 42.452911)",,yes
845768572,False,Dewey Avenue,tertiary,,15.2,False,132.852,2,"LINESTRING (-73.260911 42.452646, -73.260875 42.452691, -73.260705 42.452989, -73.26064 42.453202, -73.260488 42.453759, -73.260479 42.453791)",,
845768573,False,Columbus Avenue,residential,30 mph,15.2,False,126.98400000000001,2,"LINESTRING (-73.260911 42.452646, -73.260594 42.452597, -73.2600613 42.4525208, -73.259395 42.452416)",,
9408428,False,Jubilee Terrace,residential,25 mph,4.9,False,88.086,1,"LINESTRING (-73.258607 42.451339, -73.258457 42.451308, -73.258184 42.451248, -73.257863 42.451182, -73.257583 42.451103)",,
136689520,True,North Street,trunk,,8.4,False,90.063,2,"LINESTRING (-73.2541318 42.4475081, -73.2540704 42.4478422, -73.2539809 42.4481777, -73.253946 42.448306)",,
751535006,False,Berkshire Bank Boulevard,residential,25 mph,,True,72.672,,"LINESTRING (-73.2557332 42.449424, -73.2558104 42.4491275, -73.2558355 42.4489378, -73.2558496 42.4487771)",,
1058735470,False,Government Drive,tertiary,,,True,19.523,2,"LINESTRING (-73.2617656 42.4496885, -73.2619977 42.4497272)",,
1058735475,False,Government Drive,tertiary,,,False,46.997,2,"LINESTRING (-73.2617656 42.4496885, -73.2612069 42.4495953)",,
