osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,bridge,geometry,junction,name,width,tunnel
4231693,False,,,residential,20 mph,True,41.683,,"LINESTRING (-2.3638891 51.3795524, -2.3638176 51.3799246)",,Milk Street,,
252506895,False,,,residential,,False,9.938,,"LINESTRING (-2.3645351 51.3803477, -2.3644934 51.3802622)",,Kingsmead North,,
"[4231696, 4231695]",False,,,residential,,False,137.789,,"LINESTRING (-2.3645351 51.3803477, -2.364665 51.3803476, -2.3648092 51.3803605, -2.3655677 51.3804284, -2.3656487 51.3804243, -2.3656964 51.3803948, -2.3657124 51.3803517, -2.3658137 51.3799041)",,"['Kingsmead North', 'Kingsmead West']",,
4231695,False,,,residential,,True,68.188,,"LINESTRING (-2.3645351 51.3803477, -2.364452 51.3803792, -2.3643952 51.3804326, -2.3643414 51.3804891, -2.3640084 51.3808572)",,Kingsmead North,,
4231696,False,,,residential,,True,7.359,,"LINESTRING (-2.3658251 51.3798383, -2.3658137 51.3799041)",,Kingsmead West,,
"[4045612, 3091989]",True,1,,unclassified,,False,96.59100000000001,,"LINESTRING (-2.3627465 51.3828147, -2.3628769 51.3831244, -2.3628731 51.3831445, -2.3628575 51.3831641, -2.3628383 51.3831769, -2.3628049 51.3831872, -2.3622117 51.3832756, -2.3621808 51.3832766, -2.3621539 51.3832706, -2.3621341 51.3832594, -2.362121 51.3832294)",,"['Barton Street', 'Wood Street']",,
4271800,True,,,unclassified,,False,53.696,,"LINESTRING (-2.3619955 51.3829309, -2.3627465 51.3828147)",,Harington Place,,
"[591670120, 591670121, 39340468]",True,,,unclassified,,False,36.62,,"LINESTRING (-2.3619955 51.3829309, -2.3618919 51.3826844, -2.3618791 51.3826533, -2.3618613 51.3826124)",,Queen Street,,building_passage
39264130,False,,,unclassified,,True,31.754,,"LINESTRING (-2.3614216 51.3826914, -2.3618613 51.3826124)",,Trim Street,,
8769450,False,,,unclassified,,False,25.302,,"LINESTRING (-2.3626074 51.3824682, -2.3625062 51.3822496)",,Barton Street,,
1014635227,False,,,unclassified,,False,1.743,,"LINESTRING (-2.3626074 51.3824682, -2.3626152 51.3824831)",,Barton Street,,
26637310,False,,,residential,,True,81.109,,"LINESTRING (-2.3626074 51.3824682, -2.3629327 51.3824219, -2.3632258 51.3823802, -2.3634318 51.3823509, -2.3637469 51.3823061)",,Beauford Square,,
2520,False,,,residential,,False,49.357,,"LINESTRING (-2.3650709 51.3773445, -2.365022 51.3776265, -2.3649943 51.3777858)",,Oak Street,,
"[35486464, 4479201, 35486463]",True,2,A367,primary,30 mph,False,82.969,yes,"LINESTRING (-2.3600539 51.3778496, -2.3602488 51.3778241, -2.3603084 51.3778104, -2.3603589 51.3777944, -2.3603965 51.3777722, -2.3604156 51.3777468, -2.3604956 51.3775018, -2.3604966 51.3774737, -2.3604791 51.3774367, -2.3604623 51.3774122, -2.3604215 51.3773906, -2.3602579 51.3773504)",,,,
"[951230240, 55290806, 197960551]",True,"['1', '2']",,primary,30 mph,False,58.64,,"LINESTRING (-2.3600539 51.3778496, -2.3603059 51.3778641, -2.3606189 51.3778837, -2.3608949 51.3779001)",,"['Broad Quay', 'Dorchester Street']",,
4340594,False,,,unclassified,,True,30.032,,"LINESTRING (-2.3591971 51.3808438, -2.3591105 51.3806575, -2.3590907 51.3806272, -2.3590326 51.3806034)",,Abbey Street,,
32751327,False,,,unclassified,,True,54.828,,"LINESTRING (-2.3659215 51.3822893, -2.3655901 51.3827369)",,Cumberland Row,,
309843878,False,,,residential,,False,23.246,,"LINESTRING (-2.3659215 51.3822893, -2.3656237 51.3821936)",,New King Street,6.9,
32751327,False,,,unclassified,,False,54.828,,"LINESTRING (-2.3655901 51.3827369, -2.3659215 51.3822893)",,Cumberland Row,,
32751328,True,1,,primary_link,20 mph,False,26.059,,"LINESTRING (-2.3595508 51.3835291, -2.3595741 51.3834822, -2.3596144 51.3834493, -2.3596741 51.3834331, -2.3597286 51.3834331, -2.3598365 51.383449)",,,,
431533372,True,1,,primary,20 mph,False,33.551,,"LINESTRING (-2.3595508 51.3835291, -2.3595035 51.3833553, -2.359464 51.3832323)",,Walcot Street,,
37777243,False,,,unclassified,,True,88.38399999999999,,"LINESTRING (-2.3570112 51.3779287, -2.3568116 51.3779375, -2.356756 51.3779409, -2.3566261 51.3779531, -2.3565651 51.3779612, -2.3565089 51.3779778, -2.3563814 51.3780363, -2.3558781 51.378244)",,Railway Place,,
"[198245314, 203240967]",False,2,A3039,primary,20 mph,False,174.546,,"LINESTRING (-2.3570112 51.3779287, -2.3571995 51.3779166, -2.357305 51.3779158, -2.3576076 51.3779248, -2.3579593 51.3779525, -2.3583763 51.3779729, -2.358541 51.377975, -2.3587578 51.3779863, -2.3595161 51.3780334)",,Dorchester Street,,
"[198245314, 2748]",False,2,A3039,primary,20 mph,True,210.553,,"LINESTRING (-2.3570112 51.3779287, -2.357023 51.3780361, -2.3570318 51.3781987, -2.3570533 51.3785928, -2.3570552 51.3786287, -2.3570711 51.3789201, -2.357081 51.3791023, -2.3570734 51.379359, -2.35708 51.379557, -2.3570916 51.3798212)",,"['Dorchester Street', 'Manvers Street']",,
42741904,True,2,A36,trunk,30 mph,False,39.421,,"LINESTRING (-2.3617583 51.3775615, -2.3613777 51.3775058, -2.3612129 51.3774654)",,Lower Bristol Road,,
133875223,False,2,A36,trunk,30 mph,True,81.24799999999999,,"LINESTRING (-2.3617583 51.3775615, -2.3620189 51.3776217, -2.3623008 51.3776936, -2.362841 51.3778389)",,Lower Bristol Road,,
39219518,False,1,,primary,20 mph,False,3.055,,"LINESTRING (-2.3593005 51.3828088, -2.3592826 51.3827837)",,Northgate Street,,
55290812,False,1,,primary,20 mph,True,23.490000000000002,,"LINESTRING (-2.3593005 51.3828088, -2.3593561 51.3829374, -2.3593859 51.3830132)",,Northgate Street,,
2756,False,1,,primary,20 mph,True,24.979,,"LINESTRING (-2.3593859 51.3830132, -2.3594038 51.3830807, -2.3594176 51.3831213, -2.359464 51.3832323)",,Northgate Street,3.6,
55290812,False,1,,primary,20 mph,False,23.490000000000002,,"LINESTRING (-2.3593859 51.3830132, -2.3593561 51.3829374, -2.3593005 51.3828088)",,Northgate Street,,
57962409,False,,,unclassified,,False,13.848,,"LINESTRING (-2.3637877 51.3809128, -2.3638955 51.380808)",,Trinity Street,,
42164793,False,,,unclassified,,True,45.874,,"LINESTRING (-2.3637877 51.3809128, -2.363797 51.3809582, -2.3638235 51.3809861, -2.3638727 51.3810086, -2.3639268 51.3810235, -2.3640541 51.3810629, -2.3640874 51.381084, -2.3641078 51.3811119, -2.3641838 51.3812116)",,Trinity Street,,
822839889,False,,,unclassified,,True,17.073,,"LINESTRING (-2.3637877 51.3809128, -2.3637459 51.3809751, -2.3636757 51.3810491)",,New Street,,
55602323,False,,,tertiary,20 mph,True,9.556,,"LINESTRING (-2.3640084 51.3808572, -2.3638955 51.380808)",,James Street West,,
4231695,False,,,residential,,False,68.188,,"LINESTRING (-2.3640084 51.3808572, -2.3643414 51.3804891, -2.3643952 51.3804326, -2.364452 51.3803792, -2.3645351 51.3803477)",,Kingsmead North,,
55602323,False,,,tertiary,20 mph,False,148.372,,"LINESTRING (-2.3640084 51.3808572, -2.3643353 51.3809977, -2.3649426 51.3812387, -2.3650976 51.3812967, -2.3655831 51.3814841, -2.3658239 51.38156)",,James Street West,,
8769450,False,,,unclassified,,True,25.302,,"LINESTRING (-2.3625062 51.3822496, -2.3626074 51.3824682)",,Barton Street,,
3441740,False,,,unclassified,20 mph,True,58.305,,"LINESTRING (-2.3602258 51.3784053, -2.3604996 51.3784063, -2.3606623 51.3784217, -2.3610017 51.3784947, -2.3610421 51.3785034)",,Somerset Street,,
59661910,True,,,unclassified,20 mph,False,31.749000000000002,,"LINESTRING (-2.3602258 51.3784053, -2.3601421 51.3784044, -2.3600277 51.3783952, -2.3598999 51.3783879, -2.3598521 51.3783786, -2.3597807 51.3783561)",,Somerset Street,,
2527,False,,,tertiary,20 mph,True,141.29000000000002,,"LINESTRING (-2.3605185 51.3789996, -2.3610991 51.3794882, -2.361634 51.3799646, -2.3617209 51.3800242)",,Saint James's Parade,,
59661911,True,,,tertiary,20 mph,False,28.741,,"LINESTRING (-2.3605185 51.3789996, -2.3604495 51.3789457, -2.3602869 51.3787857)",,Saint James's Parade,,
4271802,False,,,unclassified,,True,23.084,,"LINESTRING (-2.3618383 51.3824027, -2.3619221 51.3826036)",,Trim Bridge,,
39340468,True,,,unclassified,,False,34.315,,"LINESTRING (-2.362121 51.3832294, -2.3619955 51.3829309)",,Queen Street,,
2524,False,2,,residential,,True,60.295,,"LINESTRING (-2.362121 51.3832294, -2.3613137 51.3833389, -2.361272 51.3833446)",,Quiet Street,,
39348547,False,,,primary,20 mph,False,14.253,,"LINESTRING (-2.3575098 51.3814435, -2.3574463 51.3813216)",,Pierrepont Street,,
39348546,True,,,primary,20 mph,False,30.057000000000002,,"LINESTRING (-2.3575098 51.3814435, -2.3575931 51.3814943, -2.3576688 51.381515, -2.3577168 51.3815217, -2.3577852 51.3815248, -2.3579014 51.3815238)",,Pierrepont Street,,
210,False,,A4,primary,20 mph,True,65.717,,"LINESTRING (-2.3631886 51.3838249, -2.363227 51.3839218, -2.3634161 51.3843986)",,Gay Street,,
3086259,False,,,residential,20 mph,False,58.125,,"LINESTRING (-2.3631886 51.3838249, -2.36308 51.3838538, -2.3626172 51.3839356, -2.3625205 51.3839438, -2.3624711 51.3839393, -2.3624367 51.3839247, -2.3624057 51.3839007)",,Old King Street,,
"[30992002, 131628669]",True,,A4,primary,20 mph,False,134.869,,"LINESTRING (-2.3631886 51.3838249, -2.3630721 51.3834965, -2.3629832 51.3832453, -2.3629832 51.3832242, -2.362988 51.3831904, -2.3630028 51.383162, -2.3630432 51.383137, -2.3634662 51.3830722, -2.3638195 51.383018)",,Queen Square,,
3086263,False,,,residential,,False,14.117,,"LINESTRING (-2.3645542 51.3841126, -2.3645186 51.3842376)",,Queen's Parade,,
3086263,False,,,residential,,True,26.267,,"LINESTRING (-2.3645542 51.3841126, -2.3644758 51.3838815)",,Queen's Parade,,
39391669,False,,,residential,,False,110.339,,"LINESTRING (-2.3645542 51.3841126, -2.3648278 51.3838674, -2.3649995 51.3837058, -2.3650098 51.3836765, -2.3649899 51.3836543, -2.3649496 51.3836453, -2.3648945 51.3836462, -2.364728 51.3836748, -2.3646127 51.3837158, -2.3645367 51.3837668, -2.3644912 51.3838176, -2.3644758 51.3838815)",,Queen's Parade,,
3086263,False,,,residential,,False,26.267,,"LINESTRING (-2.3644758 51.3838815, -2.3645542 51.3841126)",,Queen's Parade,,
39391669,False,,,residential,,True,110.339,,"LINESTRING (-2.3644758 51.3838815, -2.3644912 51.3838176, -2.3645367 51.3837668, -2.3646127 51.3837158, -2.364728 51.3836748, -2.3648945 51.3836462, -2.3649496 51.3836453, -2.3649899 51.3836543, -2.3650098 51.3836765, -2.3649995 51.3837058, -2.3648278 51.3838674, -2.3645542 51.3841126)",,Queen's Parade,,
3086263,False,,,residential,,True,14.965,,"LINESTRING (-2.3644758 51.3838815, -2.364446 51.3837978, -2.3644086 51.3837549)",,Queen's Parade,,
42164793,False,,,unclassified,,False,45.873999999999995,,"LINESTRING (-2.3641838 51.3812116, -2.3641078 51.3811119, -2.3640874 51.381084, -2.3640541 51.3810629, -2.3639268 51.3810235, -2.3638727 51.3810086, -2.3638235 51.3809861, -2.363797 51.3809582, -2.3637877 51.3809128)",,Trinity Street,,
42165309,False,,,residential,,True,8.781,,"LINESTRING (-2.3644572 51.3800457, -2.3644724 51.3799673)",,Trinity Close,,
43803221,True,,,primary,20 mph,False,26.322,,"LINESTRING (-2.3597547 51.3782041, -2.3597072 51.3781326, -2.3596888 51.378113, -2.3596634 51.3780885, -2.3596113 51.3780651, -2.3595161 51.3780334)",,Southgate,,
52573117,True,,,primary,20 mph,False,30.201999999999998,,"LINESTRING (-2.3597547 51.3782041, -2.3597685 51.3780702, -2.3597927 51.3779336)",,Southgate Street,,
3027307,False,2,A367,primary,30 mph,True,147.299,,"LINESTRING (-2.3643624 51.3771934, -2.3640704 51.3772116, -2.3638194 51.377222, -2.3636119 51.3772209, -2.3633883 51.3772054, -2.3631244 51.377159, -2.362391 51.3769929, -2.3623058 51.376974)",,Wells Road,,
7985210,True,1,,primary,20 mph,False,34.754999999999995,,"LINESTRING (-2.3595535 51.3846602, -2.3595394 51.3845441, -2.3595545 51.3843482)",,Walcot Street,,
48173166,True,1,,primary,20 mph,False,32.461,,"LINESTRING (-2.3598582 51.3844628, -2.3597024 51.3845059, -2.3596408 51.3845361, -2.3595965 51.3845779, -2.3595535 51.3846602)",,Saracen Street,,
188924488,True,1,,primary,20 mph,False,26.211,,"LINESTRING (-2.3598582 51.3844628, -2.359739 51.3844497, -2.3596944 51.3844383, -2.3596475 51.3844264, -2.3596048 51.3844025, -2.3595545 51.3843482)",,Saracen Street,,
39219518,False,1,,primary,20 mph,True,3.055,,"LINESTRING (-2.3592826 51.3827837, -2.3593005 51.3828088)",,Northgate Street,,
"[48207221, 2742]",True,1,,primary,20 mph,False,21.252,,"LINESTRING (-2.3592826 51.3827837, -2.3592218 51.3827508, -2.3592119 51.3827462, -2.3591981 51.3827397, -2.359159 51.3827276, -2.359122 51.3827231, -2.3590714 51.3827253, -2.3590103 51.3827373)",,"['Northgate Street', 'Bridge Street']","['6.2', '5.1']",
48207220,True,1,,primary,20 mph,False,38.208,,"LINESTRING (-2.3591875 51.3824255, -2.3591587 51.382548, -2.3591538 51.382598, -2.3591358 51.3826422, -2.359101 51.3826782, -2.3590662 51.3827052, -2.3590103 51.3827373)",,High Street,5.1,
"[431533360, 52573119]",True,1,,primary,20 mph,False,40.408,,"LINESTRING (-2.3591875 51.3824255, -2.3592362 51.3825637, -2.3592543 51.3826502, -2.3592826 51.3827837)",,High Street,"['4', '4.5']",
"[52573120, 52030081, 52030084, 1042847263]",True,2,,primary,20 mph,False,200.05100000000004,,"LINESTRING (-2.3590103 51.3827373, -2.3588265 51.3827811, -2.3587488 51.3827996, -2.3585373 51.382853, -2.3584203 51.3828653, -2.3583375 51.3828661, -2.3582737 51.3828564, -2.3582017 51.3828429, -2.3579562 51.3826485, -2.3577835 51.3825127, -2.3573847 51.3822127, -2.3573408 51.3821541, -2.3573274 51.3821035, -2.3573405 51.3820548, -2.357362 51.3820198, -2.3573937 51.3819962, -2.3574521 51.3819627, -2.3575436 51.381919, -2.3575939 51.3818903, -2.3576286 51.3818541, -2.3576389 51.3818374)",,"['Bridge Street', 'Grand Parade']",,
3609799,False,,,residential,,True,125.19699999999999,,"LINESTRING (-2.3639404 51.3856459, -2.3635358 51.3846699, -2.3634745 51.3845585)",,Gay Street,,
26738340,False,,,unclassified,,True,98.755,,"LINESTRING (-2.3577327 51.3810038, -2.357899 51.381016, -2.3585873 51.3809783, -2.3587951 51.3809651, -2.3588284 51.3809603, -2.3591381 51.3809064)",,York Street,,
"[50842684, 50842685]",True,,,unclassified,,False,44.592,,"LINESTRING (-2.3577327 51.3810038, -2.357725 51.3809748, -2.357701 51.3809514, -2.3576631 51.3809335, -2.3573825 51.3808444, -2.3572947 51.3808401, -2.3571961 51.3808522)",,"['Terrace Walk', 'North Parade']",,
"[591670122, 686831948, 167357, 2534]",True,1,,"['unclassified', 'living_street']",20 mph,False,320.76899999999995,,"LINESTRING (-2.3624824 51.3813904, -2.3625116 51.3814214, -2.3625237 51.3814656, -2.3625429 51.3816052, -2.3625343 51.3816539, -2.3624739 51.3817727, -2.3624422 51.3818403, -2.3624406 51.3818933, -2.3624469 51.3819558, -2.3624785 51.3821326, -2.3624675 51.3821638, -2.3624437 51.3821881, -2.3623974 51.3822077, -2.3623516 51.3822241, -2.3618092 51.3823458, -2.3613188 51.3824543, -2.3612646 51.3824656, -2.3609877 51.3825279, -2.3606981 51.3825929, -2.3603747 51.3826578, -2.3601455 51.3827042, -2.3600768 51.3827171, -2.3598838 51.3827537, -2.3595961 51.3827929, -2.3593005 51.3828088)",,"['Upper Borough Walls', 'Saw Close']",,
"[55290809, 3441738]",True,2,,primary,"['20 mph', '30 mph']",False,114.56699999999998,,"LINESTRING (-2.3608949 51.3779001, -2.3610737 51.3779332, -2.3612898 51.3779802, -2.3613599 51.3780165, -2.3613836 51.3780594, -2.3613963 51.3780824, -2.3613882 51.3781561, -2.3613607 51.3782304, -2.3613328 51.3783064, -2.3613229 51.3783335, -2.3612651 51.3784911, -2.3612392 51.3785615, -2.3611957 51.3786948, -2.3611931 51.3787134)",,"['Broad Quay', 'Ambury']",,
1092050784,True,2,,primary,20 mph,False,28.174,,"LINESTRING (-2.3595371 51.3832779, -2.3597493 51.3834005, -2.3598365 51.383449)",,Broad Street,5.6,
592193933,True,,A367,primary,20 mph,False,12.353000000000002,,"LINESTRING (-2.3638195 51.383018, -2.3639217 51.3829921, -2.3639796 51.3829702)",,Chapel Row,,
1064543513,True,,A4,primary,20 mph,False,18.273999999999997,,"LINESTRING (-2.3638195 51.383018, -2.3639101 51.3830222, -2.3639675 51.3830326, -2.3640043 51.3830508, -2.3640381 51.383086)",,Queen Square,,
1064543517,True,2,A4,primary,20 mph,False,56.20399999999999,,"LINESTRING (-2.3640381 51.383086, -2.3641362 51.3833339, -2.3642323 51.3835767)",,Queen Square,,
37777243,False,,,unclassified,,False,88.384,,"LINESTRING (-2.3558781 51.378244, -2.3563814 51.3780363, -2.3565089 51.3779778, -2.3565651 51.3779612, -2.3566261 51.3779531, -2.356756 51.3779409, -2.3568116 51.3779375, -2.3570112 51.3779287)",,Railway Place,,
4045612,True,,,unclassified,,False,37.982,,"LINESTRING (-2.3626152 51.3824831, -2.3627465 51.3828147)",,Barton Street,,
1014635227,False,,,unclassified,,True,1.743,,"LINESTRING (-2.3626152 51.3824831, -2.3626074 51.3824682)",,Barton Street,,
546225667,False,4,A367,primary,20 mph,False,10.336,,"LINESTRING (-2.3662273 51.3811086, -2.3662793 51.3810215)",,Charles Street,,
"[884727976, 546225667]",False,4,A367,primary,"['20 mph', '30 mph']",True,57.492000000000004,,"LINESTRING (-2.3662273 51.3811086, -2.3661595 51.3811765, -2.3661098 51.3812333, -2.3659124 51.3814587, -2.3658993 51.3814749, -2.3658686 51.3815128, -2.3658239 51.38156)",,Charles Street,,
4271799,True,,,unclassified,,False,4.331,,"LINESTRING (-2.3618613 51.3826124, -2.3619221 51.3826036)",,Trim Street,,
39264130,False,,,unclassified,,False,31.754,,"LINESTRING (-2.3618613 51.3826124, -2.3614216 51.3826914)",,Trim Street,,
"[8769288, 167257]",False,,A367,primary,30 mph,False,108.181,,"LINESTRING (-2.3650672 51.3824099, -2.3653486 51.3820682, -2.3657301 51.3816746, -2.3658239 51.38156)",,Charles Street,,
167257,False,,A367,primary,30 mph,True,17.548000000000002,,"LINESTRING (-2.3650672 51.3824099, -2.3650167 51.3824703, -2.3650015 51.3825076, -2.3649794 51.3825569)",,Charles Street,,
39333941,True,,,tertiary,20 mph,False,26.97,,"LINESTRING (-2.364665 51.3824144, -2.3648243 51.3824852, -2.3648806 51.3825095, -2.3649794 51.3825569)",,Monmouth Street,,
127632770,True,1,,tertiary,,False,29.917,,"LINESTRING (-2.364665 51.3824144, -2.3648464 51.3824473, -2.3649062 51.3824538, -2.364957 51.3824521, -2.3650124 51.3824376, -2.3650672 51.3824099)",,Monmouth Street,,
252506895,False,,,residential,,True,9.938,,"LINESTRING (-2.3644934 51.3802622, -2.3645351 51.3803477)",,Kingsmead North,,
39264086,False,,,unclassified,,True,26.44,,"LINESTRING (-2.3631681 51.3813953, -2.3635076 51.3815032)",,Kingsmead Street,,
167208,True,,,unclassified,,False,54.717,,"LINESTRING (-2.3631681 51.3813953, -2.3632263 51.3813915, -2.3632776 51.3813741, -2.3635357 51.381229, -2.3635846 51.3811939, -2.3636167 51.3811536, -2.3636395 51.3811143, -2.3636757 51.3810491)",,New Street,,
"[2536, 39333941]",True,,,tertiary,20 mph,False,135.172,,"LINESTRING (-2.3625284 51.3813018, -2.3625766 51.3813306, -2.362653 51.3813571, -2.362739 51.3813914, -2.3627529 51.3814009, -2.3632593 51.3817372, -2.3635037 51.3818996, -2.3637426 51.382029, -2.3639526 51.3821227)",,"['Monmouth Street', 'Westgate Buildings']",,
1178450936,True,,,unclassified,,False,10.357,,"LINESTRING (-2.3625284 51.3813018, -2.3625005 51.3813578, -2.3624824 51.3813904)",,,,
26312537,False,,,unclassified,,False,56.145,,"LINESTRING (-2.3586181 51.3795328, -2.3586614 51.3796471, -2.3585093 51.3796947, -2.3581924 51.379779, -2.3580895 51.3797953)",,Henry Street,,
416429316,True,,,primary,20 mph,False,34.818,,"LINESTRING (-2.3611931 51.3787134, -2.3611962 51.3787559, -2.3612069 51.3787908, -2.3612282 51.3788234, -2.3612572 51.3788591, -2.3613229 51.3789003, -2.3614579 51.3789572)",,Ambury,,
416429317,True,,,primary,20 mph,False,26.738999999999997,,"LINESTRING (-2.3611931 51.3787134, -2.3611296 51.3788076, -2.3610923 51.3788359, -2.3610432 51.3788572, -2.3609464 51.3788792)",,Ambury,,
"[3441624, 37728001]",False,2,A367,primary,20 mph,True,483.28899999999993,,"LINESTRING (-2.3614579 51.3789572, -2.361633 51.3789922, -2.3618539 51.3790351, -2.3619984 51.3790691, -2.3621598 51.3791029, -2.3622847 51.3791235, -2.3624638 51.3791483, -2.3625953 51.3791619, -2.3631158 51.3791918, -2.363191 51.3791944, -2.3633988 51.3792074, -2.3637888 51.3792297, -2.3638842 51.3792269, -2.3640019 51.3792155, -2.3642274 51.3791782, -2.36431 51.3791756, -2.3643979 51.3791752, -2.3644777 51.379181, -2.3645468 51.3791919, -2.3646309 51.3792066, -2.3647062 51.3792224, -2.3648147 51.3792549, -2.364908 51.3792956, -2.3650698 51.3793662, -2.3653537 51.3794784, -2.3655326 51.3795491, -2.3657677 51.3796584, -2.3658906 51.379729, -2.366022 51.3798197, -2.3661534 51.3799476, -2.3662496 51.3800584, -2.3663069 51.3801683, -2.3663382 51.3802845, -2.366368 51.3804683, -2.3663612 51.3805944, -2.3663306 51.3807993, -2.366304 51.3809144, -2.3662793 51.3810215)",,"['Green Park Road', 'Corn Street']",,
418549502,True,,,primary,20 mph,False,36.56399999999999,,"LINESTRING (-2.3614579 51.3789572, -2.3611954 51.3789179, -2.3610883 51.3789051, -2.3609464 51.3788792)",,Corn Street,,
416688557,False,,,residential,,False,6.549,,"LINESTRING (-2.3659076 51.3799099, -2.3658137 51.3799041)",,Kingsmead West,,
4231696,False,,,residential,,False,7.359,,"LINESTRING (-2.3658137 51.3799041, -2.3658251 51.3798383)",,Kingsmead West,,
416688557,False,,,residential,,True,6.549,,"LINESTRING (-2.3658137 51.3799041, -2.3659076 51.3799099)",,Kingsmead West,,
"[4231696, 4231695]",False,,,residential,,True,137.789,,"LINESTRING (-2.3658137 51.3799041, -2.3657124 51.3803517, -2.3656964 51.3803948, -2.3656487 51.3804243, -2.3655677 51.3804284, -2.3648092 51.3803605, -2.364665 51.3803476, -2.3645351 51.3803477)",,"['Kingsmead North', 'Kingsmead West']",,
39348547,False,,,primary,20 mph,True,14.253,,"LINESTRING (-2.3574463 51.3813216, -2.3575098 51.3814435)",,Pierrepont Street,,
39348547,False,,,primary,20 mph,False,55.009,,"LINESTRING (-2.3574463 51.3813216, -2.3572856 51.381025, -2.3571961 51.3808522)",,Pierrepont Street,,
50842685,True,,,unclassified,,False,42.963,,"LINESTRING (-2.3574463 51.3813216, -2.3575336 51.3812993, -2.3575939 51.3812648, -2.3577319 51.3810323, -2.3577327 51.3810038)",,Terrace Walk,,
3120967,False,,A367,primary,20 mph,True,72.396,,"LINESTRING (-2.3641941 51.3829066, -2.3642647 51.3828884, -2.3646827 51.3828207, -2.3647412 51.3828067, -2.364793 51.3827817, -2.364828 51.3827539, -2.3649291 51.3826163, -2.3649794 51.3825569)",,Chapel Row,,
592193932,True,,A367,primary,20 mph,False,23.944000000000003,,"LINESTRING (-2.3641941 51.3829066, -2.3641064 51.382955, -2.3640635 51.3829907, -2.364043 51.3830257, -2.3640381 51.383086)",,Chapel Row,,
1025513686,True,2,,primary,20 mph,False,11.054,,"LINESTRING (-2.3598365 51.383449, -2.3599488 51.3835195)",,Broad Street,,
3086258,False,,A4,primary,20 mph,False,76.742,,"LINESTRING (-2.3644282 51.3836394, -2.3650208 51.3835305, -2.3654936 51.3834549)",,Queen Square Place,,
331545472,True,,A4,primary,20 mph,False,23.168,,"LINESTRING (-2.3644282 51.3836394, -2.3643138 51.3836734, -2.3641983 51.3836833, -2.3641081 51.3836883)",,Queen Square,,
499857094,True,,,primary,,False,15.727,,"LINESTRING (-2.3642323 51.3835767, -2.3642162 51.3836061, -2.3642003 51.3836365, -2.3641708 51.3836611, -2.3641081 51.3836883)",,Queen Square,,
773250139,True,,A4,primary,20 mph,False,16.5,,"LINESTRING (-2.3642323 51.3835767, -2.3642678 51.3836061, -2.3642981 51.3836256, -2.3643501 51.3836404, -2.3644282 51.3836394)",,Queen Square,,
26738340,False,,,unclassified,,False,98.755,,"LINESTRING (-2.3591381 51.3809064, -2.3588284 51.3809603, -2.3587951 51.3809651, -2.3585873 51.3809783, -2.357899 51.381016, -2.3577327 51.3810038)",,York Street,,
592193933,True,,A367,primary,20 mph,False,16.48,,"LINESTRING (-2.3639796 51.3829702, -2.3641941 51.3829066)",,Chapel Row,,
3126772,True,,,unclassified,,False,75.59100000000001,,"LINESTRING (-2.3639796 51.3829702, -2.3638903 51.3827205, -2.3638611 51.3826389, -2.3637469 51.3823061)",,Princes Street,,
822839889,False,,,unclassified,,False,17.073,,"LINESTRING (-2.3636757 51.3810491, -2.3637459 51.3809751, -2.3637877 51.3809128)",,New Street,,
331545472,True,,A4,primary,20 mph,False,65.593,,"LINESTRING (-2.3641081 51.3836883, -2.3631886 51.3838249)",,Queen Square,,
39348547,False,,,primary,20 mph,False,5.445,,"LINESTRING (-2.3571961 51.3808522, -2.357173 51.3808054)",,Pierrepont Street,,
39348547,False,,,primary,20 mph,True,55.009,,"LINESTRING (-2.3571961 51.3808522, -2.3572856 51.381025, -2.3574463 51.3813216)",,Pierrepont Street,,
4236439,True,,,primary,20 mph,False,25.172,,"LINESTRING (-2.3599964 51.3785375, -2.3598795 51.378446, -2.3598193 51.3783987, -2.3597807 51.3783561)",,Saint James's Parade,,
39333603,True,,,unclassified,20 mph,False,24.151000000000003,,"LINESTRING (-2.3599964 51.3785375, -2.3600181 51.3784935, -2.3600342 51.3784632, -2.3600709 51.3784355, -2.3601189 51.3784161, -2.3602258 51.3784053)",,Somerset Street,,
"[167208, 26753071]",True,,,unclassified,,False,109.87400000000001,,"LINESTRING (-2.3630259 51.3805022, -2.3628924 51.3812097, -2.3628936 51.3812379, -2.3629014 51.38127, -2.3629233 51.381296, -2.3629544 51.3813231, -2.3630015 51.381346, -2.3631472 51.381389, -2.3631681 51.3813953)",,"['Avon Street', 'New Street']",,
55602323,False,,,tertiary,20 mph,False,47.316,,"LINESTRING (-2.3630259 51.3805022, -2.3631432 51.3805387, -2.363624 51.3807063)",,James Street West,,
"[55296249, 55602323]",False,2,,tertiary,20 mph,True,65.328,,"LINESTRING (-2.3630259 51.3805022, -2.3629555 51.3804776, -2.3628558 51.3804434, -2.3627484 51.3804053, -2.3622073 51.3802122)",,James Street West,,
39313869,True,1,,unclassified,20 mph,False,42.997,,"LINESTRING (-2.3599161 51.3830838, -2.3596513 51.3831242, -2.3595816 51.3831326, -2.3595424 51.3831447, -2.3595099 51.3831738, -2.3594983 51.3832112, -2.3595125 51.383247, -2.3595371 51.3832779)",,New Bond Street,4.3,
