osmid,bridge,oneway,lanes,name,highway,reversed,length,ref,maxspeed,geometry,width,junction,tunnel
"[4408605, 318656551]",,False,"['3', '2']",Monkgate,primary,True,102.008,A1036,30 mph,"LINESTRING (-1.0768881 53.9635606, -1.0771022 53.9634815, -1.0772797 53.9634234, -1.077639 53.963282, -1.0778551 53.963181, -1.0779118 53.9631563, -1.0779451 53.9631417, -1.0780603 53.9630863, -1.0781637 53.9630359)",,,
4436175,,False,,Garden Street,residential,True,18.18,,20 mph,"LINESTRING (-1.0781766 53.9654155, -1.0779684 53.9653072)",,,
4436379,,False,,Garden Street,residential,False,23.107,,20 mph,"LINESTRING (-1.0773842 53.9650238, -1.0771174 53.9648876)",,,
4436380,,False,,Fern Street,residential,False,40.303,,20 mph,"LINESTRING (-1.0773842 53.9650238, -1.0769963 53.9653054)",,,
4436379,,False,,Garden Street,residential,True,49.532,,20 mph,"LINESTRING (-1.0773842 53.9650238, -1.0776266 53.9651415, -1.0776564 53.9651559, -1.0779684 53.9653072)",,,
4436379,,False,,Garden Street,residential,True,23.107,,20 mph,"LINESTRING (-1.0771174 53.9648876, -1.0773842 53.9650238)",,,
4436384,,False,,Waverley Street,residential,False,59.749,,20 mph,"LINESTRING (-1.0771174 53.9648876, -1.077252 53.9647963, -1.0767414 53.9645078)",,,
4436385,,False,,Lockwood Street,residential,False,92.24600000000001,,20 mph,"LINESTRING (-1.0771174 53.9648876, -1.0768471 53.9650355, -1.0761221 53.964596)",,,
4436384,,False,,Waverley Street,residential,True,59.749,,20 mph,"LINESTRING (-1.0767414 53.9645078, -1.077252 53.9647963, -1.0771174 53.9648876)",,,
4436385,,False,,Lockwood Street,residential,True,92.24600000000001,,20 mph,"LINESTRING (-1.0761221 53.964596, -1.0768471 53.9650355, -1.0771174 53.9648876)",,,
4436380,,False,,Fern Street,residential,True,40.303,,20 mph,"LINESTRING (-1.0769963 53.9653054, -1.0773842 53.9650238)",,,
4436598,,False,,Cloisters Walk,residential,False,5.769,,,"LINESTRING (-1.076674 53.9626497, -1.076756 53.9626306)",,,
4436598,,False,,Cloisters Walk,residential,True,18.818,,,"LINESTRING (-1.076674 53.9626497, -1.0764876 53.9627786)",,,
4436597,,False,,Cloisters Walk,residential,True,60.31099999999999,,,"LINESTRING (-1.076674 53.9626497, -1.0764139 53.9625211, -1.0764376 53.962504, -1.0767817 53.9622556)",,,
4436598,,False,,Cloisters Walk,residential,True,5.769,,,"LINESTRING (-1.076756 53.9626306, -1.076674 53.9626497)",,,
4436598,,False,,Cloisters Walk,residential,False,18.818,,,"LINESTRING (-1.0764876 53.9627786, -1.076674 53.9626497)",,,
354321772,,False,,Monkgate Cloisters,residential,False,9.701,,,"LINESTRING (-1.0762204 53.9632286, -1.0761292 53.9632974)",,,
354321772,,False,,Monkgate Cloisters,residential,True,8.42,,,"LINESTRING (-1.0762204 53.9632286, -1.0763013 53.9631697)",,,
4437712,,False,,Monkgate Cloisters,residential,True,57.19,,30 mph,"LINESTRING (-1.0762204 53.9632286, -1.0762702 53.9632531, -1.0768881 53.9635606)",,,
453079075,,False,2,Huntington Road,tertiary,True,23.706,,30 mph,"LINESTRING (-1.0727871 53.9670341, -1.0728866 53.9668291)",,,
4438662,,False,,Dennison Street,residential,False,41.397,,30 mph,"LINESTRING (-1.0727871 53.9670341, -1.0722848 53.9669383, -1.0722579 53.9669332, -1.0722357 53.9669763)",,,
453079075,,False,2,Huntington Road,tertiary,False,76.363,,30 mph,"LINESTRING (-1.0727871 53.9670341, -1.072606 53.9674177, -1.0725847 53.9674607, -1.0725144 53.9676026, -1.0724687 53.9676948)",,,
4438662,,False,,Dennison Street,residential,True,4.264,,30 mph,"LINESTRING (-1.0719089 53.9676115, -1.0719278 53.9675748)",,,
4438663,,False,,Gladstone Street,residential,False,37.77,,30 mph,"LINESTRING (-1.0719089 53.9676115, -1.0724687 53.9676948)",,,
228883689,,False,,Gladstone Street,residential,False,27.707,,,"LINESTRING (-1.0719089 53.9676115, -1.071784 53.9678496)",,,
304224844,,False,,Fifth Avenue,residential,False,104.849,,20 mph,"LINESTRING (-1.0666861 53.9635145, -1.0667977 53.9635574, -1.0668565 53.963595, -1.0670528 53.9637209, -1.0672967 53.9638605, -1.0677463 53.9641306, -1.0678284 53.9641731)",,,
23813760,,False,,Glen Road,residential,True,80.62100000000001,,20 mph,"LINESTRING (-1.0678939 53.9642043, -1.0678605 53.9642257, -1.0678501 53.9642323, -1.0678154 53.9642505, -1.0677325 53.9642662, -1.0670986 53.9643405, -1.0667871 53.9643786, -1.0667189 53.964387)",,,
304224844,,False,,Fifth Avenue,residential,True,5.515000000000001,,20 mph,"LINESTRING (-1.0678939 53.9642043, -1.0678398 53.9641791, -1.0678284 53.9641731)",,,
304224847,,False,,Glen Road,residential,False,36.297000000000004,,20 mph,"LINESTRING (-1.0678939 53.9642043, -1.0679587 53.9642242, -1.0680182 53.9642296, -1.0682159 53.9642139, -1.0684341 53.9642382)",,,
"[143256058, 23813756]",,False,2,Hallfield Road,"['unclassified', 'residential']",False,32.409,,20 mph,"LINESTRING (-1.0693692 53.9619, -1.0691255 53.961922, -1.0690029 53.961936, -1.068879 53.9619385)",6.9,,
226555721,,False,2,Hallfield Road,tertiary,False,120.759,,30 mph,"LINESTRING (-1.0693692 53.9619, -1.069435 53.9620413, -1.0695447 53.9622054, -1.0695734 53.9622357, -1.0696601 53.9623275, -1.0697406 53.9624032, -1.0697739 53.962432, -1.069956 53.9625894, -1.0703222 53.9628108)",,,
143256058,,False,2,Hallfield Road,residential,False,27.639,,20 mph,"LINESTRING (-1.068879 53.9619385, -1.0685768 53.9617648)",6.9,,
"[143256058, 23813756]",,False,2,Hallfield Road,"['residential', 'unclassified']",True,32.409000000000006,,20 mph,"LINESTRING (-1.068879 53.9619385, -1.0690029 53.961936, -1.0691255 53.961922, -1.0693692 53.9619)",6.9,,
1248909882,,False,,Faber Street,residential,False,31.872999999999998,,20 mph,"LINESTRING (-1.068879 53.9619385, -1.0688384 53.96201, -1.0687568 53.9620747, -1.0687395 53.962205)",,,
1266636884,,False,,Hallfield Road,residential,True,28.024,,20 mph,"LINESTRING (-1.0682648 53.9615921, -1.0684035 53.9616689, -1.0685768 53.9617648)",6.9,,
23813758,,False,,Faber Street,residential,True,28.36,,20 mph,"LINESTRING (-1.0685833 53.9632306, -1.0686804 53.9631736, -1.068691 53.9631164, -1.0686477 53.9630024)",,,
59750571,,False,3,Hawthorn Grove,tertiary,False,23.514,,30 mph,"LINESTRING (-1.0687168 53.9641076, -1.0684713 53.9642215, -1.0684341 53.9642382)",,,
"[988033112, 461747009, 461747013, 988033119]",yes,False,"['3', '2']",Layerthorpe,tertiary,True,143.73199999999997,,30 mph,"LINESTRING (-1.0687168 53.9641076, -1.0689687 53.9639905, -1.0689953 53.963977, -1.0692976 53.9638269, -1.0694798 53.9637314, -1.0699152 53.9635035, -1.0700874 53.9634157, -1.0701608 53.9633757, -1.0703784 53.9632623)",,,
"[1250814322, 23813759]",,False,,Hawthorn Street,residential,False,98.277,,20 mph,"LINESTRING (-1.0687168 53.9641076, -1.0684874 53.963941, -1.0684374 53.963864, -1.0682702 53.9632853)",,,
"[1250814322, 23813759]",,False,,Hawthorn Street,residential,True,98.27700000000002,,20 mph,"LINESTRING (-1.0682702 53.9632853, -1.0684374 53.963864, -1.0684874 53.963941, -1.0687168 53.9641076)",,,
"[23813817, 1250814323]",,False,,Glen Avenue,residential,True,151.791,,20 mph,"LINESTRING (-1.0675434 53.9628318, -1.0678408 53.9638402, -1.0678902 53.9639986, -1.0678584 53.9641415, -1.0678543 53.9641497, -1.0678284 53.9641731)",,,
23813760,,False,,Glen Road,residential,False,80.62100000000001,,20 mph,"LINESTRING (-1.0667189 53.964387, -1.0667871 53.9643786, -1.0670986 53.9643405, -1.0677325 53.9642662, -1.0678154 53.9642505, -1.0678501 53.9642323, -1.0678605 53.9642257, -1.0678939 53.9642043)",,,
23813765,,False,,Harcourt Street,residential,False,65.67999999999999,,20 mph,"LINESTRING (-1.0667189 53.964387, -1.0668216 53.9646635, -1.0668656 53.9647722, -1.0669191 53.9648987, -1.0669548 53.9649608)",,,
23898653,,False,,Heworth Mews,residential,False,35.95,,30 mph,"LINESTRING (-1.0675349 53.9646912, -1.0678604 53.9649517)",,,
304224848,,False,2,Hawthorn Grove,tertiary,False,48.42400000000001,,30 mph,"LINESTRING (-1.0675349 53.9646912, -1.0672728 53.9648249, -1.0670896 53.9649087, -1.0669548 53.9649608)",,,
304224848,,False,2,Hawthorn Grove,tertiary,True,77.441,,30 mph,"LINESTRING (-1.0675349 53.9646912, -1.068118 53.9643975, -1.0684341 53.9642382)",,,
23898653,,False,,Heworth Mews,residential,True,35.95,,30 mph,"LINESTRING (-1.0678604 53.9649517, -1.0675349 53.9646912)",,,
23898654,,False,,Heworth Mews,residential,False,16.672,,,"LINESTRING (-1.0678604 53.9649517, -1.0680566 53.964856)",,,
23898654,,False,,Heworth Mews,residential,True,13.36,,,"LINESTRING (-1.0678604 53.9649517, -1.0677049 53.9650296)",,,
23898654,,False,,Heworth Mews,residential,True,16.672,,,"LINESTRING (-1.0680566 53.964856, -1.0678604 53.9649517)",,,
23898654,,False,,Heworth Mews,residential,False,13.36,,,"LINESTRING (-1.0677049 53.9650296, -1.0678604 53.9649517)",,,
26083492,,False,,Lowther Court,residential,False,24.292,,20 mph,"LINESTRING (-1.0746916 53.9661013, -1.0745657 53.9662092, -1.0744814 53.9662814)",,,
"[1079923115, 843514191]",,True,"['1', '2']",Lowther Street,residential,False,77.761,,20 mph,"LINESTRING (-1.0746916 53.9661013, -1.074072 53.9658481, -1.0737153 53.9657023)",,,
26083492,,False,,Lowther Court,residential,False,11.136,,20 mph,"LINESTRING (-1.0744814 53.9662814, -1.0743839 53.9663635)",,,
26083493,,False,,Lowther Court,residential,False,11.803,,20 mph,"LINESTRING (-1.0744814 53.9662814, -1.0743278 53.9662257)",,,
26083492,,False,,Lowther Court,residential,True,24.292,,20 mph,"LINESTRING (-1.0744814 53.9662814, -1.0745657 53.9662092, -1.0746916 53.9661013)",,,
26083492,,False,,Lowther Court,residential,True,11.136,,20 mph,"LINESTRING (-1.0743839 53.9663635, -1.0744814 53.9662814)",,,
26083493,,False,,Lowther Court,residential,True,11.803,,20 mph,"LINESTRING (-1.0743278 53.9662257, -1.0744814 53.9662814)",,,
28753129,,False,,The Queen's Path,residential,False,11.235,,,"LINESTRING (-1.0806307 53.9622915, -1.0806887 53.9621964)",,,
4437057,,False,,College Street,residential,True,68.302,,,"LINESTRING (-1.0806307 53.9622915, -1.0804803 53.9622706, -1.080354 53.9622439, -1.0801348 53.9621708, -1.0800527 53.9621333, -1.0799817 53.9620864, -1.0799128 53.9620112, -1.0798889 53.9619256)",,,
"[4437056, 4437058, 146401411, 944668315]",,False,,"['Minster Yard', 'Ogleforth', 'Chapter House Street']",residential,False,222.86200000000002,,,"LINESTRING (-1.0806307 53.9622915, -1.0807117 53.962327, -1.0807624 53.9623735, -1.0809597 53.962511, -1.0809945 53.9625556, -1.0806567 53.9627341, -1.0802286 53.9629372, -1.0801546 53.9629784, -1.0801209 53.9629587, -1.0798486 53.9628019, -1.0797714 53.9627626, -1.0796404 53.962696, -1.0794453 53.9625967, -1.0792108 53.9624935, -1.0790906 53.9624406, -1.0789447 53.9623825, -1.0788219 53.9623484)",,,
28753129,,False,,The Queen's Path,residential,True,11.235,,,"LINESTRING (-1.0806887 53.9621964, -1.0806307 53.9622915)",,,
139624401,,False,,Redeness Street,residential,False,169.836,,,"LINESTRING (-1.0703222 53.9628108, -1.070585 53.9626872, -1.0707375 53.9626154, -1.0712798 53.9623602, -1.0713388 53.9623097, -1.0713388 53.9622497, -1.0711435 53.9620835, -1.070677 53.9616865)",,,
226555721,,False,2,Hallfield Road,tertiary,True,120.75899999999999,,30 mph,"LINESTRING (-1.0703222 53.9628108, -1.069956 53.9625894, -1.0697739 53.962432, -1.0697406 53.9624032, -1.0696601 53.9623275, -1.0695734 53.9622357, -1.0695447 53.9622054, -1.069435 53.9620413, -1.0693692 53.9619)",,,
"[988033122, 23813754]",,True,2,Hallfield Road,tertiary,False,35.367000000000004,,30 mph,"LINESTRING (-1.0703222 53.9628108, -1.0705128 53.96287, -1.0705573 53.9628972, -1.0706002 53.9629205, -1.0707447 53.963004)",,,
"[1124228386, 1124228390, 1124228362, 1124228370, 1124228371, 1124228343, 1124228347, 56676663, 1124228382]",,False,,Hyrst Grove,residential,False,138.614,,20 mph,"LINESTRING (-1.0684957 53.9663575, -1.0685647 53.966445, -1.0686775 53.9665879, -1.0687395 53.9666665, -1.0687663 53.9666924, -1.0687763 53.966702, -1.0688032 53.9667219, -1.0688354 53.966742, -1.0689064 53.9667771, -1.0689213 53.966785, -1.0689643 53.966806, -1.0689805 53.9668139, -1.0690377 53.9668419, -1.0690773 53.9668701, -1.0690984 53.9668847, -1.0691166 53.9669016, -1.0691354 53.9669191, -1.0691411 53.9669244, -1.0692165 53.9669902, -1.06925 53.9670223, -1.0692655 53.9670371, -1.0692879 53.9670586, -1.0693036 53.9670736, -1.0693208 53.9670901, -1.0693877 53.9671541, -1.0694217 53.9671867, -1.0694326 53.9671968, -1.0694559 53.9672194, -1.0694671 53.9672302, -1.0694814 53.9672439, -1.0695656 53.9673209, -1.0695891 53.9673432, -1.069641 53.9673929)",,,
318658884,,True,2,Heworth Green,primary,False,28.414,A1036,30 mph,"LINESTRING (-1.0684957 53.9663575, -1.068363 53.9664176, -1.0682982 53.9664381, -1.0682578 53.9664494, -1.0681243 53.9664878)",,,
"[991255136, 318765049]",,False,"['3', '2']",Heworth Green,primary,True,86.223,A1036,30 mph,"LINESTRING (-1.0684957 53.9663575, -1.0686722 53.9663172, -1.069049 53.9662176, -1.0692624 53.9661571, -1.0692932 53.9661475, -1.0696899 53.9660302)",,,
56676664,,False,,Hyrst Grove,residential,False,5.01,,20 mph,"LINESTRING (-1.069641 53.9673929, -1.0695765 53.9674172)",,,
1124228382,,False,,Hyrst Grove,residential,False,3.502,,20 mph,"LINESTRING (-1.069641 53.9673929, -1.0696865 53.9673763)",,,
"[1124228386, 1124228390, 1124228362, 1124228370, 1124228371, 1124228343, 1124228347, 56676663, 1124228382]",,False,,Hyrst Grove,residential,True,138.614,,20 mph,"LINESTRING (-1.069641 53.9673929, -1.0695891 53.9673432, -1.0695656 53.9673209, -1.0694814 53.9672439, -1.0694671 53.9672302, -1.0694559 53.9672194, -1.0694326 53.9671968, -1.0694217 53.9671867, -1.0693877 53.9671541, -1.0693208 53.9670901, -1.0693036 53.9670736, -1.0692879 53.9670586, -1.0692655 53.9670371, -1.06925 53.9670223, -1.0692165 53.9669902, -1.0691411 53.9669244, -1.0691354 53.9669191, -1.0691166 53.9669016, -1.0690984 53.9668847, -1.0690773 53.9668701, -1.0690377 53.9668419, -1.0689805 53.9668139, -1.0689643 53.966806, -1.0689213 53.966785, -1.0689064 53.9667771, -1.0688354 53.966742, -1.0688032 53.9667219, -1.0687763 53.966702, -1.0687663 53.9666924, -1.0687395 53.9666665, -1.0686775 53.9665879, -1.0685647 53.966445, -1.0684957 53.9663575)",,,
1124228382,,False,,Hyrst Grove,residential,True,3.502,,20 mph,"LINESTRING (-1.0696865 53.9673763, -1.069641 53.9673929)",,,
56676664,,False,,Hyrst Grove,residential,True,5.01,,20 mph,"LINESTRING (-1.0695765 53.9674172, -1.069641 53.9673929)",,,
56680650,,False,,Saint John's Walk,residential,False,176.721,,,"LINESTRING (-1.0702263 53.9658728, -1.0703101 53.9659762, -1.0706529 53.9664142, -1.0705597 53.9664787, -1.0704928 53.966525, -1.0704472 53.9665857, -1.0703543 53.966761, -1.0702798 53.9668502, -1.069941 53.9670535, -1.0699236 53.9670933, -1.070006 53.9672583)",,,
318765049,,False,2,Heworth Green,primary,False,39.211,A1036,30 mph,"LINESTRING (-1.0702263 53.9658728, -1.0697245 53.9660194, -1.0696899 53.9660302)",,,
318765049,,False,2,Heworth Green,primary,True,78.583,A1036,30 mph,"LINESTRING (-1.0702263 53.9658728, -1.0704977 53.9657984, -1.0708654 53.9656935, -1.0709415 53.9656727, -1.0713183 53.9655786)",,,
56680650,,False,,Saint John's Walk,residential,True,176.721,,,"LINESTRING (-1.070006 53.9672583, -1.0699236 53.9670933, -1.069941 53.9670535, -1.0702798 53.9668502, -1.0703543 53.966761, -1.0704472 53.9665857, -1.0704928 53.966525, -1.0705597 53.9664787, -1.0706529 53.9664142, -1.0703101 53.9659762, -1.0702263 53.9658728)",,,
59109139,,False,,Heworth Croft,residential,True,85.38000000000001,,,"LINESTRING (-1.0713183 53.9655786, -1.0715224 53.9658045, -1.0718069 53.9660586, -1.0719477 53.9661702, -1.0720148 53.9662265)",,,
318765049,,False,2,Heworth Green,primary,False,78.583,A1036,30 mph,"LINESTRING (-1.0713183 53.9655786, -1.0709415 53.9656727, -1.0708654 53.9656935, -1.0704977 53.9657984, -1.0702263 53.9658728)",,,
318765049,,False,2,Heworth Green,primary,True,42.941,A1036,30 mph,"LINESTRING (-1.0713183 53.9655786, -1.0716994 53.965501, -1.0717712 53.9654848, -1.0718965 53.9654591, -1.0719378 53.9654509)",,,
23813758,,False,,Faber Street,residential,False,12.442,,20 mph,"LINESTRING (-1.0686366 53.9628907, -1.0686477 53.9630024)",,,
23813758,,False,,Faber Street,residential,True,47.29,,20 mph,"LINESTRING (-1.0686366 53.9628907, -1.0686746 53.9628265, -1.0687178 53.9624701)",,,
228251566,,False,,Faber Street,residential,False,27.154,,20 mph,"LINESTRING (-1.0686366 53.9628907, -1.0684174 53.9628882, -1.0682699 53.962964)",,,
143256058,,False,2,Hallfield Road,residential,True,27.639,,20 mph,"LINESTRING (-1.0685768 53.9617648, -1.068879 53.9619385)",6.9,,
"[252982741, 1248910750, 1248910613, 1248910614]",,False,,Richmond Street,residential,True,130.843,,20 mph,"LINESTRING (-1.0685768 53.9617648, -1.0682618 53.9619144, -1.0681149 53.9619869, -1.067922 53.9620821, -1.0676267 53.9622336, -1.0674933 53.9622703, -1.067358 53.9623376, -1.0672777 53.9623806, -1.0674961 53.9625237)",,,
1266636884,,False,,Hallfield Road,residential,False,28.024,,20 mph,"LINESTRING (-1.0685768 53.9617648, -1.0684035 53.9616689, -1.0682648 53.9615921)",6.9,,
"[1248910613, 252982741, 1248910750, 1248910614]",,False,,Richmond Street,residential,False,130.843,,20 mph,"LINESTRING (-1.0674961 53.9625237, -1.0672777 53.9623806, -1.067358 53.9623376, -1.0674933 53.9622703, -1.0676267 53.9622336, -1.067922 53.9620821, -1.0681149 53.9619869, -1.0682618 53.9619144, -1.0685768 53.9617648)",,,
23813758,,False,,Faber Street,residential,True,12.442,,20 mph,"LINESTRING (-1.0686477 53.9630024, -1.0686366 53.9628907)",,,
461747311,,False,,Faber Street,residential,False,8.767,,20 mph,"LINESTRING (-1.0686477 53.9630024, -1.0685401 53.9630494)",,,
23813758,,False,,Faber Street,residential,False,28.36,,20 mph,"LINESTRING (-1.0686477 53.9630024, -1.068691 53.9631164, -1.0686804 53.9631736, -1.0685833 53.9632306)",,,
59750571,,False,3,Hawthorn Grove,tertiary,True,23.514,,30 mph,"LINESTRING (-1.0684341 53.9642382, -1.0684713 53.9642215, -1.0687168 53.9641076)",,,
304224847,,False,,Glen Road,residential,True,36.297,,20 mph,"LINESTRING (-1.0684341 53.9642382, -1.0682159 53.9642139, -1.0680182 53.9642296, -1.0679587 53.9642242, -1.0678939 53.9642043)",,,
304224848,,False,2,Hawthorn Grove,tertiary,False,77.441,,30 mph,"LINESTRING (-1.0684341 53.9642382, -1.068118 53.9643975, -1.0675349 53.9646912)",,,
"[318657356, 989055167]",,False,"['3', '2']",Eboracum Way,tertiary,False,45.17100000000001,,,"LINESTRING (-1.0715528 53.9647608, -1.0717303 53.9649921, -1.0718397 53.9651303)",,,
994949261,,True,1,Eboracum Way,tertiary,False,97.74000000000001,,,"LINESTRING (-1.0715528 53.9647608, -1.0714533 53.9646966, -1.0714366 53.9646735, -1.0713957 53.9646118, -1.0713118 53.9644998, -1.0712535 53.9644122, -1.0712052 53.964338, -1.0711683 53.9642548, -1.0711388 53.9641562, -1.0711288 53.9640781, -1.0711288 53.9640343, -1.0711851 53.9639435)",,,
989055166,,False,3,Heworth Green,primary,False,7.099,A1036,30 mph,"LINESTRING (-1.0721072 53.9654148, -1.0720049 53.9654361)",,,
989055168,,False,3,Heworth Green,primary,True,23.009,A1036,30 mph,"LINESTRING (-1.0721072 53.9654148, -1.0721691 53.9654015, -1.0722184 53.9653909, -1.0722828 53.9653763, -1.0724365 53.9653421)",,,
113801235,,False,,George Court,residential,False,48.42400000000001,,20 mph,"LINESTRING (-1.0752119 53.965243, -1.0752011 53.9651562, -1.075236 53.9650663, -1.0753165 53.9649953, -1.0755306 53.9648798)",,,
452784314,,True,2,,primary,False,10.015,A1036,30 mph,"LINESTRING (-1.0744328 53.9649031, -1.0744146 53.964948, -1.0743943 53.9649692, -1.074374 53.9649847)",,roundabout,
146633027,,True,2,Jewbury,primary,False,16.708,A1036,30 mph,"LINESTRING (-1.0746458 53.9614277, -1.0747429 53.9614497, -1.0748114 53.9614657, -1.0748876 53.9614745)",,,
4426632,,False,,Emerald Street,residential,True,82.73,,20 mph,"LINESTRING (-1.0734536 53.9684126, -1.0744883 53.9679847)",,,
140474828,,False,,Jackson Street,residential,False,153.58499999999998,,20 mph,"LINESTRING (-1.075744 53.9657157, -1.0759038 53.9657369, -1.0762883 53.9659224, -1.0766698 53.9661064, -1.0767305 53.9661357, -1.0768698 53.9662098, -1.0769178 53.9662489, -1.0769455 53.9662879, -1.0769582 53.9663272, -1.0769527 53.9663689, -1.0769432 53.9663979, -1.0769215 53.9664316, -1.0768164 53.9665329, -1.0766589 53.9666975)",,,
142656910,,False,,Bowling Green Lane,residential,True,20.567,,20 mph,"LINESTRING (-1.075744 53.9657157, -1.0756815 53.965734, -1.0754993 53.96583)",,,
241235727,,False,,Grove Place,residential,False,42.888,,20 mph,"LINESTRING (-1.075744 53.9657157, -1.0757242 53.965656, -1.0758553 53.9655745, -1.0756044 53.9654214)",,,
139624401,,False,,Redeness Street,residential,True,169.83599999999998,,,"LINESTRING (-1.070677 53.9616865, -1.0711435 53.9620835, -1.0713388 53.9622497, -1.0713388 53.9623097, -1.0712798 53.9623602, -1.0707375 53.9626154, -1.070585 53.9626872, -1.0703222 53.9628108)",,,
843514191,,True,1,Lowther Street,residential,False,20.736,,20 mph,"LINESTRING (-1.0749545 53.9662055, -1.0746916 53.9661013)",,,
142656910,,False,,Bowling Green Lane,residential,False,55.08,,20 mph,"LINESTRING (-1.0749545 53.9662055, -1.0750121 53.9661557, -1.0751422 53.9660475, -1.0751573 53.9660349, -1.0754993 53.96583)",,,
1248909882,,False,,Faber Street,residential,True,29.512,,20 mph,"LINESTRING (-1.0687178 53.9624701, -1.0687395 53.962205)",,,
23813758,,False,,Faber Street,residential,False,47.29,,20 mph,"LINESTRING (-1.0687178 53.9624701, -1.0686746 53.9628265, -1.0686366 53.9628907)",,,
228251565,,False,,Faber Street,residential,False,56.244,,20 mph,"LINESTRING (-1.0687178 53.9624701, -1.0683431 53.9624521, -1.0679947 53.9626496)",,,
228254318,,False,,Faber Street,residential,False,14.727,,20 mph,"LINESTRING (-1.0678515 53.9625474, -1.0679947 53.9626496)",,,
228251566,,False,,Faber Street,residential,True,27.154,,20 mph,"LINESTRING (-1.0682699 53.962964, -1.0684174 53.9628882, -1.0686366 53.9628907)",,,
228254318,,False,,Faber Street,residential,False,9.855,,20 mph,"LINESTRING (-1.0679947 53.9626496, -1.0680905 53.962718)",,,
228254318,,False,,Faber Street,residential,True,14.727,,20 mph,"LINESTRING (-1.0679947 53.9626496, -1.0678515 53.9625474)",,,
228251565,,False,,Faber Street,residential,True,56.244,,20 mph,"LINESTRING (-1.0679947 53.9626496, -1.0683431 53.9624521, -1.0687178 53.9624701)",,,
228254318,,False,,Faber Street,residential,True,9.855,,20 mph,"LINESTRING (-1.0680905 53.962718, -1.0679947 53.9626496)",,,
228883693,,False,,Gladstone Street,residential,True,40.045,,,"LINESTRING (-1.0713254 53.9673936, -1.0712838 53.9674596, -1.0712824 53.9675151, -1.0715356 53.9675537, -1.0715775 53.9674772)",,,
228883687,,False,,,residential,False,11.092,,,"LINESTRING (-1.0722357 53.9669763, -1.0720733 53.9669476)",,,
4438662,,False,,Dennison Street,residential,False,69.53,,30 mph,"LINESTRING (-1.0722357 53.9669763, -1.0720866 53.9672662, -1.0719278 53.9675748)",,,
4438662,,False,,Dennison Street,residential,True,41.397,,30 mph,"LINESTRING (-1.0722357 53.9669763, -1.0722579 53.9669332, -1.0722848 53.9669383, -1.0727871 53.9670341)",,,
228883687,,False,,,residential,True,11.092,,,"LINESTRING (-1.0720733 53.9669476, -1.0722357 53.9669763)",,,
228883687,,False,,,residential,False,33.692,,,"LINESTRING (-1.0720733 53.9669476, -1.0722024 53.966783, -1.0723419 53.9666931)",,,
248157530,,False,,,residential,False,8.359,,,"LINESTRING (-1.0720733 53.9669476, -1.0720174 53.9669539, -1.071953 53.9669365)",,,
228883693,,False,,Gladstone Street,residential,False,18.26,,,"LINESTRING (-1.071661 53.9673205, -1.0715775 53.9674772)",,,
4438662,,False,,Dennison Street,residential,False,4.264,,30 mph,"LINESTRING (-1.0719278 53.9675748, -1.0719089 53.9676115)",,,
4438662,,False,,Dennison Street,residential,True,69.53,,30 mph,"LINESTRING (-1.0719278 53.9675748, -1.0720866 53.9672662, -1.0722357 53.9669763)",,,
228883685,,False,,Gladstone Street,residential,False,25.753999999999998,,,"LINESTRING (-1.0719278 53.9675748, -1.0718518 53.9675375, -1.0717603 53.9675073, -1.0715775 53.9674772)",,,
228883693,,False,,Gladstone Street,residential,True,18.26,,,"LINESTRING (-1.0715775 53.9674772, -1.071661 53.9673205)",,,
228883685,,False,,Gladstone Street,residential,True,25.754,,,"LINESTRING (-1.0715775 53.9674772, -1.0717603 53.9675073, -1.0718518 53.9675375, -1.0719278 53.9675748)",,,
228883693,,False,,Gladstone Street,residential,False,40.044999999999995,,,"LINESTRING (-1.0715775 53.9674772, -1.0715356 53.9675537, -1.0712824 53.9675151, -1.0712838 53.9674596, -1.0713254 53.9673936)",,,
228883689,,False,,Gladstone Street,residential,True,27.707,,,"LINESTRING (-1.071784 53.9678496, -1.0719089 53.9676115)",,,
228883687,,False,,,residential,True,33.692,,,"LINESTRING (-1.0723419 53.9666931, -1.0722024 53.966783, -1.0720733 53.9669476)",,,
"[988033105, 108813010]",,False,"['3', '2']",Eboracum Way,tertiary,True,67.833,,,"LINESTRING (-1.0711851 53.9639435, -1.0712031 53.9637866, -1.0711967 53.9637349, -1.0711858 53.96366, -1.0711741 53.9635921, -1.0711616 53.9635593, -1.0711358 53.9634949, -1.0710666 53.9633425)",,,
503271404,,True,1,Eboracum Way,tertiary,False,94.81199999999998,,,"LINESTRING (-1.0711851 53.9639435, -1.0712214 53.9640332, -1.0712228 53.9641299, -1.0712354 53.9641917, -1.0712572 53.9642537, -1.071281 53.9643073, -1.0713086 53.9643606, -1.0715131 53.9646528, -1.0715311 53.9646785, -1.0715528 53.9647608)",,,
4426631,,False,,Diamond Street,residential,True,106.559,,20 mph,"LINESTRING (-1.0735595 53.9689178, -1.0748987 53.9683721)",4,,
241235727,,False,,Grove Place,residential,True,42.888,,20 mph,"LINESTRING (-1.0756044 53.9654214, -1.0758553 53.9655745, -1.0757242 53.965656, -1.075744 53.9657157)",,,
248157530,,False,,,residential,True,8.359,,,"LINESTRING (-1.071953 53.9669365, -1.0720174 53.9669539, -1.0720733 53.9669476)",,,
