osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,access,geometry
15165840,East Fannin Street,residential,False,True,134.182,,,35 mph,,"LINESTRING (-97.6487065 29.6824511, -97.6476341 29.6823477, -97.647326 29.682318)"
15167009,Laurel Avenue,residential,False,False,109.981,2,,35 mph,,"LINESTRING (-97.6487065 29.6824511, -97.6486444 29.6829426, -97.6485805 29.6834341)"
15167009,Laurel Avenue,residential,False,True,111.56500000000001,2,,35 mph,,"LINESTRING (-97.6487065 29.6824511, -97.6487727 29.6819563, -97.6488243 29.6815596, -97.648838 29.6814543)"
15165840,East Fannin Street,residential,False,False,134.035,,,35 mph,,"LINESTRING (-97.6500893 29.6825892, -97.6514667 29.6827341)"
15165840,East Fannin Street,residential,False,True,134.464,,,35 mph,,"LINESTRING (-97.6500893 29.6825892, -97.6495991 29.6825402, -97.6487065 29.6824511)"
15166239,Pecan Avenue,residential,False,False,110.618,,,35 mph,,"LINESTRING (-97.6500893 29.6825892, -97.6500637 29.6828061, -97.6500312 29.6830809, -97.6499723 29.6835788)"
15166239,Pecan Avenue,residential,False,True,112.249,,,35 mph,,"LINESTRING (-97.6500893 29.6825892, -97.6501463 29.6821072, -97.6501952 29.6816933, -97.650208 29.681585)"
15165840,East Fannin Street,residential,False,True,134.035,,,35 mph,,"LINESTRING (-97.6514667 29.6827341, -97.6500893 29.6825892)"
15166821,Walnut Avenue,residential,False,False,109.67099999999999,2,,35 mph,,"LINESTRING (-97.6514667 29.6827341, -97.6514069 29.68322, -97.651346 29.6837148)"
15166821,Walnut Avenue,residential,False,True,112.119,2,,35 mph,,"LINESTRING (-97.6514667 29.6827341, -97.651529 29.6822273, -97.6515781 29.6818279, -97.65159 29.6817315)"
15165919,South Walnut Avenue,residential,False,False,108.633,2,,35 mph,,"LINESTRING (-97.652187 29.676993, -97.652063 29.677964)"
15167543,East Houston Street,residential,False,True,133.76,2,,,,"LINESTRING (-97.652187 29.676993, -97.650812 29.676852)"
15168321,East Crockett Street,residential,False,True,133.769,2,,,,"LINESTRING (-97.651824 29.679928, -97.650448 29.6797936)"
15165919,South Walnut Avenue,residential,False,False,111.262,2,,35 mph,,"LINESTRING (-97.651824 29.679928, -97.6517639 29.6804196, -97.6517132 29.6808342, -97.6517023 29.680923)"
15165919,South Walnut Avenue,residential,False,True,110.078,2,,35 mph,,"LINESTRING (-97.651824 29.679928, -97.651873 29.679442, -97.651937 29.678943)"
"[15166821, 15165919]","['South Walnut Avenue', 'Walnut Avenue']",residential,False,False,90.562,2,,35 mph,,"LINESTRING (-97.6517023 29.680923, -97.6516441 29.6812922, -97.6516236 29.6814585, -97.65159 29.6817315)"
15165919,South Walnut Avenue,residential,False,True,111.262,2,,35 mph,,"LINESTRING (-97.6517023 29.680923, -97.6517132 29.6808342, -97.6517639 29.6804196, -97.651824 29.679928)"
151321090,Pierce Street,secondary,False,True,134.768,4,US 90,35 mph,,"LINESTRING (-97.6517023 29.680923, -97.651525 29.6809055, -97.6503162 29.6807861)"
151321084,East Austin Street,primary,False,False,133.563,,TX 80;CR 122,35 mph,,"LINESTRING (-97.6499723 29.6835788, -97.651346 29.6837148)"
151321084,East Austin Street,primary,False,True,135.412,,TX 80;CR 122,35 mph,,"LINESTRING (-97.6499723 29.6835788, -97.6485805 29.6834341)"
15166239,Pecan Avenue,residential,False,False,98.83500000000001,,,35 mph,,"LINESTRING (-97.6499723 29.6835788, -97.6499163 29.6840526, -97.6498678 29.684463)"
15166239,Pecan Avenue,residential,False,True,110.618,,,35 mph,,"LINESTRING (-97.6499723 29.6835788, -97.6500312 29.6830809, -97.6500637 29.6828061, -97.6500893 29.6825892)"
15166266,South Oak Avenue,residential,False,True,59.916,2,,35 mph,,"LINESTRING (-97.6466936 29.6764247, -97.646779 29.675891)"
15167543,East Houston Street,residential,False,False,133.081,2,,,,"LINESTRING (-97.6466936 29.6764247, -97.648059 29.676583)"
15166266,South Oak Avenue,residential,False,False,99.34899999999999,2,,35 mph,,"LINESTRING (-97.6466936 29.6764247, -97.646652 29.6767941, -97.6466399 29.6769561, -97.6466037 29.677125, -97.646571 29.677311)"
15168321,East Crockett Street,residential,False,True,129.754,2,,,,"LINESTRING (-97.6462972 29.6793909, -97.6449618 29.6792661)"
15166266,South Oak Avenue,residential,False,False,110.55199999999999,2,,35 mph,,"LINESTRING (-97.6462972 29.6793909, -97.6462328 29.6798837, -97.6461684 29.6803788)"
15166266,South Oak Avenue,residential,False,True,108.89699999999999,2,,35 mph,,"LINESTRING (-97.6462972 29.6793909, -97.646348 29.678916, -97.646415 29.678417)"
15168321,East Crockett Street,residential,False,False,135.804,2,,,,"LINESTRING (-97.6462972 29.6793909, -97.6475713 29.6795142, -97.6476946 29.6795233)"
15166345,South Pecan Avenue,residential,False,False,110.944,,,,,"LINESTRING (-97.650812 29.676852, -97.650689 29.677844)"
15167543,East Houston Street,residential,False,False,133.76,2,,,,"LINESTRING (-97.650812 29.676852, -97.652187 29.676993)"
15167543,East Houston Street,residential,False,True,132.737,2,,,,"LINESTRING (-97.650812 29.676852, -97.649447 29.676716)"
15168321,East Crockett Street,residential,False,False,133.769,2,,,,"LINESTRING (-97.650448 29.6797936, -97.651824 29.679928)"
15166345,South Pecan Avenue,residential,False,False,111.095,,,,,"LINESTRING (-97.650448 29.6797936, -97.6503853 29.6802844, -97.6503162 29.6807861)"
15166345,South Pecan Avenue,residential,False,True,108.316,,,,,"LINESTRING (-97.650448 29.6797936, -97.6505165 29.6792944, -97.650566 29.678825)"
15168321,East Crockett Street,residential,False,True,132.86399999999998,2,,,,"LINESTRING (-97.650448 29.6797936, -97.6497514 29.679724, -97.6490817 29.6796571)"
15166345,South Pecan Avenue,residential,False,True,111.095,,,,,"LINESTRING (-97.6503162 29.6807861, -97.6503853 29.6802844, -97.650448 29.6797936)"
151321090,Pierce Street,secondary,False,False,134.768,4,US 90,35 mph,,"LINESTRING (-97.6503162 29.6807861, -97.651525 29.6809055, -97.6517023 29.680923)"
151321090,Pierce Street,secondary,False,True,133.642,4,US 90,35 mph,,"LINESTRING (-97.6503162 29.6807861, -97.6490432 29.6806602, -97.6489417 29.6806502)"
15166602,Holly Avenue,residential,False,True,99.491,,,,,"LINESTRING (-97.642395 29.677832, -97.64283 29.677021)"
15168324,East Crockett Street,residential,False,True,81.206,,,,,"LINESTRING (-97.642395 29.677832, -97.643134 29.67818)"
151321084,East Austin Street,primary,False,True,133.563,,TX 80;CR 122,35 mph,,"LINESTRING (-97.651346 29.6837148, -97.6499723 29.6835788)"
15166821,Walnut Avenue,residential,False,False,97.738,2,,35 mph,,"LINESTRING (-97.651346 29.6837148, -97.6512858 29.6842037, -97.6512384 29.6845888)"
15166821,Walnut Avenue,residential,False,True,109.67099999999999,2,,35 mph,,"LINESTRING (-97.651346 29.6837148, -97.6514069 29.68322, -97.6514667 29.6827341)"
1162464016,East Pierce Street,trunk,False,True,132.119,4,US 90;US 183,35 mph,,"LINESTRING (-97.6461684 29.6803788, -97.644808 29.680257)"
"[15166266, 15164279]","['South Oak Avenue', 'North Oak Avenue']",residential,False,False,90.07,2,,35 mph,,"LINESTRING (-97.6461684 29.6803788, -97.6461211 29.6807538, -97.646111 29.680837, -97.6460932 29.6809846, -97.646069 29.6811842)"
15166266,South Oak Avenue,residential,False,True,110.55199999999999,2,,35 mph,,"LINESTRING (-97.6461684 29.6803788, -97.6462328 29.6798837, -97.6462972 29.6793909)"
1162464016,East Pierce Street,trunk,False,False,135.291,4,US 90;US 183,35 mph,,"LINESTRING (-97.6461684 29.6803788, -97.6473614 29.6804944, -97.6475602 29.6805137)"
151321090,Pierce Street,secondary,False,False,134.321,4,US 90,35 mph,,"LINESTRING (-97.6475602 29.6805137, -97.6480637 29.6805634, -97.6485667 29.6806131, -97.6489417 29.6806502)"
"[226893803, 15164565]","['South Magnolia Avenue', 'North Magnolia Avenue']",trunk,False,False,90.28899999999999,4,US 183;TX 80,35 mph,yes,"LINESTRING (-97.6475602 29.6805137, -97.6475126 29.6808886, -97.647483 29.6811065, -97.647458 29.6813208)"
1002823307,South Magnolia Avenue,primary,False,True,110.89,4,TX 80,35 mph,yes,"LINESTRING (-97.6475602 29.6805137, -97.6475776 29.6803852, -97.6476268 29.6800231, -97.6476946 29.6795233)"
1162464016,East Pierce Street,trunk,False,True,135.291,4,US 90;US 183,35 mph,,"LINESTRING (-97.6475602 29.6805137, -97.6473614 29.6804944, -97.6461684 29.6803788)"
151321084,East Austin Street,primary,False,False,135.412,,TX 80;CR 122,35 mph,,"LINESTRING (-97.6485805 29.6834341, -97.6499723 29.6835788)"
151321084,East Austin Street,primary,False,True,134.516,,TX 80;CR 122,35 mph,,"LINESTRING (-97.6485805 29.6834341, -97.647196 29.683305)"
15167009,Laurel Avenue,residential,False,False,101.03800000000001,2,,35 mph,,"LINESTRING (-97.6485805 29.6834341, -97.6485152 29.683936, -97.648465 29.6843372)"
15167009,Laurel Avenue,residential,False,True,109.981,2,,35 mph,,"LINESTRING (-97.6485805 29.6834341, -97.6486444 29.6829426, -97.6487065 29.6824511)"
15167543,East Houston Street,residential,False,False,134.908,2,,,,"LINESTRING (-97.648059 29.676583, -97.649447 29.676716)"
15167543,East Houston Street,residential,False,True,133.081,2,,,,"LINESTRING (-97.648059 29.676583, -97.6466936 29.6764247)"
1002823307,South Magnolia Avenue,primary,False,False,109.792,4,TX 80,35 mph,yes,"LINESTRING (-97.648059 29.676583, -97.64793 29.677564)"
1002823307,South Magnolia Avenue,primary,False,True,61.883,4,TX 80,35 mph,yes,"LINESTRING (-97.648059 29.676583, -97.648131 29.67603)"
15168321,East Crockett Street,residential,False,False,134.828,2,,,,"LINESTRING (-97.6476946 29.6795233, -97.6478222 29.6795364, -97.6490817 29.6796571)"
15168321,East Crockett Street,residential,False,True,135.804,2,,,,"LINESTRING (-97.6476946 29.6795233, -97.6475713 29.6795142, -97.6462972 29.6793909)"
1002823307,South Magnolia Avenue,primary,False,False,110.89,4,TX 80,35 mph,yes,"LINESTRING (-97.6476946 29.6795233, -97.6476268 29.6800231, -97.6475776 29.6803852, -97.6475602 29.6805137)"
1002823307,South Magnolia Avenue,primary,False,True,110.464,4,TX 80,35 mph,yes,"LINESTRING (-97.6476946 29.6795233, -97.647744 29.679051, -97.64781 29.678535)"
770644192,Perales Avenue,residential,False,False,69.125,,,,,"LINESTRING (-97.6445981 29.6771413, -97.6439791 29.6768295)"
15164255,Pine Street,residential,False,False,73.321,,,,,"LINESTRING (-97.6439791 29.6768295, -97.643617 29.677409)"
770644192,Perales Avenue,residential,False,True,69.125,,,,,"LINESTRING (-97.6439791 29.6768295, -97.6445981 29.6771413)"
15164255,Pine Street,residential,False,True,75.48,,,,,"LINESTRING (-97.6439791 29.6768295, -97.64402 29.676764, -97.644352 29.676233)"
