osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,tunnel,access,junction
4315900,,The Pithay,unclassified,20 mph,False,False,17.43,"LINESTRING (-2.5919537 51.4561519, -2.5920212 51.4560009)",,,,,
3511958,,Fairfax Street,unclassified,20 mph,True,False,37.69,"LINESTRING (-2.5919537 51.4561519, -2.5917721 51.4560864, -2.5916044 51.4560582, -2.591444 51.4560559)",,,,,
42878548,A38,Rupert Street,primary,20 mph,True,False,15.361,"LINESTRING (-2.5933084 51.4573798, -2.5934867 51.4572977)",2,,,,
4315898,,Bridewell Street,unclassified,20 mph,True,False,17.742,"LINESTRING (-2.5933084 51.4573798, -2.5932726 51.4573142, -2.5932484 51.4572252)",,,,,
4315920,,Royal Fort Road,unclassified,,False,False,38.962,"LINESTRING (-2.6005611 51.458181, -2.600623 51.4581416, -2.6006484 51.4581305, -2.6006796 51.4581205, -2.6007313 51.4581085, -2.6007946 51.4580987, -2.6008616 51.4580904, -2.6009116 51.4580872, -2.6009924 51.4580835, -2.6010674 51.4580797, -2.6010799 51.4580792)",,,,,
178180686,,Prince Street,tertiary,20 mph,False,False,8.966,"LINESTRING (-2.5964858 51.4508412, -2.5964642 51.4509207)",2,,,,
178180686,,Prince Street,tertiary,20 mph,False,True,20.132,"LINESTRING (-2.5964858 51.4508412, -2.5965344 51.4506627)",2,,,,
4320040,,Assembly Rooms Lane,unclassified,,False,False,59.118,"LINESTRING (-2.5964858 51.4508412, -2.5965865 51.4508525, -2.5971604 51.4509167, -2.5973255 51.4509352)",,,,,
4320040,,Assembly Rooms Lane,unclassified,,False,True,59.11800000000001,"LINESTRING (-2.5973255 51.4509352, -2.5971604 51.4509167, -2.5965865 51.4508525, -2.5964858 51.4508412)",,,,,
1256569458,,,tertiary,20 mph,False,True,7.219,"LINESTRING (-2.5975955 51.4569545, -2.5975089 51.4569184)",,,,,
"[729158633, 1005306099, 4019349]",B4051,Upper Maudlin Street,secondary,20 mph,True,False,52.166999999999994,"LINESTRING (-2.5975955 51.4569545, -2.5975421 51.4570052, -2.5973766 51.4571767, -2.5972765 51.4572773, -2.5972377 51.4573151, -2.5972001 51.4573537)","['1', '2']",,,,
203007426,,Saint Michaels Hill,tertiary,20 mph,False,True,14.620000000000001,"LINESTRING (-2.5975955 51.4569545, -2.5976467 51.4569759, -2.5977622 51.4570349)",,,,,
22633684,,Newmarket Avenue,unclassified,,False,True,17.299,"LINESTRING (-2.5937903 51.4553276, -2.5936204 51.4554416)",,,,,
"[273193505, 273193506, 273193507, 273193508, 13064527, 42878550]",,"['Bell Lane', 'Broad Street']",unclassified,20 mph,False,"[False, True]",177.00000000000003,"LINESTRING (-2.5937903 51.4553276, -2.5939467 51.4553995, -2.5942494 51.4555476, -2.5944886 51.4556482, -2.5950517 51.4558527, -2.5950854 51.4558274, -2.5951314 51.4557869, -2.5952293 51.4556821, -2.5953203 51.4555747, -2.5954372 51.4554264, -2.5955085 51.4553458, -2.5955532 51.4552899)",,,building_passage,,
13064527,,Broad Street,unclassified,20 mph,False,True,93.489,"LINESTRING (-2.5937903 51.4553276, -2.5931217 51.4549907, -2.592994 51.4549401, -2.5928793 51.4549172, -2.5926651 51.4548932)",,,,,
4322411,,Welsh Back,unclassified,,False,True,104.07600000000001,"LINESTRING (-2.5923232 51.4535623, -2.592319 51.4534971, -2.5923355 51.4533655, -2.5923902 51.4531506, -2.5924333 51.4530105, -2.5924871 51.4529015, -2.5925615 51.4527812, -2.5925988 51.4527442, -2.5926198 51.4527229, -2.5926435 51.4527039, -2.5926619 51.4526857, -2.5926746 51.452666)",,,,,
4315900,,The Pithay,unclassified,20 mph,False,False,8.293,"LINESTRING (-2.5921402 51.4556382, -2.5921299 51.4555639)",,,,,
4315900,,The Pithay,unclassified,20 mph,False,True,41.238,"LINESTRING (-2.5921402 51.4556382, -2.5921338 51.455697, -2.5920816 51.4558483, -2.5920212 51.4560009)",,,,,
"[431457953, 22633682, 123951869]",,Pithay Court,unclassified,20 mph,False,False,80.595,"LINESTRING (-2.5921402 51.4556382, -2.5920265 51.4556407, -2.5919248 51.4556473, -2.5918784 51.4556585, -2.5917827 51.455682, -2.5916626 51.4557131, -2.5915066 51.4557574, -2.591475 51.4557942, -2.5914444 51.4558467, -2.5914414 51.4559016, -2.5914346 51.456002, -2.591444 51.4560559)",,,building_passage,,
22633683,,Tower Lane,unclassified,,False,False,34.275,"LINESTRING (-2.5925907 51.4556602, -2.5923073 51.4555764, -2.5922117 51.4555604, -2.5921299 51.4555639)",,,,,
22633684,,Newmarket Avenue,unclassified,,False,False,17.299,"LINESTRING (-2.5936204 51.4554416, -2.5937903 51.4553276)",,,,,
"[22887888, 4315886]",,"['Clare Street', 'Marsh Street']",unclassified,20 mph,False,"[False, True]",49.208999999999996,"LINESTRING (-2.5960669 51.4534605, -2.5960136 51.453651, -2.5960136 51.4537011, -2.5960351 51.4537513, -2.5960351 51.4537847, -2.596019 51.4538198, -2.5959772 51.4538437, -2.5959189 51.4538645)",,,,,
1256569457,,,secondary,20 mph,False,False,6.757,"LINESTRING (-2.5971176 51.4573213, -2.5972001 51.4573537)",,,,,
"[25632209, 179090971, 177586094, 177586095]",B4051,Colston Street,secondary,20 mph,False,True,133.724,"LINESTRING (-2.5971176 51.4573213, -2.5971343 51.4571455, -2.5971867 51.4570444, -2.5972491 51.4569702, -2.5973273 51.456884, -2.5974416 51.4567582, -2.5975383 51.4566328, -2.5975607 51.4565858, -2.5975738 51.4565278, -2.5975807 51.4564513, -2.5975801 51.4562797, -2.5975751 51.4561938, -2.5975749 51.4561818)",2,,,,
"[1256569460, 729158631]",B4051,Upper Maudlin Street,secondary,20 mph,True,False,52.37500000000001,"LINESTRING (-2.5971176 51.4573213, -2.5973949 51.4570329, -2.5974279 51.4570032, -2.5974672 51.4569608, -2.5975089 51.4569184)",2,,,,
"[25632209, 179090971, 177586094, 177586095]",B4051,Colston Street,secondary,20 mph,False,False,133.724,"LINESTRING (-2.5975749 51.4561818, -2.5975751 51.4561938, -2.5975801 51.4562797, -2.5975807 51.4564513, -2.5975738 51.4565278, -2.5975607 51.4565858, -2.5975383 51.4566328, -2.5974416 51.4567582, -2.5973273 51.456884, -2.5972491 51.4569702, -2.5971867 51.4570444, -2.5971343 51.4571455, -2.5971176 51.4573213)",2,,,,
179090969,,Colston Street,unclassified,20 mph,False,True,48.756,"LINESTRING (-2.5975749 51.4561818, -2.5975655 51.4560634, -2.5975475 51.4557799, -2.5975486 51.4557437)",2,,,,
"[25632164, 1005325382]",B4051,Lower Park Row,secondary,20 mph,False,False,146.13399999999996,"LINESTRING (-2.5975749 51.4561818, -2.5976975 51.4561535, -2.5981828 51.4560473, -2.5984279 51.455967, -2.5985697 51.4559206, -2.5986951 51.4558765, -2.5988117 51.455834, -2.5992456 51.455659, -2.5992631 51.4556561, -2.5992799 51.455656, -2.5992961 51.4556581, -2.5993132 51.4556617, -2.5994654 51.4556953)",,,,,
585972311,,Cantock's Close,unclassified,,False,True,101.57000000000001,"LINESTRING (-2.6007972 51.4565918, -2.6008638 51.456553, -2.6012757 51.4563132, -2.6013382 51.4562824, -2.6013947 51.4562586, -2.6014557 51.456239, -2.6015201 51.456221, -2.6015674 51.4562131, -2.6016133 51.4562064, -2.6016733 51.4562012, -2.6017367 51.4561999, -2.6018075 51.4562005, -2.6018698 51.4562024, -2.601898 51.4561997, -2.6019245 51.4561935, -2.6019503 51.4561811, -2.6020056 51.456144)",,,,,
25632248,,Cantock's Close,unclassified,,False,True,65.30999999999999,"LINESTRING (-2.6020056 51.456144, -2.6020713 51.4561732, -2.6021202 51.4561872, -2.6021974 51.4562085, -2.6022264 51.4562144, -2.6022998 51.4562262, -2.602353 51.4562333, -2.6024517 51.4562465, -2.6024936 51.456249, -2.6025337 51.4562482, -2.6025728 51.4562445, -2.6026108 51.456236, -2.602653 51.4562213, -2.6027388 51.4561832, -2.6028533 51.4561266)",,,,,
25632250,,Cantock's Close,unclassified,,False,False,94.286,"LINESTRING (-2.6020056 51.456144, -2.6016874 51.4559582, -2.6016496 51.4559397, -2.6016251 51.4559298, -2.6015992 51.4559242, -2.6015718 51.4559221, -2.6015342 51.4559247, -2.601497 51.4559311, -2.6014517 51.4559417, -2.6011649 51.4560176, -2.60111 51.4560363, -2.6010739 51.4560522, -2.6010341 51.4560737, -2.6008903 51.4561572)",,,,,
585972311,,Cantock's Close,unclassified,,False,False,101.57000000000002,"LINESTRING (-2.6020056 51.456144, -2.6019503 51.4561811, -2.6019245 51.4561935, -2.601898 51.4561997, -2.6018698 51.4562024, -2.6018075 51.4562005, -2.6017367 51.4561999, -2.6016733 51.4562012, -2.6016133 51.4562064, -2.6015674 51.4562131, -2.6015201 51.456221, -2.6014557 51.456239, -2.6013947 51.4562586, -2.6013382 51.4562824, -2.6012757 51.4563132, -2.6008638 51.456553, -2.6007972 51.4565918)",,,,,
25632248,,Cantock's Close,unclassified,,False,False,65.31,"LINESTRING (-2.6028533 51.4561266, -2.6027388 51.4561832, -2.602653 51.4562213, -2.6026108 51.456236, -2.6025728 51.4562445, -2.6025337 51.4562482, -2.6024936 51.456249, -2.6024517 51.4562465, -2.602353 51.4562333, -2.6022998 51.4562262, -2.6022264 51.4562144, -2.6021974 51.4562085, -2.6021202 51.4561872, -2.6020713 51.4561732, -2.6020056 51.456144)",,,,,
194089144,,Woodland Road,tertiary,20 mph,False,False,123.701,"LINESTRING (-2.6028533 51.4561266, -2.6026816 51.4559952, -2.6025772 51.4559229, -2.6023705 51.4557968, -2.6023624 51.4557922, -2.6022108 51.4557063, -2.6019862 51.4555922, -2.6017531 51.4554794, -2.6016861 51.4554455, -2.6016529 51.4554213, -2.6016376 51.4554074, -2.6016029 51.4553471)",,,,,
"[194089144, 729748506]",,Woodland Road,tertiary,20 mph,False,True,221.443,"LINESTRING (-2.6028533 51.4561266, -2.6029148 51.4561763, -2.6029617 51.4562206, -2.6029797 51.4562377, -2.6031241 51.4563796, -2.6033138 51.4565868, -2.6033217 51.4565955, -2.6033827 51.4566778, -2.6034279 51.4567413, -2.6035496 51.456956, -2.6036005 51.4570611, -2.6036518 51.4571759, -2.603709 51.4573269, -2.603714 51.457341, -2.603746 51.4574306, -2.6037767 51.4575347, -2.6038183 51.4576953, -2.6038477 51.457825, -2.603854 51.4578612, -2.6038579 51.4579137, -2.6038551 51.4579857)",,,,,
25661260,,Crow Lane,unclassified,20 mph,True,False,18.991,"LINESTRING (-2.5934676 51.4527726, -2.593451 51.4527364, -2.5934376 51.4527191, -2.5934224 51.4527077, -2.5934009 51.4526987, -2.593371 51.4526898, -2.593353 51.4526845, -2.5933345 51.4526808, -2.5933126 51.4526785, -2.5932743 51.4526762)",,,,,
232633960,,Queen Charlotte Street,unclassified,20 mph,False,False,84.488,"LINESTRING (-2.5934676 51.4527726, -2.5935124 51.4533997, -2.59352 51.4534888, -2.593524 51.4535316)",2,,,,
4315883,,Crow Lane,unclassified,,True,False,42.135,"LINESTRING (-2.5932743 51.4526762, -2.592755 51.4526857, -2.5927081 51.4526807, -2.5926746 51.452666)",,,,,
25661497,,Middle Avenue,unclassified,,False,False,50.677,"LINESTRING (-2.5965344 51.4506627, -2.5958113 51.4505946)",,,,,
178180686,,Prince Street,tertiary,20 mph,False,False,20.132,"LINESTRING (-2.5965344 51.4506627, -2.5964858 51.4508412)",2,,,,
"[57018667, 178180686]",,Prince Street,tertiary,20 mph,False,True,127.953,"LINESTRING (-2.5965344 51.4506627, -2.5966012 51.450412, -2.5967243 51.4499596, -2.5967959 51.4497194, -2.596814 51.4496586, -2.5968207 51.4495271)",2,,,,
"[25661547, 25661566]",,"['Redcliffe Way', 'Redcliffe Bascule Bridge']",tertiary,20 mph,False,False,81.116,"LINESTRING (-2.5916415 51.4494009, -2.5924726 51.4495177, -2.5926575 51.4495548, -2.5927816 51.4495596)",2,movable,,,
25661978,,Telephone Avenue,unclassified,,False,False,53.826,"LINESTRING (-2.5961794 51.4529738, -2.5954625 51.4527874)",,,,,
"[177212282, 173587172]",B4053,"['Marsh Street', 'Baldwin Street']","['tertiary', 'secondary']",20 mph,False,"[False, True]",128.136,"LINESTRING (-2.5961794 51.4529738, -2.5960989 51.4533236, -2.5960957 51.4533393, -2.5960855 51.4533916, -2.5959174 51.4533803, -2.5955029 51.4533723, -2.5951878 51.4533754, -2.5949145 51.4533764)",2,,,,
"[177212281, 177212282, 154857354]",,Marsh Street,tertiary,20 mph,False,True,126.51,"LINESTRING (-2.5961794 51.4529738, -2.596317 51.4522868, -2.5963229 51.4522452, -2.5963692 51.4519761, -2.596406 51.4518451)",2,,,,
"[177212282, 173587172]",B4053,"['Marsh Street', 'Baldwin Street']","['tertiary', 'secondary']",20 mph,False,"[False, True]",128.13600000000002,"LINESTRING (-2.5949145 51.4533764, -2.5951878 51.4533754, -2.5955029 51.4533723, -2.5959174 51.4533803, -2.5960855 51.4533916, -2.5960957 51.4533393, -2.5960989 51.4533236, -2.5961794 51.4529738)",2,,,,
173587172,B4053,Baldwin Street,secondary,20 mph,False,True,24.131,"LINESTRING (-2.5949145 51.4533764, -2.5947414 51.4533845, -2.594567 51.4533905)",2,,,,
"[560341931, 679915366]",,Telephone Avenue,unclassified,,False,False,69.09899999999999,"LINESTRING (-2.5949145 51.4533764, -2.5949408 51.4533247, -2.5949654 51.4532866, -2.5950002 51.4532369, -2.5951096 51.4530676, -2.5952943 51.4528021)",,,,,
25662319,A38,St John's Bridge,primary,20 mph,True,False,65.081,"LINESTRING (-2.59501 51.4567524, -2.5953069 51.4568398, -2.5953757 51.4568866, -2.5954335 51.4569511, -2.5954549 51.4569995, -2.5954582 51.4570586, -2.5954398 51.4571262, -2.5954039 51.4571877)",2,,,,
"[177586104, 202761590]",A38,Rupert Street,primary,20 mph,True,False,80.78,"LINESTRING (-2.59501 51.4567524, -2.5950603 51.4567385, -2.5954154 51.4566386, -2.5956796 51.4565426, -2.595789 51.456445, -2.5958888 51.4563198)",2,,,,
25662811,,Host Street,unclassified,,False,True,125.641,"LINESTRING (-2.5976672 51.4549821, -2.5976014 51.4550038, -2.5975076 51.4550731, -2.5971093 51.4554913, -2.5970701 51.4555194, -2.5967759 51.4557136, -2.5966589 51.4557963, -2.5966085 51.4558828)",,,,,
179090969,,Colston Street,unclassified,20 mph,False,False,85.15100000000001,"LINESTRING (-2.5976672 51.4549821, -2.5976408 51.4551439, -2.5975933 51.4553823, -2.5975554 51.4555722, -2.5975486 51.4557437)",2,,,,
"[179090969, 195272686]",,Colston Street,unclassified,20 mph,False,True,76.06800000000001,"LINESTRING (-2.5976672 51.4549821, -2.5976965 51.4548377, -2.5977096 51.4547837, -2.5977253 51.4547187, -2.5977456 51.4546582, -2.59777 51.4546123, -2.5979266 51.4543711, -2.5979933 51.4543474)",2,,,,
25662836,,Grove Avenue,unclassified,,False,True,41.781,"LINESTRING (-2.5948481 51.4494754, -2.5948053 51.4498106, -2.5947977 51.4498498)",,,,,
739678257,,Frogmore Street,unclassified,20 mph,False,False,9.206,"LINESTRING (-2.6007504 51.4537698, -2.6007321 51.4538518)",2,,,,
"[191317453, 186168747, 4311381, 191317454]",,"['Frog Lane', 'Frogmore Street']","['unclassified', 'residential']",20 mph,False,True,148.978,"LINESTRING (-2.6007504 51.4537698, -2.6007954 51.4536482, -2.6010915 51.4534577, -2.6011583 51.4534194, -2.6012274 51.4533827, -2.6013386 51.4533228, -2.6014094 51.4532837, -2.6017231 51.4531141, -2.6018405 51.4530477, -2.6020351 51.4529532, -2.6021817 51.4529181, -2.6022979 51.4528922)",2,,,,
20343248,,Wine Street,tertiary,20 mph,False,True,99.495,"LINESTRING (-2.5906181 51.4556748, -2.590734 51.4556429, -2.5916319 51.4553882, -2.5916861 51.4553729, -2.5919256 51.4553049)",2,,,,
290600661,,Gaunts Lane,unclassified,,False,False,42.417,"LINESTRING (-2.5994163 51.4532402, -2.5989538 51.4534901)",,,,,
"[670058037, 299755621]",,Denmark Street,unclassified,20 mph,False,False,105.32900000000001,"LINESTRING (-2.5994163 51.4532402, -2.5990965 51.4530734, -2.5989644 51.4530152, -2.5987702 51.4529426, -2.5987165 51.4529299, -2.5986606 51.4529226, -2.5985274 51.4529136, -2.5983406 51.4528996, -2.5982871 51.4528946, -2.5980684 51.4528644)","['1', '2']",,,,
299755621,,Denmark Street,unclassified,20 mph,False,True,33.655,"LINESTRING (-2.5994163 51.4532402, -2.5994884 51.4532757, -2.5997704 51.453447)",2,,,,
3730254,A4,Anchor Road,primary,30 mph,True,False,27.769,"LINESTRING (-2.6040721 51.4505247, -2.6039152 51.4505361, -2.6038493 51.4505399, -2.6036738 51.4505521)",,,,,
193802637,B4051,Park Row,secondary,20 mph,True,False,40.919,"LINESTRING (-2.6038574 51.4557374, -2.6039613 51.4557569, -2.604182 51.4557875, -2.6042565 51.455798, -2.6043371 51.4558068, -2.6043847 51.4558091, -2.6044347 51.4558096)",,,,,
"[422095172, 22888053]",B4051,Park Row,secondary,20 mph,False,True,67.073,"LINESTRING (-2.6038574 51.4557374, -2.6036112 51.4556785, -2.602954 51.4555207)",2,,,,
203007426,,Saint Michaels Hill,tertiary,20 mph,False,False,14.620000000000001,"LINESTRING (-2.5977622 51.4570349, -2.5976467 51.4569759, -2.5975955 51.4569545)",,,,,
203007426,,Saint Michaels Hill,tertiary,20 mph,False,True,43.914,"LINESTRING (-2.5977622 51.4570349, -2.5978963 51.4571182, -2.597988 51.457186, -2.5980919 51.4572618, -2.5981556 51.457341)",,,,,
"[445249020, 445249021, 42880959]",,Lower Church Lane,unclassified,20 mph,False,"[False, True]",127.25599999999999,"LINESTRING (-2.5977622 51.4570349, -2.5980616 51.4568529, -2.5980905 51.4568319, -2.5982134 51.4567373, -2.5983787 51.4565471, -2.5984617 51.4564204, -2.5986871 51.4561618, -2.5987993 51.45611)",,,,,
"[42880953, 296335301]",,"['Old Park', 'Old Park Hill']",unclassified,,False,False,78.77300000000001,"LINESTRING (-2.5987993 51.45611, -2.5988301 51.4561346, -2.5989475 51.4562356, -2.5989779 51.456255, -2.5990955 51.45632, -2.599488 51.4565041, -2.599639 51.4565807)",,,,,
"[445249020, 445249021, 42880959]",,Lower Church Lane,unclassified,20 mph,False,"[False, True]",127.256,"LINESTRING (-2.5987993 51.45611, -2.5986871 51.4561618, -2.5984617 51.4564204, -2.5983787 51.4565471, -2.5982134 51.4567373, -2.5980905 51.4568319, -2.5980616 51.4568529, -2.5977622 51.4570349)",,,,,
42880959,,Lower Church Lane,unclassified,20 mph,False,True,52.652,"LINESTRING (-2.5987993 51.45611, -2.5992852 51.4558866, -2.5992966 51.4558734, -2.5992984 51.4558588, -2.5992878 51.4558431, -2.5992365 51.4558039)",,,,,
"[42880953, 296335301]",,"['Old Park', 'Old Park Hill']",unclassified,,False,True,78.773,"LINESTRING (-2.599639 51.4565807, -2.599488 51.4565041, -2.5990955 51.45632, -2.5989779 51.456255, -2.5989475 51.4562356, -2.5988301 51.4561346, -2.5987993 51.45611)",,,,,
42900495,,Queen Square Avenue,unclassified,,False,False,43.005,"LINESTRING (-2.5928218 51.4510925, -2.5934407 51.4511212)",,,,,
739678257,,Frogmore Street,unclassified,20 mph,False,False,11.299,"LINESTRING (-2.6007321 51.4538518, -2.6006933 51.4539505)",2,,,,
739678257,,Frogmore Street,unclassified,20 mph,False,True,9.206,"LINESTRING (-2.6007321 51.4538518, -2.6007504 51.4537698)",2,,,,
4309560,,Culver Street,unclassified,20 mph,False,False,71.861,"LINESTRING (-2.6007321 51.4538518, -2.6008519 51.4538682, -2.6009698 51.4538984, -2.6010446 51.4539218, -2.6012486 51.4540717, -2.6014873 51.4542622)",2,,,,
3552302,A4018,Park Street,primary,20 mph,False,False,4.835,"LINESTRING (-2.6035778 51.4551189, -2.6036209 51.4551531)",2,,,,
3552302,A4018,Park Street,primary,20 mph,False,True,105.327,"LINESTRING (-2.6035778 51.4551189, -2.603195 51.4548299, -2.6026238 51.4543815)",2,,,,
961992075,,Orchard Street,unclassified,,False,True,39.501000000000005,"LINESTRING (-2.5990864 51.4541413, -2.5994947 51.4539281, -2.5995233 51.4539131)",,,,,
4311885,,Orchard Lane,unclassified,20 mph,False,True,27.768,"LINESTRING (-2.5992657 51.4537218, -2.5995233 51.4539131)",,,,,
82835708,,Hobb's Lane,unclassified,,False,False,46.44,"LINESTRING (-2.5992657 51.4537218, -2.5997704 51.453447)",,,,,
4311885,,Orchard Lane,unclassified,20 mph,False,False,33.628,"LINESTRING (-2.5992657 51.4537218, -2.5991662 51.4536479, -2.5989538 51.4534901)",,,,,
82835702,,Frogmore Street,unclassified,20 mph,False,False,13.826,"LINESTRING (-2.6001176 51.4542084, -2.5999299 51.4542506)",2,,,,
82835702,,Frogmore Street,unclassified,20 mph,False,True,43.614000000000004,"LINESTRING (-2.6001176 51.4542084, -2.6002888 51.454183, -2.6005334 51.4541048, -2.6006102 51.4540708, -2.6006563 51.4540268)",2,,,,
82835714,,Frogmore Street,unclassified,,True,False,44.047,"LINESTRING (-2.6001176 51.4542084, -2.6000838 51.4540781, -2.6000848 51.4540194, -2.6003256 51.4538791)",1,,,,
4311882,,Unity Street,unclassified,20 mph,False,True,88.785,"LINESTRING (-2.6009948 51.4531286, -2.6009139 51.4531819, -2.6008791 51.4532046, -2.6008353 51.45323, -2.6007869 51.4532554, -2.600112 51.4535897, -2.6000935 51.4535974, -2.6000024 51.4536308)",2,,,,
"[3552302, 22887921, 4315062]",A4018,Park Street,primary,20 mph,False,False,66.74900000000001,"LINESTRING (-2.6009948 51.4531286, -2.601014 51.4531425, -2.6011469 51.4532434, -2.6011803 51.4532701, -2.6013486 51.4534002, -2.6015984 51.4535964)",2,yes,,,
22887922,A4018,College Green,primary,20 mph,False,True,188.54300000000003,"LINESTRING (-2.6009948 51.4531286, -2.6007765 51.4529678, -2.6006324 51.4528756, -2.6004849 51.4527962, -2.6004026 51.4527572, -2.6002261 51.4526737, -2.6000576 51.4526064, -2.5998613 51.4525316, -2.5996334 51.4524436, -2.5993847 51.4523791, -2.5993257 51.4523627, -2.5991014 51.4523207, -2.5989451 51.4523049, -2.5987135 51.4523083)",2,,,,
4315882,,Queen Charlotte Street,unclassified,20 mph,False,True,55.058,"LINESTRING (-2.5934407 51.4511212, -2.5933722 51.4516145)",2,,,,
42900495,,Queen Square Avenue,unclassified,,False,True,43.005,"LINESTRING (-2.5934407 51.4511212, -2.5928218 51.4510925)",,,,,
83713768,,Queen Square,unclassified,20 mph,True,False,77.101,"LINESTRING (-2.5934407 51.4511212, -2.5935778 51.4504331)",,,,,
4315880,,King William Avenue,unclassified,20 mph,False,False,18.415,"LINESTRING (-2.5948468 51.4512009, -2.5948175 51.4513655)",,,,,
83713775,,Queen Square,unclassified,20 mph,True,False,97.838,"LINESTRING (-2.5948468 51.4512009, -2.5945757 51.4511856, -2.5934407 51.4511212)",,,,,
25662836,,Grove Avenue,unclassified,,False,False,41.781,"LINESTRING (-2.5947977 51.4498498, -2.5948053 51.4498106, -2.5948481 51.4494754)",,,,,
"[83713776, 83709119]",,Queen Square,unclassified,20 mph,True,False,149.543,"LINESTRING (-2.5947977 51.4498498, -2.5957712 51.449928, -2.5958604 51.4499425, -2.5959114 51.4499706, -2.5959404 51.4500126, -2.5959348 51.4500497, -2.5958113 51.4505946)",,,,,
4360866,,Mill Avenue,unclassified,,False,True,56.607,"LINESTRING (-2.5935778 51.4504331, -2.5927652 51.450381)",,,,,
"[83713768, 83709119]",,Queen Square,unclassified,20 mph,True,False,146.31,"LINESTRING (-2.5935778 51.4504331, -2.5936736 51.449888, -2.59369 51.4498368, -2.5937323 51.449802, -2.593789 51.4497849, -2.5938525 51.4497839, -2.5947977 51.4498498)",,,,,
4315879,,Prince Street,tertiary,20 mph,False,False,12.634,"LINESTRING (-2.5962008 51.4516614, -2.5963831 51.451663)",,,,,
191322143,,King Street,unclassified,20 mph,True,False,85.94500000000001,"LINESTRING (-2.5962008 51.4516614, -2.5959146 51.4516403, -2.5957336 51.451636, -2.5955867 51.4516448, -2.595455 51.451661, -2.5952708 51.4516881, -2.595088 51.4517275, -2.5949853 51.451745)",,,,,
"[191322144, 177212287]",,Prince Street,tertiary,20 mph,True,False,84.691,"LINESTRING (-2.5962008 51.4516614, -2.5962052 51.4516258, -2.5962148 51.4515649, -2.5962348 51.451481, -2.5962578 51.4514154, -2.5962912 51.4513544, -2.5963282 51.4512584, -2.5963592 51.4511602, -2.5964272 51.4509669, -2.5964642 51.4509207)",,,,,
84608997,,Saint Georges Road,unclassified,20 mph,False,False,172.786,"LINESTRING (-2.6043295 51.4513658, -2.6043484 51.451404, -2.6043534 51.4514297, -2.6043575 51.451474, -2.6043071 51.4515299, -2.6041242 51.4516885, -2.6037769 51.4520672, -2.6037654 51.4520797, -2.6036172 51.4522355, -2.6034938 51.4523669, -2.6034177 51.4524307, -2.603331 51.4524788, -2.6030061 51.4526228)",2,,,,
"[135422562, 8382698]",,"['College Street', 'Deanery Road']",residential,20 mph,False,False,268.882,"LINESTRING (-2.6043295 51.4513658, -2.6031761 51.4515631, -2.6030535 51.4515825, -2.6023769 51.4517016, -2.6024682 51.4519136, -2.6025054 51.452099, -2.6025146 51.4521648, -2.6025266 51.4522164, -2.6025246 51.4523243, -2.6024818 51.4524652, -2.6023948 51.4526582, -2.6023461 51.4527785, -2.6023536 51.4528337)",2,,,,
85997457,,Lower Maudlin Street,tertiary,20 mph,True,False,50.411,"LINESTRING (-2.5934442 51.4578066, -2.5933054 51.4578846, -2.5932633 51.4579263, -2.5932492 51.4579624, -2.5932502 51.4580108, -2.5932785 51.4580757, -2.5933237 51.4581222, -2.5934122 51.4581808)",,,,,
"[39247608, 203007433]",A38,"['The Haymarket', 'Lewins Mead']",primary,20 mph,True,False,49.74,"LINESTRING (-2.5934442 51.4578066, -2.5930905 51.4578869, -2.5930269 51.4579005, -2.5929344 51.4579162, -2.5927608 51.4579417)",2,,,,
"[85997454, 5131143]",,Lower Maudlin Street,tertiary,,True,False,52.392,"LINESTRING (-2.5934122 51.4581808, -2.5932336 51.4581176, -2.5929969 51.458034, -2.5927608 51.4579417)",,,,,
4315920,,Royal Fort Road,unclassified,,False,True,38.962,"LINESTRING (-2.6010799 51.4580792, -2.6010674 51.4580797, -2.6009924 51.4580835, -2.6009116 51.4580872, -2.6008616 51.4580904, -2.6007946 51.4580987, -2.6007313 51.4581085, -2.6006796 51.4581205, -2.6006484 51.4581305, -2.600623 51.4581416, -2.6005611 51.458181)",,,,,
562882081,,Small Street,unclassified,20 mph,False,True,18.171,"LINESTRING (-2.5957833 51.4553683, -2.5955532 51.4552899)",,,,,
"[487390190, 171255695]",,Saint Stephen's Street,unclassified,20 mph,True,False,161.331,"LINESTRING (-2.5957833 51.4553683, -2.595794 51.4553162, -2.5958088 51.4552634, -2.5958513 51.4551944, -2.5960074 51.4550172, -2.5960132 51.4549896, -2.5960089 51.4549587, -2.5959815 51.4549238, -2.5959245 51.4548733, -2.5958656 51.4547929, -2.595838 51.4547277, -2.5958046 51.454654, -2.5956918 51.4544936, -2.5954709 51.4542273, -2.5954344 51.4541818, -2.5953242 51.4540472)",1,,,,
"[562882082, 232636355, 822231397, 171255693]",,"['Small Street', 'Quay Street']",unclassified,20 mph,False,False,78.57600000000001,"LINESTRING (-2.5957833 51.4553683, -2.5957928 51.455392, -2.5957917 51.4554233, -2.5957751 51.4554437, -2.5957506 51.4554747, -2.5953534 51.455861, -2.5952959 51.4559146, -2.5952643 51.4559397, -2.5952264 51.4559699)",2,,,,
